variant,green_bp,rvol,target_bp,hold,cost_bp,trades,trades_per_session,net_return,mean_trade_bp,target_fill_proxy_rate,forced_exit_rate,green_trade_fraction,positive_months,max_drawdown
g10_rv2_t2_h1_c1,10,2.0,2,1,1,522,8.285714285714286,-0.09304220962050058,-1.7824178088218503,0.8409961685823755,0.15900383141762453,0.842911877394636,0,0.09345362794253448
g20_rv1.5_t5_h5_c1,20,1.5,5,5,1,536,8.507936507936508,-0.0936757755978429,-1.7476823805567707,0.8656716417910447,0.13432835820895522,0.8675373134328358,0,0.10654595555891824
g20_rv1.5_t15_h1_c1,20,1.5,15,1,1,565,8.968253968253968,-0.09412519096345806,-1.6659325834240366,0.4283185840707965,0.5716814159292035,0.5292035398230088,0,0.10334115949939057
g20_rv1.5_t2_h1_c1,20,1.5,2,1,1,565,8.968253968253968,-0.09545935654713811,-1.6895461335776656,0.8690265486725663,0.13097345132743363,0.8690265486725663,0,0.09723393939367553
g5_rv2_t15_h5_c1,5,2.0,15,5,1,571,9.063492063492063,-0.09666392866014151,-1.6928884178658758,0.6549912434325744,0.3450087565674256,0.6847635726795096,0,0.10860575151813602
g10_rv2_t5_h1_c1,10,2.0,5,1,1,522,8.285714285714286,-0.0971829824601107,-1.861742959005952,0.6992337164750958,0.3007662835249042,0.7164750957854407,0,0.09921320314603996
g10_rv2_t15_h1_c1,10,2.0,15,1,1,522,8.285714285714286,-0.10312436613640907,-1.975562569663009,0.3888888888888889,0.6111111111111112,0.5057471264367817,0,0.10891062277175134
g20_rv1.5_t10_h1_c1,20,1.5,10,1,1,565,8.968253968253968,-0.10334771030137857,-1.8291630141836914,0.5681415929203539,0.431858407079646,0.6141592920353982,0,0.10898938275710028
g20_rv1.5_t10_h3_c1,20,1.5,10,3,1,535,8.492063492063492,-0.10627080774480924,-1.9863702382207336,0.7233644859813084,0.2766355140186916,0.7439252336448599,0,0.10983148181753868
g5_rv2_t10_h5_c1,5,2.0,10,5,1,585,9.285714285714286,-0.10722218222582536,-1.8328578158260744,0.7555555555555555,0.24444444444444444,0.7572649572649572,0,0.11744092936627448
g10_rv2_t10_h1_c1,10,2.0,10,1,1,522,8.285714285714286,-0.10725170635383219,-2.054630389920157,0.524904214559387,0.47509578544061304,0.5842911877394636,0,0.118454789344858
g5_rv2_t5_h5_c1,5,2.0,5,5,1,610,9.682539682539682,-0.1081314343869566,-1.7726464653599443,0.8475409836065574,0.15245901639344261,0.8475409836065574,0,0.10930094528935935
g10_rv2_t2_h10_c1,10,2.0,2,10,1,495,7.857142857142857,-0.10823763476118575,-2.186618884064359,0.9474747474747475,0.052525252525252523,0.9474747474747475,0,0.10948435666185902
g20_rv1.5_t5_h1_c1,20,1.5,5,1,1,565,8.968253968253968,-0.1089090259426303,-1.9275933795155804,0.7345132743362832,0.26548672566371684,0.7451327433628319,0,0.11249558192431464
g20_rv1.5_t5_h3_c1,20,1.5,5,3,1,548,8.698412698412698,-0.11565162567878284,-2.1104311255252344,0.8375912408759124,0.1624087591240876,0.8394160583941606,0,0.11883410720452652
g10_rv2_t15_h3_c1,10,2.0,15,3,1,485,7.698412698412699,-0.11971837272159358,-2.4684200561153316,0.5876288659793815,0.41237113402061853,0.643298969072165,0,0.12671658219459014
g20_rv0_t15_h10_c1,20,0.0,15,10,1,1541,24.46031746031746,-0.12639243653386312,-0.8201975115760098,0.772225827384815,0.22777417261518496,0.7832576249188838,1,0.16671868292283332
g10_rv2_t10_h3_c1,10,2.0,10,3,1,489,7.761904761904762,-0.126495710387295,-2.5868243432984666,0.6912065439672802,0.30879345603271985,0.7157464212678937,0,0.1382308235399149
g20_rv1.5_t10_h10_c1,20,1.5,10,10,1,488,7.746031746031746,-0.12744068267603592,-2.6114893990990966,0.8463114754098361,0.15368852459016394,0.8504098360655737,1,0.13091701461756527
g5_rv2_t2_h5_c1,5,2.0,2,5,1,629,9.984126984126984,-0.1294685172259069,-2.058323008361,0.9141494435612083,0.08585055643879173,0.9141494435612083,0,0.1294685172259069
g0_rv2_t15_h5_c1,0,2.0,15,5,1,661,10.492063492063492,-0.13039904625586218,-1.9727541037195488,0.6459909228441755,0.3540090771558245,0.6853252647503782,0,0.13384554479877728
g10_rv2_t10_h10_c1,10,2.0,10,10,1,448,7.111111111111111,-0.13052232240984174,-2.9134446966482535,0.8236607142857143,0.17633928571428573,0.8303571428571429,0,0.13966171096286423
g5_rv2_t5_h1_c1,5,2.0,5,1,1,653,10.365079365079366,-0.1319353490929024,-2.0204494501210166,0.678407350689127,0.3215926493108729,0.6952526799387443,0,0.13392239067977013
g5_rv2_t2_h1_c1,5,2.0,2,1,1,653,10.365079365079366,-0.13229919510854926,-2.026021364602592,0.8208269525267994,0.17917304747320062,0.8223583460949464,0,0.13246775635083768
g20_rv1_t2_h10_c1,20,1.0,2,10,1,992,15.746031746031745,-0.13255704569992321,-1.336260541329871,0.9526209677419355,0.047379032258064516,0.9526209677419355,0,0.13731616242739048
g20_rv0_t10_h5_c1,20,0.0,10,5,1,1811,28.746031746031747,-0.13984162775648812,-0.7721790599474772,0.7807840971838763,0.2192159028161237,0.7885146327995582,1,0.17301587796863604
g10_rv2_t5_h10_c1,10,2.0,5,10,1,479,7.603174603174603,-0.14240219433277757,-2.9729059359661285,0.8997912317327766,0.10020876826722339,0.8997912317327766,0,0.1453933177207546
g5_rv2_t5_h3_c1,5,2.0,5,3,1,625,9.920634920634921,-0.14257827030299874,-2.28125232484798,0.8128,0.1872,0.816,0,0.1442526940217409
g5_rv2_t10_h1_c1,5,2.0,10,1,1,653,10.365079365079366,-0.14303858015822357,-2.1904836165118464,0.5053598774885145,0.4946401225114854,0.5696784073506891,0,0.1538447985935603
g20_rv1_t2_h3_c1,20,1.0,2,3,1,1032,16.38095238095238,-0.14636398956104502,-1.4182557128008237,0.9186046511627907,0.08139534883720931,0.9186046511627907,0,0.14891723784750222
g10_rv1.5_t2_h1_c1,10,1.5,2,1,1,981,15.571428571428571,-0.1464714728812243,-1.493083311735212,0.8511722731906218,0.1488277268093782,0.8521916411824668,0,0.14707102745820344
g20_rv1_t2_h5_c1,20,1.0,2,5,1,1014,16.095238095238095,-0.14741851379027826,-1.453831496945545,0.9349112426035503,0.0650887573964497,0.9349112426035503,0,0.15180234504219148
g5_rv2_t2_h3_c1,5,2.0,2,3,1,638,10.126984126984127,-0.1486696537684048,-2.3302453568715484,0.896551724137931,0.10344827586206896,0.896551724137931,0,0.1486696537684048
g10_rv1.5_t2_h10_c1,10,1.5,2,10,1,915,14.523809523809524,-0.14882049990287338,-1.6264535508510753,0.9519125683060109,0.048087431693989074,0.9519125683060109,0,0.15288664401161717
g20_rv1_t2_h1_c1,20,1.0,2,1,1,1052,16.6984126984127,-0.15064327532248778,-1.4319702977422792,0.8650190114068441,0.13498098859315588,0.8659695817490495,0,0.15079151240108774
g0_rv2_t2_h5_c1,0,2.0,2,5,1,739,11.73015873015873,-0.15089416118179666,-2.0418695694424445,0.9161028416779432,0.08389715832205684,0.9161028416779432,0,0.15089416118179666
g5_rv2_t15_h1_c1,5,2.0,15,1,1,653,10.365079365079366,-0.1512762604785427,-2.316634923101726,0.36294027565084225,0.6370597243491577,0.48545176110260335,0,0.16165431266748453
g5_rv2_t15_h3_c1,5,2.0,15,3,1,602,9.555555555555555,-0.153165397021937,-2.5442756980388204,0.5730897009966778,0.4269102990033223,0.632890365448505,0,0.16842391655274802
g5_rv2_t10_h3_c1,5,2.0,10,3,1,606,9.619047619047619,-0.1532500950392508,-2.5288794560932475,0.6815181518151815,0.3184818481848185,0.7079207920792079,0,0.1685105708727664
g0_rv2_t5_h5_c1,0,2.0,5,5,1,720,11.428571428571429,-0.15406928906078732,-2.1398512369553795,0.8388888888888889,0.16111111111111112,0.8402777777777778,0,0.15644223886681444
g0_rv2_t10_h5_c1,0,2.0,10,5,1,683,10.841269841269842,-0.15473481317679827,-2.2655170304070027,0.746705710102489,0.25329428989751096,0.7569546120058566,0,0.15560130475269243
g20_rv1_t10_h5_c1,20,1.0,10,5,1,942,14.952380952380953,-0.1599994717158696,-1.6985081923128407,0.778131634819533,0.2218683651804671,0.7855626326963907,1,0.1599994717158696
g0_rv2_t5_h1_c1,0,2.0,5,1,1,773,12.26984126984127,-0.16104098164215408,-2.0833244714379573,0.6765847347994826,0.32341526520051744,0.6934023285899095,0,0.16421221098732872
g0_rv2_t10_h1_c1,0,2.0,10,1,1,773,12.26984126984127,-0.16299362855001287,-2.1085851041398818,0.49417852522639066,0.5058214747736093,0.5756791720569211,0,0.16421553674464412
g5_rv2_t2_h10_c1,5,2.0,2,10,1,615,9.761904761904763,-0.16413837633706152,-2.668916688407504,0.9365853658536586,0.06341463414634146,0.9365853658536586,0,0.16413837633706152
g10_rv2_t15_h10_c1,10,2.0,15,10,1,436,6.920634920634921,-0.16520894688908028,-3.7891960295660616,0.75,0.25,0.7614678899082569,0,0.1677244857386503
g0_rv2_t15_h1_c1,0,2.0,15,1,1,773,12.26984126984127,-0.1654780265548823,-2.140724793724221,0.351875808538163,0.648124191461837,0.5019404915912031,0,0.16595913175076715
g5_rv1.5_t15_h5_c1,5,1.5,15,5,1,1022,16.22222222222222,-0.16579996134306385,-1.622308819403756,0.6457925636007827,0.3542074363992172,0.6810176125244618,0,0.17281900439805878
g0_rv2_t2_h1_c1,0,2.0,2,1,1,773,12.26984126984127,-0.16873522732447377,-2.1828619317525715,0.8188874514877102,0.18111254851228978,0.8201811125485123,0,0.1693949766334868
g10_rv1.5_t15_h1_c1,10,1.5,15,1,1,981,15.571428571428571,-0.16892018255475372,-1.7219182727293956,0.37716615698267075,0.6228338430173292,0.5045871559633027,0,0.1806251683486729
g5_rv2_t10_h10_c1,5,2.0,10,10,1,552,8.761904761904763,-0.17032422911580614,-3.085583860793589,0.8152173913043478,0.18478260869565216,0.822463768115942,0,0.1779887475521137
g20_rv1_t15_h5_c1,20,1.0,15,5,1,910,14.444444444444445,-0.17137958170216094,-1.8832921066171533,0.6901098901098901,0.3098901098901099,0.7142857142857143,1,0.17137958170216094
g10_rv1.5_t10_h1_c1,10,1.5,10,1,1,981,15.571428571428571,-0.1737305406001789,-1.7709535229376034,0.5178389398572885,0.48216106014271154,0.5790010193679919,0,0.18962805888684076
g20_rv0_t10_h10_c1,20,0.0,10,10,1,1661,26.365079365079364,-0.17425735270757858,-1.0491110939649524,0.8428657435279951,0.15713425647200482,0.8464780252859723,0,0.20751578852152264
g5_rv2_t5_h10_c1,5,2.0,5,10,1,593,9.412698412698413,-0.17551218876257557,-2.9597333686774974,0.8903878583473862,0.10961214165261383,0.8903878583473862,0,0.17551218876257557
g5_rv1.5_t2_h10_c1,5,1.5,2,10,1,1147,18.206349206349206,-0.1762982774697035,-1.537038164513544,0.9450741063644289,0.05492589363557106,0.9450741063644289,0,0.1762982774697035
g20_rv0_t10_h3_c1,20,0.0,10,3,1,1912,30.349206349206348,-0.17723077922156594,-0.9269392218701148,0.7259414225941423,0.27405857740585776,0.7452928870292888,1,0.20587970700411273
g10_rv1.5_t5_h1_c1,10,1.5,5,1,1,981,15.571428571428571,-0.1775269931008996,-1.8096533445555514,0.6962283384301733,0.3037716615698267,0.709480122324159,0,0.17968866365110742
g20_rv1_t10_h3_c1,20,1.0,10,3,1,982,15.587301587301587,-0.1794024721674483,-1.8269090852082313,0.7230142566191446,0.2769857433808554,0.7403258655804481,1,0.17973226861732236
g20_rv1_t10_h1_c1,20,1.0,10,1,1,1052,16.6984126984127,-0.17945046489207872,-1.705802898213676,0.5665399239543726,0.43346007604562736,0.6197718631178707,0,0.18210831760994292
g0_rv2_t2_h3_c1,0,2.0,2,3,1,752,11.936507936507937,-0.1804787069827829,-2.399982805622113,0.8962765957446809,0.10372340425531915,0.8962765957446809,0,0.1806070895406724
g10_rv1.5_t2_h5_c1,10,1.5,2,5,1,944,14.984126984126984,-0.18105741954900456,-1.9179811392903028,0.9279661016949152,0.07203389830508475,0.9279661016949152,0,0.18329940852356352
g0_rv2_t15_h3_c1,0,2.0,15,3,1,704,11.174603174603174,-0.18348100505157305,-2.6062642763007537,0.5667613636363636,0.43323863636363635,0.6321022727272727,0,0.1934842157907051
g20_rv1_t5_h10_c1,20,1.0,5,10,1,936,14.857142857142858,-0.18389231779232385,-1.9646615148752546,0.9017094017094017,0.09829059829059829,0.9027777777777778,1,0.19133292265755442
g20_rv0_t2_h10_c1,20,0.0,2,10,1,1943,30.841269841269842,-0.18402136687900372,-0.9470991604683671,0.9567678847143593,0.04323211528564076,0.9567678847143593,1,0.19721486072782837
g10_rv1.5_t2_h3_c1,10,1.5,2,3,1,958,15.206349206349206,-0.1848573046486358,-1.9296169587540273,0.9091858037578288,0.09081419624217119,0.9091858037578288,0,0.1849771762235065
g20_rv1_t15_h10_c1,20,1.0,15,10,1,829,13.158730158730158,-0.18654331201196228,-2.250220892786035,0.7708082026537998,0.22919179734620024,0.7828709288299156,1,0.18991052797866867
g0_rv2_t2_h10_c1,0,2.0,2,10,1,721,11.444444444444445,-0.18654370712842583,-2.5872913610045187,0.9375866851595007,0.06241331484049931,0.9375866851595007,0,0.18654370712842583
g0_rv2_t5_h3_c1,0,2.0,5,3,1,740,11.746031746031745,-0.1888944791858055,-2.552628097105479,0.8040540540540541,0.19594594594594594,0.8067567567567567,0,0.19168855327311882
g20_rv0_t5_h10_c1,20,0.0,5,10,1,1822,28.92063492063492,-0.19318020799015412,-1.0602645883103958,0.9099890230515917,0.09001097694840834,0.9105378704720087,0,0.20105438975465725
g10_rv1.5_t10_h5_c1,10,1.5,10,5,1,864,13.714285714285714,-0.19760695381873827,-2.2871175210502117,0.7523148148148148,0.24768518518518517,0.7604166666666666,0,0.20491915451382392
g5_rv2_t15_h10_c1,5,2.0,15,10,1,532,8.444444444444445,-0.19875910867054092,-3.7360734712507693,0.7462406015037594,0.25375939849624063,0.7575187969924813,0,0.19901060743087207
g20_rv1_t5_h5_c1,20,1.0,5,5,1,977,15.507936507936508,-0.2002921893517845,-2.0500735859957473,0.8597748208802457,0.14022517911975435,0.8618219037871033,0,0.2002921893517845
g20_rv1_t10_h10_c1,20,1.0,10,10,1,876,13.904761904761905,-0.2003733924818335,-2.287367494084857,0.8401826484018264,0.1598173515981735,0.8447488584474886,1,0.2003733924818335
g20_rv1_t5_h3_c1,20,1.0,5,3,1,1009,16.015873015873016,-0.20132382505008228,-1.9952807239849581,0.8334985133795837,0.16650148662041625,0.8344895936570862,0,0.20471490812716003
g20_rv1_t15_h3_c1,20,1.0,15,3,1,956,15.174603174603174,-0.20250312833907347,-2.118233560032149,0.6192468619246861,0.3807531380753138,0.6589958158995816,1,0.20410392101450586
g10_rv1.5_t15_h5_c1,10,1.5,15,5,1,842,13.365079365079366,-0.20347286792754138,-2.4165423744363586,0.6579572446555819,0.342042755344418,0.6864608076009501,0,0.21102877620368618
g20_rv1_t15_h1_c1,20,1.0,15,1,1,1052,16.6984126984127,-0.20472737959597653,-1.9460777528134652,0.40019011406844107,0.5998098859315589,0.532319391634981,0,0.21038821961092166
g0_rv2_t10_h10_c1,0,2.0,10,10,1,638,10.126984126984127,-0.20660359168962938,-3.2383008101822788,0.8119122257053292,0.18808777429467086,0.8181818181818182,0,0.20660359168962938
g5_rv1.5_t15_h10_c1,5,1.5,15,10,1,923,14.65079365079365,-0.20671641456293288,-2.23961445897002,0.7378114842903575,0.26218851570964247,0.7594799566630552,0,0.21858458475584505
g5_rv1.5_t2_h1_c1,5,1.5,2,1,1,1238,19.650793650793652,-0.20701458078116597,-1.6721694731919707,0.8295638126009693,0.1704361873990307,0.8303715670436187,0,0.20701458078116597
g0_rv2_t10_h3_c1,0,2.0,10,3,1,714,11.333333333333334,-0.208200147239904,-2.915968448738151,0.665266106442577,0.33473389355742295,0.6974789915966386,0,0.21203772241664226
g5_rv1.5_t15_h1_c1,5,1.5,15,1,1,1238,19.650793650793652,-0.208608570645467,-1.6850449971362438,0.3546042003231018,0.6453957996768982,0.49515347334410337,0,0.21505298089243352
g10_rv1.5_t5_h5_c1,10,1.5,5,5,1,906,14.380952380952381,-0.21030316482545053,-2.3212269848283724,0.8454746136865342,0.1545253863134658,0.847682119205298,0,0.2107584880200253
g20_rv0_t15_h3_c1,20,0.0,15,3,1,1849,29.349206349206348,-0.21576747474875924,-1.1669414534816616,0.6095186587344511,0.39048134126554895,0.6571119524067063,0,0.24765976160314854
g0_rv1.5_t2_h10_c1,0,1.5,2,10,1,1384,21.96825396825397,-0.2164883931883833,-1.5642224941357175,0.9414739884393064,0.05852601156069364,0.9414739884393064,0,0.21725029894966955
g5_rv1.5_t10_h1_c1,5,1.5,10,1,1,1238,19.650793650793652,-0.2188784561854985,-1.7680004538408602,0.49515347334410337,0.5048465266558966,0.5654281098546042,0,0.22232853859864576
g20_rv1_t5_h1_c1,20,1.0,5,1,1,1052,16.6984126984127,-0.21993452941374403,-2.090632408875894,0.7138783269961977,0.28612167300380226,0.7309885931558935,0,0.22100096965097266
g0_rv2_t5_h10_c1,0,2.0,5,10,1,692,10.984126984126984,-0.22146342836029076,-3.2003385601198087,0.884393063583815,0.11560693641618497,0.884393063583815,0,0.22146342836029076
g20_rv0_t2_h5_c1,20,0.0,2,5,1,1996,31.682539682539684,-0.22342382838347208,-1.1193578576326257,0.9378757515030061,0.06212424849699399,0.9378757515030061,0,0.2288638523957045
g5_rv1.5_t2_h5_c1,5,1.5,2,5,1,1181,18.746031746031747,-0.230809430201236,-1.954355886547299,0.9170194750211685,0.0829805249788315,0.9170194750211685,0,0.2309311003288408
g10_rv1.5_t15_h10_c1,10,1.5,15,10,1,766,12.158730158730158,-0.231565365102525,-3.0230465418084207,0.7441253263707572,0.2558746736292428,0.7637075718015666,0,0.24606874748973642
g0_rv1.5_t15_h5_c1,0,1.5,15,5,1,1221,19.38095238095238,-0.2316278344818029,-1.8970338614398272,0.6273546273546273,0.3726453726453726,0.6773136773136773,0,0.250266323675477
g10_rv1.5_t5_h3_c1,10,1.5,5,3,1,933,14.80952380952381,-0.23169840526948782,-2.483369831398583,0.8156484458735263,0.18435155412647375,0.8177920685959271,0,0.23650569183363102
g0_rv1.5_t15_h10_c1,0,1.5,15,10,1,1091,17.317460317460316,-0.23301784323898178,-2.1358189114480455,0.7378551787351054,0.2621448212648946,0.7561869844179652,0,0.25607256503246284
g5_rv1.5_t10_h5_c1,5,1.5,10,5,1,1065,16.904761904761905,-0.23338474901206363,-2.191406094009987,0.7408450704225352,0.2591549295774648,0.748356807511737,0,0.23564594590885116
g20_rv0_t5_h3_c1,20,0.0,5,3,1,1984,31.49206349206349,-0.2337561508657927,-1.178206405573552,0.844758064516129,0.15524193548387097,0.8457661290322581,0,0.245120047574364
g0_rv1_t15_h10_c1,0,1.0,15,10,1,1880,29.841269841269842,-0.23459303286432232,-1.2478352811932039,0.7404255319148936,0.25957446808510637,0.7579787234042553,0,0.2674440523067503
g20_rv0_t5_h5_c1,20,0.0,5,5,1,1913,30.365079365079364,-0.23586772176891357,-1.23297293135867,0.8703606900156822,0.12963930998431783,0.8714061683220073,0,0.23652078242805474
g20_rv0_t2_h3_c1,20,0.0,2,3,1,2035,32.301587301587304,-0.23642707919189443,-1.161803828952798,0.9218673218673219,0.07813267813267813,0.9218673218673219,0,0.24288720500014
g0_rv1.5_t15_h1_c1,0,1.5,15,1,1,1503,23.857142857142858,-0.23845672919246652,-1.5865384510476814,0.3393213572854291,0.6606786427145709,0.5023286759813705,0,0.24717264586196872
g5_rv1.5_t5_h5_c1,5,1.5,5,5,1,1126,17.873015873015873,-0.2394168875864443,-2.1262601028991504,0.8383658969804618,0.16163410301953818,0.8401420959147424,0,0.2394168875864443
g5_rv1.5_t5_h1_c1,5,1.5,5,1,1,1238,19.650793650793652,-0.24214585828410906,-1.9559439279814947,0.6720516962843296,0.32794830371567046,0.68578352180937,0,0.2431501201516566
g20_rv0_t10_h1_c1,20,0.0,10,1,1,2077,32.96825396825397,-0.2489382927031879,-1.1985473890379774,0.5541646605681271,0.44583533943187287,0.620606644198363,0,0.26239061230983907
g20_rv0_t2_h1_c1,20,0.0,2,1,1,2077,32.96825396825397,-0.25064869358718544,-1.2067823475550574,0.8666345690900337,0.1333654309099663,0.8675974963890226,0,0.25592051286312095
g10_rv1.5_t5_h10_c1,10,1.5,5,10,1,862,13.682539682539682,-0.25390182716471943,-2.945496834857534,0.888631090487239,0.11136890951276102,0.8909512761020881,0,0.25784626683353845
g0_rv2_t15_h10_c1,0,2.0,15,10,1,609,9.666666666666666,-0.2541145095173899,-4.1726520446205235,0.7454844006568144,0.2545155993431856,0.7536945812807881,0,0.2541145095173899
g20_rv0_t5_h1_c1,20,0.0,5,1,1,2077,32.96825396825397,-0.25469906710174406,-1.2262834236964086,0.731824747231584,0.268175252768416,0.7481945113143957,0,0.2786549656684581
g0_rv1.5_t10_h1_c1,0,1.5,10,1,1,1503,23.857142857142858,-0.25559157038491276,-1.7005427171318215,0.47904191616766467,0.5209580838323353,0.5635395874916833,0,0.2601758578537372
g5_rv1.5_t2_h3_c1,5,1.5,2,3,1,1206,19.142857142857142,-0.2584211266088119,-2.142795411350016,0.8980099502487562,0.10199004975124377,0.8980099502487562,0,0.2584211266088119
g10_rv1.5_t15_h3_c1,10,1.5,15,3,1,893,14.174603174603174,-0.26115746665845685,-2.924495707261555,0.574468085106383,0.425531914893617,0.6304591265397537,0,0.2705133948096495
g10_rv1.5_t10_h3_c1,10,1.5,10,3,1,908,14.412698412698413,-0.2645918504347844,-2.914007163378683,0.683920704845815,0.31607929515418504,0.7092511013215859,0,0.2694522018705488
g5_rv1.5_t5_h10_c1,5,1.5,5,10,1,1069,16.96825396825397,-0.2681303453680315,-2.5082352232743825,0.883068288119738,0.11693171188026193,0.8849391955098223,0,0.2683412285441671
g0_rv1.5_t2_h1_c1,0,1.5,2,1,1,1503,23.857142857142858,-0.26966087048213416,-1.7941508348778052,0.8243512974051896,0.17564870259481039,0.825016633399867,0,0.26966087048213416
g0_rv1.5_t2_h5_c1,0,1.5,2,5,1,1431,22.714285714285715,-0.2706405615310118,-1.8912687738016198,0.9161425576519916,0.08385744234800839,0.9168413696715584,0,0.27221127839367687
g10_rv1_t2_h1_c1,10,1.0,2,1,1,1949,30.936507936507937,-0.27724227535434776,-1.4224847375800294,0.8435094920472037,0.15649050795279631,0.8450487429451,0,0.27724227535434776
g5_rv1.5_t15_h3_c1,5,1.5,15,3,1,1099,17.444444444444443,-0.27767684459495523,-2.5266318889440877,0.5586897179253867,0.44131028207461326,0.6260236578707916,0,0.287496594919128
g0_rv1.5_t10_h5_c1,0,1.5,10,5,1,1284,20.38095238095238,-0.2786925409290322,-2.170502655210531,0.7320872274143302,0.26791277258566976,0.7468847352024922,0,0.2882254489035352
g10_rv1.5_t10_h10_c1,10,1.5,10,10,1,798,12.666666666666666,-0.2915727058928389,-3.653793306927806,0.8082706766917294,0.19172932330827067,0.818295739348371,0,0.29793824230042243
g10_rv1_t10_h1_c1,10,1.0,10,1,1,1949,30.936507936507937,-0.29221047575274817,-1.4992841239237975,0.5089789635710621,0.4910210364289379,0.5879938429964084,0,0.2970352512045177
g5_rv1.5_t5_h3_c1,5,1.5,5,3,1,1170,18.571428571428573,-0.2934242701747717,-2.5078997450835185,0.8017094017094017,0.19829059829059828,0.8068376068376069,0,0.2934242701747717
g0_rv1.5_t5_h5_c1,0,1.5,5,5,1,1364,21.650793650793652,-0.2952754468977212,-2.1647760036489827,0.8335777126099707,0.16642228739002932,0.8365102639296188,0,0.3035561216034039
g5_rv1.5_t10_h10_c1,5,1.5,10,10,1,980,15.555555555555555,-0.29796965562320654,-3.04050669003272,0.8030612244897959,0.19693877551020408,0.813265306122449,0,0.3018930439647046
g0_rv1.5_t5_h1_c1,0,1.5,5,1,1,1503,23.857142857142858,-0.29838970833594713,-1.985294133971704,0.6626746506986028,0.3373253493013972,0.6799733865602129,0,0.30068918944071477
g10_rv1_t10_h5_c1,10,1.0,10,5,1,1642,26.063492063492063,-0.3065200100070994,-1.8667479293976819,0.7551766138855055,0.24482338611449453,0.7649208282582217,0,0.3065200100070994
g10_rv1_t2_h3_c1,10,1.0,2,3,1,1888,29.96825396825397,-0.3071206938776604,-1.6266985904537097,0.9110169491525424,0.08898305084745763,0.9110169491525424,0,0.3071206938776604
g0_rv1.5_t2_h3_c1,0,1.5,2,3,1,1461,23.19047619047619,-0.3237713984942583,-2.2160944455459157,0.894592744695414,0.1054072553045859,0.894592744695414,0,0.32397674573721763
g5_rv1.5_t10_h3_c1,5,1.5,10,3,1,1133,17.984126984126984,-0.3239958483384455,-2.859627964152211,0.6654898499558694,0.33451015004413065,0.6954986760812003,0,0.3265428899678239
g10_rv1_t10_h10_c1,10,1.0,10,10,1,1480,23.49206349206349,-0.32544757231738874,-2.1989700832256,0.8175675675675675,0.18243243243243243,0.8243243243243243,0,0.32544757231738874
g10_rv1_t15_h10_c1,10,1.0,15,10,1,1366,21.682539682539684,-0.3258258786288082,-2.385255334032271,0.7423133235724744,0.25768667642752563,0.7584187408491947,0,0.3262196351718672
g10_rv1_t2_h5_c1,10,1.0,2,5,1,1858,29.49206349206349,-0.3278693963478627,-1.764636148266215,0.9278794402583423,0.0721205597416577,0.9278794402583423,0,0.3299920878953074
g10_rv1_t15_h1_c1,10,1.0,15,1,1,1949,30.936507936507937,-0.3318534902452782,-1.7026859427669483,0.3458183683940482,0.6541816316059518,0.5120574653668548,0,0.3318675936894986
g20_rv0_t15_h1_c1,20,0.0,15,1,1,2077,32.96825396825397,-0.3337449304996746,-1.6068605223864927,0.385652383245065,0.614347616754935,0.535387578237843,0,0.34504706886980624
g10_rv0_t15_h10_c1,10,0.0,15,10,1,2664,42.285714285714285,-0.33749616908347446,-1.2668775115746038,0.7383633633633634,0.2616366366366366,0.7526276276276276,0,0.3757481629985063
g10_rv1_t10_h3_c1,10,1.0,10,3,1,1747,27.73015873015873,-0.3377962340114685,-1.9335789010387439,0.6908986834573555,0.30910131654264456,0.7189467658843732,0,0.3377962340114685
g5_rv1_t10_h10_c1,5,1.0,10,10,1,1820,28.88888888888889,-0.3405419287661532,-1.8711094987151273,0.8142857142857143,0.18571428571428572,0.8197802197802198,0,0.3405419287661532
g10_rv0_t10_h10_c1,10,0.0,10,10,1,2984,47.36507936507937,-0.3418047386295332,-1.1454582393751112,0.8200402144772118,0.1799597855227882,0.8237265415549598,0,0.35635118795448895
g0_rv1.5_t5_h10_c1,0,1.5,5,10,1,1282,20.349206349206348,-0.3437368811963938,-2.6812549235288126,0.8783151326053042,0.12168486739469579,0.8798751950078003,0,0.35086013369895364
g5_rv1_t2_h10_c1,5,1.0,2,10,1,2269,36.01587301587302,-0.34799186787101966,-1.5336794529353004,0.9427060379021596,0.05729396209784046,0.9427060379021596,0,0.34799186787101966
g5_rv1_t10_h5_c1,5,1.0,10,5,1,2050,32.53968253968254,-0.3481969498029751,-1.6985217063559763,0.7414634146341463,0.25853658536585367,0.7536585365853659,0,0.3481969498029751
g10_rv1_t2_h10_c1,10,1.0,2,10,1,1791,28.428571428571427,-0.34911004974269844,-1.9492465088927886,0.9452819653824679,0.05471803461753211,0.9452819653824679,0,0.3540195015310618
g0_rv1.5_t15_h3_c1,0,1.5,15,3,1,1317,20.904761904761905,-0.35127369593298674,-2.667226240949026,0.5489749430523918,0.4510250569476082,0.6165527714502658,0,0.36508332796636467
g0_rv1.5_t10_h10_c1,0,1.5,10,10,1,1162,18.444444444444443,-0.35185996535885555,-3.0280547793361063,0.8003442340791739,0.19965576592082615,0.8098106712564543,0,0.366197824819876
g0_rv1_t10_h10_c1,0,1.0,10,10,1,2099,33.317460317460316,-0.357179600028278,-1.701665555160924,0.808480228680324,0.19151977131967604,0.8156264888041924,0,0.373794041542818
