formation,residual_absolute,stock_surprise,volume_threshold,confirmation,hold,threshold_parent_events,volume_parent_events,confirmed_events,confirmation_attrition,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months
15,0.04,10.0,0.0,no_new_low5,30,81,81,14,67,14,14,-0.043428320212871456,-0.07103672517944247,0.04619478595442895,311,True,-0.04342832021287145,-0.002412684456270636,0.0,7,8,-0.04342832021287145,-0.002895221347524763,0.0,7,5,-0.04632877168956605,-0.003860730974130504,-0.00024168757038600403,7,4
30,0.04,6.0,0.0,no_new_low5,15,243,243,39,204,36,34,-0.07773346060085554,-0.10529728704548405,0.07773346060085551,540,True,-0.07773346060085554,-0.004318525588936419,-0.0029433302030688023,11,5,-0.043488555514359345,-0.002899237034290623,-0.002675391221031439,8,5,-0.05461150326036998,-0.004550958605030832,-0.0016056345925530829,6,5
30,0.04,10.0,5.0,no_new_low5,60,89,73,12,61,11,11,-0.03875699154719758,-0.03875699154719758,0.08125160454887374,223,True,-0.03875699154719758,-0.0021531661970665326,0.0,4,11,-0.04453698213109569,-0.0029691321420730462,0.0,4,9,-0.06380731884940627,-0.005317276570783856,0.0,3,8
30,0.06,10.0,0.0,no_new_low5,15,36,36,7,29,6,6,-0.04927577355704371,-0.04927577355704371,0.0626051894591994,458,True,-0.04927577355704371,-0.002737542975391317,0.0,3,12,-0.045392545663108574,-0.003026169710873905,0.0,2,11,-0.045392545663108574,-0.003782712138592381,0.0,2,8
30,0.06,10.0,2.0,no_new_low5,15,36,33,6,27,5,5,-0.040451387751766044,-0.040451387751766044,0.053824191949237564,359,True,-0.040451387751766044,-0.002247299319542558,0.0,2,13,-0.045392545663108574,-0.003026169710873905,0.0,2,11,-0.045392545663108574,-0.003782712138592381,0.0,2,8
15,0.02,10.0,0.0,no_new_low5,60,292,292,68,224,57,55,0.03371588780450899,0.050491100592257726,0.07497482738454293,434,True,0.03371588780450903,0.0018731048780282794,0.005871983633086724,7,1,-0.04562846985575468,-0.0030418979903836453,0.0051218686189551405,7,0,-0.04877822574354135,-0.004064852145295113,0.0015380632415562005,6,0
30,0.02,8.0,2.0,no_new_low5,15,453,386,80,306,63,61,-0.09725583518935504,-0.1419645492887624,0.11470357622165338,507,True,-0.09725583518935502,-0.005403101954964167,-0.004881686899759869,12,1,-0.045949848281828395,-0.0030633232187885595,-0.0027293946024800047,10,1,-0.07710759809752382,-0.006425633174793652,-0.004881686899759869,9,1
30,0.02,10.0,5.0,no_new_low5,15,238,152,28,124,27,26,-0.06186511787268508,-0.06186511787268508,0.061865117872685116,540,True,-0.061865117872685074,-0.0034369509929269484,0.0,6,9,-0.04616460810290532,-0.003077640540193688,0.0,5,7,-0.03466842832187686,-0.002889035693489738,0.0,3,6
10,0.04,8.0,2.0,no_new_low5,60,99,95,21,74,18,18,-0.0911195451393102,-0.08035780123558378,0.13860328430515437,525,True,-0.09111954513931018,-0.005062196952183899,0.0,8,6,-0.046242844954137205,-0.0030828563302758138,0.0,7,4,-0.03600126234073331,-0.003000105195061109,-5.4308622321917396e-05,6,3
30,0.06,6.0,5.0,no_new_low5,30,70,44,4,40,4,4,-0.04668099779305657,-0.04668099779305657,0.05955085566085864,359,True,-0.04668099779305657,-0.0025933887662809205,0.0,2,14,-0.04668099779305657,-0.0031120665195371044,0.0,2,11,-0.04855585427985332,-0.004046321189987777,0.0,2,9
15,0.04,10.0,5.0,no_new_low5,30,81,67,9,58,9,9,-0.04742480926173785,-0.04742480926173785,0.04920740891872488,311,True,-0.04742480926173785,-0.0026347116256521027,0.0,5,12,-0.04742480926173785,-0.0031616539507825234,0.0,5,9,-0.0492996657485346,-0.00410830547904455,0.0,5,7
30,0.06,8.0,2.0,no_new_low5,30,47,44,4,40,4,4,-0.044876725079664115,-0.044876725079664115,0.05944380353553082,359,True,-0.044876725079664115,-0.0024931513933146732,0.0,2,14,-0.04855585427985332,-0.003237056951990221,0.0,2,12,-0.04855585427985332,-0.004046321189987777,0.0,2,9
30,0.06,10.0,5.0,no_new_low5,30,36,28,4,24,3,3,-0.04855585427985332,-0.04855585427985332,0.0596625049688887,359,True,-0.04855585427985332,-0.002697547459991851,0.0,2,15,-0.04855585427985332,-0.003237056951990221,0.0,2,12,-0.04855585427985332,-0.004046321189987777,0.0,2,9
30,0.06,8.0,5.0,no_new_low5,30,47,33,3,30,3,3,-0.04855585427985332,-0.04855585427985332,0.0596625049688887,359,True,-0.04855585427985332,-0.002697547459991851,0.0,2,15,-0.04855585427985332,-0.003237056951990221,0.0,2,12,-0.04855585427985332,-0.004046321189987777,0.0,2,9
10,0.02,10.0,0.0,no_new_low5,30,301,301,52,249,46,43,-0.020944917511478728,-0.03048465605043825,0.0957855454229441,224,True,-0.020944917511478728,-0.001163606528415485,-0.0009623354711760772,9,1,-0.0489755397077721,-0.00326503598051814,-0.0019246709423521545,8,1,-0.08147903874932369,-0.0067899198957769745,-0.0009623354711760772,6,1
10,0.02,10.0,2.0,no_new_low5,30,301,288,51,237,46,43,-0.020944917511478728,-0.03048465605043825,0.0957855454229441,224,True,-0.020944917511478728,-0.001163606528415485,-0.0009623354711760772,9,1,-0.0489755397077721,-0.00326503598051814,-0.0019246709423521545,8,1,-0.08147903874932369,-0.0067899198957769745,-0.0009623354711760772,6,1
15,0.02,8.0,0.0,no_new_low5,60,475,475,102,373,85,81,-0.01988609678067725,-0.0040031960304831825,0.0940890572549973,228,True,-0.019886096780677175,-0.0011047831544820652,-0.00012753183990388012,9,0,-0.04913934931606609,-0.0032759566210710726,0.0029251281030795457,7,0,-0.0736046610894071,-0.006133721757450591,0.0032198658614680615,5,0
30,0.02,10.0,0.0,reclaim2,15,238,238,119,119,95,94,-0.085297457202822,-0.12761958954822816,0.11322617018352445,273,True,-0.08529745720282197,-0.004738747622378999,-0.008483151185138479,13,1,-0.05014300292244355,-0.0033428668614962367,-0.003632727754065085,10,1,-0.05950113286374916,-0.004958427738645763,-0.0059458591298228135,8,1
30,0.06,6.0,5.0,no_new_low5,60,70,44,4,40,4,4,-0.05060520667351609,-0.05060520667351609,0.08005506279753026,359,True,-0.05060520667351609,-0.002811400370750894,0.0,3,14,-0.05060520667351609,-0.0033736804449010726,0.0,3,11,-0.08261783583539883,-0.006884819652949903,0.0,3,9
30,0.06,8.0,0.0,no_new_low5,60,47,47,5,42,5,5,-0.05203104552101401,-0.05203104552101401,0.08382906789092814,540,True,-0.05203104552101401,-0.0028906136400563337,0.0,3,14,-0.0508198134654847,-0.0033879875643656465,0.0,2,12,-0.0508198134654847,-0.004234984455457058,0.0,2,9
30,0.06,8.0,5.0,no_new_low5,15,47,33,3,30,3,3,-0.05144664667985088,-0.05144664667985088,0.054090145781109156,359,True,-0.05144664667985088,-0.0028581470377694934,0.0,2,15,-0.05144664667985088,-0.003429776445323392,0.0,2,12,-0.05144664667985088,-0.0042872205566542405,0.0,2,9
30,0.06,8.0,2.0,no_new_low5,15,47,44,4,40,4,4,-0.04650548876850835,-0.04650548876850835,0.053824191949237564,359,True,-0.04650548876850835,-0.002583638264917131,0.0,2,14,-0.05144664667985088,-0.003429776445323392,0.0,2,12,-0.05144664667985088,-0.0042872205566542405,0.0,2,9
30,0.06,10.0,5.0,no_new_low5,15,36,28,4,24,3,3,-0.05144664667985088,-0.05144664667985088,0.054090145781109156,359,True,-0.05144664667985088,-0.0028581470377694934,0.0,2,15,-0.05144664667985088,-0.003429776445323392,0.0,2,12,-0.05144664667985088,-0.0042872205566542405,0.0,2,9
15,0.02,8.0,0.0,no_new_low5,30,475,475,102,373,91,86,-0.03250131049704624,-0.05533531929242423,0.10291508257501289,225,True,-0.03250131049704618,-0.00180562836094701,-0.009189159363399858,10,0,-0.051659445381592735,-0.0034439630254395155,-0.01147392246257317,9,0,-0.05686623845121606,-0.004738853204268005,-0.009575485255294437,7,0
15,0.02,8.0,2.0,no_new_low5,30,475,413,89,324,82,79,-0.03284546503356587,-0.05567947382894388,0.10323418982272795,220,True,-0.032845465033565835,-0.001824748057420324,-0.002988545669877319,9,0,-0.0520035999181124,-0.0034669066612074933,-0.006402937158618931,8,0,-0.05721039298773571,-0.004767532748977976,-0.002988545669877319,6,0
10,0.04,8.0,0.0,no_new_low5,60,99,99,22,77,19,18,-0.09747198562868797,-0.08035780123558378,0.14488919088693666,525,True,-0.09747198562868796,-0.005415110312704887,0.0,8,6,-0.052595285443514994,-0.0035063523629009995,0.0,7,4,-0.03600126234073331,-0.003000105195061109,-5.4308622321917396e-05,6,3
15,0.04,8.0,0.0,reclaim2,60,108,108,51,57,49,47,-0.11778157636550485,-0.10538104172728079,0.20488874475723362,541,True,-0.11778157636550482,-0.006543420909194712,-0.00425956252658349,9,2,-0.0530532008120083,-0.0035368800541338867,0.0,7,2,-0.0321343581349407,-0.002677863177911725,0.00048504771666196995,5,1
30,0.06,6.0,2.0,no_new_low5,15,70,60,7,53,7,7,-0.04889406745669378,-0.04889406745669378,0.05620102632345089,450,True,-0.04889406745669377,-0.002716337080927432,0.0,4,12,-0.05383522536803631,-0.003589015024535754,0.0,4,10,-0.04465956520730152,-0.0037216304339417936,0.0,3,8
30,0.04,10.0,0.0,no_new_low5,30,89,89,18,71,17,17,-0.04798424736541173,-0.04718364282707131,0.07164817803100591,527,True,-0.04798424736541171,-0.0026657915203006505,0.0,7,7,-0.054710604076984234,-0.003647373605132282,0.0,6,6,-0.03485541938289226,-0.002904618281907688,0.0,3,6
15,0.06,6.0,5.0,reclaim2,15,44,32,16,16,14,14,-0.06254594229483612,-0.06254594229483612,0.09493681452890898,513,True,-0.06254594229483612,-0.00347477457193534,0.0,4,9,-0.055077658778938776,-0.0036718439185959182,0.0,3,9,-0.055337898860227774,-0.004611491571685648,0.0,3,7
15,0.02,10.0,2.0,no_new_low5,60,292,263,56,207,50,49,0.022317151744888165,0.03820005249508218,0.08148334859261751,434,True,0.022317151744888186,0.0012398417636048991,0.005029056917359668,7,1,-0.05702720591537553,-0.003801813727691702,0.004936245215764195,7,0,-0.06106927384071687,-0.005089106153393073,0.0014452515399607279,6,0
15,0.02,6.0,5.0,no_new_low5,30,868,400,83,317,74,73,-0.030656236701201517,-0.030656236701201517,0.14958821009868023,220,True,-0.03065623670120147,-0.0017031242611778594,-0.00210685310535824,9,1,-0.05757081784702717,-0.0038380545231351446,-0.00421370621071648,8,1,-0.14154252954022412,-0.011795210795018676,-0.00961707586642407,7,1
10,0.02,10.0,5.0,no_new_low5,60,301,220,43,177,40,38,-0.04346665056716381,-0.019323462071725278,0.1293755021358516,455,True,-0.043466650567163784,-0.002414813920397988,0.00039889491746636536,7,2,-0.05766655887751336,-0.003844437258500891,0.0,6,2,-0.043059294282284694,-0.0035882745235237246,0.00039889491746636536,4,2
10,0.02,8.0,5.0,no_new_low5,60,446,301,55,246,50,48,-0.11475837911142425,-0.09061519061598575,0.1341358273840283,541,True,-0.11475837911142425,-0.006375465506190236,0.0,7,3,-0.05783495869170914,-0.0038556639127806094,0.0,6,3,-0.04528501065770736,-0.00377375088814228,0.0,4,3
30,0.06,6.0,2.0,no_new_low5,60,70,60,7,53,6,6,-0.05948585212547186,-0.05948585212547186,0.08758937413674253,359,True,-0.05948585212547186,-0.0033047695625262143,0.0,5,12,-0.05827462006994255,-0.0038849746713295035,0.0,4,10,-0.0902872492318253,-0.007523937435985441,0.0,4,8
10,0.02,10.0,0.0,no_new_low5,60,301,301,52,249,45,42,-0.04480868495911976,-0.022075208737217668,0.13391498424924966,455,True,-0.04480868495911974,-0.0024893713866177636,0.0013917124345663758,7,1,-0.05900859326946932,-0.003933906217964621,0.0007977898349327307,6,1,-0.04561611011622334,-0.003801342509685278,0.0013917124345663758,4,1
10,0.02,10.0,2.0,no_new_low5,60,301,288,51,237,45,42,-0.04480868495911976,-0.022075208737217668,0.13391498424924966,455,True,-0.04480868495911974,-0.0024893713866177636,0.0013917124345663758,7,1,-0.05900859326946932,-0.003933906217964621,0.0007977898349327307,6,1,-0.04561611011622334,-0.003801342509685278,0.0013917124345663758,4,1
15,0.04,10.0,0.0,reclaim2,30,81,81,40,41,40,40,-0.16222358402595938,-0.17702237602293946,0.16291738247557186,534,True,-0.16222358402595938,-0.009012421334775521,0.0017272848472771347,7,1,-0.05941157188660494,-0.0039607714591069956,0.002760771244941786,5,1,-0.08206417551621935,-0.006838681293018279,0.004772929012228701,4,0
10,0.04,10.0,5.0,no_new_low5,60,77,57,12,45,11,11,-0.042279330280757366,-0.042279330280757366,0.06463822871794982,434,True,-0.042279330280757366,-0.002348851682264298,0.0,5,10,-0.059415311724654085,-0.003961020781643606,0.0,5,8,-0.05695423940216693,-0.004746186616847244,0.0,4,6
10,0.04,8.0,2.0,reclaim2,30,99,95,48,47,43,42,-0.11811748610831502,-0.14484262781260943,0.11811748610831496,540,True,-0.118117486108315,-0.006562082561573056,0.0,7,4,-0.05952006594980334,-0.003968004396653556,0.0,6,2,-0.09165964035238898,-0.007638303362699082,-0.005132128440901272,6,1
30,0.02,8.0,0.0,no_new_low5,15,453,453,100,353,72,70,-0.11090826195341966,-0.15309872625642523,0.12905622999366811,507,True,-0.11090826195341966,-0.006161570108523314,-0.0032403165111744535,12,1,-0.059602275045893036,-0.003973485003059536,-0.0027293946024800047,10,1,-0.08539987461521974,-0.007116656217934978,-0.0032403165111744535,9,1
30,0.06,6.0,0.0,no_new_low5,60,70,70,8,62,7,7,-0.060833307200263476,-0.060833307200263476,0.08889656587956919,372,True,-0.060833307200263476,-0.0033796281777924153,0.0,6,11,-0.059622075144734166,-0.0039748050096489445,0.0,5,9,-0.0902872492318253,-0.007523937435985441,0.0,4,8
30,0.04,10.0,2.0,no_new_low5,30,89,83,15,68,14,14,-0.04799777402962889,-0.04799777402962889,0.07166151845242003,527,True,-0.047997774029628876,-0.0026665430016460487,0.0,5,9,-0.0604547949814198,-0.004030319665427986,0.0,5,7,-0.04140021482566823,-0.0034500179021390194,0.0,3,6
30,0.06,6.0,5.0,no_new_low5,15,70,44,4,40,4,4,-0.06062230684058567,-0.06062230684058567,0.06326580594184394,450,True,-0.06062230684058567,-0.0033679059355880927,0.0,3,14,-0.06062230684058567,-0.004041487122705712,0.0,3,11,-0.05144664667985088,-0.0042872205566542405,0.0,2,9
15,0.04,8.0,5.0,reclaim2,60,108,80,39,41,38,38,-0.1089719701313495,-0.1089719701313495,0.19689262216911219,541,True,-0.10897197013134949,-0.006053998340630527,0.0,8,3,-0.060707924070375605,-0.00404719493802504,0.0,6,3,-0.03132087448890685,-0.0026100728740755708,0.00048504771666196995,4,2
10,0.04,8.0,0.0,no_new_low5,30,99,99,22,77,19,18,-0.13481620903675706,-0.1539886977173308,0.1470675211442358,525,True,-0.13481620903675706,-0.0074897893909309475,0.0,7,6,-0.0609191759258778,-0.0040612783950585195,0.0,6,4,-0.08245994417634406,-0.006871662014695338,-0.0017287036362311206,6,3
10,0.04,10.0,2.0,no_new_low5,30,77,74,15,59,13,13,-0.05459037891108563,-0.0712750616937311,0.0858607669003341,378,True,-0.054590378911085646,-0.003032798828393647,0.0,4,9,-0.06179594574205104,-0.004119729716136736,0.0,4,7,-0.08518948279241878,-0.007099123566034898,0.0,4,6
10,0.04,10.0,0.0,no_new_low5,30,77,77,15,62,13,13,-0.05459037891108563,-0.0712750616937311,0.0858607669003341,378,True,-0.054590378911085646,-0.003032798828393647,0.0,4,9,-0.06179594574205104,-0.004119729716136736,0.0,4,7,-0.08518948279241878,-0.007099123566034898,0.0,4,6
30,0.02,6.0,5.0,reclaim2,60,952,374,169,205,143,137,-0.06966624139917935,-0.1114024444896871,0.15920219778438274,387,True,-0.06966624139917929,-0.0038703467443988496,0.0022685189418256754,9,0,-0.062291862306108274,-0.004152790820407219,0.0056270454383993175,7,0,-0.1522659126714723,-0.012688826055956025,-0.0028456619545246184,7,0
15,0.02,6.0,5.0,no_new_low5,60,868,400,83,317,72,71,-0.018394106426422308,-0.018394106426422308,0.16413634631180454,274,True,-0.018394106426422304,-0.0010218948014679057,0.0018475711892796962,8,1,-0.06303375710216735,-0.004202250473477823,0.0,7,1,-0.14611338777953226,-0.012176115648294355,-0.006834311077266447,6,1
15,0.02,6.0,2.0,no_new_low5,30,868,729,138,591,122,121,-0.015481172377996648,-0.0391244118875807,0.1981995246646413,267,True,-0.01548117237799658,-0.0008600651321109211,-0.000987020024129365,9,0,-0.06337740634993679,-0.004225160423329119,-0.005276438439954505,8,0,-0.19702096953514636,-0.016418414127928865,-0.017489168958459245,8,0
10,0.04,8.0,2.0,no_new_low5,30,99,95,21,74,18,18,-0.13730401493468536,-0.1539886977173308,0.14954215263832701,525,True,-0.13730401493468536,-0.007628000829704742,0.0,7,6,-0.0634069818238061,-0.004227132121587073,0.0,6,4,-0.08245994417634406,-0.006871662014695338,-0.0017287036362311206,6,3
30,0.04,10.0,0.0,no_new_low5,15,89,89,18,71,17,17,-0.07808547873931204,-0.11358944534986347,0.08910584296436082,527,True,-0.07808547873931201,-0.004338082152184001,-0.002141082126216386,9,7,-0.06481934439124613,-0.004321289626083076,0.0,7,6,-0.08107381017791071,-0.006756150848159226,0.0,5,6
30,0.06,6.0,0.0,no_new_low5,15,70,70,8,62,8,8,-0.061585765077414534,-0.061585765077414534,0.06883032060680876,450,True,-0.06158576507741453,-0.003421431393189696,0.0,5,11,-0.06652692298875706,-0.004435128199250471,0.0,5,9,-0.04465956520730152,-0.0037216304339417936,0.0,3,8
15,0.02,10.0,5.0,no_new_low5,30,292,198,48,150,47,45,-0.009515136859766139,-0.03234914565514414,0.08407649539102825,213,True,-0.009515136859766122,-0.0005286187144314512,-0.0006471408950296494,10,2,-0.06692086376444006,-0.004461390917629338,-0.010850276027596799,10,1,-0.07710668699733852,-0.00642555724977821,-0.005993639534357215,8,1
10,0.04,6.0,0.0,no_new_low5,30,134,134,28,106,26,24,-0.057201330872757,-0.07637381955333075,0.09560485920535827,357,True,-0.057201330872757014,-0.0031778517151531674,0.0,8,5,-0.06769026651327814,-0.0045126844342185425,0.0,7,4,-0.0791097140964766,-0.006592476174706384,-0.0006341963348178697,6,3
30,0.06,10.0,2.0,no_new_low5,60,36,33,6,27,5,5,-0.0689459815030633,-0.0689459815030633,0.08382906789092814,540,True,-0.0689459815030633,-0.003830332305725739,0.0,4,13,-0.06773474944753399,-0.004515649963168933,0.0,3,11,-0.06773474944753399,-0.005644562453961166,0.0,3,8
30,0.06,10.0,0.0,no_new_low5,60,36,36,7,29,6,6,-0.06662387049305418,-0.06662387049305418,0.08252615926188075,359,True,-0.06662387049305418,-0.0037013261385030103,0.0,4,12,-0.06773474944753399,-0.004515649963168933,0.0,3,11,-0.06773474944753399,-0.005644562453961166,0.0,3,8
30,0.06,6.0,2.0,no_new_low5,30,70,60,7,53,6,6,-0.06467389274233293,-0.06467389274233293,0.08088529335676314,359,True,-0.06467389274233293,-0.0035929940412407183,0.0,3,12,-0.06835302194252213,-0.004556868129501475,0.0,3,10,-0.07022787842931888,-0.00585232320244324,0.0,3,8
10,0.04,8.0,2.0,reclaim2,15,99,95,48,47,44,43,-0.12967764002333693,-0.14083932702497,0.14781477034102006,275,True,-0.1296776400233369,-0.007204313334629828,0.0,8,4,-0.06856246021049381,-0.0045708306806995875,0.0,7,2,-0.10472962160448661,-0.00872746846704055,-0.005961512560255397,7,1
30,0.04,6.0,5.0,no_new_low5,15,243,132,17,115,17,17,-0.09156654541515306,-0.09156654541515306,0.09156654541515308,540,True,-0.09156654541515305,-0.005087030300841836,0.0,8,8,-0.06866234723290864,-0.004577489815527243,0.0,6,7,-0.06560972517051411,-0.005467477097542843,0.0,4,7
15,0.04,10.0,2.0,no_new_low5,30,81,78,12,66,12,12,-0.07077788544272111,-0.07077788544272111,0.07251678336781908,392,True,-0.07077788544272111,-0.003932104746817839,0.0,7,9,-0.07077788544272112,-0.004718525696181408,0.0,7,6,-0.04606993195284469,-0.0038391609960703905,-0.00011226770202532425,6,5
30,0.02,10.0,2.0,reclaim2,60,238,213,102,111,86,84,-0.12493764763311405,-0.15326200664952544,0.15948226720005151,540,True,-0.12493764763311402,-0.00694098042406189,-0.006772989434014324,10,1,-0.07113796910002995,-0.00474253127333533,0.0,7,1,-0.05093828215174041,-0.004244856845978368,0.00036300106879866463,5,1
10,0.04,6.0,5.0,reclaim2,60,134,97,53,44,49,48,-0.07524458636497408,-0.07524458636497408,0.1374927727650606,283,True,-0.0752445863649741,-0.004180254798054116,0.0022151253969697757,7,2,-0.07147509658394746,-0.00476500643892983,0.004430250793939551,5,2,-0.0940254987975203,-0.007835458233126692,0.0022151253969697757,5,1
30,0.06,10.0,5.0,reclaim2,15,36,28,13,15,13,13,-0.07729670160300471,-0.07729670160300471,0.08936569039077105,525,True,-0.07729670160300472,-0.004294261200166929,0.0,6,10,-0.07187268736013007,-0.0047915124906753375,0.0,5,8,-0.07187268736013008,-0.005989390613344174,0.0,5,5
30,0.06,8.0,0.0,reclaim2,15,47,47,26,21,26,25,-0.07218199041913462,-0.07218199041913462,0.10817640559115724,525,True,-0.07218199041913462,-0.004010110578840812,0.0,8,5,-0.0724194989338631,-0.004827966595590873,-3.1580355948078107e-05,8,3,-0.061975684420449074,-0.0051646403683707565,-1.5790177974039053e-05,6,3
30,0.04,10.0,5.0,no_new_low5,30,89,73,12,61,11,11,-0.06382779371000667,-0.06382779371000667,0.07335523951162196,527,True,-0.06382779371000666,-0.0035459885394448143,0.0,5,11,-0.07260568546160838,-0.004840379030773892,0.0,5,9,-0.05355110530585682,-0.004462592108821402,0.0,3,8
15,0.04,10.0,2.0,reclaim2,60,81,78,38,40,38,38,-0.13047923369681702,-0.13047923369681702,0.18588907727937043,534,True,-0.130479233696817,-0.007248846316489833,0.0,8,2,-0.0737970806931144,-0.00491980537954096,0.0,6,2,-0.055335198688536855,-0.004611266557378071,0.00048504771666196995,5,1
30,0.04,6.0,5.0,no_new_low5,30,243,132,17,115,17,17,-0.05338214425590769,-0.05338214425590769,0.0808547122002034,391,True,-0.05338214425590769,-0.0029656746808837606,0.0,5,8,-0.07432066094414001,-0.004954710729609334,0.0,5,7,-0.06392846737878977,-0.0053273722815658136,0.0,4,7
10,0.04,6.0,0.0,no_new_low5,60,134,134,28,106,26,24,-0.08218710928686528,-0.06507292489376107,0.13836244722095464,513,True,-0.08218710928686528,-0.00456595051593696,0.0,8,5,-0.07446042205763775,-0.00496402813717585,0.0,7,4,-0.05177431288697564,-0.0043145260739146365,0.0,5,3
10,0.04,10.0,5.0,no_new_low5,30,77,57,12,45,11,11,-0.06766669820358218,-0.06766669820358218,0.08372243264001443,311,True,-0.06766669820358218,-0.003759261011310121,0.0,4,10,-0.07487226503454758,-0.004991484335636506,0.0,4,8,-0.08518948279241878,-0.007099123566034898,0.0,4,6
15,0.04,10.0,2.0,reclaim2,30,81,78,38,40,38,38,-0.17771617447255195,-0.17771617447255195,0.17771617447255195,534,True,-0.17771617447255195,-0.009873120804030664,0.001380385622470893,7,2,-0.07490416233319751,-0.004993610822213167,0.002760771244941786,5,2,-0.08275797396583183,-0.006896497830485986,0.004772929012228701,4,1
30,0.04,6.0,2.0,no_new_low5,30,243,204,31,173,29,28,-0.08766118916448126,-0.08772351599472504,0.1047030348757341,458,True,-0.08766118916448126,-0.0048700660646934036,0.0,8,5,-0.07628526563001867,-0.005085684375334578,0.0,7,5,-0.06005484336124521,-0.005004570280103767,0.0,5,5
15,0.04,8.0,0.0,no_new_low5,15,108,108,19,89,19,19,-0.10546380960466384,-0.11425655076989782,0.10902490494868466,541,True,-0.10546380960466384,-0.005859100533592436,0.0,8,4,-0.07749499820982386,-0.005166333213988257,0.0,7,3,-0.06843055056836778,-0.005702545880697314,-0.0008063701326495015,6,2
30,0.02,10.0,2.0,reclaim2,15,238,213,103,110,93,91,-0.11196653772651054,-0.14272018745319218,0.12732391650643915,273,True,-0.11196653772651052,-0.006220363207028363,-0.00820230877765365,13,1,-0.07767328091930392,-0.005178218727953595,-0.003632727754065085,10,1,-0.07546292824188497,-0.006288577353490414,-0.0059458591298228135,8,1
30,0.06,10.0,2.0,reclaim2,15,36,33,16,17,16,16,-0.08253080138220825,-0.08253080138220825,0.09889891206083655,525,True,-0.08253080138220824,-0.004585044521233791,0.0,7,9,-0.07778121489045464,-0.00518541432603031,0.0,6,7,-0.06805494557478142,-0.005671245464565118,0.0,5,5
10,0.04,6.0,5.0,no_new_low5,60,134,97,21,76,20,20,-0.07818005861797994,-0.07818005861797994,0.12548870033272957,513,True,-0.07818005861797994,-0.004343336589887775,0.0,7,6,-0.07819933913068788,-0.005213289275379192,0.0,6,5,-0.07585530899782733,-0.006321275749818944,0.0,5,3
30,0.06,6.0,0.0,no_new_low5,30,70,70,8,62,7,7,-0.07475541066222047,-0.07475541066222047,0.0909111279349036,372,True,-0.07475541066222047,-0.004153078370123359,0.0,4,11,-0.07843453986240967,-0.0052289693241606445,0.0,4,9,-0.07022787842931888,-0.00585232320244324,0.0,3,8
15,0.02,10.0,2.0,no_new_low5,30,292,263,56,207,53,51,-0.021811435554743193,-0.04464544435012119,0.08374268762317841,338,True,-0.021811435554743186,-0.0012117464197079547,-0.0053268452580220674,10,1,-0.07921716245941712,-0.005281144163961141,-0.011450041933089622,10,0,-0.08940298569231558,-0.007450248807692965,-0.010973226850096045,8,0
10,0.04,10.0,2.0,no_new_low5,60,77,74,15,59,13,13,-0.062479755326421915,-0.05171801142269549,0.08449833141236891,434,True,-0.06247975532642191,-0.0034710975181345503,0.0,6,9,-0.07961573677031862,-0.005307715784687908,0.0,6,7,-0.05695423940216693,-0.004746186616847244,0.0,4,6
10,0.04,10.0,0.0,no_new_low5,60,77,77,15,62,13,13,-0.062479755326421915,-0.05171801142269549,0.08449833141236891,434,True,-0.06247975532642191,-0.0034710975181345503,0.0,6,9,-0.07961573677031862,-0.005307715784687908,0.0,6,7,-0.05695423940216693,-0.004746186616847244,0.0,4,6
10,0.04,8.0,5.0,no_new_low5,30,99,78,19,59,17,17,-0.1539886977173308,-0.1539886977173308,0.1661384801561767,525,True,-0.1539886977173308,-0.008554927650962822,0.0,7,7,-0.08009166460645155,-0.0053394443070967695,0.0,6,5,-0.08245994417634406,-0.006871662014695338,-0.0017287036362311206,6,3
15,0.04,6.0,5.0,reclaim2,60,166,104,47,57,46,45,-0.15521763430428387,-0.15521763430428387,0.1686681319669775,534,True,-0.15521763430428384,-0.008623201905793547,-0.004139748290816423,10,3,-0.08045412610615947,-0.005363608407077298,0.0,7,3,-0.087074668966358,-0.0072562224138631665,-0.0017981350202505558,6,2
30,0.06,10.0,0.0,reclaim2,15,36,36,18,18,18,18,-0.08747688186991164,-0.08747688186991164,0.10377705073743428,525,True,-0.08747688186991164,-0.004859826770550646,0.0,8,8,-0.08118538058200608,-0.005412358705467072,0.0,6,7,-0.07145911126633286,-0.005954925938861072,0.0,5,5
30,0.06,6.0,5.0,reclaim2,30,70,44,20,24,20,20,-0.10570920170360787,-0.10570920170360787,0.13052704719897723,534,True,-0.10570920170360787,-0.005872733427978215,0.0,6,5,-0.08173490308757547,-0.005448993539171698,0.0,4,4,-0.07370492024552566,-0.006142076687127139,0.0,3,4
10,0.02,8.0,5.0,no_new_low5,30,446,301,55,246,52,49,-0.1600073361136783,-0.17232618565751626,0.17377524681410597,538,True,-0.16000733611367826,-0.008889296450759903,-0.0006866186148543054,9,3,-0.0819945370330745,-0.005466302468871633,-0.0013732372297086109,8,3,-0.0829356326282,-0.006911302719016667,-0.003215785173602214,6,3
