campaign_id,symbol,episode_id,start,end,holding_days,gross_pnl,execution_adjustment,net_pnl
CAM-0621,XLF,5,2025-07-09,2025-07-21,8,-0.00011753955127875458,-0.00017462703065354443,5.708747937478984e-05
CAM-0621,DIA,8,2025-09-15,2025-09-18,3,4.6585523823280035e-05,-1.0355391471510808e-05,5.694091529479084e-05
CAM-0621,HYG,18,2025-12-09,2025-12-15,4,7.887338132440876e-05,2.2639132505336176e-05,5.623424881907259e-05
CAM-0621,DIA,21,2026-02-13,2026-02-19,3,1.7454539117075133e-05,-3.7806007625504534e-05,5.526054674257967e-05
CAM-0621,XLI,2,2025-05-29,2025-06-03,3,-6.749891869845906e-05,-0.00012171089579307311,5.421197709461405e-05
CAM-0621,HYG,20,2025-12-29,2026-01-07,6,0.00013223127284133773,7.97130106861952e-05,5.2518262155142525e-05
CAM-0621,QQQ,8,2025-08-12,2025-08-15,3,0.00013591071911279543,8.879323366093944e-05,4.711748545185598e-05
CAM-0621,SPY,17,2026-02-24,2026-02-27,3,3.2264646368292604e-05,-7.223752801613549e-06,3.9488399169906166e-05
CAM-0621,HYG,2,2025-06-06,2025-06-11,3,4.411186156691634e-05,7.683974426655837e-06,3.64278871402605e-05
CAM-0621,TLT,5,2025-10-30,2025-11-11,8,8.903493334526391e-05,5.612787136510622e-05,3.2907061980157696e-05
CAM-0621,HYG,9,2025-08-26,2025-08-29,3,4.123857321475984e-05,8.727462624192508e-06,3.251111059056733e-05
CAM-0621,QQQ,11,2025-09-24,2025-09-29,3,-1.1155612522650843e-05,-4.087901231870935e-05,2.972339979605852e-05
CAM-0621,QQQ,4,2025-06-16,2025-06-20,3,5.546006033507189e-05,2.7358239763483418e-05,2.810182057158847e-05
CAM-0621,XLI,26,2026-04-13,2026-04-16,3,2.7586973231421197e-05,9.239737245284892e-07,2.666299950689272e-05
CAM-0621,GLD,18,2026-03-23,2026-03-26,3,0.00016602770131411238,0.00014158552030499945,2.4442181009112973e-05
CAM-0621,XLK,14,2025-12-31,2026-01-09,6,-5.345953724642018e-05,-7.543656519537546e-05,2.1977027948955253e-05
CAM-0621,QQQ,6,2025-07-21,2025-07-24,3,0.00011291325329063767,9.45666685243776e-05,1.8346584766260073e-05
CAM-0621,XLK,7,2025-08-12,2025-08-15,3,0.00012447561835428613,0.00010721426433217904,1.726135402210709e-05
CAM-0621,HYG,21,2026-01-29,2026-02-03,3,2.248628838315558e-05,6.699874579062509e-06,1.578641380409307e-05
CAM-0621,SPY,2,2025-05-29,2025-06-03,3,-1.9303997074706275e-05,-3.239657921655667e-05,1.3092582141850409e-05
CAM-0621,HYG,22,2026-02-11,2026-02-20,6,9.689132140996794e-05,8.48984404002902e-05,1.1992881009677751e-05
CAM-0621,GLD,12,2025-12-04,2025-12-11,5,-0.00019080759970538553,-0.00019805014582919577,7.242546123810165e-06
CAM-0621,XLE,5,2025-10-10,2025-10-15,3,-3.247728349293767e-05,-3.73902050207442e-05,4.9129215278065e-06
CAM-0621,SPY,5,2025-07-25,2025-07-30,3,2.202176219496995e-05,1.742119655581945e-05,4.600565639150504e-06
CAM-0621,XLP,6,2026-04-08,2026-04-16,6,0.0006990124032931627,0.000698406491921022,6.059113721407038e-07
CAM-0621,IWM,18,2026-04-22,2026-04-27,3,-4.6212500100177115e-05,-4.423520952439698e-05,-1.9772905757801376e-06
CAM-0621,XLY,7,2025-12-18,2025-12-26,5,7.609784600074874e-05,7.856684420249051e-05,-2.468998201741758e-06
CAM-0621,HYG,12,2025-09-17,2025-09-22,3,2.8762719449237917e-08,3.2007062494898623e-06,-3.1719435300406235e-06
CAM-0621,HYG,23,2026-02-24,2026-02-27,3,-2.0594678728987533e-05,-1.7032444788683087e-05,-3.5622339403044493e-06
CAM-0621,HYG,5,2025-07-08,2025-07-21,9,-7.85757639873973e-05,-6.868381009241689e-05,-9.891953894980392e-06
CAM-0621,DIA,10,2025-10-10,2025-10-15,3,-1.192544679938241e-05,1.5424471031345208e-05,-2.7349917830727618e-05
CAM-0621,XLI,11,2025-09-15,2025-09-18,3,-4.5826169315795384e-05,-1.805210026756192e-05,-2.7774069048233472e-05
CAM-0618,XLK,2,2025-10-13,2026-03-23,110,-0.000531645851699848,-0.0004951864498553581,-3.645940184448959e-05
CAM-0621,XLY,8,2025-12-29,2026-01-13,10,8.829117765446022e-05,0.00012753067911871197,-3.9239501464251744e-05
CAM-0621,XLP,5,2026-03-31,2026-04-06,3,-3.544255405471541e-05,1.8493453816498243e-05,-5.393600787121364e-05
CAM-0621,XLK,18,2026-02-24,2026-02-27,3,-9.980944660164159e-05,-4.52362754079035e-05,-5.457317119373811e-05
CAM-0621,DIA,22,2026-02-24,2026-02-27,3,4.545220391755642e-05,0.0001030240222786812,-5.7571818361124765e-05
CAM-0621,DIA,4,2025-07-25,2025-07-30,3,-3.0359855805239804e-05,3.0139775798714292e-05,-6.04996316039541e-05
CAM-0621,DIA,25,2026-04-22,2026-04-27,3,-0.00012530161970243924,-5.804265997435481e-05,-6.725895972808444e-05
CAM-0621,DIA,2,2025-07-09,2025-07-14,3,-8.006760583621609e-05,6.654322332527092e-06,-8.672192816874318e-05
CAM-0621,HYG,6,2025-07-29,2025-08-05,5,5.079483378298308e-05,0.00013789645997317374,-8.710162619019065e-05
CAM-0621,HYG,16,2025-10-30,2025-11-07,6,-5.070800634901348e-05,3.782812841430827e-05,-8.853613476332175e-05
CAM-0621,XLF,14,2025-10-29,2025-11-03,3,-3.7297581448185e-05,6.238430758572296e-05,-9.968188903390797e-05
CAM-0621,TLT,13,2026-03-11,2026-03-16,3,-0.0001087241784734812,-4.748623583025937e-06,-0.00010397555489045526
CAM-0621,QQQ,16,2026-01-16,2026-01-22,3,-7.559890797773452e-05,3.7490321559630785e-05,-0.00011308922953736533
CAM-0621,XLF,21,2026-01-21,2026-01-26,3,-8.378303296735315e-05,3.7488829436050554e-05,-0.00012127186240340369
CAM-0621,SPY,7,2025-08-18,2025-08-22,3,-0.0001324127246863353,-1.1407980267286215e-06,-0.00013127192665960666
CAM-0621,DIA,19,2026-01-14,2026-01-20,3,-0.0001445234271907551,-1.2558584956156403e-05,-0.0001319648422345987
CAM-0621,TLT,9,2026-01-16,2026-01-22,3,-0.00016071992776865626,-2.3769050341170647e-05,-0.0001369508774274856
CAM-0621,DIA,13,2025-10-29,2025-11-03,3,-8.605279181144547e-05,5.909105258760352e-05,-0.00014514384439904898
CAM-0621,SQQQ,1,2026-04-01,2026-04-07,3,-0.0014329083039212045,-0.0012866856097711009,-0.0001462226941501041
CAM-0621,XLI,22,2026-02-12,2026-02-19,4,0.000130494779707408,0.00027746715426340375,-0.0001469723745559957
CAM-0621,XLI,13,2025-10-08,2025-10-16,6,-0.00014457370029318065,2.442264372048587e-06,-0.0001470159646652292
CAM-0621,SMH,20,2026-03-17,2026-03-20,3,-0.000113516548960622,3.396481002133892e-05,-0.00014748135898196094
CAM-0621,SMH,13,2025-12-08,2025-12-11,3,7.60002405923203e-05,0.00022816738092492147,-0.00015216714033260118
CAM-0621,XLY,4,2025-10-31,2025-11-05,3,-8.402304509078083e-05,7.491119646669708e-05,-0.0001589342415574779
CAM-0621,XLE,6,2025-10-27,2025-11-03,5,6.237375702564477e-05,0.00024335872442917273,-0.00018098496740352797
CAM-0621,XLI,3,2025-06-05,2025-06-13,6,-0.00052927583010038,-0.00033888173423013467,-0.00019039409587024526
CAM-0621,XLP,4,2026-03-12,2026-03-27,11,1.743313928379335e-05,0.00021655710406182912,-0.00019912396477803583
CAM-0621,XLY,9,2026-01-27,2026-02-03,5,-0.00038631691025552107,-0.00018696955995716675,-0.0001993473502983543
CAM-0621,HYG,4,2025-06-30,2025-07-03,3,0.0001551143653654071,0.0003596973976888036,-0.00020458303232339655
CAM-0621,HYG,14,2025-10-06,2025-10-16,8,-0.00021383633538583758,-8.416606043598507e-06,-0.00020541972934223903
CAM-0621,XLE,4,2025-09-30,2025-10-09,7,0.00010664092996422089,0.0003278381156299561,-0.0002211971856657352
CAM-0621,XLV,3,2025-12-02,2025-12-15,9,0.00014186841010346198,0.0003650978601524564,-0.0002232294500489945
CAM-0621,XLK,5,2025-07-30,2025-08-04,3,-0.0003010836675128748,-7.548539275475867e-05,-0.00022559827475811614
CAM-0621,IWM,11,2025-12-15,2025-12-24,7,-0.0001856695186502703,4.42038852135281e-05,-0.00022987340386379835
CAM-0621,SPY,11,2025-10-31,2025-11-05,3,-0.0002449039744871688,-1.0956186713098804e-05,-0.00023394778777406996
CAM-0621,XLV,2,2025-10-27,2025-11-04,6,-0.0004011096018248561,-0.00016511308886736466,-0.0002359965129574914
CAM-0621,SMH,14,2025-12-15,2025-12-19,4,-0.0003989534851181272,-0.00016226813665190374,-0.00023668534846622345
CAM-0621,SMH,10,2025-10-07,2025-10-13,4,4.5755530668180756e-05,0.0002914510442806787,-0.00024569551361249795
CAM-0621,XLE,1,2025-09-04,2025-09-09,3,-0.0008110176541383979,-0.0005184912896702753,-0.00029252636446812266
CAM-0621,XLI,24,2026-03-11,2026-03-18,5,-0.0003629133253304458,-6.38032915243044e-05,-0.00029911003380614137
CAM-0621,QQQ,20,2026-03-13,2026-03-19,4,-0.0002423171393268179,6.239885499730646e-05,-0.00030471599432412434
CAM-0621,XLE,8,2025-11-13,2025-11-26,9,-0.000352346365214451,-4.3735529011426814e-05,-0.00030861083620302416
CAM-0621,GLD,16,2026-02-26,2026-03-03,3,-0.00014906977836635438,0.0001661488861938611,-0.00031521866456021543
CAM-0621,IWM,16,2026-03-17,2026-03-20,3,-0.00018814652229573464,0.00013939175937013954,-0.00032753828166587416
CAM-0621,XLF,15,2025-11-14,2025-11-21,5,-0.00039203377128296796,-5.178275672184134e-05,-0.0003402510145611267
CAM-0621,XLY,3,2025-10-27,2025-10-30,3,-0.0003217580637198421,3.5284204026761275e-05,-0.0003570422677466034
CAM-0621,QQQ,18,2026-02-11,2026-02-17,3,-0.0004893730195204153,-0.00012920721954934062,-0.0003601657999710746
CAM-0621,IWM,13,2026-01-23,2026-02-03,7,-0.000710023937128295,-0.00034698674475709695,-0.000363037192371198
CAM-0621,XLK,20,2026-03-17,2026-03-24,5,-0.00013377468838572006,0.00023811531764718948,-0.0003718900060329096
CAM-0621,DIA,14,2025-11-14,2025-11-21,5,-0.0004213304898978569,-4.94317442630606e-05,-0.00037189874563479627
CAM-0621,TLT,1,2025-09-16,2025-09-23,5,-0.00040373589857935986,-2.150314327207065e-05,-0.00038223275530728913
CAM-0621,GLD,4,2025-07-02,2025-07-08,3,-0.00046785734975440796,-7.072808418765456e-05,-0.00039712926556675346
CAM-0621,SOXL,9,2025-12-08,2025-12-11,3,0.00015981102994735798,0.0005729613829485102,-0.0004131503530011523
CAM-0621,GLD,3,2025-06-17,2025-06-25,5,-0.0004204107017490595,4.6128425107552285e-06,-0.00042502354425981475
CAM-0621,TLT,8,2025-12-05,2025-12-10,3,-0.0005177552153879199,-6.574799825381416e-05,-0.0004520072171341057
CAM-0621,SMH,5,2025-07-21,2025-07-25,4,-0.00044868815745407694,6.862067815935162e-06,-0.0004555502252700121
CAM-0621,XLK,17,2026-02-11,2026-02-17,3,-0.0006843853466815838,-0.0001951264481115685,-0.0004892588985700153
CAM-0621,XLK,12,2025-10-31,2025-11-05,3,-0.0005530192176940729,-5.762262799664816e-05,-0.0004953965896974247
CAM-0621,XLF,20,2026-01-12,2026-01-20,5,-0.0007435983298244797,-0.00016668490442513435,-0.0005769134253993453
CAM-0621,XLI,15,2025-11-13,2025-11-19,4,-0.0006085952408844538,-3.123591868906576e-05,-0.000577359322195388
CAM-0621,XLF,12,2025-10-09,2025-10-16,5,-0.00044154039776373615,0.00015674562799014043,-0.0005982860257538765
CAM-0621,GLD,10,2025-10-22,2025-11-04,9,-0.00014771645983682117,0.00047466699556579934,-0.0006223834554026207
CAM-0624,TMUS,1,2025-05-01,2025-06-02,21,-0.0005435723158840924,9.552923890476808e-05,-0.0006391015547888605
CAM-0621,XLV,6,2026-01-09,2026-01-15,4,-0.0004571717307239367,0.00023239234523395876,-0.0006895640759578955
CAM-0624,INTC,1,2026-02-02,2026-03-02,19,-0.0003408650244649801,0.00035895130719772514,-0.0006998163316627052
CAM-0621,DIA,23,2026-03-13,2026-03-23,6,-0.0006378739474376385,8.102126912460816e-05,-0.0007188952165622465
CAM-0621,IWM,6,2025-10-28,2025-10-31,3,-0.000763887014507016,-2.6634531304362006e-05,-0.000737252483202654
CAM-0621,XLK,16,2026-02-02,2026-02-05,3,-0.0007313349911910738,5.229228033215645e-05,-0.0007836272715232303
CAM-0624,NFLX,2,2025-09-02,2025-10-01,21,-0.0005247410600424492,0.00027188158192971234,-0.0007966226419721613
CAM-0621,XLY,1,2025-09-23,2025-09-29,4,-0.0010564113011997333,-0.0002561941376535456,-0.0008002171635461878
CAM-0621,SPY,18,2026-03-13,2026-03-24,7,-0.0007691303505198504,5.718274281492702e-05,-0.0008263130933347775
CAM-0621,XLV,11,2026-03-11,2026-03-25,10,-0.0008962466113253492,-1.460267174647681e-05,-0.0008816439395788724
CAM-0621,SMH,17,2026-02-02,2026-02-05,3,-0.0008106636374396015,7.963474079223076e-05,-0.0008902983782318322
CAM-0621,USO,1,2026-04-16,2026-04-21,3,-0.0007002284818111529,0.00026594371877129426,-0.000966172200582447
CAM-0621,QQQ,17,2026-01-29,2026-02-09,7,-0.0011004400609066814,-0.00011292966038807847,-0.000987510400518603
CAM-0621,SMH,12,2025-11-12,2025-11-17,3,-0.0016440068400706644,-0.0006158233727915335,-0.001028183467279131
CAM-0618,XLU,4,2025-11-17,2025-11-24,5,-0.0007033081118596147,0.0003770170944736088,-0.0010803252063332235
CAM-0621,TQQQ,12,2026-02-11,2026-02-17,3,-0.0014818020419634685,-0.0004007385950311686,-0.0010810634469323
CAM-0621,SOXL,10,2025-12-15,2025-12-18,3,-0.0012270169178194086,-6.678337145488824e-05,-0.0011602335463645203
CAM-0621,SMH,11,2025-11-04,2025-11-10,4,-0.0006449510344605903,0.000539623761486355,-0.0011845747959469454
CAM-0621,TLT,7,2025-11-26,2025-12-02,3,-0.0011590702932315713,3.423454808469576e-05,-0.0011933048413162672
CAM-0621,XLY,2,2025-10-03,2025-10-13,6,-0.0010696915554749683,0.0001238080084740624,-0.0011934995639490307
CAM-0621,SOXL,1,2025-07-22,2025-07-25,3,-0.0012184066856475253,6.046884162649673e-06,-0.001224453569810175
CAM-0621,XLV,14,2026-04-17,2026-04-24,5,-0.0013413077522091512,-0.00010014536201619924,-0.001241162390192952
CAM-0621,GLD,6,2025-07-21,2025-07-29,6,-0.00111432567007292,0.0002514490188779962,-0.0013657746889509164
CAM-0621,XLP,1,2025-05-12,2025-05-15,3,-0.0014364118520840128,-6.681450132510068e-06,-0.0014297304019515028
CAM-0621,XLV,10,2026-02-26,2026-03-06,6,-0.0013994034733849081,0.00021821760281642104,-0.0016176210762013292
CAM-0621,XLF,6,2025-07-22,2025-08-06,11,-0.0014627699870093853,0.00026603488918566857,-0.0017288048761950538
CAM-0618,XLF,2,2025-09-22,2025-10-13,15,-0.0019019271889589285,-0.00014802177775600513,-0.0017539054112029233
CAM-0621,GLD,21,2026-04-13,2026-04-27,10,-0.001966907917185747,-0.0001438583767861243,-0.0018230495403996226
CAM-0621,TQQQ,11,2026-01-29,2026-02-05,5,-0.0018203024800443853,7.99767193331113e-05,-0.0019002791993774967
CAM-0621,XLE,9,2025-12-08,2025-12-31,16,-0.0017518406926065517,0.00021190027715368995,-0.001963740969760242
CAM-0624,TSLA,1,2025-06-02,2025-07-01,20,-0.0017325598952687186,0.0003840271240184421,-0.002116587019287161
CAM-0621,GLD,17,2026-03-13,2026-03-19,4,-0.002324132867834115,5.743450613207171e-05,-0.0023815673739661864
CAM-0624,CEG,1,2025-08-01,2025-09-02,21,-0.0022708176397471303,0.00014071987118335409,-0.0024115375109304846
CAM-0621,XLF,23,2026-02-06,2026-02-18,7,-0.0020192247232934555,0.00040960515269901896,-0.0024288298759924743
CAM-0621,SOXL,15,2026-02-02,2026-02-05,3,-0.0020593502445488947,0.00044615508427760405,-0.0025055053288264985
CAM-0621,XLE,17,2026-04-10,2026-04-15,3,-0.002291499999635793,0.0003689584799552392,-0.0026604584795910323
CAM-0618,XLY,3,2025-09-15,2025-11-17,45,-0.003368917940869846,-0.0006039514795653002,-0.0027649664613045456
CAM-0621,XLP,3,2026-02-27,2026-03-11,8,-0.0024221236612055374,0.0014077443261972106,-0.0038298679874027484
CAM-0621,SOXL,8,2025-11-04,2025-11-17,9,-0.005507882686367932,-0.0007352507031720544,-0.004772631983195878
CAM-0621,XLE,16,2026-03-31,2026-04-09,6,-0.004219501071866777,0.000723409775627884,-0.00494291084749466
CAM-0600,MSTR,1,2025-06-02,2025-09-02,63,-0.008141819508749632,0.0008559750146114895,-0.008997794523361122
