variant,model,K,M,breadth,weight,cost_bps_per_side,full_net_simple_return,mean_decision_net_bps_scaled,standard_max_drawdown,max_recovery_days,recovery_unresolved,decision_count,trading_days,top_5_day_profit_share,average_month_18m,negative_months_18m,average_month_15m,negative_months_15m,average_month_12m,negative_months_12m
return_risk_K4_M4_decile_strength_capped_c1,return_risk,4,4,decile,strength_capped,1,0.14288040450984185,2.12619649568217,0.06455828294404511,290,True,672,112,1.3348996508941924,0.00793780025054677,5,0.009525360300656123,5,0.0023694253201351286,4
return_risk_K6_M3_decile_strength_capped_c1,return_risk,6,3,decile,strength_capped,1,0.13455916781527766,2.4028422824156723,0.06382800636138763,183,False,560,112,1.1620363598037557,0.007475509323070981,5,0.008970611187685178,5,0.0034049997406153786,4
full_proxy_K4_M4_decile_strength_capped_c1,full_proxy,4,4,decile,strength_capped,1,0.133192673917076,1.9820338380517255,0.05937756670175908,293,True,672,112,1.400929070892711,0.007399592995393112,5,0.008879511594471734,5,0.001782637780894203,4
full_proxy_K6_M3_decile_strength_capped_c1,full_proxy,6,3,decile,strength_capped,1,0.13083811872858336,2.336394977296132,0.05810153389098782,183,False,560,112,1.1673044012293685,0.007268784373810188,5,0.008722541248572227,5,0.0026448823234158946,4
beta_only_K4_M4_decile_strength_capped_c1,beta_only,4,4,decile,strength_capped,1,0.13064569903222717,1.9441324260748094,0.06221028196898399,345,True,672,112,1.5059491714256583,0.007258094390679287,4,0.008709713268815145,4,0.0014238396700133344,3
beta_only_K6_M3_decile_strength_capped_c1,beta_only,6,3,decile,strength_capped,1,0.12682471304942824,2.2647270187397908,0.05743600368972486,183,False,560,112,1.3237585481819403,0.007045817391634904,6,0.008454980869961883,6,0.0018448762251518864,5
full_proxy_K6_M2_decile_strength_capped_c1,full_proxy,6,2,decile,strength_capped,1,0.1243093745461288,1.8498418831269168,0.07918522842377013,330,False,672,112,1.5082962735646417,0.006906076363673822,5,0.008287291636408586,5,0.0018083071234018275,4
return_risk_K6_M2_decile_strength_capped_c1,return_risk,6,2,decile,strength_capped,1,0.12051895011787488,1.793436757706471,0.08108731405908573,329,False,672,112,1.5835155893789046,0.006695497228770826,5,0.00803459667452499,5,0.002433444848869077,4
return_risk_K4_M4_quintile_strength_capped_c1,return_risk,4,4,quintile,strength_capped,1,0.11892103021452527,1.7696581877161497,0.05659584540791357,293,True,672,112,1.4969277402960925,0.006606723900806959,5,0.007928068680968351,5,0.0014507012985991545,4
full_proxy_K4_M4_quintile_strength_capped_c1,full_proxy,4,4,quintile,strength_capped,1,0.11811037172178052,1.7575948172884002,0.056344977961859735,293,True,672,112,1.4851134216966126,0.0065616873178766955,5,0.007874024781452032,5,0.0017026959040843022,4
return_risk_K6_M3_decile_equal_c1,return_risk,6,3,decile,equal,1,0.11722277036302665,2.093263756482619,0.06106827970685171,276,False,560,112,1.261773766173497,0.006512376131279258,5,0.007814851357535112,5,0.0030845132780898867,4
return_risk_K4_M4_decile_equal_c1,return_risk,4,4,decile,equal,1,0.11658657740480141,1.7349193066190687,0.06710934417729417,329,True,672,112,1.5747350916301655,0.006477032078044523,5,0.007772438493653428,5,0.0014144757709721404,4
return_risk_K6_M2_decile_equal_c1,return_risk,6,2,decile,equal,1,0.11346304680152286,1.6884381964512327,0.0781428750143487,338,False,672,112,1.6352770832304102,0.006303502600084602,5,0.007564203120101522,5,0.0020884274651651103,4
full_proxy_K6_M2_quintile_strength_capped_c1,full_proxy,6,2,quintile,strength_capped,1,0.11337781218673637,1.687169824207387,0.08401659881822092,342,False,672,112,1.6428867788038328,0.006298767343707577,5,0.007558520812449093,5,0.0018958141693843388,4
full_proxy_K6_M3_quintile_strength_capped_c1,full_proxy,6,3,quintile,strength_capped,1,0.11318913635312798,2.021234577734428,0.05400962573616543,187,False,560,112,1.3111607432067982,0.0062882853529515545,5,0.007545942423541867,5,0.0023808050870298683,4
price_liquidity_K4_M4_decile_strength_capped_c1,price_liquidity,4,4,decile,strength_capped,1,0.1124884481549597,1.6739352404011862,0.056872256295958636,335,True,672,112,1.5520666586226717,0.0062493582308310956,4,0.007499229876997315,4,0.0011236504496435313,3
full_proxy_K4_M4_decile_equal_c1,full_proxy,4,4,decile,equal,1,0.1108404235257758,1.6494110643716637,0.06871975041826381,329,True,672,112,1.6350559637090074,0.006157801306987544,5,0.007389361568385053,5,0.00081594748032105,4
return_risk_K6_M3_quintile_strength_capped_c1,return_risk,6,3,quintile,strength_capped,1,0.10966231925342017,1.9582557009539319,0.055828095815745334,183,False,560,112,1.4026448616796925,0.006092351069634453,5,0.007310821283561346,5,0.002013551485059005,4
return_risk_K4_M4_quintile_equal_c1,return_risk,4,4,quintile,equal,1,0.10753570789109515,1.6002337483793925,0.06260423073001672,293,True,672,112,1.6131428732459494,0.005974205993949732,4,0.007169047192739679,4,0.0010890960953268169,3
full_proxy_K4_M4_quintile_equal_c1,full_proxy,4,4,quintile,equal,1,0.10673325621114468,1.5882925031420343,0.06506619802236602,293,False,672,112,1.6030173401245262,0.005929625345063593,5,0.00711555041407631,5,0.0015384999433322325,4
full_proxy_K6_M3_decile_equal_c1,full_proxy,6,3,decile,equal,1,0.10499707991269785,1.8749478555838903,0.05427841058342007,338,False,560,112,1.3679489538287108,0.005833171106260993,5,0.0069998053275131915,5,0.0018930981156206322,4
full_proxy_K6_M2_decile_equal_c1,full_proxy,6,2,decile,equal,1,0.1046627529584852,1.5574814428346013,0.0757352555690355,343,False,672,112,1.7338308560962918,0.005814597386582512,5,0.0069775168638990135,5,0.0009009829941333452,4
beta_only_K6_M2_decile_strength_capped_c1,beta_only,6,2,decile,strength_capped,1,0.10405923330679934,1.5485004956368948,0.07880851000838071,353,True,672,112,2.013196317291462,0.005781068517044406,6,0.006937282220453289,6,-0.0007059270438055498,5
return_risk_K6_M2_quintile_strength_capped_c1,return_risk,6,2,quintile,strength_capped,1,0.10302226569863462,1.533069430039206,0.08549748162020258,337,False,672,112,1.8576155605268727,0.005723459205479702,5,0.006868151046575643,5,0.0012028815888061185,4
price_liquidity_K6_M3_decile_strength_capped_c1,price_liquidity,6,3,decile,strength_capped,1,0.10301635495322235,1.8395777670218285,0.05349929351169839,289,False,560,112,1.3136524224774442,0.005723130830734578,5,0.006867756996881492,5,0.002288785343954806,4
beta_only_K4_M4_quintile_strength_capped_c1,beta_only,4,4,quintile,strength_capped,1,0.09863076401943596,1.467719702670178,0.05830754314515546,345,True,672,112,1.7513419123683305,0.005479486889968664,4,0.006575384267962397,4,0.00046459222615556124,3
beta_only_K6_M3_decile_equal_c1,beta_only,6,3,decile,equal,1,0.09861191478693794,1.7609270497667497,0.05260470641504319,353,True,560,112,1.5991215801056158,0.005478439710385442,6,0.00657412765246253,6,0.0003199473624298429,5
return_risk_K4_M3_decile_strength_capped_c1,return_risk,4,3,decile,strength_capped,1,0.09586238586918217,1.222734513637528,0.09235583467903577,330,True,784,112,2.0249645167822083,0.005325688103843456,5,0.006390825724612147,5,0.0007878854642832962,4
beta_only_K6_M3_quintile_strength_capped_c1,beta_only,6,3,quintile,strength_capped,1,0.09434340094993476,1.6847035883916928,0.05568964686903168,338,False,560,112,1.5949835012912092,0.005241300052774154,6,0.006289560063328985,6,0.0015673864937816124,5
beta_only_K4_M4_decile_equal_c1,beta_only,4,4,decile,equal,1,0.09429055611444111,1.4031332755125168,0.0649062585060517,345,True,672,112,1.9866938556578995,0.005238364228580062,4,0.006286037074296074,4,-0.00046294658966348655,3
return_risk_K6_M4_decile_strength_capped_c1,return_risk,6,4,decile,strength_capped,1,0.09424892478957672,2.103770642624481,0.06026117776094984,183,False,448,112,1.306748353992884,0.0052360513771987065,5,0.00628326165263845,5,0.00271079488750599,4
price_liquidity_K4_M4_quintile_strength_capped_c1,price_liquidity,4,4,quintile,strength_capped,1,0.09360149980572226,1.3928794613946762,0.059866228192651055,330,True,672,112,1.6307002237885464,0.005200083322540124,4,0.006240099987048149,4,0.0016378833740233877,3
price_liquidity_K4_M4_quintile_equal_c1,price_liquidity,4,4,quintile,equal,1,0.09249738384576092,1.376449164371442,0.06558620703644699,293,False,672,112,1.6080238865182144,0.0051387435469867175,4,0.0061664922563840615,4,0.001798606435889356,3
full_proxy_K6_M3_quintile_equal_c1,full_proxy,6,3,quintile,equal,1,0.09225644029817481,1.6474364338959788,0.05930792901208129,297,False,560,112,1.482994958052849,0.005125357794343044,5,0.006150429353211653,5,0.0021355940763944283,4
full_proxy_K6_M4_decile_strength_capped_c1,full_proxy,6,4,decile,strength_capped,1,0.09158247955522363,2.0442517757862415,0.05652866198720577,343,False,448,112,1.3191762862942555,0.005087915530845757,5,0.006105498637014909,5,0.0020835184767977128,4
full_proxy_K6_M2_quintile_equal_c1,full_proxy,6,2,quintile,equal,1,0.09108606967604316,1.355447465417309,0.08475299188269496,353,False,672,112,1.89917696645272,0.0050603372042246205,5,0.0060724046450695455,5,0.001223743033486788,4
beta_only_K6_M4_decile_strength_capped_c1,beta_only,6,4,decile,strength_capped,1,0.09092090234200101,2.029484427276808,0.06489647643243932,183,False,448,112,1.463095536107401,0.005051161241222278,5,0.006061393489466732,5,0.0024411276649595488,4
return_risk_K6_M3_quintile_equal_c1,return_risk,6,3,quintile,equal,1,0.09075458775144299,1.6206176384186248,0.058411992445475715,297,False,560,112,1.5722418115045609,0.005041921541746832,5,0.006050305850096198,5,0.001635461737483129,4
price_liquidity_K6_M3_decile_equal_c1,price_liquidity,6,3,decile,equal,1,0.0897115565051073,1.6019920804483443,0.04990987106988495,343,False,560,112,1.4673159099724373,0.00498397536139485,6,0.005980770433673819,6,0.0015195073982220062,5
price_liquidity_K4_M4_decile_equal_c1,price_liquidity,4,4,decile,equal,1,0.08893023857030753,1.32336664539148,0.06132246591361903,345,True,672,112,1.8675591957856608,0.004940568809461526,4,0.0059286825713538325,4,-0.00042400738033305493,3
price_liquidity_K6_M3_quintile_strength_capped_c1,price_liquidity,6,3,quintile,strength_capped,1,0.08775364292638445,1.567029337971151,0.05885181432796865,268,False,560,112,1.4540215746635705,0.0048752023847991365,5,0.005850242861758964,5,0.002517699788915983,4
full_proxy_K6_M4_quintile_strength_capped_c1,full_proxy,6,4,quintile,strength_capped,1,0.08553049616389855,1.9091628608013074,0.05406325815647252,302,False,448,112,1.4085392485853756,0.004751694231327698,5,0.005702033077593239,5,0.0020081198584887346,4
beta_only_K6_M2_decile_equal_c1,beta_only,6,2,decile,equal,1,0.08421334978797329,1.253174848035316,0.07350019664387605,353,True,672,112,2.3332578496351153,0.004678519432665181,6,0.005614223319198217,6,-0.002052160583744455,5
return_risk_K6_M4_decile_equal_c1,return_risk,6,4,decile,equal,1,0.08324633739963055,1.8581771740988962,0.05773433557503214,301,False,448,112,1.3759001710069099,0.004624796522201697,4,0.005549755826642037,4,0.0022911054805256777,3
full_proxy_K4_M6_quintile_strength_capped_c1,full_proxy,4,6,quintile,strength_capped,1,0.08266212259002592,1.8451366649559358,0.04055242063022969,287,False,448,112,1.4306510149562772,0.004592340143890329,5,0.005510808172668395,5,0.0015912588396142689,4
return_risk_K4_M6_decile_strength_capped_c1,return_risk,4,6,decile,strength_capped,1,0.08221779313251651,1.8352185967079577,0.05141718856509888,287,True,448,112,1.5161002235783665,0.0045676551740286946,4,0.005481186208834432,4,0.0016689190356639321,3
return_risk_K6_M4_quintile_strength_capped_c1,return_risk,6,4,quintile,strength_capped,1,0.08218934823789914,1.8345836660245336,0.054924336633555,305,False,448,112,1.5031117573615032,0.0045660749021055064,5,0.005479289882526608,5,0.0018039396952999967,4
return_risk_K6_M2_quintile_equal_c1,return_risk,6,2,quintile,equal,1,0.081656691352811,1.2151293356073065,0.08715225526845385,353,False,672,112,2.224590457653901,0.004536482852933946,5,0.005443779423520733,5,0.0002843007236112231,4
beta_only_K4_M4_quintile_equal_c1,beta_only,4,4,quintile,equal,1,0.0805422738896805,1.198545742405959,0.06482271085970925,345,True,672,112,2.0646755329780415,0.0044745707716489155,4,0.0053694849259787,4,-0.0004397529808031683,3
beta_only_K4_M3_decile_strength_capped_c1,beta_only,4,3,decile,strength_capped,1,0.08041909636466804,1.025753780161582,0.0866006325367344,345,True,784,112,2.5122746614785365,0.004467727575814886,3,0.005361273090977865,3,-0.0007978469514020372,2
full_proxy_K4_M6_quintile_equal_c1,full_proxy,4,6,quintile,equal,1,0.07881316473856209,1.7592224272000467,0.040308591183395324,175,False,448,112,1.4458120972370738,0.00437850915214234,4,0.005254210982570807,4,0.0014347454207968042,3
return_risk_K4_M6_quintile_strength_capped_c1,return_risk,4,6,quintile,strength_capped,1,0.07866252704776203,1.7558599787446887,0.03966584389800487,287,False,448,112,1.4853477771090082,0.0043701403915423365,5,0.005244168469850804,5,0.0013910748904438967,4
full_proxy_K4_M6_decile_strength_capped_c1,full_proxy,4,6,decile,strength_capped,1,0.07859630947401033,1.754381907902017,0.0519817378535163,290,True,448,112,1.5838759090156307,0.004366461637445019,5,0.005239753964934023,5,0.0014522619969326482,4
price_liquidity_K6_M2_decile_strength_capped_c1,price_liquidity,6,2,decile,strength_capped,1,0.07839503750309602,1.1665928199865483,0.07860992956131879,345,False,672,112,2.082844395176682,0.0043552798612831135,6,0.005226335833539734,6,0.0006751078441406497,4
full_proxy_K4_M3_decile_strength_capped_c1,full_proxy,4,3,decile,strength_capped,1,0.07745611914801384,0.9879607034185435,0.08918060789398845,345,True,784,112,2.4553693008833553,0.004303117730445211,5,0.005163741276534253,5,5.4992127180824775e-05,4
return_risk_K4_M6_decile_equal_c1,return_risk,4,6,decile,equal,1,0.07702420687796283,1.719290332097385,0.05043998992462201,288,False,448,112,1.5776668317620914,0.00427912260433127,5,0.005134947125197523,5,0.0012498624770588198,4
price_liquidity_K6_M3_quintile_equal_c1,price_liquidity,6,3,quintile,equal,1,0.07624094159685771,1.3614453856581727,0.058175553940059785,171,False,560,112,1.5875215753854828,0.004235607866492093,5,0.005082729439790512,5,0.0019389434674653035,4
beta_only_K4_M6_decile_strength_capped_c1,beta_only,4,6,decile,strength_capped,1,0.07621281385582662,1.7011788807104158,0.05401054186806649,345,False,448,112,1.6826214977756335,0.004234045214212589,5,0.005080854257055107,5,0.0012704548121557897,4
return_risk_K4_M4_decile_strength_capped_c3,return_risk,4,4,decile,strength_capped,3,0.07568040450984184,1.1261964956821704,0.07054026688843497,345,True,672,112,2.4805760925259785,0.004204466917213436,6,0.005045360300656125,6,-0.0012805746798648708,5
beta_only_K6_M3_quintile_equal_c1,beta_only,6,3,quintile,equal,1,0.07561916466211654,1.3503422261092244,0.055360180037009515,379,False,560,112,1.8598608407528223,0.004201064703450921,6,0.005041277644141104,6,0.0007212526640535878,5
return_risk_K4_M6_quintile_equal_c1,return_risk,4,6,quintile,equal,1,0.07548820463191766,1.6850045676767336,0.038826305443717964,175,False,448,112,1.488031570304692,0.004193789146217647,4,0.005032546975461178,4,0.0011713607171193637,3
beta_only_K6_M2_quintile_strength_capped_c1,beta_only,6,2,quintile,strength_capped,1,0.07541685598436632,1.1222746426244987,0.08532820300039247,380,True,672,112,2.47507980956311,0.0041898253324647965,6,0.005027790398957756,6,-0.00029348498739133,5
beta_only_K6_M4_decile_equal_c1,beta_only,6,4,decile,equal,1,0.07526315185674765,1.6799810682309744,0.059472125153941194,351,False,448,112,1.6548599964944142,0.00418128621426376,5,0.005017543457116511,5,0.0012222459116825893,4
full_proxy_K6_M4_decile_equal_c1,full_proxy,6,4,decile,equal,1,0.07493441074035898,1.6726430968830128,0.050467238915043414,343,False,448,112,1.5135270556854115,0.004163022818908831,5,0.004995627382690598,5,0.0013393042980069361,4
full_proxy_K4_M6_decile_equal_c1,full_proxy,4,6,decile,equal,1,0.07373283929549139,1.645822305702933,0.04987836497009701,330,True,448,112,1.6442678809650566,0.004096268849749522,4,0.004915522619699427,4,0.000998757444400386,3
price_liquidity_K4_M6_quintile_equal_c1,price_liquidity,4,6,quintile,equal,1,0.07295284410353034,1.6284116987395165,0.052733194504604376,268,False,448,112,1.4932902085914823,0.004052935783529463,4,0.004863522940235356,4,0.002014918166010886,3
beta_only_K6_M4_quintile_strength_capped_c1,beta_only,6,4,quintile,strength_capped,1,0.07188863615286567,1.6046570569836083,0.06041145273491692,338,False,448,112,1.7095808694563135,0.003993813119603647,6,0.004792575743524376,6,0.001593479792200572,5
return_risk_K4_M3_decile_equal_c1,return_risk,4,3,decile,equal,1,0.07137167167344777,0.9103529550184677,0.09470332618038398,345,True,784,112,2.611155187133653,0.003965092870747102,5,0.004758111444896522,5,-0.00022220133307311192,4
price_liquidity_K6_M2_quintile_strength_capped_c1,price_liquidity,6,2,quintile,strength_capped,1,0.07046688306920523,1.048614331386983,0.08806187561775108,332,False,672,112,2.197081238075843,0.003914826837178069,5,0.004697792204613683,5,0.0015165202998678497,4
price_liquidity_K6_M4_decile_strength_capped_c1,price_liquidity,6,4,decile,strength_capped,1,0.0703794177227888,1.5709691455979642,0.06474340428831703,297,False,448,112,1.5161654670610425,0.003909967651266045,4,0.004691961181519254,4,0.0028186366167391314,3
full_proxy_K4_M3_quintile_equal_c1,full_proxy,4,3,quintile,equal,1,0.0700549187115927,0.8935576366274576,0.084998440597886,345,True,784,112,2.47436754403968,0.0038919399284218156,4,0.004670327914106179,4,0.00022508592287765885,3
full_proxy_K6_M4_quintile_equal_c1,full_proxy,6,4,quintile,equal,1,0.06947461971566515,1.5507727615103828,0.0557509204500598,302,False,448,112,1.5889700261138648,0.0038597010953147315,5,0.004631641314377677,5,0.0015090609716938814,4
full_proxy_K4_M3_quintile_strength_capped_c1,full_proxy,4,3,quintile,strength_capped,1,0.06847104516172703,0.8733551678791717,0.07969053436299,345,True,784,112,2.551375136437598,0.0038039469534292807,5,0.004564736344115137,5,-5.724640960229979e-06,4
price_liquidity_K4_M6_quintile_strength_capped_c1,price_liquidity,4,6,quintile,strength_capped,1,0.06782997638092571,1.5140619727885205,0.05364197015842079,287,False,448,112,1.6593560355353971,0.003768332021162541,3,0.004521998425395049,3,0.0017446011685799477,2
return_risk_K4_M3_quintile_strength_capped_c1,return_risk,4,3,quintile,strength_capped,1,0.06772091167591089,0.863787138723353,0.08021666876088482,345,True,784,112,2.6332797627375983,0.0037622728708839375,5,0.004514727445060725,5,-0.00016265387072806375,4
price_liquidity_K4_M6_decile_strength_capped_c1,price_liquidity,4,6,decile,strength_capped,1,0.06724744385562953,1.5010590146345875,0.06225974142001136,330,True,448,112,1.9327401147194676,0.0037359691030905296,4,0.004483162923708635,4,0.0010558913256826536,2
return_risk_K6_M4_quintile_equal_c1,return_risk,6,4,quintile,equal,1,0.06696843870313446,1.4948312210521073,0.05651434775903065,305,False,448,112,1.6966439184392574,0.0037204688168408027,5,0.004464562580208963,5,0.0013226696638352117,4
price_liquidity_K6_M4_quintile_strength_capped_c1,price_liquidity,6,4,quintile,strength_capped,1,0.06681773000187136,1.4914671875417718,0.060982439509629546,268,False,448,112,1.5158091639449605,0.003712096111215075,5,0.004454515333458091,5,0.002620016415707279,4
full_proxy_K4_M4_decile_strength_capped_c3,full_proxy,4,4,decile,strength_capped,3,0.065992673917076,0.9820338380517261,0.07324730980749376,345,True,672,112,2.7820283377373376,0.003666259662059777,6,0.004399511594471734,6,-0.001867362219105796,5
beta_only_K4_M6_decile_equal_c1,beta_only,4,6,decile,equal,1,0.06597592579956624,1.472676915168889,0.05035126267999127,345,True,448,112,1.8787430188766197,0.0036653292110870126,4,0.004398395053304415,4,0.00048164552496503124,3
beta_only_K4_M6_quintile_strength_capped_c1,beta_only,4,6,quintile,strength_capped,1,0.06537950731454778,1.4593640025568704,0.048714551264121234,335,False,448,112,1.7425957317276424,0.00363219485080821,4,0.004358633820969852,4,0.0009372317297647199,3
price_liquidity_K6_M2_decile_equal_c1,price_liquidity,6,2,decile,equal,1,0.06479156578508644,0.9641602051352153,0.07551857085497683,364,True,672,112,2.412922221135979,0.0035995314325048037,6,0.004319437719005764,6,-0.00046941318838151537,5
beta_only_K6_M2_quintile_equal_c1,beta_only,6,2,quintile,equal,1,0.06467553997273498,0.962433630546652,0.08226524884719526,353,True,672,112,2.7293966843718778,0.003593085554040832,6,0.0043117026648489985,6,-0.0010421510051916896,5
beta_only_K4_M4_decile_strength_capped_c3,beta_only,4,4,decile,strength_capped,3,0.06344569903222719,0.9441324260748096,0.06988383071809394,345,True,672,112,3.05372602340618,0.0035247610573459565,6,0.004229713268815146,6,-0.0022261603299866643,5
return_risk_K4_M3_quintile_equal_c1,return_risk,4,3,quintile,equal,1,0.06328213790594828,0.8071701263513803,0.08704308073207978,345,True,784,112,2.7778985885366825,0.0035156743281082353,4,0.0042188091937298815,4,-0.0004573954554486126,3
price_liquidity_K6_M4_decile_equal_c1,price_liquidity,6,4,decile,equal,1,0.06239411526902182,1.3927257872549506,0.0628315199300221,297,False,448,112,1.6608230410207352,0.003466339737167879,6,0.004159607684601455,6,0.0021694541279705616,5
price_liquidity_K4_M6_decile_equal_c1,price_liquidity,4,6,decile,equal,1,0.06142508207828029,1.3710955821044706,0.05911721841448048,345,True,448,112,2.052856406464261,0.003412504559904459,4,0.004095005471885351,4,0.00029713106135396153,2
full_proxy_K4_M3_decile_equal_c1,full_proxy,4,3,decile,equal,1,0.06138096954537359,0.7829205299154793,0.0998075145546827,345,True,784,112,3.0231906097424175,0.0034100538636318662,4,0.004092064636358241,4,-0.00040478900446011567,3
return_risk_K6_M3_decile_strength_capped_c3,return_risk,6,3,decile,strength_capped,3,0.059892501148610985,1.0695089490823393,0.07036718051739174,379,True,560,112,2.5550663151175415,0.0033273611749228336,5,0.0039928334099074,5,-0.0006505558149401761,4
price_liquidity_K6_M2_quintile_equal_c1,price_liquidity,6,2,quintile,equal,1,0.058463911384306275,0.869998681314081,0.08923121490585774,345,False,672,112,2.5231469210600364,0.0032479950769059036,6,0.0038975940922870845,6,0.0010054183332520493,5
price_liquidity_K4_M3_decile_strength_capped_c1,price_liquidity,4,3,decile,strength_capped,1,0.05827844439561393,0.7433475050460954,0.08039008440184318,345,True,784,112,2.9481977292357997,0.0032376913553118845,4,0.003885229626374261,4,-0.0010032036905662466,3
beta_only_K4_M6_quintile_equal_c1,beta_only,4,6,quintile,equal,1,0.05771948621023637,1.2883813886213489,0.046577878525304935,345,True,448,112,1.89067232941971,0.0032066381227909115,4,0.0038479657473490937,4,0.00036414847257220105,3
price_liquidity_K6_M4_quintile_equal_c1,price_liquidity,6,4,quintile,equal,1,0.057364513888376066,1.280457899294109,0.06011193198749539,176,False,448,112,1.6878476963821225,0.0031869174382431146,5,0.0038243009258917384,5,0.0019099032886974235,4
beta_only_K6_M4_quintile_equal_c1,beta_only,6,4,quintile,equal,1,0.05689028948791122,1.2698725332123053,0.05731482062189053,353,False,448,112,2.0233982412667277,0.0031605716382172924,6,0.0037926859658607517,6,0.0006097003091467187,5
full_proxy_K6_M3_decile_strength_capped_c3,full_proxy,6,3,decile,strength_capped,3,0.05617145206191676,1.003061643962799,0.06461083286277591,379,True,560,112,2.6596175285345627,0.0031206362256620416,5,0.0037447634707944498,5,-0.0014106732321396585,4
price_liquidity_K6_M6_decile_strength_capped_c1,price_liquidity,6,6,decile,strength_capped,1,0.05430977388727409,2.42454347711045,0.034706956287792703,289,False,224,112,1.2576932708234134,0.003017209660404116,6,0.003620651592484939,6,0.0017448499036266073,4
beta_only_K4_M3_quintile_strength_capped_c1,beta_only,4,3,quintile,strength_capped,1,0.05427425137859454,0.6922736145228899,0.07870293071928336,345,True,784,112,3.2115066343967995,0.003015236187699698,4,0.0036182834252396377,4,-0.001064400084979593,3
beta_only_K4_M3_decile_equal_c1,beta_only,4,3,decile,equal,1,0.05320122694659135,0.6785870784004,0.0857401933280908,345,True,784,112,3.712396352768838,0.002955623719255075,4,0.00354674846310609,4,-0.002481246549287127,3
full_proxy_K4_M6_quintile_strength_capped_c3,full_proxy,4,6,quintile,strength_capped,3,0.05279545592335927,1.1784699982892688,0.04593199277164623,345,True,448,112,2.214723108334654,0.0029330808846310696,5,0.0035196970615572836,5,-3.096338260795287e-05,4
return_risk_K4_M6_decile_strength_capped_c3,return_risk,4,6,decile,strength_capped,3,0.05235112646584983,1.168551930041291,0.05680587668768472,345,True,448,112,2.3555764611376255,0.002908395914769436,5,0.0034900750977233225,5,4.6696813441710266e-05,4
beta_only_K6_M3_decile_strength_capped_c3,beta_only,6,3,decile,strength_capped,3,0.052158046382761586,0.931393685406457,0.06638355401002838,379,True,560,112,3.154872087788817,0.0028976692434867553,6,0.003477203092184106,6,-0.002210679330403668,5
return_risk_K6_M6_decile_strength_capped_c1,return_risk,6,6,decile,strength_capped,1,0.051840975480260724,2.314329262511639,0.035474197027573276,181,False,224,112,1.2833059923667278,0.0028800541933478177,6,0.003456065032017381,6,0.0016233234482355716,4
return_risk_K4_M4_quintile_strength_capped_c3,return_risk,4,4,quintile,strength_capped,3,0.0517210302145253,0.7696581877161499,0.0687374679093807,345,True,672,112,3.3838496315094915,0.0028733905674736267,6,0.0034480686809683528,6,-0.002199298701400844,5
return_risk_K6_M6_quintile_strength_capped_c1,return_risk,6,6,quintile,strength_capped,1,0.05117977424035719,2.284811350015946,0.027947582114318983,171,False,224,112,1.2485919050309704,0.002843320791130955,5,0.003411984949357146,5,0.0014114646146908695,4
full_proxy_K4_M4_quintile_strength_capped_c3,full_proxy,4,4,quintile,strength_capped,3,0.05091037172178048,0.7575948172884006,0.07021430576065872,380,True,672,112,3.386486730597431,0.0028283539845433635,5,0.003394024781452036,5,-0.001947304095915696,4
price_liquidity_K6_M6_quintile_strength_capped_c1,price_liquidity,6,6,quintile,strength_capped,1,0.050848164353215326,2.270007337197113,0.0303925695024748,171,False,224,112,1.1975021220958997,0.002824898019623074,3,0.003389877623547688,3,0.0018109061988420868,2
full_proxy_K6_M6_quintile_strength_capped_c1,full_proxy,6,6,quintile,strength_capped,1,0.05006142641439001,2.234885107785268,0.027234062527427844,177,False,224,112,1.2497899601728963,0.0027811903563550013,6,0.0033374284276260014,6,0.001366614237242974,5
beta_only_K6_M6_decile_strength_capped_c1,beta_only,6,6,decile,strength_capped,1,0.049710862690342805,2.219234941533161,0.03667305490151713,175,False,224,112,1.3834797348822698,0.0027617145939079334,6,0.00331405751268952,6,0.0013106671582967285,4
price_liquidity_K6_M6_decile_equal_c1,price_liquidity,6,6,decile,equal,1,0.04961234751303377,2.2148369425461496,0.03212151769949905,330,False,224,112,1.3438959427107438,0.0027562415285018755,6,0.0033074898342022505,6,0.0015361847081978477,4
return_risk_K6_M4_decile_strength_capped_c3,return_risk,6,4,decile,strength_capped,3,0.049448924789576756,1.1037706426244809,0.06456734633959754,353,True,448,112,2.4501974077284188,0.0027471624883098197,5,0.0032965949859717837,5,0.00027746155417265737,4
return_risk_K4_M4_decile_equal_c3,return_risk,4,4,decile,equal,3,0.04938657740480143,0.7349193066190689,0.07925413089643167,345,True,672,112,3.6567218086839897,0.0027436987447111904,5,0.0032924384936534297,5,-0.0022355242290278596,4
full_proxy_K4_M6_quintile_equal_c3,full_proxy,4,6,quintile,equal,3,0.048946498071895425,1.09255576053338,0.04568305229131852,345,True,448,112,2.300791641963879,0.00271924989288308,5,0.0032630998714596963,5,-0.00018747680142541757,4
return_risk_K4_M6_quintile_strength_capped_c3,return_risk,4,6,quintile,strength_capped,3,0.04879586038109541,1.0891933120780222,0.045245744847109096,345,True,448,112,2.3671654820044434,0.002710881132283077,5,0.003253057358739692,5,-0.000231147331778325,4
full_proxy_K4_M6_decile_strength_capped_c3,full_proxy,4,6,decile,strength_capped,3,0.04872964280734372,1.0877152412353503,0.057375198866125535,345,True,448,112,2.5272803305163767,0.0027072023781857615,6,0.0032486428538229138,6,-0.000169960225289574,4
