candidate,overlay,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months
cluster_residual,inverse_vol63,cluster_residual__inverse_vol63,sp500,1,2.0,1.057058415607531,1.2978531604446029,0.24079474483707164,1703,4865,1055,573,482,0.8406374501992032,1.0000000000000004,1203.9737241853582,172,120,0.12797593571585475,0.05692672921438073,PANW,0.0927751451180989,0.9642832704894322,0,0,0.017617640260125515,0.0009854383362364206,30,21,9,0.30925747515339763,2025-01-30,2025-04-21,164.0,0.0,12,0.06340652193329127,0.07745349669963873,8,4,0,15,0.019661110008474193,0.028646510718503427,8,7,0,18,0.023642796771793612,0.0442118550362043,10,8,0
cluster_residual,inverse_vol63,cluster_residual__inverse_vol63,sp500,1,5.0,0.6958662983519237,1.2978531604446029,0.6019868620926792,1703,4865,1055,559,496,0.8406374501992032,1.0000000000000004,1203.9737241853582,167,125,0.13374610955314528,0.058114355251566406,PANW,0.09005909771029874,0.605807200641625,0,0,0.011597771639198728,0.0,29,22,9,0.37156769922931243,2025-01-30,2025-04-21,204.0,0.0,12,0.05631870025926139,0.06968493201083889,8,4,0,15,0.012637647361710167,0.02171638128828715,8,7,0,18,0.016609910015057266,0.037147414003862136,10,8,0
cluster_residual,inverse_vol63,cluster_residual__inverse_vol63,sp500,1,10.0,0.09387943625924455,1.2978531604446029,1.2039737241853583,1703,4865,1055,542,513,0.8406374501992032,1.0000000000000004,1203.9737241853582,154,138,0.14374932194560752,0.06013693143244557,SNDK,0.08567543563103908,0.008204000628205477,0,0,0.0015646572709874078,0.0,27,24,9,0.5459050835951434,2024-07-16,2025-04-21,,0.0501795311969591,12,0.044505664135878226,0.05673732419617246,8,4,0,15,0.0009318762837700866,0.01016616557125994,8,7,0,18,0.0048884320871633285,0.025373345616625166,10,8,0
cluster_residual,persistence2,cluster_residual__persistence2,sp500,1,-1.0,1.4859147175721348,1.3794987114475903,-0.10641600612454466,712,2096,918,577,457,0.7314741035856573,1.0000000000000004,1064.1600612454467,139,98,0.2810622418559225,0.06749171775656211,SMCI,0.3202632924091291,1.1656514251630057,0,0,0.024765245292868908,0.0,29,22,9,0.3022910952546121,2022-06-08,2022-09-23,180.0,0.009859046688793243,12,0.09092853315761217,0.091488285528294,10,2,0,15,0.049621657425948755,0.05716142492801625,10,5,0,18,0.053501189682439755,0.0687298057999475,12,6,0
cluster_residual,persistence2,cluster_residual__persistence2,sp500,1,0.0,1.3794987114475903,1.3794987114475903,0.0,712,2096,918,458,458,0.7314741035856573,1.0000000000000004,1064.1600612454467,137,100,0.28384203824593257,0.06787520621814602,SMCI,0.31868908596534545,1.0608096254822448,0,0,0.022991645190793168,0.0,29,22,9,0.3110236451147714,2022-06-07,2022-09-23,182.0,0.010479539699881048,12,0.08879375963051832,0.08953115681173396,10,2,0,15,0.047495753324534304,0.05510631151401215,10,5,0,18,0.05140870784366503,0.06675813414502572,12,6,0
cluster_residual,persistence2,cluster_residual__persistence2,sp500,1,1.0,1.273082705323045,1.3794987114475903,0.10641600612454466,712,2096,918,458,576,0.7314741035856573,1.0000000000000004,1064.1600612454467,136,101,0.28666183374266685,0.06817105856719931,SMCI,0.31711487952156175,0.9559678258014832,0,0,0.021218045088717424,0.0,29,22,9,0.3199401285163679,2022-06-07,2022-09-23,191.0,0.011200255693954352,12,0.08665898610342444,0.08757402809517392,10,2,0,15,0.045369849223119846,0.05305119810000805,10,5,0,18,0.0493162260048903,0.06478646249010395,12,6,0
cluster_residual,persistence2,cluster_residual__persistence2,sp500,1,2.0,1.1666666991985006,1.3794987114475903,0.21283201224908932,712,2096,918,456,578,0.7314741035856573,1.0000000000000004,1064.1600612454467,132,105,0.2895024498811821,0.06846967544629765,SMCI,0.3155406730777783,0.8511260261207223,0,0,0.019444444986641676,0.0,29,22,9,0.3289842160204198,2022-06-07,2022-09-23,203.0,0.011990559077825456,12,0.08452421257633062,0.08561689937861391,10,2,0,15,0.0432439451217054,0.050996084686003945,10,5,0,18,0.047223744166115564,0.06281479083518218,12,6,0
cluster_residual,persistence2,cluster_residual__persistence2,sp500,1,5.0,0.8474186808248665,1.3794987114475903,0.5320800306227232,712,2096,918,448,586,0.7314741035856573,1.0000000000000004,1064.1600612454467,127,110,0.2982954686946251,0.06936733174801506,SMCI,0.31081805374642746,0.536600627078439,0,0,0.014123644680414443,0.0,28,23,9,0.35691009626387193,2022-06-07,2022-09-23,221.0,0.014896845195933135,12,0.07811989199504908,0.0797455132289338,9,3,0,15,0.03686623281746205,0.044830744443991634,9,6,0,18,0.04094629864979138,0.05689977587041686,11,7,0
cluster_residual,persistence2,cluster_residual__persistence2,sp500,1,10.0,0.3153386502021432,1.3794987114475903,1.0641600612454465,712,2096,918,442,592,0.7314741035856573,1.0000000000000004,1064.1600612454467,123,114,0.31400356720109734,0.07088483922927571,SMCI,0.3029470215275095,0.01239162867463367,0,0,0.005255644170035719,0.0,28,23,9,0.5363149316075612,2022-06-07,2025-04-30,158.0,0.02278851871780076,12,0.06744602435957987,0.06995986964613365,9,3,0,15,0.026236712310389782,0.03455517737397115,9,6,0,18,0.030483889455917734,0.047041417595808016,11,7,0
cluster_residual,persistence3,cluster_residual__persistence3,sp500,1,-1.0,0.49143105065140014,0.42556659745519654,-0.06586445319620321,375,964,595,491,296,0.47410358565737054,1.0000000000000004,658.6445319620321,105,78,0.27052243054662867,0.08011341936234427,VLO,0.23365844398969404,0.2577726066617061,0,0,0.008190517510856664,0.0,27,24,9,0.32252234112955247,2024-07-18,2025-03-13,,0.1956290889131924,12,0.013754634825138487,0.024677210926137352,7,5,0,15,-0.004052745576646783,-0.026026420721175683,7,8,0,18,-0.007772520181338289,-0.02901438209494659,7,11,0
cluster_residual,persistence3,cluster_residual__persistence3,sp500,1,0.0,0.42556659745519654,0.42556659745519654,0.0,375,964,595,298,297,0.47410358565737054,1.0000000000000004,658.6445319620321,105,78,0.27222535964234784,0.0806316065175568,VLO,0.23245844398969412,0.19310815346550242,0,0,0.007092776624253278,0.0,27,24,9,0.33465454642004644,2024-07-17,2025-03-13,,0.21464697810722067,12,0.012445213692057608,0.023641187619497177,7,5,0,15,-0.005332102673803607,-0.026936388535872168,7,8,0,18,-0.009062318515159838,-0.030169013934853037,7,11,0
cluster_residual,persistence3,cluster_residual__persistence3,sp500,1,1.0,0.35970214425899305,0.42556659745519654,0.06586445319620321,375,964,595,298,489,0.47410358565737054,1.0000000000000004,658.6445319620321,103,80,0.27395733296093877,0.08089011349667143,VLO,0.2312584439896942,0.12844370026929885,0,0,0.00599503573764989,0.0,27,24,9,0.34735579979312625,2024-07-17,2025-03-13,,0.23454237848423717,12,0.011135792558976731,0.022605164312857,7,5,0,15,-0.006611459770960432,-0.027846356350568653,7,8,0,18,-0.010352116848981387,-0.03132364577475949,7,11,0
cluster_residual,persistence3,cluster_residual__persistence3,sp500,1,2.0,0.29383769106279,0.42556659745519654,0.13172890639240642,375,964,595,297,490,0.47410358565737054,1.0000000000000004,658.6445319620321,100,83,0.2756407852935027,0.081150514765425,VLO,0.23005844398969416,0.06377924707309585,0,0,0.004897294851046506,0.0,27,24,9,0.36062529694628537,2024-07-17,2025-03-13,,0.25532788294660297,12,0.009826371425895855,0.02156914100621682,7,5,0,15,-0.007890816868117255,-0.028756324165265138,7,8,0,18,-0.01164191518280293,-0.03247827761466591,7,11,0
cluster_residual,persistence3,cluster_residual__persistence3,sp500,1,5.0,0.09624433147418021,0.42556659745519654,0.32932226598101605,375,964,595,293,494,0.47410358565737054,1.0000000000000004,658.6445319620321,95,88,0.2804937285190106,0.08191719485882185,VLO,0.2264584439896941,-0.1302141125155139,0,0,0.001604072191236338,0.0,27,24,9,0.4042520248906228,2024-07-17,2025-03-13,,0.3236653291888324,12,0.005898108026653231,0.01846107108629627,7,5,0,15,-0.011728888159587735,-0.031486227609354586,7,8,0,18,-0.015511310184267586,-0.03592537795896807,7,11,0
cluster_residual,persistence3,cluster_residual__persistence3,sp500,1,10.0,-0.2330779345068359,0.42556659745519654,0.6586445319620321,375,964,595,291,496,0.47410358565737054,1.0000000000000004,658.6445319620321,94,89,0.28919284583829286,0.08321811005726143,VLO,0.2204584439896941,-0.45353637849653,0,0,-0.0038846322417805967,0.0,26,25,9,0.5244375747905367,2024-07-17,2026-02-02,,0.4623860905893627,12,-0.0006489976387511545,0.012980999652539824,6,6,0,15,-0.018125673645371862,-0.036036066682837015,6,9,0,18,-0.021960301853375337,-0.041295092309976425,6,12,0
cluster_residual,vol_target_15,cluster_residual__vol_target_15,sp500,1,-1.0,0.6978715947758932,0.6409447958358498,-0.05692679894004348,1699,4855,1053,578,475,0.41347530919626435,1.0,569.2679894004349,179,113,0.18925161892173173,0.05436072158774742,SMCI,0.07269651124456457,0.6251750835313287,0,0,0.011631193246264885,0.007890530014387751,31,20,9,0.14003534057363515,2025-01-30,2025-04-04,135.0,0.0,12,0.029813235043014683,0.03109720591861883,9,3,0,15,0.012079384061244137,0.014693959623076878,9,6,0,18,0.014833230486292636,0.018076808204807428,11,7,0
cluster_residual,vol_target_15,cluster_residual__vol_target_15,sp500,1,0.0,0.6409447958358498,0.6409447958358498,0.0,1699,4855,1053,576,477,0.41347530919626435,1.0,569.2679894004349,175,117,0.19131149627459623,0.05470319371404999,SMCI,0.07209641919281329,0.5688483766430366,0,0,0.010682413263930827,0.006559946019866918,31,20,9,0.1452328371008498,2025-01-30,2025-04-21,125.0,0.0,12,0.028829452390712985,0.030160789843330867,9,3,0,15,0.011147509868966348,0.013767832597473065,9,6,0,18,0.013842093900854809,0.017221338656348357,11,7,0
cluster_residual,vol_target_15,cluster_residual__vol_target_15,sp500,1,1.0,0.5840179968958062,0.6409447958358498,0.05692679894004348,1699,4855,1053,575,478,0.41347530919626435,1.0,569.2679894004349,175,117,0.1934151930613352,0.05504963200520707,SMCI,0.071496327141062,0.5125216697547442,0,0,0.009733633281596772,0.005229362025346083,31,20,9,0.15086720880714183,2025-01-30,2025-04-21,129.0,0.0,12,0.027845669738411283,0.0292243737680429,9,3,0,15,0.010215635676688555,0.012841705571869252,9,6,0,18,0.012850957315416979,0.016365869107889286,11,7,0
cluster_residual,vol_target_15,cluster_residual__vol_target_15,sp500,1,2.0,0.5270911979557628,0.6409447958358498,0.11385359788008696,1699,4855,1053,571,482,0.41347530919626435,1.0,569.2679894004349,173,119,0.19557345247963334,0.05539914899586592,SMCI,0.07089623508931069,0.45619496286645206,0,0,0.008784853299262712,0.003898778030825248,31,20,9,0.1568427631819049,2025-01-30,2025-04-21,130.0,0.0,12,0.026861887086109593,0.02828795769275494,9,3,0,15,0.009283761484410761,0.011915578546265449,9,6,0,18,0.01185982072997915,0.015510399559430225,11,7,0
cluster_residual,vol_target_15,cluster_residual__vol_target_15,sp500,1,5.0,0.3563108011356322,0.6409447958358498,0.28463399470021744,1699,4855,1053,564,489,0.41347530919626435,1.0,569.2679894004349,170,122,0.20250496142236948,0.05646436046655529,SMCI,0.06909595893405682,0.28721484220157534,0,0,0.005938513352260538,0.0005534285728275496,30,21,9,0.17715738144749113,2025-01-30,2025-04-21,166.0,0.0,12,0.02391053912920449,0.02547870946689105,9,3,0,15,0.006488138907577387,0.00913719746945402,9,6,0,18,0.008886410973665665,0.012943990914053027,11,7,0
cluster_residual,vol_target_15,cluster_residual__vol_target_15,sp500,1,10.0,0.0716768064354149,0.6409447958358498,0.5692679894004349,1699,4855,1053,550,503,0.41347530919626435,1.0,569.2679894004349,155,137,0.21449159308476123,0.05831139052627602,SMCI,0.06609549867530033,0.005581307760114562,0,0,0.0011946134405902478,0.0,27,24,9,0.25030333658470116,2024-05-17,2025-04-21,,0.03873986439579869,12,0.018991625867696003,0.020796629090451234,8,4,0,15,0.0018287679461884338,0.004506562341434976,8,7,0,18,0.003930728046476523,0.0086666431717577,10,8,0
cluster_residual,turnover_band_05,cluster_residual__turnover_band_05,sp500,1,-1.0,1.4686164907765853,1.3532718492908533,-0.11534464148573205,1703,4838,1055,580,475,0.8406374501992032,1.0000000000000002,1153.4464148573206,176,116,0.17248027728431045,0.05106194256003986,SMCI,0.16096935126895054,1.3076471395076348,0,0,0.024476941512943093,0.017884548877800128,31,20,9,0.28796273840145775,2025-01-30,2025-04-21,129.0,0.0,12,0.07660798627932147,0.08007644552536519,9,3,0,15,0.02720828496357064,0.033076929050578144,9,6,0,18,0.030519200996776845,0.0513314677383799,11,7,0
cluster_residual,turnover_band_05,cluster_residual__turnover_band_05,sp500,1,0.0,1.3532718492908533,1.3532718492908533,0.0,1703,4838,1055,578,477,0.8406374501992032,1.0000000000000002,1153.4464148573206,175,117,0.17462369316118187,0.05137426026709411,SMCI,0.15969891468265246,1.193572934608201,0,0,0.02255453082151422,0.015525028981811843,31,20,9,0.3022964677224834,2025-01-30,2025-04-21,130.0,0.0,12,0.07434613197427664,0.07773887582485024,9,3,0,15,0.024969416404821625,0.030927751029208306,9,6,0,18,0.028272422494121277,0.04905351164966744,11,7,0
cluster_residual,turnover_band_05,cluster_residual__turnover_band_05,sp500,1,1.0,1.237927207805121,1.3532718492908533,0.11534464148573205,1703,4838,1055,577,478,0.8406374501992032,1.0000000000000002,1153.4464148573206,172,120,0.17675831959157776,0.05168980364157664,SMCI,0.1584284780963543,1.0794987297087668,0,0,0.020632120130085353,0.01316550908582357,31,20,9,0.3178265708213124,2025-01-30,2025-04-21,132.0,0.0,12,0.07208427766923178,0.07540130612433532,9,3,0,15,0.0227305478460726,0.02877857300783848,9,6,0,18,0.026025643991465706,0.04677555556095498,11,7,0
cluster_residual,turnover_band_05,cluster_residual__turnover_band_05,sp500,1,2.0,1.1225825663193891,1.3532718492908533,0.2306892829714641,1703,4838,1055,573,482,0.8406374501992032,1.0000000000000002,1153.4464148573206,172,120,0.17892988859868686,0.05200829776078585,SMCI,0.1571580415100561,0.965424524809333,0,0,0.018709709438656484,0.010805989189835274,31,20,9,0.33470935498139737,2025-01-30,2025-04-21,159.0,0.0,12,0.06982242336418695,0.07306373642382039,9,3,0,15,0.020491679287323584,0.02662939498646865,9,6,0,18,0.02377886548881013,0.04449759947224251,11,7,0
cluster_residual,turnover_band_05,cluster_residual__turnover_band_05,sp500,1,5.0,0.7765486418621931,1.3532718492908533,0.5767232074286602,1703,4838,1055,566,489,0.8406374501992032,1.0000000000000002,1153.4464148573206,168,124,0.18626049610013387,0.05297852390647204,SMCI,0.1533467317511616,0.6232019101110315,0,0,0.012942477364369884,0.0037274295018704237,31,20,9,0.39550668214173973,2025-01-30,2025-04-21,204.0,0.0,12,0.06303686044905245,0.06605102732227561,9,3,0,15,0.013775073611076532,0.020181860922359136,9,6,0,18,0.01703852998084342,0.03766373120610511,11,7,0
cluster_residual,turnover_band_05,cluster_residual__turnover_band_05,sp500,1,10.0,0.1998254344335327,1.3532718492908533,1.1534464148573205,1703,4838,1055,552,503,0.8406374501992032,1.0000000000000002,1153.4464148573206,154,138,0.20082443740234546,0.0546600654778079,SMCI,0.14699454881967086,0.052830885613861844,0,0,0.00333042390722555,0.0,28,23,9,0.5774694949222845,2024-05-17,2025-04-21,,0.0761990143227188,12,0.05172758892382823,0.05436317881970096,8,4,0,15,0.0025807308173314437,0.009435970815510002,8,7,0,18,0.005804637467565576,0.026273950762542804,10,8,0
cluster_residual,inverse_vol63_persistence2,cluster_residual__inverse_vol63_persistence2,sp500,1,-1.0,1.4539394944093205,1.3456742866147082,-0.10826520779461216,712,2096,918,587,447,0.7314741035856573,1.0000000000000004,1082.6520779461216,138,99,0.2599022472903271,0.07077857715768783,TSLA,0.30362858245836977,1.1503109119509507,0,0,0.024232324906822002,0.0006846706687314817,30,21,9,0.27426494536289886,2022-06-08,2022-09-23,179.0,0.008700943238460686,12,0.0852490701669471,0.08324219734494218,10,2,0,15,0.04728672220856662,0.05524868768610951,10,5,0,18,0.053063693142864014,0.06709041086188489,12,6,0
cluster_residual,inverse_vol63_persistence2,cluster_residual__inverse_vol63_persistence2,sp500,1,0.0,1.3456742866147082,1.3456742866147082,0.0,712,2096,918,467,449,0.7314741035856573,1.0000000000000004,1082.6520779461216,138,99,0.2624548535661213,0.07122457437883224,TSLA,0.301520238943534,1.0441540476711741,0,0,0.022427904776911808,0.0,29,22,9,0.28288295136745367,2022-06-07,2022-09-23,182.0,0.009296204263647079,12,0.08307210023953436,0.08099641154004916,9,3,0,15,0.04512267364614723,0.05299886171383088,9,6,0,18,0.05093407541047027,0.06498363310145058,11,7,0
cluster_residual,inverse_vol63_persistence2,cluster_residual__inverse_vol63_persistence2,sp500,1,1.0,1.2374090788200958,1.3456742866147082,0.10826520779461216,712,2096,918,466,568,0.7314741035856573,1.0000000000000004,1082.6520779461216,137,100,0.26506893613481697,0.07157652657834901,TSLA,0.2994118954286982,0.9379971833913976,0,0,0.020623484647001603,0.0,29,22,9,0.2916863943782785,2022-06-07,2022-09-23,184.0,0.009992059342041231,12,0.0808951303121216,0.07875062573515615,9,3,0,15,0.04295862508372783,0.05074903574155223,9,6,0,18,0.04880445767807653,0.06287685534101625,11,7,0
cluster_residual,inverse_vol63_persistence2,cluster_residual__inverse_vol63_persistence2,sp500,1,2.0,1.1291438710254835,1.3456742866147082,0.2165304155892243,712,2096,918,466,568,0.7314741035856573,1.0000000000000004,1082.6520779461216,134,103,0.26774836319594947,0.07193181778149688,TSLA,0.29730355191386243,0.831840319111621,0,0,0.0188190645170914,0.0,28,23,9,0.30061682526061895,2022-06-07,2022-09-23,192.0,0.010757550919426248,12,0.07871816038470887,0.07650483993026319,9,3,0,15,0.04079457652130845,0.04849920976927358,9,6,0,18,0.04667483994568279,0.06077007758058194,11,7,0
cluster_residual,inverse_vol63_persistence2,cluster_residual__inverse_vol63_persistence2,sp500,1,5.0,0.8043482476416473,1.3456742866147082,0.5413260389730608,712,2096,918,457,577,0.7314741035856573,1.0000000000000004,1082.6520779461216,131,106,0.2761126419128915,0.07300892532315789,TSLA,0.29097852136935476,0.5133697262722925,0,0,0.013405804127360787,0.0,28,23,9,0.3281981294142506,2022-06-07,2022-09-23,219.0,0.013594838540176325,12,0.07218725060247062,0.06976748251558419,9,3,0,15,0.03430243083405027,0.041749731852437626,9,6,0,18,0.040285986748501555,0.054449744299278985,11,7,0
cluster_residual,inverse_vol63_persistence2,cluster_residual__inverse_vol63_persistence2,sp500,1,10.0,0.2630222086685862,1.3456742866147082,1.0826520779461215,712,2096,918,441,593,0.7314741035856573,1.0000000000000004,1082.6520779461216,123,114,0.2909496651411322,0.07480914524848334,TSLA,0.28043680379517577,-0.01741459512658955,0,0,0.004383703477809769,0.0,27,24,9,0.5182971339213021,2022-06-07,2025-04-30,159.0,0.02148004514473939,12,0.061302400965406935,0.05853855349111922,9,3,0,15,0.023482188021953312,0.03050060199104436,9,6,0,18,0.029637898086532832,0.043915855497107394,11,7,0
characteristic_residual,base,characteristic_residual__base,qqq,1,-1.0,1.727825939265767,1.6125314568579212,-0.1152944824078459,1613,6007,1507,805,711,0.8741299303944315,1.0000000000000002,1152.9448240784589,55,31,0.26604986338198133,0.043124188447847295,GOOGL,0.13349605274130685,1.5943298865244602,0,0,0.02081717999115382,0.019835467487274713,50,23,10,0.14493100313241125,2021-11-19,2022-10-12,166.0,0.01337502856346658,12,0.03231879507229555,0.04968991622073367,8,4,0,15,0.015615264002795348,0.010474007327423589,8,7,0,18,0.015824565510967604,0.02835429089147031,10,8,0
characteristic_residual,base,characteristic_residual__base,qqq,1,0.0,1.6125314568579212,1.6125314568579212,0.0,1613,6007,1507,791,716,0.8741299303944315,1.0000000000000002,1152.9448240784589,54,32,0.2703136999055615,0.043389236617161854,GOOGL,0.13123921560157079,1.4812922412563505,0,0,0.0194280898416617,0.01855904899690672,50,23,10,0.1558066632489626,2021-11-19,2022-10-12,169.0,0.014147924759213218,12,0.03071947799521914,0.047671525160485465,8,4,0,15,0.01404131904533721,0.008834934391693633,8,7,0,18,0.014279415690628806,0.026518852705323386,10,8,0
characteristic_residual,base,characteristic_residual__base,qqq,1,1.0,1.4972369744500755,1.6125314568579212,0.1152944824078459,1613,6007,1507,787,729,0.8741299303944315,1.0000000000000002,1152.9448240784589,53,33,0.27477298677107864,0.04365131929002916,GOOGL,0.12898237846183483,1.3682545959882406,0,0,0.01803899969216958,0.01728263050653873,49,24,10,0.16703448280209976,2021-11-19,2022-10-12,179.0,0.014990805729791968,12,0.029120160918142724,0.045653134100237254,8,4,0,15,0.012467374087879061,0.007195861455963674,8,7,0,18,0.01273426587029,0.02468341451917646,10,8,0
characteristic_residual,base,characteristic_residual__base,qqq,1,2.0,1.3819424920422294,1.6125314568579212,0.2305889648156918,1613,6007,1507,781,735,0.8741299303944315,1.0000000000000002,1152.9448240784589,53,33,0.2795454242972141,0.04391478928696766,GOOGL,0.12672554132209873,1.2552169507201307,0,0,0.01664990954267746,0.015906431254642157,49,24,10,0.17863184793186143,2021-11-19,2022-10-12,190.0,0.0159136277906184,12,0.0275208438410663,0.04363474303998904,8,4,0,15,0.010893429130420917,0.005556788520233724,8,7,0,18,0.011189116049951191,0.022847976333029537,10,8,0
characteristic_residual,base,characteristic_residual__base,qqq,1,5.0,1.0360590448186917,1.6125314568579212,0.5764724120392295,1613,6007,1507,774,742,0.8741299303944315,1.0000000000000002,1152.9448240784589,51,35,0.29577360088405025,0.04471369054540092,GOOGL,0.11995502990289057,0.9161040149158012,0,0,0.012482639094201105,0.011441719297337108,46,27,10,0.21598632078814736,2021-11-16,2022-10-12,474.0,0.01929433074211134,12,0.022722892609837064,0.037579569859244405,8,4,0,15,0.006171594258046492,0.0006395697130438475,8,7,0,18,0.00655366658893478,0.017341661774588756,10,8,0
characteristic_residual,base,characteristic_residual__base,qqq,1,10.0,0.45958663277946205,1.6125314568579212,1.152944824078459,1613,6007,1507,754,762,0.8741299303944315,1.0000000000000002,1152.9448240784589,47,39,0.326938991305572,0.04608942360790135,MU,0.11291788493673972,0.34666874784272234,0,0,0.005537188346740509,0.004000532701828688,44,29,10,0.28792819762198907,2021-11-16,2022-10-12,,0.15212088888942335,12,0.014726307224454982,0.02748761455800336,7,5,0,15,-0.0016981305292442248,-0.007555794965605952,7,8,0,18,-0.0011720825127592496,0.008164470843854122,9,9,0
characteristic_residual,inverse_vol63,characteristic_residual__inverse_vol63,qqq,1,-1.0,1.6285111383831685,1.5130467993735506,-0.115464339009618,1613,6007,1507,818,698,0.8741299303944315,1.0000000000000004,1154.6433900961802,55,31,0.27455452812193154,0.04508478847427104,GOOGL,0.13559576900047896,1.4929153693826895,0,0,0.019620616125098415,0.01894088716739202,51,22,10,0.10248935254037216,2022-01-03,2022-10-12,20.0,0.01246344405643003,12,0.033454741698996,0.04568551503730735,8,4,0,15,0.017299806809383384,0.011060801454924041,8,7,0,18,0.014469926759070155,0.022106086661217925,10,8,0
characteristic_residual,inverse_vol63,characteristic_residual__inverse_vol63,qqq,1,0.0,1.5130467993735506,1.5130467993735506,0.0,1613,6007,1507,802,705,0.8741299303944315,1.0000000000000004,1154.6433900961802,54,32,0.2784843235907367,0.04539621666226749,GOOGL,0.1333120131002178,1.3797347862733327,0,0,0.0182294795105247,0.01675215047036339,49,24,10,0.11228033004065156,2022-01-03,2022-10-12,28.0,0.013235882340718597,12,0.03185752259431721,0.04363589370761388,8,4,0,15,0.01572103824119279,0.009460019568222806,8,7,0,18,0.01292489844488956,0.02058469289370206,10,8,0
characteristic_residual,inverse_vol63,characteristic_residual__inverse_vol63,qqq,1,1.0,1.3975824603639322,1.5130467993735506,0.115464339009618,1613,6007,1507,797,719,0.8741299303944315,1.0000000000000004,1154.6433900961802,53,33,0.2826164747857615,0.04570403503384038,GOOGL,0.1310282571999565,1.2665542031639756,0,0,0.01683834289595099,0.014563413773334758,48,25,10,0.12296376218415606,2021-11-16,2022-10-12,34.0,0.014081332417838384,12,0.03026030348963844,0.0415862723779204,8,4,0,15,0.014142269673002195,0.007859237681521577,8,7,0,18,0.011379870130708965,0.019063299126186192,10,8,0
characteristic_residual,inverse_vol63,characteristic_residual__inverse_vol63,qqq,1,2.0,1.2821181213543145,1.5130467993735506,0.230928678019236,1613,6007,1507,790,726,0.8741299303944315,1.0000000000000004,1154.6433900961802,53,33,0.28670863415501,0.04601334111138884,GOOGL,0.1287445012996952,1.1533736200546192,0,0,0.015447206281377286,0.012374677076306115,47,26,10,0.1344626577182207,2021-11-16,2022-10-12,169.0,0.015010659528903715,12,0.028663084384959663,0.039536651048226935,8,4,0,15,0.012563501104811605,0.0062584557948203515,8,7,0,18,0.009834841816528364,0.017541905358670323,10,8,0
characteristic_residual,inverse_vol63,characteristic_residual__inverse_vol63,qqq,1,5.0,0.9357251043254604,1.5130467993735506,0.5773216950480901,1613,6007,1507,781,735,0.8741299303944315,1.0000000000000004,1154.6433900961802,50,36,0.30311324460738065,0.04694504494644624,GOOGL,0.12189323359891135,0.8138318707265491,0,0,0.01127379643765615,0.006257727501168035,46,27,10,0.17141053511789645,2021-11-16,2022-10-12,474.0,0.01844854743664908,12,0.02387142707092331,0.03338778705914651,8,4,0,15,0.007827195400239823,0.001456110134716665,8,7,0,18,0.005199756873986579,0.01297772405612272,10,8,0
characteristic_residual,inverse_vol63,characteristic_residual__inverse_vol63,qqq,1,10.0,0.3584034092773705,1.5130467993735506,1.1546433900961801,1613,6007,1507,761,755,0.8741299303944315,1.0000000000000004,1154.6433900961802,47,39,0.33550388474587667,0.04854726122300881,GOOGL,0.11047445409760502,0.2479289551797655,0,0,0.004318113364787597,0.0,40,33,10,0.3236284254983483,2021-07-26,2025-04-17,,0.1844773508962229,12,0.015885331547529396,0.02313968041067916,7,5,0,15,-6.664744071314768e-05,-0.006547799298789473,7,8,0,18,-0.002525384696916403,0.005370755218543388,9,9,0
characteristic_residual,persistence2,characteristic_residual__persistence2,qqq,1,-1.0,1.5638395664689693,1.4490225497162785,-0.11481701675269079,835,3553,1454,816,683,0.8433874709976799,1.0000000000000004,1148.1701675269078,51,28,0.24261284834385688,0.052014965205259035,GOOGL,0.14148907375277425,1.422350492716195,0,0,0.018841440559867098,0.0100178468356807,46,27,10,0.1949636463667292,2022-01-03,2022-09-27,585.0,0.022109304960093147,12,0.03443276574104788,0.017504661037957177,9,3,0,15,0.01831051014157046,0.008000800394100397,9,6,0,18,0.01840542226509776,0.009009323614890548,11,7,0
characteristic_residual,persistence2,characteristic_residual__persistence2,qqq,1,0.0,1.4490225497162785,1.4490225497162785,0.0,835,3553,1454,766,687,0.8433874709976799,1.0000000000000004,1148.1701675269078,51,28,0.24409848177214954,0.052353443222538217,GOOGL,0.13893447054675157,1.3100880791695269,0,0,0.01745810300862986,0.008145343451294446,44,29,10,0.20361959908837982,2022-01-03,2022-09-27,691.0,0.02333551509781702,12,0.03278140449635086,0.015541887106994702,8,4,0,15,0.016700714023048506,0.006518652233645268,8,7,0,18,0.01684177024689175,0.007331997842469857,10,8,0
