formation,residual_absolute,stock_surprise_threshold,hold,candidate_events,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,positive_event_fraction,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_events,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_events,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_events
10,0.04,8.0,5,125,113,101,-0.21232931117626452,-0.06445683006412947,0.26230358346671184,525,True,0.48672566371681414,-0.21232931117626447,-0.011796072843125803,-0.009886557405488869,12,0,113,-0.20458903120015756,-0.013639268746677171,-0.010736765974573273,11,0,100,0.0007290283409573974,6.075236174644978e-05,-0.008312405466797672,8,0,66
90,0.06,8.0,15,69,61,59,-0.19821095070786401,-0.2430379708683297,0.2323503670976819,386,True,0.3770491803278688,-0.198210950707864,-0.011011719483770221,-0.003395778377619391,12,2,61,-0.20535384400241125,-0.013690256266827416,-0.0046583852075509045,10,2,50,-0.08105567240272363,-0.006754639366893636,-0.004839224489120493,8,2,38
120,0.02,8.0,60,224,124,116,-0.21641042367983426,-0.28020194850952407,0.3314504744926585,387,True,0.4032258064516129,-0.2164104236798342,-0.012022801315546346,-0.008323722206821586,12,0,124,-0.20631279453556794,-0.013754186302371196,-0.008616129983429862,11,0,103,-0.16765442534650354,-0.013971202112208628,-0.008323722206821586,9,0,79
90,0.06,6.0,5,128,122,112,-0.2645870156132735,-0.2573679067640893,0.2689627390233334,532,True,0.36065573770491804,-0.26458701561327347,-0.014699278645181859,-0.01032742162167817,13,1,122,-0.21097656234379608,-0.014065104156253071,-0.008940502084970091,10,1,105,-0.11899529846999936,-0.009916274872499947,-0.00852664244695943,8,1,72
120,0.06,6.0,60,130,105,95,-0.36226871763933055,-0.38134728320188177,0.3740675487341616,540,True,0.3904761904761905,-0.36226871763933055,-0.020126039868851697,-0.011050594921208683,10,0,105,-0.2196049173983258,-0.014640327826555053,-0.009555922352705293,8,0,89,-0.015955693612176053,-0.0013296411343480044,-0.004403127203114662,6,0,69
10,0.06,10.0,30,29,27,24,-0.18855121208965298,-0.136271981077992,0.22657493489538047,388,True,0.4074074074074074,-0.18855121208965298,-0.010475067338314055,-0.0027221584385764266,9,7,27,-0.22563518629691304,-0.015042345753127536,-0.005444316877152853,8,6,23,-0.06062314626195901,-0.005051928855163251,0.0,5,6,13
120,0.04,8.0,30,123,101,94,-0.19526948783542486,-0.24695643514138643,0.3091060861468407,387,True,0.42574257425742573,-0.19526948783542486,-0.010848304879745826,-0.0037395474090911535,11,0,101,-0.22580154758118265,-0.015053436505412177,-0.00973569953364394,11,0,87,-0.25248767739848366,-0.02104063978320697,-0.006772727663744196,9,0,70
15,0.06,8.0,30,47,39,37,-0.3040447777712042,-0.27147025356608445,0.312131097906314,534,True,0.48717948717948717,-0.3040447777712042,-0.01689137654284468,-0.011987371614463503,11,2,39,-0.2276337090781101,-0.01517558060520734,-0.012523798134417728,9,2,35,-0.07950985475755222,-0.006625821229796019,-0.011474067553948251,7,2,21
90,0.06,8.0,5,69,66,64,-0.2200738860162484,-0.25271633946570743,0.2454627660448874,498,True,0.3333333333333333,-0.22007388601624836,-0.012226327000902686,-0.007469745978919304,10,2,66,-0.2276934827774556,-0.01517956551849704,-0.007626598465473087,9,2,54,-0.0772951329094852,-0.006441261075790433,-0.007469745978919304,7,2,40
15,0.06,10.0,15,38,32,32,-0.19786507259387687,-0.14913817121033335,0.26797557847666864,433,True,0.5,-0.19786507259387687,-0.010992504032993159,-0.002778004667444655,9,3,32,-0.22954383741695406,-0.015302922494463604,-0.00555600933488931,8,2,29,-0.09938136890157455,-0.008281780741797879,-0.006366093223727774,7,2,17
30,0.06,10.0,15,53,46,44,-0.20908239603781759,-0.2828922673669491,0.3022378276434821,386,True,0.5,-0.20908239603781759,-0.011615688668767644,-0.002557820024934929,10,1,46,-0.23113318294230162,-0.015408878862820108,-0.004241946973662085,10,0,41,-0.15954923161078172,-0.013295769300898477,-0.006139859751159155,8,0,31
15,0.04,10.0,5,105,95,93,-0.27770507956316154,-0.2768347596291322,0.2984847874384703,302,True,0.4421052631578947,-0.27770507956316154,-0.015428059975731196,-0.019160568684662257,14,0,95,-0.2315790818100155,-0.015438605454001032,-0.024132085633499334,11,0,83,-0.19151134292084188,-0.015959278576736822,-0.019906937776539894,9,0,62
60,0.06,6.0,5,123,113,109,-0.2857092695303944,-0.33119427924604916,0.3117869580966738,541,True,0.415929203539823,-0.2857092695303943,-0.015872737196133017,-0.021409427439632582,13,0,113,-0.23496461047178835,-0.01566430736478589,-0.02097830887657536,11,0,102,-0.19282182326679814,-0.016068485272233177,-0.021409427439632582,8,0,70
10,0.06,10.0,15,29,28,24,-0.27760831992034696,-0.1974025180108425,0.3049969290019674,525,True,0.42857142857142855,-0.27760831992034696,-0.015422684440019275,0.0,8,7,28,-0.2387900239023715,-0.015919334926824767,0.0,6,6,24,-0.011573845513433812,-0.0009644871261194843,0.0,4,6,13
30,0.04,10.0,5,117,106,102,-0.2347512597578017,-0.1125676382111786,0.26947776382686417,506,True,0.4811320754716981,-0.2347512597578017,-0.013041736653211206,-0.0005258787388031034,9,0,106,-0.2388107955505422,-0.01592071970336948,0.0005258602504814112,7,0,91,-0.023107037573354094,-0.0019255864644461744,0.0010285600341316588,5,0,70
120,0.04,8.0,15,123,107,100,-0.24779570010981156,-0.26541439636217706,0.2828112860589267,387,True,0.38317757009345793,-0.2477957001098115,-0.013766427783878417,-0.012912108007680216,14,0,107,-0.23927527095429185,-0.015951684730286124,-0.016481034250134356,12,0,92,-0.20581041093621427,-0.017150867578017856,-0.014922834555375514,10,0,75
120,0.02,8.0,15,224,150,137,-0.2858804529045017,-0.3158745928410499,0.30012244244018815,534,True,0.4066666666666667,-0.2858804529045017,-0.015882247383583428,-0.01192355776219763,15,0,150,-0.2466095032184561,-0.016440633547897075,-0.012578775652510966,12,0,128,-0.19587487712528448,-0.01632290642710704,-0.011368184354372356,10,0,93
45,0.02,8.0,5,453,360,336,-0.21899744236347277,-0.30913646079089296,0.27852016176734484,387,True,0.41944444444444445,-0.21899744236347266,-0.012166524575748482,-0.0179036826857871,10,0,360,-0.24665890649883457,-0.016443927099922304,-0.023893132123886412,9,0,308,-0.23333290373539714,-0.01944440864461643,-0.0179036826857871,7,0,249
60,0.04,10.0,5,95,92,89,-0.2363216546752811,-0.25802052535493014,0.25171482712970805,420,True,0.391304347826087,-0.2363216546752811,-0.013128980815293394,-0.0055436988939606075,10,1,92,-0.24714745768747715,-0.016476497179165144,-0.0055906135887662176,9,1,82,-0.1252031124429489,-0.010433592703579075,-0.004285317159464174,6,1,66
90,0.02,8.0,30,271,186,174,-0.38592224717609935,-0.416384119517896,0.39048512028839405,539,True,0.44086021505376344,-0.3859222471760993,-0.021440124843116627,-0.01617557188268752,13,0,186,-0.24809053392200267,-0.01653936892813351,-0.010169397549484073,10,0,158,-0.2577731635231541,-0.021481096960262843,-0.01801941624190083,9,0,120
30,0.06,8.0,5,65,61,57,-0.22773423936004647,-0.1479130042612571,0.2536129695635792,388,True,0.47540983606557374,-0.22773423936004644,-0.012651902186669247,-0.0038465179985480123,10,1,61,-0.2492306714098717,-0.016615378093991447,-0.006976434974720442,10,0,56,-0.11712050855238182,-0.009760042379365152,-0.006307222941348885,8,0,40
45,0.02,8.0,15,453,310,297,-0.3190331171243744,-0.4777865827167313,0.39526928413998647,387,True,0.4161290322580645,-0.3190331171243742,-0.017724062062465233,-0.025970163161239214,13,0,310,-0.2496182794999168,-0.016641218633327785,-0.026992180270943508,11,0,266,-0.3039142698785696,-0.02532618915654747,-0.032668141872245635,9,0,218
30,0.06,8.0,15,65,60,56,-0.18780808685393283,-0.23115195447219328,0.2882951923581394,386,True,0.48333333333333334,-0.1878080868539328,-0.010433782602996267,-0.002824065416974218,9,1,60,-0.251895810250221,-0.0167930540166814,-0.012042968217159998,9,0,55,-0.16326148696038995,-0.01360512391336583,-0.00988638335853664,7,0,40
15,0.04,6.0,5,210,185,168,-0.3001115798531881,-0.2875506293067429,0.3265647909085557,317,True,0.41621621621621624,-0.3001115798531879,-0.01667286554739933,-0.016862707335348493,13,0,185,-0.25246919922235755,-0.016831279948157172,-0.015168380004866632,11,0,163,-0.2411931538425598,-0.020099429486879983,-0.020529695274250262,9,0,111
30,0.02,10.0,30,283,198,187,-0.36370484990434604,-0.49439866922997744,0.4235308362938892,534,True,0.51010101010101,-0.36370484990434593,-0.020205824994685886,-0.01970552332971148,14,0,198,-0.25414293659393394,-0.016942862439595596,-0.018967988292730498,11,0,168,-0.2171426231194,-0.018095218593283332,-0.0185543207284996,9,0,132
60,0.06,6.0,30,123,103,99,-0.1762973146950518,-0.16014041650406552,0.29398321977187813,388,True,0.4368932038834951,-0.17629731469505178,-0.00979429526083621,-0.0008587891253402065,10,0,103,-0.2554136864029532,-0.017027579093530212,-0.002906995891741532,9,0,94,-0.17367722776048783,-0.014473102313373986,-0.002079127737380472,7,0,67
15,0.06,6.0,30,59,51,47,-0.28231229821269116,-0.24749163437291766,0.3411897569037522,388,True,0.5490196078431373,-0.28231229821269116,-0.01568401656737173,-0.005257871407428726,11,1,51,-0.2573497515955519,-0.017156650106370127,-0.0025271286885292215,9,1,45,-0.050605596351495176,-0.004217133029291264,-0.005212168486739387,6,1,24
60,0.06,8.0,60,78,66,64,-0.17774041166477128,-0.18958462925671637,0.3499305563158641,399,True,0.48484848484848486,-0.17774041166477128,-0.009874467314709515,-0.00892259001139267,11,1,66,-0.25905709096981255,-0.017270472731320836,-0.009701491867918573,10,1,61,-0.19490648110726005,-0.016242206758938338,-0.00892259001139267,8,1,48
90,0.04,6.0,60,323,230,208,-0.43385521132692856,-0.4981663143464012,0.5437204140234388,534,True,0.4956521739130435,-0.4338552113269285,-0.024103067295940472,-0.024874638289299176,11,0,230,-0.25962876938231816,-0.01730858462548788,-0.016959911649548652,9,0,197,-0.1401016610334776,-0.011675138419456466,-0.01628387142226859,7,0,151
45,0.02,8.0,30,453,284,274,-0.3550194170729892,-0.47806544792296735,0.39443520136235055,511,True,0.4859154929577465,-0.3550194170729891,-0.019723300948499396,-0.0403982670020672,12,0,284,-0.261683367325693,-0.017445557821712865,-0.039044220867318825,10,0,241,-0.24590592176958082,-0.020492160147465067,-0.03663051315851543,8,0,196
60,0.06,10.0,15,50,46,45,-0.25714729206740994,-0.26869908699766787,0.2777288922643014,477,True,0.45652173913043476,-0.25714729206740994,-0.014285960670411664,-0.004108960890721597,10,3,46,-0.26287888959787,-0.017525259306524665,-0.005097336994602903,9,2,43,-0.1292703028218014,-0.010772525235150118,-0.0015602923934201459,6,2,31
45,0.04,8.0,30,189,151,147,-0.31000943462772756,-0.4021045894692036,0.3933610453135007,511,True,0.48344370860927155,-0.31000943462772745,-0.01722274636820708,-0.01841003971520882,10,0,151,-0.2648075551748944,-0.017653837011659627,-0.00502267090463936,8,0,131,-0.18278469873662592,-0.01523205822805216,-0.002097996633423074,6,0,105
120,0.02,8.0,30,224,139,125,-0.2704008458719802,-0.3402062753883937,0.35200738291092104,387,True,0.4172661870503597,-0.2704008458719802,-0.015022269215110011,-0.011811026832617717,11,0,139,-0.2657025279646921,-0.01771350186431281,-0.019797162114952735,10,0,118,-0.2727018249317247,-0.022725152077643723,-0.013819924817771266,8,0,87
90,0.06,6.0,15,128,116,106,-0.2507387010409828,-0.30842372207386,0.3036165337015026,386,True,0.3793103448275862,-0.2507387010409828,-0.013929927835610154,-0.008442885990520226,12,1,116,-0.2676706264177452,-0.01784470842784968,-0.011323903651770936,11,1,100,-0.1413136487162391,-0.011776137393019926,-0.008442885990520226,9,1,68
45,0.04,8.0,60,189,143,139,-0.3305730868075716,-0.5327214119537924,0.4184291054625282,386,True,0.5524475524475524,-0.3305730868075715,-0.01836517148930953,-0.012619551344122057,10,0,143,-0.2700097042396357,-0.018000646949309047,-0.013891918469298265,9,0,123,-0.17429578817325028,-0.014524649014437523,-0.012619551344122057,7,0,100
10,0.06,6.0,60,35,32,29,-0.3409489294490382,-0.19854488495801859,0.38639806204968574,525,True,0.53125,-0.3409489294490382,-0.018941607191613235,0.0,8,6,32,-0.2701597219615346,-0.018010648130768973,0.0,6,6,26,-0.0005237032760983459,-4.3641939674862164e-05,0.0,4,6,14
60,0.04,10.0,60,95,82,79,-0.3651439190641088,-0.4303863770620281,0.37988268585140084,386,True,0.3902439024390244,-0.3651439190641088,-0.02028577328133938,-0.009333622287337804,12,1,82,-0.27372343563167256,-0.018248229042111503,-0.006988058338736947,10,1,72,-0.2643871586495383,-0.02203226322079486,-0.013616887706126122,9,1,58
10,0.06,8.0,15,31,29,26,-0.28792523072155923,-0.1796401152029334,0.31528238090159133,525,True,0.4482758620689655,-0.28792523072155923,-0.015995846151197736,0.0,7,7,29,-0.27433787158675343,-0.018289191439116895,0.0,6,6,24,-0.011573845513433812,-0.0009644871261194843,0.0,4,6,13
15,0.06,6.0,15,59,53,49,-0.27552410808662514,-0.22107588398877387,0.3208739706207036,388,True,0.4339622641509434,-0.27552410808662514,-0.015306894893701397,-0.009170671417062626,11,1,53,-0.2762143742304641,-0.018414291615364273,-0.007176177112566238,9,1,47,-0.0842581021466342,-0.007021508512219517,-0.006366093223727774,7,1,25
30,0.06,10.0,5,53,47,45,-0.26633753108251235,-0.13919217098677727,0.2903428261887468,477,True,0.5106382978723404,-0.26633753108251235,-0.01479652950458402,0.0007656299088909533,8,1,47,-0.28000569831195005,-0.018667046554130002,0.0015312598177819065,7,0,42,-0.06428123998442997,-0.005356769998702497,-0.0013284938459670586,6,0,31
10,0.04,10.0,5,99,90,80,-0.26564921075640235,-0.11104109487867515,0.31994583182620634,525,True,0.4666666666666667,-0.2656492107564023,-0.014758289486466795,-0.012828891760787718,12,0,90,-0.2813343415847578,-0.018755622772317185,-0.019331022530329145,11,0,79,-0.013523974598586331,-0.0011269978832155276,-0.012828891760787718,8,0,53
120,0.06,6.0,5,130,122,112,-0.30257107787353577,-0.29904631560145717,0.302647631612406,532,True,0.3360655737704918,-0.3025710778735357,-0.01680950432630754,-0.007740481452839611,11,0,122,-0.28227053149747106,-0.018818035433164737,-0.0073587293923914505,9,0,105,-0.12692939267909054,-0.010577449389924212,-0.005817220507854039,7,0,80
120,0.04,8.0,5,123,113,105,-0.30195915290709646,-0.30266710360551313,0.31627602164645635,507,True,0.3274336283185841,-0.30195915290709646,-0.016775508494838692,-0.009923513416513532,13,0,113,-0.2838990579885443,-0.018926603865902954,-0.009947168234436083,11,0,98,-0.15081612435301645,-0.01256801036275137,-0.009235246458759665,8,0,81
60,0.04,10.0,30,95,85,82,-0.3349435250201146,-0.424357242106727,0.35285143740402675,386,True,0.3764705882352941,-0.3349435250201146,-0.018607973612228587,-0.008289976375979387,12,1,85,-0.28467975982280136,-0.018978650654853425,-0.0066407889808157705,10,1,75,-0.2978264777382382,-0.024818873144853187,-0.021641837557898995,9,1,61
30,0.04,10.0,30,117,101,97,-0.33803229868158113,-0.4613665618986078,0.3809559496941874,387,True,0.46534653465346537,-0.33803229868158113,-0.018779572148976728,-0.012075919588667158,11,0,101,-0.28479492322769634,-0.018986328215179756,-0.012662857047396225,9,0,86,-0.21224496013384625,-0.017687080011153853,6.0025246175049105e-05,6,0,66
30,0.06,6.0,60,95,81,77,-0.2159794376337264,-0.15114037795922364,0.4367781838685629,414,True,0.4567901234567901,-0.2159794376337264,-0.011998857646318133,0.0001588858395583136,9,0,81,-0.2882170415591645,-0.019214469437277632,-0.010313422480452744,9,0,72,-0.11980471656783093,-0.009983726380652577,-0.005296035167946074,7,0,50
90,0.06,6.0,30,128,109,99,-0.31435142171614705,-0.3510041918737509,0.34706233567778066,386,True,0.41284403669724773,-0.314351421716147,-0.01746396787311928,-0.009986915234162778,10,1,109,-0.2888743775376563,-0.019258291835843756,-0.008531720856016828,8,1,95,-0.1437797829654669,-0.011981648580455575,-0.004265860428008414,6,1,65
10,0.04,10.0,15,99,88,78,-0.3078252276868039,-0.21869894009972965,0.33682410725359774,525,True,0.45454545454545453,-0.3078252276868039,-0.017101401538155772,-0.010644573221533447,10,0,88,-0.28952564992096014,-0.019301709994730677,-0.017886770652801753,9,0,77,-0.02444468337039267,-0.0020370569475327226,-0.0001686751844967001,6,0,52
10,0.06,6.0,15,35,33,30,-0.2993841817352269,-0.12888285912988226,0.3512068838154383,388,True,0.48484848484848486,-0.2993841817352269,-0.01663245454084594,0.0,6,6,33,-0.29873542932042346,-0.01991569528802823,0.0,5,6,27,0.0026671317214354683,0.00022226097678628904,0.0,4,6,14
90,0.04,8.0,5,149,137,131,-0.3444858741384234,-0.3782088615471019,0.3625108888216384,504,True,0.35036496350364965,-0.34448587413842346,-0.019138104118801305,-0.011106964505496853,13,0,137,-0.29911284551104544,-0.019940856367403028,-0.012832004074875046,11,0,116,-0.16352440374904126,-0.013627033645753439,-0.013335591496943432,9,0,91
60,0.02,8.0,60,392,230,228,-0.4318404230882429,-0.4380350056436916,0.47623519735122827,521,True,0.46956521739130436,-0.4318404230882429,-0.023991134616013494,-0.030013978517016024,14,0,230,-0.307656318668719,-0.020510421244581266,-0.029855130102798597,11,0,192,-0.24539399954339736,-0.02044949996194978,-0.027655253373276328,9,0,154
30,0.04,10.0,15,117,101,97,-0.36411360150175587,-0.43554695312329395,0.39176803127702,386,True,0.45544554455445546,-0.36411360150175587,-0.020228533416764213,-0.015198314157973174,12,0,101,-0.3104945934895238,-0.020699639565968254,-0.011486529288243336,10,0,86,-0.23289715530881777,-0.019408096275734813,-0.013473935778179619,8,0,66
10,0.06,8.0,60,31,28,25,-0.3545816512720965,-0.2429670636218686,0.39140168332090586,525,True,0.4642857142857143,-0.3545816512720965,-0.019698980626227585,0.0,8,7,28,-0.3166130309136447,-0.02110753539424298,0.0,6,6,23,-0.009073397890201389,-0.0007561164908501157,0.0,4,6,13
60,0.06,6.0,60,123,98,94,-0.19787706946896544,-0.19777640470163405,0.3689204351015479,399,True,0.4897959183673469,-0.19787706946896544,-0.010993170526053635,-0.003917496868142409,9,0,98,-0.3177265720875222,-0.02118177147250148,-0.012772996238321283,8,0,89,-0.2328588008846364,-0.0194049000737197,-0.004829722056654269,6,0,64
30,0.06,6.0,15,95,86,82,-0.26922531123215043,-0.13463390226330918,0.41867192244753837,414,True,0.4883720930232558,-0.26922531123215043,-0.014956961735119468,-0.004765348989617526,10,0,86,-0.33181715835626524,-0.022121143890417683,-0.0066977422425628635,9,0,77,-0.18086986561732377,-0.015072488801443648,-0.008507675066417444,8,0,53
15,0.06,8.0,60,47,38,36,-0.3644521915857405,-0.21992573171453944,0.4404274529495937,399,True,0.5,-0.3644521915857405,-0.020247343976985584,-0.010938365918555317,12,2,38,-0.3360603543297017,-0.022404023621980115,-0.010233832400247942,10,2,34,-0.01965592874647209,-0.0016379940622060073,-0.006896460945992359,8,2,21
30,0.04,8.0,5,172,153,146,-0.3047759597926293,-0.26488904626597365,0.34880611195270617,441,True,0.45751633986928103,-0.3047759597926293,-0.016931997766257183,-0.01000263640102788,11,0,153,-0.3455773715795035,-0.023038491438633568,-0.01379604697045843,10,0,135,-0.19279592426570724,-0.01606632702214227,-0.012969522386177091,8,0,102
15,0.06,8.0,15,47,40,38,-0.3506041625622149,-0.21849848700148305,0.38592889805853925,391,True,0.45,-0.3506041625622149,-0.01947800903123416,-0.011140350646766715,11,2,40,-0.34588621078105036,-0.02305908071873669,-0.007176177112566238,9,2,36,-0.08971201483188616,-0.007476001235990514,-0.011140350646766715,8,2,22
60,0.02,10.0,5,168,136,131,-0.34852108873902254,-0.3322795084032606,0.35413158522202126,454,True,0.3382352941176471,-0.34852108873902254,-0.019362282707723475,-0.008512783020183916,13,1,136,-0.3506086256748706,-0.023373908378324707,-0.011380890445931574,11,1,118,-0.18754211273027732,-0.015628509394189777,-0.01512681875659448,8,1,96
60,0.04,8.0,30,179,139,137,-0.40765512399046716,-0.43728575018600685,0.4526663596611073,520,True,0.4316546762589928,-0.4076551239904671,-0.022647506888359283,-0.025584916929111624,12,0,139,-0.3551162594015681,-0.023674417293437874,-0.01919259644016401,10,0,120,-0.20411232496043297,-0.017009360413369413,-0.005707197777670473,7,0,99
60,0.02,10.0,30,168,120,117,-0.39394814098189035,-0.4668339880875626,0.4139171892839995,386,True,0.38333333333333336,-0.3939481409818903,-0.021886007832327237,-0.021429920087737746,13,1,120,-0.3551421899664388,-0.023676145997762587,-0.019318868411322455,11,1,102,-0.4205107256288212,-0.03504256046906843,-0.03941005145576009,10,1,83
15,0.06,6.0,60,59,49,45,-0.35026835292756203,-0.2432118376739289,0.46792201875406897,388,True,0.5102040816326531,-0.35026835292756203,-0.019459352940420113,-0.0030915572263675566,10,1,49,-0.35779450918509365,-0.023852967279006244,-0.003559089491736776,9,1,43,0.010002808985348067,0.0008335674154456722,-0.0030915572263675566,7,1,24
10,0.06,6.0,30,35,33,30,-0.360983167642534,-0.17002787688559473,0.39786450278081553,428,True,0.45454545454545453,-0.360983167642534,-0.020054620424585223,-0.0037574250577125917,9,6,33,-0.3603276391823421,-0.02402184261215614,-0.007514850115425183,8,6,27,-0.037220592125368254,-0.0031017160104473544,0.0,5,6,14
10,0.06,10.0,60,29,26,23,-0.308322526325019,-0.1583246315881769,0.3748407783773516,458,True,0.5,-0.308322526325019,-0.017129029240278832,0.0,7,7,26,-0.3651747741400142,-0.024344984942667614,0.0,6,6,22,-0.009073397890201389,-0.0007561164908501157,0.0,4,6,13
30,0.06,8.0,60,65,59,55,-0.32739517972662113,-0.31804967779219256,0.48917202420845546,440,True,0.4745762711864407,-0.3273951797266212,-0.0181886210959234,-0.00013932392771970163,9,1,59,-0.3656673569623508,-0.024377823797490053,-0.00027864785543940326,8,0,54,-0.08864584731665393,-0.0073871539430544935,0.0024736198360252896,6,0,40
15,0.04,8.0,5,139,129,114,-0.4337915691940962,-0.3826608284507713,0.4389032384107919,533,True,0.4108527131782946,-0.4337915691940962,-0.024099531621894234,-0.01903898399225073,13,0,129,-0.36603160839141624,-0.024402107226094417,-0.011065736877061073,10,0,113,-0.18523668026232645,-0.015436390021860537,-0.01958230505676955,8,0,81
45,0.04,6.0,15,345,282,260,-0.49398787404764327,-0.6122755058977987,0.530511290681318,386,True,0.4326241134751773,-0.4939878740476432,-0.027443770780424624,-0.02396207393555442,14,0,282,-0.3699492761552906,-0.024663285077019374,-0.03014114324762327,12,0,242,-0.3621795813555352,-0.030181631779627932,-0.03103079408586689,10,0,183
90,0.04,8.0,15,149,125,121,-0.47736328902063174,-0.5212171538341703,0.4797271628412321,539,True,0.344,-0.47736328902063163,-0.026520182723368424,-0.025646569962891316,15,0,125,-0.3703631467634596,-0.024690876450897306,-0.02521311774583189,12,0,105,-0.2879230644938561,-0.02399358870782134,-0.025646569962891316,11,0,82
10,0.04,6.0,30,173,148,132,-0.3247529313658792,-0.19066144335546087,0.3889723421588736,428,True,0.5540540540540541,-0.32475293136587907,-0.018041829520326614,-0.006692899570078344,10,0,148,-0.3705712563642375,-0.0247047504242825,-0.013346212818153845,9,0,129,-0.08585351160021129,-0.007154459300017607,-0.005722918803380322,6,0,79
30,0.06,10.0,60,53,45,43,-0.35623590113427367,-0.3638536428199109,0.4532504646823043,433,True,0.4666666666666667,-0.35623590113427367,-0.019790883396348536,-0.011758570184748405,11,1,45,-0.37102571540753865,-0.02473504769383591,-0.011951063452911189,10,0,40,-0.07378580669872081,-0.006148817224893401,-0.005922362386012512,7,0,31
30,0.02,10.0,5,283,223,211,-0.4211975761200105,-0.32346907197832087,0.44352247362444164,521,True,0.4125560538116592,-0.42119757612001035,-0.023399865340000575,-0.011859610019290517,12,0,223,-0.3741191120226969,-0.02494127413484646,-0.011213677502443379,10,0,192,-0.16491169180108473,-0.013742640983423727,-0.014680316959306619,8,0,151
10,0.06,8.0,30,31,29,26,-0.38780101670751566,-0.2543054574737247,0.396474685552567,525,True,0.3793103448275862,-0.38780101670751566,-0.021544500928195313,-0.0037574250577125917,9,7,29,-0.37832943752839476,-0.025221962501892983,-0.007514850115425183,8,6,24,-0.06062314626195901,-0.005051928855163251,0.0,5,6,13
90,0.02,8.0,5,271,219,207,-0.44653883635284175,-0.48214049606136655,0.4577279983388619,539,True,0.3378995433789954,-0.4465388363528417,-0.024807713130713428,-0.015451801058843683,15,0,219,-0.3785875008710503,-0.025239166724736688,-0.015026796260420576,12,0,187,-0.22517876928289238,-0.01876489744024103,-0.014787162375437635,10,0,139
60,0.06,8.0,15,78,71,69,-0.37614090941478284,-0.335443339912395,0.4527932357512055,507,True,0.4084507042253521,-0.3761409094147829,-0.02089671718971016,-0.00818946986941626,12,1,71,-0.3827991153019144,-0.025519941020127626,-0.009572772165856828,10,1,65,-0.21509870345767584,-0.01792489195480632,-0.007462306885335164,8,1,51
30,0.04,8.0,30,172,145,138,-0.4697386750200315,-0.5976685055386866,0.5243965555494757,387,True,0.46206896551724136,-0.46973867502003147,-0.026096593056668414,-0.014895190948874776,13,0,145,-0.3835900152920041,-0.025572667686133605,-0.014704668026771716,10,0,127,-0.438871987732826,-0.03657266564440217,-0.014895190948874776,9,0,97
120,0.02,8.0,5,224,170,151,-0.4315554119266184,-0.435336049947153,0.4421231056726504,507,True,0.29411764705882354,-0.4315554119266184,-0.02397530066258991,-0.01768969559956742,14,0,170,-0.3890866095974415,-0.025939107306496102,-0.015536278315099178,12,0,148,-0.21553356418907915,-0.01796113034908993,-0.012053456317013763,9,0,109
90,0.04,6.0,15,323,264,240,-0.6091496436769179,-0.6631922914804786,0.6261687694194806,539,True,0.3787878787878788,-0.6091496436769177,-0.03384164687093987,-0.027991334617816728,16,0,264,-0.405194420940536,-0.02701296139603573,-0.019062426605862763,13,0,230,-0.28186288565985135,-0.023488573804987613,-0.018706281424259383,11,0,177
30,0.04,6.0,5,311,278,255,-0.46291474814869504,-0.4519148563863859,0.47053168284193436,507,True,0.41007194244604317,-0.4629147481486948,-0.025717486008260824,-0.020504761332821572,14,0,278,-0.4117875921054065,-0.027452506140360433,-0.01839960990049193,12,0,242,-0.3050006860759409,-0.02541672383966174,-0.020504761332821572,10,0,174
60,0.02,10.0,60,168,113,110,-0.5052359826556772,-0.55729802015194,0.5052359826556772,534,True,0.3805309734513274,-0.505235982655677,-0.02806866570309317,-0.023888284130639585,12,1,113,-0.41237486694702874,-0.02749165779646858,-0.022432217068496397,10,1,95,-0.45459739554944845,-0.03788311629578737,-0.03116795988963405,10,1,77
120,0.04,6.0,5,311,264,245,-0.4634809887167255,-0.45329215874917844,0.4634809887167257,540,True,0.3371212121212121,-0.46348098871672544,-0.02574894381759586,-0.015618370104131094,13,0,264,-0.4124643210552188,-0.02749762140368125,-0.015201401580604488,10,0,230,-0.253920873456086,-0.021160072788007165,-0.018630613168521666,9,0,185
60,0.02,8.0,5,392,303,295,-0.5267506338089878,-0.46870551967939195,0.5476123722986417,542,True,0.36633663366336633,-0.5267506338089878,-0.02926392410049932,-0.030719846611528122,13,0,303,-0.41420056417622775,-0.02761337094508185,-0.01049880679751733,10,0,261,-0.2809695520848756,-0.023414129340406303,-0.019802706513510317,9,0,201
90,0.02,6.0,60,782,379,345,-0.5749079972656417,-0.6580815871527884,0.6711582322510087,525,True,0.49868073878627966,-0.5749079972656416,-0.03193933318142453,-0.03395620300199563,12,0,379,-0.4153655949897977,-0.027691039665986513,-0.02970560761406358,10,0,317,-0.20296672511875147,-0.016913893759895954,-0.022322068914714204,8,0,247
30,0.02,10.0,15,283,201,191,-0.5207866067137152,-0.5965024254810487,0.5388248832205502,534,True,0.44776119402985076,-0.5207866067137151,-0.028932589261873063,-0.02755675196016237,14,0,201,-0.4188685860179904,-0.027924572401199357,-0.025621811260289604,11,0,171,-0.33264689012441373,-0.02772057417703448,-0.02755675196016237,9,0,138
