variant,gap_tail,minimum_reclaim_fraction,auction_state,horizon,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,selected_events_recent,symbol_count_recent,signal_days_recent,post_signal_invalid_days,median_events_per_active_day,top_5_day_profit_share,top_10_day_profit_share,top_symbol_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
tail10_reclaim25_all_1200_c20,0.1,0.25,all,1200,20,-0.7545069742583141,0.8042572097985192,,True,617,107,286,25,2.0,,,,-0.041917054125461886,15,0,-0.030613449382976346,12,0,-0.01812207534402489,9,0
tail10_reclaim25_all_final_c5,0.1,0.25,all,final,5,0.34558848429507844,0.35432047258334537,34.0,False,699,108,286,0,2.0,1.1220203502997776,1.743185340931555,0.34775134233627003,0.019199360238615473,9,0,0.03957987309089462,6,0,0.0370816068257106,4,0
tail10_reclaim25_all_final_c10,0.1,0.25,all,final,10,0.059588484295078264,0.43642089378915844,210.0,False,699,108,286,0,2.0,6.423343649973441,9.941934030143928,1.9355418002508176,0.003310471349726578,10,0,0.023579873090894606,7,0,0.021081606825710596,5,0
tail10_reclaim25_all_final_c20,0.1,0.25,all,final,20,-0.5124115157049217,0.6026499524664397,,True,699,108,286,0,2.0,,,,-0.0284673064280512,12,0,-0.008420126909105383,9,0,-0.0109183931742894,7,0
tail10_reclaim25_participation_q50_1200_c5,0.1,0.25,participation_q50,1200,5,0.36371141265891904,0.1351406407851159,83.0,False,403,100,237,16,2.0,0.7770158980627404,1.2624760870265566,0.2125272275019701,0.02020618959216217,7,0,0.029613149660706252,5,0,0.033994945828028006,4,0
tail10_reclaim25_participation_q50_1200_c10,0.1,0.25,participation_q50,1200,10,0.1427114126589189,0.18398814083738416,124.0,False,403,100,237,16,2.0,1.9452512225236418,3.1474494764764804,0.5177014935248138,0.007928411814384391,8,0,0.017346482994039587,5,0,0.021494945828028005,4,0
tail10_reclaim25_participation_q50_1200_c20,0.1,0.25,participation_q50,1200,20,-0.2992885873410811,0.3273262321085008,,True,403,100,237,16,2.0,,,,-0.01662714374117116,11,0,-0.00718685033929374,8,0,-0.0035050541719719914,6,0
tail10_reclaim25_participation_q50_final_c5,0.1,0.25,participation_q50,final,5,0.6478022450749112,0.20969045938782385,43.0,False,436,102,237,0,2.0,0.5576605658015463,0.9148133372893233,0.14461022098427095,0.03598901361527285,6,0,0.05344812635935925,3,0,0.046953946651869645,2,0
tail10_reclaim25_participation_q50_final_c10,0.1,0.25,participation_q50,final,10,0.4108022450749111,0.2601052737086152,48.0,False,436,102,237,0,2.0,0.8672147506180813,1.4182447654692183,0.21830169355096044,0.02282234694860618,7,0,0.040314793026025905,4,0,0.03353727998520298,3,0
tail10_reclaim25_participation_q50_final_c20,0.1,0.25,participation_q50,final,20,-0.06319775492508896,0.3753790087672705,283.0,False,436,102,237,0,2.0,,,,-0.0035109863847271557,9,0,0.014048126359359234,6,0,0.006703946651869644,5,0
tail10_reclaim25_participation_q67_1200_c5,0.1,0.25,participation_q67,1200,5,0.42908638688547485,0.16999245949104072,73.0,False,306,94,207,10,1.0,0.6228276340146753,1.0176163023899398,0.2063636580497454,0.02383813260474861,6,0,0.03539888388646302,4,0,0.04205104781138938,3,0
tail10_reclaim25_participation_q67_1200_c10,0.1,0.25,participation_q67,1200,10,0.23208638688547484,0.22156120705777135,109.0,False,306,94,207,10,1.0,1.1299536463601119,1.8383038667355707,0.37291216248604325,0.012893688160304164,7,0,0.024598883886463016,5,0,0.030884381144722712,4,0
tail10_reclaim25_participation_q67_1200_c20,0.1,0.25,participation_q67,1200,20,-0.1619136131145252,0.325615704586875,171.0,False,306,94,207,10,1.0,,,,-0.008995200728584724,10,0,0.0029988838864630223,7,0,0.00855104781138938,5,0
tail10_reclaim25_participation_q67_final_c5,0.1,0.25,participation_q67,final,5,0.7534325838729181,0.2229840992545994,62.0,False,324,98,207,0,1.0,0.4429470051541867,0.7754581872036093,0.12571738298225638,0.04185736577071768,6,0,0.06137520287500113,3,0,0.060680045351599377,2,0
tail10_reclaim25_participation_q67_final_c10,0.1,0.25,participation_q67,final,10,0.546432583872918,0.26885217923801263,68.0,False,324,98,207,0,1.0,0.6015942612392629,1.050917318290406,0.16724156293355796,0.030357365770717674,6,0,0.050041869541667804,3,0,0.048930045351599366,2,0
tail10_reclaim25_participation_q67_final_c20,0.1,0.25,participation_q67,final,20,0.132432583872918,0.3756057851526029,112.0,False,324,98,207,0,1.0,2.4067393181571,4.18518954672127,0.6397184908765303,0.007357365770717677,8,0,0.027375202875001132,5,0,0.025430045351599373,4,0
tail10_reclaim25_participation_q80_1200_c5,0.1,0.25,participation_q80,1200,5,0.4419953978670158,0.12089348923694938,59.0,False,218,86,162,7,1.0,0.6046371985352507,0.9851377113346427,0.2003365574491264,0.024555299881500882,8,0,0.03251906975986666,6,0,0.0376904891159713,5,0
tail10_reclaim25_participation_q80_1200_c10,0.1,0.25,participation_q80,1200,10,0.2869953978670158,0.15758645186324222,73.0,False,218,86,162,7,1.0,0.9137667749407692,1.4823454934712412,0.301565241325362,0.015944188770389767,8,0,0.023852403093199984,6,0,0.028690489115971298,5,0
tail10_reclaim25_participation_q80_1200_c20,0.1,0.25,participation_q80,1200,20,-0.023004602132984192,0.23162485630563154,125.0,False,218,86,162,7,1.0,,,,-0.0012780334518324506,9,0,0.006519069759866663,6,0,0.010690489115971306,5,0
tail10_reclaim25_participation_q80_final_c5,0.1,0.25,participation_q80,final,5,0.5892323662576353,0.20719661247186008,69.0,False,228,89,162,0,1.0,0.5663821706395702,0.9798468791506043,0.16075079734613146,0.03273513145875752,4,0,0.04633232460840882,2,0,0.04628752930195587,1,0
tail10_reclaim25_participation_q80_final_c10,0.1,0.25,participation_q80,final,10,0.42723236625763517,0.23816941103322922,27.0,False,228,89,162,0,1.0,0.7694424219111112,1.327983411326881,0.21390289355938075,0.02373513145875751,5,0,0.03726565794174212,3,0,0.0368708626352892,2,0
tail10_reclaim25_participation_q80_final_c20,0.1,0.25,participation_q80,final,20,0.1032323662576352,0.31687792156497396,80.0,False,228,89,162,0,1.0,3.087507515003958,5.302188790345456,0.8206687085582198,0.005735131458757515,7,0,0.019132324608408798,4,0,0.01803752930195587,3,0
tail10_reclaim25_anomaly_ge1_1200_c5,0.1,0.25,anomaly_ge1,1200,5,0.5666696104241318,0.1575793069972093,34.0,False,422,103,233,14,2.0,0.566673996535004,0.9084853554997289,0.1426277177814925,0.031481645023562876,5,0,0.043910494523896317,3,0,0.050122290328468745,2,0
tail10_reclaim25_anomaly_ge1_1200_c10,0.1,0.25,anomaly_ge1,1200,10,0.34766961042413164,0.21598600915296493,59.0,False,422,103,233,14,2.0,0.9092452241320054,1.4519849516362027,0.22623814174698773,0.019314978356896207,6,0,0.03184382785722965,4,0,0.03778895699513541,3,0
tail10_reclaim25_anomaly_ge1_1200_c20,0.1,0.25,anomaly_ge1,1200,20,-0.09033038957586834,0.3338380092870543,209.0,False,422,103,233,14,2.0,,,,-0.005018354976437124,11,0,0.00771049452389632,8,0,0.013122290328468752,6,0
tail10_reclaim25_anomaly_ge1_final_c5,0.1,0.25,anomaly_ge1,final,5,0.807517238917328,0.14786651457486738,111.0,False,457,105,233,0,2.0,0.4801845626580251,0.7946598972411284,0.14401918335130195,0.04486206882874044,7,0,0.06306572541372497,4,0,0.05423228329360302,3,0
tail10_reclaim25_anomaly_ge1_final_c10,0.1,0.25,anomaly_ge1,final,10,0.574517238917328,0.20379635662329842,7.0,False,457,105,233,0,2.0,0.6662242423388991,1.0995345714759037,0.19410146885720378,0.031917624384296,7,0,0.050199058747058316,4,0,0.041148949960269694,3,0
tail10_reclaim25_anomaly_ge1_final_c20,0.1,0.25,anomaly_ge1,final,20,0.10851723891732784,0.33436943178481393,34.0,False,457,105,233,0,2.0,3.435005497074178,5.636906838041639,0.9394633913293651,0.006028735495407113,8,0,0.024465725413724982,5,0,0.014982283293603028,4,0
tail10_reclaim25_anomaly_ge1_5_1200_c5,0.1,0.25,anomaly_ge1_5,1200,5,0.3719534443017536,0.17163711776114923,98.0,False,238,95,168,9,1.0,0.7448631935871823,1.1599199389122128,0.20701118194845444,0.02066408023898631,9,0,0.029583078040154788,7,0,0.03478019236560585,5,0
tail10_reclaim25_anomaly_ge1_5_1200_c10,0.1,0.25,anomaly_ge1_5,1200,10,0.2129534443017535,0.2078882939788785,149.0,False,238,95,168,9,1.0,1.2775300783717642,1.9790063399749716,0.35100874925876524,0.01183074690565298,9,0,0.020649744706821457,7,0,0.025696859032272524,5,0
tail10_reclaim25_anomaly_ge1_5_1200_c20,0.1,0.25,anomaly_ge1_5,1200,20,-0.10504655569824645,0.28102486373952507,234.0,False,238,95,168,9,1.0,,,,-0.005835919761013689,10,0,0.0027830780401547905,7,0,0.007530192365605859,5,0
tail10_reclaim25_anomaly_ge1_5_final_c5,0.1,0.25,anomaly_ge1_5,final,5,0.6828423673376862,0.16738136033410936,62.0,False,251,96,168,0,1.0,0.4697992033689995,0.7625665013938934,0.18501461187274698,0.0379356870743159,8,0,0.05380701104975934,5,0,0.053308739025310616,4,0
tail10_reclaim25_anomaly_ge1_5_final_c10,0.1,0.25,anomaly_ge1_5,final,10,0.5148423673376861,0.2039747678221972,60.0,False,251,96,168,0,1.0,0.6133893017291517,0.9919788025705462,0.2379417274133673,0.02860235374098256,8,0,0.04440701104975933,5,0,0.04380873902531061,4,0
tail10_reclaim25_anomaly_ge1_5_final_c20,0.1,0.25,anomaly_ge1_5,final,20,0.17884236733768608,0.2846685327831631,105.0,False,251,96,168,0,1.0,1.7098789551608002,2.743828111700571,0.6421063267766937,0.009935687074315901,8,0,0.02560701104975933,5,0,0.02480873902531062,4,0
tail10_reclaim25_anomaly_ge2_1200_c5,0.1,0.25,anomaly_ge2,1200,5,0.14340467908133014,0.12836643805541323,165.0,False,126,69,102,4,1.0,1.7745703621977136,2.765762643639885,0.5624865366019758,0.007966926615629453,7,1,0.015911009734556874,5,1,0.01385048778056787,4,1
tail10_reclaim25_anomaly_ge2_1200_c10,0.1,0.25,anomaly_ge2,1200,10,0.04540467908133006,0.15318496779500929,,True,126,69,102,4,1.0,5.494625187226293,8.51505422235843,1.7324910749412323,0.002522482171185006,7,1,0.010644343067890203,5,1,0.0084338211139012,4,1
tail10_reclaim25_anomaly_ge2_1200_c20,0.1,0.25,anomaly_ge2,1200,20,-0.1505953209186699,0.21862837486427983,,True,126,69,102,4,1.0,,,,-0.00836640671770388,10,1,0.00011100973455687261,8,1,-0.0023995122194321295,7,1
tail10_reclaim25_anomaly_ge2_final_c5,0.1,0.25,anomaly_ge2,final,5,0.4206064743201991,0.1531486186532656,62.0,False,131,72,102,0,1.0,0.7573853613938617,1.1817678991809402,0.2281593310118306,0.023367026351122172,7,1,0.03661861456840386,4,1,0.03317895050619595,3,1
tail10_reclaim25_anomaly_ge2_final_c10,0.1,0.25,anomaly_ge2,final,10,0.318606474320199,0.18042412912928024,62.0,False,131,72,102,0,1.0,0.9841645158863706,1.5287173011110564,0.28649855461199686,0.017700359684455505,7,1,0.03115194790173719,4,1,0.027595617172862616,3,1
tail10_reclaim25_anomaly_ge2_final_c20,0.1,0.25,anomaly_ge2,final,20,0.11460647432019908,0.2353159286110009,161.0,False,131,72,102,0,1.0,2.648726333814984,4.07533023164439,0.7615651288504771,0.006367026351122174,7,1,0.020218614568403858,4,1,0.016428950506195947,3,1
tail10_reclaim50_all_1200_c5,0.1,0.5,all,1200,5,0.06914502848950105,0.26786604198539044,339.0,False,255,94,172,9,1.0,3.320590330535619,5.676764697813499,1.2648025940801262,0.0038413904716389463,9,0,0.012196771517419673,6,0,0.025543309278733915,3,0
tail10_reclaim50_all_1200_c10,0.1,0.5,all,1200,10,-0.09385497151049904,0.3111009104573522,,True,255,94,172,9,1.0,,,,-0.005214165083916609,11,0,0.0033301048507530058,8,0,0.01579330927873392,5,0
tail10_reclaim50_all_1200_c20,0.1,0.5,all,1200,20,-0.419854971510499,0.49447385394224497,,True,255,94,172,9,1.0,,,,-0.02332527619502772,11,0,-0.014403228482580327,8,0,-0.003706690721266079,5,0
tail10_reclaim50_all_final_c5,0.1,0.5,all,final,5,0.09061430080426809,0.2865577979595828,141.0,False,275,97,172,0,1.0,2.9803331195965934,4.928162827450027,0.9528941175466141,0.005034127822459338,10,0,0.013209490878449715,7,0,0.021300950046532405,4,0
tail10_reclaim50_all_final_c10,0.1,0.5,all,final,10,-0.081385699195732,0.3427967879788276,,True,275,97,172,0,1.0,,,,-0.004521427733096217,13,0,0.0037428242117830478,10,0,0.011134283379865738,7,0
tail10_reclaim50_all_final_c20,0.1,0.5,all,final,20,-0.4253856991957321,0.49188096283323846,,True,275,97,172,0,1.0,,,,-0.02363253884420733,13,0,-0.015190509121550285,10,0,-0.009199049953467596,7,0
tail10_reclaim50_participation_q50_1200_c5,0.1,0.5,participation_q50,1200,5,0.2093313745168121,0.1469005754680436,185.0,False,164,86,128,4,1.0,1.1633851618323634,1.9502739951585246,0.46939416137915735,0.011629520806489565,9,0,0.018123026794567683,6,0,0.025170048192684574,4,0
tail10_reclaim50_participation_q50_1200_c10,0.1,0.5,participation_q50,1200,10,0.08533137451681205,0.16834419622657523,243.0,False,164,86,128,4,1.0,2.7953729372053715,4.667140759726826,1.1163411527245157,0.004740631917600673,12,0,0.011389693461234345,9,0,0.01758671485935124,6,0
tail10_reclaim50_participation_q50_1200_c20,0.1,0.5,participation_q50,1200,20,-0.16266862548318795,0.23932469227840492,,True,164,86,128,4,1.0,,,,-0.0090371458601771,14,0,-0.0020769732054323167,11,0,0.0024200481926845777,8,0
tail10_reclaim50_participation_q50_final_c5,0.1,0.5,participation_q50,final,5,0.3756701425351846,0.14786555847424637,180.0,False,172,86,128,0,1.0,0.7748397420527915,1.2755473791048124,0.26359573027598526,0.020870563474176925,7,0,0.0294956223009819,5,0,0.03866019844683221,3,0
tail10_reclaim50_participation_q50_final_c10,0.1,0.5,participation_q50,final,10,0.24767014253518452,0.18040004750771527,78.0,False,172,86,128,0,1.0,1.1551015128852529,1.8943949436780925,0.3917510789604439,0.013759452363065812,9,0,0.022495622300981895,6,0,0.030826865113498872,4,0
tail10_reclaim50_participation_q50_final_c20,0.1,0.5,participation_q50,final,20,-0.008329857464815432,0.25820372282082593,141.0,False,172,86,128,0,1.0,,,,-0.00046276985915640637,10,0,0.008495622300981904,7,0,0.015160198446832215,5,0
tail10_reclaim50_participation_q67_1200_c5,0.1,0.5,participation_q67,1200,5,0.2392073333844187,0.15412131194622392,180.0,False,123,73,107,3,1.0,1.0062894366624415,1.6533325773640963,0.37017191389669435,0.013289296299134374,8,0,0.02061618806760042,5,0,0.028326319357908917,3,0
tail10_reclaim50_participation_q67_1200_c10,0.1,0.5,participation_q67,1200,10,0.13520733338441865,0.17076949985776893,185.0,False,123,73,107,3,1.0,1.743336007424691,2.8510974026300673,0.6401119987402155,0.007511518521356595,10,0,0.014882854734267082,7,0,0.021742986024575583,4,0
tail10_reclaim50_participation_q67_1200_c20,0.1,0.5,participation_q67,1200,20,-0.07279266661558137,0.2094694882324325,,True,123,73,107,3,1.0,,,,-0.004044037034198957,11,0,0.003416188067600422,8,0,0.008576319357908918,5,0
tail10_reclaim50_participation_q67_final_c5,0.1,0.5,participation_q67,final,5,0.43674453499422683,0.11713764542556936,129.0,False,128,73,107,0,1.0,0.5873258604416263,0.9827917177588364,0.2075141243807374,0.024263585277457048,6,0,0.0314296024225609,4,0,0.041375867716960564,2,0
tail10_reclaim50_participation_q67_final_c10,0.1,0.5,participation_q67,final,10,0.3297445349942268,0.1336851386946251,136.0,False,128,73,107,0,1.0,0.7627461052934986,1.2713748592561218,0.2672695083754529,0.0183191408330126,7,0,0.02549626908922756,5,0,0.03454253438362723,3,0
tail10_reclaim50_participation_q67_final_c20,0.1,0.5,participation_q67,final,20,0.11574453499422677,0.17858048680274677,,True,128,73,107,0,1.0,2.086589745431252,3.449224723989548,0.7182253551888717,0.006430251944123716,10,0,0.0136296024225609,7,0,0.020875867716960567,4,0
tail10_reclaim50_participation_q80_1200_c5,0.1,0.5,participation_q80,1200,5,0.30728877795606196,0.12238679397554274,,True,80,53,70,2,1.0,0.7964757403007917,1.2896858330160434,0.28815837989923604,0.017071598775336774,6,2,0.019911365592677654,4,2,0.028193451929549158,3,0
tail10_reclaim50_participation_q80_1200_c10,0.1,0.5,participation_q80,1200,10,0.23928877795606193,0.14133668623860246,,True,80,53,70,2,1.0,1.0019193501531545,1.6143923959763757,0.3616878198647776,0.013293820997558995,6,2,0.01591136559267765,4,2,0.02344345192954916,3,0
tail10_reclaim50_participation_q80_1200_c20,0.1,0.5,participation_q80,1200,20,0.10328877795606192,0.1826951681289183,,True,80,53,70,2,1.0,2.2243273805254304,3.5464257668976282,0.7991946274371643,0.005738265442003443,6,2,0.007911365592677652,4,2,0.01394345192954916,3,0
tail10_reclaim50_participation_q80_final_c5,0.1,0.5,participation_q80,final,5,0.3826323798113276,0.1408289419574285,,True,83,54,70,0,1.0,0.707202194868982,1.1694697680436525,0.2575308137314575,0.021257354433962643,4,2,0.02301059325143185,3,2,0.032207258454430815,2,0
tail10_reclaim50_participation_q80_final_c10,0.1,0.5,participation_q80,final,10,0.3126323798113275,0.157791215513281,,True,83,54,70,0,1.0,0.8495551836019049,1.3993336222177617,0.3077297842838355,0.01736846554507375,4,2,0.018877259918098518,3,2,0.027290591787764152,2,0
tail10_reclaim50_participation_q80_final_c20,0.1,0.5,participation_q80,final,20,0.17263237981132754,0.19532106689289797,,True,83,54,70,0,1.0,1.4805939598924611,2.4183006740694344,0.530257581068281,0.009590687767295974,4,2,0.010610593251431849,3,2,0.01745725845443082,2,0
tail10_reclaim50_anomaly_ge1_1200_c5,0.1,0.5,anomaly_ge1,1200,5,0.35749428760072627,0.13284872960860492,185.0,False,171,85,125,4,1.0,0.6985232982328619,1.1743977569021513,0.24769021348931622,0.019860793755595903,8,0,0.027024749902469846,5,0,0.03551776895048644,3,0
tail10_reclaim50_anomaly_ge1_1200_c10,0.1,0.5,anomaly_ge1,1200,10,0.23649428760072622,0.15330345369956488,202.0,False,171,85,125,4,1.0,1.0347737839969506,1.7329826171343303,0.3659616360931042,0.013138571533373682,10,0,0.02042474990246984,7,0,0.027934435617153097,5,0
tail10_reclaim50_anomaly_ge1_1200_c20,0.1,0.5,anomaly_ge1,1200,20,-0.005505712399273818,0.20691584891108575,,True,171,85,125,4,1.0,,,,-0.00030587291107076153,11,0,0.007224749902469848,8,0,0.012767768950486437,6,0
tail10_reclaim50_anomaly_ge1_final_c5,0.1,0.5,anomaly_ge1,final,5,0.48226042337886943,0.11920604847280095,125.0,False,180,86,125,0,1.0,0.5611044276339622,0.9235475985774808,0.20206165974343068,0.026792245743270528,5,0,0.034607887395607294,3,0,0.03983943952850998,2,0
tail10_reclaim50_anomaly_ge1_final_c10,0.1,0.5,anomaly_ge1,final,10,0.35726042337886943,0.13959811459038252,129.0,False,180,86,125,0,1.0,0.7434309580629074,1.2186921008006222,0.2638029163296296,0.01984780129882608,8,0,0.02774122072894063,5,0,0.03208943952850998,4,0
tail10_reclaim50_anomaly_ge1_final_c20,0.1,0.5,anomaly_ge1,final,20,0.10726042337886943,0.18379672441171035,198.0,False,180,86,125,0,1.0,2.3829708179286038,3.8727281024544884,0.8190005111783837,0.005958912409937194,11,0,0.014007887395607295,8,0,0.016589439528509983,7,0
tail10_reclaim50_anomaly_ge1_5_1200_c5,0.1,0.5,anomaly_ge1_5,1200,5,0.3062313209117393,0.0961574147401077,,True,100,64,88,3,1.0,0.7977066056114619,1.3012271042653685,0.2891534287002464,0.017012851161763296,9,0,0.022739057343572608,6,0,0.026029438134745776,5,0
tail10_reclaim50_anomaly_ge1_5_1200_c10,0.1,0.5,anomaly_ge1_5,1200,10,0.22123132091173928,0.12121116388063248,,True,100,64,88,3,1.0,1.0815952576257513,1.7559742144301749,0.3912096897507715,0.012290628939541073,11,0,0.017872390676905936,8,0,0.02044610480141244,7,0
tail10_reclaim50_anomaly_ge1_5_1200_c20,0.1,0.5,anomaly_ge1_5,1200,20,0.05123132091173932,0.17711079692679899,,True,100,64,88,3,1.0,4.475440872028721,7.1924066837969685,1.6112767531262229,0.0028461844950966324,11,0,0.008139057343572608,8,0,0.009279438134745778,7,0
tail10_reclaim50_anomaly_ge1_5_final_c5,0.1,0.5,anomaly_ge1_5,final,5,0.6083712509632182,0.07807799816037941,52.0,False,104,65,88,0,1.0,0.4564070250338968,0.755346330590962,0.1670696295423903,0.0337984028312899,4,0,0.04214781718485909,2,0,0.041177187967078616,2,0
tail10_reclaim50_anomaly_ge1_5_final_c10,0.1,0.5,anomaly_ge1_5,final,10,0.5203712509632182,0.08590913316157857,56.0,False,104,65,88,0,1.0,0.5239815079398874,0.8638659249910688,0.1885968130272484,0.028909513942401013,6,0,0.03708115051819242,3,0,0.03542718796707862,3,0
tail10_reclaim50_anomaly_ge1_5_final_c20,0.1,0.5,anomaly_ge1_5,final,20,0.3443712509632182,0.11562555787742874,,True,104,65,88,0,1.0,0.7627376328122335,1.2472905065410866,0.26465728270795746,0.01913173616462324,8,0,0.026947817184859096,5,0,0.023927187967078628,5,0
tail10_reclaim50_anomaly_ge2_1200_c5,0.1,0.5,anomaly_ge2,1200,5,-0.09546263464937929,0.18653393133740026,,True,46,34,41,0,1.0,,,,-0.005303479702743294,9,6,-0.004293603286381004,7,5,-0.006347678720775535,7,3
tail10_reclaim50_anomaly_ge2_1200_c10,0.1,0.5,anomaly_ge2,1200,10,-0.13646263464937933,0.21432147074492403,,True,46,34,41,0,1.0,,,,-0.007581257480521071,9,6,-0.006560269953047671,7,5,-0.009097678720775534,7,3
tail10_reclaim50_anomaly_ge2_1200_c20,0.1,0.5,anomaly_ge2,1200,20,-0.2184626346493793,0.2717765555529862,,True,46,34,41,0,1.0,,,,-0.012136813036076628,10,6,-0.011093603286381004,8,5,-0.014597678720775534,8,3
tail10_reclaim50_anomaly_ge2_final_c5,0.1,0.5,anomaly_ge2,final,5,0.04774950885706858,0.13266235180404592,,True,46,34,41,0,1.0,3.4317189064618083,4.710034234951338,1.5384447152001837,0.0026527504920593656,6,6,0.003240422239494763,5,5,0.0027363581586768763,5,3
tail10_reclaim50_anomaly_ge2_final_c10,0.1,0.5,anomaly_ge2,final,10,0.006749508857068579,0.15470644326580196,,True,46,34,41,0,1.0,23.53695590053119,31.839623588884432,10.43927507121806,0.0003749727142815882,6,6,0.0009737555728280962,5,5,-1.364184132312257e-05,5,3
tail10_reclaim50_anomaly_ge2_final_c20,0.1,0.5,anomaly_ge2,final,20,-0.07525049114293142,0.20024864196565306,,True,46,34,41,0,1.0,,,,-0.0041805828412739676,7,6,-0.0035595777605052364,6,5,-0.0055136418413231246,6,3
tail15_reclaim00_all_1200_c5,0.15,0.0,all,1200,5,-0.05422354218040165,0.42116502483803536,,True,1323,112,349,39,4.0,,,,-0.0030124190100223156,7,0,0.005806614218034826,5,0,0.022831761407290468,3,0
tail15_reclaim00_all_1200_c10,0.15,0.0,all,1200,10,-0.36422354218040187,0.49185714879405096,,True,1323,112,349,39,4.0,,,,-0.02023464123224454,12,0,-0.011726719115298512,9,0,0.0050817614072904615,7,0
tail15_reclaim00_all_1200_c20,0.15,0.0,all,1200,20,-0.9842235421804018,1.00623266142363,,True,1323,112,349,39,4.0,,,,-0.05467908567668898,15,0,-0.04679338578196517,12,0,-0.03041823859270953,9,0
tail15_reclaim00_all_final_c5,0.15,0.0,all,final,5,0.11846097115820059,0.4325000409622105,60.0,False,1529,112,349,0,4.0,2.485165740496838,4.190766941427027,0.46556451699713003,0.006581165064344473,10,0,0.019951306687215523,8,0,0.020169006598943193,6,0
tail15_reclaim00_all_final_c10,0.15,0.0,all,final,10,-0.23053902884179964,0.5150221007150851,,True,1529,112,349,0,4.0,,,,-0.012807723824544422,12,0,0.00028464002054885,10,0,0.00041900659894318913,8,0
tail15_reclaim00_all_final_c20,0.15,0.0,all,final,20,-0.9285390288417998,0.9779264338317049,,True,1529,112,349,0,4.0,,,,-0.0515855016023222,14,0,-0.03904869331278448,11,0,-0.03908099340105681,9,0
tail15_reclaim00_participation_q50_1200_c5,0.15,0.0,participation_q50,1200,5,0.1257025570286085,0.29546443858130284,186.0,False,883,108,326,29,3.0,1.9471815600902191,3.4778551740923938,0.61795815808967,0.006983475390478253,6,0,0.015086176427235443,5,0,0.027534739259117893,3,0
tail15_reclaim00_participation_q50_1200_c10,0.15,0.0,participation_q50,1200,10,-0.17129744297139166,0.3792367319419844,,True,883,108,326,29,3.0,,,,-0.009516524609521753,10,0,-0.001580490239431232,8,0,0.01070140592578455,6,0
tail15_reclaim00_participation_q50_1200_c20,0.15,0.0,participation_q50,1200,20,-0.7652974429713917,0.7936147982554449,,True,883,108,326,29,3.0,,,,-0.042516524609521746,13,0,-0.034913823572764555,10,0,-0.02296526074088211,7,0
tail15_reclaim00_participation_q50_final_c5,0.15,0.0,participation_q50,final,5,0.31654403110345963,0.3275788303239807,60.0,False,984,109,326,0,3.0,0.8740797165145263,1.5529878165233288,0.21994005655476473,0.017585779505747752,7,0,0.02934737509419434,5,0,0.031153141650897654,3,0
tail15_reclaim00_participation_q50_final_c10,0.15,0.0,participation_q50,final,10,-0.009455968896540545,0.40428689274308083,,True,984,109,326,0,3.0,,,,-0.0005253316053633628,8,0,0.011147375094194336,6,0,0.012736474984230988,4,0
tail15_reclaim00_participation_q50_final_c20,0.15,0.0,participation_q50,final,20,-0.6614559688965407,0.7185480355815995,,True,984,109,326,0,3.0,,,,-0.03674755382758558,13,0,-0.02525262490580566,10,0,-0.024096858349102347,8,0
tail15_reclaim00_participation_q67_1200_c5,0.15,0.0,participation_q67,1200,5,0.002647382996105424,0.3737995677735474,376.0,False,693,105,311,20,2.0,100.3472850877538,172.35704284318297,29.08560081597769,0.00014707683311696916,9,0,0.009912282022311052,6,0,0.024989844484115727,4,0
tail15_reclaim00_participation_q67_1200_c10,0.15,0.0,participation_q67,1200,10,-0.2883526170038947,0.44979907952403136,,True,693,105,311,20,2.0,,,,-0.0160195898335497,11,0,-0.00628771797768895,8,0,0.008489844484115721,6,0
tail15_reclaim00_participation_q67_1200_c20,0.15,0.0,participation_q67,1200,20,-0.8703526170038944,0.8920648194223015,,True,693,105,311,20,2.0,,,,-0.04835292316688303,13,0,-0.038687717977688954,10,0,-0.024510155515884275,7,0
tail15_reclaim00_participation_q67_final_c5,0.15,0.0,participation_q67,final,5,0.30447214566168057,0.36656824057187454,63.0,False,750,106,311,0,2.0,1.0073521024451622,1.7919840190908196,0.26178241697706345,0.016915119203426695,8,0,0.03245118096306253,6,0,0.035150032376540075,4,0
tail15_reclaim00_participation_q67_final_c10,0.15,0.0,participation_q67,final,10,-0.006527854338319566,0.44256664350331004,,True,750,106,311,0,2.0,,,,-0.00036265857435108435,11,0,0.015184514296395855,8,0,0.017566699043206742,6,0
tail15_reclaim00_participation_q67_final_c20,0.15,0.0,participation_q67,final,20,-0.6285278543383196,0.6965609187483643,,True,750,106,311,0,2.0,,,,-0.034918214129906644,11,0,-0.019348819036937477,8,0,-0.017599967623459924,6,0
tail15_reclaim00_participation_q80_1200_c5,0.15,0.0,participation_q80,1200,5,0.11831678951861219,0.3444320980795211,202.0,False,525,102,276,13,2.0,2.430211791815889,4.222389601297184,0.8387379531311332,0.006573154973256234,7,0,0.01659230554444244,5,0,0.029765461153977518,3,0
tail15_reclaim00_participation_q80_1200_c10,0.15,0.0,participation_q80,1200,10,-0.14468321048138794,0.40901257716091105,,True,525,102,276,13,2.0,,,,-0.008037956137854883,7,0,0.0019256388777757704,5,0,0.01493212782064418,3,0
