formation,absolute,relative,hold,candidate_events,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,positive_event_fraction,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_events,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_events,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_events
10,0.06,8.0,30,52,36,26,-0.4676496136161782,-0.36128171371324985,0.47739641758614065,525,True,0.5555555555555556,-0.46764961361617824,-0.02598053408978768,-0.009325165093055195,10,6,36,-0.4624568337455596,-0.03083045558303731,-0.011727272727272696,9,5,32,-0.13324541357891245,-0.011103784464909372,-0.0034615287294188475,6,5,15
30,0.04,10.0,60,189,102,98,-0.6447858528094198,-0.6524035944950569,0.6758264909668036,540,True,0.45098039215686275,-0.6447858528094197,-0.035821436267189984,-0.02571565899154737,11,0,102,-0.47953104917822775,-0.03196873661188185,-0.024039131730305585,9,0,85,-0.19578812491556247,-0.016315677076296872,-0.0023791819754896935,6,0,66
60,0.04,10.0,15,159,89,84,-0.5172484270557147,-0.5138827384442834,0.526681441997699,507,True,0.33707865168539325,-0.5172484270557147,-0.028736023725317486,-0.018025560822280455,13,1,89,-0.47992807581944125,-0.03199520505462942,-0.01670845208332727,11,1,79,-0.3293799942397543,-0.027448332853312857,-0.021936434039156676,8,1,60
15,0.06,8.0,60,66,34,33,-0.505477367806317,-0.3609509079351159,0.5594252486033601,399,True,0.5,-0.5054773678063169,-0.028082075989239827,-0.005769873026357674,12,2,34,-0.48276692278588734,-0.032184461519059154,-0.005578238851461803,10,2,31,-0.07620774021950055,-0.006350645018291713,-0.0045686641715992895,8,2,20
15,0.02,10.0,5,507,307,280,-0.5483614559672103,-0.5395724584234858,0.5569319486051275,528,True,0.42996742671009774,-0.5483614559672103,-0.030464525331511685,-0.02124899840428028,15,0,307,-0.4957845429953826,-0.03305230286635884,-0.03854192523633759,12,0,269,-0.4278176936432228,-0.03565147447026857,-0.031274929286372447,10,0,207
30,0.04,6.0,5,451,342,287,-0.5244926226327837,-0.4914177809066721,0.5289047582051171,533,True,0.4502923976608187,-0.5244926226327837,-0.029138479035154652,-0.02331667952648174,16,0,342,-0.4959268139185352,-0.033061787594569014,-0.027609331116348088,13,0,304,-0.3322128127008888,-0.0276844010584074,-0.024632543328234432,10,0,196
10,0.06,10.0,60,48,24,22,-0.4367685553570053,-0.2867706606201632,0.47913903953304593,458,True,0.4583333333333333,-0.4367685553570053,-0.02426491974205585,0.0,8,6,24,-0.501121353227006,-0.03340809021513373,0.0,7,5,21,-0.05420507971184812,-0.004517089975987343,0.0,5,5,15
120,0.04,6.0,30,507,248,225,-0.5156080905902135,-0.5545482927774915,0.522829430769984,471,True,0.4274193548387097,-0.5156080905902135,-0.02864489392167853,-0.01285400821356495,15,0,248,-0.504531870707229,-0.033635458047148604,-0.012786511732287372,13,0,213,-0.21157259896136466,-0.017631049913447053,-0.01029371069936045,10,0,170
45,0.02,8.0,60,628,273,260,-0.5744583011396015,-0.7898374801222282,0.6164418029047176,387,True,0.47985347985347987,-0.5744583011396015,-0.0319143500633112,-0.03463920758841714,13,0,273,-0.5053284098990035,-0.033688560659933565,-0.042577535632017806,11,0,232,-0.43025183247834553,-0.03585431937319546,-0.03463920758841714,9,0,182
10,0.06,6.0,30,55,38,28,-0.4901875700773594,-0.3263599386512827,0.5176380493667188,428,True,0.5789473684210527,-0.4901875700773594,-0.027232642782075524,-0.009325165093055195,10,5,38,-0.5070767016041793,-0.03380511344027862,-0.011727272727272696,9,5,33,-0.13324541357891245,-0.011103784464909372,-0.0034615287294188475,6,5,15
120,0.04,6.0,5,507,332,282,-0.6032549683415904,-0.5930135369949692,0.6032549683415908,540,True,0.29819277108433734,-0.6032549683415904,-0.033514164907866136,-0.026841110073724684,15,0,332,-0.5205372782118866,-0.03470248521412577,-0.024397213612065323,12,0,294,-0.3339635447418452,-0.027830295395153765,-0.026841110073724684,10,0,216
60,0.04,8.0,15,301,163,154,-0.5933688313101131,-0.526197872644669,0.6686118323542353,520,True,0.38650306748466257,-0.5933688313101131,-0.03296493507278406,-0.02998662505795767,14,0,163,-0.5314582366787164,-0.03543054911191443,-0.029814731681233823,12,0,142,-0.32670532609635494,-0.027225443841362912,-0.027571728049513293,10,0,107
120,0.02,6.0,60,902,321,286,-0.5137344628501929,-0.5729922902756613,0.5626357509342788,427,True,0.4236760124610592,-0.5137344628501928,-0.028540803491677376,-0.032154085817563925,10,0,321,-0.5373573045212002,-0.03582382030141335,-0.0348177634798023,9,0,269,-0.3266625005131604,-0.02722187504276337,-0.032154085817563925,7,0,217
15,0.04,6.0,30,280,175,160,-0.5803633914748223,-0.5171670043863065,0.6042764761660084,527,True,0.5085714285714286,-0.5803633914748223,-0.03224241063749013,-0.04272851693152245,12,0,175,-0.5373624660080192,-0.03582416440053461,-0.04383747308261608,10,0,153,-0.3941980199188022,-0.03284983499323352,-0.04272851693152245,8,0,105
45,0.04,6.0,30,484,313,270,-0.5568525220631405,-0.6188839062761368,0.6114963096780442,498,True,0.43769968051118213,-0.5568525220631404,-0.030936251225730023,-0.01897128360338997,14,0,313,-0.5654355080487428,-0.03769570053658285,-0.025276199856308225,12,0,273,-0.33436623999974674,-0.02786385333331223,-0.018437449213087535,9,0,194
60,0.02,8.0,30,595,266,255,-0.6546384878237992,-0.6674485914589395,0.6578814562621589,521,True,0.41729323308270677,-0.6546384878237991,-0.03636880487909995,-0.03212013677512152,14,0,266,-0.5707672763176813,-0.03805115175451209,-0.0330834114730034,11,0,226,-0.34484530268062724,-0.028737108556718936,-0.02500810533510671,8,0,173
60,0.02,10.0,15,245,129,123,-0.6392222110502994,-0.6372854639610515,0.6465273660258807,534,True,0.35658914728682173,-0.6392222110502994,-0.035512345058349964,-0.026520483627546713,16,1,129,-0.5755334325910731,-0.038368895506071546,-0.02704816396068254,13,1,110,-0.3796834398572507,-0.031640286654770894,-0.02961266826116465,10,1,86
30,0.04,8.0,15,280,166,151,-0.6107708777222285,-0.665388811152379,0.6215111244895966,498,True,0.39759036144578314,-0.6107708777222283,-0.03393171542901268,-0.023221184441695672,14,0,166,-0.5791419900910396,-0.03860946600606931,-0.03386891790874049,12,0,146,-0.5414873907273816,-0.0451239492272818,-0.038778925858786506,11,0,107
15,0.04,6.0,15,280,183,168,-0.661027806407841,-0.590613365940261,0.6717504163790854,513,True,0.39344262295081966,-0.6610278064078409,-0.036723767022657824,-0.036065096822155904,13,0,183,-0.5852635259836735,-0.039017568398911566,-0.03370672075192003,11,0,161,-0.4061887672900413,-0.033849063940836775,-0.036065096822155904,8,0,109
60,0.04,6.0,60,569,259,242,-0.7386611805738281,-0.7385605158064967,0.7966178916298943,534,True,0.46332046332046334,-0.738661180573828,-0.04103673225410156,-0.024475405079993233,11,0,259,-0.5889299995663948,-0.03926199997109299,-0.028134017804842686,9,0,218,-0.36458851046249174,-0.030382375871874312,-0.0053191778694784905,6,0,165
30,0.02,8.0,30,752,380,326,-0.8899965435068398,-1.0014308816767774,0.9170516564723515,539,True,0.5157894736842106,-0.8899965435068397,-0.04944425241704665,-0.05735829947980207,13,0,380,-0.5925791496127853,-0.039505276640852356,-0.055008972435343736,10,0,327,-0.5126170055320908,-0.042718083794340896,-0.05587882062133818,9,0,234
15,0.02,8.0,5,830,526,472,-0.7100753384141809,-0.6311365007777792,0.7401568004195416,540,True,0.41254752851711024,-0.7100753384141807,-0.03944862991189893,-0.043005455317024786,14,0,526,-0.5969330553447882,-0.03979553702298588,-0.04477210742020685,11,0,455,-0.5252398860184988,-0.04376999050154157,-0.049627693430859036,9,0,339
60,0.02,8.0,15,595,321,285,-0.7181226754150778,-0.6569090993282689,0.7566675455239346,540,True,0.3925233644859813,-0.7181226754150778,-0.039895704189726544,-0.03459618923864409,15,0,321,-0.6075338698606948,-0.040502257990712984,-0.030881647170436496,12,0,277,-0.3706381869859137,-0.030886515582159477,-0.030692814495626757,10,0,193
45,0.04,6.0,60,484,273,241,-0.6768480181544652,-0.8152665404731934,0.7042959464547703,507,True,0.5311355311355311,-0.676848018154465,-0.03760266767524806,-0.041330504400838255,13,0,273,-0.6146595422707826,-0.04097730281805217,-0.043829343504470035,11,0,235,-0.38264423522333774,-0.03188701960194481,-0.03744765263964657,8,0,174
10,0.04,10.0,60,158,77,73,-0.5565974843238107,-0.4065995895869686,0.6524365195034647,507,True,0.45454545454545453,-0.5565974843238108,-0.030922082462433935,-0.024637800200945078,11,0,77,-0.6177751484499319,-0.04118500989666212,-0.027145660840233066,9,0,66,-0.12286143627196816,-0.010238453022664013,0.005863916052296581,6,0,48
30,0.04,8.0,60,280,153,140,-0.7499053314288272,-0.7479020308142824,0.7614549518135322,540,True,0.4444444444444444,-0.7499053314288272,-0.04166140730160151,-0.04584937240700848,14,0,153,-0.6194450422041929,-0.041296336146946194,-0.045558947059682886,12,0,134,-0.4652456274634352,-0.03877046895528626,-0.03388401734863383,10,0,99
10,0.04,8.0,30,187,134,100,-0.6344888918833582,-0.5179496552033824,0.6534733343628444,525,True,0.6119402985074627,-0.6344888918833582,-0.03524938288240879,-0.012812299054986319,11,0,134,-0.6329779017766057,-0.04219852678510705,-0.013346212818153845,10,0,121,-0.22070024542096817,-0.018391687118414015,-0.010509144350961503,7,0,64
15,0.04,8.0,30,205,119,112,-0.7259395083990713,-0.6676834625836198,0.727265409995448,527,True,0.4369747899159664,-0.7259395083990712,-0.040329972688837284,-0.04293438049515008,13,0,119,-0.6367318833203574,-0.042448792221357154,-0.04717293938246025,11,0,103,-0.3642662706300197,-0.03035552255250164,-0.0272725486053309,8,0,75
30,0.02,8.0,60,752,320,298,-0.9052311337879508,-0.9015564588500768,0.9206235999554009,540,True,0.459375,-0.9052311337879508,-0.05029061854377505,-0.05136809043486555,16,0,320,-0.6539019221362462,-0.043593461475749745,-0.040341228200955634,13,0,276,-0.4637634882820474,-0.038646957356837285,-0.03441572822979615,10,0,218
15,0.04,8.0,15,205,122,115,-0.7374829760610557,-0.5914441051390349,0.737482976061056,541,True,0.4016393442622951,-0.7374829760610557,-0.04097127644783643,-0.034313833521714236,13,0,122,-0.6546332489186142,-0.043642216594574276,-0.0430696328254102,10,0,106,-0.2927223580051208,-0.02439352983376007,-0.025356914293461916,7,0,77
60,0.04,6.0,5,569,369,333,-0.7824518554587487,-0.8030059754952115,0.799597078167021,541,True,0.33875338753387535,-0.7824518554587485,-0.04346954752548603,-0.051943087629048756,15,0,369,-0.6686858514851354,-0.04457905676567569,-0.051481141032967886,13,0,324,-0.523173553510913,-0.043597796125909416,-0.04330873126066949,11,0,239
120,0.02,6.0,15,902,437,381,-0.770077790496995,-0.7735419081529841,0.7706930715471468,542,True,0.35469107551487417,-0.7700777904969949,-0.042782099472055274,-0.03387879623883365,13,0,437,-0.6698281887214186,-0.044655212581427906,-0.03666194954692237,11,0,371,-0.404760322358004,-0.033730026863167,-0.03308124204393831,8,0,280
10,0.04,8.0,60,187,97,95,-0.7439404285261005,-0.6323258408758725,0.8060279244079814,525,True,0.4329896907216495,-0.7439404285261004,-0.04133002380700558,-0.024637800200945078,10,0,97,-0.6894741093230454,-0.04596494062153636,-0.027145660840233066,8,0,84,-0.11886838101126768,-0.00990569841760564,0.013319915816115746,5,0,62
30,0.04,6.0,30,451,256,229,-0.8411282210631927,-0.9035689153066475,0.8659227132966839,540,True,0.46484375,-0.8411282210631927,-0.04672934561462182,-0.028813550972650086,13,0,256,-0.6957863253878764,-0.04638575502585843,-0.030918769755549295,11,0,219,-0.6102343779020034,-0.05085286482516695,-0.038814382151712554,9,0,152
90,0.02,6.0,30,1136,477,414,-0.8690987696520193,-0.9272518852824021,0.8724080829138919,525,True,0.40670859538784065,-0.869098769652019,-0.04828326498066773,-0.05397084885814721,15,0,477,-0.715645026975049,-0.04770966846500326,-0.048714484299902876,12,0,404,-0.4760660906952209,-0.03967217422460174,-0.0485795872913619,9,0,293
15,0.02,8.0,15,830,452,413,-0.8903584844115539,-0.7404564477620199,0.9035133545357186,534,True,0.4778761061946903,-0.8903584844115536,-0.04946436024508631,-0.047323884446066646,14,0,452,-0.7216222285333959,-0.048108148568893054,-0.04586879707572986,11,0,391,-0.5916054276736443,-0.04930045230613703,-0.059045228533672,8,0,296
60,0.04,6.0,30,569,282,262,-0.8337274112212822,-0.7702717865249036,0.8551664387356069,520,True,0.4148936170212766,-0.8337274112212821,-0.04631818951229345,-0.040140826376517294,14,0,282,-0.7228094186841546,-0.04818729457894364,-0.040143611999472834,12,0,241,-0.4279677379268645,-0.03566397816057204,-0.030125875486403216,9,0,179
60,0.02,6.0,60,1423,464,427,-0.8660491705953104,-0.8641670850629517,0.868529503972329,533,True,0.46551724137931033,-0.8660491705953102,-0.048113842810850564,-0.04581344396853218,14,0,464,-0.7250768554600597,-0.04833845703067065,-0.04701253436876782,11,0,392,-0.5419791497004781,-0.04516492914170651,-0.04753928338011701,9,0,298
120,0.02,6.0,30,902,376,334,-0.7960978949865261,-0.8523702588609745,0.8022229826837988,534,True,0.39893617021276595,-0.7960978949865258,-0.04422766083258477,-0.04175604207729276,14,0,376,-0.7530693610494024,-0.05020462406996016,-0.04297434862134482,12,0,316,-0.4617018585627794,-0.038475154880231614,-0.04175604207729276,9,0,242
45,0.02,6.0,60,1539,540,476,-0.9000915049738132,-1.0586006725381538,0.9027707814304828,532,True,0.48333333333333334,-0.9000915049738131,-0.05000508360965628,-0.053603173864884106,15,0,540,-0.754988487824516,-0.05033256585496773,-0.053738069330371036,12,0,456,-0.5226404943676913,-0.04355337453064095,-0.037121982398678505,9,0,356
10,0.02,10.0,5,552,320,292,-0.7231259072696643,-0.5727553554411808,0.7455469880905277,526,True,0.415625,-0.7231259072696641,-0.040173661514981335,-0.02955543004991342,14,0,320,-0.759203813705479,-0.050613587580365264,-0.03558977185715327,13,0,279,-0.4372039761366506,-0.036433664678054214,-0.02955543004991342,10,0,211
15,0.04,8.0,60,205,113,108,-0.8013440961425163,-0.6568176362713153,0.8124874435066994,525,True,0.45132743362831856,-0.8013440961425164,-0.04451911645236203,-0.010009806451950595,11,0,113,-0.770685981013445,-0.05137906540089633,-0.01645749373479854,8,0,97,-0.3472243686882436,-0.02893536405735363,-0.006339134841151112,6,0,74
15,0.02,8.0,30,830,421,383,-0.9563951407684368,-0.8818683621621359,1.0288254369763117,538,True,0.48693586698337293,-0.9563951407684366,-0.053133063376024255,-0.06307049981721564,13,0,421,-0.7774849190488479,-0.05183232793658986,-0.059291949946216206,11,0,362,-0.6358465977587826,-0.05298721647989855,-0.05199685333910978,9,0,275
60,0.04,6.0,15,569,312,286,-0.9271193841020006,-0.9070985215325843,0.9593106204044529,540,True,0.40064102564102566,-0.9271193841020005,-0.05150663245011114,-0.055023274839084466,14,0,312,-0.7872523985651418,-0.05248349323767612,-0.05494873232997937,11,0,269,-0.5375684232835737,-0.044797368606964476,-0.05415203486745997,9,0,200
30,0.04,6.0,15,451,283,254,-0.8220559870822743,-0.7014282938084113,0.8458326947772472,423,True,0.4169611307420495,-0.8220559870822742,-0.04566977706012634,-0.03044766072225137,13,0,283,-0.7976634156043679,-0.05317756104029119,-0.033631671255856185,11,0,246,-0.515244911013611,-0.04293707591780092,-0.0333467339899985,9,0,171
15,0.02,10.0,15,507,267,252,-0.8437802498110272,-0.7794443710712231,0.8476307755597593,506,True,0.46441947565543074,-0.8437802498110271,-0.04687668054505706,-0.0411045475882988,14,0,267,-0.808232783660621,-0.05388218557737474,-0.06680918940466,12,0,232,-0.644598783856278,-0.0537165653213565,-0.058729460837330896,10,0,181
15,0.02,10.0,30,507,315,239,-0.9426406337766572,-0.9158985316609969,0.9437548017170864,534,True,0.5714285714285714,-0.9426406337766573,-0.05236892409870318,-0.048974317420833954,14,0,315,-0.8231007603102846,-0.05487338402068564,-0.05525568635683019,12,0,280,-0.6301883595139325,-0.05251569662616104,-0.06080685580245347,9,0,172
90,0.02,6.0,15,1136,541,472,-1.1789823909531973,-1.259488017790725,1.1789823909531967,542,True,0.36044362292051757,-1.1789823909531971,-0.06549902171962206,-0.05679923518098427,16,0,541,-0.8278107953235789,-0.05518738635490526,-0.041888990405395725,13,0,462,-0.6073023101873054,-0.05060852584894212,-0.04052317391334519,10,0,334
30,0.02,8.0,15,752,402,353,-1.000800889372956,-1.0571419576895944,1.0210771240116676,534,True,0.43781094527363185,-1.0008008893729559,-0.05560004940960866,-0.05556996901051929,16,0,402,-0.8284086875665003,-0.05522724583776669,-0.05511425594736905,13,0,346,-0.734120279816206,-0.061176689984683834,-0.05946450165561709,10,0,261
15,0.02,8.0,60,830,369,350,-0.9321712905841522,-0.7592235935479124,1.0261194184282263,535,True,0.48509485094850946,-0.9321712905841519,-0.05178729392134177,-0.04205618159689506,12,0,369,-0.8364968162662257,-0.055766454417748385,-0.04993037335281834,9,0,314,-0.6345624845150716,-0.05288020704292263,-0.04205618159689506,7,0,249
30,0.02,8.0,5,752,484,403,-0.8921080945807749,-0.8287936424738358,0.8986412167036194,533,True,0.3822314049586777,-0.8921080945807748,-0.049561560810043044,-0.043306125029512824,15,0,484,-0.8421890889666294,-0.05614593926444196,-0.045928950238961465,12,0,424,-0.5385053045540522,-0.04487544204617102,-0.043383967869720895,9,0,295
30,0.04,6.0,60,451,236,214,-0.912077636886493,-0.8561090631368286,0.9311774009076501,427,True,0.4661016949152542,-0.912077636886493,-0.05067097982702739,-0.04902866104997117,14,0,236,-0.8436431470891594,-0.05624287647261063,-0.05105141682720548,12,0,202,-0.5778500663060923,-0.048154172192174355,-0.050129010290447966,10,0,144
120,0.02,6.0,5,902,543,458,-0.9468428339812431,-0.9393111067679291,0.9468428339812432,542,True,0.26887661141804786,-0.946842833981243,-0.052602379665624616,-0.0404207974022541,13,0,543,-0.8454757735720173,-0.056365051571467824,-0.04641449655586765,10,0,471,-0.5731548639313425,-0.047762905327611876,-0.05642943124598622,7,0,327
90,0.02,6.0,5,1136,693,583,-1.0668867407136744,-1.0682323138841123,1.0668867407136735,542,True,0.2741702741702742,-1.0668867407136742,-0.05927148559520412,-0.05820063369607346,17,0,693,-0.8542347404400772,-0.056948982696005145,-0.05813672637738267,14,0,594,-0.559838836801413,-0.04665323640011775,-0.05184550463587474,11,0,423
15,0.02,10.0,60,507,235,223,-0.9158754901657955,-0.8289850783178359,0.92232951074324,534,True,0.4851063829787234,-0.9158754901657955,-0.050881971675877526,-0.03747593553754987,15,0,235,-0.8752768437783072,-0.05835178958522048,-0.05704506103275096,13,0,201,-0.5439401359851174,-0.04532834466542645,-0.03747593553754987,10,0,161
15,0.04,6.0,60,280,157,148,-0.9096977950891546,-0.8026412798355216,0.9606860811160292,419,True,0.445859872611465,-0.9096977950891547,-0.05053876639384193,-0.02005224569501698,11,0,157,-0.8956867321127573,-0.05971244880751715,-0.0213198302471434,9,0,136,-0.5382633530308849,-0.04485527941924041,-0.014535746282068635,7,0,99
10,0.02,8.0,5,775,471,437,-1.0051992812028574,-0.8569450506641624,1.0108845505037407,535,True,0.4033970276008493,-1.005199281202857,-0.05584440451126983,-0.04203451894226143,17,0,471,-0.9248521903623209,-0.06165681269082139,-0.04287765489972433,15,0,405,-0.564806414225251,-0.047067201185437585,-0.033657367367698414,12,0,306
30,0.02,6.0,60,1555,563,512,-1.2330954541201031,-1.1394386689329086,1.2369566939504608,535,True,0.46181172291296624,-1.2330954541201034,-0.0685053030066724,-0.06573797584850252,14,0,563,-0.927108789796567,-0.061807252653104466,-0.033962112400753294,11,0,477,-0.5651283531563016,-0.0470940294296918,-0.03299752585228244,9,0,372
10,0.02,10.0,15,552,321,275,-1.0092272466751344,-0.9049973797513744,1.0104727611404767,534,True,0.411214953271028,-1.0092272466751344,-0.0560681803708408,-0.03220555589887538,16,0,321,-0.984406421065358,-0.06562709473769053,-0.06014023613768426,14,0,281,-0.5986233493608971,-0.04988527911340809,-0.03220555589887538,11,0,201
10,0.02,10.0,30,552,295,261,-0.8822672688757383,-0.8416075024470475,0.8984503564463957,511,True,0.47796610169491527,-0.8822672688757381,-0.049014848270874344,-0.0334989551312567,14,0,295,-0.9958745064280488,-0.06639163376186992,-0.05192156066339314,13,0,256,-0.6709656790740762,-0.05591380658950635,-0.04423889989319812,10,0,190
30,0.02,6.0,30,1555,674,609,-1.4003536171307853,-1.4451033636005104,1.4034389089877732,534,True,0.4821958456973294,-1.400353617130785,-0.07779742317393251,-0.0851200701136943,16,0,674,-1.0378266962743388,-0.06918844641828925,-0.08271462095771098,13,0,574,-0.7581210441425232,-0.0631767536785436,-0.08474200470555618,11,0,436
45,0.02,6.0,30,1539,649,565,-1.2079301160236136,-1.3294750661967272,1.2237399097986037,540,True,0.43605546995377503,-1.2079301160236133,-0.06710722866797852,-0.06359819807199393,16,0,649,-1.0443307032136002,-0.06962204688090669,-0.06475856474282703,14,0,551,-0.6415241593937376,-0.0534603466161448,-0.04567125162422159,11,0,409
10,0.02,10.0,60,552,266,242,-1.0450966726912072,-0.8905031731784522,1.0797300353060988,511,True,0.5,-1.045096672691207,-0.05806092626062261,-0.03970199337915068,11,0,266,-1.1265440260128199,-0.07510293506752133,-0.04537028275593246,10,0,227,-0.580534282949854,-0.04837785691248783,-0.03279789477116477,7,0,175
60,0.02,6.0,30,1423,562,511,-1.4053587541279993,-1.3448582770300865,1.414160418538337,542,True,0.4110320284697509,-1.405358754127999,-0.0780754863404444,-0.07040778472983988,17,0,562,-1.1283303599908525,-0.07522202399939017,-0.06951833303680545,14,0,477,-0.6899503784217803,-0.05749586486848169,-0.06760955615466072,11,0,354
45,0.02,6.0,15,1539,757,662,-1.2867953431138446,-1.4101058612516058,1.2953619145529345,534,True,0.40158520475561427,-1.2867953431138446,-0.07148863017299137,-0.0732625969256231,16,0,757,-1.166225023903065,-0.077748334926871,-0.08473886714764313,14,0,646,-0.8348515573589482,-0.06957096311324569,-0.05997249246148414,11,0,481
10,0.02,6.0,5,1254,829,737,-1.1614219451520478,-1.1636634395068028,1.1657944652426366,504,True,0.4209891435464415,-1.161421945152047,-0.06452344139733596,-0.06205210033245311,15,0,829,-1.1702704705488491,-0.07801803136992327,-0.07399119157576552,14,0,710,-0.9443237726450896,-0.07869364772042413,-0.0761440851708019,11,0,520
10,0.02,8.0,15,775,441,401,-1.3721963878359138,-1.2507599040547643,1.3668628103780018,535,True,0.43537414965986393,-1.3721963878359136,-0.07623313265755076,-0.06855209211611077,13,0,441,-1.1829948587213548,-0.07886632391475698,-0.06599595145564072,10,0,382,-0.6617943615818274,-0.05514953013181895,-0.044271781945754,7,0,286
45,0.02,6.0,5,1539,936,812,-1.4391880607864205,-1.4774690503015666,1.451089230903934,541,True,0.3450854700854701,-1.4391880607864203,-0.07995489226591224,-0.06518387889995494,17,0,936,-1.2188815231560381,-0.08125876821040254,-0.055260780472122364,14,0,800,-0.8258207670126081,-0.06881839725105067,-0.05402523771810126,11,0,581
60,0.02,6.0,5,1423,851,724,-1.5006199230660549,-1.5194012373754777,1.5006199230660515,542,True,0.3137485311398355,-1.5006199230660544,-0.0833677735036697,-0.07228951912793209,17,0,851,-1.3077335870684064,-0.08718223913789376,-0.07373501937859636,14,0,733,-0.9909351968687962,-0.08257793307239968,-0.0671146819525508,11,0,521
15,0.02,6.0,5,1426,919,826,-1.518491611170661,-1.4598423892366401,1.5024803835462355,540,True,0.3939064200217628,-1.5184916111706608,-0.08436064506503671,-0.06559206043627805,16,0,919,-1.3137080903084932,-0.08758053935389955,-0.06485404306007818,14,0,792,-1.0509053472245298,-0.08757544560204415,-0.06415066277731145,11,0,597
15,0.02,6.0,30,1426,652,604,-1.3803844985335698,-1.3390310022761405,1.3368861358276074,520,True,0.4677914110429448,-1.3803844985335694,-0.0766880276963094,-0.07582955462256252,15,0,652,-1.3346561544687185,-0.08897707696458124,-0.08659937306090197,13,0,552,-0.9284349953629044,-0.0773695829469087,-0.07582955462256252,10,0,425
60,0.02,6.0,15,1423,651,585,-1.6537712192618121,-1.6330925230870579,1.6649674252069466,540,True,0.34715821812596004,-1.653771219261812,-0.09187617884787844,-0.08993485940897461,17,0,651,-1.3755297956241064,-0.09170198637494043,-0.08830811678828478,14,0,549,-0.8950118123147179,-0.07458431769289316,-0.08664582749537322,11,0,414
10,0.02,8.0,30,775,475,378,-1.5814133791243992,-1.4608930529242754,1.5925732886563102,540,True,0.5157894736842106,-1.5814133791243992,-0.0878562988402444,-0.06201391744644453,16,0,475,-1.3801360449371767,-0.09200906966247845,-0.06361278967771114,13,0,418,-0.7232538705123651,-0.06027115587603043,-0.045858868617575786,10,0,270
10,0.02,6.0,60,1254,552,493,-1.323787987727313,-1.3605054191562527,1.299431666080505,504,True,0.4782608695652174,-1.3237879877273129,-0.07354377709596183,-0.06027232150267077,12,0,552,-1.4168364448919162,-0.09445576299279441,-0.08043348780515275,11,0,472,-1.0258927521310772,-0.08549106267758977,-0.06832813211724365,9,0,354
10,0.02,6.0,15,1254,727,641,-1.4601715799747477,-1.4608617195504665,1.4546020665723072,520,True,0.44154057771664373,-1.4601715799747472,-0.0811206433319304,-0.0781589582861926,14,0,727,-1.4321907555890006,-0.09547938370593337,-0.08733449274961624,13,0,625,-1.1099881169966588,-0.09249900974972157,-0.0781589582861926,10,0,458
30,0.02,6.0,5,1555,966,849,-1.7099650473222399,-1.662587645891485,1.6958112095416145,533,True,0.34575569358178054,-1.7099650473222392,-0.09499805818456884,-0.08964301834379276,17,0,966,-1.449858865572886,-0.09665725770485906,-0.08407285722728604,14,0,834,-1.0236143410600258,-0.08530119508833549,-0.07480991094764826,11,0,602
10,0.02,8.0,60,775,358,336,-1.6491686516701454,-1.5375540640199177,1.6528765955722313,535,True,0.46368715083798884,-1.6491686516701456,-0.09162048064834143,-0.061629384085037285,13,0,358,-1.4724771983393992,-0.09816514655595994,-0.05971758416146283,10,0,306,-0.82115929929573,-0.0684299416079775,-0.030942107587538948,7,0,241
30,0.02,6.0,15,1555,813,712,-1.846188209441781,-1.7232212326059586,1.827607150103383,534,True,0.4132841328413284,-1.846188209441781,-0.1025660116356545,-0.09371178970158783,17,0,813,-1.5681877103183242,-0.10454584735455494,-0.09192454630214698,14,0,699,-1.0274387019130469,-0.08561989182608724,-0.08649683414538079,11,0,508
15,0.02,6.0,15,1426,745,691,-1.8378215742954098,-1.7623501748833221,1.7915269616406309,520,True,0.43087248322147653,-1.8378215742954092,-0.10210119857196717,-0.10386794996291823,16,0,745,-1.5903413039900907,-0.10602275359933938,-0.10238339058835694,14,0,637,-1.1238307720458816,-0.0936525643371568,-0.06596527995643975,11,0,491
15,0.02,6.0,60,1426,559,520,-1.7733126889759445,-1.6662561737223114,1.6811610076137797,520,True,0.4525939177101968,-1.7733126889759443,-0.09851737160977468,-0.07486189943023158,13,0,559,-1.7149721831327926,-0.1143314788755195,-0.08495145156870386,11,0,473,-1.3813182524565282,-0.11510985437137734,-0.07486189943023158,9,0,367
10,0.02,6.0,30,1254,647,573,-1.820019012437755,-1.8850505300972786,1.7069923617978822,511,True,0.446676970633694,-1.8200190124377549,-0.10111216735765305,-0.10282746851475116,15,0,647,-1.8718923809904517,-0.12479282539936346,-0.14366451162531152,14,0,556,-1.218650551919003,-0.10155421265991692,-0.11484358924539279,11,0,412
