variant,extra_bps,symbol,net_pnl
control_126_21,10.0,MELI,0.07540664135229164
control_126_21,10.0,ASML,0.07208512983642824
control_126_21,10.0,LRCX,0.07204349359693529
control_126_21,10.0,WBD,0.06560210726791194
control_126_21,10.0,STX,0.057131235756786754
control_126_21,10.0,GILD,0.04930715922117525
control_126_21,10.0,DDOG,0.040606656237522944
control_126_21,10.0,ADBE,0.03228683195225853
control_126_21,10.0,DOCU,0.03036400217596752
control_126_21,10.0,SBUX,0.028924969019978732
control_126_21,10.0,CEG,0.028737552258577517
control_126_21,10.0,VRTX,0.02613418066023169
control_126_21,10.0,AMAT,0.02598126413496439
control_126_21,10.0,LCID,0.023738249532832618
control_126_21,10.0,SNDK,0.0213683631669882
control_126_21,10.0,AZN,0.01636534159188574
control_126_21,10.0,GOOG,0.01431805975577446
control_126_21,10.0,INTU,0.012375896321156026
control_126_21,10.0,AAPL,0.008140388301859702
control_126_21,10.0,ADP,0.006107840052278455
control_126_21,10.0,LULU,0.003545895411601922
control_126_21,10.0,ATVI,0.0023248701413940047
control_126_21,10.0,INTC,0.0020937922180849595
control_126_21,10.0,WDAY,0.0
control_126_21,10.0,WBA,0.0
control_126_21,10.0,WTW,0.0
control_126_21,10.0,TTWO,0.0
control_126_21,10.0,VRSN,0.0
control_126_21,10.0,ROP,0.0
control_126_21,10.0,CELG,0.0
control_126_21,10.0,CMCSA,0.0
control_126_21,10.0,BKR,0.0
control_126_21,10.0,CDNS,0.0
control_126_21,10.0,CDW,0.0
control_126_21,10.0,CCEP,0.0
control_126_21,10.0,AXON,0.0
control_126_21,10.0,CHTR,0.0
control_126_21,10.0,CHKP,0.0
control_126_21,10.0,CERN,0.0
control_126_21,10.0,ADSK,0.0
control_126_21,10.0,ALGN,0.0
control_126_21,10.0,BMRN,0.0
control_126_21,10.0,ANSS,0.0
control_126_21,10.0,AMZN,0.0
control_126_21,10.0,AEP,0.0
control_126_21,10.0,ALXN,0.0
control_126_21,10.0,ALNY,0.0
control_126_21,10.0,ABNB,0.0
control_126_21,10.0,AAL,0.0
control_126_21,10.0,ADI,0.0
control_126_21,10.0,FOXA,0.0
control_126_21,10.0,GFS,0.0
control_126_21,10.0,FOX,0.0
control_126_21,10.0,CTSH,0.0
control_126_21,10.0,CTAS,0.0
control_126_21,10.0,MPWR,0.0
control_126_21,10.0,MDB,0.0
control_126_21,10.0,LBTYA,0.0
control_126_21,10.0,LBTYK,0.0
control_126_21,10.0,KHC,0.0
control_126_21,10.0,KDP,0.0
control_126_21,10.0,GEHC,0.0
control_126_21,10.0,HAS,0.0
control_126_21,10.0,FAST,0.0
control_126_21,10.0,JBHT,0.0
control_126_21,10.0,HON,0.0
control_126_21,10.0,HSIC,0.0
control_126_21,10.0,ILMN,0.0
control_126_21,10.0,IDXX,0.0
control_126_21,10.0,INSM,0.0
control_126_21,10.0,INCY,0.0
control_126_21,10.0,MSFT,0.0
control_126_21,10.0,MNST,0.0
control_126_21,10.0,MCHP,0.0
control_126_21,10.0,FTNT,0.0
control_126_21,10.0,FI,0.0
control_126_21,10.0,FER,0.0
control_126_21,10.0,FANG,0.0
control_126_21,10.0,CPRT,0.0
control_126_21,10.0,EBAY,0.0
control_126_21,10.0,EA,0.0
control_126_21,10.0,DLTR,0.0
control_126_21,10.0,CTXS,0.0
control_126_21,10.0,EXPE,0.0
control_126_21,10.0,EXC,0.0
control_126_21,10.0,CSCO,0.0
control_126_21,10.0,CSGP,0.0
control_126_21,10.0,WYNN,0.0
control_126_21,10.0,XEL,0.0
control_126_21,10.0,WMT,0.0
control_126_21,10.0,ULTA,0.0
control_126_21,10.0,VRSK,0.0
control_126_21,10.0,VSNT,0.0
control_126_21,10.0,SGEN,0.0
control_126_21,10.0,SOLS,0.0
control_126_21,10.0,UAL,0.0
control_126_21,10.0,TEAM,0.0
control_126_21,10.0,LIN,0.0
control_126_21,10.0,JD,0.0
control_126_21,10.0,MAR,0.0
control_126_21,10.0,NTES,0.0
control_126_21,10.0,MYL,0.0
control_126_21,10.0,MXIM,0.0
control_126_21,10.0,SHOP,0.0
control_126_21,10.0,PAYX,0.0
control_126_21,10.0,ORLY,0.0
control_126_21,10.0,PCAR,0.0
control_126_21,10.0,QQQ,0.0
control_126_21,10.0,ROST,0.0
control_126_21,10.0,RIVN,0.0
control_126_21,10.0,PYPL,0.0
control_126_21,10.0,SIRI,0.0
control_126_21,10.0,NXPI,0.0
control_126_21,10.0,ODFL,0.0
control_126_21,10.0,OKTA,0.0
control_126_21,10.0,ON,0.0
control_126_21,10.0,NLOK,0.0
control_126_21,10.0,NTAP,0.0
control_126_21,10.0,MTCH,0.0
control_126_21,10.0,SWKS,0.0
control_126_21,10.0,SPLK,0.0
control_126_21,10.0,TRI,0.0
control_126_21,10.0,TTD,0.0
control_126_21,10.0,TCOM,0.0
control_126_21,10.0,SNPS,0.0
control_126_21,10.0,GOOGL,-0.0002444556411294041
control_126_21,10.0,ISRG,-0.0004194465473044877
control_126_21,10.0,BIIB,-0.0018833833743239943
control_126_21,10.0,REGN,-0.001971000414152879
control_126_21,10.0,PEP,-0.005267762355584347
control_126_21,10.0,MDLZ,-0.005968414859082245
control_126_21,10.0,CSX,-0.006153134522712081
control_126_21,10.0,TMUS,-0.01091871611928851
control_126_21,10.0,BKNG,-0.010954337293325178
control_126_21,10.0,TXN,-0.011619497119507455
control_126_21,10.0,PANW,-0.01756025610650563
control_126_21,10.0,DASH,-0.02037526272109679
control_126_21,10.0,AMGN,-0.02478433476217631
control_126_21,10.0,MRVL,-0.025330734159885845
control_126_21,10.0,XLNX,-0.025720818771627012
control_126_21,10.0,DXCM,-0.02612829414584799
control_126_21,10.0,KLAC,-0.026518521224846662
control_126_21,10.0,AVGO,-0.028379224014827453
control_126_21,10.0,QCOM,-0.030114452456993172
control_126_21,10.0,COST,-0.05135713757749163
control_126_21,10.0,ARM,-0.053244142358611246
control_126_21,10.0,ZS,-0.0832293823540585
control_126_21,10.0,ENPH,-0.10747827558745317
control_126_21,10.0,PTON,-0.11702327050336611
control_126_21,10.0,SMCI,-0.14177901843374066
control_126_21,10.0,BIDU,-0.14691539853954022
ensemble_84_126_189_21,0.0,NVDA,0.6675995979796654
ensemble_84_126_189_21,0.0,TSLA,0.4054966616232321
ensemble_84_126_189_21,0.0,PLTR,0.4027303190084271
ensemble_84_126_189_21,0.0,MRNA,0.3556101589860245
ensemble_84_126_189_21,0.0,WDC,0.32451015630247704
ensemble_84_126_189_21,0.0,MU,0.2743352566988668
ensemble_84_126_189_21,0.0,ZM,0.25784312141164695
ensemble_84_126_189_21,0.0,DOCU,0.1653878030402244
ensemble_84_126_189_21,0.0,CRWD,0.16357659584020587
ensemble_84_126_189_21,0.0,STX,0.1634294465801842
ensemble_84_126_189_21,0.0,WBD,0.14593417641795972
ensemble_84_126_189_21,0.0,META,0.13465832970129085
ensemble_84_126_189_21,0.0,AMD,0.09230262740635499
ensemble_84_126_189_21,0.0,ASML,0.08565030322513195
ensemble_84_126_189_21,0.0,DDOG,0.08309900451166086
ensemble_84_126_189_21,0.0,MSTR,0.08006606229437015
ensemble_84_126_189_21,0.0,VRTX,0.03801689193177962
ensemble_84_126_189_21,0.0,AMAT,0.02799936885499589
ensemble_84_126_189_21,0.0,REGN,0.026776173805604632
ensemble_84_126_189_21,0.0,DASH,0.02541406282415123
ensemble_84_126_189_21,0.0,SNDK,0.021701696500321534
ensemble_84_126_189_21,0.0,GOOG,0.02021111213153215
ensemble_84_126_189_21,0.0,INTC,0.019055119380118946
ensemble_84_126_189_21,0.0,TMUS,0.01539138382037827
ensemble_84_126_189_21,0.0,ISRG,0.01383061914881948
ensemble_84_126_189_21,0.0,ARM,0.009976595797323122
ensemble_84_126_189_21,0.0,LCID,0.008755851656765887
ensemble_84_126_189_21,0.0,ADP,0.007341199391161549
ensemble_84_126_189_21,0.0,LRCX,0.004625858014345778
ensemble_84_126_189_21,0.0,LULU,0.004212562078268589
ensemble_84_126_189_21,0.0,SNPS,0.0027339421989677586
ensemble_84_126_189_21,0.0,PEP,0.002346669124197639
ensemble_84_126_189_21,0.0,ADBE,0.0018867058119247469
ensemble_84_126_189_21,0.0,AZN,0.001257605888124811
ensemble_84_126_189_21,0.0,ADI,0.0
ensemble_84_126_189_21,0.0,AAPL,0.0
ensemble_84_126_189_21,0.0,AAL,0.0
ensemble_84_126_189_21,0.0,UAL,0.0
ensemble_84_126_189_21,0.0,TXN,0.0
ensemble_84_126_189_21,0.0,TTWO,0.0
ensemble_84_126_189_21,0.0,TTD,0.0
ensemble_84_126_189_21,0.0,VRSN,0.0
ensemble_84_126_189_21,0.0,VSNT,0.0
ensemble_84_126_189_21,0.0,CERN,0.0
ensemble_84_126_189_21,0.0,CMCSA,0.0
ensemble_84_126_189_21,0.0,CDNS,0.0
ensemble_84_126_189_21,0.0,CDW,0.0
ensemble_84_126_189_21,0.0,BMRN,0.0
ensemble_84_126_189_21,0.0,CCEP,0.0
ensemble_84_126_189_21,0.0,BKR,0.0
ensemble_84_126_189_21,0.0,CELG,0.0
ensemble_84_126_189_21,0.0,CHKP,0.0
ensemble_84_126_189_21,0.0,CHTR,0.0
ensemble_84_126_189_21,0.0,ADSK,0.0
ensemble_84_126_189_21,0.0,AXON,0.0
ensemble_84_126_189_21,0.0,BIIB,0.0
ensemble_84_126_189_21,0.0,ATVI,0.0
ensemble_84_126_189_21,0.0,ANSS,0.0
ensemble_84_126_189_21,0.0,AMZN,0.0
ensemble_84_126_189_21,0.0,ALXN,0.0
ensemble_84_126_189_21,0.0,ALNY,0.0
ensemble_84_126_189_21,0.0,AEP,0.0
ensemble_84_126_189_21,0.0,ALGN,0.0
ensemble_84_126_189_21,0.0,ABNB,0.0
ensemble_84_126_189_21,0.0,FOXA,0.0
ensemble_84_126_189_21,0.0,GFS,0.0
ensemble_84_126_189_21,0.0,CTAS,0.0
ensemble_84_126_189_21,0.0,CSCO,0.0
ensemble_84_126_189_21,0.0,CPRT,0.0
ensemble_84_126_189_21,0.0,MDLZ,0.0
ensemble_84_126_189_21,0.0,MDB,0.0
ensemble_84_126_189_21,0.0,KLAC,0.0
ensemble_84_126_189_21,0.0,LBTYK,0.0
ensemble_84_126_189_21,0.0,KHC,0.0
ensemble_84_126_189_21,0.0,GEHC,0.0
ensemble_84_126_189_21,0.0,FTNT,0.0
ensemble_84_126_189_21,0.0,HAS,0.0
ensemble_84_126_189_21,0.0,LBTYA,0.0
ensemble_84_126_189_21,0.0,JBHT,0.0
ensemble_84_126_189_21,0.0,IDXX,0.0
ensemble_84_126_189_21,0.0,HON,0.0
ensemble_84_126_189_21,0.0,ILMN,0.0
ensemble_84_126_189_21,0.0,INCY,0.0
ensemble_84_126_189_21,0.0,INSM,0.0
ensemble_84_126_189_21,0.0,HSIC,0.0
ensemble_84_126_189_21,0.0,MSFT,0.0
ensemble_84_126_189_21,0.0,MPWR,0.0
ensemble_84_126_189_21,0.0,FANG,0.0
ensemble_84_126_189_21,0.0,EXPE,0.0
ensemble_84_126_189_21,0.0,FI,0.0
ensemble_84_126_189_21,0.0,FER,0.0
ensemble_84_126_189_21,0.0,FOX,0.0
ensemble_84_126_189_21,0.0,FAST,0.0
ensemble_84_126_189_21,0.0,DLTR,0.0
ensemble_84_126_189_21,0.0,CTSH,0.0
ensemble_84_126_189_21,0.0,CSX,0.0
ensemble_84_126_189_21,0.0,CTXS,0.0
ensemble_84_126_189_21,0.0,EBAY,0.0
ensemble_84_126_189_21,0.0,EA,0.0
ensemble_84_126_189_21,0.0,EXC,0.0
ensemble_84_126_189_21,0.0,CSGP,0.0
ensemble_84_126_189_21,0.0,WDAY,0.0
ensemble_84_126_189_21,0.0,WBA,0.0
ensemble_84_126_189_21,0.0,WTW,0.0
ensemble_84_126_189_21,0.0,WMT,0.0
ensemble_84_126_189_21,0.0,WYNN,0.0
ensemble_84_126_189_21,0.0,XEL,0.0
ensemble_84_126_189_21,0.0,VRSK,0.0
ensemble_84_126_189_21,0.0,ULTA,0.0
ensemble_84_126_189_21,0.0,QQQ,0.0
ensemble_84_126_189_21,0.0,LIN,0.0
ensemble_84_126_189_21,0.0,KDP,0.0
ensemble_84_126_189_21,0.0,MAR,0.0
ensemble_84_126_189_21,0.0,MNST,0.0
ensemble_84_126_189_21,0.0,MCHP,0.0
ensemble_84_126_189_21,0.0,MXIM,0.0
ensemble_84_126_189_21,0.0,NLOK,0.0
ensemble_84_126_189_21,0.0,SGEN,0.0
ensemble_84_126_189_21,0.0,SIRI,0.0
ensemble_84_126_189_21,0.0,ORLY,0.0
ensemble_84_126_189_21,0.0,PCAR,0.0
ensemble_84_126_189_21,0.0,ROST,0.0
ensemble_84_126_189_21,0.0,ROP,0.0
ensemble_84_126_189_21,0.0,RIVN,0.0
ensemble_84_126_189_21,0.0,MTCH,0.0
ensemble_84_126_189_21,0.0,ON,0.0
ensemble_84_126_189_21,0.0,NXPI,0.0
ensemble_84_126_189_21,0.0,ODFL,0.0
ensemble_84_126_189_21,0.0,OKTA,0.0
ensemble_84_126_189_21,0.0,PAYX,0.0
ensemble_84_126_189_21,0.0,NTAP,0.0
ensemble_84_126_189_21,0.0,NTES,0.0
ensemble_84_126_189_21,0.0,MYL,0.0
ensemble_84_126_189_21,0.0,TCOM,0.0
ensemble_84_126_189_21,0.0,SWKS,0.0
ensemble_84_126_189_21,0.0,TEAM,0.0
ensemble_84_126_189_21,0.0,TRI,0.0
ensemble_84_126_189_21,0.0,SPLK,0.0
ensemble_84_126_189_21,0.0,SMCI,0.0
ensemble_84_126_189_21,0.0,SOLS,0.0
ensemble_84_126_189_21,0.0,SBUX,-0.0002449797843705483
ensemble_84_126_189_21,0.0,GOOGL,-0.0012174720398919388
ensemble_84_126_189_21,0.0,MELI,-0.002392986709759565
ensemble_84_126_189_21,0.0,SHOP,-0.003866031046484939
ensemble_84_126_189_21,0.0,AVGO,-0.0067549271260265685
ensemble_84_126_189_21,0.0,NFLX,-0.008667950731220286
ensemble_84_126_189_21,0.0,XLNX,-0.00901767764813192
ensemble_84_126_189_21,0.0,BKNG,-0.010287670626658512
ensemble_84_126_189_21,0.0,PYPL,-0.01455674351275219
ensemble_84_126_189_21,0.0,JD,-0.026925626621425947
ensemble_84_126_189_21,0.0,PTON,-0.02746807004616399
ensemble_84_126_189_21,0.0,AMGN,-0.03152746144577667
ensemble_84_126_189_21,0.0,DXCM,-0.03633690944443907
ensemble_84_126_189_21,0.0,GILD,-0.03687151203832229
ensemble_84_126_189_21,0.0,INTU,-0.0434713233753485
ensemble_84_126_189_21,0.0,APP,-0.04868636612767027
ensemble_84_126_189_21,0.0,COST,-0.050023804244158296
ensemble_84_126_189_21,0.0,MRVL,-0.05737507332303314
ensemble_84_126_189_21,0.0,QCOM,-0.0745159893066883
ensemble_84_126_189_21,0.0,PANW,-0.08247904325463103
ensemble_84_126_189_21,0.0,CEG,-0.08908811391122354
ensemble_84_126_189_21,0.0,PDD,-0.08943329716614143
ensemble_84_126_189_21,0.0,ZS,-0.08972065868097719
ensemble_84_126_189_21,0.0,ENPH,-0.09629212184778324
ensemble_84_126_189_21,0.0,BIDU,-0.10031815341697388
ensemble_84_126_189_21,1.0,NVDA,0.6667995979796654
ensemble_84_126_189_21,1.0,TSLA,0.4046966616232321
ensemble_84_126_189_21,1.0,PLTR,0.4025969856750938
ensemble_84_126_189_21,1.0,MRNA,0.3551434923193578
ensemble_84_126_189_21,1.0,WDC,0.3244768229691437
ensemble_84_126_189_21,1.0,MU,0.2738352566988668
ensemble_84_126_189_21,1.0,ZM,0.25764312141164697
ensemble_84_126_189_21,1.0,DOCU,0.16512113637355774
ensemble_84_126_189_21,1.0,CRWD,0.16337659584020586
ensemble_84_126_189_21,1.0,STX,0.1632961132468509
ensemble_84_126_189_21,1.0,WBD,0.14573417641795972
ensemble_84_126_189_21,1.0,META,0.13419166303462418
ensemble_84_126_189_21,1.0,AMD,0.091502627406355
ensemble_84_126_189_21,1.0,ASML,0.08531696989179861
ensemble_84_126_189_21,1.0,DDOG,0.08289900451166085
ensemble_84_126_189_21,1.0,MSTR,0.07973272896103681
ensemble_84_126_189_21,1.0,VRTX,0.037950225265112957
ensemble_84_126_189_21,1.0,AMAT,0.027932702188329224
ensemble_84_126_189_21,1.0,REGN,0.0264428404722713
ensemble_84_126_189_21,1.0,DASH,0.025147396157484563
ensemble_84_126_189_21,1.0,SNDK,0.0216683631669882
ensemble_84_126_189_21,1.0,GOOG,0.02001111213153215
ensemble_84_126_189_21,1.0,INTC,0.018921786046785613
ensemble_84_126_189_21,1.0,TMUS,0.014991383820378271
ensemble_84_126_189_21,1.0,ISRG,0.013697285815486146
ensemble_84_126_189_21,1.0,ARM,0.00984326246398979
ensemble_84_126_189_21,1.0,LCID,0.008555851656765888
ensemble_84_126_189_21,1.0,ADP,0.007207866057828216
ensemble_84_126_189_21,1.0,LRCX,0.004292524681012447
ensemble_84_126_189_21,1.0,LULU,0.004145895411601922
ensemble_84_126_189_21,1.0,SNPS,0.0026672755323010923
ensemble_84_126_189_21,1.0,PEP,0.002146669124197639
ensemble_84_126_189_21,1.0,ADBE,0.0016867058119247463
ensemble_84_126_189_21,1.0,AZN,0.0011242725547914777
ensemble_84_126_189_21,1.0,ADI,0.0
ensemble_84_126_189_21,1.0,AAPL,0.0
ensemble_84_126_189_21,1.0,AAL,0.0
ensemble_84_126_189_21,1.0,UAL,0.0
ensemble_84_126_189_21,1.0,TXN,0.0
ensemble_84_126_189_21,1.0,TTWO,0.0
ensemble_84_126_189_21,1.0,TTD,0.0
ensemble_84_126_189_21,1.0,VRSN,0.0
ensemble_84_126_189_21,1.0,VSNT,0.0
ensemble_84_126_189_21,1.0,CERN,0.0
ensemble_84_126_189_21,1.0,CMCSA,0.0
ensemble_84_126_189_21,1.0,CDNS,0.0
ensemble_84_126_189_21,1.0,CDW,0.0
ensemble_84_126_189_21,1.0,BMRN,0.0
ensemble_84_126_189_21,1.0,CCEP,0.0
ensemble_84_126_189_21,1.0,BKR,0.0
ensemble_84_126_189_21,1.0,CELG,0.0
ensemble_84_126_189_21,1.0,CHKP,0.0
ensemble_84_126_189_21,1.0,CHTR,0.0
ensemble_84_126_189_21,1.0,ADSK,0.0
ensemble_84_126_189_21,1.0,AXON,0.0
ensemble_84_126_189_21,1.0,BIIB,0.0
ensemble_84_126_189_21,1.0,ATVI,0.0
ensemble_84_126_189_21,1.0,ANSS,0.0
ensemble_84_126_189_21,1.0,AMZN,0.0
ensemble_84_126_189_21,1.0,ALXN,0.0
ensemble_84_126_189_21,1.0,ALNY,0.0
ensemble_84_126_189_21,1.0,AEP,0.0
ensemble_84_126_189_21,1.0,ALGN,0.0
ensemble_84_126_189_21,1.0,ABNB,0.0
ensemble_84_126_189_21,1.0,FOXA,0.0
ensemble_84_126_189_21,1.0,GFS,0.0
ensemble_84_126_189_21,1.0,CTAS,0.0
ensemble_84_126_189_21,1.0,CSCO,0.0
ensemble_84_126_189_21,1.0,CPRT,0.0
ensemble_84_126_189_21,1.0,MDLZ,0.0
ensemble_84_126_189_21,1.0,MDB,0.0
ensemble_84_126_189_21,1.0,KLAC,0.0
ensemble_84_126_189_21,1.0,LBTYK,0.0
ensemble_84_126_189_21,1.0,KHC,0.0
ensemble_84_126_189_21,1.0,GEHC,0.0
ensemble_84_126_189_21,1.0,FTNT,0.0
ensemble_84_126_189_21,1.0,HAS,0.0
ensemble_84_126_189_21,1.0,LBTYA,0.0
ensemble_84_126_189_21,1.0,JBHT,0.0
ensemble_84_126_189_21,1.0,IDXX,0.0
ensemble_84_126_189_21,1.0,HON,0.0
ensemble_84_126_189_21,1.0,ILMN,0.0
ensemble_84_126_189_21,1.0,INCY,0.0
ensemble_84_126_189_21,1.0,INSM,0.0
ensemble_84_126_189_21,1.0,HSIC,0.0
ensemble_84_126_189_21,1.0,MSFT,0.0
ensemble_84_126_189_21,1.0,MPWR,0.0
ensemble_84_126_189_21,1.0,FANG,0.0
ensemble_84_126_189_21,1.0,EXPE,0.0
ensemble_84_126_189_21,1.0,FI,0.0
ensemble_84_126_189_21,1.0,FER,0.0
ensemble_84_126_189_21,1.0,FOX,0.0
ensemble_84_126_189_21,1.0,FAST,0.0
ensemble_84_126_189_21,1.0,DLTR,0.0
ensemble_84_126_189_21,1.0,CTSH,0.0
ensemble_84_126_189_21,1.0,CSX,0.0
ensemble_84_126_189_21,1.0,CTXS,0.0
ensemble_84_126_189_21,1.0,EBAY,0.0
ensemble_84_126_189_21,1.0,EA,0.0
ensemble_84_126_189_21,1.0,EXC,0.0
ensemble_84_126_189_21,1.0,CSGP,0.0
ensemble_84_126_189_21,1.0,WDAY,0.0
ensemble_84_126_189_21,1.0,WBA,0.0
ensemble_84_126_189_21,1.0,WTW,0.0
ensemble_84_126_189_21,1.0,WMT,0.0
ensemble_84_126_189_21,1.0,WYNN,0.0
ensemble_84_126_189_21,1.0,XEL,0.0
ensemble_84_126_189_21,1.0,VRSK,0.0
ensemble_84_126_189_21,1.0,ULTA,0.0
ensemble_84_126_189_21,1.0,QQQ,0.0
ensemble_84_126_189_21,1.0,LIN,0.0
ensemble_84_126_189_21,1.0,KDP,0.0
ensemble_84_126_189_21,1.0,MAR,0.0
ensemble_84_126_189_21,1.0,MNST,0.0
ensemble_84_126_189_21,1.0,MCHP,0.0
ensemble_84_126_189_21,1.0,MXIM,0.0
ensemble_84_126_189_21,1.0,NLOK,0.0
ensemble_84_126_189_21,1.0,SGEN,0.0
ensemble_84_126_189_21,1.0,SIRI,0.0
ensemble_84_126_189_21,1.0,ORLY,0.0
ensemble_84_126_189_21,1.0,PCAR,0.0
ensemble_84_126_189_21,1.0,ROST,0.0
ensemble_84_126_189_21,1.0,ROP,0.0
ensemble_84_126_189_21,1.0,RIVN,0.0
ensemble_84_126_189_21,1.0,MTCH,0.0
ensemble_84_126_189_21,1.0,ON,0.0
ensemble_84_126_189_21,1.0,NXPI,0.0
ensemble_84_126_189_21,1.0,ODFL,0.0
ensemble_84_126_189_21,1.0,OKTA,0.0
ensemble_84_126_189_21,1.0,PAYX,0.0
ensemble_84_126_189_21,1.0,NTAP,0.0
ensemble_84_126_189_21,1.0,NTES,0.0
ensemble_84_126_189_21,1.0,MYL,0.0
ensemble_84_126_189_21,1.0,TCOM,0.0
ensemble_84_126_189_21,1.0,SWKS,0.0
ensemble_84_126_189_21,1.0,TEAM,0.0
ensemble_84_126_189_21,1.0,TRI,0.0
ensemble_84_126_189_21,1.0,SPLK,0.0
ensemble_84_126_189_21,1.0,SMCI,0.0
ensemble_84_126_189_21,1.0,SOLS,0.0
ensemble_84_126_189_21,1.0,SBUX,-0.0003783131177038813
ensemble_84_126_189_21,1.0,GOOGL,-0.0012841387065586059
ensemble_84_126_189_21,1.0,MELI,-0.0027929867097595653
ensemble_84_126_189_21,1.0,SHOP,-0.003932697713151606
ensemble_84_126_189_21,1.0,AVGO,-0.007554927126026567
ensemble_84_126_189_21,1.0,NFLX,-0.008934617397886951
ensemble_84_126_189_21,1.0,XLNX,-0.009151010981465252
ensemble_84_126_189_21,1.0,BKNG,-0.010354337293325178
ensemble_84_126_189_21,1.0,PYPL,-0.014623410179418856
ensemble_84_126_189_21,1.0,JD,-0.02705895995475928
ensemble_84_126_189_21,1.0,PTON,-0.027534736712830656
ensemble_84_126_189_21,1.0,AMGN,-0.03172746144577667
ensemble_84_126_189_21,1.0,DXCM,-0.0364702427777724
ensemble_84_126_189_21,1.0,GILD,-0.037138178704988964
ensemble_84_126_189_21,1.0,INTU,-0.04380465670868183
ensemble_84_126_189_21,1.0,APP,-0.048819699461003604
ensemble_84_126_189_21,1.0,COST,-0.05015713757749163
ensemble_84_126_189_21,1.0,MRVL,-0.05770840665636648
ensemble_84_126_189_21,1.0,QCOM,-0.0747159893066883
ensemble_84_126_189_21,1.0,PANW,-0.08261237658796436
ensemble_84_126_189_21,1.0,CEG,-0.0893547805778902
ensemble_84_126_189_21,1.0,PDD,-0.08976663049947477
ensemble_84_126_189_21,1.0,ZS,-0.08985399201431052
ensemble_84_126_189_21,1.0,ENPH,-0.09642545518111657
ensemble_84_126_189_21,1.0,BIDU,-0.10038482008364054
ensemble_84_126_189_21,2.0,NVDA,0.6659995979796653
ensemble_84_126_189_21,2.0,TSLA,0.4038966616232321
ensemble_84_126_189_21,2.0,PLTR,0.4024636523417604
ensemble_84_126_189_21,2.0,MRNA,0.35467682565269115
ensemble_84_126_189_21,2.0,WDC,0.3244434896358104
ensemble_84_126_189_21,2.0,MU,0.2733352566988668
ensemble_84_126_189_21,2.0,ZM,0.257443121411647
ensemble_84_126_189_21,2.0,DOCU,0.16485446970689108
ensemble_84_126_189_21,2.0,CRWD,0.16317659584020586
ensemble_84_126_189_21,2.0,STX,0.16316277991351755
ensemble_84_126_189_21,2.0,WBD,0.1455341764179597
ensemble_84_126_189_21,2.0,META,0.1337249963679575
ensemble_84_126_189_21,2.0,AMD,0.09070262740635499
ensemble_84_126_189_21,2.0,ASML,0.08498363655846528
ensemble_84_126_189_21,2.0,DDOG,0.08269900451166086
ensemble_84_126_189_21,2.0,MSTR,0.07939939562770347
ensemble_84_126_189_21,2.0,VRTX,0.03788355859844629
ensemble_84_126_189_21,2.0,AMAT,0.027866035521662558
ensemble_84_126_189_21,2.0,REGN,0.026109507138937962
ensemble_84_126_189_21,2.0,DASH,0.024880729490817897
ensemble_84_126_189_21,2.0,SNDK,0.021635029833654867
ensemble_84_126_189_21,2.0,GOOG,0.01981111213153215
ensemble_84_126_189_21,2.0,INTC,0.01878845271345228
ensemble_84_126_189_21,2.0,TMUS,0.014591383820378272
ensemble_84_126_189_21,2.0,ISRG,0.013563952482152811
ensemble_84_126_189_21,2.0,ARM,0.009709929130656457
ensemble_84_126_189_21,2.0,LCID,0.00835585165676589
ensemble_84_126_189_21,2.0,ADP,0.007074532724494882
ensemble_84_126_189_21,2.0,LULU,0.004079228744935255
ensemble_84_126_189_21,2.0,LRCX,0.003959191347679112
ensemble_84_126_189_21,2.0,SNPS,0.0026006088656344243
ensemble_84_126_189_21,2.0,PEP,0.001946669124197639
ensemble_84_126_189_21,2.0,ADBE,0.0014867058119247458
ensemble_84_126_189_21,2.0,AZN,0.0009909392214581445
ensemble_84_126_189_21,2.0,ADI,0.0
ensemble_84_126_189_21,2.0,AAPL,0.0
ensemble_84_126_189_21,2.0,AAL,0.0
ensemble_84_126_189_21,2.0,UAL,0.0
ensemble_84_126_189_21,2.0,TXN,0.0
ensemble_84_126_189_21,2.0,TTWO,0.0
ensemble_84_126_189_21,2.0,TTD,0.0
ensemble_84_126_189_21,2.0,VRSN,0.0
ensemble_84_126_189_21,2.0,VSNT,0.0
ensemble_84_126_189_21,2.0,CERN,0.0
ensemble_84_126_189_21,2.0,CMCSA,0.0
ensemble_84_126_189_21,2.0,CDNS,0.0
ensemble_84_126_189_21,2.0,CDW,0.0
ensemble_84_126_189_21,2.0,BMRN,0.0
ensemble_84_126_189_21,2.0,CCEP,0.0
ensemble_84_126_189_21,2.0,BKR,0.0
ensemble_84_126_189_21,2.0,CELG,0.0
ensemble_84_126_189_21,2.0,CHKP,0.0
ensemble_84_126_189_21,2.0,CHTR,0.0
ensemble_84_126_189_21,2.0,ADSK,0.0
ensemble_84_126_189_21,2.0,AXON,0.0
ensemble_84_126_189_21,2.0,BIIB,0.0
ensemble_84_126_189_21,2.0,ATVI,0.0
ensemble_84_126_189_21,2.0,ANSS,0.0
ensemble_84_126_189_21,2.0,AMZN,0.0
ensemble_84_126_189_21,2.0,ALXN,0.0
ensemble_84_126_189_21,2.0,ALNY,0.0
ensemble_84_126_189_21,2.0,AEP,0.0
ensemble_84_126_189_21,2.0,ALGN,0.0
ensemble_84_126_189_21,2.0,ABNB,0.0
