variant,extra_bps,month,net_pnl
control_126_21,2.0,2024-06,0.04638865604522244
control_126_21,2.0,2024-07,-0.16594278271913349
control_126_21,2.0,2024-08,-0.1161436499386221
control_126_21,2.0,2024-09,0.1623820282546287
control_126_21,2.0,2024-10,0.013056272098660823
control_126_21,2.0,2024-11,0.13599354384322865
control_126_21,2.0,2024-12,0.013666848687922312
control_126_21,2.0,2025-01,0.07139126773331862
control_126_21,2.0,2025-02,0.08992799686931667
control_126_21,2.0,2025-03,-0.058923411988201724
control_126_21,2.0,2025-04,0.3046141544989148
control_126_21,2.0,2025-05,0.13408484987363362
control_126_21,2.0,2025-06,0.041262578743029396
control_126_21,2.0,2025-07,0.008039645845609341
control_126_21,2.0,2025-08,-0.04541061306515764
control_126_21,2.0,2025-09,0.06754537767132458
control_126_21,2.0,2025-10,0.2436867511441359
control_126_21,2.0,2025-11,-0.118966159265623
control_126_21,2.0,2025-12,0.14126381930247514
control_126_21,2.0,2026-01,0.22869990417352928
control_126_21,2.0,2026-02,0.037625497946006684
control_126_21,2.0,2026-03,-0.0040509375327243274
control_126_21,2.0,2026-04,0.4371633493279396
control_126_21,5.0,2019-06,0.0
control_126_21,5.0,2019-07,0.0
control_126_21,5.0,2019-08,0.0
control_126_21,5.0,2019-09,0.0
control_126_21,5.0,2019-10,0.0
control_126_21,5.0,2019-11,0.0
control_126_21,5.0,2019-12,0.0
control_126_21,5.0,2020-01,0.0
control_126_21,5.0,2020-02,0.0
control_126_21,5.0,2020-03,0.0
control_126_21,5.0,2020-04,0.11846833275262318
control_126_21,5.0,2020-05,0.1223401044582943
control_126_21,5.0,2020-06,0.2063586670706414
control_126_21,5.0,2020-07,0.1545953965601506
control_126_21,5.0,2020-08,0.340606897092679
control_126_21,5.0,2020-09,-0.011495674591876575
control_126_21,5.0,2020-10,-0.07443550954714528
control_126_21,5.0,2020-11,0.18719149626872666
control_126_21,5.0,2020-12,-0.025423168227410673
control_126_21,5.0,2021-01,0.21812685880758312
control_126_21,5.0,2021-02,-0.0998173300559167
control_126_21,5.0,2021-03,-0.11169584611029962
control_126_21,5.0,2021-04,0.09236152340483242
control_126_21,5.0,2021-05,0.001817779345885201
control_126_21,5.0,2021-06,0.09219836116360187
control_126_21,5.0,2021-07,0.035067212100835535
control_126_21,5.0,2021-08,0.07911791310882274
control_126_21,5.0,2021-09,-0.0829100140955182
control_126_21,5.0,2021-10,0.10391065934865273
control_126_21,5.0,2021-11,0.13377626338016413
control_126_21,5.0,2021-12,-0.06419305182833668
control_126_21,5.0,2022-01,-0.06884419656279085
control_126_21,5.0,2022-02,-0.023884571752703396
control_126_21,5.0,2022-03,0.1004122681875536
control_126_21,5.0,2022-04,-0.16703677342512083
control_126_21,5.0,2022-05,-0.07325056032718068
control_126_21,5.0,2022-06,-0.06278235174122314
control_126_21,5.0,2022-07,0.02959012801962624
control_126_21,5.0,2022-08,0.007141523401225087
control_126_21,5.0,2022-09,-0.011536206000997591
control_126_21,5.0,2022-10,0.04326547534933795
control_126_21,5.0,2022-11,0.17906296061889967
control_126_21,5.0,2022-12,-0.036436844498178036
control_126_21,5.0,2023-01,0.030267759439087254
control_126_21,5.0,2023-02,0.01664084390441175
control_126_21,5.0,2023-03,-0.055381917272305604
control_126_21,5.0,2023-04,0.038704675809763084
control_126_21,5.0,2023-05,0.18386041126277194
control_126_21,5.0,2023-06,0.016421962920172464
control_126_21,5.0,2023-07,0.06661586638265486
control_126_21,5.0,2023-08,0.005885621648025382
control_126_21,5.0,2023-09,-0.047329824665483404
control_126_21,5.0,2023-10,-0.004491577806324288
control_126_21,5.0,2023-11,0.1687862677115105
control_126_21,5.0,2023-12,0.012831312740848663
control_126_21,5.0,2024-01,0.02322882686852759
control_126_21,5.0,2024-02,0.09849964800289945
control_126_21,5.0,2024-03,-0.029087042760814353
control_126_21,5.0,2024-04,-0.07140795366629892
control_126_21,5.0,2024-05,0.14712876760631521
control_126_21,5.0,2024-06,0.04558865604522243
control_126_21,5.0,2024-07,-0.16674278271913348
control_126_21,5.0,2024-08,-0.1161436499386221
control_126_21,5.0,2024-09,0.1613820282546287
control_126_21,5.0,2024-10,0.012056272098660822
control_126_21,5.0,2024-11,0.13519354384322868
control_126_21,5.0,2024-12,0.012866848687922317
control_126_21,5.0,2025-01,0.07139126773331862
control_126_21,5.0,2025-02,0.08992799686931667
control_126_21,5.0,2025-03,-0.058923411988201724
control_126_21,5.0,2025-04,0.3046141544989148
control_126_21,5.0,2025-05,0.13408484987363362
control_126_21,5.0,2025-06,0.0406625787430294
control_126_21,5.0,2025-07,0.007439645845609341
control_126_21,5.0,2025-08,-0.046010613065157635
control_126_21,5.0,2025-09,0.06694537767132458
control_126_21,5.0,2025-10,0.24308675114413592
control_126_21,5.0,2025-11,-0.11956615926562297
control_126_21,5.0,2025-12,0.14106381930247516
control_126_21,5.0,2026-01,0.2282999041735293
control_126_21,5.0,2026-02,0.03742549794600668
control_126_21,5.0,2026-03,-0.0040509375327243274
control_126_21,5.0,2026-04,0.4365633493279396
control_126_21,10.0,2019-06,0.0
control_126_21,10.0,2019-07,0.0
control_126_21,10.0,2019-08,0.0
control_126_21,10.0,2019-09,0.0
control_126_21,10.0,2019-10,0.0
control_126_21,10.0,2019-11,0.0
control_126_21,10.0,2019-12,0.0
control_126_21,10.0,2020-01,0.0
control_126_21,10.0,2020-02,0.0
control_126_21,10.0,2020-03,0.0
control_126_21,10.0,2020-04,0.11796833275262318
control_126_21,10.0,2020-05,0.12100677112496094
control_126_21,10.0,2020-06,0.20602533373730808
control_126_21,10.0,2020-07,0.15426206322681726
control_126_21,10.0,2020-08,0.3402735637593457
control_126_21,10.0,2020-09,-0.012162341258543246
control_126_21,10.0,2020-10,-0.07476884288047861
control_126_21,10.0,2020-11,0.18685816293539334
control_126_21,10.0,2020-12,-0.026756501560744005
control_126_21,10.0,2021-01,0.21779352547424977
control_126_21,10.0,2021-02,-0.10048399672258337
control_126_21,10.0,2021-03,-0.11269584611029962
control_126_21,10.0,2021-04,0.09169485673816576
control_126_21,10.0,2021-05,0.00015111267921852356
control_126_21,10.0,2021-06,0.0915316944969352
control_126_21,10.0,2021-07,0.03406721210083553
control_126_21,10.0,2021-08,0.07745124644215606
control_126_21,10.0,2021-09,-0.08457668076218486
control_126_21,10.0,2021-10,0.10324399268198607
control_126_21,10.0,2021-11,0.13244293004683078
control_126_21,10.0,2021-12,-0.06485971849500335
control_126_21,10.0,2022-01,-0.07084419656279085
control_126_21,10.0,2022-02,-0.024884571752703408
control_126_21,10.0,2022-03,0.09874560152088692
control_126_21,10.0,2022-04,-0.16837010675845415
control_126_21,10.0,2022-05,-0.074583893660514
control_126_21,10.0,2022-06,-0.06511568507455648
control_126_21,10.0,2022-07,0.029256794686292904
control_126_21,10.0,2022-08,0.0061415234012250864
control_126_21,10.0,2022-09,-0.012536206000997592
control_126_21,10.0,2022-10,0.04159880868267129
control_126_21,10.0,2022-11,0.17772962728556632
control_126_21,10.0,2022-12,-0.0371035111648447
control_126_21,10.0,2023-01,0.02960109277242059
control_126_21,10.0,2023-02,0.01564084390441175
control_126_21,10.0,2023-03,-0.056048583938972274
control_126_21,10.0,2023-04,0.03737134247642975
control_126_21,10.0,2023-05,0.18252707792943862
control_126_21,10.0,2023-06,0.016088629586839133
control_126_21,10.0,2023-07,0.06628253304932152
control_126_21,10.0,2023-08,0.005885621648025382
control_126_21,10.0,2023-09,-0.048329824665483405
control_126_21,10.0,2023-10,-0.004491577806324288
control_126_21,10.0,2023-11,0.16711960104484383
control_126_21,10.0,2023-12,0.012831312740848663
control_126_21,10.0,2024-01,0.021895493535194266
control_126_21,10.0,2024-02,0.0978329813362328
control_126_21,10.0,2024-03,-0.03042037609414768
control_126_21,10.0,2024-04,-0.07207462033296558
control_126_21,10.0,2024-05,0.1457954342729819
control_126_21,10.0,2024-06,0.0442553227118891
control_126_21,10.0,2024-07,-0.1680761160524668
control_126_21,10.0,2024-08,-0.1161436499386221
control_126_21,10.0,2024-09,0.15971536158796204
control_126_21,10.0,2024-10,0.010389605431994155
control_126_21,10.0,2024-11,0.13386021050989533
control_126_21,10.0,2024-12,0.011533515354588984
control_126_21,10.0,2025-01,0.07139126773331862
control_126_21,10.0,2025-02,0.08992799686931667
control_126_21,10.0,2025-03,-0.058923411988201724
control_126_21,10.0,2025-04,0.3046141544989148
control_126_21,10.0,2025-05,0.13408484987363362
control_126_21,10.0,2025-06,0.03966257874302939
control_126_21,10.0,2025-07,0.006439645845609337
control_126_21,10.0,2025-08,-0.047010613065157636
control_126_21,10.0,2025-09,0.06594537767132458
control_126_21,10.0,2025-10,0.24208675114413591
control_126_21,10.0,2025-11,-0.12056615926562299
control_126_21,10.0,2025-12,0.1407304859691418
control_126_21,10.0,2026-01,0.22763323750686262
control_126_21,10.0,2026-02,0.03709216461267334
control_126_21,10.0,2026-03,-0.0040509375327243274
control_126_21,10.0,2026-04,0.4355633493279396
ensemble_84_126_189_21,0.0,2019-06,0.0
ensemble_84_126_189_21,0.0,2019-07,0.0
ensemble_84_126_189_21,0.0,2019-08,0.0
ensemble_84_126_189_21,0.0,2019-09,0.0
ensemble_84_126_189_21,0.0,2019-10,0.0
ensemble_84_126_189_21,0.0,2019-11,0.0
ensemble_84_126_189_21,0.0,2019-12,0.0
ensemble_84_126_189_21,0.0,2020-01,0.0
ensemble_84_126_189_21,0.0,2020-02,0.0
ensemble_84_126_189_21,0.0,2020-03,0.0
ensemble_84_126_189_21,0.0,2020-04,0.06467454833906407
ensemble_84_126_189_21,0.0,2020-05,0.1482416139099479
ensemble_84_126_189_21,0.0,2020-06,0.20669200040397473
ensemble_84_126_189_21,0.0,2020-07,0.11703095086897018
ensemble_84_126_189_21,0.0,2020-08,0.2402994540038155
ensemble_84_126_189_21,0.0,2020-09,0.11044947280109965
ensemble_84_126_189_21,0.0,2020-10,-0.06037320362976653
ensemble_84_126_189_21,0.0,2020-11,0.14647999606278883
ensemble_84_126_189_21,0.0,2020-12,0.06362907614846113
ensemble_84_126_189_21,0.0,2021-01,0.21751199898635296
ensemble_84_126_189_21,0.0,2021-02,-0.08898080258579098
ensemble_84_126_189_21,0.0,2021-03,-0.13680339091163518
ensemble_84_126_189_21,0.0,2021-04,0.09443709517546624
ensemble_84_126_189_21,0.0,2021-05,0.04144953677625328
ensemble_84_126_189_21,0.0,2021-06,0.09608050353344047
ensemble_84_126_189_21,0.0,2021-07,0.12351989260968096
ensemble_84_126_189_21,0.0,2021-08,0.08737218927747921
ensemble_84_126_189_21,0.0,2021-09,-0.06083415358166136
ensemble_84_126_189_21,0.0,2021-10,0.09095937693193054
ensemble_84_126_189_21,0.0,2021-11,0.09148185663357544
ensemble_84_126_189_21,0.0,2021-12,-0.040782299285134355
ensemble_84_126_189_21,0.0,2022-01,-0.07062444274364238
ensemble_84_126_189_21,0.0,2022-02,-0.017268183332823463
ensemble_84_126_189_21,0.0,2022-03,0.05653660966614415
ensemble_84_126_189_21,0.0,2022-04,-0.18540589833318316
ensemble_84_126_189_21,0.0,2022-05,-0.06583651300087193
ensemble_84_126_189_21,0.0,2022-06,-0.04615805556456835
ensemble_84_126_189_21,0.0,2022-07,0.009485592195161466
ensemble_84_126_189_21,0.0,2022-08,-0.0010231389303385708
ensemble_84_126_189_21,0.0,2022-09,-0.011824104318418783
ensemble_84_126_189_21,0.0,2022-10,0.05496219102615964
ensemble_84_126_189_21,0.0,2022-11,0.053193685036784455
ensemble_84_126_189_21,0.0,2022-12,-0.09147397954120777
ensemble_84_126_189_21,0.0,2023-01,0.02494267108471093
ensemble_84_126_189_21,0.0,2023-02,-0.11648012033447766
ensemble_84_126_189_21,0.0,2023-03,0.015876235576274406
ensemble_84_126_189_21,0.0,2023-04,0.008045614050773756
ensemble_84_126_189_21,0.0,2023-05,0.14707904454891615
ensemble_84_126_189_21,0.0,2023-06,0.0497188491997695
ensemble_84_126_189_21,0.0,2023-07,0.06747789576634888
ensemble_84_126_189_21,0.0,2023-08,0.003577926032751746
ensemble_84_126_189_21,0.0,2023-09,-0.06299420753305691
ensemble_84_126_189_21,0.0,2023-10,-0.08000043390218431
ensemble_84_126_189_21,0.0,2023-11,0.16107953511192463
ensemble_84_126_189_21,0.0,2023-12,0.04122140164020949
ensemble_84_126_189_21,0.0,2024-01,0.02104262162878146
ensemble_84_126_189_21,0.0,2024-02,0.06431313323438954
ensemble_84_126_189_21,0.0,2024-03,-0.04237892172632512
ensemble_84_126_189_21,0.0,2024-04,-0.08992183206742081
ensemble_84_126_189_21,0.0,2024-05,0.17770892851871145
ensemble_84_126_189_21,0.0,2024-06,0.029537569505690867
ensemble_84_126_189_21,0.0,2024-07,-0.09339146341645088
ensemble_84_126_189_21,0.0,2024-08,0.03530425899330602
ensemble_84_126_189_21,0.0,2024-09,0.0023064270217512395
ensemble_84_126_189_21,0.0,2024-10,0.0352548525156583
ensemble_84_126_189_21,0.0,2024-11,0.028405606332796575
ensemble_84_126_189_21,0.0,2024-12,-0.09500102234009773
ensemble_84_126_189_21,0.0,2025-01,0.07139126773331862
ensemble_84_126_189_21,0.0,2025-02,0.08992799686931667
ensemble_84_126_189_21,0.0,2025-03,-0.06839264806585454
ensemble_84_126_189_21,0.0,2025-04,0.22602414311361235
ensemble_84_126_189_21,0.0,2025-05,0.053862302990074246
ensemble_84_126_189_21,0.0,2025-06,0.0740038680988794
ensemble_84_126_189_21,0.0,2025-07,-0.035693510595845246
ensemble_84_126_189_21,0.0,2025-08,-0.021254402263936618
ensemble_84_126_189_21,0.0,2025-09,0.13558090425654956
ensemble_84_126_189_21,0.0,2025-10,0.11945797496461344
ensemble_84_126_189_21,0.0,2025-11,-0.059438067108083
ensemble_84_126_189_21,0.0,2025-12,0.15370918179404028
ensemble_84_126_189_21,0.0,2026-01,0.22896657084019595
ensemble_84_126_189_21,0.0,2026-02,0.032113004801329746
ensemble_84_126_189_21,0.0,2026-03,-0.006133076476366975
ensemble_84_126_189_21,0.0,2026-04,0.45227352088834805
ensemble_84_126_189_21,1.0,2019-06,0.0
ensemble_84_126_189_21,1.0,2019-07,0.0
ensemble_84_126_189_21,1.0,2019-08,0.0
ensemble_84_126_189_21,1.0,2019-09,0.0
ensemble_84_126_189_21,1.0,2019-10,0.0
ensemble_84_126_189_21,1.0,2019-11,0.0
ensemble_84_126_189_21,1.0,2019-12,0.0
ensemble_84_126_189_21,1.0,2020-01,0.0
ensemble_84_126_189_21,1.0,2020-02,0.0
ensemble_84_126_189_21,1.0,2020-03,0.0
ensemble_84_126_189_21,1.0,2020-04,0.06424121500573073
ensemble_84_126_189_21,1.0,2020-05,0.14790828057661456
ensemble_84_126_189_21,1.0,2020-06,0.20662533373730807
ensemble_84_126_189_21,1.0,2020-07,0.11676428420230353
ensemble_84_126_189_21,1.0,2020-08,0.24016612067048218
ensemble_84_126_189_21,1.0,2020-09,0.1103161394677663
ensemble_84_126_189_21,1.0,2020-10,-0.06037320362976653
ensemble_84_126_189_21,1.0,2020-11,0.14634666272945548
ensemble_84_126_189_21,1.0,2020-12,0.06342907614846112
ensemble_84_126_189_21,1.0,2021-01,0.21737866565301964
ensemble_84_126_189_21,1.0,2021-02,-0.08911413591912432
ensemble_84_126_189_21,1.0,2021-03,-0.13693672424496853
ensemble_84_126_189_21,1.0,2021-04,0.0943037618421329
ensemble_84_126_189_21,1.0,2021-05,0.04118287010958663
ensemble_84_126_189_21,1.0,2021-06,0.09608050353344047
ensemble_84_126_189_21,1.0,2021-07,0.1232532259430143
ensemble_84_126_189_21,1.0,2021-08,0.08697218927747921
ensemble_84_126_189_21,1.0,2021-09,-0.06116748691499469
ensemble_84_126_189_21,1.0,2021-10,0.09089271026526387
ensemble_84_126_189_21,1.0,2021-11,0.09121518996690878
ensemble_84_126_189_21,1.0,2021-12,-0.041048965951801034
ensemble_84_126_189_21,1.0,2022-01,-0.07122444274364238
ensemble_84_126_189_21,1.0,2022-02,-0.017468183332823475
ensemble_84_126_189_21,1.0,2022-03,0.056003276332810825
ensemble_84_126_189_21,1.0,2022-04,-0.18567256499984985
ensemble_84_126_189_21,1.0,2022-05,-0.06603651300087193
ensemble_84_126_189_21,1.0,2022-06,-0.04642472223123501
ensemble_84_126_189_21,1.0,2022-07,0.009418925528494796
ensemble_84_126_189_21,1.0,2022-08,-0.0012898055970052358
ensemble_84_126_189_21,1.0,2022-09,-0.012024104318418782
ensemble_84_126_189_21,1.0,2022-10,0.05476219102615965
ensemble_84_126_189_21,1.0,2022-11,0.05299368503678445
ensemble_84_126_189_21,1.0,2022-12,-0.0916073128745411
ensemble_84_126_189_21,1.0,2023-01,0.02474267108471093
ensemble_84_126_189_21,1.0,2023-02,-0.11661345366781099
ensemble_84_126_189_21,1.0,2023-03,0.015676235576274407
ensemble_84_126_189_21,1.0,2023-04,0.00797894738410709
ensemble_84_126_189_21,1.0,2023-05,0.14694571121558284
ensemble_84_126_189_21,1.0,2023-06,0.0497188491997695
ensemble_84_126_189_21,1.0,2023-07,0.06727789576634888
ensemble_84_126_189_21,1.0,2023-08,0.0034445926994184136
ensemble_84_126_189_21,1.0,2023-09,-0.06306087419972357
