variant,K,M,breadth,leg,weight,cost_bps_per_side,full_net_simple_return,mean_decision_net_bps_scaled,standard_max_drawdown,max_recovery_days,recovery_unresolved,decision_count,trading_days,stop_count,top_5_day_profit_share,average_month_18m,negative_months_18m,average_month_15m,negative_months_15m,average_month_12m,negative_months_12m
K4_M6_decile_protected_short_high_equal_c3,4,6,decile,protected_short_high,equal,3,-0.0911983288796005,-2.035676983919654,0.09919375012021148,412,True,448,112,418,,-0.00506657382664447,8,-0.006079888591973366,8,-0.004001662624290507,6
K4_M3_decile_protected_short_high_equal_c0,4,3,decile,protected_short_high,equal,0,-0.09256176536134433,-1.180634762262045,0.11040467859567801,386,True,784,112,320,,-0.005142320297852462,5,-0.006170784357422955,5,-0.0026715466478816376,3
K6_M2_quintile_protected_short_high_equal_c1,6,2,quintile,protected_short_high,equal,1,-0.09654281512034064,-1.4366490345288783,0.12185656554214117,412,True,672,112,241,,-0.005363489728907813,8,-0.006436187674689378,8,-0.002496331534527704,6
K4_M3_decile_protected_short_high_strength_capped_c0,4,3,decile,protected_short_high,strength_capped,0,-0.0977979545146033,-1.2474228892168793,0.11465455505026002,386,True,784,112,320,,-0.005433219695255741,6,-0.006519863634306889,6,-0.0023243678517335872,4
K6_M4_decile_protected_short_high_strength_capped_c3,6,4,decile,protected_short_high,strength_capped,3,-0.10077703121533824,-2.2494873039137997,0.11386210640132165,412,True,448,112,252,,-0.0055987239564076795,6,-0.006718468747689217,6,-0.0020679327726560357,4
K6_M4_decile_protected_short_high_equal_c3,6,4,decile,protected_short_high,equal,3,-0.10250077267379346,-2.2879636757543182,0.11345786142250629,412,True,448,112,252,,-0.005694487370766303,7,-0.0068333848449195645,7,-0.002618095320858327,5
K4_M2_quintile_half_long_short_strength_capped_c1,4,2,quintile,half_long_short,strength_capped,1,-0.10286658551802547,-1.1480645705136774,0.10420274298755547,441,True,896,112,324,,-0.0057148103065569715,9,-0.006857772367868367,9,-0.00666590098619171,6
K6_M2_decile_protected_short_high_equal_c1,6,2,decile,protected_short_high,equal,1,-0.10634124880594706,-1.5824590596123072,0.12268344748992456,412,True,672,112,143,,-0.005907847155885946,7,-0.0070894165870631345,7,-0.0026951350391401833,5
K4_M4_decile_protected_short_high_equal_c1,4,4,decile,protected_short_high,equal,1,-0.1064928495075396,-1.5847150224336253,0.12316752616595662,386,True,672,112,408,,-0.005916269417085536,6,-0.0070995233005026435,6,-0.003692162564307372,4
K4_M4_decile_protected_short_high_strength_capped_c1,4,4,decile,protected_short_high,strength_capped,1,-0.10707790427617753,-1.593421194585975,0.12420029084001878,386,True,672,112,408,,-0.00594877245978764,6,-0.007138526951745169,6,-0.0031085876123375274,4
K6_M2_quintile_protected_short_high_strength_capped_c1,6,2,quintile,protected_short_high,strength_capped,1,-0.11101651584313343,-1.6520314857609144,0.13257311404346356,412,True,672,112,241,,-0.006167584213507415,7,-0.007401101056208897,7,-0.0023979936675023795,5
K4_M2_decile_half_long_short_equal_c1,4,2,decile,half_long_short,equal,1,-0.11914311949342482,-1.3297223157748306,0.12152834822794226,441,True,896,112,202,,-0.006619062194079157,8,-0.007942874632894987,8,-0.007288596784598783,6
K4_M2_quintile_protected_short_high_equal_c0,4,2,quintile,protected_short_high,equal,0,-0.11961514293920737,-1.3349904345893684,0.1511611746095741,386,True,896,112,324,,-0.006645285718844856,7,-0.007974342862613828,7,-0.005662240799697571,5
K4_M2_decile_half_long_short_strength_capped_c1,4,2,decile,half_long_short,strength_capped,1,-0.12299449426052134,-1.3727064091576044,0.12552026182801784,441,True,896,112,202,,-0.006833027458917852,9,-0.008199632950701422,9,-0.006503426898754741,6
K4_M3_quintile_protected_short_high_equal_c1,4,3,quintile,protected_short_high,equal,1,-0.12941451441787818,-1.6506953369627315,0.14952469920137665,386,True,784,112,484,,-0.007189695245437678,7,-0.008627634294525212,7,-0.005681157125514997,5
K6_M2_quintile_half_long_short_strength_capped_c3,6,2,quintile,half_long_short,strength_capped,3,-0.1332193518281985,-1.9824308307767633,0.1358694207763791,435,True,672,112,241,,-0.007401075101566583,10,-0.0088812901218799,10,-0.007551089749059019,7
K4_M2_quintile_protected_short_high_strength_capped_c0,4,2,quintile,protected_short_high,strength_capped,0,-0.1341666895584824,-1.497396088822348,0.1665994540666418,386,True,896,112,324,,-0.007453704975471243,7,-0.008944445970565491,7,-0.006629640098985065,5
K4_M3_quintile_half_long_short_equal_c3,4,3,quintile,half_long_short,equal,3,-0.13421313118647604,-1.7119021835009702,0.1341158105067659,441,True,784,112,484,,-0.007456285065915336,10,-0.008947542079098402,10,-0.008405813379096445,7
K6_M2_decile_half_long_short_equal_c3,6,2,decile,half_long_short,equal,3,-0.13523924792373088,-2.0124888083888526,0.13828538019575393,435,True,672,112,143,,-0.007513291551318382,9,-0.009015949861582058,9,-0.008197076022503419,7
K6_M2_quintile_half_long_short_equal_c3,6,2,quintile,half_long_short,equal,3,-0.1371283727221487,-2.0406007845557848,0.138472530284595,441,True,672,112,241,,-0.007618242929008261,10,-0.009141891514809913,10,-0.007936294250520455,7
K6_M2_decile_protected_short_high_strength_capped_c1,6,2,decile,protected_short_high,strength_capped,1,-0.13781989379944773,-2.050891276777496,0.15571525545343393,412,True,672,112,143,,-0.007656660766635983,6,-0.009187992919963183,6,-0.0033595615284341663,4
K6_M3_quintile_protected_short_high_equal_c3,6,3,quintile,protected_short_high,equal,3,-0.13833471850688828,-2.4702628304801473,0.15165121434530318,412,True,560,112,337,,-0.007685262139271569,8,-0.009222314567125883,8,-0.004855822233016604,6
K6_M3_quintile_protected_short_high_strength_capped_c3,6,3,quintile,protected_short_high,strength_capped,3,-0.13923560542852098,-2.486350096937874,0.15302244356338546,412,True,560,112,337,,-0.00773531141269561,7,-0.009282373695234731,7,-0.004451812590529159,5
K4_M3_quintile_protected_short_high_strength_capped_c1,4,3,quintile,protected_short_high,strength_capped,1,-0.13971619834573204,-1.7820943666547464,0.16019787099068786,386,True,784,112,484,,-0.00776201101920734,7,-0.009314413223048806,7,-0.006171443159976554,5
K4_M3_quintile_half_long_short_strength_capped_c3,4,3,quintile,half_long_short,strength_capped,3,-0.1401559099253358,-1.7877029327211202,0.13992891417328499,441,True,784,112,484,,-0.007786439440296435,10,-0.009343727328355722,10,-0.00876636167824617,7
K4_M3_decile_half_long_short_strength_capped_c3,4,3,decile,half_long_short,strength_capped,3,-0.1408375843499614,-1.7963977595658343,0.1414623094542119,441,True,784,112,320,,-0.007824310241664523,9,-0.009389172289997427,9,-0.008231910084498603,6
K6_M2_decile_half_long_short_strength_capped_c3,6,2,decile,half_long_short,strength_capped,3,-0.14115525962665942,-2.100524696825289,0.1480634434787989,435,True,672,112,143,,-0.007841958868147748,8,-0.009410350641777294,8,-0.008075627202516167,5
K6_M3_decile_protected_short_high_equal_c3,6,3,decile,protected_short_high,equal,3,-0.14241491554208321,-2.543123491822914,0.15107509914188705,412,True,560,112,214,,-0.007911939752337956,7,-0.009494327702805545,7,-0.004432897916149436,5
K4_M3_decile_protected_short_high_equal_c1,4,3,decile,protected_short_high,equal,1,-0.144828432028011,-1.8473014289287115,0.15233647361933875,386,True,784,112,320,,-0.008046024001556167,8,-0.0096552288018674,8,-0.0055104355367705275,6
K4_M3_decile_half_long_short_equal_c3,4,3,decile,half_long_short,equal,3,-0.146257064574652,-1.8655237828399496,0.1470344622709207,441,True,784,112,320,,-0.008125392476369557,10,-0.009750470971643468,10,-0.008635390048393097,7
K6_M3_decile_protected_short_high_strength_capped_c3,6,3,decile,protected_short_high,strength_capped,3,-0.1474756593183706,-2.633493916399474,0.1600321990846848,412,True,560,112,214,,-0.00819309218435392,6,-0.009831710621224706,6,-0.004203997103952004,4
K4_M2_quintile_long_low_equal_c3,4,2,quintile,long_low,equal,3,-0.1484179418957983,-1.656450244372749,0.15111572647637891,380,True,896,112,324,,-0.008245441216433239,7,-0.009894529459719886,7,-0.011616828454928401,6
K4_M3_decile_protected_short_high_strength_capped_c1,4,3,decile,protected_short_high,strength_capped,1,-0.15006462118127,-1.9140895558835458,0.15828788510925798,412,True,784,112,320,,-0.008336923398959445,6,-0.010004308078751334,6,-0.005163256740622475,4
K4_M4_quintile_protected_short_high_equal_c3,4,4,quintile,protected_short_high,equal,3,-0.15527809841486936,-2.3106859883165085,0.16867054403795514,386,True,672,112,604,,-0.008626561023048299,8,-0.01035187322765796,8,-0.007198070959385773,6
K4_M4_quintile_protected_short_high_strength_capped_c3,4,4,quintile,protected_short_high,strength_capped,3,-0.1553538164458341,-2.311812744729674,0.1734224016787801,386,True,672,112,604,,-0.008630767580324114,9,-0.010356921096388938,9,-0.007249487151214026,7
K4_M2_decile_protected_short_high_equal_c0,4,2,decile,protected_short_high,equal,0,-0.15701773458263463,-1.7524300734669043,0.18062947604742252,386,True,896,112,202,,-0.008723207476813034,8,-0.01046784897217564,8,-0.00775528631513419,6
K4_M2_decile_protected_short_high_strength_capped_c0,4,2,decile,protected_short_high,strength_capped,0,-0.15971723381728656,-1.7825584131393586,0.18716192674824922,386,True,896,112,202,,-0.00887317965651592,7,-0.010647815587819104,7,-0.007229754824375034,5
K4_M2_quintile_long_low_strength_capped_c3,4,2,quintile,long_low,strength_capped,3,-0.16116648147756862,-1.798733052205007,0.1607410423318349,441,True,896,112,324,,-0.008953693415420476,6,-0.01074443209850457,6,-0.011568828540065022,5
K4_M2_decile_long_low_equal_c3,4,2,decile,long_low,equal,3,-0.17086850440421505,-1.9070145580827567,0.17216617537890364,441,True,896,112,202,,-0.009492694689123053,7,-0.011391233626947665,7,-0.011688573920730042,5
K4_M4_decile_protected_short_high_equal_c3,4,4,decile,protected_short_high,equal,3,-0.1736928495075396,-2.584715022433625,0.18035416485722872,412,True,672,112,408,,-0.009649602750418868,8,-0.011579523300502641,8,-0.007342162564307371,6
K4_M4_decile_protected_short_high_strength_capped_c3,4,4,decile,protected_short_high,strength_capped,3,-0.1742779042761775,-2.593421194585975,0.18007898092160776,412,True,672,112,408,,-0.009682105793120973,8,-0.01161852695174517,8,-0.006758587612337527,6
K4_M2_decile_long_low_strength_capped_c3,4,2,decile,long_low,strength_capped,3,-0.17587175470375616,-1.9628544051758496,0.1820424645633782,441,True,896,112,202,,-0.009770653039097566,7,-0.011724783646917075,7,-0.010643765639801114,5
K4_M2_quintile_protected_short_high_equal_c1,4,2,quintile,protected_short_high,equal,1,-0.2092151429392074,-2.3349904345893684,0.22316992221124704,386,True,896,112,324,,-0.011623063496622635,8,-0.013947676195947162,8,-0.010528907466364238,6
K4_M2_quintile_protected_short_high_strength_capped_c1,4,2,quintile,protected_short_high,strength_capped,1,-0.2237666895584824,-2.497396088822348,0.23877513496799696,386,True,896,112,324,,-0.01243148275324902,8,-0.014917779303898824,8,-0.011496306765651729,6
K6_M2_quintile_protected_short_high_equal_c3,6,2,quintile,protected_short_high,equal,3,-0.2309428151203406,-3.4366490345288785,0.2454501242341466,412,True,672,112,241,,-0.012830156395574478,8,-0.015396187674689372,8,-0.0097963315345277,6
K4_M3_quintile_protected_short_high_equal_c3,4,3,quintile,protected_short_high,equal,3,-0.2339478477512115,-2.984028670296065,0.23542316366015814,412,True,784,112,484,,-0.012997102652845085,9,-0.015596523183414097,9,-0.01135893490329277,7
K6_M2_decile_protected_short_high_equal_c3,6,2,decile,protected_short_high,equal,3,-0.24074124880594702,-3.582459059612307,0.24753412131910618,412,True,672,112,143,,-0.013374513822552614,8,-0.016049416587063135,8,-0.009995135039140183,6
K4_M3_quintile_protected_short_high_strength_capped_c3,4,3,quintile,protected_short_high,strength_capped,3,-0.24424953167906538,-3.1154276999880794,0.2467596022208947,412,True,784,112,484,,-0.013569418426614745,9,-0.016283302111937695,9,-0.011849220937754328,7
K6_M2_quintile_protected_short_high_strength_capped_c3,6,2,quintile,protected_short_high,strength_capped,3,-0.2454165158431334,-3.6520314857609146,0.256751939947186,412,True,672,112,241,,-0.01363425088017408,8,-0.016361101056208898,8,-0.009697993667502378,6
K4_M2_decile_protected_short_high_equal_c1,4,2,decile,protected_short_high,equal,1,-0.2466177345826346,-2.752430073466904,0.25412093443617856,412,True,896,112,202,,-0.013700985254590813,8,-0.016441182305508974,8,-0.012621952981800855,6
K4_M2_decile_protected_short_high_strength_capped_c1,4,2,decile,protected_short_high,strength_capped,1,-0.24931723381728654,-2.7825584131393586,0.2626616679004883,395,True,896,112,202,,-0.013850957434293695,8,-0.016621148921152438,8,-0.012096421491041698,6
K4_M3_decile_protected_short_high_equal_c3,4,3,decile,protected_short_high,equal,3,-0.2493617653613443,-3.180634762262045,0.25166208223802033,441,True,784,112,320,,-0.013853431408963576,9,-0.01662411769075629,9,-0.011188213314548301,7
K4_M3_decile_protected_short_high_strength_capped_c3,4,3,decile,protected_short_high,strength_capped,3,-0.25459795451460326,-3.247422889216879,0.2575073683792239,435,True,784,112,320,,-0.014144330806366852,9,-0.01697319696764022,9,-0.010841034518400253,7
K4_M2_quintile_half_long_short_equal_c3,4,2,quintile,half_long_short,equal,3,-0.2684165424175028,-2.9957203394810588,0.26770353909002154,441,True,896,112,324,,-0.014912030134305714,10,-0.017894436161166854,10,-0.015939534627312985,7
K6_M2_decile_protected_short_high_strength_capped_c3,6,2,decile,protected_short_high,strength_capped,3,-0.2722198937994477,-4.050891276777496,0.28056240877658994,412,True,672,112,143,,-0.015123327433302648,8,-0.018147992919963177,8,-0.010659561528434164,6
K4_M2_quintile_half_long_short_strength_capped_c3,4,2,quintile,half_long_short,strength_capped,3,-0.28206658551802544,-3.1480645705136765,0.2816576857232016,441,True,896,112,324,,-0.015670365862112526,10,-0.01880443903453503,10,-0.01639923431952504,7
K4_M2_decile_half_long_short_equal_c3,4,2,decile,half_long_short,equal,3,-0.2983431194934248,-3.3297223157748297,0.2981824033206965,441,True,896,112,202,,-0.016574617749634712,10,-0.01988954129956165,10,-0.017021930117932113,7
K4_M2_decile_half_long_short_strength_capped_c3,4,2,decile,half_long_short,strength_capped,3,-0.30219449426052136,-3.3727064091576042,0.3021807677588889,441,True,896,112,202,,-0.016788583014473404,9,-0.02014629961736809,9,-0.016236760232088074,6
K4_M2_quintile_protected_short_high_equal_c3,4,2,quintile,protected_short_high,equal,3,-0.38841514293920737,-4.334990434589368,0.3876945521259167,441,True,896,112,324,,-0.021578619052178186,10,-0.025894342862613825,10,-0.02026224079969757,7
K4_M2_quintile_protected_short_high_strength_capped_c3,4,2,quintile,protected_short_high,strength_capped,3,-0.40296668955848236,-4.497396088822348,0.4030958722265072,441,True,896,112,324,,-0.022387038308804574,10,-0.026864445970565486,10,-0.021229640098985064,7
K4_M2_decile_protected_short_high_equal_c3,4,2,decile,protected_short_high,equal,3,-0.4258177345826345,-4.752430073466903,0.4263842296235179,441,True,896,112,202,,-0.023656540810146363,10,-0.028387848972175635,10,-0.022355286315134188,7
K4_M2_decile_protected_short_high_strength_capped_c3,4,2,decile,protected_short_high,strength_capped,3,-0.4285172338172865,-4.782558413139358,0.4305333295797028,435,True,896,112,202,,-0.02380651298984925,9,-0.028567815587819102,9,-0.02182975482437503,7
