variant,decision_period,mean_decision_bps,decision_count
residual_decile_M6_source_cc,10:30,-3.451038635843789,367
residual_decile_M6_source_cc,11:00,-1.3854284758347704,367
residual_decile_M6_source_cc,11:30,-3.3833257289658194,367
residual_decile_M6_source_cc,12:00,2.5375353453636826,367
residual_decile_M6_source_cc,12:30,-2.734630753485151,367
residual_decile_M6_source_cc,13:00,-1.7375023908282117,367
residual_quintile_M1_actionable_oc,10:00,-1.780277277985667,367
residual_quintile_M1_actionable_oc,10:30,-1.0632516874944744,367
residual_quintile_M1_actionable_oc,11:00,-1.0450840360909848,367
residual_quintile_M1_actionable_oc,11:30,-1.1785547553305094,367
residual_quintile_M1_actionable_oc,12:00,0.2551132377698508,367
residual_quintile_M1_actionable_oc,12:30,0.39593096492168317,367
residual_quintile_M1_actionable_oc,13:00,0.028292058352385338,367
residual_quintile_M1_actionable_oc,13:30,0.43406098968852486,367
residual_quintile_M1_actionable_oc,14:00,0.9261651404400468,367
residual_quintile_M1_actionable_oc,14:30,-0.143537656667075,367
residual_quintile_M1_actionable_oc,15:00,-1.2788257517318111,367
residual_quintile_M1_actionable_oc,15:30,1.2903818198497694,367
residual_quintile_M1_protected_oc,10:00,-2.112500001439965,367
residual_quintile_M1_protected_oc,10:30,-1.2437408147877298,367
residual_quintile_M1_protected_oc,11:00,-1.0679541300798927,367
residual_quintile_M1_protected_oc,11:30,-1.3060711015153537,367
residual_quintile_M1_protected_oc,12:00,0.32007502173506025,367
residual_quintile_M1_protected_oc,12:30,0.37089832320123417,367
residual_quintile_M1_protected_oc,13:00,0.5684706971330721,367
residual_quintile_M1_protected_oc,13:30,0.6862681919645853,367
residual_quintile_M1_protected_oc,14:00,0.765785513732163,367
residual_quintile_M1_protected_oc,14:30,-0.19574115103876527,367
residual_quintile_M1_protected_oc,15:00,-1.32605762264606,367
residual_quintile_M1_protected_oc,15:30,1.2743508270840473,367
residual_quintile_M1_source_cc,10:00,-1.7828506286575996,367
residual_quintile_M1_source_cc,10:30,-1.0264793908276675,367
residual_quintile_M1_source_cc,11:00,-1.0030930859200837,367
residual_quintile_M1_source_cc,11:30,-1.1274375826700969,367
residual_quintile_M1_source_cc,12:00,0.33977329709938514,367
residual_quintile_M1_source_cc,12:30,0.49213569389731304,367
residual_quintile_M1_source_cc,13:00,0.11978183026983374,367
residual_quintile_M1_source_cc,13:30,0.5066210363765509,367
residual_quintile_M1_source_cc,14:00,0.9914750694046558,367
residual_quintile_M1_source_cc,14:30,-0.11727175039917502,367
residual_quintile_M1_source_cc,15:00,-1.237117868318032,367
residual_quintile_M1_source_cc,15:30,1.3747580143598357,367
residual_quintile_M2_actionable_oc,10:00,-2.364181985226,367
residual_quintile_M2_actionable_oc,10:30,-1.1391177912379074,367
residual_quintile_M2_actionable_oc,11:00,-1.5647405264407037,367
residual_quintile_M2_actionable_oc,11:30,-1.5460680929110993,367
residual_quintile_M2_actionable_oc,12:00,0.9649051444199076,367
residual_quintile_M2_actionable_oc,12:30,-1.0081921255154482,367
residual_quintile_M2_actionable_oc,13:00,-0.7727778303026458,367
residual_quintile_M2_actionable_oc,13:30,-0.13605507006854933,367
residual_quintile_M2_actionable_oc,14:00,1.9120684950934723,367
residual_quintile_M2_actionable_oc,14:30,0.07875926754785217,367
residual_quintile_M2_actionable_oc,15:00,-0.7799408853962352,367
residual_quintile_M2_protected_oc,10:00,-2.97132011869377,367
residual_quintile_M2_protected_oc,10:30,-1.4311887568570916,367
residual_quintile_M2_protected_oc,11:00,-1.791334527868069,367
residual_quintile_M2_protected_oc,11:30,-1.662593083289071,367
residual_quintile_M2_protected_oc,12:00,0.664158377628572,367
residual_quintile_M2_protected_oc,12:30,-0.48059514447438517,367
residual_quintile_M2_protected_oc,13:00,0.5046187424720339,367
residual_quintile_M2_protected_oc,13:30,0.035820169474108196,367
residual_quintile_M2_protected_oc,14:00,1.5710779231934942,367
residual_quintile_M2_protected_oc,14:30,-0.15942343731398928,367
residual_quintile_M2_protected_oc,15:00,-1.1337037820504985,367
residual_quintile_M2_source_cc,10:00,-2.367091827608791,367
residual_quintile_M2_source_cc,10:30,-1.1021910171530616,367
residual_quintile_M2_source_cc,11:00,-1.5224521579942194,367
residual_quintile_M2_source_cc,11:30,-1.4949409574639796,367
residual_quintile_M2_source_cc,12:00,1.0490851254641782,367
residual_quintile_M2_source_cc,12:30,-0.9114789533435464,367
residual_quintile_M2_source_cc,13:00,-0.6809643872398866,367
residual_quintile_M2_source_cc,13:30,-0.06347729433020305,367
residual_quintile_M2_source_cc,14:00,1.9773893793615618,367
residual_quintile_M2_source_cc,14:30,0.10512459074720873,367
residual_quintile_M2_source_cc,15:00,-0.7381428021262626,367
residual_quintile_M3_actionable_oc,10:00,-3.446019713263965,367
residual_quintile_M3_actionable_oc,10:30,-1.9232721377609636,367
residual_quintile_M3_actionable_oc,11:00,-1.7736476655886586,367
residual_quintile_M3_actionable_oc,11:30,-0.7783902982984843,367
residual_quintile_M3_actionable_oc,12:00,1.2415611290744752,367
residual_quintile_M3_actionable_oc,12:30,-1.6654311819403111,367
residual_quintile_M3_actionable_oc,13:00,-0.9176307012977422,367
residual_quintile_M3_actionable_oc,13:30,-0.06608377180809497,367
residual_quintile_M3_actionable_oc,14:00,0.5688004906303323,367
residual_quintile_M3_actionable_oc,14:30,-0.5027489735762192,367
residual_quintile_M3_protected_oc,10:00,-4.376078848821348,367
residual_quintile_M3_protected_oc,10:30,-2.098425431707689,367
residual_quintile_M3_protected_oc,11:00,-1.902877854719007,367
residual_quintile_M3_protected_oc,11:30,-1.2252177543065879,367
residual_quintile_M3_protected_oc,12:00,1.5646380347137088,367
residual_quintile_M3_protected_oc,12:30,0.3240815932065125,367
residual_quintile_M3_protected_oc,13:00,0.3103831074269214,367
residual_quintile_M3_protected_oc,13:30,-0.2681762309821551,367
residual_quintile_M3_protected_oc,14:00,0.044389626385559884,367
residual_quintile_M3_protected_oc,14:30,-0.6434073155016363,367
residual_quintile_M3_source_cc,10:00,-3.4480499847251473,367
residual_quintile_M3_source_cc,10:30,-1.8866123751998425,367
residual_quintile_M3_source_cc,11:00,-1.7310450438785645,367
residual_quintile_M3_source_cc,11:30,-0.7273973858153143,367
residual_quintile_M3_source_cc,12:00,1.3255056205271896,367
residual_quintile_M3_source_cc,12:30,-1.5684702867340035,367
residual_quintile_M3_source_cc,13:00,-0.8259817531682022,367
residual_quintile_M3_source_cc,13:30,0.006755009738136517,367
residual_quintile_M3_source_cc,14:00,0.6343219286738122,367
residual_quintile_M3_source_cc,14:30,-0.47645064452597924,367
residual_quintile_M4_actionable_oc,10:00,-4.199170454289744,367
residual_quintile_M4_actionable_oc,10:30,-1.8673652338377664,367
residual_quintile_M4_actionable_oc,11:00,-1.1824612827853938,367
residual_quintile_M4_actionable_oc,11:30,-1.454868344117284,367
residual_quintile_M4_actionable_oc,12:00,1.1647691250004448,367
residual_quintile_M4_actionable_oc,12:30,-1.8253265778518104,367
residual_quintile_M4_actionable_oc,13:00,-0.9135452073784743,367
residual_quintile_M4_actionable_oc,13:30,0.6662671946236377,367
residual_quintile_M4_actionable_oc,14:00,-0.1312756970595491,367
residual_quintile_M4_protected_oc,10:00,-4.762959883048395,367
residual_quintile_M4_protected_oc,10:30,-2.1540742784822653,367
residual_quintile_M4_protected_oc,11:00,-1.7417035464119792,367
residual_quintile_M4_protected_oc,11:30,-1.2687976403551915,367
residual_quintile_M4_protected_oc,12:00,2.523367956135573,367
residual_quintile_M4_protected_oc,12:30,0.3464993418962498,367
residual_quintile_M4_protected_oc,13:00,-0.04753955574446899,367
residual_quintile_M4_protected_oc,13:30,0.37860266899524936,367
residual_quintile_M4_protected_oc,14:00,-0.8569500166547522,367
residual_quintile_M4_source_cc,10:00,-4.201189485575775,367
residual_quintile_M4_source_cc,10:30,-1.8307499440272121,367
residual_quintile_M4_source_cc,11:00,-1.1398764365725325,367
residual_quintile_M4_source_cc,11:30,-1.403553355071117,367
residual_quintile_M4_source_cc,12:00,1.2492396065663414,367
residual_quintile_M4_source_cc,12:30,-1.7284073114385436,367
residual_quintile_M4_source_cc,13:00,-0.8218778879899195,367
residual_quintile_M4_source_cc,13:30,0.7392948804884417,367
residual_quintile_M4_source_cc,14:00,-0.06585350156741059,367
residual_quintile_M6_actionable_oc,10:00,-4.668093408675587,367
residual_quintile_M6_actionable_oc,10:30,-2.388760846723686,367
residual_quintile_M6_actionable_oc,11:00,-1.7792703213425496,367
residual_quintile_M6_actionable_oc,11:30,-1.8261672860226779,367
residual_quintile_M6_actionable_oc,12:00,1.7513258209337952,367
residual_quintile_M6_actionable_oc,12:30,-1.2641667211330525,367
residual_quintile_M6_actionable_oc,13:00,0.3052074532827445,367
residual_quintile_M6_protected_oc,10:00,-6.2160187027336296,367
residual_quintile_M6_protected_oc,10:30,-2.933451398031539,367
residual_quintile_M6_protected_oc,11:00,-0.5260718925583461,367
residual_quintile_M6_protected_oc,11:30,-0.03551192932428592,367
residual_quintile_M6_protected_oc,12:00,2.9889246420469378,367
residual_quintile_M6_protected_oc,12:30,0.8791455304839693,367
residual_quintile_M6_protected_oc,13:00,0.8251467265113661,367
residual_quintile_M6_source_cc,10:00,-4.6701549971693375,367
residual_quintile_M6_source_cc,10:30,-2.35092333623831,367
residual_quintile_M6_source_cc,11:00,-1.7378296255352412,367
residual_quintile_M6_source_cc,11:30,-1.7752806054637729,367
residual_quintile_M6_source_cc,12:00,1.8358678686679157,367
residual_quintile_M6_source_cc,12:30,-1.1673039512905705,367
residual_quintile_M6_source_cc,13:00,0.3970283145001117,367
