variant_id,timeframe,lookback_bars,z_threshold,mode,protective_stop,cost_bps_per_side,net_simple_return,gross_simple_return,maximum_drawdown,trades,active_sessions,positive_months,negative_months,monthly_average,monthly_median,recent12_average_month,forced_exit,broker_margin,direct_short,holdout_rows_loaded
15m__r6__z1__long__stop0.005,15m,6,1.0,long,0.005,1.0,-6.353309515712177,-1.6183670056510941,6.371931938294174,55105,1255,10,50,-0.10588849192853629,-0.10122565554738629,-0.09560556850124645,next_bar_close,False,False,0
15m__r3__z0__long__stop0.005,15m,3,0.0,long,0.005,1.0,-6.378212365039475,-0.8802797263378184,6.275247090706244,296558,1255,6,54,-0.10630353941732458,-0.0901892277709217,-0.08965582643959082,next_bar_close,False,False,0
15m__r3__z0__long__stop0.01,15m,3,0.0,long,0.01,1.0,-6.446173100946476,-0.9482404622448205,6.414223457337973,296558,1255,6,54,-0.10743621834910795,-0.09162264252008473,-0.09593753259151451,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.02,15m,6,0.5,long_short,0.02,1.0,-6.46730504279339,-1.7224657471781113,6.470908464286896,203711,1255,7,53,-0.10778841737988984,-0.0910086709564143,-0.07465701420197919,next_bar_close,False,True,0
15m__r6__z0.5__long__stop0.02,15m,6,0.5,long,0.02,1.0,-6.497719366326381,-1.7527856206333312,6.484641362016851,101069,1255,8,52,-0.10829532277210636,-0.09634055155917495,-0.07827062560561916,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.01,15m,6,1.0,long_short,0.01,1.0,-6.517403846622213,-1.7725533850822168,6.563966774084932,109738,1255,10,50,-0.10862339744370356,-0.09612366969827993,-0.08700898652009077,next_bar_close,False,True,0
15m__r3__z0.5__long_short__stop0.005,15m,3,0.5,long_short,0.005,1.0,-6.5186366877187645,-1.0207048417580533,6.26826595384809,237448,1255,8,52,-0.10864394479531271,-0.08909961912477898,-0.08903381900191011,next_bar_close,False,True,0
15m__r3__z0.5__long_short__stop0.01,15m,3,0.5,long_short,0.01,1.0,-6.549690138231742,-1.0517582922710313,6.375370091546691,237448,1255,8,52,-0.10916150230386236,-0.0891624649085396,-0.09969474852824306,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.005,15m,3,0.5,long,0.005,1.0,-6.585814769008357,-1.0878336787522327,6.403032051682486,118066,1255,8,52,-0.10976357948347258,-0.09114428082667297,-0.08854956553834253,next_bar_close,False,False,0
15m__r6__z1__long__stop0.01,15m,6,1.0,long,0.01,1.0,-6.622083573419592,-1.8871410633585082,6.671812495227901,55105,1255,10,50,-0.11036805955699319,-0.11066649354861,-0.08523711855033166,next_bar_close,False,False,0
15m__r3__z0.5__long__stop0.01,15m,3,0.5,long,0.01,1.0,-6.627060790002463,-1.1290796997463393,6.5363460690332476,118066,1255,9,51,-0.11045101316670773,-0.09124556371894901,-0.09420192107357218,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.01,15m,3,1.0,long_short,0.01,1.0,-6.661758772621209,-1.1638296308970255,6.48270144919952,127559,1255,13,47,-0.11102931287702013,-0.08942870994291258,-0.10675455828207803,next_bar_close,False,True,0
15m__r3__z1__long_short__stop0.005,15m,3,1.0,long_short,0.005,1.0,-6.668979521152381,-1.1710503794281983,6.3891956109142445,127559,1255,10,50,-0.11114965868587304,-0.09534354034621323,-0.0919664911257594,next_bar_close,False,True,0
15m__r6__z1__long_short__stop0.02,15m,6,1.0,long_short,0.02,1.0,-6.747670834915466,-2.00282037337547,6.788346041402924,109738,1255,8,52,-0.11246118058192446,-0.08988454253835622,-0.07805229515336619,next_bar_close,False,True,0
15m__r3__z1__long__stop0.01,15m,3,1.0,long,0.01,1.0,-6.755787385455624,-1.2699873854556225,6.762743088499548,64113,1255,12,48,-0.11259645642426037,-0.09979576286311323,-0.10278260933640399,next_bar_close,False,False,0
15m__r3__z1__long__stop0.005,15m,3,1.0,long,0.005,1.0,-6.77178281798677,-1.2859828179867707,6.563046935346692,64113,1255,9,51,-0.11286304696644615,-0.10341701891736275,-0.0892171085797651,next_bar_close,False,False,0
15m__r3__z0__long_short__stop0.02,15m,3,0.0,long_short,0.02,1.0,-6.870398982432544,-1.3725004586893221,6.7800771026120765,599635,1255,5,55,-0.11450664970720906,-0.09900587307161479,-0.09534895056538324,next_bar_close,False,True,0
15m__r6__z1__long__stop0.02,15m,6,1.0,long,0.02,1.0,-6.876294734865479,-2.141352224804395,6.920892716880626,55105,1255,10,50,-0.11460491224775798,-0.09716714120291525,-0.0770733810032975,next_bar_close,False,False,0
15m__r3__z0__long__stop0.02,15m,3,0.0,long,0.02,1.0,-7.126582894473215,-1.628650255771558,7.106898172818189,296558,1255,5,55,-0.11877638157455357,-0.10390192709405077,-0.09624093873589622,next_bar_close,False,False,0
15m__r3__z0.5__long_short__stop0.02,15m,3,0.5,long_short,0.02,1.0,-7.232366257231033,-1.7344344112703225,7.053387684846793,237448,1255,7,53,-0.1205394376205172,-0.09548194184497887,-0.09845461897469138,next_bar_close,False,True,0
15m__r1__z0__long__stop0.005,15m,1,0.0,long,0.005,1.0,-7.316584004966246,-1.3167535127319927,7.1525140650196946,324995,1255,6,54,-0.12194306674943745,-0.10961686757886732,-0.08282415824661117,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.005,15m,1,0.0,long_short,0.005,1.0,-7.37941769426439,-1.3795965300968254,7.204044091404862,654855,1255,7,53,-0.12299029490440651,-0.12027001684907761,-0.08600700378750491,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.02,15m,3,0.5,long,0.02,1.0,-7.429179155770323,-1.9311980655142,7.344069728898886,118066,1255,7,53,-0.12381965259617206,-0.10338248570088791,-0.09523722079289516,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.02,15m,3,1.0,long_short,0.02,1.0,-7.525514613256269,-2.0275854715320856,7.345572555202688,127559,1255,10,50,-0.12542524355427115,-0.09677296740448024,-0.10471054354746366,next_bar_close,False,True,0
15m__r1__z0__long__stop0.01,15m,1,0.0,long,0.01,1.0,-7.561734522860776,-1.561904030626523,7.52468366183121,324995,1255,7,53,-0.12602890871434627,-0.10855879199620834,-0.07138071025291443,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.01,15m,1,0.0,long_short,0.01,1.0,-7.643591618573914,-1.6437704544063485,7.588525634826443,654855,1255,5,55,-0.12739319364289856,-0.1141235543185982,-0.0757077697183321,next_bar_close,False,True,0
15m__r1__z0.5__long_short__stop0.005,15m,1,0.5,long_short,0.005,1.0,-7.6665185212772995,-1.666718522952265,7.335229223579479,259680,1255,9,51,-0.127775308687955,-0.12049897450676335,-0.08501556591098469,next_bar_close,False,True,0
15m__r3__z1__long__stop0.02,15m,3,1.0,long,0.02,1.0,-7.684122951061361,-2.1983229510613604,7.644590345320524,64113,1255,12,48,-0.12806871585102267,-0.09989877418515344,-0.1026708305528123,next_bar_close,False,False,0
15m__r1__z0.5__long__stop0.005,15m,1,0.5,long,0.005,1.0,-7.686783368398679,-1.6869532969316388,7.408846438636097,129504,1255,9,51,-0.12811305613997798,-0.11728850782829621,-0.08318166835140854,next_bar_close,False,False,0
15m__r1__z1__long__stop0.005,15m,1,1.0,long,0.005,1.0,-7.866209165358677,-1.8776220573343276,7.445407573172786,69604,1255,10,50,-0.13110348608931127,-0.1306282958899061,-0.07105394759223427,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.005,15m,1,1.0,long_short,0.005,1.0,-7.870117248413739,-1.870389157979024,7.40038273155933,138862,1255,10,50,-0.13116862080689565,-0.1161674595242192,-0.08072849968648789,next_bar_close,False,True,0
15m__r1__z0.5__long__stop0.01,15m,1,0.5,long,0.01,1.0,-7.997048837790916,-1.997218766323876,7.903218285485205,129504,1255,8,52,-0.13328414729651528,-0.11325494279149023,-0.07020162668530565,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.01,15m,1,0.5,long_short,0.01,1.0,-8.046524768321845,-2.04672476999681,7.899614944877075,259680,1255,8,52,-0.13410874613869742,-0.11364187653147859,-0.07148763314459487,next_bar_close,False,True,0
15m__r1__z1__long__stop0.01,15m,1,1.0,long,0.01,1.0,-8.059854217421702,-2.0712671093973496,7.932582653694284,69604,1255,12,48,-0.13433090362369499,-0.11738727806588772,-0.05571976216648202,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.01,15m,1,1.0,long_short,0.01,1.0,-8.2302031503773,-2.2304750599425835,7.9177641477945615,138862,1255,11,49,-0.1371700525062883,-0.11344041591458635,-0.06190617751402077,next_bar_close,False,True,0
15m__r1__z0__long_short__stop0.02,15m,1,0.0,long_short,0.02,1.0,-8.355675638694404,-2.35585447452684,8.348887094080137,654855,1255,4,56,-0.13926126064490674,-0.1242850803963847,-0.07569623457398834,next_bar_close,False,True,0
15m__r1__z0__long__stop0.02,15m,1,0.0,long,0.02,1.0,-8.372427304142896,-2.372596811908644,8.380488863234126,324995,1255,4,56,-0.13954045506904825,-0.11657693696241031,-0.06909905024448555,next_bar_close,False,False,0
15m__r1__z0.5__long__stop0.02,15m,1,0.5,long,0.02,1.0,-9.006864176273327,-3.0070341048062854,9.053015781009226,129504,1255,8,52,-0.15011440293788877,-0.12654092468070471,-0.06761488288180299,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.02,15m,1,0.5,long_short,0.02,1.0,-9.008957158659875,-3.0091571603348393,8.926386123916515,259680,1255,7,53,-0.15014928597766455,-0.12693985376320788,-0.07265178501943093,next_bar_close,False,True,0
15m__r1__z1__long__stop0.02,15m,1,1.0,long,0.02,1.0,-9.25999552482175,-3.271408416797399,9.424010913155962,69604,1255,9,51,-0.15433325874702913,-0.132094641188165,-0.04940624659542658,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.02,15m,1,1.0,long_short,0.02,1.0,-9.393291221454318,-3.393563131019603,9.220067841367976,138862,1255,9,51,-0.1565548536909053,-0.13316899419306916,-0.06270057717367504,next_bar_close,False,True,0
5m__r1__z1__long_short__stop0.005,5m,1,1.0,long_short,0.005,1.0,-15.427256169070379,3.576743830929621,15.448963477901039,437542,1255,5,55,-0.257120936151173,-0.2657622130484998,-0.43723480793441755,next_bar_close,False,True,0
5m__r1__z1__long__stop0.005,5m,1,1.0,long,0.005,1.0,-15.529431265508489,3.42916873449151,15.57649978167184,219165,1255,5,55,-0.25882385442514144,-0.2608988149101712,-0.4412078080792143,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.01,5m,1,1.0,long_short,0.01,1.0,-15.661130313220426,3.3428696867795726,15.630870057703143,437542,1255,4,56,-0.26101883855367375,-0.28550535083211764,-0.3921172323926765,next_bar_close,False,True,0
5m__r1__z1__long__stop0.01,5m,1,1.0,long,0.01,1.0,-15.677349989256527,3.2812500107434754,15.60674995388553,219165,1255,5,55,-0.26128916648760875,-0.26568655761024473,-0.3991165495345732,next_bar_close,False,False,0
5m__r6__z1__long_short__stop0.005,5m,6,1.0,long_short,0.005,1.0,-15.688641516314462,2.060358483685539,15.50048798164312,412474,1255,1,59,-0.261477358605241,-0.24240884100138782,-0.3212456005979082,next_bar_close,False,True,0
5m__r6__z1__long__stop0.005,5m,6,1.0,long,0.005,1.0,-16.011735987603966,1.7028640123960335,15.965501593785334,207146,1255,1,59,-0.26686226646006617,-0.24702040156321256,-0.31633031692265584,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.02,5m,1,1.0,long_short,0.02,1.0,-16.04253809114052,2.961461908859482,15.985677704892275,437542,1255,3,57,-0.26737563485234195,-0.28787451705348743,-0.3721720221963258,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.005,5m,1,0.5,long_short,0.005,1.0,-16.110362951605044,2.893637048394955,16.199316826686143,824021,1255,2,58,-0.2685060491934174,-0.2730236408403411,-0.4108843026820442,next_bar_close,False,True,0
5m__r1__z1__long__stop0.02,5m,1,1.0,long,0.02,1.0,-16.118933615967713,2.839666384032286,16.020029959988413,219165,1255,4,56,-0.2686488935994619,-0.289902547588879,-0.3751415493376726,next_bar_close,False,False,0
5m__r3__z1__long__stop0.005,5m,3,1.0,long,0.005,1.0,-16.203536938197658,2.2660630618023436,16.43019646552865,215908,1255,3,57,-0.2700589489699609,-0.27529871676561735,-0.36481557858629227,next_bar_close,False,False,0
5m__r1__z0.5__long__stop0.005,5m,1,0.5,long,0.005,1.0,-16.216207465712394,2.787592534287606,16.343306529812597,410626,1255,2,58,-0.27027012442853987,-0.271925990454693,-0.4144689459478072,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.005,5m,6,0.5,long_short,0.005,1.0,-16.25191895247069,1.4970810475293128,16.15939959354371,771537,1255,1,59,-0.27086531587451146,-0.26270571959155586,-0.3215129221615856,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.01,5m,1,0.5,long_short,0.01,1.0,-16.365865058898844,2.6381349411011557,16.414669948979583,824021,1255,1,59,-0.27276441764831405,-0.2870138926547302,-0.3770654081624514,next_bar_close,False,True,0
5m__r3__z1__long_short__stop0.005,5m,3,1.0,long_short,0.005,1.0,-16.378332354754477,2.1236676452455225,16.590958529629013,430410,1255,2,58,-0.2729722059125746,-0.2803835236732143,-0.3814054014556076,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.01,5m,1,0.5,long,0.01,1.0,-16.38162853693833,2.6221714630616724,16.40092508757883,410626,1255,1,59,-0.2730271422823055,-0.28508470703255034,-0.3767143650010607,next_bar_close,False,False,0
5m__r3__z1__long__stop0.01,5m,3,1.0,long,0.01,1.0,-16.45912397957144,2.0104760204285603,16.744044589024696,215908,1255,3,57,-0.2743187329928573,-0.28360671178963925,-0.3190974147894359,next_bar_close,False,False,0
5m__r3__z0.5__long__stop0.005,5m,3,0.5,long,0.005,1.0,-16.476053824090144,2.025946175909855,16.76466271552588,401671,1255,0,60,-0.2746008970681691,-0.2662847118844316,-0.3605367912365242,next_bar_close,False,False,0
5m__r6__z0__long_short__stop0.005,5m,6,0.0,long_short,0.005,1.0,-16.515949887487093,1.233050112512908,16.568136000897418,1946312,1255,1,59,-0.2752658314581182,-0.269571967560715,-0.31571490903263033,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.005,5m,3,0.5,long_short,0.005,1.0,-16.520343130436444,1.9816568695635555,16.76820035093423,806339,1255,0,60,-0.2753390521739407,-0.27149300562188045,-0.36760271699216823,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.01,5m,6,1.0,long_short,0.01,1.0,-16.62457857256856,1.124421427431443,16.413846757572912,412474,1255,0,60,-0.27707630954280926,-0.2549565247487371,-0.2667183169026928,next_bar_close,False,True,0
5m__r1__z0__long_short__stop0.005,5m,1,0.0,long_short,0.005,1.0,-16.669267033566335,2.3347329664336653,16.789266205376286,2084362,1255,0,60,-0.2778211172261056,-0.27546218249919496,-0.39380042836583146,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.005,5m,6,0.5,long,0.005,1.0,-16.676453870401218,1.07234612959878,16.630511195429765,383684,1255,1,59,-0.2779408978400203,-0.2650616154555194,-0.3240114547900162,next_bar_close,False,False,0
5m__r1__z0.5__long_short__stop0.02,5m,1,0.5,long_short,0.02,1.0,-16.729584834184593,2.274415165815409,16.755618640136717,824021,1255,1,59,-0.27882641390307655,-0.30076870427629143,-0.36162561866147386,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.01,5m,3,0.5,long,0.01,1.0,-16.73173092512372,1.7702690748762788,17.070477409188026,401671,1255,0,60,-0.2788621820853954,-0.2797915278007932,-0.32267668587984305,next_bar_close,False,False,0
5m__r1__z0__long__stop0.005,5m,1,0.0,long,0.005,1.0,-16.740323010759354,2.2636769892406443,16.9054099091035,1037197,1255,0,60,-0.27900538351265597,-0.2750887516335041,-0.3947407201527102,next_bar_close,False,False,0
5m__r6__z1__long__stop0.01,5m,6,1.0,long,0.01,1.0,-16.80309957415009,0.9115004258499131,16.71037635103625,207146,1255,1,59,-0.2800516595691681,-0.25958109097190574,-0.2643259360386348,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.01,5m,3,1.0,long_short,0.01,1.0,-16.810719581632398,1.691280418367602,17.086672692364292,430410,1255,1,59,-0.28017865969387323,-0.2797191534599764,-0.3368395086335781,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.02,5m,1,0.5,long,0.02,1.0,-16.81480464670675,2.1889953532932496,16.810795640792797,410626,1255,1,59,-0.2802467441117792,-0.2871851315826114,-0.3585209587034393,next_bar_close,False,False,0
5m__r3__z0__long__stop0.005,5m,3,0.0,long,0.005,1.0,-16.816928243683023,1.6850717563169784,17.104071366610466,1007446,1255,0,60,-0.28028213739471713,-0.28003534874508584,-0.34919118407694016,next_bar_close,False,False,0
5m__r1__z0__long__stop0.01,5m,1,0.0,long,0.01,1.0,-16.838624935784637,2.16537506421536,16.916739400843003,1037197,1255,0,60,-0.2806437489297439,-0.283992429097112,-0.36424630497417626,next_bar_close,False,False,0
5m__r6__z0__long__stop0.005,5m,6,0.0,long,0.005,1.0,-16.84402243682146,0.9049775631785411,16.89132172780131,964045,1255,1,59,-0.2807337072803576,-0.2670347639631762,-0.31403306651802615,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.01,5m,1,0.0,long_short,0.01,1.0,-16.85829416718591,2.1457058328140888,16.93563601086644,2084362,1255,0,60,-0.2809715694530985,-0.2920218497444812,-0.36717863506450105,next_bar_close,False,True,0
5m__r3__z0__long_short__stop0.005,5m,3,0.0,long_short,0.005,1.0,-16.892273136774115,1.6097268632258854,17.154451078956694,2029142,1255,0,60,-0.28153788561290194,-0.2764710833258255,-0.3551339575284478,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.01,5m,3,0.5,long_short,0.01,1.0,-16.91227570237766,1.589724297622341,17.21438373175502,806339,1255,0,60,-0.2818712617062943,-0.28595277123037044,-0.33197052501611857,next_bar_close,False,True,0
5m__r3__z1__long__stop0.02,5m,3,1.0,long,0.02,1.0,-16.937602481115583,1.531997518884415,17.28806179743435,215908,1255,2,58,-0.2822933746852598,-0.28127798986623276,-0.31099190775932745,next_bar_close,False,False,0
5m__r3__z0__long__stop0.01,5m,3,0.0,long,0.01,1.0,-17.04288398175002,1.4591160182499803,17.374347553030585,1007446,1255,0,60,-0.28404806636250035,-0.288386170172752,-0.31889402660905725,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.01,5m,6,0.5,long_short,0.01,1.0,-17.136329570021985,0.6126704299780175,17.00511876940892,771537,1255,0,60,-0.2856054928336997,-0.26173151451047305,-0.28065331434992163,next_bar_close,False,True,0
5m__r1__z0__long_short__stop0.02,5m,1,0.0,long_short,0.02,1.0,-17.136941156514432,1.8670588434855668,17.197957707632128,2084362,1255,0,60,-0.2856156859419073,-0.2950238893802439,-0.35527169783528306,next_bar_close,False,True,0
5m__r6__z0__long_short__stop0.01,5m,6,0.0,long_short,0.01,1.0,-17.169438864395943,0.5795611356040591,17.190657405156152,1946312,1255,0,60,-0.2861573144065989,-0.270626059541162,-0.2834578660652919,next_bar_close,False,True,0
5m__r3__z1__long_short__stop0.02,5m,3,1.0,long_short,0.02,1.0,-17.172319887062848,1.3296801129371505,17.48191798805632,430410,1255,1,59,-0.28620533145104754,-0.28033426167348446,-0.323304668409848,next_bar_close,False,True,0
5m__r1__z0__long__stop0.02,5m,1,0.0,long,0.02,1.0,-17.19331213197999,1.8106878680200098,17.254811737811778,1037197,1255,0,60,-0.2865552021996665,-0.28160102520064545,-0.34923444242938023,next_bar_close,False,False,0
5m__r3__z0.5__long__stop0.02,5m,3,0.5,long,0.02,1.0,-17.193475558406547,1.3085244415934514,17.554619343453457,401671,1255,0,60,-0.2865579259734425,-0.2794877891313687,-0.3138774043769985,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.01,5m,3,0.0,long_short,0.01,1.0,-17.19452578845293,1.3074742115470717,17.501071056749876,2029142,1255,0,60,-0.2865754298075488,-0.28577395707825837,-0.32702467928312956,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.02,5m,6,1.0,long_short,0.02,1.0,-17.242263489136263,0.5067365108637362,17.04431168383071,412474,1255,0,60,-0.28737105815227104,-0.26464340800710084,-0.256889099042286,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.02,5m,3,0.5,long_short,0.02,1.0,-17.25728032905093,1.2447196709490722,17.572667119587468,806339,1255,0,60,-0.2876213388175154,-0.2816100252955612,-0.32119483502359164,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.01,5m,6,0.5,long,0.01,1.0,-17.372576185562792,0.3762238144372094,17.28447692950337,383684,1255,0,60,-0.28954293642604656,-0.2716681172446745,-0.2805899724802022,next_bar_close,False,False,0
5m__r6__z0__long__stop0.01,5m,6,0.0,long,0.01,1.0,-17.38145447292861,0.36754552707139243,17.4113928501145,964045,1255,0,60,-0.2896909078821434,-0.2693863937985572,-0.2798555617885052,next_bar_close,False,False,0
5m__r3__z0__long__stop0.02,5m,3,0.0,long,0.02,1.0,-17.411471307912677,1.0905286920873247,17.761080759400933,1007446,1255,0,60,-0.2901911884652113,-0.2818015895677469,-0.3111994091907418,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.02,5m,3,0.0,long_short,0.02,1.0,-17.460717829632813,1.0412821703671886,17.771817993596738,2029142,1255,0,60,-0.29101196382721356,-0.28381105645144045,-0.31864550566207533,next_bar_close,False,True,0
5m__r6__z1__long__stop0.02,5m,6,1.0,long,0.02,1.0,-17.500752424520122,0.21384757547987565,17.434969687034975,207146,1255,0,60,-0.29167920707533546,-0.26823655838585286,-0.2554921886221791,next_bar_close,False,False,0
5m__r6__z0__long_short__stop0.02,5m,6,0.0,long_short,0.02,1.0,-17.57648296205224,0.17251703794776274,17.61104408865892,1946312,1255,0,60,-0.2929413827008707,-0.2728617369276634,-0.27719401298168916,next_bar_close,False,True,0
5m__r6__z0.5__long_short__stop0.02,5m,6,0.5,long_short,0.02,1.0,-17.672322228035235,0.07667777196476558,17.55183220894048,771537,1255,0,60,-0.2945387038005872,-0.2695753976053772,-0.27314035731051306,next_bar_close,False,True,0
5m__r6__z0__long__stop0.02,5m,6,0.0,long,0.02,1.0,-17.94721230347692,-0.19821230347692026,17.997868086080295,964045,1255,0,60,-0.2991202050579486,-0.2823935732784869,-0.27440544313493037,next_bar_close,False,False,0
5m__r6__z0.5__long__stop0.02,5m,6,0.5,long,0.02,1.0,-18.036663986417928,-0.2878639864179273,17.969751372487504,383684,1255,0,60,-0.3006110664402988,-0.2838288991681729,-0.2734227969221022,next_bar_close,False,False,0
15m__r6__z0__long_short__stop0.005,15m,6,0.0,long_short,0.005,2.0,-10.467709959679567,-0.9780128698022488,10.548353580401141,516806,1255,0,60,-0.17446183266132614,-0.16884085666298956,-0.163945022025002,next_bar_close,False,True,0
15m__r6__z0__long__stop0.005,15m,6,0.0,long,0.005,2.0,-10.539279466769784,-1.049440735899331,10.62760327679469,255305,1255,1,59,-0.1756546577794964,-0.16881375153985412,-0.16721561377186986,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.005,15m,6,0.5,long_short,0.005,2.0,-10.708470143639033,-1.218791552408476,10.788884960169359,203711,1255,1,59,-0.17847450239398385,-0.1673283846293951,-0.166431586229938,next_bar_close,False,True,0
15m__r6__z0__long_short__stop0.01,15m,6,0.0,long_short,0.01,2.0,-10.718545858579937,-1.228848768702616,10.82156283360208,516806,1255,0,60,-0.17864243097633228,-0.1697013039486443,-0.1591733119407485,next_bar_close,False,True,0
15m__r6__z0__long__stop0.01,15m,6,0.0,long,0.01,2.0,-10.765755317983874,-1.2759165871134186,10.854016366069159,255305,1255,0,60,-0.17942925529973122,-0.17394613886922114,-0.1613228576155992,next_bar_close,False,False,0
15m__r6__z0.5__long__stop0.005,15m,6,0.5,long,0.005,2.0,-10.828579209678127,-1.3387117182920276,10.911118086448125,101069,1255,3,57,-0.18047632016130213,-0.17228362389876056,-0.17062501220139759,next_bar_close,False,False,0
15m__r6__z0__long_short__stop0.02,15m,6,0.0,long_short,0.02,2.0,-10.882265768173406,-1.3925686782960858,10.971542327027784,516806,1255,1,59,-0.1813710961362234,-0.16685342875066334,-0.15331297182891215,next_bar_close,False,True,0
15m__r6__z1__long_short__stop0.005,15m,6,1.0,long_short,0.005,2.0,-10.902776577044126,-1.4130756539641318,10.999083723729914,109738,1255,4,56,-0.18171294295073542,-0.18347814928532336,-0.173776958806828,next_bar_close,False,True,0
15m__r6__z0__long__stop0.02,15m,6,0.0,long,0.02,2.0,-11.008715532036675,-1.51887680116622,11.083083588439033,255305,1255,1,59,-0.18347859220061125,-0.1736786915957616,-0.1567584623207295,next_bar_close,False,False,0
15m__r6__z0.5__long__stop0.01,15m,6,0.5,long,0.01,2.0,-11.012028586440062,-1.5221610950539612,11.081649850213632,101069,1255,1,59,-0.18353380977400102,-0.17492300969165073,-0.16328328840512238,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.01,15m,6,0.5,long_short,0.01,2.0,-11.017121847382871,-1.5274432561523146,11.11065707937094,203711,1255,1,59,-0.18361869745638118,-0.1730804758789382,-0.16101493706632042,next_bar_close,False,True,0
15m__r6__z1__long__stop0.005,15m,6,1.0,long,0.005,2.0,-11.088252025773262,-1.6183670056510941,11.170733104359146,55105,1255,4,56,-0.18480420042955437,-0.17900359323424792,-0.17435556850124648,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.02,15m,6,0.5,long_short,0.02,2.0,-11.212144338408667,-1.7224657471781113,11.297185201339223,203711,1255,1,59,-0.1868690723068111,-0.17190955985193224,-0.15353922939726108,next_bar_close,False,True,0
15m__r6__z0.5__long__stop0.02,15m,6,0.5,long,0.02,2.0,-11.242653112019433,-1.7527856206333312,11.296353977130009,101069,1255,1,59,-0.18737755186699054,-0.17507587173781664,-0.1571539589389525,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.01,15m,6,1.0,long_short,0.01,2.0,-11.262254308162209,-1.7725533850822168,11.400871387213614,109738,1255,3,57,-0.18770423846937015,-0.17592366969827994,-0.16589231985342415,next_bar_close,False,True,0
15m__r6__z1__long__stop0.01,15m,6,1.0,long,0.01,2.0,-11.357026083480676,-1.8871410633585082,11.489083265000973,55105,1255,3,57,-0.18928376805801125,-0.18977938427892999,-0.16398711855033166,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.02,15m,6,1.0,long_short,0.02,2.0,-11.492521296455461,-2.00282037337547,11.607368185975234,109738,1255,2,58,-0.191542021607591,-0.16996417657356203,-0.15693562848669954,next_bar_close,False,True,0
15m__r6__z1__long__stop0.02,15m,6,1.0,long,0.02,2.0,-11.611237244926564,-2.141352224804395,11.722993417059877,55105,1255,2,58,-0.1935206207487761,-0.17676714120291526,-0.1558233810032975,next_bar_close,False,False,0
15m__r3__z0__long_short__stop0.005,15m,3,0.0,long_short,0.005,2.0,-11.83564111722972,-0.839844069743276,11.901123148624748,599635,1255,1,59,-0.19726068528716198,-0.18141055516472554,-0.17988403486400303,next_bar_close,False,True,0
15m__r3__z0__long_short__stop0.01,15m,3,0.0,long_short,0.01,2.0,-11.844274955756237,-0.8484779082697961,12.02701071055981,599635,1255,1,59,-0.19740458259593732,-0.1767368450900449,-0.18842023301474206,next_bar_close,False,True,0
15m__r3__z0__long__stop0.005,15m,3,0.0,long,0.005,2.0,-11.876145003741133,-0.8802797263378184,12.011193275557222,296558,1255,1,59,-0.19793575006235217,-0.18366602211963998,-0.18108730135554818,next_bar_close,False,False,0
15m__r3__z0__long__stop0.01,15m,3,0.0,long,0.01,2.0,-11.944105739648133,-0.9482404622448205,12.133154743394808,296558,1255,1,59,-0.19906842899413554,-0.18562029863876217,-0.18736900750747187,next_bar_close,False,False,0
