variant,green_bp,rvol,target_bp,hold,cost_bp,trades,trades_per_session,net_return,mean_trade_bp,target_fill_proxy_rate,forced_exit_rate,green_trade_fraction,positive_months,max_drawdown
g20_rv1.5_t15_h3_c5,20,1.5,15,3,5,520,8.253968253968255,-0.35612466819518773,-6.8485513114459176,0.5673076923076923,0.4326923076923077,0.5903846153846154,0,0.3573368407484802
g10_rv2_t2_h10_c5,10,2.0,2,10,5,473,7.507936507936508,-0.36097163286400036,-7.631535578520092,0.8858350951374208,0.11416490486257928,0.8858350951374208,0,0.3612708801802764
g20_rv1.5_t2_h3_c5,20,1.5,2,3,5,545,8.65079365079365,-0.3628318631336097,-6.657465378598343,0.8220183486238533,0.1779816513761468,0.8220183486238533,0,0.3633411901814645
g5_rv2_t15_h10_c5,5,2.0,15,10,5,507,8.047619047619047,-0.36434560042767805,-7.186303755969981,0.7041420118343196,0.2958579881656805,0.7140039447731755,0,0.36434560042767805
g20_rv1.5_t5_h10_c5,20,1.5,5,10,5,491,7.7936507936507935,-0.36848151748924374,-7.504715223813518,0.8513238289205702,0.14867617107942974,0.8513238289205702,0,0.3697420334223988
g10_rv2_t5_h3_c5,10,2.0,5,3,5,492,7.809523809523809,-0.37055612353285416,-7.531628527090532,0.717479674796748,0.28252032520325204,0.717479674796748,0,0.37087068818875973
g20_rv1.5_t10_h3_c5,20,1.5,10,3,5,530,8.412698412698413,-0.3748579793185899,-7.072792062614903,0.6490566037735849,0.35094339622641507,0.6528301886792452,0,0.3773485849786749
g5_rv2_t2_h5_c5,5,2.0,2,5,5,603,9.571428571428571,-0.37982725964200115,-6.298959529718095,0.8325041459369817,0.16749585406301823,0.8325041459369817,0,0.37982725964200115
g10_rv2_t2_h1_c5,10,2.0,2,1,5,522,8.285714285714286,-0.3878172978367652,-7.429450150129602,0.657088122605364,0.342911877394636,0.657088122605364,0,0.38793970989478627
g10_rv2_t5_h10_c5,10,2.0,5,10,5,456,7.238095238095238,-0.39006469350155215,-8.55405029608667,0.8245614035087719,0.17543859649122806,0.8245614035087719,0,0.3903695087471785
g5_rv2_t5_h5_c5,5,2.0,5,5,5,591,9.380952380952381,-0.39383225468237293,-6.6638283364191695,0.7681895093062606,0.23181049069373943,0.7681895093062606,0,0.39383225468237293
g10_rv2_t10_h3_c5,10,2.0,10,3,5,486,7.714285714285714,-0.3973602076230034,-8.176135959321059,0.6069958847736625,0.39300411522633744,0.6152263374485597,0,0.3980185906894068
g20_rv1.5_t5_h3_c5,20,1.5,5,3,5,535,8.492063492063492,-0.3980179019635095,-7.439586952588962,0.7401869158878505,0.25981308411214954,0.7401869158878505,0,0.3992194630374345
g10_rv2_t10_h10_c5,10,2.0,10,10,5,436,6.920634920634921,-0.40303006432599575,-9.243808814816417,0.7545871559633027,0.24541284403669725,0.7545871559633027,0,0.4036264378881076
g5_rv2_t10_h5_c5,5,2.0,10,5,5,572,9.079365079365079,-0.4089060397806211,-7.148706989171698,0.6695804195804196,0.3304195804195804,0.6748251748251748,0,0.4089060397806211
g20_rv1.5_t2_h1_c5,20,1.5,2,1,5,565,8.968253968253968,-0.4109348739777853,-7.273183610226288,0.7008849557522124,0.2991150442477876,0.7008849557522124,0,0.4114057493782826
g10_rv2_t5_h1_c5,10,2.0,5,1,5,522,8.285714285714286,-0.423682869835437,-8.116530073475806,0.5517241379310345,0.4482758620689655,0.5517241379310345,0,0.4239708843932404
g5_rv2_t2_h3_c5,5,2.0,2,3,5,618,9.80952380952381,-0.4276737062666286,-6.920286509168748,0.7944983818770227,0.20550161812297735,0.7944983818770227,0,0.4276737062666286
g10_rv2_t10_h1_c5,10,2.0,10,1,5,522,8.285714285714286,-0.432832420086095,-8.291808813909867,0.4157088122605364,0.5842911877394636,0.43486590038314177,0,0.432832420086095
g5_rv2_t2_h10_c5,5,2.0,2,10,5,585,9.285714285714286,-0.4397212888390176,-7.516603228017396,0.8769230769230769,0.12307692307692308,0.8769230769230769,0,0.4397212888390176
g10_rv1.5_t15_h10_c5,10,1.5,15,10,5,736,11.682539682539682,-0.43985022701297694,-5.9762259105024045,0.71875,0.28125,0.7282608695652174,0,0.443982780392045
g10_rv2_t15_h1_c5,10,2.0,15,1,5,522,8.285714285714286,-0.4401598920033357,-8.432181839144363,0.31800766283524906,0.6819923371647509,0.38122605363984674,0,0.4401598920033357
g20_rv1.5_t10_h1_c5,20,1.5,10,1,5,565,8.968253968253968,-0.4430750114219998,-7.8420356003893765,0.45663716814159294,0.5433628318584071,0.47079646017699117,0,0.4452938360776888
g20_rv1.5_t5_h1_c5,20,1.5,5,1,5,565,8.968253968253968,-0.4436522678999867,-7.852252529203303,0.5876106194690266,0.41238938053097346,0.5876106194690266,0,0.44476274241515623
g0_rv2_t15_h10_c5,0,2.0,15,10,5,578,9.174603174603174,-0.446312472077954,-7.72166906709263,0.6937716262975778,0.3062283737024221,0.7058823529411765,0,0.446312472077954
g0_rv2_t15_h5_c5,0,2.0,15,5,5,639,10.142857142857142,-0.4604669977895791,-7.206056303436293,0.5852895148669797,0.41471048513302033,0.6025039123630673,0,0.4604669977895791
g5_rv2_t15_h3_c5,5,2.0,15,3,5,582,9.238095238095237,-0.4613712378147864,-7.927340855924165,0.5017182130584192,0.49828178694158076,0.5360824742268041,0,0.4625816797591784
g20_rv1.5_t15_h1_c5,20,1.5,15,1,5,565,8.968253968253968,-0.463969698495885,-8.211853070723627,0.3398230088495575,0.6601769911504425,0.40530973451327434,0,0.4644741231894219
g0_rv2_t2_h5_c5,0,2.0,2,5,5,711,11.285714285714286,-0.47010532772181046,-6.61188927878777,0.8255977496483825,0.17440225035161744,0.8255977496483825,0,0.47010532772181046
g5_rv2_t5_h3_c5,5,2.0,5,3,5,611,9.698412698412698,-0.47027020205522185,-7.696729984537183,0.7037643207855974,0.29623567921440264,0.7037643207855974,0,0.47027020205522185
g5_rv2_t5_h10_c5,5,2.0,5,10,5,563,8.936507936507937,-0.49025011311968636,-8.707817284541498,0.8170515097690941,0.18294849023090587,0.8170515097690941,0,0.49025011311968636
g0_rv2_t5_h5_c5,0,2.0,5,5,5,691,10.968253968253968,-0.49042572719233046,-7.097333244462091,0.7597684515195369,0.2402315484804631,0.7597684515195369,0,0.49042572719233046
g5_rv2_t2_h1_c5,5,2.0,2,1,5,653,10.365079365079366,-0.4923443427485573,-7.539729597987095,0.6401225114854517,0.35987748851454826,0.6401225114854517,0,0.4923443427485573
g5_rv2_t10_h10_c5,5,2.0,10,10,5,533,8.46031746031746,-0.49759375398701267,-9.335717710825755,0.7523452157598499,0.24765478424015008,0.7523452157598499,0,0.49759375398701267
g5_rv2_t10_h3_c5,5,2.0,10,3,5,602,9.555555555555555,-0.5052868654739598,-8.393469526145513,0.5897009966777409,0.41029900332225916,0.5980066445182725,0,0.5052868654739598
g0_rv2_t10_h5_c5,0,2.0,10,5,5,665,10.555555555555555,-0.5058213593763423,-7.606336231223193,0.6601503759398496,0.3398496240601504,0.6646616541353384,0,0.5058213593763423
g0_rv2_t2_h3_c5,0,2.0,2,3,5,731,11.603174603174603,-0.5256680149821139,-7.191080916307987,0.7852257181942545,0.21477428180574556,0.7852257181942545,0,0.5256680149821139
g0_rv2_t2_h10_c5,0,2.0,2,10,5,683,10.841269841269842,-0.5277250341951676,-7.7265744391679,0.8711566617862372,0.12884333821376281,0.8711566617862372,0,0.5277250341951676
g10_rv1.5_t15_h5_c5,10,1.5,15,5,5,811,12.873015873015873,-0.535727284860764,-6.605761835521134,0.6115906288532675,0.3884093711467324,0.6226880394574599,0,0.5365697418515958
g5_rv2_t5_h1_c5,5,2.0,5,1,5,653,10.365079365079366,-0.539457947407665,-8.261224309458882,0.5329249617151608,0.4670750382848392,0.5329249617151608,0,0.539457947407665
g5_rv1.5_t15_h10_c5,5,1.5,15,10,5,886,14.063492063492063,-0.5638749986481622,-6.36427763711244,0.6930022573363431,0.30699774266365687,0.7054176072234764,0,0.5689715570350634
g0_rv2_t5_h10_c5,0,2.0,5,10,5,653,10.365079365079366,-0.5643282629640609,-8.642086722267395,0.8162327718223583,0.18376722817764166,0.8162327718223583,0,0.5643282629640609
g20_rv1_t2_h10_c5,20,1.0,2,10,5,924,14.666666666666666,-0.5670618931572239,-6.137033475727531,0.8928571428571429,0.10714285714285714,0.8928571428571429,0,0.5670618931572239
g0_rv2_t15_h3_c5,0,2.0,15,3,5,685,10.873015873015873,-0.5737802843275881,-8.376354515731213,0.4846715328467153,0.5153284671532846,0.5197080291970803,0,0.5737802843275881
g5_rv2_t10_h1_c5,5,2.0,10,1,5,653,10.365079365079366,-0.5754740009126432,-8.812771836334505,0.38437978560490044,0.6156202143950995,0.40275650842266464,0,0.5754740009126432
g20_rv1_t15_h10_c5,20,1.0,15,10,5,807,12.80952380952381,-0.5765142803771568,-7.143919211612847,0.7236679058240396,0.27633209417596033,0.7335811648079306,0,0.5765142803771568
g0_rv2_t2_h1_c5,0,2.0,2,1,5,773,12.26984126984127,-0.5802991559836334,-7.507104217123329,0.6416558861578266,0.35834411384217335,0.6416558861578266,0,0.5802991559836334
g5_rv2_t15_h1_c5,5,2.0,15,1,5,653,10.365079365079366,-0.5851348011306818,-8.960716709505082,0.2894333843797856,0.7105666156202144,0.34915773353751917,0,0.5851348011306818
g0_rv2_t5_h3_c5,0,2.0,5,3,5,719,11.412698412698413,-0.5873876871181143,-8.169508861169879,0.6898470097357441,0.3101529902642559,0.6898470097357441,0,0.5873876871181143
g0_rv2_t10_h10_c5,0,2.0,10,10,5,612,9.714285714285714,-0.5997226597016742,-9.799389864406441,0.7483660130718954,0.25163398692810457,0.7483660130718954,0,0.5997226597016742
g0_rv2_t10_h3_c5,0,2.0,10,3,5,707,11.222222222222221,-0.609806435672411,-8.625267831292943,0.57991513437058,0.4200848656294201,0.5869872701555869,0,0.609806435672411
g20_rv1_t10_h10_c5,20,1.0,10,10,5,840,13.333333333333334,-0.6130586385684068,-7.298317125814367,0.7797619047619048,0.22023809523809523,0.7833333333333333,0,0.6130586385684068
g10_rv1.5_t2_h5_c5,10,1.5,2,5,5,899,14.26984126984127,-0.6173030008600431,-6.866551733704595,0.8320355951056729,0.16796440489432704,0.8320355951056729,0,0.6173030008600431
g10_rv1.5_t2_h10_c5,10,1.5,2,10,5,854,13.555555555555555,-0.6273659884936322,-7.346205954257989,0.8782201405152225,0.12177985948477751,0.8782201405152225,0,0.6281097689557207
g20_rv1_t5_h10_c5,20,1.0,5,10,5,883,14.015873015873016,-0.6292378786475605,-7.1261367910256,0.8493771234428086,0.1506228765571914,0.8493771234428086,0,0.6292378786475605
g5_rv1.5_t15_h5_c5,5,1.5,15,5,5,983,15.603174603174603,-0.6329860902804362,-6.439329504378802,0.590030518819939,0.40996948118006105,0.6103763987792472,0,0.6341997687048436
g20_rv1_t5_h5_c5,20,1.0,5,5,5,946,15.015873015873016,-0.6330408000720842,-6.691763214292645,0.7938689217758985,0.20613107822410148,0.7938689217758985,0,0.6330408000720842
g0_rv2_t5_h1_c5,0,2.0,5,1,5,773,12.26984126984127,-0.6370230730395101,-8.240919444236871,0.5213454075032341,0.47865459249676584,0.5213454075032341,0,0.6370230730395101
g20_rv1_t2_h5_c5,20,1.0,2,5,5,971,15.412698412698413,-0.6408932628829953,-6.60034256316164,0.8444902162718847,0.15550978372811536,0.8444902162718847,0,0.6408932628829953
g20_rv1_t15_h5_c5,20,1.0,15,5,5,891,14.142857142857142,-0.6495482656954532,-7.290103992092629,0.6262626262626263,0.37373737373737376,0.6408529741863075,0,0.6495482656954532
g10_rv1.5_t2_h3_c5,10,1.5,2,3,5,926,14.698412698412698,-0.6532888798683643,-7.054955506137842,0.8023758099352052,0.1976241900647948,0.8023758099352052,0,0.6532888798683643
g10_rv1.5_t5_h5_c5,10,1.5,5,5,5,874,13.873015873015873,-0.6606910547773873,-7.559394219420907,0.7643020594965675,0.23569794050343248,0.7643020594965675,0,0.6606910547773873
g0_rv1.5_t15_h10_c5,0,1.5,15,10,5,1033,16.396825396825395,-0.6612480055133254,-6.401239162762105,0.6844143272023233,0.3155856727976767,0.6999031945788964,0,0.6682743066709794
g20_rv1_t2_h3_c5,20,1.0,2,3,5,1005,15.952380952380953,-0.6659369426608411,-6.626238235431255,0.8159203980099502,0.18407960199004975,0.8159203980099502,0,0.6659369426608411
g10_rv1.5_t10_h5_c5,10,1.5,10,5,5,847,13.444444444444445,-0.668165521113734,-7.888613000162149,0.6706021251475797,0.3293978748524203,0.6729634002361276,0,0.6693165275228079
g20_rv1_t10_h5_c5,20,1.0,10,5,5,919,14.587301587301587,-0.6690437019352096,-7.280127333353749,0.7040261153427638,0.2959738846572361,0.7072905331882481,0,0.6690437019352096
g0_rv2_t10_h1_c5,0,2.0,10,1,5,773,12.26984126984127,-0.6718755219727159,-8.69179200482168,0.3738680465717982,0.6261319534282018,0.3945666235446313,0,0.6718755219727159
g10_rv1.5_t10_h10_c5,10,1.5,10,10,5,769,12.206349206349206,-0.6746475573606381,-8.773050160736517,0.7490247074122237,0.25097529258777634,0.752925877763329,0,0.6773152516611083
g0_rv2_t15_h1_c5,0,2.0,15,1,5,773,12.26984126984127,-0.6830842502614737,-8.836794958104447,0.2794307891332471,0.720569210866753,0.34411384217335056,0,0.6830842502614737
g20_rv1_t5_h3_c5,20,1.0,5,3,5,985,15.634920634920634,-0.6994687794769106,-7.1012058830143205,0.7411167512690355,0.25888324873096447,0.7411167512690355,0,0.6994687794769106
g10_rv1.5_t2_h1_c5,10,1.5,2,1,5,981,15.571428571428571,-0.7052614182629438,-7.189209156604932,0.6615698267074414,0.3384301732925586,0.6615698267074414,0,0.7052614182629438
g10_rv1.5_t5_h10_c5,10,1.5,5,10,5,811,12.873015873015873,-0.7072191254425383,-8.720334469081854,0.8199753390875463,0.18002466091245375,0.8199753390875463,0,0.7086757467089931
g10_rv1.5_t15_h3_c5,10,1.5,15,3,5,870,13.80952380952381,-0.7113026279283838,-8.175892275038896,0.5045977011494253,0.4954022988505747,0.5367816091954023,0,0.7113026279283838
g5_rv1.5_t2_h10_c5,5,1.5,2,10,5,1056,16.761904761904763,-0.7239534926073524,-6.855620195145383,0.8721590909090909,0.1278409090909091,0.8721590909090909,0,0.7239534926073524
g5_rv1.5_t10_h10_c5,5,1.5,10,10,5,930,14.761904761904763,-0.7240309801297915,-7.785279356234317,0.7473118279569892,0.25268817204301075,0.7516129032258064,0,0.7247042693647174
g20_rv1_t10_h3_c5,20,1.0,10,3,5,961,15.253968253968255,-0.7268464457681821,-7.563438561583581,0.6378772112382934,0.36212278876170656,0.6409989594172737,0,0.7268464457681821
g20_rv1_t15_h3_c5,20,1.0,15,3,5,944,14.984126984126984,-0.735785118790604,-7.794333885493687,0.5413135593220338,0.4586864406779661,0.5646186440677966,0,0.735785118790604
g5_rv1.5_t10_h5_c5,5,1.5,10,5,5,1028,16.317460317460316,-0.7398320928779917,-7.19681024200381,0.6624513618677043,0.33754863813229574,0.6682879377431906,0,0.7399789791303295
g5_rv1.5_t2_h5_c5,5,1.5,2,5,5,1115,17.6984126984127,-0.7403666134000152,-6.64005931300462,0.8251121076233184,0.17488789237668162,0.8251121076233184,0,0.7403666134000152
g10_rv1.5_t5_h3_c5,10,1.5,5,3,5,912,14.476190476190476,-0.744126945434036,-8.159286682390746,0.706140350877193,0.29385964912280704,0.706140350877193,0,0.744126945434036
g10_rv1.5_t5_h1_c5,10,1.5,5,1,5,981,15.571428571428571,-0.7651641786045623,-7.799838721759045,0.5443425076452599,0.45565749235474007,0.5443425076452599,0,0.7651641786045623
g10_rv1.5_t10_h3_c5,10,1.5,10,3,5,897,14.238095238095237,-0.7779020780014839,-8.672263968801381,0.5908584169453734,0.40914158305462656,0.600891861761427,0,0.7781858579403148
g20_rv1_t2_h1_c5,20,1.0,2,1,5,1052,16.6984126984127,-0.782529428558126,-7.438492666902339,0.6844106463878327,0.3155893536121673,0.6844106463878327,0,0.782529428558126
g5_rv1.5_t5_h5_c5,5,1.5,5,5,5,1076,17.07936507936508,-0.787278303905202,-7.316712861572509,0.7546468401486989,0.24535315985130113,0.7546468401486989,0,0.787278303905202
g10_rv1.5_t10_h1_c5,10,1.5,10,1,5,981,15.571428571428571,-0.7972948405628281,-8.127368405329543,0.4026503567787971,0.5973496432212029,0.42099898063200814,0,0.7972948405628281
g5_rv1.5_t5_h10_c5,5,1.5,5,10,5,997,15.825396825396826,-0.7996178818496837,-8.020239537108163,0.8164493480441324,0.18355065195586762,0.8164493480441324,0,0.7996178818496837
g20_rv1_t5_h1_c5,20,1.0,5,1,5,1052,16.6984126984127,-0.8092881503674655,-7.6928531403751474,0.5893536121673004,0.41064638783269963,0.5893536121673004,0,0.8092881503674655
g5_rv1.5_t2_h3_c5,5,1.5,2,3,5,1159,18.396825396825395,-0.8192874981310566,-7.068917153848633,0.7886108714408974,0.21138912855910266,0.7886108714408974,0,0.8192874981310566
g10_rv1.5_t15_h1_c5,10,1.5,15,1,5,981,15.571428571428571,-0.8304597165795552,-8.465440535979155,0.29357798165137616,0.7064220183486238,0.35881753312945974,0,0.8304597165795552
g20_rv0_t15_h10_c5,20,0.0,15,10,5,1475,23.41269841269841,-0.8304795980635262,-5.63037015636289,0.7227118644067797,0.27728813559322035,0.7328813559322034,0,0.8282763653563143
g0_rv1.5_t15_h5_c5,0,1.5,15,5,5,1179,18.714285714285715,-0.8380499937875739,-7.108142440946344,0.5657336726039016,0.4342663273960984,0.5903307888040712,0,0.8387564531420126
g0_rv1.5_t10_h10_c5,0,1.5,10,10,5,1103,17.50793650793651,-0.8466765314238853,-7.676124491603675,0.7479601087941976,0.25203989120580234,0.7506799637352675,0,0.8479606096560036
g5_rv1.5_t15_h3_c5,5,1.5,15,3,5,1070,16.984126984126984,-0.8672467613939546,-8.105109919569669,0.4803738317757009,0.5196261682242991,0.514018691588785,0,0.8672467613939546
g20_rv1_t10_h1_c5,20,1.0,10,1,5,1052,16.6984126984127,-0.8676376035579401,-8.247505737242776,0.42775665399239543,0.5722433460076045,0.4439163498098859,0,0.8676376035579401
g10_rv1_t15_h10_c5,10,1.0,15,10,5,1307,20.746031746031747,-0.900331441212518,-6.888534362758362,0.6962509563886764,0.30374904361132365,0.7069625095638867,0,0.900331441212518
g20_rv1_t15_h1_c5,20,1.0,15,1,5,1052,16.6984126984127,-0.9029596706049452,-8.583266830845487,0.311787072243346,0.688212927756654,0.373574144486692,0,0.9029596706049452
g5_rv1.5_t2_h1_c5,5,1.5,2,1,5,1238,19.650793650793652,-0.9071394299671708,-7.327459046584578,0.6405492730210016,0.3594507269789984,0.6405492730210016,0,0.9071394299671708
g0_rv1.5_t2_h10_c5,0,1.5,2,10,5,1265,20.07936507936508,-0.9088465058201367,-7.18455735826195,0.8648221343873518,0.13517786561264822,0.8648221343873518,0,0.9088465058201367
g0_rv1.5_t2_h5_c5,0,1.5,2,5,5,1352,21.46031746031746,-0.9144118643607568,-6.763401363615065,0.8180473372781065,0.1819526627218935,0.8180473372781065,0,0.9144118643607568
g5_rv1.5_t10_h3_c5,5,1.5,10,3,5,1102,17.49206349206349,-0.9182935361452355,-8.332972197325185,0.5762250453720508,0.4237749546279492,0.588021778584392,0,0.9182935361452355
g20_rv0_t10_h10_c5,20,0.0,10,10,5,1564,24.825396825396826,-0.9190928332798084,-5.876552642454018,0.7851662404092071,0.21483375959079284,0.7883631713554987,0,0.9184497035858287
g0_rv1.5_t10_h5_c5,0,1.5,10,5,5,1233,19.571428571428573,-0.9270736709326711,-7.518845668553699,0.6463909164639091,0.35360908353609083,0.6545012165450121,0,0.9272602364287974
g5_rv1.5_t5_h3_c5,5,1.5,5,3,5,1138,18.063492063492063,-0.9374909145992264,-8.238057246038895,0.687170474516696,0.31282952548330406,0.687170474516696,0,0.9374909145992264
g0_rv1.5_t5_h5_c5,0,1.5,5,5,5,1295,20.555555555555557,-0.9413842442555,-7.2693764035173745,0.7482625482625482,0.2517374517374517,0.7482625482625482,0,0.9413842442555
g0_rv1.5_t5_h10_c5,0,1.5,5,10,5,1180,18.73015873015873,-0.9425759975867913,-7.98793218293891,0.8135593220338984,0.1864406779661017,0.8135593220338984,0,0.9426722228387756
g5_rv1.5_t5_h1_c5,5,1.5,5,1,5,1238,19.650793650793652,-0.9736523672480828,-7.864720252407777,0.5210016155088854,0.4789983844911147,0.5210016155088854,0,0.9736523672480828
g20_rv0_t2_h10_c5,20,0.0,2,10,5,1795,28.49206349206349,-0.9738426534311264,-5.425307261454743,0.898050139275766,0.10194986072423398,0.898050139275766,0,0.9735541106165496
g20_rv0_t5_h10_c5,20,0.0,5,10,5,1681,26.682539682539684,-0.9808522562097646,-5.834933112491163,0.8524687685901249,0.14753123140987506,0.8524687685901249,0,0.9805014747733205
g20_rv0_t15_h5_c5,20,0.0,15,5,5,1682,26.6984126984127,-0.9970966642573297,-5.928041999151782,0.6200951248513674,0.3799048751486326,0.6397146254458977,0,0.9970344170242689
g20_rv0_t10_h5_c5,20,0.0,10,5,5,1743,27.666666666666668,-1.0113269279259585,-5.802219896304982,0.7091222030981067,0.2908777969018933,0.7114170969592656,0,1.0116258499699406
g5_rv1.5_t10_h1_c5,5,1.5,10,1,5,1238,19.650793650793652,-1.016189713168894,-8.208317553868287,0.3780290791599354,0.6219709208400647,0.39579967689822293,0,1.016189713168894
g0_rv1.5_t2_h3_c5,0,1.5,2,3,5,1409,22.365079365079364,-1.0270571552830097,-7.289262989943291,0.7757274662881476,0.22427253371185238,0.7757274662881476,0,1.0270571552830097
g10_rv1_t10_h10_c5,10,1.0,10,10,5,1382,21.936507936507937,-1.0351074715653878,-7.489923817405122,0.7547033285094067,0.24529667149059334,0.7597684515195369,0,1.0351074715653878
g20_rv0_t5_h5_c5,20,0.0,5,5,5,1823,28.936507936507937,-1.0486149537532699,-5.7521390770886995,0.7975863960504662,0.20241360394953373,0.7975863960504662,0,1.0498397549118403
g5_rv1.5_t15_h1_c5,5,1.5,15,1,5,1238,19.650793650793652,-1.0605519375041506,-8.56665539179443,0.2689822294022617,0.7310177705977383,0.33360258481421645,0,1.0605519375041503
g20_rv0_t2_h5_c5,20,0.0,2,5,5,1899,30.142857142857142,-1.067368033173182,-5.620684745514387,0.8551869404949973,0.14481305950500264,0.8551869404949973,0,1.068563400391953
g20_rv0_t2_h3_c5,20,0.0,2,3,5,1974,31.333333333333332,-1.1089217813758314,-5.617638203524982,0.828774062816616,0.171225937183384,0.828774062816616,0,1.1093688234113133
g0_rv1.5_t2_h1_c5,0,1.5,2,1,5,1503,23.857142857142858,-1.1097915235930034,-7.383842472342005,0.6287425149700598,0.3712574850299401,0.6287425149700598,0,1.1097915235930031
g0_rv1.5_t15_h3_c5,0,1.5,15,3,5,1285,20.396825396825395,-1.1098987302102086,-8.637344203970494,0.46070038910505834,0.5392996108949416,0.49571984435797667,0,1.1098987302102088
g10_rv1_t5_h10_c5,10,1.0,5,10,5,1504,23.873015873015873,-1.123716084819936,-7.471516521409149,0.824468085106383,0.17553191489361702,0.824468085106383,0,1.123716084819936
g10_rv1_t2_h10_c5,10,1.0,2,10,5,1614,25.61904761904762,-1.1297132274038963,-6.999462375488825,0.8736059479553904,0.12639405204460966,0.8736059479553904,0,1.1297132274038963
g0_rv1.5_t10_h3_c5,0,1.5,10,3,5,1323,21.0,-1.1367392535534213,-8.592133435777939,0.563869992441421,0.436130007558579,0.5729402872260015,0,1.1366344141359273
g10_rv1_t15_h5_c5,10,1.0,15,5,5,1503,23.857142857142858,-1.1391315495846506,-7.579052226112113,0.5881570192947438,0.41184298070525616,0.6074517631403858,0,1.1391315495846506
g0_rv1.5_t5_h3_c5,0,1.5,5,3,5,1372,21.77777777777778,-1.1495424266133303,-8.37858911525751,0.6763848396501457,0.3236151603498542,0.6763848396501457,0,1.1495424266133305
g10_rv1_t5_h5_c5,10,1.0,5,5,5,1666,26.444444444444443,-1.1687156333668705,-7.015099840137277,0.7683073229291717,0.23169267707082833,0.7683073229291717,0,1.1687156333668707
g5_rv1_t15_h10_c5,5,1.0,15,10,5,1543,24.49206349206349,-1.1764746668823758,-7.624592786016693,0.6746597537265068,0.32534024627349317,0.6869734283862605,0,1.176474666882376
g20_rv0_t5_h3_c5,20,0.0,5,3,5,1921,30.49206349206349,-1.1793198272291603,-6.139093322379804,0.7449245184799583,0.25507548152004167,0.7449245184799583,0,1.181816162898907
g10_rv1_t2_h5_c5,10,1.0,2,5,5,1733,27.50793650793651,-1.1807795041268312,-6.813499735296198,0.8303519907674553,0.16964800923254472,0.8303519907674553,0,1.1807795041268312
g0_rv1.5_t5_h1_c5,0,1.5,5,1,5,1503,23.857142857142858,-1.181289955928945,-7.859547278303027,0.5036593479707252,0.4963406520292748,0.5036593479707252,0,1.181289955928945
g10_rv1_t2_h3_c5,10,1.0,2,3,5,1801,28.58730158730159,-1.1852900223180107,-6.581288297157195,0.7973348139922265,0.20266518600777345,0.7973348139922265,0,1.1852900223180107
g0_rv1_t15_h10_c5,0,1.0,15,10,5,1741,27.634920634920636,-1.2030512519238998,-6.910116323514646,0.6777713957495692,0.32222860425043076,0.688110281447444,0,1.1999011657099352
g0_rv1_t10_h10_c5,0,1.0,10,10,5,1924,30.53968253968254,-1.2123210699374534,-6.3010450620449765,0.7567567567567568,0.24324324324324326,0.7598752598752598,0,1.2123210699374534
g0_rv1.5_t10_h1_c5,0,1.5,10,1,5,1503,23.857142857142858,-1.2310434601726858,-8.190575250649939,0.36127744510978044,0.6387225548902196,0.3805721889554225,0,1.2310434601726854
g10_rv1_t5_h3_c5,10,1.0,5,3,5,1757,27.88888888888889,-1.2531937611296557,-7.132576898859737,0.7114399544678429,0.2885600455321571,0.7114399544678429,0,1.2531937611296555
g5_rv1_t5_h10_c5,5,1.0,5,10,5,1856,29.46031746031746,-1.2578170852556176,-6.777031709351388,0.8259698275862069,0.1740301724137931,0.8259698275862069,0,1.2578170852556174
g10_rv1_t10_h5_c5,10,1.0,10,5,5,1569,24.904761904761905,-1.2591918919982956,-8.02544226895026,0.6666666666666666,0.3333333333333333,0.6698534098151689,0,1.2591918919982954
g5_rv1_t10_h10_c5,5,1.0,10,10,5,1677,26.61904761904762,-1.2598510111645045,-7.512528390963055,0.7447823494335122,0.25521765056648776,0.7489564698867024,0,1.2598510111645045
g20_rv0_t10_h3_c5,20,0.0,10,3,5,1860,29.523809523809526,-1.261410240049365,-6.781775484136371,0.6301075268817204,0.36989247311827955,0.6365591397849463,0,1.2672101523125332
g5_rv1_t2_h10_c5,5,1.0,2,10,5,2002,31.77777777777778,-1.2660924379267193,-6.324138051582015,0.8726273726273727,0.12737262737262736,0.8726273726273727,0,1.2660924379267195
g20_rv0_t15_h3_c5,20,0.0,15,3,5,1823,28.936507936507937,-1.2771517312556953,-7.005769233437714,0.5255074053757542,0.47449259462424576,0.5556774547449259,0,1.2831853985982764
g0_rv1.5_t15_h1_c5,0,1.5,15,1,5,1503,23.857142857142858,-1.279957469901292,-8.51601776381432,0.25615435795076513,0.7438456420492349,0.32202262142381904,0,1.2799574699012919
g10_rv1_t15_h3_c5,10,1.0,15,3,5,1646,26.126984126984127,-1.2901600423685735,-7.838153355823655,0.4908869987849332,0.5091130012150669,0.5255164034021871,0,1.2901600423685735
g20_rv0_t2_h1_c5,20,0.0,2,1,5,2077,32.96825396825397,-1.2968625299653982,-6.2439216656976315,0.7038998555609052,0.2961001444390948,0.7038998555609052,0,1.300262816129316
g10_rv1_t10_h3_c5,10,1.0,10,3,5,1698,26.952380952380953,-1.3536653330841633,-7.972116213687652,0.5889281507656066,0.4110718492343934,0.5971731448763251,0,1.3536653330841633
g10_rv1_t2_h1_c5,10,1.0,2,1,5,1949,30.936507936507937,-1.3930784709055284,-7.147657623938062,0.6567470497691124,0.34325295023088764,0.6567470497691124,0,1.3930784709055288
