campaign_id,run_id,variant_id,panel,sma_window,gate,top_k,rank,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding
CAM-0610,RUN-0024,sp500__ungated__daily__top10__risk_adjusted,sp500,150,ungated,10,risk_adjusted,1,5.0,0.40338522186188963,0.5722318036973497,0.1688465818354601,1453,12511,1107,595,512,0.8814398469080673,1.0000000000000004,337.6931636709203,131,117,0.20226489770159908,0.048768966221597244,MCK,0.06909799876229472,0.3342872230995949,2,2,0.006723087031031493,0.0,29,24,7,0.2236771934541257,2025-02-18,2025-04-04,202.0,0.0,12,0.01796656934253182,0.01956250620576829,7,5,0,15,0.007499698951493342,0.016885330809469655,8,7,0,18,0.0102285033711945,0.01956250620576829,10,8,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top10__risk_adjusted,sp500,150,ungated,10,risk_adjusted,1,10.0,0.23453864002642938,0.5722318036973497,0.3376931636709202,1453,12511,1107,591,516,0.8814398469080673,1.0000000000000004,337.6931636709203,122,126,0.21090768903124932,0.049398793592487,MCK,0.06645532063674041,0.16808331938968896,2,2,0.003908977333773823,0.0,29,24,7,0.24978468887212432,2025-02-18,2025-04-04,,0.009288467384202454,12,0.01473000016805131,0.017305105522081685,7,5,0,15,0.004217571714866119,0.013781928041166364,8,7,0,18,0.006882610154879773,0.017305105522081685,10,8,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__momentum,sp500,200,ma200,3,momentum,1,-1.0,2.723800583296188,2.6995672499628545,-0.02423333333333333,365,727,1055,578,477,0.8406374501992032,1.0,242.33333333333331,58,34,0.5945595400486903,0.04616533882317812,SNDK,0.6275634563390092,2.096237126957179,0,0,0.0453966763882698,0.029753655552536964,37,14,9,0.2114934088471867,2022-05-27,2022-07-13,77.0,0.0,12,0.12538893010122795,0.07934818855576264,11,1,0,15,0.10336119157361212,0.0670802410544664,13,2,0,18,0.10459771511655674,0.06678382974024133,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__momentum,sp500,200,ma200,3,momentum,1,0.0,2.6995672499628545,2.6995672499628545,0.0,365,727,1055,577,478,0.8406374501992032,1.0,242.33333333333331,57,35,0.5966055712764198,0.04620082335424006,SNDK,0.6275301230056759,2.0720371269571785,0,0,0.04499278749938092,0.029320322219203637,37,14,9,0.21239449152880327,2022-05-27,2022-07-13,84.0,0.0,12,0.12501115232345017,0.0790148552224293,11,1,0,15,0.10297896935138988,0.06701357438779972,13,2,0,18,0.10420882622766785,0.06638382974024132,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__momentum,sp500,200,ma200,3,momentum,1,1.0,2.6753339166295214,2.6995672499628545,0.02423333333333333,365,727,1055,577,478,0.8406374501992032,1.0,242.33333333333331,57,35,0.5986649319004004,0.046236216063249694,SNDK,0.6274967896723426,2.047837126957179,0,0,0.04458889861049202,0.028992193753524596,36,15,9,0.21329758813261887,2022-05-27,2022-07-13,84.0,0.0,12,0.12463337454567236,0.07868152188909597,11,1,0,15,0.10259674712916768,0.06694690772113303,13,2,0,18,0.10381993733877898,0.0659838297402413,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__momentum,sp500,200,ma200,3,momentum,1,2.0,2.6511005832961883,2.6995672499628545,0.04846666666666666,365,727,1055,577,478,0.8406374501992032,1.0,242.33333333333331,57,35,0.6007417761053166,0.046271678799660085,SNDK,0.6274634563390092,2.023637126957179,0,0,0.044185009721603136,0.02869219375352461,35,16,9,0.21420270541786893,2022-05-27,2022-07-13,84.0,0.0,12,0.12425559676789459,0.07834818855576264,11,1,0,15,0.10221452490694546,0.06688024105446637,13,2,0,18,0.10343104844989008,0.06558382974024131,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__momentum,sp500,200,ma200,3,momentum,1,5.0,2.578400583296188,2.6995672499628545,0.12116666666666667,365,727,1055,577,478,0.8406374501992032,1.0,242.33333333333331,53,39,0.6066229887926413,0.04637848925780731,SNDK,0.6273634563390093,1.951037126957179,0,0,0.04297334305493647,0.027792193753524604,35,16,9,0.21693024940982583,2022-05-27,2022-07-13,84.0,0.0,12,0.12312226343456124,0.07734818855576264,11,1,0,15,0.10106785824027877,0.06668024105446639,13,2,0,18,0.10226438178322339,0.06438382974024132,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__momentum,sp500,200,ma200,3,momentum,1,10.0,2.457233916629521,2.6995672499628545,0.24233333333333335,365,727,1055,576,479,0.8406374501992032,1.0,242.33333333333331,50,42,0.6161277968117242,0.04655778311443968,SNDK,0.6271967896723425,1.8300371269571787,0,0,0.04095389861049202,0.026292193753524595,35,16,9,0.221517209411656,2022-05-27,2022-07-13,85.0,0.0,12,0.12123337454567236,0.07568152188909597,11,1,0,15,0.09915674712916767,0.06634690772113304,13,2,0,18,0.10031993733877896,0.062383829740241314,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__momentum,sp500,200,ungated,3,momentum,1,-1.0,2.309606137805676,2.283572804472343,-0.02603333333333333,392,781,1107,601,506,0.8820717131474104,1.0,260.3333333333333,59,35,0.5885183166954947,0.048869272547500515,SNDK,0.6275634563390092,1.6820426814666667,0,0,0.0384934356300946,0.02313218691156861,35,18,7,0.35867707985653685,2021-05-03,2022-01-27,57.0,0.0,12,0.12538893010122795,0.07934818855576264,11,1,0,15,0.10125265223309024,0.0670802410544664,13,2,0,18,0.10270766994921665,0.06784946538852993,16,2,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__momentum,sp500,200,ungated,3,momentum,1,0.0,2.283572804472343,2.283572804472343,0.0,392,781,1107,600,507,0.8820717131474104,1.0,260.3333333333333,58,36,0.5907723411061373,0.0489159794772024,SNDK,0.6275301230056759,1.6560426814666669,0,0,0.038059546741205715,0.022832186911568624,34,19,7,0.3603104131898702,2021-05-03,2022-01-27,66.0,0.0,12,0.12501115232345017,0.0790148552224293,11,1,0,15,0.10086598556642358,0.06701357438779972,12,3,0,18,0.10233729957884627,0.06764946538852992,15,3,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__momentum,sp500,200,ungated,3,momentum,1,1.0,2.257539471139009,2.283572804472343,0.02603333333333333,392,781,1107,600,507,0.8820717131474104,1.0,260.3333333333333,58,36,0.593043723693847,0.04896261303441638,SNDK,0.6274967896723426,1.6300426814666666,0,0,0.03762565785231683,0.022532186911568608,34,19,7,0.3619437465232035,2021-05-03,2022-01-27,66.0,0.0,12,0.12463337454567236,0.07868152188909597,11,1,0,15,0.10047931889975689,0.06694690772113303,12,3,0,18,0.10196692920847589,0.06744946538852992,15,3,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__momentum,sp500,200,ungated,3,momentum,1,2.0,2.2315061378056757,2.283572804472343,0.05206666666666666,392,781,1107,600,507,0.8820717131474104,1.0,260.3333333333333,58,36,0.5953367505592735,0.049009335591743516,SNDK,0.6274634563390092,1.6040426814666664,0,0,0.037191768963427935,0.02223218691156862,33,20,7,0.363577079856537,2021-05-03,2022-01-27,66.0,0.0,12,0.12425559676789459,0.07834818855576264,11,1,0,15,0.10009265223309025,0.06688024105446637,12,3,0,18,0.10159655883810553,0.06724946538852991,15,3,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__momentum,sp500,200,ungated,3,momentum,1,5.0,2.153406137805676,2.283572804472343,0.13016666666666665,392,781,1107,600,507,0.8820717131474104,1.0,260.3333333333333,56,38,0.602241465702967,0.04915003981956855,SNDK,0.6273634563390093,1.526042681466667,0,0,0.03589010229676127,0.02133218691156861,33,20,7,0.3684770798565369,2021-05-03,2022-01-27,67.0,0.0,12,0.12312226343456124,0.07734818855576264,11,1,0,15,0.09893265223309022,0.06668024105446639,12,3,0,18,0.1004854477269944,0.06664946538852992,15,3,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__momentum,sp500,200,ungated,3,momentum,1,10.0,2.023239471139009,2.283572804472343,0.2603333333333333,392,781,1107,599,508,0.8820717131474104,1.0,260.3333333333333,52,42,0.6134773666563014,0.049385764782605625,SNDK,0.6271967896723425,1.3960426814666664,0,0,0.03372065785231682,0.019832186911568617,33,20,7,0.37664374652320365,2021-05-03,2022-01-27,67.0,0.0,12,0.12123337454567236,0.07568152188909597,11,1,0,15,0.0969993188997569,0.06634690772113304,12,3,0,18,0.09863359587514256,0.06564946538852992,15,3,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__risk_adjusted,sp500,200,ma200,3,risk_adjusted,1,-1.0,0.9393473453869621,0.902105205012234,-0.03724214037472789,482,3642,1055,577,478,0.8395800345163484,1.0000000000000002,372.4214037472789,79,60,0.30728067153338395,0.05595091082657745,PLTR,0.15497038873468022,0.7843769566522818,2,1,0.0156557890897827,0.009397563501196826,33,18,9,0.19691201451122436,2025-02-18,2025-04-08,251.0,0.0010438791698948145,12,0.021975118076142372,0.021947795264204623,8,4,0,15,0.010165040218651385,0.01819212854079532,10,5,0,18,0.018016792897105435,0.021947795264204623,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__risk_adjusted,sp500,200,ma200,3,risk_adjusted,1,0.0,0.902105205012234,0.902105205012234,0.0,482,3642,1055,575,480,0.8395800345163484,1.0000000000000002,372.4214037472789,78,61,0.3096920723629881,0.056111291594595006,PLTR,0.15452917007962147,0.7475760349326126,2,1,0.0150350867502039,0.008459619586883228,33,18,9,0.20057273861812208,2025-02-18,2025-04-08,253.0,0.0012457162493639917,12,0.021420260251876603,0.021109755157810238,8,4,0,15,0.009570452406941059,0.017666256376621645,10,5,0,18,0.01738249626768785,0.021109755157810238,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__risk_adjusted,sp500,200,ma200,3,risk_adjusted,1,1.0,0.864863064637506,0.902105205012234,0.03724214037472789,482,3642,1055,572,483,0.8395800345163484,1.0000000000000002,372.4214037472789,78,61,0.3121166639721124,0.05627026547427773,PLTR,0.15408795142456222,0.7107751132129437,2,1,0.014414384410625104,0.007521675672569627,33,18,9,0.20434640743137186,2025-02-18,2025-04-08,256.0,0.001455528385466372,12,0.02086540242761084,0.020271715051415867,8,4,0,15,0.008975864595230731,0.017140384212448005,10,5,0,18,0.016748199638270272,0.020271715051415867,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__risk_adjusted,sp500,200,ma200,3,risk_adjusted,1,2.0,0.8276209242627782,0.902105205012234,0.07448428074945578,482,3642,1055,571,484,0.8395800345163484,1.0000000000000002,372.4214037472789,78,61,0.31459585241567906,0.056428812395101294,PLTR,0.15364673276950333,0.6739741914932749,2,1,0.013793682071046304,0.006583731758256026,33,18,9,0.20823832989200936,2025-02-18,2025-04-08,,0.00213371227494117,12,0.02031054460334508,0.019433674945021493,8,4,0,15,0.008381276783520407,0.01661451204827434,10,5,0,18,0.016113903008852678,0.019433674945021493,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__risk_adjusted,sp500,200,ma200,3,risk_adjusted,1,5.0,0.7158945031385946,0.902105205012234,0.18621070187363944,482,3642,1055,564,491,0.8395800345163484,1.0000000000000002,372.4214037472789,77,62,0.3223148461220459,0.056901935604542465,PLTR,0.15232307680432636,0.5635714263342683,2,1,0.011931575052309908,0.003769900015315226,33,18,9,0.2206819456484687,2025-02-18,2025-04-08,,0.016926273398941996,12,0.01864597113054779,0.016919554625838364,8,4,0,15,0.006597513348389427,0.015036895555753346,10,5,0,18,0.014211013120599926,0.016919554625838364,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top3__risk_adjusted,sp500,200,ma200,3,risk_adjusted,1,10.0,0.5296838012649552,0.902105205012234,0.3724214037472789,482,3642,1055,556,499,0.8395800345163484,1.0000000000000002,372.4214037472789,73,66,0.33509212354291074,0.05768231204736688,PLTR,0.15011698352903138,0.3795668177359238,2,1,0.008828063354415917,0.0,29,22,9,0.25897969991912456,2025-02-18,2025-10-13,,0.045113728975148405,12,0.015871682009218967,0.013747825995766612,8,4,0,15,0.0036245742898377924,0.013051173452847939,10,5,0,18,0.011039529973511993,0.013747825995766612,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__risk_adjusted,sp500,200,ungated,3,risk_adjusted,1,-1.0,0.6779817474091437,0.6388228278346302,-0.03915891957451346,506,3822,1107,597,510,0.8810142974645556,1.0000000000000002,391.5891957451346,81,67,0.28821306104557476,0.052224656486935785,SNDK,0.14414602783397973,0.533835719575164,2,1,0.011299695790152392,0.004841651462759132,31,22,7,0.2543508659387402,2025-02-18,2025-04-08,,0.021480393764642697,12,0.021975118076142372,0.021947795264204623,8,4,0,15,0.006260854108254645,0.01819212854079532,9,6,0,18,0.015128520176295894,0.021947795264204623,11,7,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__risk_adjusted,sp500,200,ungated,3,risk_adjusted,1,0.0,0.6388228278346302,0.6388228278346302,0.0,506,3822,1107,595,512,0.8810142974645556,1.0000000000000002,391.5891957451346,79,69,0.29027240402830207,0.052350306816352256,SNDK,0.1440720485461212,0.49475077928850897,2,1,0.010647047130577169,0.004277306209461889,31,22,7,0.25947282649226144,2025-02-18,2025-04-08,,0.02661350631894676,12,0.021420260251876603,0.021109755157810238,8,4,0,15,0.005704460059723258,0.017666256376621645,9,6,0,18,0.014521676353400022,0.021109755157810238,11,7,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__risk_adjusted,sp500,200,ungated,3,risk_adjusted,1,1.0,0.5996639082601165,0.6388228278346302,0.03915891957451346,506,3822,1107,592,515,0.8810142974645556,1.0000000000000002,391.5891957451346,79,69,0.2922618108711862,0.05247481531607812,SNDK,0.14399806925826272,0.45566583900185376,2,1,0.009994398471001944,0.00371296095616466,31,22,7,0.2647881204980383,2025-02-18,2025-04-08,,0.031940373268773345,12,0.02086540242761084,0.020271715051415867,8,4,0,15,0.00514806601119187,0.017140384212448005,9,6,0,18,0.013914832530504148,0.020271715051415867,11,7,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__risk_adjusted,sp500,200,ungated,3,risk_adjusted,1,2.0,0.5605049886856032,0.6388228278346302,0.07831783914902692,506,3822,1107,591,516,0.8810142974645556,1.0000000000000002,391.5891957451346,79,69,0.29429525061819,0.05259883685998567,SNDK,0.14392408997040423,0.41658089871519893,2,1,0.009341749811426719,0.003148615702867422,31,22,7,0.2703079048630237,2025-02-18,2025-04-08,,0.037472175812913754,12,0.02031054460334508,0.019433674945021493,8,4,0,15,0.004591671962660485,0.01661451204827434,9,6,0,18,0.01330798870760827,0.019433674945021493,11,7,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__risk_adjusted,sp500,200,ungated,3,risk_adjusted,1,5.0,0.4430282299620627,0.6388228278346302,0.19579459787256728,506,3822,1107,584,523,0.8810142974645556,1.0000000000000002,391.5891957451346,77,71,0.30059339712082367,0.05296725515905971,SNDK,0.14370215210682863,0.2993260778552341,2,1,0.007383803832701046,0.0014555799429757203,31,22,7,0.2882194346710955,2025-02-18,2025-04-08,,0.055422704241211124,12,0.01864597113054779,0.016919554625838364,8,4,0,15,0.002922489817066316,0.015036895555753346,9,6,0,18,0.011487457238920633,0.016919554625838364,11,7,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top3__risk_adjusted,sp500,200,ungated,3,risk_adjusted,1,10.0,0.24723363208949545,0.6388228278346302,0.39158919574513457,506,3822,1107,576,531,0.8810142974645556,1.0000000000000002,391.5891957451346,75,73,0.31150365075525577,0.05361943863807457,SNDK,0.14333225566753613,0.10390137642195932,2,1,0.004120560534824924,0.0,27,26,7,0.3405353777349363,2025-02-18,2025-10-13,,0.090781565926749,12,0.015871682009218967,0.013747825995766612,8,4,0,15,0.00014051957440937846,0.013051173452847939,9,6,0,18,0.008453238124441256,0.013747825995766612,11,7,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__momentum,sp500,200,ma200,5,momentum,1,-1.0,2.0775554254801656,2.052655425480166,-0.024900000000000002,625,1245,1055,569,486,0.8406374501992032,1.0,249.0,76,50,0.45788431174890726,0.04801657648556116,SNDK,0.37653807380340554,1.70101735167676,0,0,0.03462592375800277,0.02497156074908797,33,18,9,0.2654723987001617,2022-05-27,2022-07-13,250.0,0.0,12,0.10895652206249055,0.08596401919881094,10,2,0,15,0.08642462569003924,0.06931616230835082,12,3,0,18,0.08287811168377673,0.06639272439717618,14,4,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__momentum,sp500,200,ma200,5,momentum,1,0.0,2.052655425480166,2.052655425480166,0.0,625,1245,1055,569,486,0.8406374501992032,1.0,249.0,76,50,0.4597968904371624,0.04805595666798428,SNDK,0.3765180738034055,1.6761373516767604,0,0,0.03421092375800276,0.02467156074908797,33,18,9,0.2664214191243621,2022-05-27,2022-07-13,250.0,0.0,12,0.10850652206249056,0.08540401919881094,10,2,0,15,0.08596862569003924,0.06875616230835085,12,3,0,18,0.08241811168377672,0.06583272439717619,14,4,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__momentum,sp500,200,ma200,5,momentum,1,1.0,2.0277554254801657,2.052655425480166,0.024900000000000002,625,1245,1055,569,486,0.8406374501992032,1.0,249.0,75,51,0.4617278034608451,0.048095430881829104,SNDK,0.37649807380340555,1.6512573516767601,0,0,0.03379592375800276,0.024371560749087966,33,18,9,0.26737231016030377,2022-05-27,2022-07-13,250.0,0.0,12,0.10805652206249057,0.08484401919881095,10,2,0,15,0.08551262569003924,0.06819616230835084,12,3,0,18,0.08195811168377673,0.06527272439717619,14,4,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__momentum,sp500,200,ma200,5,momentum,1,2.0,2.002855425480166,2.052655425480166,0.049800000000000004,625,1245,1055,569,486,0.8406374501992032,1.0,249.0,75,51,0.46364902800390795,0.0481391220748272,SNDK,0.37647807380340553,1.6263773516767606,0,0,0.033380923758002765,0.024071560749087964,33,18,9,0.26832507734417993,2022-05-27,2022-07-13,251.0,0.0,12,0.10760652206249055,0.08428401919881096,10,2,0,15,0.08505662569003926,0.06763616230835087,12,3,0,18,0.08149811168377674,0.06471272439717621,14,4,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__momentum,sp500,200,ma200,5,momentum,1,5.0,1.9281554254801656,2.052655425480166,0.12450000000000001,625,1245,1055,568,487,0.8406374501992032,1.0,249.0,74,52,0.46950855671758057,0.04829043249581398,SNDK,0.37641807380340553,1.55173735167676,0,0,0.03213592375800276,0.023171560749087966,33,18,9,0.2711946914740143,2022-05-27,2022-07-13,254.0,0.0,12,0.10625652206249055,0.08260401919881094,10,2,0,15,0.08368862569003925,0.06595616230835083,12,3,0,18,0.08011811168377674,0.06303272439717619,14,4,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__momentum,sp500,200,ma200,5,momentum,1,10.0,1.8036554254801656,2.052655425480166,0.24900000000000003,625,1245,1055,567,488,0.8406374501992032,1.0,249.0,73,53,0.4795761217622755,0.04854395727810777,SNDK,0.37631807380340554,1.42733735167676,0,0,0.030060923758002765,0.021671560749087968,33,18,9,0.27623393141857816,2022-04-20,2022-07-13,357.0,0.0,12,0.10400652206249056,0.07980401919881094,10,2,0,15,0.08140862569003925,0.06315616230835085,12,3,0,18,0.07781811168377671,0.06023272439717619,14,4,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top5__momentum,sp500,200,ungated,5,momentum,1,-1.0,1.9149209208830518,1.8907009208830519,-0.024220000000000005,608,1211,1107,601,506,0.8820717131474104,1.0,242.2,74,52,0.4551107328221186,0.05103145298308275,SNDK,0.37653807380340554,1.5383828470796463,0,0,0.0319153486813842,0.01244442168095571,33,20,7,0.3777255214410278,2021-05-03,2022-01-27,199.0,0.0,12,0.1090086862741172,0.08596401919881094,10,2,0,15,0.08889485793339945,0.08176150744337589,11,4,0,18,0.08874973639616886,0.07353783264436126,13,5,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top5__momentum,sp500,200,ungated,5,momentum,1,0.0,1.8907009208830519,1.8907009208830519,0.0,608,1211,1107,601,506,0.8820717131474104,1.0,242.2,73,53,0.4569756243262773,0.05107666386920926,SNDK,0.3765180738034055,1.5141828470796463,0,0,0.031511682014717525,0.011804421680955707,33,20,7,0.37878552144102784,2021-05-03,2022-01-27,199.0,0.0,12,0.10855201960745053,0.08540401919881094,10,2,0,15,0.0884735246000661,0.08136150744337589,11,4,0,18,0.0883341808406133,0.07303783264436126,13,5,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top5__momentum,sp500,200,ungated,5,momentum,1,1.0,1.8664809208830522,1.8907009208830519,0.024220000000000005,608,1211,1107,601,506,0.8820717131474104,1.0,242.2,73,53,0.4588290502721199,0.05112197265982993,SNDK,0.37649807380340555,1.4899828470796466,0,0,0.031108015348050872,0.011164421680955702,33,20,7,0.3798455214410279,2021-05-03,2022-01-27,199.0,0.0,12,0.10809535294078387,0.08484401919881095,10,2,0,15,0.08805219126673278,0.0809615074433759,11,4,0,18,0.08791862528505777,0.07253783264436126,13,5,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top5__momentum,sp500,200,ungated,5,momentum,1,2.0,1.842260920883052,1.8907009208830519,0.04844000000000001,608,1211,1107,601,506,0.8820717131474104,1.0,242.2,73,53,0.4607014773029502,0.051167379673308755,SNDK,0.37647807380340553,1.4657828470796466,0,0,0.0307043486813842,0.010524421680955702,33,20,7,0.38090552144102785,2021-05-03,2022-01-27,199.0,0.0,12,0.1076386862741172,0.08428401919881096,10,2,0,15,0.08763085793339945,0.0805615074433759,11,4,0,18,0.08750306972950221,0.07203783264436125,13,5,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top5__momentum,sp500,200,ungated,5,momentum,1,5.0,1.7696009208830523,1.8907009208830519,0.12110000000000001,608,1211,1107,600,507,0.8820717131474104,1.0,242.2,73,53,0.4664357324905993,0.05130371586850315,SNDK,0.37641807380340553,1.3931828470796468,0,0,0.0294933486813842,0.008604421680955708,33,20,7,0.3840855214410278,2021-05-03,2022-01-27,214.0,0.0,12,0.10626868627411719,0.08260401919881094,10,2,0,15,0.08636685793339943,0.07936150744337588,11,4,0,18,0.08625640306283552,0.07115676201348817,13,5,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ungated__daily__top5__momentum,sp500,200,ungated,5,momentum,1,10.0,1.648500920883052,1.8907009208830519,0.24220000000000003,608,1211,1107,599,508,0.8820717131474104,1.0,242.2,72,54,0.4763316844728048,0.051532065685629874,SNDK,0.37631807380340554,1.2721828470796464,0,0,0.02747501534805087,0.005404421680955704,33,20,7,0.3893855214410278,2021-05-03,2022-01-27,374.0,0.0,12,0.10398535294078387,0.07980401919881094,10,2,0,15,0.08426019126673277,0.07736150744337589,11,4,0,18,0.08417862528505776,0.06995676201348819,13,5,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__risk_adjusted,sp500,200,ma200,5,risk_adjusted,1,-1.0,1.0424258035039284,1.00605258073655,-0.0363732227673786,774,6042,1055,577,478,0.839762477875735,1.0000000000000002,363.73222767378604,113,71,0.21547819903389281,0.05053497423760652,MCK,0.09269445362627411,0.9497313498776543,2,1,0.01737376339173214,0.006664613199774454,36,15,9,0.16870865190545353,2025-02-18,2025-04-04,144.0,0.004037810888079198,12,0.025034485639743004,0.02678233692865039,8,4,0,15,0.015564389391466173,0.024432106479739694,10,5,0,18,0.017746615479960846,0.02678233692865039,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__risk_adjusted,sp500,200,ma200,5,risk_adjusted,1,0.0,1.00605258073655,1.00605258073655,0.0,774,6042,1055,576,479,0.839762477875735,1.0000000000000002,363.73222767378604,112,72,0.21656713082929094,0.05067361218724453,MCK,0.09128589109626493,0.914766689640285,2,1,0.016767543012275832,0.00591386525173895,35,16,9,0.17185775814980098,2025-02-18,2025-04-04,144.0,0.004597990475008313,12,0.02447823848592338,0.02644224912098832,8,4,0,15,0.014928190373924803,0.0238410728456667,10,5,0,18,0.017087534888711967,0.02644224912098832,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__risk_adjusted,sp500,200,ma200,5,risk_adjusted,1,1.0,0.9696793579691712,1.00605258073655,0.0363732227673786,774,6042,1055,575,480,0.839762477875735,1.0000000000000002,363.73222767378604,110,74,0.21766229269932322,0.05081281251889419,MCK,0.08987732856625569,0.8798020294029154,2,1,0.01616132263281952,0.005171411089344919,35,16,9,0.17509947655480895,2025-02-18,2025-04-04,144.0,0.005178194155052656,12,0.02392199133210375,0.026102161313326246,8,4,0,15,0.014291991356383423,0.023250039211593694,10,5,0,18,0.016428454297463087,0.026102161313326246,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__risk_adjusted,sp500,200,ma200,5,risk_adjusted,1,2.0,0.9333061352017928,1.00605258073655,0.0727464455347572,774,6042,1055,574,481,0.839762477875735,1.0000000000000002,363.73222767378604,108,76,0.21872640805642674,0.05095235294605968,MCK,0.08846876603624644,0.8448373691655464,2,1,0.015555102253363212,0.004648864877980222,35,16,9,0.1784379535423456,2025-02-18,2025-04-04,144.0,0.005779515134214911,12,0.02336574417828413,0.025762073505664174,8,4,0,15,0.01365579233884205,0.022659005577520697,10,5,0,18,0.01576937370621421,0.025762073505664174,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__risk_adjusted,sp500,200,ma200,5,risk_adjusted,1,5.0,0.824186466899657,1.00605258073655,0.181866113836893,774,6042,1055,570,485,0.839762477875735,1.0000000000000002,363.73222767378604,106,78,0.22190708429210804,0.05137281973711673,PLTR,0.08501727323431366,0.7391691936653434,2,1,0.013736441114994282,0.003162785148945263,33,18,9,0.1890792871053167,2025-02-18,2025-04-04,152.0,0.007722376518469026,12,0.02169700271682525,0.02474181008267795,8,4,0,15,0.011747195286217923,0.02088590467530169,10,5,0,18,0.01379213193246756,0.02474181008267795,12,6,0,open_to_next_open
CAM-0610,RUN-0024,sp500__ma200__daily__top5__risk_adjusted,sp500,200,ma200,5,risk_adjusted,1,10.0,0.6423203530627637,1.00605258073655,0.363732227673786,774,6042,1055,561,494,0.839762477875735,1.0000000000000002,363.73222767378604,102,82,0.22725044082720725,0.052065732910709546,PLTR,0.0835304348863768,0.5587899181763869,2,1,0.010705339217712733,0.0013544733411810957,30,21,9,0.20921940650201246,2025-02-18,2025-04-04,199.0,0.011512225595319135,12,0.01891576694772713,0.023041371044367594,8,4,0,15,0.008566200198511049,0.0179307365049367,10,5,0,18,0.010496728976223153,0.023041371044367594,12,6,0,open_to_next_open
