variant,pair,threshold_bp,hold_min,confirmation,overshoot_bp,cost_bp_side,trades,trades_per_session,gross_return,net_return,recent12_return,recent18_return,mean_trade_bp,green_all_days,green_active_days,positive_month_fraction,positive_week_fraction,max_drawdown,recovery_sessions,block_returns,worst_day
SMH_SOXL_SOXS_reversal_t60_h20_none_ov0,SMH_SOXL_SOXS,60,20,none,0,10,136,0.0793928779918272,-0.4358805781025986,-0.7078805781025987,0.09060754721979514,-0.9548779850984404,-52.050042507544035,0.023934617629889084,0.4939759036144578,0.20481927710843373,0.07520891364902507,0.8715832169334916,,"[0.13486451894600238, 0.053087772661949306, -0.8958328697105506]",-0.6808091857534708
SMH_SOXL_SOXS_reversal_t60_h20_none_ov10,SMH_SOXL_SOXS,60,20,none,10,2,70,0.040863981319322826,0.5410285998703518,0.5130285998703518,-0.0031930622165890384,0.36229022397480465,73.28979998147885,0.015178050204319907,0.52,0.13253012048192772,0.05013927576601671,0.1076044236369802,2.0,"[0.10814164057604889, 0.0166234138980176, 0.3882635453962853]",-0.12482875036717653
SMH_SOXL_SOXS_reversal_t60_h20_none_ov10,SMH_SOXL_SOXS,60,20,none,10,5,70,0.040863981319322826,0.5410285998703518,0.4710285998703517,-0.006793062216589041,0.3478902239748046,67.28979998147882,0.014594279042615295,0.5,0.13253012048192772,0.05013927576601671,0.10926045965233591,2.0,"[0.09734164057604888, 0.00462341389801757, 0.3690635453962853]",-0.12602875036717653
SMH_SOXL_SOXS_reversal_t60_h20_none_ov10,SMH_SOXL_SOXS,60,20,none,10,10,70,0.040863981319322826,0.5410285998703518,0.40102859987035167,-0.012793062216589043,0.3238902239748046,57.28979998147881,0.014010507880910683,0.48,0.13253012048192772,0.04735376044568245,0.123650792990076,167.0,"[0.07934164057604887, -0.015376586101982446, 0.33706354539628525]",-0.12802875036717654
SMH_SOXL_SOXS_reversal_t60_h20_none_ov20,SMH_SOXL_SOXS,60,20,none,20,2,50,0.02918855808523059,0.4064500776435006,0.3864500776435006,-0.005754012044983849,0.13545499271725497,77.29001552870011,0.011675423234092236,0.5263157894736842,0.12048192771084337,0.04178272980501393,0.17037742017567614,1.0,"[0.16171741983534085, 0.08476121783882791, 0.1399714399693318]",-0.09631373439273565
SMH_SOXL_SOXS_reversal_t60_h20_none_ov20,SMH_SOXL_SOXS,60,20,none,20,5,50,0.02918855808523059,0.4064500776435006,0.35645007764350056,-0.007554012044983849,0.124654992717255,71.29001552870011,0.011675423234092236,0.5263157894736842,0.12048192771084337,0.04178272980501393,0.18054907511511295,1.0,"[0.15451741983534084, 0.07636121783882788, 0.12557143996933184]",-0.09691373439273565
SMH_SOXL_SOXS_reversal_t60_h20_none_ov20,SMH_SOXL_SOXS,60,20,none,20,10,50,0.02918855808523059,0.4064500776435006,0.3064500776435005,-0.010554012044983848,0.10665499271725498,61.2900155287001,0.011675423234092236,0.5263157894736842,0.12048192771084337,0.04178272980501393,0.1979568584794386,1.0,"[0.14251741983534083, 0.062361217838827865, 0.10157143996933182]",-0.09791373439273565
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov0,SMH_SOXL_SOXS,60,20,one_bar_opposite,0,2,80,0.046701692936368944,-0.6471925094583901,-0.67919250945839,0.042441480515618774,-0.8513139713046349,-84.89906368229877,0.015178050204319907,0.5,0.1566265060240964,0.05013927576601671,0.77230589338528,,"[0.09263027509345019, 0.07612067607805709, -0.8479434606298973]",-0.5006937845729903
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov0,SMH_SOXL_SOXS,60,20,one_bar_opposite,0,5,80,0.046701692936368944,-0.6471925094583901,-0.7271925094583902,0.04064148051561878,-0.865113971304635,-90.89906368229877,0.014594279042615295,0.4807692307692308,0.1566265060240964,0.05013927576601671,0.8055143682203576,,"[0.07643027509345013, 0.06412067607805705, -0.8677434606298974]",-0.5048937845729903
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov0,SMH_SOXL_SOXS,60,20,one_bar_opposite,0,10,80,0.046701692936368944,-0.6471925094583901,-0.8071925094583903,0.037641480515618775,-0.888113971304635,-100.89906368229877,0.014010507880910683,0.46153846153846156,0.1566265060240964,0.05013927576601671,0.8669820503279917,,"[0.049430275093450105, 0.04412067607805703, -0.9007434606298974]",-0.5118937845729903
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov10,SMH_SOXL_SOXS,60,20,one_bar_opposite,10,2,43,0.025102159953298307,0.2077979541981445,0.19059795419814446,0.014924042039831574,-0.09832431319157561,44.32510562747545,0.011091652072387624,0.5757575757575758,0.10843373493975904,0.03899721448467967,0.23452641305813607,,"[0.11437775701204894, 0.09572677824827415, -0.019506581062178632]",-0.28112111942814466
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov10,SMH_SOXL_SOXS,60,20,one_bar_opposite,10,5,43,0.025102159953298307,0.2077979541981445,0.16479795419814447,0.013724042039831574,-0.10612431319157556,38.32510562747546,0.011091652072387624,0.5757575757575758,0.10843373493975904,0.03899721448467967,0.24115268411430596,,"[0.10777775701204895, 0.0879267782482741, -0.030906581062178584]",-0.2835211194281446
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov10,SMH_SOXL_SOXS,60,20,one_bar_opposite,10,10,43,0.025102159953298307,0.2077979541981445,0.12179795419814443,0.011724042039831574,-0.11912431319157557,28.325105627475452,0.011091652072387624,0.5757575757575758,0.10843373493975904,0.03899721448467967,0.25262365284256616,,"[0.09677775701204894, 0.0749267782482741, -0.0499065810621786]",-0.2875211194281446
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov20,SMH_SOXL_SOXS,60,20,one_bar_opposite,20,2,27,0.01576182136602452,0.26360300730238573,0.25280300730238564,0.01824801864801868,-0.00287921872220296,93.63074344532804,0.008172796263864565,0.5833333333333334,0.10843373493975904,0.03064066852367688,0.1673713252164562,,"[0.13114460885878543, 0.08637415620361422, 0.03528424223998605]",-0.17832503594868
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov20,SMH_SOXL_SOXS,60,20,one_bar_opposite,20,5,27,0.01576182136602452,0.26360300730238573,0.2366030073023857,0.017648018648018682,-0.007679218722202896,87.63074344532804,0.008172796263864565,0.5833333333333334,0.10843373493975904,0.03064066852367688,0.17035138314054518,,"[0.12814460885878542, 0.07977415620361417, 0.028684242239986113]",-0.17952503594867997
SMH_SOXL_SOXS_reversal_t60_h20_one_bar_opposite_ov20,SMH_SOXL_SOXS,60,20,one_bar_opposite,20,10,27,0.01576182136602452,0.26360300730238573,0.20960300730238568,0.01664801864801868,-0.015679218722202903,77.63074344532804,0.008172796263864565,0.5833333333333334,0.10843373493975904,0.03064066852367688,0.17544137477447677,,"[0.12314460885878542, 0.06877415620361416, 0.017684242239986103]",-0.18152503594867997
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov0,QQQ_TQQQ_SQQQ,30,10,none,0,2,990,0.5779334500875657,0.3352020323163416,-0.06079796768365832,-0.013190832546305077,0.014672723695942223,-0.6141208856935128,0.09106830122591944,0.46987951807228917,0.2891566265060241,0.1894150417827298,0.3733426599750693,,"[-0.15416378009841913, 0.01462369708306012, 0.07874211533170072]",-0.19587106091839857
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov0,QQQ_TQQQ_SQQQ,30,10,none,0,5,990,0.5779334500875657,0.3352020323163416,-0.6547979676836593,-0.03479083254630509,-0.07052727630405783,-6.614120885693528,0.08581436077057793,0.4427710843373494,0.25301204819277107,0.18384401114206128,0.7981884984892349,,"[-0.42776378009841964, -0.20317630291694022, -0.023857884668299384]",-0.2096710609183986
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov0,QQQ_TQQQ_SQQQ,30,10,none,0,10,990,0.5779334500875657,0.3352020323163416,-1.6447979676836593,-0.07079083254630508,-0.21252727630405782,-16.61412088569353,0.07530647985989491,0.3885542168674699,0.1927710843373494,0.1615598885793872,1.6494173237071659,,"[-0.8837637800984197, -0.5661763029169402, -0.19485788466829937]",-0.23756308478603402
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov10,QQQ_TQQQ_SQQQ,30,10,none,10,2,206,0.12025685931115003,0.12303853976473622,0.040638539764736185,0.0,0.014529141744177566,1.9727446487736056,0.014594279042615295,0.423728813559322,0.12048192771084337,0.03899721448467967,0.2571781082811435,,"[0.026493542346480707, -0.03226126164956742, 0.04640625906782292]",-0.1498696693300948
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov10,QQQ_TQQQ_SQQQ,30,10,none,10,5,206,0.12025685931115003,0.12303853976473622,-0.08296146023526396,0.0,-0.0028708582558224505,-4.0272553512264055,0.013426736719206071,0.3898305084745763,0.10843373493975904,0.03899721448467967,0.3216281220121578,,"[-0.058106457653519406, -0.05026126164956746, 0.0254062590678229]",-0.1540696693300948
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov10,QQQ_TQQQ_SQQQ,30,10,none,10,10,206,0.12025685931115003,0.12303853976473622,-0.28896146023526403,0.0,-0.031870858255822476,-14.027255351226412,0.012259194395796848,0.3559322033898305,0.0963855421686747,0.033426183844011144,0.4720293785650952,,"[-0.19910645765351942, -0.08026126164956748, -0.009593740932177124]",-0.1610696693300948
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov20,QQQ_TQQQ_SQQQ,30,10,none,20,2,86,0.050204319906596614,0.1020893624371414,0.06768936243714138,0.0,0.09120595666599023,7.870856097342021,0.005837711617046118,0.47619047619047616,0.03614457831325301,0.013927576601671309,0.23403503374860116,2.0,"[-0.05015864935906651, 0.006174922263084894, 0.11167308953312305]",-0.09286402193355822
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov20,QQQ_TQQQ_SQQQ,30,10,none,20,5,86,0.050204319906596614,0.1020893624371414,0.01608936243714132,0.0,0.08220595666599018,1.8708560973420139,0.005253940455341506,0.42857142857142855,0.03614457831325301,0.013927576601671309,0.2680572897035625,,"[-0.09035864935906657, 0.004374922263084891, 0.102073089533123]",-0.09406402193355823
QQQ_TQQQ_SQQQ_reversal_t30_h10_none_ov20,QQQ_TQQQ_SQQQ,30,10,none,20,10,86,0.050204319906596614,0.1020893624371414,-0.0699106375628587,0.0,0.06720595666599016,-8.129143902657992,0.004086398131932283,0.3333333333333333,0.03614457831325301,0.013927576601671309,0.3290857756511609,,"[-0.15735864935906657, 0.0013749222630848896, 0.08607308953312298]",-0.09606402193355823
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,0,2,559,0.326328079392878,0.0609299850233056,-0.1626700149766943,0.01836853927622467,0.01697563303686281,-2.9100181570070487,0.06187974314068885,0.4840182648401826,0.25301204819277107,0.13649025069637882,0.41982046487248653,,"[0.034609716518639824, -0.3012589224090011, 0.10397919091366697]",-0.2818541570769502
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,0,5,559,0.326328079392878,0.0609299850233056,-0.4980700149766949,0.006968539276224658,-0.03282436696313727,-8.910018157007064,0.0595446584938704,0.4657534246575342,0.2289156626506024,0.11977715877437325,0.6061454007523827,,"[-0.12679028348136046, -0.4152589224090013, 0.04397919091366687]",-0.29505415707695026
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,0,10,559,0.326328079392878,0.0609299850233056,-1.057070014976695,-0.012031460723775336,-0.11582436696313728,-18.91001815700707,0.0542907180385289,0.4246575342465753,0.2289156626506024,0.11420612813370473,1.0527838723302454,,"[-0.3957902834813606, -0.6052589224090014, -0.05602080908633314]",-0.3170541570769503
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,10,2,119,0.0694687682428488,0.32295662824228344,0.27535662824228346,0.0,0.03439974435391177,23.139212457334743,0.011675423234092236,0.4878048780487805,0.0963855421686747,0.03064066852367688,0.1583686802069626,,"[0.2355236374555454, -0.005926300640075738, 0.0457592914268138]",-0.053707731761881344
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,10,5,119,0.0694687682428488,0.32295662824228344,0.20395662824228333,0.0,0.024799744353911746,17.139212457334736,0.011091652072387624,0.4634146341463415,0.08433734939759036,0.027855153203342618,0.1749659597278861,,"[0.18572363745554532, -0.015526300640075763, 0.033759291426813776]",-0.05490773176188135
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,10,10,119,0.0694687682428488,0.32295662824228344,0.08495662824228326,0.0,0.008799744353911733,7.139212457334726,0.011091652072387624,0.4634146341463415,0.08433734939759036,0.027855153203342618,0.2049350352005716,,"[0.10272363745554527, -0.03152630064007578, 0.01375929142681376]",-0.05905516489764917
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,20,2,53,0.030939871570344425,0.09585297790877223,0.07465297790877223,0.0,-0.013338720246580393,14.08546752995703,0.004670169293636894,0.5,0.024096385542168676,0.011142061281337047,0.1854115045061066,,"[0.06713234116618319, 0.02085935698916943, -0.013338720246580393]",-0.11690576739173916
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,20,5,53,0.030939871570344425,0.09585297790877223,0.04285297790877218,0.0,-0.01873872024658041,8.085467529957015,0.004670169293636894,0.5,0.024096385542168676,0.011142061281337047,0.19985052299526723,,"[0.04193234116618316, 0.01965935698916943, -0.01873872024658041]",-0.11810576739173917
QQQ_TQQQ_SQQQ_reversal_t30_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,10,one_bar_opposite,20,10,53,0.030939871570344425,0.09585297790877223,-0.010147022091227809,0.0,-0.027738720246580417,-1.9145324700429853,0.004086398131932283,0.4375,0.012048192771084338,0.008356545961002786,0.2247431128387598,,"[-6.765883381681936e-05, 0.017659356989169428, -0.027738720246580417]",-0.12010576739173917
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov0,QQQ_TQQQ_SQQQ,30,15,none,0,2,849,0.4956217162872154,0.3933141509519692,0.0537141509519693,0.048966185297784966,0.5630508259693665,0.6326755118017618,0.08990075890251022,0.463855421686747,0.3493975903614458,0.19220055710306408,0.5997096679173497,320.0,"[-0.371213035774428, -0.20682684863458706, 0.6317540353609846]",-0.1103842239172051
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov0,QQQ_TQQQ_SQQQ,30,15,none,0,5,849,0.4956217162872154,0.3933141509519692,-0.45568584904803155,0.027966185297784947,0.4922508259693663,-5.367324488198251,0.08756567425569177,0.45180722891566266,0.27710843373493976,0.17827298050139276,1.0127938790457744,,"[-0.5968130357744285, -0.4036268486345874, 0.5447540353609843]",-0.12178422391720511
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov0,QQQ_TQQQ_SQQQ,30,15,none,0,10,849,0.4956217162872154,0.3933141509519692,-1.304685849048032,-0.007033814702215063,0.3742508259693662,-15.367324488198255,0.0793928779918272,0.40963855421686746,0.24096385542168675,0.14763231197771587,1.7023254269160335,,"[-0.9728130357744286, -0.7316268486345874, 0.39975403536098425]",-0.14078422391720513
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov10,QQQ_TQQQ_SQQQ,30,15,none,10,2,180,0.10507880910683012,0.08174845044904389,0.009748450449043891,0.0,-0.07723318137044219,0.5415805805024438,0.01634559252772913,0.4745762711864407,0.12048192771084337,0.04456824512534819,0.34367190067464576,,"[0.048615754071199856, 0.03229191318079318, -0.07115921680294914]",-0.237036152428079
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov10,QQQ_TQQQ_SQQQ,30,15,none,10,5,180,0.10507880910683012,0.08174845044904389,-0.09825154955095627,0.0,-0.09163318137044218,-5.45841941949757,0.01634559252772913,0.4745762711864407,0.12048192771084337,0.04178272980501393,0.39823336812265214,,"[-0.024584245928800263, 0.015491913180793127, -0.08915921680294914]",-0.240636152428079
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov10,QQQ_TQQQ_SQQQ,30,15,none,10,10,180,0.10507880910683012,0.08174845044904389,-0.27825154955095643,0.0,-0.1156331813704422,-15.45841941949758,0.014594279042615295,0.423728813559322,0.0963855421686747,0.033426183844011144,0.5002511188257531,,"[-0.14658424592880037, -0.012508086819206897, -0.11915921680294916]",-0.24663615242807901
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov20,QQQ_TQQQ_SQQQ,30,15,none,20,2,75,0.043782837127845885,0.16113794456790775,0.1311379445679078,0.0,0.04860288777553379,17.485059275721046,0.005253940455341506,0.42857142857142855,0.060240963855421686,0.019498607242339833,0.22503416702317663,2.0,"[0.047790268074291486, 0.02302357659687036, 0.06032409989674598]",-0.1393548791092982
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov20,QQQ_TQQQ_SQQQ,30,15,none,20,5,75,0.043782837127845885,0.16113794456790775,0.08613794456790769,0.0,0.04080288777553376,11.485059275721024,0.005253940455341506,0.42857142857142855,0.060240963855421686,0.016713091922005572,0.2479161691652861,,"[0.012990268074291378, 0.021223576596870353, 0.05192409989674596]",-0.1405548791092982
QQQ_TQQQ_SQQQ_reversal_t30_h15_none_ov20,QQQ_TQQQ_SQQQ,30,15,none,20,10,75,0.043782837127845885,0.16113794456790775,0.011137944567907624,0.0,0.027802887775533747,1.485059275721016,0.005253940455341506,0.42857142857142855,0.04819277108433735,0.013927576601671309,0.28786992723672367,,"[-0.045009731925708674, 0.018223576596870354, 0.037924099896745944]",-0.1425548791092982
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,0,2,495,0.28896672504378285,0.5521540836671451,0.3541540836671453,0.0638256018995787,0.07064469279963896,7.154627952871623,0.06654991243432574,0.5205479452054794,0.3373493975903614,0.1615598885793872,0.20759301132061225,,"[0.348056638481809, -0.12998178627083562, 0.13607923145617185]",-0.1431394610664746
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,0,5,495,0.28896672504378285,0.5521540836671451,0.0571540836671447,0.052425601899578685,0.024444692799638908,1.15462795287161,0.06304728546409807,0.4931506849315068,0.2891566265060241,0.14763231197771587,0.32535584703868065,,"[0.2106566384818087, -0.2337817862708358, 0.08027923145617177]",-0.15273946106647462
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,0,10,495,0.28896672504378285,0.5521540836671451,-0.4378459163328554,0.03342560189957869,-0.052555307200361084,-8.845372047128398,0.05837711617046118,0.45662100456621,0.25301204819277107,0.1309192200557103,0.6374704551132796,,"[-0.018343361518191353, -0.40678178627083583, -0.012720768543828212]",-0.1687394610664746
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,10,2,108,0.06304728546409807,0.23719050377015383,0.19399050377015375,0.0,-0.08011727605445491,17.96208368242166,0.012259194395796848,0.5121951219512195,0.07228915662650602,0.027855153203342618,0.24266508966164052,,"[0.2854740323363355, -0.005889092534215962, -0.08559443603196573]",-0.19076048119071037
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,10,5,108,0.06304728546409807,0.23719050377015383,0.12919050377015373,0.0,-0.08851727605445492,11.962083682421643,0.011675423234092236,0.4878048780487805,0.07228915662650602,0.027855153203342618,0.26722763133620875,,"[0.24047403233633546, -0.014889092534215997, -0.09639443603196574]",-0.1931604811907104
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,10,10,108,0.06304728546409807,0.23719050377015383,0.021190503770153662,0.0,-0.10251727605445493,1.9620836824216328,0.011675423234092236,0.4878048780487805,0.07228915662650602,0.025069637883008356,0.3134800010481398,,"[0.16547403233633542, -0.02988909253421601, -0.11439443603196575]",-0.1971604811907104
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,20,2,51,0.0297723292469352,0.13125217013718926,0.11085217013718926,0.0,-0.041340026587740025,21.735719634743003,0.005253940455341506,0.5625,0.03614457831325301,0.013927576601671309,0.22018475892491102,,"[0.13535370069537425, 0.01683849602955503, -0.041340026587740025]",-0.16252428146286843
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,20,5,51,0.0297723292469352,0.13125217013718926,0.08025217013718922,0.0,-0.04674002658774001,15.735719634742983,0.005253940455341506,0.5625,0.03614457831325301,0.013927576601671309,0.23344521243581356,,"[0.1113537006953742, 0.015638496029555027, -0.04674002658774001]",-0.16372428146286844
QQQ_TQQQ_SQQQ_reversal_t30_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,15,one_bar_opposite,20,10,51,0.0297723292469352,0.13125217013718926,0.02925217013718917,0.0,-0.05574002658774002,5.735719634742981,0.005253940455341506,0.5625,0.03614457831325301,0.013927576601671309,0.256222830896056,,"[0.07135370069537417, 0.013638496029555029, -0.05574002658774002]",-0.16572428146286844
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov0,QQQ_TQQQ_SQQQ,30,20,none,0,2,780,0.4553415061295972,-0.014296630227461193,-0.32629663022746114,-0.022783157387327512,-0.1118980397311078,-4.183290131121291,0.09457092819614711,0.4879518072289157,0.3493975903614458,0.20055710306406685,0.4288561189566582,,"[-0.19178637582616428, -0.10008620024312509, -0.034424054158171756]",-0.3159542686585814
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov0,QQQ_TQQQ_SQQQ,30,20,none,0,5,780,0.4553415061295972,-0.014296630227461193,-0.7942966302274619,-0.04258315738732754,-0.17729803973110791,-10.183290131121307,0.09223584354932866,0.4759036144578313,0.30120481927710846,0.19220055710306408,0.810466472831776,,"[-0.39218637582616456, -0.2866862002431254, -0.11542405415817192]",-0.3255542686585814
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov0,QQQ_TQQQ_SQQQ,30,20,none,0,10,780,0.4553415061295972,-0.014296630227461193,-1.5742966302274621,-0.07558315738732754,-0.28629803973110796,-20.183290131121307,0.08172796263864565,0.42168674698795183,0.2289156626506024,0.15877437325905291,1.5535264127128692,,"[-0.7261863758261646, -0.5976862002431254, -0.2504240541581719]",-0.3415542686585814
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov10,QQQ_TQQQ_SQQQ,30,20,none,10,2,166,0.09690601284296556,0.2091233824451113,0.1427233824451113,0.0,0.07149854361577747,8.59779412319948,0.01634559252772913,0.4745762711864407,0.1566265060240964,0.04735376044568245,0.2202373022836869,711.0,"[-0.02727343296096097, 0.07653122726605294, 0.09346558814001935]",-0.1376091664760988
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov10,QQQ_TQQQ_SQQQ,30,20,none,10,5,166,0.09690601284296556,0.2091233824451113,0.04312338244511116,0.0,0.058298543615777465,2.5977941231994675,0.01634559252772913,0.4745762711864407,0.1566265060240964,0.04735376044568245,0.25667651104252037,711.0,"[-0.09387343296096107, 0.06033122726605289, 0.07666558814001934]",-0.14420916647609883
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov10,QQQ_TQQQ_SQQQ,30,20,none,10,10,166,0.09690601284296556,0.2091233824451113,-0.12287661755488899,0.0,0.036298543615777445,-7.402205876800541,0.015178050204319907,0.4406779661016949,0.13253012048192772,0.04456824512534819,0.3246687664839845,,"[-0.20487343296096117, 0.033331227266052865, 0.04866558814001932]",-0.15520916647609884
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov20,QQQ_TQQQ_SQQQ,30,20,none,20,2,69,0.040280210157618214,0.1347378737638405,0.1071378737638405,0.0,0.004875367908216296,15.52722808171601,0.007589025102159953,0.6190476190476191,0.07228915662650602,0.019498607242339833,0.25523000673490626,,"[0.06527850213682687, 0.028526194860988487, 0.013333176766025141]",-0.15854922076324826
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov20,QQQ_TQQQ_SQQQ,30,20,none,20,5,69,0.040280210157618214,0.1347378737638405,0.06573787376384044,0.0,-0.002324632091783685,9.527228081716006,0.0070052539404553416,0.5714285714285714,0.07228915662650602,0.019498607242339833,0.27084389945455234,,"[0.03347850213682679, 0.026726194860988484, 0.005533176766025161]",-0.15974922076324827
QQQ_TQQQ_SQQQ_reversal_t30_h20_none_ov20,QQQ_TQQQ_SQQQ,30,20,none,20,10,69,0.040280210157618214,0.1347378737638405,-0.003262126236159615,0.0,-0.014324632091783696,-0.4727719182840034,0.005837711617046118,0.47619047619047616,0.04819277108433735,0.016713091922005572,0.3073199292658034,,"[-0.01952149786317325, 0.023726194860988484, -0.007466823233974851]",-0.16174922076324827
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,0,2,457,0.2667834208990076,-0.38970742919945645,-0.5725074291994563,0.06328007120296514,-0.47416917635054,-12.527514862132522,0.06830122591943957,0.5342465753424658,0.27710843373493976,0.1671309192200557,0.7251337100419828,,"[0.07492439039155849, -0.19950857587403933, -0.44792324371697556]",-0.2669953762394048
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,0,5,457,0.2667834208990076,-0.38970742919945645,-0.8467074291994569,0.05188007120296513,-0.5161691763505399,-18.527514862132538,0.06187974314068885,0.4840182648401826,0.27710843373493976,0.14484679665738162,0.9229903316914935,,"[-0.04747560960844177, -0.3003085758740395, -0.4989232437169756]",-0.27179537623940475
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,0,10,457,0.2667834208990076,-0.38970742919945645,-1.303707429199457,0.03288007120296513,-0.58616917635054,-28.52751486213254,0.05604203152364273,0.4383561643835616,0.24096385542168675,0.12256267409470752,1.3085484149587756,,"[-0.25147560960844184, -0.4683085758740395, -0.5839232437169757]",-0.27979537623940476
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,10,2,102,0.0595446584938704,0.14281343276504144,0.10201343276504143,0.0,-0.13496977017964698,10.001316937749168,0.012259194395796848,0.5121951219512195,0.0963855421686747,0.033426183844011144,0.32635610143896904,,"[0.24131131032922315, 0.008073939650557055, -0.14737181721473877]",-0.276387451108912
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,10,5,102,0.0595446584938704,0.14281343276504144,0.040813432765041346,0.0,-0.14276977017964698,4.001316937749151,0.011675423234092236,0.4878048780487805,0.08433734939759036,0.027855153203342618,0.35693769976660994,,"[0.1993113103292231, -0.0009260603494429809, -0.15757181721473879]",-0.278787451108912
