candidate,variant,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months
cluster_residual,r5_top5_p2,sp500,1,5.0,0.7410078588819905,1.3029401619703087,0.5619323030883181,1186,3816,1030,538,515,0.8207171314741036,1.0000000000000004,1123.8646061766362,156,125,0.28573606897574777,0.05365755638121872,SNDK,0.2656207521002318,0.4753871067817587,0,0,0.012350130981366506,0.0,25,26,9,0.4025765444145732,2025-01-30,2025-04-04,53.0,0.0,12,0.08327586370334694,0.10766644500869524,9,3,0,15,0.04676047433708862,0.07973628148496124,9,6,0,18,0.04519537159654135,0.07934325156535257,11,7,0
cluster_residual,r5_top5_p2,sp500,1,10.0,0.1790755557936723,1.3029401619703087,1.1238646061766362,1186,3816,1030,523,530,0.8207171314741036,1.0000000000000004,1123.8646061766362,148,133,0.3055814779739351,0.055121760616196065,SNDK,0.2625808429823491,-0.08350528718867684,0,0,0.0029845925965612087,0.0,24,27,9,0.7639313304586169,2021-05-03,2025-04-04,240.0,0.0,12,0.07218279515623983,0.09488944710953029,9,3,0,15,0.03569556778037773,0.06997689755886838,9,6,0,18,0.03416855626386271,0.06925664187437677,11,7,0
cluster_residual,r5_top5_p3,sp500,1,2.0,0.20349629445973122,0.39845587824028794,0.1949595837805569,692,2060,850,429,554,0.6772908366533864,1.0000000000000004,974.7979189027844,131,106,0.19151268304159344,0.06287641340853296,SMCI,0.13715840724779696,0.06633788721193426,0,0,0.0033916049076621884,0.0,23,28,9,0.4701833294331045,2021-05-03,2022-09-29,95.0,0.1495914863156443,12,0.025975176113590955,0.026702043336678038,7,5,0,15,0.0018564778211560065,-0.03318074048441974,7,8,0,18,-0.003233818654037109,-0.03172102470820585,7,11,0
cluster_residual,r5_top5_p3,sp500,1,5.0,-0.08894308121110445,0.39845587824028794,0.4873989594513922,692,2060,850,424,559,0.6772908366533864,1.0000000000000004,974.7979189027844,128,109,0.19644130652943873,0.06378748029186995,SMCI,0.1332384551229892,-0.22218153633409365,0,0,-0.0014823846868517422,0.0,23,28,9,0.5122188772721115,2021-05-03,2022-09-29,105.0,0.2929069090356432,12,0.01986006758139693,0.020981078987461172,7,5,0,15,-0.004200241262237775,-0.03876042808683162,7,8,0,18,-0.009184457630738935,-0.036874702769520824,7,11,0
cluster_residual,r5_top5_p3,sp500,1,10.0,-0.5763420406624966,0.39845587824028794,0.9747979189027844,692,2060,850,414,569,0.6772908366533864,1.0000000000000004,974.7979189027844,119,118,0.20465128902604965,0.06533324211560766,SMCI,0.12670520158164278,-0.7030472422441394,0,0,-0.009605700677708275,0.0,22,29,9,0.7527958536024424,2023-08-31,2025-04-16,,0.6183208509789383,12,0.009668220027740228,0.011446138405433057,7,5,0,15,-0.014294773067894046,-0.04805990742418463,7,8,0,18,-0.0191021892585753,-0.04546416620504572,7,11,0
cluster_residual,r5_top10_p1,sp500,1,2.0,0.7590976937439207,0.959196534679297,0.20009884093537622,4820,15343,1055,588,467,0.8406374501992032,1.0000000000000002,1000.494204676881,194,148,0.1640287404927588,0.047179761168130566,SMCI,0.07628646098550527,0.6828112327584154,0,3,0.012651628229065343,0.005461601271732962,32,19,9,0.2852920091460888,2022-04-20,2022-09-27,197.0,0.0,12,0.044061790989281154,0.049770935972916895,10,2,0,15,0.013767435246132664,0.020841929740645408,10,5,0,18,0.016289799820588105,0.024669477905386105,12,6,0
cluster_residual,r5_top10_p1,sp500,1,5.0,0.4589494323408564,0.959196534679297,0.5002471023384407,4820,15343,1055,577,478,0.8406374501992032,1.0000000000000002,1000.494204676881,179,163,0.1742737634867169,0.04815455314010436,SMCI,0.07421996590058916,0.38472946644026723,0,3,0.0076491572056809395,0.0,29,22,9,0.32564826545657055,2025-01-30,2025-04-04,222.0,0.0,12,0.03825778754074144,0.04371564341773157,8,4,0,15,0.008021525133485146,0.014714490788487512,8,7,0,18,0.010546624858881234,0.018677320432331883,10,8,0
cluster_residual,r5_top10_p1,sp500,1,10.0,-0.04129766999758419,0.959196534679297,1.0004942046768814,4820,15343,1055,559,496,0.8406374501992032,1.0000000000000002,1000.494204676881,167,175,0.19388828775647945,0.04984071552638063,SMCI,0.0707758074257291,-0.11207347742331329,0,3,-0.0006882944999597368,0.0,26,25,9,0.45651134384695563,2025-01-30,2025-04-04,,0.07308908700352283,12,0.028584448459841913,0.03362348915908935,8,4,0,15,-0.0015549917209273835,0.004502092534891017,8,7,0,18,0.0009746665893697866,0.008690391310574848,10,8,0
cluster_residual,r5_top10_p2,sp500,1,2.0,0.8612991166520565,1.0709441252978973,0.20964500864584096,2415,8125,1054,563,491,0.8398406374501992,1.0000000000000004,1048.2250432292049,184,138,0.21316338330753742,0.04505018413744736,SMCI,0.17528538280612896,0.6860137338459276,0,1,0.014354985277534272,0.0015324145367921673,30,21,9,0.38273707739370993,2022-05-04,2023-03-15,94.0,0.005693784341762928,12,0.05745119180420599,0.06359896323739508,10,2,0,15,0.027262364691289866,0.0492898304441838,10,5,0,18,0.029088968269641094,0.05630476424031494,12,6,0
cluster_residual,r5_top10_p2,sp500,1,5.0,0.5468316036832948,1.0709441252978973,0.5241125216146023,2415,8125,1054,554,500,0.8398406374501992,1.0000000000000004,1048.2250432292049,175,147,0.223972572315751,0.045810215162465466,SMCI,0.17237632729426286,0.37445527638903187,0,1,0.009113860061388248,0.0,28,23,9,0.45150810409730774,2022-05-04,2023-03-15,188.0,0.00825792497824483,12,0.051361197080051234,0.05700855620071466,10,2,0,15,0.021185577621401126,0.043252310779493944,10,5,0,18,0.023003753233841403,0.0500318856807203,12,6,0
cluster_residual,r5_top10_p2,sp500,1,10.0,0.022719082068692553,1.0709441252978973,1.0482250432292046,2415,8125,1054,543,511,0.8398406374501992,1.0000000000000004,1048.2250432292049,168,154,0.24536072522926405,0.04712533403679249,SMCI,0.1675279014411525,-0.14480881937245996,0,1,0.00037865136781154026,0.0,27,24,9,0.580027325854681,2021-05-03,2023-03-15,768.0,0.015955342720616963,12,0.04121120587312661,0.04602454447291396,10,2,0,15,0.011057599171586559,0.033189778005010884,10,5,0,18,0.012861728174175253,0.039287551770202114,12,6,0
cluster_residual,r5_top10_p3,sp500,1,2.0,0.47336010656791716,0.6957109713213562,0.22235086475343924,1440,4728,1020,538,513,0.8127490039840638,1.0000000000000004,1111.7543237671962,157,139,0.16446732288277613,0.05695261248937417,ANET,0.1213050067406696,0.3520550998272476,0,1,0.007889335109465283,0.0,26,25,9,0.4133068532986113,2024-09-18,2025-04-08,140.0,0.06343676699077722,12,0.036630198898791745,0.021744134135034628,7,5,0,15,0.011838697011756116,-0.015070465025192716,7,8,0,18,0.0037435550314138264,-0.015259710189933634,8,10,0
cluster_residual,r5_top10_p3,sp500,1,5.0,0.13983380943775817,0.6957109713213562,0.555877161883598,1440,4728,1020,526,525,0.8127490039840638,1.0000000000000004,1111.7543237671962,146,150,0.16951814176923166,0.05804171938721182,ANET,0.11595168302811634,0.023882126409641824,0,1,0.002330563490629302,0.0,23,28,9,0.5081043638433197,2024-09-18,2025-04-08,,0.1591219933793499,12,0.029948544997638087,0.014979901721245078,7,5,0,15,0.0052148577136355255,-0.022164338514257476,7,8,0,18,-0.0028243089543274046,-0.02227150071990403,7,11,0
cluster_residual,r5_top10_p3,sp500,1,10.0,-0.41604335244584,0.6957109713213562,1.111754323767196,1440,4728,1020,516,535,0.8127490039840638,1.0000000000000004,1111.7543237671962,138,158,0.1776153270422888,0.05991212151673495,ANET,0.10702947684052758,-0.5230728292863676,0,1,-0.006934055874097337,-0.00709407818686149,18,33,9,0.7515823443267498,2024-09-18,2025-04-08,,0.42352970458202666,12,0.018812455162381964,0.003706181031595838,6,6,0,15,-0.0058248744498987925,-0.033928175543677275,6,9,0,18,-0.013770748930562782,-0.03395781826985467,6,12,0
cluster_residual,r10_top3_p1,sp500,1,2.0,1.267191734847085,1.454282121071841,0.1870903862247561,1370,4529,1055,553,502,0.8404129268329844,1.0000000000000002,935.4519311237805,154,128,0.2011227401817351,0.04971312493881907,SNDK,0.1616234830618096,1.1055682517852754,1,0,0.021119862247451413,0.0,29,22,9,0.25423209008804254,2022-05-31,2022-07-12,78.0,0.02864480411064976,12,0.04706405464824745,0.028892105886571068,8,4,0,15,0.025041207132759313,0.017901243508309028,8,7,0,18,0.024534343445241146,0.01803803862151113,10,8,0
cluster_residual,r10_top3_p1,sp500,1,5.0,0.9865561555099509,1.454282121071841,0.4677259655618902,1370,4529,1055,545,510,0.8404129268329844,1.0000000000000002,935.4519311237805,150,132,0.20685739310790854,0.05034335862977789,SNDK,0.1605754708545179,0.825980684655433,1,0,0.01644260259183251,0.0,29,22,9,0.2642899495775191,2022-05-31,2022-07-12,81.0,0.0347232464912612,12,0.04153199419581598,0.02335787966089417,8,4,0,15,0.019508463136889975,0.011152316559500032,8,7,0,18,0.01904579314942746,0.011689797245389207,10,8,0
cluster_residual,r10_top3_p1,sp500,1,10.0,0.5188301899480607,1.454282121071841,0.9354519311237804,1370,4529,1055,534,521,0.8404129268329844,1.0000000000000002,935.4519311237805,139,143,0.2168202254374571,0.05140900823894268,SNDK,0.15882878384236498,0.36000140610569575,1,0,0.008647169832467676,0.0,26,25,9,0.2868994182042312,2022-04-20,2022-07-12,255.0,0.04952062262413095,12,0.03231189344176353,0.014362161140102848,7,5,0,15,0.010287223143774416,-0.0005518787325219713,7,8,0,18,0.009898209323071307,0.0011093949518526489,9,9,0
cluster_residual,r10_top3_p2,sp500,1,2.0,1.2283206479585749,1.4154830532953326,0.1871624053367577,655,2383,996,525,520,0.7936254980079681,1.0000000000000004,935.8120266837886,124,100,0.266844978791372,0.06833784342974637,TSLA,0.3966200671239255,0.8317005808346494,0,0,0.020472010799309586,0.007502362305837453,31,20,9,0.3184270570617407,2022-05-31,2022-10-12,214.0,0.030315133076767784,12,0.037838065172073936,0.043862948090769266,7,5,0,15,0.02672836284247205,0.028756802466355265,9,6,0,18,0.02261924364609559,0.022053371804320526,10,8,0
cluster_residual,r10_top3_p2,sp500,1,5.0,0.9475770399534379,1.4154830532953326,0.4679060133418943,655,2383,996,516,529,0.7936254980079681,1.0000000000000004,935.8120266837886,118,106,0.2717561542586113,0.06920257394240811,TSLA,0.3913281127437397,0.5562489272096982,0,0,0.015792950665890634,0.003080974272603879,30,21,9,0.3429051366639124,2022-05-31,2022-10-12,226.0,0.0360331379875001,12,0.0323551299560051,0.038782066727886096,7,5,0,15,0.021148334821950308,0.023795487226815654,9,6,0,18,0.01709588845055453,0.016738033832490902,10,8,0
cluster_residual,r10_top3_p2,sp500,1,10.0,0.4796710266115437,1.4154830532953326,0.9358120266837886,655,2383,996,500,545,0.7936254980079681,1.0000000000000004,935.8120266837886,113,111,0.280189790971463,0.0706422175651126,TSLA,0.38250818877676374,0.09716283783477997,0,0,0.007994517110192395,0.0,29,22,9,0.38990330565015424,2022-05-31,2023-05-30,226.0,0.05490908459123551,12,0.023216904595890386,0.030313931123080808,7,5,0,15,0.01184828812108073,0.015526628494249628,9,6,0,18,0.007890296457986105,0.007879137212774827,10,8,0
cluster_residual,r10_top3_p3,sp500,1,2.0,1.169927892724102,1.307514221504128,0.13758632878002602,405,1303,815,428,511,0.649402390438247,1.0000000000000004,687.9316439001301,99,85,0.22945816746285988,0.0754569706255343,TSLA,0.23754324659194914,0.9323846461321528,0,0,0.01949879821206837,0.011196592528514635,31,20,9,0.5126310199009971,2022-04-28,2022-10-12,230.0,0.018244709530509974,12,0.049300513573415305,0.052305320075353344,8,4,0,15,0.04489638261426723,0.05387172439836985,10,5,0,18,0.030619251157914744,0.03857361312544874,11,7,0
cluster_residual,r10_top3_p3,sp500,1,5.0,0.9635483995540628,1.307514221504128,0.3439658219500651,405,1303,815,426,513,0.649402390438247,1.0000000000000004,687.9316439001301,97,87,0.23295707597656673,0.07616724434304487,TSLA,0.23404445764495752,0.7295039419091053,0,0,0.016059139992567716,0.006851122390757582,31,20,9,0.5366743138232172,2022-04-28,2022-10-12,385.0,0.02101231028891793,12,0.044967371131327455,0.04778132854395893,8,4,0,15,0.04048336418285413,0.04981627438959295,10,5,0,18,0.026335691411305404,0.034923014509802355,11,7,0
cluster_residual,r10_top3_p3,sp500,1,10.0,0.6195825776039978,1.307514221504128,0.6879316439001302,405,1303,815,417,522,0.649402390438247,1.0000000000000004,687.9316439001301,95,89,0.23901834455243273,0.07735165980376493,TSLA,0.22821314273330467,0.39136943487069314,0,0,0.010326376293399962,4.5703987371324695e-05,30,21,9,0.5777353914716205,2022-04-28,2022-10-12,480.0,0.02713642181574794,12,0.037745467061181044,0.04024134265830156,7,5,0,15,0.03312833346383225,0.04305719104163145,9,6,0,18,0.019196425166956504,0.028838683483725043,10,8,0
cluster_residual,r10_top5_p1,sp500,1,2.0,0.9144458383685024,1.087777290747617,0.1733314523791144,2105,7368,1055,581,474,0.8404843766465055,1.0000000000000002,866.657261895572,170,141,0.19504130537228997,0.050907229627174526,SNDK,0.13769619939976846,0.7767496389687338,1,1,0.015240763972808376,0.0041418075870667675,33,18,9,0.31193315786010145,2022-04-20,2022-07-12,231.0,0.04330707289565221,12,0.03500246774172048,0.019568319059075273,9,3,0,15,0.017041056096060898,0.007087293388622164,9,6,0,18,0.01929511578162021,0.008707736888289637,11,7,0
cluster_residual,r10_top5_p1,sp500,1,5.0,0.6544486597998309,1.087777290747617,0.433328630947786,2105,7368,1055,574,481,0.8404843766465055,1.0000000000000002,866.657261895572,161,150,0.2026801239919965,0.05168088893572581,SNDK,0.1368805925142399,0.517568067285591,1,1,0.010907477663330516,0.0,29,22,9,0.32739858715998327,2022-04-20,2022-07-12,251.0,0.05194834337240634,12,0.03013285027455648,0.013966476144215922,8,4,0,15,0.012165689447014533,0.00166411669765347,8,7,0,18,0.014376771401847697,0.0031687216528279933,10,8,0
cluster_residual,r10_top5_p1,sp500,1,10.0,0.22112002885204488,1.087777290747617,0.866657261895572,2105,7368,1055,564,491,0.8404843766465055,1.0000000000000002,866.657261895572,150,161,0.21586098179000443,0.05300095857694485,SNDK,0.13552124770502563,0.08559878114701924,1,1,0.003685333814200746,0.0,26,25,9,0.37662741968903674,2022-04-20,2022-09-28,230.0,0.07380781337547974,12,0.022016821162616468,0.004630071286117014,6,6,0,15,0.004040078365270575,-0.007374511120627647,6,9,0,18,0.006179530768893488,-0.006062970406274719,8,10,0
cluster_residual,r10_top5_p2,sp500,1,2.0,0.8822012520248629,1.057739281652417,0.17553802962755394,1041,4196,1042,546,508,0.8300438789154105,1.0000000000000004,877.6901481377697,148,128,0.21829811975649702,0.05369234507987495,TSLA,0.20854115283251187,0.673660099192351,1,0,0.014703354200414387,0.0,29,22,9,0.3713195814868397,2022-04-20,2022-09-29,199.0,0.026224000530034004,12,0.04049306568178008,0.05017652283490688,9,3,0,15,0.02405422264686776,0.01836377829235805,9,6,0,18,0.023367195580941153,0.018133355677445215,10,8,0
cluster_residual,r10_top5_p2,sp500,1,5.0,0.6188942075835322,1.057739281652417,0.43884507406888484,1041,4196,1042,545,509,0.8300438789154105,1.0000000000000004,877.6901481377697,142,134,0.22419074875473297,0.05435435977426248,TSLA,0.2048204859251704,0.41407372165836176,1,0,0.010314903459725537,0.0,28,23,9,0.40280803428301276,2022-03-17,2022-09-29,230.0,0.032592193466748055,12,0.0356027941997998,0.04479055460098628,9,3,0,15,0.019085934451037193,0.012997269921601697,9,6,0,18,0.01833086201553841,0.012897367047107195,10,8,0
cluster_residual,r10_top5_p2,sp500,1,10.0,0.18004913351464724,1.057739281652417,0.8776901481377697,1041,4196,1042,528,526,0.8300438789154105,1.0000000000000004,877.6901481377697,136,140,0.2348758715348574,0.055475473083716066,TSLA,0.19861937441293434,-0.0185702408982871,1,0,0.0030008188919107876,0.0,27,24,9,0.46904632247503447,2022-03-17,2023-05-30,242.0,0.0496041598887459,12,0.02745234172983266,0.035813940877785236,9,3,0,15,0.010805454124652891,0.004821164686717207,9,6,0,18,0.009936972739867163,0.004170719329877148,10,8,0
cluster_residual,r10_top5_p3,sp500,1,2.0,0.8213248683269723,0.9829809952355459,0.16165612690857356,656,2711,979,505,524,0.7800796812749003,1.0000000000000004,808.2806345428678,126,108,0.22776970151695447,0.06122250317809066,TSLA,0.23491673014960948,0.5864081381773628,0,0,0.013688747805449538,0.0016312305218835407,32,19,9,0.47035141013834053,2022-05-04,2022-10-10,394.0,0.05403046094856054,12,0.04462314623138014,0.03551228556193452,10,2,0,15,0.037273868162743605,0.02296240512409093,11,4,0,18,0.02407268507826753,0.00982450313959627,12,6,0
cluster_residual,r10_top5_p3,sp500,1,5.0,0.578840677964112,0.9829809952355459,0.40414031727143396,656,2711,979,500,529,0.7800796812749003,1.0000000000000004,808.2806345428678,120,114,0.23243077258611972,0.061905362316585416,TSLA,0.23186690213467143,0.34697377582944056,0,0,0.009647344632735198,0.0,28,23,9,0.49559863104952023,2022-05-04,2022-10-12,487.0,0.06419322734657465,12,0.0395975665314649,0.03062248934634638,9,3,0,15,0.032210869645908066,0.01746525607276333,10,5,0,18,0.01922873903343402,0.005466162365940081,10,8,0
cluster_residual,r10_top5_p3,sp500,1,10.0,0.17470036069267791,0.9829809952355459,0.8082806345428679,656,2711,979,492,537,0.7800796812749003,1.0000000000000004,808.2806345428678,117,117,0.24026088609743268,0.06304982528719458,TSLA,0.2267838554431079,-0.052083494750429976,0,0,0.0029116726782112993,0.0,27,24,9,0.5437793594445397,2022-05-04,2023-06-05,685.0,0.08998824420569485,12,0.031221600364939487,0.022472828987032838,8,4,0,15,0.023772538784515494,0.008303340987217328,9,6,0,18,0.011155495625378174,-0.0017977389234869082,9,9,0
cluster_residual,r10_top10_p1,sp500,1,2.0,0.7527632081979443,0.912475595600817,0.15971238740287272,3823,14334,1055,584,471,0.8405469526249888,1.0000000000000004,798.5619370143635,182,162,0.14435602154900737,0.05170711926988515,SNDK,0.07030466574269985,0.6824585424552444,1,1,0.012546053469965736,0.0,29,22,9,0.33886694641795634,2022-04-20,2022-09-29,215.0,0.03051093303245395,12,0.034316029981326705,0.032568330764433856,8,4,0,15,0.01648715374705131,0.00043392925490865625,8,7,0,18,0.020008013380834806,0.01571504369690164,10,8,0
cluster_residual,r10_top10_p1,sp500,1,5.0,0.5131946270936352,0.912475595600817,0.39928096850718175,3823,14334,1055,580,475,0.8405469526249888,1.0000000000000004,798.5619370143635,173,171,0.15060871062958955,0.052577074191316055,SNDK,0.0697918629032916,0.4434027641903436,1,1,0.00855324378489392,0.0,27,24,9,0.3654707283678529,2022-04-20,2022-09-29,303.0,0.03735937000090262,12,0.02963161851380049,0.027560072918404267,7,5,0,15,0.011799502564483344,-0.004887173804319091,7,8,0,18,0.015360218061548584,0.010662583463592341,9,9,0
cluster_residual,r10_top10_p1,sp500,1,10.0,0.11391365858645355,0.912475595600817,0.7985619370143635,3823,14334,1055,560,495,0.8405469526249888,1.0000000000000004,798.5619370143635,157,187,0.161735492204766,0.054065674068191544,SNDK,0.06893719150427789,0.04497646708217566,1,1,0.0018985609764408924,0.0,25,26,9,0.4109839333494111,2022-04-20,2022-09-29,584.0,0.054868368848482764,12,0.02182426606792348,0.01921297650835499,7,5,0,15,0.003986750593536735,-0.011458600551224867,7,8,0,18,0.007613892529404894,0.00300358942911879,9,9,0
cluster_residual,r10_top10_p2,sp500,1,2.0,0.8390847727165311,0.9963586446329,0.15727387191636893,2050,8742,1054,569,485,0.8397412054106872,1.0000000000000004,786.3693595818447,178,145,0.22132335053293983,0.04978823933016342,TSLA,0.17173326882511813,0.6673515038914131,1,1,0.013984746211942187,0.011314887003020524,32,19,9,0.3423051052707189,2022-04-20,2022-09-29,223.0,0.035401657264336125,12,0.032514652717941225,0.04817565278719942,9,3,0,15,0.020508169282482145,0.022870155146406487,9,6,0,18,0.02604159122234985,0.02334486702488784,11,7,0
cluster_residual,r10_top10_p2,sp500,1,5.0,0.6031739648419775,0.9963586446329,0.39318467979092236,2050,8742,1054,562,492,0.8397412054106872,1.0000000000000004,786.3693595818447,170,153,0.230819845498933,0.05043104780809244,TSLA,0.16858826321640727,0.4345857016255702,1,1,0.01005289941403296,0.006529853831997692,32,19,9,0.36792376329698845,2022-04-20,2022-09-29,352.0,0.04223948962509981,12,0.028024234924674665,0.043569804339638446,9,3,0,15,0.01602341446664314,0.01814072009604408,9,6,0,18,0.02154594747856672,0.019157362682036893,11,7,0
cluster_residual,r10_top10_p2,sp500,1,10.0,0.20998928505105557,0.9963586446329,0.7863693595818447,2050,8742,1054,552,502,0.8397412054106872,1.0000000000000004,786.3693595818447,157,166,0.24794453913424658,0.05152891333140438,TSLA,0.16334658720188908,0.0466426978491665,1,1,0.0034998214175175906,0.0,29,22,9,0.41174082226406783,2022-04-20,2022-09-29,580.0,0.05913488188214788,12,0.0205402052692304,0.03589339026037015,9,3,0,15,0.008548823106911487,0.010258328345440087,9,6,0,18,0.014053207905594842,0.01217818877728532,11,7,0
cluster_residual,r10_top10_p3,sp500,1,2.0,0.6582824662479749,0.8170894149391789,0.1588069486912039,1313,5951,1045,534,518,0.8325608252324027,1.0000000000000004,794.0347434560197,153,145,0.20847321390810117,0.06334377267280485,TSLA,0.14257756310656466,0.5157049031414103,1,1,0.010971374437466246,0.007224628688417915,32,19,9,0.4504061804625456,2022-04-20,2022-10-10,439.0,0.07798896172188298,12,0.024242361149587596,0.028116264403198487,8,4,0,15,0.02647679852890956,0.0334139815023383,10,5,0,18,0.02406826596976349,0.028116264403198487,11,7,0
cluster_residual,r10_top10_p3,sp500,1,5.0,0.42007204321116925,0.8170894149391789,0.39701737172800977,1313,5951,1045,528,524,0.8325608252324027,1.0000000000000004,794.0347434560197,147,151,0.2156844256170125,0.0641797440747684,TSLA,0.1392610490328362,0.28081099417833305,1,1,0.007001200720186149,0.001775016434063378,31,20,9,0.47768206302800875,2022-04-20,2022-10-10,595.0,0.09210873635252323,12,0.01957700805961482,0.02317421848648811,8,4,0,15,0.021768802520911863,0.028862974931741735,10,5,0,18,0.019400393364997135,0.02317421848648811,11,7,0
cluster_residual,r10_top10_p3,sp500,1,10.0,0.023054671483159317,0.8170894149391789,0.7940347434560195,1313,5951,1045,516,536,0.8325608252324027,1.0000000000000004,794.0347434560197,136,162,0.22741017453189175,0.06558395687581074,TSLA,0.13373352557662202,-0.1106788540934627,1,1,0.0003842445247193206,0.0,27,24,9,0.5243314978044143,2022-04-20,2022-10-10,694.0,0.12817725094872787,12,0.01180141957632687,0.014937475291970868,7,5,0,15,0.013922142507582386,0.021277963980747515,9,6,0,18,0.011620605690386546,0.014937475291970868,10,8,0
cluster_residual,r20_top3_p1,sp500,1,2.0,-0.33003591144763444,-0.1672490886231422,0.16278682282449222,1201,4362,1055,536,519,0.8406374501992032,1.0000000000000002,813.9341141224611,135,123,0.19470154119153704,0.04996158098367623,SMCI,0.18176448576284665,-0.5118003972104811,0,0,-0.0055005985241272405,0.0,25,26,9,0.5183243492635937,2024-06-21,2026-04-24,,0.5029345044271634,12,-0.018215820573701524,-0.014199906153552577,6,6,0,15,-0.03833192484707015,-0.06091126028318582,6,9,0,18,-0.03378151561999736,-0.048025287613804216,7,11,0
cluster_residual,r20_top3_p1,sp500,1,5.0,-0.5742161456843728,-0.1672490886231422,0.40696705706123054,1201,4362,1055,530,525,0.8406374501992032,1.0000000000000002,813.9341141224611,128,130,0.19940275614278735,0.05061119346391238,SMCI,0.17874932267580876,-0.7529654683601816,0,0,-0.009570269094739545,0.0,24,27,9,0.6631376557727914,2024-06-21,2026-04-24,,0.6469158534564471,12,-0.02249676328372054,-0.019533288614396394,5,7,0,15,-0.04278009542255446,-0.06332131074178214,5,10,0,18,-0.038245149211713764,-0.05104586668081912,6,12,0
cluster_residual,r20_top3_p1,sp500,1,10.0,-0.9811832027456034,-0.1672490886231422,0.8139341141224611,1201,4362,1055,518,537,0.8406374501992032,1.0000000000000002,813.9341141224611,119,139,0.20721500314886915,0.05171651686107671,SMCI,0.17372405086407897,-1.1549072536096825,0,0,-0.016353053379093388,-0.00311072739284988,19,32,9,0.9987885992944837,2022-02-15,2026-04-24,,0.9813701774046311,12,-0.02963166780041891,-0.028422259382469412,5,7,0,15,-0.05019371304836164,-0.06733806150610935,5,10,0,18,-0.04568453853124112,-0.05608016512584394,6,12,0
cluster_residual,r20_top3_p2,sp500,1,2.0,-0.08232781051811797,0.08377521132452923,0.16610302184264691,600,2507,1022,522,529,0.8143426294820717,1.0000000000000004,830.5151092132345,109,95,0.2752706454652802,0.06540438902409353,SMCI,0.31996339846076555,-0.4022912089788835,0,0,-0.0013721301753019661,0.0,25,26,9,0.44698258480670955,2024-11-21,2026-04-30,,0.44698258480670955,12,-0.02675920148910177,-0.009532429440100352,4,8,0,15,-0.04303300064622263,-0.015612262292221873,4,11,0,18,-0.04003493916142844,-0.022196958407823215,5,13,0
cluster_residual,r20_top3_p2,sp500,1,5.0,-0.33148234328208837,0.08377521132452923,0.41525755460661723,600,2507,1022,517,534,0.8143426294820717,1.0000000000000004,830.5151092132345,106,98,0.2805550080987861,0.06623514340434423,SMCI,0.31535467723650135,-0.6468370205185897,0,0,-0.0055247057213681375,0.0,24,27,9,0.5521881574010842,2024-11-21,2026-04-30,,0.5521881574010842,12,-0.031261912161859036,-0.014447524733061101,4,8,0,15,-0.047670930407280966,-0.019169544842179087,4,11,0,18,-0.04487972882174802,-0.02634747061667525,5,13,0
cluster_residual,r20_top3_p2,sp500,1,10.0,-0.7467398978887057,0.08377521132452923,0.8305151092132345,600,2507,1022,513,538,0.8143426294820717,1.0000000000000004,830.5151092132345,103,101,0.2899338480054107,0.06764578434997248,SMCI,0.3076734751960613,-1.054413373084767,0,0,-0.012445664964811762,0.0,22,29,9,0.79160553219582,2024-11-21,2026-04-30,,0.79160553219582,12,-0.03876642994978782,-0.02263935022132901,4,8,0,15,-0.05540081334237819,-0.026107807295847385,4,11,0,18,-0.052954378255614,-0.033769720066631786,5,13,0
cluster_residual,r20_top3_p3,sp500,1,2.0,-0.17373763085219923,-0.05194766956172454,0.12178996129047436,363,1503,884,456,518,0.7043824701195219,1.0000000000000004,608.9498064523717,87,83,0.36042680533585264,0.0709410836425295,SMCI,0.3840648952769047,-0.557802526129104,0,0,-0.0028956271808699826,0.0,24,27,9,0.5078356680788513,2025-02-28,2026-04-30,,0.5078356680788513,12,-0.0391381600352411,-0.02998435379147848,3,9,0,15,-0.05010441537267352,-0.04210827300935269,4,11,0,18,-0.038484326683684095,-0.02998435379147848,6,12,0
cluster_residual,r20_top3_p3,sp500,1,5.0,-0.35642257278791056,-0.05194766956172454,0.30447490322618587,363,1503,884,455,519,0.7043824701195219,1.0000000000000004,608.9498064523717,83,87,0.3670739694485623,0.0716338403271382,SMCI,0.37966236601422587,-0.7360849388021364,0,0,-0.005940376213131843,0.0,23,28,9,0.5844775242267737,2025-02-28,2026-04-30,,0.5844775242267737,12,-0.04285352439915662,-0.03325895463742497,3,9,0,15,-0.053914403132715435,-0.045208541172703,4,11,0,18,-0.042366157769663466,-0.03325895463742497,6,12,0
