candidate,variant,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,net_10bps,robust_score
ma50_200,ma20_50_top15_p2,sp500,1,2.0,0.8579081593300466,0.9113368506387379,0.05342869130869131,1301,11462,1106,617,489,0.8812749003984064,1.0000000000000002,267.1434565434565,149,117,0.29453517137921764,0.04083213391813258,SNDK,0.13261322898092534,0.7252949303491213,0,1,0.01429846932216744,0.0019522110056688679,30,23,7,0.3244353484065487,2022-06-07,2022-09-23,360.0,0.0,12,0.0665145894536099,0.06630705572612412,9,3,0,15,0.0422676188448272,0.03902143764096231,9,6,0,18,0.041174234572077424,0.031132912946960807,11,7,0,0.6441933940952814,0.9130165792843274
ma50_200,ma20_50_top15_p3,sp500,1,2.0,0.839239778764259,0.8886894235639038,0.049449644799644796,1033,9916,1105,613,492,0.8804780876494024,1.0000000000000002,247.24822399822398,144,111,0.2955555678710506,0.04155128953528604,SNDK,0.14215080982432163,0.6970889689399374,0,1,0.013987329646070983,0.0,29,24,7,0.3473573094119633,2022-06-07,2022-09-23,376.0,0.0,12,0.06927982624917113,0.06811993712421498,9,3,0,15,0.045464560865180484,0.0374700813680304,9,6,0,18,0.04482641230270123,0.026147833986301775,11,7,0,0.6414411995656797,0.8797219480998091
ma50_200,ma20_50_top15_p5,sp500,1,2.0,0.8661530610198821,0.9122674677242888,0.046114406704406696,749,8058,1103,602,501,0.8788844621513944,1.0000000000000002,230.5720335220335,116,106,0.3074803910401769,0.04258570336314358,SNDK,0.15310582785027296,0.7130472331696092,0,1,0.014435884350331368,0.0006316548276285062,30,23,7,0.33887793090551516,2022-06-07,2022-09-23,552.0,0.0,12,0.07483232687299739,0.06995671837401685,9,3,0,15,0.050381245989732114,0.04529540354775541,9,6,0,18,0.04955725440473721,0.0355982008836417,11,7,0,0.6816954342022553,0.9317721107333592
ma50_200,ma50_150_top5_p1,sp500,1,2.0,1.8954924144322454,1.9432124144322451,0.047720000000000005,599,1193,1105,599,506,0.8804780876494024,1.0,238.60000000000002,77,49,0.4664442337602511,0.05139985441131036,SNDK,0.37647807380340553,1.5190143406288399,0,0,0.03159154024053742,0.012030935422887235,33,20,7,0.3456162371260415,2021-05-03,2022-01-27,52.0,0.0,12,0.11061063773822204,0.08511431014715809,10,2,0,15,0.09138535445389974,0.08222208934007016,11,4,0,18,0.08962317979207168,0.08139179839172303,13,5,0,1.704612414432245,2.08170809052087
ma50_200,ma50_150_top5_p2,sp500,1,2.0,1.9386048138415393,1.9932714805082052,0.054666666666666655,371,2508,1104,593,511,0.8796812749003984,1.0,273.3333333333333,71,46,0.4701263039389923,0.051826058703834076,PLTR,0.4418095522912583,1.496795261550281,0,0,0.032310080230692324,0.02071744777077658,35,18,7,0.29664309812517536,2021-12-27,2022-01-27,57.0,0.0,12,0.10678125631518602,0.08702243660071396,10,2,0,15,0.08633388466498765,0.0709346270593673,11,4,0,18,0.08813141876225175,0.07134821410715353,13,5,0,1.7199381471748723,2.162305484661922
ma50_200,ma50_150_top5_p3,sp500,1,2.0,2.0470442316307955,2.0965842316307954,0.04954,298,2039,1102,588,515,0.8780876494023905,1.0,247.7,63,43,0.5168226295402101,0.052429249282767244,PLTR,0.46835053289967865,1.5786936987311169,0,0,0.034117403860513255,0.01667394937514949,35,18,7,0.33257333852621584,2021-12-27,2022-07-13,100.0,0.0,12,0.10767946012398615,0.0745813119189435,10,2,0,15,0.0881532091486459,0.07097450494341152,11,4,0,18,0.08823724994493644,0.0659629745375382,13,5,0,1.8488842316307958,2.237509273476538
ma50_200,ma50_150_top5_p5,sp500,1,2.0,2.109065006672121,2.1500583400054545,0.04099333333333333,215,1413,1097,593,505,0.8741035856573706,1.0,204.96666666666667,59,33,0.5511910772301118,0.0506449382354573,PLTR,0.5490093059308415,1.5600557007412794,0,0,0.03515108344453535,0.013136874205741007,33,20,7,0.3279736381528765,2021-12-27,2022-01-27,52.0,0.0,12,0.11238849660015372,0.06663027032862893,11,1,0,15,0.09148614521598038,0.06098058186521802,12,3,0,18,0.09166027738570069,0.05908340637165292,14,4,0,1.9450916733387873,2.338256858319706
ma50_200,ma50_150_top10_p1,sp500,1,2.0,1.5160472873519495,1.5656072873519495,0.04956,1244,2478,1105,595,510,0.8803984063745021,1.0000000000000002,247.8,121,70,0.34953370317059446,0.0508412905498106,SNDK,0.18823903690170277,1.3278082504502466,1,1,0.025267454789199156,0.012523828159528452,34,19,7,0.2980530298259594,2022-05-27,2022-07-13,98.0,0.0,12,0.08424157768509488,0.06153368760538808,10,2,0,15,0.06394400503513649,0.04102170924702604,11,4,0,18,0.06370608513173964,0.054692961524895674,13,5,0,1.3178072873519493,1.6707189905812747
ma50_200,ma50_150_top10_p2,sp500,1,2.0,1.576522703127183,1.6277854015398812,0.05126269841269841,790,6512,1104,595,509,0.8795927401505091,1.0000000000000002,256.31349206349205,106,66,0.36855652472734773,0.04986710052139035,PLTR,0.19924564014094961,1.3772770629862332,1,1,0.02627537838545305,0.02612549088802824,33,20,7,0.30150476354992267,2022-05-27,2022-07-13,98.0,0.0,12,0.08901708520080352,0.06397692383434293,9,3,0,15,0.06783071813362707,0.0448598107714813,10,5,0,18,0.06685112888946307,0.05299319045768161,12,6,0,1.3714719094763894,1.7220691951796707
ma50_200,ma50_150_top10_p3,sp500,1,2.0,1.7104085712700368,1.7563122220636875,0.045903650793650795,597,5603,1103,595,508,0.8787516600265604,1.0000000000000002,229.51825396825396,94,66,0.38023292589175806,0.049849757251496554,SNDK,0.23010010122969377,1.480308470040343,1,1,0.02850680952116728,0.03304534729609783,32,21,7,0.29334879940983727,2022-05-27,2022-07-13,98.0,0.0,12,0.09385705297374236,0.06690592879104541,9,3,0,15,0.07326098652584744,0.044062402417059846,10,5,0,18,0.07231828013805555,0.06015143455628723,12,6,0,1.5267939680954334,1.8786309307814264
ma50_200,ma50_150_top10_p5,sp500,1,2.0,1.7855933851316859,1.8233064010047015,0.03771301587301587,405,3889,1101,599,502,0.8771580345285523,1.0000000000000002,188.56507936507938,95,48,0.373814541080678,0.04990699069809697,SNDK,0.2317570459883987,1.5538363391432872,1,1,0.029759889752194766,0.027531706657129562,32,21,7,0.3160212234665705,2022-05-27,2022-07-13,100.0,0.0,12,0.10113320423201248,0.07380922550586833,10,2,0,15,0.0799082912936844,0.07108785393628246,11,4,0,18,0.07748685148340556,0.07130438376075282,13,5,0,1.634741321639622,1.9729717743611528
ma50_200,ma50_150_top15_p1,sp500,1,2.0,1.0578845726700867,1.101684572670087,0.043800000000000006,1650,3285,1105,602,503,0.8804249667994688,1.0,219.0,132,103,0.2898176246551327,0.05041161944046464,SNDK,0.12549269126780183,0.9323918814022849,1,2,0.017631409544501448,0.008150103859392634,32,21,7,0.32823272804185816,2022-04-20,2022-07-13,361.0,0.0,12,0.07519787144811019,0.06033384522516342,9,3,0,15,0.05518573697905108,0.050014226685692165,10,5,0,18,0.053253599283956725,0.053749703703037305,12,6,0,0.882684572670087,1.1352454589725591
ma50_200,ma50_150_top15_p2,sp500,1,2.0,1.2549804268882312,1.3007036703114745,0.04572324342324342,1110,11047,1104,600,504,0.8796243597040411,1.0000000000000002,228.61621711621706,121,96,0.2892174794308847,0.05084657717402421,SNDK,0.12954419154033073,1.1254362353479004,1,2,0.020916340448137186,0.022474989919780405,33,20,7,0.2910453308011162,2022-05-27,2022-07-13,250.0,0.0,12,0.07831382734807141,0.06811708985982601,9,3,0,15,0.057518434512285124,0.05245576318912021,10,5,0,18,0.055469376759779344,0.05128684080108317,12,6,0,1.072087453195257,1.378876578131329
ma50_200,ma50_150_top15_p3,sp500,1,2.0,1.345411266215995,1.3871460114707401,0.04173474525474524,871,9463,1103,602,501,0.8788231688630095,1.0000000000000002,208.67372627372626,124,84,0.2871840387360723,0.05041524006050823,SNDK,0.13819735201677957,1.2072139141992153,1,2,0.022423521103599915,0.0197238855241912,33,20,7,0.29044926494560785,2022-05-27,2022-07-13,233.0,0.0,12,0.08159423361965185,0.06480321977273015,9,3,0,15,0.06100749913860835,0.045544832488530765,10,5,0,18,0.058405944438580035,0.04556961551033008,12,6,0,1.1784722851970142,1.4797447021293426
ma50_200,ma50_150_top15_p5,sp500,1,2.0,1.4497521553055654,1.4855610064544162,0.03580885114885115,611,7574,1101,601,500,0.8772244355909693,1.0000000000000002,179.04425574425574,120,69,0.2962575473779428,0.0502426009952184,PLTR,0.15729078096927476,1.2924613743362907,1,1,0.024162535921759414,0.02948192167432357,33,20,7,0.2854673136355653,2022-05-27,2022-07-13,226.0,0.0,12,0.08443529243634201,0.06811821134252141,10,2,0,15,0.06442619601547286,0.04753845989940372,11,4,0,18,0.06118047190335447,0.04243683076312135,13,5,0,1.3065167507101603,1.6175907189790262
ma50_200,ma50_200_top5_p1,sp500,1,2.0,2.090607943353799,2.137367943353799,0.04676,587,1169,1055,571,484,0.8406374501992032,1.0,233.8,74,50,0.47372842715449737,0.054327209519564844,SNDK,0.37647807380340553,1.7141298695503935,0,0,0.03484346572256332,0.012030935422887235,34,17,9,0.2601118788820393,2022-05-27,2022-07-13,86.0,0.0,12,0.10805620762554424,0.078311404270106,10,2,0,15,0.09136706159654182,0.07606130109683609,12,3,0,18,0.08639442666449658,0.06978772947109135,14,4,0,1.903567943353799,2.3546646873483925
ma50_200,ma50_200_top5_p2,sp500,1,2.0,2.055151440527078,2.1085247738604105,0.05337333333333333,363,2413,1054,570,484,0.8398406374501992,1.0,266.8666666666666,68,45,0.49380010658205614,0.054755753419419594,PLTR,0.46217076204182017,1.5929806784852576,0,0,0.034252524008784625,0.007191496254041474,33,18,9,0.25734932437151514,2022-05-27,2022-07-13,233.0,0.0,12,0.10460674700463625,0.07450330330618586,10,2,0,15,0.08686864028172586,0.06977064179331943,11,4,0,18,0.08585524422967371,0.06924271922454903,13,5,0,1.8416581071937435,2.3116223571694716
ma50_200,ma50_200_top5_p3,sp500,1,2.0,2.2091878699991807,2.258087869999181,0.0489,291,1981,1052,564,489,0.8382470119521912,1.0,244.5,61,43,0.5353203593566427,0.05505820053821746,PLTR,0.5029468130622936,1.706241056936887,0,0,0.036819797833319685,0.011561106407971016,33,18,9,0.27301312745661926,2022-05-16,2022-07-13,98.0,0.0,12,0.11013670020340188,0.07919728577317724,10,2,0,15,0.09073023847759279,0.07121029889335774,11,4,0,18,0.08853512248399881,0.07109240191838463,13,5,0,2.013587869999181,2.4665848431527673
ma50_200,ma50_200_top5_p5,sp500,1,2.0,2.221630682157306,2.2608106821573064,0.03918,204,1347,1047,567,481,0.8342629482071713,1.0,195.89999999999998,54,35,0.5790235658784931,0.053157638113942314,PLTR,0.6088258643503727,1.6128048178069334,0,0,0.0370271780359551,0.01018658623540553,34,17,9,0.26798323188607576,2022-05-27,2022-07-13,250.0,0.0,12,0.11115453720741775,0.05908340637165292,11,1,0,15,0.09203358119127751,0.057186230878087815,12,3,0,18,0.09327185317917656,0.05583576548625305,15,3,0,2.064910682157306,2.5071110618934838
ma50_200,ma50_200_top10_p1,sp500,1,2.0,1.6660559025805788,1.713375902580579,0.04732,1188,2366,1055,573,482,0.8406374501992032,1.0000000000000002,236.60000000000002,120,66,0.3501567100389306,0.05361365708489335,SNDK,0.18823903690170277,1.477816865678876,0,0,0.02776759837634298,0.011820269631581743,33,18,9,0.2523250059671138,2022-05-27,2022-07-13,226.0,0.0,12,0.08389692824527324,0.059465790966458335,10,2,0,15,0.06333760895854137,0.04304849905777303,11,4,0,18,0.06180358807869392,0.04474931754237681,13,5,0,1.476775902580579,1.8654216813492848
ma50_200,ma50_200_top10_p2,sp500,1,2.0,1.6546055204014807,1.7033385362744966,0.04873301587301587,749,6238,1054,570,484,0.8398406374501992,1.0000000000000002,243.66507936507938,103,64,0.3729804542941257,0.052702548153724514,SNDK,0.19826869763716873,1.4563368227643119,0,0,0.02757675867335801,0.00748541709227331,31,20,9,0.26747820065157085,2022-05-27,2022-07-13,224.0,0.0,12,0.08886148422764677,0.06146421426653381,9,3,0,15,0.06705797363137365,0.0448598107714813,10,5,0,18,0.06500633470566165,0.04757793893239568,12,6,0,1.4596734569094172,1.83371177243285
ma50_200,ma50_200_top10_p3,sp500,1,2.0,1.7802576552660316,1.824042258440635,0.04378460317460317,567,5319,1053,570,483,0.8390438247011952,1.0000000000000002,218.92301587301588,92,63,0.3866286690988633,0.052496999878515055,SNDK,0.23010010122969377,1.550157554036338,0,0,0.02967096092110053,0.027648228303747614,31,20,9,0.27568260844253156,2022-05-27,2022-07-13,100.0,0.0,12,0.09481478242163287,0.07042302266780642,9,3,0,15,0.0736219832370446,0.044062402417059846,10,5,0,18,0.06980554761770134,0.04394330849900019,12,6,0,1.6051192425676186,1.9690193940883987
ma50_200,ma50_200_top10_p5,sp500,1,2.0,1.853278726638345,1.889579202828821,0.03630047619047619,385,3786,1051,570,481,0.8374501992031872,1.0000000000000002,181.50238095238097,88,52,0.3821339800291946,0.05275678377209396,SNDK,0.2317570459883987,1.6215216806499464,0,0,0.03088797877730575,0.01871812219449894,32,19,9,0.28863094125258854,2022-05-27,2022-07-13,220.0,0.0,12,0.09966225614070763,0.07185331426608438,10,2,0,15,0.07766754198849365,0.06717603145671455,11,4,0,18,0.07246036874633127,0.0629848102425335,13,5,0,1.70807682187644,2.0636345538078795
ma50_200,ma50_200_top15_p1,sp500,1,2.0,1.2620292112135856,1.3046025445469192,0.042573333333333324,1604,3193,1055,579,476,0.8406374501992032,1.0,212.86666666666667,135,92,0.28954795649796394,0.05290444746476065,SNDK,0.12549269126780183,1.1365365199457838,0,1,0.021033820186893096,0.009292824341734878,31,20,9,0.27705729810385615,2022-04-20,2022-07-13,358.0,0.0,12,0.075775882218563,0.06380190984788028,9,3,0,15,0.056653840851704565,0.058897045226981616,10,5,0,18,0.05269222644271843,0.050167790698996656,12,6,0,1.0917358778802524,1.3922995597654184
ma50_200,ma50_200_top15_p2,sp500,1,2.0,1.3626860683777309,1.4079047496964123,0.045218681318681314,1088,10712,1054,569,485,0.8398406374501992,1.0000000000000002,226.09340659340654,117,93,0.28934086157831423,0.05369757673237649,SNDK,0.12954419154033073,1.2331418768374,0,1,0.022711434472962186,0.013860112883589765,31,20,9,0.2563112737353464,2025-02-06,2025-04-04,55.0,0.0,12,0.07909918734755418,0.07282924985672262,9,3,0,15,0.059427546609942386,0.062154769421325556,10,5,0,18,0.05515976574346963,0.04995886490914656,12,6,0,1.1818113431030053,1.523672356685047
ma50_200,ma50_200_top15_p3,sp500,1,2.0,1.4674206928439222,1.5079623800456092,0.0405416872016872,842,9003,1053,575,478,0.8390438247011952,1.0000000000000002,202.70843600843597,122,80,0.28973128501291623,0.05304085445584904,SNDK,0.13819735201677957,1.3292233408271426,0,1,0.024457011547398707,0.011232122338245793,32,19,9,0.2574510255016878,2022-05-27,2022-07-13,233.0,0.0,12,0.08304083154564451,0.07348280732868609,9,3,0,15,0.06309456947264828,0.0585523096162201,10,5,0,18,0.05874563777519903,0.048533473420458835,12,6,0,1.3052539440371735,1.6390921619791678
ma50_200,ma50_200_top15_p5,sp500,1,2.0,1.597313955572453,1.6323876896161866,0.03507373404373404,592,7234,1051,577,474,0.8374501992031872,1.0000000000000002,175.36867021867022,115,67,0.29811269388741973,0.05285780094515169,PLTR,0.15808410997664177,1.4392298455958112,0,0,0.02662189925954088,0.024519670112977166,32,19,9,0.2520548906036042,2022-05-27,2022-07-13,229.0,0.0,12,0.08653595203457232,0.08072216893190323,10,2,0,15,0.06858651951776205,0.07842232436874091,11,4,0,18,0.06323707897581823,0.05787876299778995,13,5,0,1.4570190193975165,1.8048669210725656
ma50_200,ma50_250_top5_p1,sp500,1,2.0,1.6735469682556445,1.7202269682556444,0.04668,586,1167,1005,542,463,0.8007968127490039,1.0,233.4,69,55,0.460624927732302,0.05703326466661099,PLTR,0.35635100535990644,1.3171959628957381,0,0,0.02789244947092741,0.006579417021934084,31,18,11,0.300220289852217,2022-05-27,2022-07-13,250.0,0.0,12,0.09380810979082266,0.08245661722068034,10,2,0,15,0.07512619880982423,0.0759763188188008,12,3,0,18,0.07412839514404149,0.06974523833207372,14,4,0,1.4868269682556448,1.8547510077758955
ma50_200,ma50_250_top5_p2,sp500,1,2.0,1.6857345836922009,1.7389145836922006,0.05318,363,2410,1004,541,463,0.8,1.0,265.9,63,51,0.47088596080897593,0.05886285039494188,PLTR,0.454099057387218,1.231635526304983,0,0,0.02809557639487002,0.004428504455241522,32,17,11,0.2943105067523945,2022-05-27,2022-07-13,253.0,0.0,12,0.0919625799871366,0.08186457215527412,10,2,0,15,0.0754181706329762,0.07923596481905229,12,3,0,18,0.07729127228037025,0.07890558086253874,14,4,0,1.4730145836922004,1.8673118169012162
ma50_200,ma50_250_top5_p3,sp500,1,2.0,1.8479875800978123,1.8968075800978121,0.048819999999999995,292,1956,1002,537,466,0.798406374501992,1.0,244.10000000000002,61,43,0.5101126983506813,0.05936080623013275,PLTR,0.4871678009559147,1.3608197791418974,0,0,0.030799793001630202,0.006044604750567667,31,17,12,0.2936100259192562,2022-05-16,2022-07-13,249.0,0.0,12,0.09577087299863556,0.07777396336496513,10,2,0,15,0.07359927152587736,0.06836365407693352,11,4,0,18,0.07614760608404277,0.06797911593069025,13,5,0,1.6527075800978124,2.0416901731744628
ma50_200,ma50_250_top5_p5,sp500,1,2.0,1.8870541456357877,1.924967478969121,0.03791333333333333,195,1295,997,539,459,0.7944223107569721,1.0,189.56666666666666,54,32,0.5537035210369401,0.05821887873739888,PLTR,0.6138903520896143,1.2731637935461735,0,0,0.03145090242726313,0.0008724478971300596,31,17,12,0.3117318692984958,2022-05-27,2022-07-13,254.0,0.0,12,0.10060174870439016,0.08629849965939562,11,1,0,15,0.0820727143024638,0.06957158545941539,12,3,0,18,0.08711205330121595,0.0652760836623167,15,3,0,1.7354008123024545,2.0971275224504624
ma50_200,ma50_250_top10_p1,sp500,1,2.0,1.3931525345568976,1.4402325345568978,0.047080000000000004,1182,2354,1005,539,466,0.8007968127490039,1.0000000000000002,235.39999999999998,117,69,0.3436507692292101,0.0568235247412232,PLTR,0.17998919162498164,1.213163342931916,0,0,0.023219208909281627,0.005720356179378733,32,17,11,0.28543993615360613,2022-05-27,2022-07-13,226.0,0.0,12,0.07521489208326944,0.05691884520156011,10,2,0,15,0.055651039490872,0.04304849905777303,11,4,0,18,0.055461682202553556,0.04532143566463379,13,5,0,1.204832534556898,1.5333572746530997
ma50_200,ma50_250_top10_p2,sp500,1,2.0,1.416739015802901,1.4652604443743291,0.048521428571428576,741,6068,1004,537,467,0.8,1.0000000000000002,242.60714285714283,102,65,0.36700019136470735,0.05684524369384814,PLTR,0.19827172733561735,1.2184672884672836,0,0,0.023612316930048352,0.0013423502151562478,30,19,11,0.2984952074105265,2022-05-27,2022-07-13,226.0,0.0,12,0.07947948891784053,0.05557134063406486,9,3,0,15,0.05969613377868588,0.043578428845911024,10,5,0,18,0.05951230447237769,0.05270477476521313,12,6,0,1.2226533015171865,1.536682275145896
ma50_200,ma50_250_top10_p3,sp500,1,2.0,1.5574195570072076,1.600642414150065,0.043222857142857146,558,5160,1003,539,464,0.799203187250996,1.0000000000000002,216.1142857142857,89,65,0.36762374139669773,0.05662492299821202,PLTR,0.2128467992678538,1.3445727577393538,0,0,0.0259569926167868,0.00944019592584769,30,18,12,0.29768221446733756,2022-05-27,2022-07-13,98.0,0.0,12,0.08208569715541593,0.06088194079620702,9,3,0,15,0.0633725605761865,0.048039424028256755,10,5,0,18,0.06255895703628425,0.053573549944437596,12,6,0,1.3845281284357789,1.685994434006118
ma50_200,ma50_250_top10_p5,sp500,1,2.0,1.6438751308456512,1.6798621149726356,0.035986984126984124,379,3697,1001,540,461,0.797609561752988,1.0000000000000002,179.93492063492062,82,53,0.346568209618159,0.05660199915457053,PLTR,0.2121263972146314,1.4317487336310197,0,0,0.027397918847427524,0.008024295896311484,31,17,12,0.3260009334076961,2022-05-27,2022-07-13,85.0,0.0,12,0.08715197569773775,0.07014247589760167,10,2,0,15,0.06884358473779087,0.06717603145671455,11,4,0,18,0.06665560812137507,0.06414278558484936,13,5,0,1.4999271943377146,1.7793301245311683
ma50_200,ma50_250_top15_p1,sp500,1,2.0,1.0662989373413092,1.1075389373413091,0.04124,1554,3093,1005,545,460,0.8007968127490039,1.0,206.20000000000002,131,93,0.2894536143004359,0.05735776724674382,STX,0.115559083868801,0.9507398534725082,0,1,0.017771648955688484,0.0,29,20,11,0.2900407588125222,2022-05-27,2022-07-13,253.0,0.0,12,0.06913990829127885,0.06354926804035708,9,3,0,15,0.050561844310976996,0.05833990231797851,10,5,0,18,0.04797740305525853,0.05314578281281278,12,6,0,0.9013389373413094,1.1636779034026234
ma50_200,ma50_250_top15_p2,sp500,1,2.0,1.166782956344696,1.2109811781229178,0.044198221778221775,1068,10341,1004,537,467,0.8,1.0000000000000002,220.9911088911088,116,95,0.2922942300205971,0.05691207856255045,STX,0.12460611256972105,1.042176843774975,0,1,0.01944638260574494,0.0020816996960493443,30,19,11,0.28599798345920546,2022-05-27,2022-07-13,249.0,0.0,12,0.07344019619434092,0.06925138711283435,9,3,0,15,0.05444156077440485,0.061889747528206904,10,5,0,18,0.051478486493236136,0.05291229855685871,12,6,0,0.9899900692318089,1.2811055614685134
ma50_200,ma50_250_top15_p3,sp500,1,2.0,1.3011858802238958,1.340837142295158,0.03965126207126207,826,8855,1003,542,461,0.799203187250996,1.0000000000000002,198.25631035631034,116,86,0.29104282206429505,0.05771930564581836,PLTR,0.13754501794724192,1.1636408622766539,0,1,0.021686431337064934,0.0038005928189083172,30,18,12,0.28294102732817256,2022-05-27,2022-07-13,233.0,0.0,12,0.07512921439584387,0.06742384387173239,9,3,0,15,0.05772478722669077,0.0585523096162201,10,5,0,18,0.054679163662347756,0.048142380720160444,12,6,0,1.1425808319388473,1.423632496083255
ma50_200,ma50_250_top15_p5,sp500,1,2.0,1.3443978570042845,1.3781502590466865,0.03375240204240204,571,6796,1001,545,456,0.797609561752988,1.0000000000000002,168.76201021201018,110,71,0.29036213419252455,0.057506521210482546,PLTR,0.15913473226422603,1.1852631247400585,0,0,0.022406630950071407,0.012819342395794672,31,17,12,0.29113782181231634,2022-05-27,2022-07-13,230.0,0.0,12,0.07905997034748913,0.07990038123476553,10,2,0,15,0.061699968874823444,0.07842232436874091,11,4,0,18,0.05865783876216246,0.05969912517479035,13,5,0,1.2093882488346765,1.4904399462344353
cluster_residual,r5_top3_p1,sp500,1,2.0,1.1226653836975353,1.3534126152866275,0.23074723158909236,1703,4865,1055,573,482,0.8406374501992032,1.0000000000000002,1153.7361579454619,172,120,0.17889389390230315,0.05200072961527229,SMCI,0.1571580415100561,0.9655073421874792,0,0,0.018711089728292253,0.010841823604706546,31,20,9,0.33436956508731897,2025-01-30,2025-04-21,159.0,0.0,12,0.06982936280798936,0.07306373642382039,9,3,0,15,0.020552572302255823,0.02662939498646865,9,6,0,18,0.023829609667920332,0.04449759947224251,11,7,0,0.19967645734116565,1.1777839070341845
cluster_residual,r5_top3_p2,sp500,1,2.0,1.1666666991985006,1.3794987114475903,0.21283201224908932,712,2096,918,456,578,0.7314741035856573,1.0000000000000004,1064.1600612454467,132,105,0.2895024498811821,0.06846967544629765,SMCI,0.3155406730777783,0.8511260261207223,0,0,0.019444444986641676,0.0,29,22,9,0.3289842160204198,2022-06-07,2022-09-23,203.0,0.011990559077825456,12,0.08452421257633062,0.08561689937861391,10,2,0,15,0.0432439451217054,0.050996084686003945,10,5,0,18,0.047223744166115564,0.06281479083518218,12,6,0,0.3153386502021432,1.2912551209070726
cluster_residual,r5_top3_p3,sp500,1,2.0,0.29383769106279,0.42556659745519654,0.13172890639240642,375,964,595,297,490,0.47410358565737054,1.0000000000000004,658.6445319620321,100,83,0.2756407852935027,0.081150514765425,VLO,0.23005844398969416,0.06377924707309585,0,0,0.004897294851046506,0.0,27,24,9,0.36062529694628537,2024-07-17,2025-03-13,,0.25532788294660297,12,0.009826371425895855,0.02156914100621682,7,5,0,15,-0.007890816868117255,-0.028756324165265138,7,8,0,18,-0.01164191518280293,-0.03247827761466591,7,11,0,-0.2330779345068359,0.10269150839419222
cluster_residual,r5_top5_p1,sp500,1,2.0,1.0089520915202796,1.2246773894436136,0.215725297923334,2632,7902,1055,586,469,0.8406374501992032,1.0000000000000002,1078.62648961667,186,138,0.16525573562755724,0.05057361081227305,SMCI,0.10811332031887483,0.9008387712014048,0,0,0.01681586819200466,0.010028524907248645,33,18,9,0.32456367287043175,2025-01-30,2025-04-04,142.0,0.0,12,0.06278388672860753,0.07403845661066777,10,2,0,15,0.020917670059796344,0.04632151207614757,10,5,0,18,0.0237241535147565,0.05393952203190694,12,6,0,0.14605089982694366,1.0727400788356705
cluster_residual,r5_top5_p2,sp500,1,2.0,1.0781672407349816,1.3029401619703087,0.22477292123532724,1186,3816,1030,545,508,0.8207171314741036,1.0000000000000004,1123.8646061766362,167,114,0.274271866992879,0.05280157227693671,SNDK,0.2674446975709613,0.8107225431640204,0,0,0.017969454012249687,0.0,25,26,9,0.33974570983305696,2022-03-29,2022-09-27,211.0,0.0,12,0.08993170483161121,0.11533264374819421,9,3,0,15,0.053399418271115155,0.08559191184061696,9,6,0,18,0.051811460796148526,0.08539521737993806,11,7,0,0.1790755557936723,1.1882166453967582
cluster_residual,r5_top5_p3,sp500,1,2.0,0.20349629445973122,0.39845587824028794,0.1949595837805569,692,2060,850,429,554,0.6772908366533864,1.0000000000000004,974.7979189027844,131,106,0.19151268304159344,0.06287641340853296,SMCI,0.13715840724779696,0.06633788721193426,0,0,0.0033916049076621884,0.0,23,28,9,0.4701833294331045,2021-05-03,2022-09-29,95.0,0.1495914863156443,12,0.025975176113590955,0.026702043336678038,7,5,0,15,0.0018564778211560065,-0.03318074048441974,7,8,0,18,-0.003233818654037109,-0.03172102470820585,7,11,0,-0.5763420406624966,-0.04876150663260037
cluster_residual,r5_top10_p1,sp500,1,2.0,0.7590976937439207,0.959196534679297,0.20009884093537622,4820,15343,1055,588,467,0.8406374501992032,1.0000000000000002,1000.494204676881,194,148,0.1640287404927588,0.047179761168130566,SMCI,0.07628646098550527,0.6828112327584154,0,3,0.012651628229065343,0.005461601271732962,32,19,9,0.2852920091460888,2022-04-20,2022-09-27,197.0,0.0,12,0.044061790989281154,0.049770935972916895,10,2,0,15,0.013767435246132664,0.020841929740645408,10,5,0,18,0.016289799820588105,0.024669477905386105,12,6,0,-0.04129766999758419,0.8059910575656752
cluster_residual,r5_top10_p2,sp500,1,2.0,0.8612991166520565,1.0709441252978973,0.20964500864584096,2415,8125,1054,563,491,0.8398406374501992,1.0000000000000004,1048.2250432292049,184,138,0.21316338330753742,0.04505018413744736,SMCI,0.17528538280612896,0.6860137338459276,0,1,0.014354985277534272,0.0015324145367921673,30,21,9,0.38273707739370993,2022-05-04,2023-03-15,94.0,0.005693784341762928,12,0.05745119180420599,0.06359896323739508,10,2,0,15,0.027262364691289866,0.0492898304441838,10,5,0,18,0.029088968269641094,0.05630476424031494,12,6,0,0.022719082068692553,0.8509156146709644
