symbol,decision_date,entry_date,exit_date,net_pnl,position_return,holding_sessions,close_mfe,close_mae,terminal_giveback,winner,large_winner,large_loser,momentum_126_21,volatility_63,dollar_volume_median63,relative_volume_1_20,distance_sma50,distance_sma200,market_cap,revenue_cagr,eps_cagr
MDLZ,2022-06-10,2022-06-13,2022-06-17,-0.005435081525748912,-0.016305244577246737,5,-0.01661129568106312,-0.028737541528239263,0.006644518272425293,False,False,False,0.053341902313626344,0.24482636419229528,603998595.84,1.117157229847767,-0.047905391862096636,-0.03730750108461245,84410345075.2,0.034536820075755426,0.10878159509634511
MELI,2020-11-20,2020-11-23,2020-12-04,0.02915508854644546,0.08746526563933639,9,0.09002633656311332,0.00545592991819599,0.0020678044248219063,True,False,False,1.2656887286221905,0.560707321963465,608386280.4000001,1.2389687726246241,0.17401162354276956,0.5345864325357146,70438509135.45,0.3961354874072016,
MELI,2023-02-17,2023-02-21,2023-03-10,0.006238898942877685,0.018716696828633056,14,0.15527445428806286,0.004046031601059319,0.08847383322677893,True,False,False,0.37587215267802176,0.45506676071112595,505097014.8,0.8881703576853491,0.09155835231970144,0.24537855975267742,55504742512.59999,0.6995053845400434,
MELI,2023-04-06,2023-04-10,2023-04-14,0.023314455800636385,0.06994336740190917,5,0.06256835507092617,0.02154715071578961,0.0,True,False,False,0.4599909083491649,0.4077023958595178,625673782.1600001,0.7168531132259922,0.041983132427268366,0.30007301032505973,62570899995.0,0.6615430244424185,
MELI,2023-05-26,2023-05-30,2023-06-09,-0.024892506557887568,-0.0746775196736627,9,-0.005981884756215083,-0.06857583349392948,0.06239352476392368,False,False,False,0.44259939511222823,0.359792882230253,542638431.02,0.9816938023364994,0.012456053551697321,0.22458191621532708,64443503797.26,0.6615430244424185,
MELI,2024-02-09,2024-02-12,2024-02-16,0.0014248873518344224,0.004274662055503267,5,0.01818777367858493,-0.01950372949924728,0.001752692250226895,True,False,False,0.4005065154715046,0.27904737589902057,540688404.6,1.0906031983003646,0.05940566847034656,0.272294928284347,87562069257.26,0.6615430244424185,
MELI,2024-09-27,2024-09-30,2024-11-01,0.0011540332910433741,0.0034620998731301226,25,0.022030847078285287,-0.046757164404223284,0.022225465868729533,True,False,False,0.2631735560212476,0.37076867414376574,522928972.5,1.0941354161877566,0.0681512035797247,0.2198448121737877,104675515471.82,0.38219934809044487,
MELI,2024-11-15,2024-11-18,2024-11-22,0.03047871697972302,0.09143615093916907,5,0.0664893617021276,0.01921276595744681,0.0,True,False,False,0.5076591862798783,0.4362229381347673,562867523.61,1.3580032635021915,-0.07735196480352946,0.06915830597667161,95311190960.0,0.38219934809044487,
MELI,2025-06-20,2025-06-23,2025-06-27,0.020368036203955206,0.06110410861186562,5,0.065059218490646,0.02041758708050967,6.240093850995443e-05,True,False,False,0.37469885939665537,0.4002720885079194,861790138.44,1.189188056168706,0.01615518541774752,0.15936701274546006,121866856998.75,0.3838925598413514,1.8253156552078962
MELI,2025-07-25,2025-07-28,2025-08-08,-0.007034969206336337,-0.021104907619009013,10,0.018190274841437537,-0.02020295983086684,0.02296828752642699,False,False,False,0.5249099639855981,0.2932024891095804,771982778.07,1.0190459645048324,-0.0482822262790219,0.11404459568764658,119775590280.0,0.3838925598413514,1.8253156552078962
META,2023-04-21,2023-04-24,2023-11-10,0.15415125459950557,0.4624537637985167,141,0.5386451386451385,-0.028665028665028625,0.0,True,True,False,0.3677185296734895,0.5766021819787668,4900997723.52,0.897419766657443,0.09258403900436218,0.38016431144945106,,0.18148216662273842,0.10133092246629549
META,2023-11-17,2023-11-20,2023-11-24,2.590180397597742e-05,7.770541192793226e-05,4,0.019707963809012075,0.0062408552061872236,0.009734539699602918,True,False,False,0.4681090721359171,0.2822212045537558,5808277958.490001,0.7904289550453493,0.07538340063038818,0.26907780970821427,,0.18148216662273842,0.10133092246629549
META,2024-03-28,2024-04-01,2024-04-05,0.01823959809566154,0.054718794286984625,5,0.08238916256157647,0.00851806239737285,0.0,True,False,False,0.6675394473919931,0.48868436683964045,6595527990.240001,1.2461921350400742,0.04407215231352368,0.3799773129888182,,0.16218942639510225,0.13809466128485393
MRNA,2020-07-24,2020-07-27,2020-10-02,-0.02878318229545005,-0.08634954688635016,49,0.010666005208979312,-0.32605729877216905,0.15726156517425272,False,False,False,2.2913705583756316,1.0505626828317574,1315910958.3899999,1.0658515189971915,0.1039318430278584,1.048011189789317,26988320939.079998,-0.17808970602174623,
MRNA,2020-12-31,2021-01-04,2021-01-29,0.17766022741498172,0.5329806822449452,19,0.6148465914389629,0.018185209363051458,0.0,True,True,False,1.354483219235266,0.9210009551227692,1559301322.32,0.8189544326936079,-0.04209746454284391,0.4269976703890812,38512086989.56,-0.17808970602174623,
MRNA,2021-03-05,2021-03-08,2021-05-07,0.08727483096413305,0.2618244928923992,44,0.44034068912117696,-0.08253968253968258,0.17708091366627965,True,True,False,1.1139434106551098,0.8098554003610877,2442295020.2400002,1.2837600720397824,-0.08367980990116575,0.3817382474115274,52845541044.58,0.5743406090072278,
MRNA,2021-05-14,2021-05-17,2021-07-09,0.1239430706346635,0.37182921190399054,38,0.47867924528301886,-0.006352201257861623,0.014465408805031332,True,True,False,1.0420232469025406,0.757688970760008,1366593868.2,0.673611449398141,0.07398647434557892,0.38875592193002473,64514815143.159996,0.5743406090072278,
MRNA,2021-07-23,2021-07-26,2021-12-10,-0.031767227939328804,-0.09530168381798641,98,0.3762179359713662,-0.3585205806323324,0.6459960798795558,False,False,False,0.5331887201735346,0.5956715095542683,1771631611.72,2.456673058417434,0.5989574667137878,1.2826846787804982,139451623289.06,0.5743406090072278,
MRNA,2023-01-13,2023-01-17,2023-01-27,-0.005670065965534595,-0.017010197896603785,9,0.04856435775300039,0.0077436866334921195,0.04082067111950827,False,False,False,0.6250411319512981,0.6869087228396711,717356127.1800001,0.7830487812685509,0.062409944157077346,0.24384535439146227,77351613312.0,4.150114789387345,
MRNA,2024-06-21,2024-06-24,2024-07-12,-0.04130820607455568,-0.12392461822366704,14,0.022516162591959654,-0.13836664932748743,0.11993757895519064,False,False,True,0.8797749869178446,0.5900113093601397,422048568.96000004,1.3036306837453202,0.026763585760159136,0.2908704061427627,50968565947.200005,1.0440676164542766,
MRVL,2021-11-05,2021-11-08,2021-11-12,0.0005746989772048416,0.0017240969316145247,5,0.018433818433818416,-0.016354816354816393,0.0,True,False,False,0.31350806451612767,0.28897770657599914,385340150.7,1.0664220747705446,0.1231002944504529,0.31633600273305507,,,
MRVL,2021-11-19,2021-11-22,2021-11-26,-0.006173153125578586,-0.01851945937673576,4,-0.01651131824234342,-0.041411451398135846,0.024900133155792425,False,False,False,0.4548806941431651,0.28901293617477664,398477638.71999997,0.9941929764705892,0.12284441874960494,0.3399564577034695,,,
MRVL,2022-01-21,2022-01-24,2022-01-28,-0.0181322800115121,-0.054396840034536306,5,0.014494793132564077,-0.08682803264846606,0.08119898677174231,False,False,False,0.5826150742710414,0.5630665119979404,719777767.95,1.453017662377518,-0.10694942293299725,0.152476354775271,,,
MSTR,2024-12-27,2024-12-30,2025-06-20,0.11704945590203693,0.3511483677061108,118,0.32000626174076396,-0.25500939261114586,0.16252348152786467,True,True,False,1.1850250200778416,1.1847570373473968,6703534660.8,0.6066664632479375,0.0033481423465211435,0.7039562870152234,,0.010658934772430184,
MU,2021-04-01,2021-04-05,2021-04-09,0.0076494218144835665,0.022948265443450702,5,0.014623136175626605,-0.004647250775872691,0.0,True,False,False,0.9580312019336399,0.5222864856423547,1885599004.0,1.6372604582515693,0.0711930106423797,0.4525066782142073,102872826445.59,0.017879075490151886,-0.18647838237839998
MU,2021-05-07,2021-05-10,2021-05-21,-0.00030266215988825236,-0.0009079864796647571,10,-0.044967628016480354,-0.09593878752207186,0.004826368452030549,False,False,False,1.0137362637362646,0.48854281112664094,1817935688.93,0.7859592582480365,-0.033398238127144375,0.25510690049686824,95714810278.02,0.017879075490151886,-0.18647838237839998
MU,2022-03-18,2022-03-21,2022-04-08,-0.03856886809749898,-0.11570660429249695,15,0.03873908089631595,-0.08671983795417137,0.12545891885048732,False,False,True,0.3602378929481749,0.5883566358223812,1943409052.8,1.3317966489257245,-0.07463945781166981,-0.002028366976074336,88829911034.58,-0.0302852491642438,-0.23503590184806844
MU,2024-05-03,2024-05-06,2024-05-17,0.02588283373517418,0.07764850120552254,10,0.06770746368341962,-0.016446819168475568,0.021706461846718872,True,False,False,0.8294265074450842,0.5001825621721436,2046690070.32,0.7968514656971355,0.058967990915218094,0.38172378173100996,125944553823.7,-0.10198699246756437,
MU,2024-06-14,2024-06-17,2024-06-21,-0.004625057142430611,-0.013875171427291833,4,0.05405962357466665,-0.04148921555158691,0.09554883912625356,False,False,False,0.7091468307033975,0.4844199952517231,2152206875.7000003,0.9738235327091042,0.14579365015035717,0.5367998664975779,155218152820.56003,-0.10198699246756437,
MU,2024-07-19,2024-07-22,2024-07-26,-0.011039558236836533,-0.0331186747105096,5,-0.0006934812760055475,-0.06856796116504849,0.050884188626907134,False,False,False,0.8849035744994482,0.4491652944938751,2162852897.92,0.7193910892476022,-0.12928574912212243,0.14970459957306192,125461418656.46,-0.10198699246756437,
MU,2025-10-31,2025-11-03,2026-01-16,0.17156680489317805,0.5147004146795342,52,0.5510422234099412,-0.13898450026723674,0.0,True,True,False,1.073927765237023,0.49849121022678883,3443316433.56,0.7226509593926222,0.317827448643186,0.9046240991082051,251174224651.95,0.06737304073833017,-0.006953343150291835
MU,2026-01-23,2026-01-26,2026-04-30,0.12169355716064806,0.3650806714819442,67,0.32632111251580254,-0.18634639696586597,0.018710493046776078,True,True,False,1.1623797982956776,0.6925828513720114,6759403286.6,1.0701207479003183,0.43881136504370644,1.3837827617284915,448593550887.75,0.06737304073833017,-0.006953343150291835
NFLX,2022-11-25,2022-11-28,2023-04-21,0.05556630213434781,0.16669890640304344,100,0.2956338028169012,-0.0250704225352113,0.14077464788732375,True,False,False,0.58385488490506,0.6094057939927818,2667319292.04,0.4052793084259552,0.0934950943222812,0.10769012335825168,1267692255727.8,0.234204011007338,0.6124880242361668
NFLX,2024-05-17,2024-05-20,2024-05-24,0.011525574781583468,0.034576724344750405,5,0.04869439071566739,0.02461315280464227,0.006221792392005376,True,False,False,0.7164061621500042,0.3159249495339561,1846910028.48,1.106908617391336,0.028189713997385013,0.24357502090060978,2687869776224.0,0.10505155455198345,0.2556107113655368
NFLX,2025-06-13,2025-06-16,2025-07-03,0.016788802428299186,0.05036640728489756,13,0.10471044382115169,0.006987295825771289,0.03460650057746251,True,False,False,0.4477133226001184,0.3627840061916776,4304054742.96,0.9237490640797409,0.09083683559316502,0.3187672194712776,5185057687650.0,0.09506815276416458,0.20827759083415698
NFLX,2025-08-08,2025-08-11,2025-08-22,0.0026440539313319937,0.007932161793995982,10,0.025601107074900487,-0.007882966367657507,0.0333110929893492,True,False,False,0.41824017056215057,0.2584730516148116,3528713584.44,1.1210522242304768,-0.014752288230573396,0.1879113228374074,5182876126440.0,0.09506815276416458,0.20827759083415698
NVDA,2021-07-30,2021-08-02,2021-08-13,0.009787233852099772,0.029361701556299316,10,0.04756345177664967,-5.076142131987815e-05,0.022791878172588875,True,False,False,0.5454001120275067,0.353284231940109,6660694111.469999,1.0608956738516049,0.05779605839550683,0.310859786607973,1208938000000.0,0.1967164440112552,0.12662773006197825
NVDA,2021-08-20,2021-08-23,2021-09-10,0.016620582363165125,0.049861747089495374,14,0.08926612941681378,0.039196986314434135,0.01740498784035105,True,False,False,0.4129439336578349,0.342118149372806,6827349667.320001,3.127514346963749,0.06654533791185457,0.35384138102096974,1290592000000.0,0.1967164440112552,0.12662773006197825
NVDA,2021-09-24,2021-09-27,2021-12-31,0.13434704337474007,0.4030411301242202,68,0.5373312728721553,-0.09112474004334348,0.182631786221779,True,True,False,0.6692090926169467,0.3398618510427554,6123996090.0,0.8727857501569534,0.05749408718519389,0.344314243575909,1369022000000.0,0.1967164440112552,0.12662773006197825
NVDA,2022-01-07,2022-01-10,2022-01-14,-0.0020811580935081874,-0.0062434742805245625,5,0.053346375230427734,-0.00022572514201879557,0.03976524585230057,False,False,False,0.826456241032999,0.5795424633985677,13105950400.640001,0.8968689245826743,-0.08541517995304715,0.2690430542313069,1689314000000.0002,0.1967164440112552,0.12662773006197825
NVDA,2022-03-11,2022-03-14,2022-03-25,0.08473417557281632,0.25420252671844895,10,0.287210206227994,-0.024646760254241062,0.020942887191915283,True,True,False,0.35565257119650706,0.6202664261607346,13119646548.560001,0.7263567266259414,-0.11411270570824072,-0.061719835699076575,1370200000000.0,0.1967164440112552,0.12662773006197825
NVDA,2023-03-24,2023-03-27,2023-12-29,0.22791113208690447,0.6837333962607135,193,0.8783396057681556,-0.022208145470805185,0.03305138428289278,True,True,False,0.37733542867120673,0.5907885541889075,10430622217.1,0.9358481679113448,0.21619240355479352,0.5727526577898947,6614413000000.0,0.35066263311967893,0.15426484821455344
NVDA,2024-03-15,2024-03-18,2024-03-28,0.00042274193672248617,0.0012682258101674585,9,0.05104659910607601,-0.021385582156923544,0.051400628402000326,True,False,False,0.6818388711879841,0.500458514571732,30828145000.239998,1.0493870649069368,0.25357237406868527,0.7158078958925673,21959125000000.0,0.5424587637243126,0.9076178442740985
NVDA,2024-04-05,2024-04-08,2024-10-04,0.1553638754525789,0.4660916263577367,126,0.528523111612176,-0.140924464487035,0.12018038331454362,True,True,False,0.8270577572711548,0.5060852637055708,39324039868.119995,0.7022971317839517,0.10231413573088233,0.6087529409055019,22002000000000.0,0.5424587637243126,0.9076178442740985
NVDA,2024-10-11,2024-10-14,2024-10-18,0.004959887027652658,0.014879661082957973,5,0.0117241884663295,-0.035685498644390745,0.0005129332454019142,True,False,False,0.3108441158348758,0.6405001647191221,37696646253.76,0.6210583607145107,0.13946435031935445,0.37231491583385457,337000000000.0,0.5424587637243126,0.9076178442740985
NVDA,2024-11-01,2024-11-04,2024-12-27,0.001726352843376874,0.005179058530130622,38,0.08505210990452583,-0.06049121784126532,0.08650972961154435,True,False,False,0.43006809848088223,0.514215273726623,35850462739.159996,0.8727437415834974,0.07928263574529915,0.2929765803409836,338500000000.0,0.5424587637243126,0.9076178442740985
NVDA,2025-08-29,2025-09-02,2025-09-19,0.009929154031230647,0.029787462093691944,14,0.04600000000000004,-0.017529411764705793,0.006764705882353006,True,False,False,0.4379143088116415,0.25899254987860093,27154958876.079998,1.5539936512271684,0.021451777483257217,0.2553305422684886,4249992000000.0,0.6956084958684912,-0.08624841789032756
PANW,2022-03-04,2022-03-07,2022-04-14,0.03418462208524018,0.10255386625572055,29,0.12417564741836906,-0.06144442657230176,0.003985487820134859,True,False,False,0.26298564450945894,0.5381083395887346,802189974.52,1.246490205675532,0.061926236783779176,0.19794833271682188,325829292351.78,0.23238163282141078,
PANW,2022-04-22,2022-04-25,2022-05-20,-0.05453513260121073,-0.1636053978036322,20,0.047563318777292585,-0.23778165938864626,0.21144104803493446,False,False,True,0.26907158014160815,0.5004877860668717,874176355.03,1.33355475229393,-0.004962132923327145,0.13423718292933162,334052316411.24005,0.23238163282141078,
PANW,2022-05-27,2022-05-31,2022-06-03,0.0030240269814147073,0.009072080944244122,4,0.025450941526263593,-0.005490584737363635,0.009435084241823377,True,False,False,0.1945380026782466,0.5356440840015559,1009081904.67,0.6045040206857365,-0.09759345196145208,-0.023346508584211834,296192508410.4,0.23238163282141078,
PANW,2023-09-01,2023-09-05,2023-09-08,0.009883052683371994,0.029649158050115983,4,0.024844464587367554,0.009723538379135643,0.0,True,False,False,0.48666416228399756,0.4888200277298472,1018169552.4,0.5337346092441541,0.022070180580329835,0.24873358776691767,48416783651.84,0.23792175076599364,
PANW,2024-03-08,2024-03-11,2024-03-22,-0.001470178796583229,-0.004410536389749687,10,0.042472152353575154,0.008192597915917865,0.012001437297880058,False,False,False,0.7235672404009852,0.6838139639480644,1175426188.95,0.7167439609136914,-0.13220011428199774,0.05298156408536192,172936416081.6,0.2647832327560904,
PANW,2024-09-20,2024-09-23,2024-09-27,-0.0054466464587385795,-0.01633993937621574,5,0.01333765163113898,-0.011453303497821143,0.024790955128960124,False,False,False,0.3732488452876288,0.3468789562451124,869493000.46,1.5168045725853745,0.012662750433951597,0.07986335975710368,221486144000.0,0.23547855366039294,
PDD,2020-09-11,2020-09-14,2020-09-25,-0.04307972062625769,-0.1292391618787731,10,-0.005365057149521735,-0.13307674364357358,0.12771168649405185,False,False,True,1.4479760934528678,0.6132361019688684,713565030.1500001,0.6316683182553535,-0.03263515025319985,0.4844588596521575,,2.9120477903646225,
PDD,2020-12-04,2020-12-07,2020-12-11,-0.006378226346281243,-0.019134679038843732,5,0.07377105065793965,0.0008181632235630953,0.06708938433217426,False,False,False,1.202997002997006,0.7623202462000663,593466108.53,0.6066573062037864,0.4015237117587802,0.9326223107222509,,2.9120477903646225,
PDD,2020-12-18,2020-12-21,2020-12-24,0.0031625626658996382,0.009487687997698915,4,0.04423024336888148,-0.049630844954881015,0.0,True,False,False,1.2063333333333346,0.7879323838209019,912208116.69,0.796872005998621,0.25145361989054726,0.8355602471007928,,2.9120477903646225,
PDD,2021-01-29,2021-02-01,2021-02-19,0.027797509525370655,0.08339252857611197,14,0.16878925834149716,0.0024779577018383403,0.039416815536218675,True,False,False,0.936043802423113,0.9233501348301328,1175718760.72,0.7050358215567318,0.059886022757072555,0.6739533624531786,,2.9120477903646225,
PDD,2021-03-19,2021-03-22,2021-04-01,0.0062892149707261934,0.018867644912178582,9,0.012557599634176242,-0.1263850293714165,0.0,True,False,False,1.1375696036685246,0.8260744973329337,1261006459.3999999,1.1116856202277696,-0.18599871872294793,0.18793450610450058,,2.9120477903646225,
PDD,2021-04-30,2021-05-03,2021-05-07,-0.028850600293443638,-0.08655180088033092,5,0.01200729937979328,-0.014598759586448629,0.006463618844906316,False,False,False,0.8165535956580745,0.6979732356955314,1054450856.01,1.062853529949845,-0.09324548112220088,0.05367338092027474,,2.9120477903646225,
PDD,2022-09-30,2022-10-03,2022-12-02,0.1440275678358907,0.43208270350767214,44,0.3834321422848903,-0.28761416439673126,0.0,True,True,False,0.46196432232930174,0.6968868693785334,522334119.74,1.1452992105775974,0.07583076896628782,0.1918751368904208,,0.9271816856585249,
PDD,2022-12-09,2022-12-12,2023-01-13,0.028663164479986573,0.08598949343995972,23,0.11149306749169252,-0.06703334479202472,0.0,True,False,False,0.7482269503546093,0.8696494945107857,670419433.4499999,0.820116301060765,0.37978873282762105,0.6507361701853605,,0.9271816856585249,
PDD,2023-02-03,2023-02-06,2023-04-06,-0.07153096852840643,-0.2145929055852193,43,0.05069474598349988,-0.22188449848024316,0.2687798523664786,False,False,True,0.4760901280596528,0.6319342581133187,839069306.25,0.8864661197865278,0.07686314775035252,0.507057487980173,,0.9271816856585249,
PDD,2023-04-14,2023-04-17,2023-04-21,-0.005134700948701439,-0.015404102846104318,5,0.013267955004326426,-0.005624459186616693,0.014854340928756815,False,False,False,0.34488351518726,0.6065350050147804,813482827.08,0.5062275697745143,-0.20161187578741724,-0.0647399498928346,,0.9271816856585249,
PDD,2023-11-10,2023-11-13,2024-03-01,0.05074946151479235,0.15224838454437706,75,0.3640706688299984,-0.015413737155218987,0.22065981611682006,True,False,False,0.5599007733839181,0.47483748397936143,722681289.6,0.46649606148049266,0.06726176493618352,0.2944092536491325,,0.6299045062034014,
PEP,2022-06-10,2022-06-13,2022-06-17,-0.0047344290222510145,-0.014203287066753044,5,-0.004921198529869719,-0.027471500654083325,0.016694698810191366,False,False,False,0.04372821234175239,0.22793682426148523,1044933391.36,1.0133452988612024,-0.044028116820093444,-0.01695795910503961,224838521528.0,0.0714290794878798,-0.14534169837377597
PLTR,2024-12-27,2024-12-30,2025-11-07,0.38237081365815534,1.1471124409744662,216,1.689252336448598,-0.15654205607476634,0.3796728971962615,True,True,False,2.139446036294178,0.7012575844853199,3556125395.0,0.7621182377986443,0.2822674795693345,1.1894627261136619,,0.2677040968358839,
PTON,2020-12-24,2020-12-28,2021-03-12,-0.11648993717003278,-0.34946981151009837,52,0.020853658536585273,-0.3820121951219513,0.340670731707317,False,False,True,1.4740671203942788,0.7278990778414255,1760590293.2,0.6153027798567684,0.35432966008589406,1.1955914111248966,,,
QCOM,2020-12-11,2020-12-14,2020-12-18,0.0021377992648081547,0.006413397794424464,5,0.03340234644582463,0.009592822636300902,0.01601104209799864,True,False,False,0.8491298359834736,0.43637798211341144,1099795976.25,3.189934944966485,0.050728912231946977,0.4128708045299412,163180680000.0,0.018656135483371417,0.4006539302223575
QCOM,2022-03-04,2022-03-07,2022-03-11,-0.031185585055134663,-0.09355675516540399,5,-0.03209709216362733,-0.07528339083292257,0.02938639724001968,False,False,False,0.26973417892322304,0.44563199843077894,1918093030.9499998,1.0151016243505318,-0.07500624225418917,0.05615536275805866,181731200000.0,0.14127335725579915,
REGN,2020-04-09,2020-04-13,2020-05-15,0.038477222827176305,0.11543166848152892,25,0.12716548504912017,-0.0006249877932071879,0.0007812347415088183,True,False,False,0.6378824192866186,0.579195956598999,584880596.16,0.6628299517658094,0.1614327174618384,0.45533675728239387,,0.17406954161243826,0.3386499394633202
REGN,2021-09-17,2021-09-20,2021-10-01,-0.04689510959813678,-0.14068532879441034,10,0.0050012425447314435,-0.11345986580516909,0.11846110834990053,False,False,True,0.33234807035197034,0.21959324798801738,482383756.43999994,1.37711451355423,0.045531327126139276,0.22996876209912043,,0.1310394740899159,0.4343404823322239
REGN,2022-06-17,2022-06-21,2022-06-24,0.008046886356807599,0.024140659070422798,4,0.04979089537913062,0.005827505827505686,0.0,True,False,False,0.025593154414625063,0.32752738831993483,486107028.35999995,3.3133364551860534,-0.11245424009919369,-0.08499253086466885,,0.46163070017933316,0.5006695149279581
SBUX,2022-11-04,2022-11-07,2022-11-25,0.02945830235331206,0.08837490705993618,14,0.08606959746918297,-0.013308606959746894,0.0,True,False,False,0.07185700575815801,0.37110023516301016,674857610.58,2.505598155102601,0.05467646714383134,0.08953754551600612,107770152000.0,0.055242728808817754,0.029867865488936607
SMCI,2024-07-26,2024-07-29,2024-08-30,-0.14124568510040736,-0.4237370553012221,25,-0.02647315915807591,-0.3926990689994867,0.3662259098414108,False,False,True,1.8688388789175763,0.7586461488534078,4825198651.799999,0.7680239924687035,-0.15159370274032413,0.09552911091841931,376790863939.3,0.28752274950561296,0.926801798021001
SNDK,2026-04-24,2026-04-27,2026-04-30,0.021635029833654867,0.0649050895009646,4,0.07538407975324746,-0.016961785719539657,0.0,True,False,False,5.3708646616541325,0.9832075906225106,12270134988.300001,0.7069430369121265,0.3827925788781261,2.027253924569878,,,
STX,2026-01-16,2026-01-20,2026-01-23,0.017696589903858608,0.05308976971157583,4,0.07288151335954662,0.009288213257376388,0.001331310566890398,True,False,False,1.2016504928555052,0.7656911108591321,985679862.12,1.0612118294760036,0.15227898552260322,0.7505516252554221,,,
STX,2026-02-20,2026-02-23,2026-04-02,0.040501312519594816,0.12150393755878446,29,0.05896686159844067,-0.14035087719298234,0.012768031189083873,True,False,False,1.3481820042294834,0.7669083738612077,1064307993.96,0.6661172219442272,0.19087380086328287,0.8374715290466297,,,
TMUS,2022-06-03,2022-06-06,2022-06-10,-0.027517565984314,-0.082552697952942,5,0.004348141169649988,-0.05420682658163645,0.058554967751286435,False,False,False,0.14309153713298883,0.30169921297128366,696452379.39,1.0767832047457924,0.05531419177811303,0.10990325211971141,170665500615.94,0.22751552433597277,-0.10483403453369833
TMUS,2022-06-17,2022-06-21,2022-09-30,0.024332841611909326,0.07299852483572798,72,0.13602657191410472,0.017070909933569967,0.09964467789278553,True,False,False,0.058127745860089064,0.31883689936672366,696387704.4999999,2.4929559462424433,-0.016118112094213433,0.040584763128115764,159396905230.86002,0.22751552433597277,-0.10483403453369833
TMUS,2022-10-07,2022-10-10,2022-10-14,-0.006133991746883831,-0.018401975240651493,5,0.0010175158078347124,-0.04411657823969761,0.045134094047532325,False,False,False,0.191907182682846,0.2558432265072721,701283994.1999999,0.9867654341585478,-0.031100689052965924,0.05885438020290912,171889804770.86002,0.22751552433597277,-0.10483403453369833
TSLA,2020-04-09,2020-04-13,2020-08-21,0.4743480055568023,1.423044016670407,93,2.4736003795580865,0.10300596448420785,0.0,True,True,False,1.6926636664685417,1.2103980014395392,10979025844.94,0.7162411611176023,-0.11417331964244126,0.45667960687954445,1558630931670.0,0.5203303543465363,
TSLA,2020-09-25,2020-09-28,2021-03-19,0.19707483262029452,0.5912244978608836,120,1.0797183363948943,-0.08614761433752527,0.5374687956290332,True,True,False,2.1710898379970542,0.9894725435791409,29694018517.839996,0.761944730623762,0.1124047079837962,1.014058458326112,221603044923.71997,0.5203303543465363,
TSLA,2021-05-21,2021-05-24,2021-05-28,0.029577016294230766,0.0887310488826923,5,0.08468019257221449,0.03970082530949104,0.00968019257221453,True,False,False,0.7056690524719158,0.6989622113199003,22042239807.36,0.847228650653586,-0.12978004504505847,-0.016921081718519693,1672679110210.56,0.38924709218761877,
TSLA,2021-11-26,2021-11-29,2021-12-23,-0.005260036594738517,-0.015780109784215554,19,0.03975512947438209,-0.18260837973096933,0.07062734448087638,False,False,False,0.5330280649926147,0.5042141456446386,18466278954.16,0.3895803717173267,0.14290036319876065,0.4569777663162098,3115454109143.0405,0.38924709218761877,
TSLA,2021-12-31,2022-01-03,2022-01-07,-0.04953364622347898,-0.14860093867043694,5,0.045332171640165564,-0.10524068830320188,0.15057285994336744,False,False,True,0.9115285245443767,0.6081804028380259,25654068435.0,0.5760409398797212,-0.0035145447385929174,0.35133346644884833,3043061957871.3604,0.38924709218761877,
TSLA,2022-01-28,2022-01-31,2022-03-18,0.03333798875229161,0.10001396625687484,34,0.07334624331106565,-0.12452017279508654,0.03589966884761275,True,False,False,0.5980432543769338,0.7019824013762415,27949737432.59,1.5154738674875032,-0.18227448176578853,0.03929941874262033,2437116039331.2,0.38924709218761877,
TSLA,2022-04-22,2022-04-25,2022-05-27,-0.07738613028146063,-0.2321583908443819,25,0.019459227555491898,-0.3583460167318713,0.24351103711043232,False,False,True,0.3287097374790553,0.6459338420674674,22351498950.27,1.0860253851989632,0.07468163204902623,0.11891292941435672,3116180473306.65,0.35854997984631454,
TSLA,2023-07-21,2023-07-24,2023-09-01,-0.0019292495807826842,-0.0057877487423480525,30,0.051631815516904433,-0.1577486808676959,0.09400039085401601,False,False,False,0.7270851361246085,0.4667241334547495,31266156232.480003,1.2888829334769107,0.10530445820017542,0.3409550449746226,822729984314.0199,0.49083623816114597,
TSLA,2023-11-03,2023-11-06,2023-11-10,-0.019705510323391753,-0.05911653097017526,5,-0.00803643182426994,-0.06250558085543356,0.033619073131529564,False,False,False,0.40173566192324195,0.5189134563693777,28098873702.239998,1.011512408012905,-0.10183968516206154,0.004105025660690043,695976030111.9601,0.49083623816114597,
TSLA,2024-10-04,2024-10-07,2024-11-15,0.12386486415463582,0.37159459246390747,30,0.4056224899598393,-0.1419678714859437,0.11759036144578294,True,True,False,0.30378384502095956,0.6212334691785426,18489551930.82,1.0866568188011285,0.11584972438404728,0.23336932797696242,796452386983.2001,0.4535401790352638,1.7376783755949794
TSLA,2024-11-22,2024-11-25,2024-11-29,-0.002348469221741938,-0.007045407665225814,4,-0.041594935302937674,-0.07566501915921586,0.0,False,False,False,0.5306146433188406,0.7511780031149997,18912526820.68,0.9059277700208073,0.33514200084980095,0.6643495625039832,1122829708712.4,0.4535401790352638,1.7376783755949794
TSLA,2024-12-06,2024-12-09,2024-12-27,0.027169010972662465,0.0815070329179874,14,0.20686099444178963,-0.019667513392520264,0.12122431528382083,True,False,False,0.6513850732600746,0.7318699040491359,19838698032.510002,0.9565692417337816,0.3701475261870599,0.7770432150410851,1239584125326.3,0.4535401790352638,1.7376783755949794
