campaign_id,symbol,gross_pnl,execution_adjustment,net_pnl
CAM-0612,TT,0.0,0.0,0.0
CAM-0612,TTD,0.0,0.0,0.0
CAM-0612,ABBV,0.0,0.0,0.0
CAM-0612,TWTR,0.0,0.0,0.0
CAM-0612,TXN,0.0,0.0,0.0
CAM-0612,TXT,0.0,0.0,0.0
CAM-0612,TYL,0.0,0.0,0.0
CAM-0612,UA,0.0,0.0,0.0
CAM-0612,UAA,0.0,0.0,0.0
CAM-0612,UAL,0.0,0.0,0.0
CAM-0612,UBER,0.0,0.0,0.0
CAM-0612,UDR,0.0,0.0,0.0
CAM-0612,UHS,0.0,0.0,0.0
CAM-0612,ULTA,0.0,0.0,0.0
CAM-0612,UNH,0.0,0.0,0.0
CAM-0612,UNM,0.0,0.0,0.0
CAM-0612,UNP,0.0,0.0,0.0
CAM-0612,UPS,0.0,0.0,0.0
CAM-0612,URI,0.0,0.0,0.0
CAM-0612,USB,0.0,0.0,0.0
CAM-0612,V,0.0,0.0,0.0
CAM-0612,VFC,0.0,0.0,0.0
CAM-0612,VIAC,0.0,0.0,0.0
CAM-0612,VICI,0.0,0.0,0.0
CAM-0612,VLO,0.0,0.0,0.0
CAM-0612,VLTO,0.0,0.0,0.0
CAM-0612,VMC,0.0,0.0,0.0
CAM-0612,VNO,0.0,0.0,0.0
CAM-0612,VRSK,0.0,0.0,0.0
CAM-0612,VRSN,0.0,0.0,0.0
CAM-0612,VRT,0.0,0.0,0.0
CAM-0612,VRTX,0.0,0.0,0.0
CAM-0612,VST,0.0,0.0,0.0
CAM-0612,VTR,0.0,0.0,0.0
CAM-0612,VTRS,0.0,0.0,0.0
CAM-0612,VZ,0.0,0.0,0.0
CAM-0612,WAB,0.0,0.0,0.0
CAM-0612,ABNB,0.0,0.0,0.0
CAM-0612,WELL,0.0,0.0,0.0
CAM-0612,WFC,0.0,0.0,0.0
CAM-0612,WHR,0.0,0.0,0.0
CAM-0612,WLTW,0.0,0.0,0.0
CAM-0612,WM,0.0,0.0,0.0
CAM-0612,WMB,0.0,0.0,0.0
CAM-0612,WMT,0.0,0.0,0.0
CAM-0612,WRB,0.0,0.0,0.0
CAM-0612,WRK,0.0,0.0,0.0
CAM-0612,WSM,0.0,0.0,0.0
CAM-0612,ADI,0.0,0.0,0.0
CAM-0612,ADBE,0.0,0.0,0.0
CAM-0612,ACN,0.0,0.0,0.0
CAM-0612,ACGL,0.0,0.0,0.0
CAM-0612,ALXN,0.0,0.0,0.0
CAM-0612,WEC,0.0,0.0,0.0
CAM-0612,WTW,0.0,0.0,0.0
CAM-0612,WU,0.0,0.0,0.0
CAM-0612,WY,0.0,0.0,0.0
CAM-0612,WYNN,0.0,0.0,0.0
CAM-0612,XEL,0.0,0.0,0.0
