symbol,asset_class,component,morning,hold,state,cost,signal_days,net,positive_fraction,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_trades,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_trades,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_trades
XLK,unlevered,open_session,15,60,high_opening_volume,5.0,73,-0.07330133822959362,0.3424657534246575,0.08101922366352421,38,True,-0.07330133822959362,-0.0040722965683107565,-0.004212019467604133,12,1,73,-0.07126292645658694,-0.004750861763772462,-0.0049547629349985245,11,1,56,-0.07550277430243213,-0.006291897858536011,-0.004938101834290998,9,1,46
IWM,unlevered,open_session,15,15,high_opening_volatility,5.0,75,-0.07924052493059008,0.28,0.07924052493059008,24,True,-0.07924052493059008,-0.004402251385032783,-0.0014035326740951537,13,3,75,-0.07129497286856523,-0.004752998191237682,-0.0011556603065564497,11,3,64,-0.04608989396834162,-0.003840824497361802,-0.0011359081011623196,9,3,46
IWM,unlevered,open_session,15,60,high_opening_volume,5.0,75,-0.0766888860828745,0.3333333333333333,0.0766888860828745,29,True,-0.0766888860828745,-0.004260493671270805,-0.001926574549000526,14,0,75,-0.07129644254743306,-0.004753096169828871,-0.001736840329904621,12,0,64,-0.0647928631404463,-0.005399405261703859,-0.0012825092838029128,10,0,52
DIA,unlevered,combined_previous_close,60,30,high_opening_volume,5.0,84,-0.11155702845813031,0.20238095238095238,0.11290660886578929,38,True,-0.11155702845813031,-0.00619761269211835,-0.0037379773127703686,17,1,84,-0.07149304565074854,-0.004766203043383236,-0.0022580805200302922,14,1,68,-0.061759010505177514,-0.005146584208764793,-0.001663974537057522,11,1,58
SOXL,leveraged,combined_previous_close,30,30,high_opening_volatility,10.0,53,-0.1682143956704275,0.41509433962264153,0.17437595914267534,20,True,-0.1682143956704275,-0.00934524420391264,-0.003832743323712917,11,4,53,-0.07153472539596684,-0.004768981693064456,-0.0021447885839707137,8,4,40,-0.10013751804363535,-0.008344793170302947,-0.002191947163581176,7,4,29
SPY,unlevered,open_session,60,60,high_opening_volume,5.0,71,-0.07898633351592721,0.29577464788732394,0.0931147244083873,38,True,-0.07898633351592721,-0.004388129639773734,-0.002410703548532789,14,0,71,-0.07164339674259212,-0.004776226449506141,-0.0018805459660767854,11,0,63,-0.08997890283020338,-0.0074982419025169484,-0.005233052166501606,11,0,52
QQQ,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,60,-0.08738036226378176,0.3333333333333333,0.0902960589585956,31,True,-0.08738036226378176,-0.004854464570210098,-0.003913746625542447,11,1,60,-0.07182985935015518,-0.004788657290010346,-0.00376762756951432,9,1,48,-0.05549389941092975,-0.004624491617577479,-0.003913746625542447,8,1,34
TQQQ,leveraged,open_session,60,60,high_opening_volume,10.0,62,-0.08435881180035198,0.4032258064516129,0.1548655151954571,38,True,-0.08435881180035198,-0.004686600655575111,-0.0014157758581886948,10,2,62,-0.07188634723853005,-0.004792423149235336,-0.0018484025816478677,8,2,54,-0.15845357950344463,-0.013204464958620385,-0.00541561013286973,7,2,36
XLF,unlevered,combined_previous_close,30,15,high_opening_volume,5.0,71,-0.08542371525248293,0.2112676056338028,0.08421189399282869,30,True,-0.08542371525248293,-0.004745761958471274,-0.0029644041782296293,13,1,71,-0.07302663611909055,-0.0048684424079393695,-0.002861247685358781,11,1,58,-0.07399182163821894,-0.006165985136518244,-0.0037558661366536295,10,1,49
XLK,unlevered,combined_previous_close,60,30,high_opening_volume,5.0,86,-0.09723424492225818,0.26744186046511625,0.09548349737131301,38,True,-0.09723424492225818,-0.00540190249568101,-0.004926400720442203,15,1,86,-0.07316636587441849,-0.0048777577249612325,-0.004486117098424169,12,1,71,-0.07815751833474405,-0.006513126527895337,-0.006190382645797687,10,1,65
SMH,unlevered,combined_previous_close,15,30,high_opening_volume,5.0,67,-0.10218912219902099,0.2835820895522388,0.10680362212978012,20,True,-0.10218912219902099,-0.005677173455501166,-0.003335815563367095,13,0,67,-0.07334767453207369,-0.004889844968804913,-0.0025623638610785537,10,0,58,-0.07491339721778512,-0.006242783101482093,-0.004256392303202627,9,0,49
DIA,unlevered,open_session,60,30,high_opening_volume,5.0,90,-0.10176842691788779,0.2222222222222222,0.10097685480114638,37,True,-0.10176842691788779,-0.00565380149543821,-0.0049701704145158065,17,0,90,-0.0735657171497689,-0.004904381143317926,-0.004110667644152688,14,0,77,-0.07440944043122677,-0.0062007867026022305,-0.0059355297252716155,12,0,67
SMH,unlevered,open_session,15,60,high_opening_volatility,5.0,67,-0.09614944978032547,0.3880597014925373,0.09614944978032547,2,True,-0.09614944978032547,-0.005341636098906971,-0.004114333841035933,10,4,67,-0.0736824318230741,-0.004912162121538274,-0.004436276207852696,9,3,58,-0.06964663885854261,-0.005803886571545218,-0.004461109601673674,8,3,40
SMH,unlevered,combined_previous_close,15,30,high_opening_volatility,5.0,61,-0.12546569488527815,0.21311475409836064,0.1267989222835315,20,True,-0.12546569488527815,-0.006970316382515452,-0.0016133661854593195,12,4,61,-0.07397864595228543,-0.004931909730152362,-0.001356986563117335,9,4,48,-0.06184267498958551,-0.005153556249132126,-0.0013753951020031296,8,4,36
DIA,unlevered,combined_previous_close,60,30,high_opening_volatility,5.0,72,-0.09032877507883874,0.2361111111111111,0.09190154464781741,35,True,-0.09032877507883874,-0.005018265282157708,-0.0043975870020430685,14,2,72,-0.07430438677258044,-0.004953625784838696,-0.004829931798156939,11,2,59,-0.06109636233152482,-0.0050913635276270686,-0.00449572861330233,9,2,44
SMH,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,61,-0.13899594696112128,0.3770491803278688,0.14181751126765407,20,True,-0.13899594696112128,-0.007721997053395626,-0.0027611742348229162,11,4,61,-0.07434452600871189,-0.004956301733914125,-0.0015257031949246214,8,4,48,-0.0629975470628853,-0.005249795588573775,-0.001984731211294277,7,4,36
SPY,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,82,-0.08551436453817629,0.32926829268292684,0.08636234672336451,38,True,-0.08551436453817629,-0.004750798029898683,-0.00430450584075498,14,0,82,-0.0759186224481403,-0.0050612414965426865,-0.0044447775643474685,12,0,69,-0.06535787030702511,-0.005446489192252092,-0.0054320765249932235,10,0,53
DIA,unlevered,combined_previous_close,15,15,high_opening_volatility,5.0,72,-0.08789852178716517,0.18055555555555555,0.08789852178716517,3,True,-0.08789852178716517,-0.004883251210398065,-0.004372804827980303,17,1,72,-0.07626271292588471,-0.005084180861725647,-0.004863529804134736,14,1,65,-0.06938711037514744,-0.005782259197928953,-0.005275244520343003,11,1,48
TQQQ,leveraged,combined_previous_close,30,60,high_opening_volatility,10.0,51,-0.0971783297830886,0.45098039215686275,0.10192684056733103,38,True,-0.0971783297830886,-0.005398796099060478,-0.0024698824889178295,11,4,51,-0.07657182816324493,-0.005104788544216328,-0.002506212111281103,8,4,39,-0.056793188604640665,-0.004732765717053389,-0.0027674542454578233,7,4,29
XLF,unlevered,combined_previous_close,60,30,high_opening_volatility,5.0,65,-0.08173988260035336,0.27692307692307694,0.08644127636081911,3,True,-0.08173988260035336,-0.00454110458890852,-0.002489088207161483,14,2,65,-0.07742633544022903,-0.0051617556960152685,-0.0025343380925200165,12,2,53,-0.06978310794186282,-0.005815258995155235,-0.003835933937670233,10,2,39
SMH,unlevered,open_session,60,30,all,5.0,200,-0.12378638219871918,0.385,0.12945671940614412,9,True,-0.12378638219871918,-0.006877021233262177,-0.006972990273630575,15,0,200,-0.07784754428007146,-0.0051898362853380975,-0.005923005832982553,12,0,173,-0.11693808030423924,-0.009744840025353271,-0.006550455749561479,10,0,139
SMH,unlevered,open_session,60,60,all,5.0,200,-0.13331768260201582,0.43,0.15439840944811756,76,True,-0.13331768260201582,-0.007406537922334212,-0.008363730120861779,12,0,200,-0.07802985960537301,-0.005201990640358201,-0.006728630252913925,9,0,173,-0.10208332898942074,-0.008506944082451728,-0.008363730120861779,8,0,139
XLF,unlevered,combined_previous_close,30,15,high_opening_volatility,5.0,65,-0.0887516125358131,0.2,0.09135347167107777,1,True,-0.0887516125358131,-0.004930645140878505,-0.004131376489724448,14,2,65,-0.0780703941614892,-0.00520469294409928,-0.004043979416130328,12,2,56,-0.06283089183961998,-0.005235907653301665,-0.0036954786997937528,10,2,40
XLF,unlevered,combined_previous_close,15,30,high_opening_volume,5.0,73,-0.09689054265731523,0.2465753424657534,0.09970482535298675,38,True,-0.09689054265731523,-0.0053828079254064016,-0.004429701536446395,15,0,73,-0.07856899163680586,-0.005237932775787058,-0.003127328608638069,12,0,62,-0.06553292532445865,-0.005461077110371554,-0.0034203225433475093,10,0,53
DIA,unlevered,open_session,30,15,high_opening_volatility,5.0,69,-0.08088972606558764,0.2318840579710145,0.08345754451383891,3,True,-0.08088972606558764,-0.004493873670310424,-0.0031942033851282137,13,3,69,-0.07901738070622366,-0.005267825380414911,-0.004528855750191574,12,2,60,-0.05620994399960766,-0.004684161999967305,-0.003453250670204966,10,2,42
XLF,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,71,-0.09696364348235753,0.22535211267605634,0.09795528598470582,38,True,-0.09696364348235753,-0.005386869082353196,-0.0038215240229943492,15,1,71,-0.07902979056672288,-0.005268652704448192,-0.003759948497225274,12,1,58,-0.06696571502308513,-0.0055804762519237605,-0.0038215240229943492,10,1,49
IWM,unlevered,open_session,15,15,high_opening_volume,5.0,75,-0.08472684051850043,0.22666666666666666,0.08472684051850043,29,True,-0.08472684051850043,-0.004707046695472246,-0.0030027328251505114,16,0,75,-0.07935601386355662,-0.005290400924237108,-0.0032363666227660515,14,0,64,-0.055767019857089095,-0.004647251654757424,-0.0030027328251505114,11,0,52
TQQQ,leveraged,combined_previous_close,15,30,high_opening_volatility,10.0,57,-0.11900319318943708,0.3684210526315789,0.12771185623110815,38,True,-0.11900319318943708,-0.0066112885105242825,-0.006997977727954852,14,1,57,-0.07966681085832827,-0.0053111207238885514,-0.005887915595587101,11,1,46,-0.06563197933976361,-0.0054693316116469675,-0.0056631656879536085,9,1,33
TQQQ,leveraged,open_session,15,30,all,10.0,192,-0.0928943535548169,0.4166666666666667,0.1606977398522872,2,True,-0.0928943535548169,-0.00516079741971205,-0.011792951503039661,12,0,192,-0.08024532949319385,-0.00534968863287959,-0.012144580383725123,10,0,160,-0.1638032683724342,-0.013650272364369517,-0.012373348444122634,9,0,128
XLF,unlevered,open_session,15,30,high_opening_volatility,5.0,67,-0.08142949087152107,0.34328358208955223,0.08904204930886506,0,True,-0.08142949087152107,-0.004523860603973393,-0.002167422031156996,13,1,67,-0.08032635411527744,-0.005355090274351829,-0.0023305888067473024,12,1,61,-0.0607062003356974,-0.005058850027974783,-0.002167422031156996,10,1,43
SMH,unlevered,open_session,60,15,all,5.0,200,-0.09379592276682458,0.42,0.13242075862810587,20,True,-0.09379592276682458,-0.005210884598156921,-0.008038395316270541,15,0,200,-0.08044352032781699,-0.005362901355187799,-0.00899975385864793,12,0,173,-0.12322136889100599,-0.010268447407583833,-0.009789675018098631,11,0,139
DIA,unlevered,combined_previous_close,15,15,high_opening_volume,5.0,86,-0.10331613944580365,0.11627906976744186,0.10224820188240791,13,True,-0.10331613944580365,-0.00573978552476687,-0.005014727923736584,15,2,86,-0.0804725207596495,-0.005364834717309966,-0.0033396960507356965,12,2,72,-0.08054419991209572,-0.006712016659341309,-0.005014727923736584,11,1,65
SMH,unlevered,open_session,30,60,all,5.0,184,-0.12062766387121227,0.41304347826086957,0.1278577356233701,37,True,-0.12062766387121227,-0.006701536881734015,-0.005176860442739961,13,0,184,-0.08074905849773817,-0.0053832705665158775,-0.004117687474718523,11,0,156,-0.09650690493464742,-0.008042242077887285,-0.005176860442739961,10,0,127
XLF,unlevered,open_session,15,60,high_opening_volatility,5.0,67,-0.07507604113670685,0.34328358208955223,0.09529517119246145,0,True,-0.07507604113670685,-0.004170891174261492,-0.003334940305752765,11,1,67,-0.08084981236949962,-0.005389987491299974,-0.0035097451917341926,10,1,61,-0.07756558980489081,-0.006463799150407568,-0.0038179388023375505,9,1,43
DIA,unlevered,open_session,15,30,high_opening_volume,5.0,85,-0.10592378578833694,0.2235294117647059,0.1048163767896263,13,True,-0.10592378578833694,-0.005884654766018719,-0.004223309100336581,17,1,85,-0.08098514447794103,-0.0053990096318627355,-0.003224441211058582,14,1,74,-0.07795440454108737,-0.006496200378423948,-0.006779461461409342,12,0,68
DIA,unlevered,combined_previous_close,30,60,high_opening_volatility,5.0,70,-0.09310016954826739,0.2,0.09342816796324582,3,True,-0.09310016954826739,-0.005172231641570411,-0.004439505557268519,13,2,70,-0.08111243756020914,-0.005407495837347276,-0.004933912996132439,10,2,60,-0.07527567890249587,-0.006272973241874656,-0.00570831527634158,9,2,44
TQQQ,leveraged,open_session,15,15,high_opening_volume,10.0,76,-0.09518620216285478,0.3684210526315789,0.10672330994932033,29,True,-0.09518620216285478,-0.005288122342380821,-0.00617474214780267,11,1,76,-0.0813076236282676,-0.0054205082418845064,-0.00562234018986929,9,1,62,-0.07610701600064829,-0.006342251333387357,-0.005974146126097701,7,1,44
IWM,unlevered,open_session,30,15,high_opening_volume,5.0,84,-0.0899183390310141,0.23809523809523808,0.0899183390310141,29,True,-0.0899183390310141,-0.004995463279500783,-0.002974718224372841,16,0,84,-0.08144960563122094,-0.005429973708748063,-0.0032363666227660515,14,0,73,-0.06717650800485919,-0.005598042333738266,-0.003245127856740415,11,0,61
XLF,unlevered,open_session,15,30,high_opening_volume,5.0,74,-0.09455552142074086,0.25675675675675674,0.09789007328603239,42,True,-0.09455552142074086,-0.005253084523374492,-0.0032595656380463023,16,0,74,-0.08146632473354654,-0.005431088315569769,-0.0034859921757846024,13,0,65,-0.07043527725541565,-0.005869606437951304,-0.003598699631879365,11,0,54
SOXL,leveraged,open_session,15,30,high_opening_volume,10.0,74,-0.12551860288033534,0.40540540540540543,0.2277332567042084,29,True,-0.12551860288033534,-0.006973255715574185,-0.012612697639109105,12,1,74,-0.08146688788544987,-0.005431125859029991,-0.013038909142805144,9,1,65,-0.2414880337370452,-0.020124002811420433,-0.018295043184757276,8,1,44
TQQQ,leveraged,combined_previous_close,30,15,high_opening_volatility,10.0,51,-0.09113797544218472,0.3137254901960784,0.10825415164197894,30,True,-0.09113797544218472,-0.005063220857899151,-0.0020999706116615613,11,4,51,-0.08151955894120988,-0.005434637262747326,-0.002136106575780339,9,4,39,-0.08654809184167811,-0.007212340986806509,-0.0028938071213007732,7,4,29
QQQ,unlevered,open_session,15,30,all,5.0,197,-0.09748546998806096,0.3350253807106599,0.10067455095466082,2,True,-0.09748546998806096,-0.005415859443781164,-0.007196549464977553,14,0,197,-0.08174187939191979,-0.005449458626127986,-0.0073133747162186236,12,0,164,-0.09870614167336877,-0.008225511806114064,-0.0075363145355666905,11,0,132
XLF,unlevered,combined_previous_close,30,30,high_opening_volatility,5.0,65,-0.0886598284980401,0.23076923076923078,0.09211139562407211,1,True,-0.0886598284980401,-0.004925546027668894,-0.004015855759510523,14,2,65,-0.08199732019903772,-0.005466488013269181,-0.004747685821632874,12,2,56,-0.05827797268996526,-0.004856497724163772,-0.003841120883250837,10,2,40
DIA,unlevered,combined_previous_close,15,30,high_opening_volume,5.0,86,-0.11773197338594832,0.19767441860465115,0.11777955145091468,36,True,-0.11773197338594832,-0.00654066518810824,-0.005963035638327285,16,2,86,-0.08290476346808462,-0.005526984231205641,-0.003224441211058582,13,2,72,-0.0715832879617363,-0.005965273996811358,-0.004351880572072642,11,1,65
XLK,unlevered,open_session,60,60,all,5.0,198,-0.11177408615862261,0.3939393939393939,0.13500863593346957,55,True,-0.11177408615862261,-0.006209671453256811,-0.006991269662382338,14,0,198,-0.08334840757973372,-0.005556560505315581,-0.006337494397138821,11,0,169,-0.12714041869756976,-0.010595034891464147,-0.008233060671599568,10,0,137
IWM,unlevered,open_session,30,30,high_opening_volume,5.0,84,-0.10628292072401957,0.2857142857142857,0.10628292072401957,29,True,-0.10628292072401957,-0.005904606706889976,-0.004312601172727026,14,0,84,-0.08350904267653925,-0.005567269511769283,-0.004094907933129721,11,0,73,-0.06818054457638911,-0.005681712048032426,-0.0041322973557351705,8,0,61
DIA,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,88,-0.12044826753346316,0.17045454545454544,0.12180886069149532,36,True,-0.12044826753346316,-0.006691570418525731,-0.0054343745634179985,18,0,88,-0.08354920328354443,-0.005569946885569628,-0.004380493529129614,15,0,73,-0.07049878339416749,-0.005874898616180624,-0.004639850366135456,12,0,65
QQQ,unlevered,open_session,30,30,high_opening_volume,5.0,75,-0.09813923023773019,0.26666666666666666,0.09813923023773019,38,True,-0.09813923023773019,-0.0054521794576516775,-0.002580799773827025,16,1,75,-0.08472370187284928,-0.005648246791523285,-0.0026598401703273877,13,1,63,-0.06311194316517621,-0.0052593285970980175,-0.002580799773827025,11,1,50
SMH,unlevered,open_session,30,15,all,5.0,184,-0.09183577245400931,0.40217391304347827,0.12081513180432557,20,True,-0.09183577245400931,-0.0051019873585560725,-0.007628081597467695,14,0,184,-0.08475017708126087,-0.0056500118054173916,-0.009942266194051252,12,0,156,-0.11264301039074409,-0.009386917532562008,-0.010103099114798397,11,0,127
XLF,unlevered,open_session,30,60,high_opening_volume,5.0,72,-0.10109065895410196,0.2638888888888889,0.10518092069250462,44,True,-0.10109065895410196,-0.005616147719672331,-0.005434186564661436,14,1,72,-0.08549893202140313,-0.005699928801426875,-0.005337747124278036,11,1,61,-0.10232921209943313,-0.008527434341619428,-0.006135083582293699,10,1,50
XLK,unlevered,open_session,30,60,high_opening_volume,5.0,80,-0.08244531272392064,0.325,0.09773455588375346,55,True,-0.08244531272392064,-0.004580295151328924,-0.0010094820944744343,11,2,80,-0.08550338859948892,-0.005700225906632594,-0.0003579326052239873,9,2,63,-0.08252349915304447,-0.006876958262753706,-0.0010094820944744343,8,1,53
SOXL,leveraged,combined_previous_close,30,15,high_opening_volume,10.0,67,-0.14117465283846498,0.43283582089552236,0.20587272049241767,38,True,-0.14117465283846498,-0.007843036268803609,-0.006730748346762183,11,3,67,-0.08571153423312261,-0.005714102282208174,-0.0008763626320874573,8,3,54,-0.21732255635594622,-0.018110213029662186,-0.01109683753362245,8,3,39
XLF,unlevered,open_session,15,15,high_opening_volume,5.0,74,-0.09445308596185475,0.21621621621621623,0.0960829451823757,42,True,-0.09445308596185475,-0.005247393664547486,-0.003533842939425713,13,0,74,-0.08575807077434561,-0.005717204718289707,-0.0035883583176018474,11,0,65,-0.07130505371336271,-0.005942087809446893,-0.005495152844891271,10,0,54
DIA,unlevered,open_session,15,60,high_opening_volume,5.0,85,-0.11619776164991091,0.2235294117647059,0.11376246033111237,13,True,-0.11619776164991091,-0.006455431202772828,-0.005017602430442414,15,1,85,-0.08650148679784586,-0.005766765786523058,-0.003676070488558003,12,1,74,-0.10007277949328708,-0.008339398291107256,-0.007067518171184561,12,0,68
QQQ,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,84,-0.10074323804351004,0.32142857142857145,0.10629203786753139,31,True,-0.10074323804351004,-0.00559684655797278,-0.005491438972336893,14,0,84,-0.0868715592663254,-0.005791437284421693,-0.006218445258086014,11,0,71,-0.061840382202341115,-0.005153365183528426,-0.005812845308955428,9,0,55
IWM,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,68,-0.1010060234345409,0.3088235294117647,0.1010060234345409,24,True,-0.1010060234345409,-0.005611445746363384,-0.004987520159210501,13,1,68,-0.08703995175211598,-0.0058026634501410655,-0.004831463758036114,11,1,55,-0.060245822474631616,-0.005020485206219301,-0.0036842205936848393,8,1,41
XLF,unlevered,open_session,15,15,high_opening_volatility,5.0,67,-0.09381569923481448,0.2537313432835821,0.09640309904107425,0,True,-0.09381569923481448,-0.005211983290823026,-0.002524976765410747,13,1,67,-0.08711588655524694,-0.005807725770349796,-0.0026100864380855793,11,1,61,-0.06058094975535899,-0.00504841247961325,-0.003086422130291644,9,1,43
XLF,unlevered,combined_previous_close,15,30,high_opening_volatility,5.0,63,-0.09704395552151246,0.2857142857142857,0.10046376899712983,3,True,-0.09704395552151246,-0.005391330862306248,-0.004388147574165335,15,1,63,-0.08732647139856409,-0.005821764759904272,-0.004747685821632874,13,1,53,-0.05938135237380948,-0.00494844603115079,-0.0035391373141900884,10,1,38
DIA,unlevered,combined_previous_close,60,60,high_opening_volume,5.0,84,-0.12805135655271993,0.19047619047619047,0.1256487176034501,13,True,-0.12805135655271993,-0.007113964252928885,-0.0030881547128948084,15,1,84,-0.08742057298391503,-0.005828038198927669,-0.00227858556360494,12,1,68,-0.0832707180809864,-0.006939226506748867,-0.0028906928645919816,10,1,58
DIA,unlevered,combined_previous_close,60,60,high_opening_volatility,5.0,72,-0.10165010753232417,0.2222222222222222,0.10296055058377362,35,True,-0.10165010753232417,-0.005647228196240232,-0.0054349845531038166,14,2,72,-0.08853047119407165,-0.00590203141293811,-0.005936056110075194,11,2,59,-0.08488000644514937,-0.007073333870429114,-0.006512639482099736,9,2,44
DIA,unlevered,combined_previous_close,15,30,high_opening_volatility,5.0,72,-0.1046594762204982,0.20833333333333334,0.1046594762204982,3,True,-0.1046594762204982,-0.005814415345583234,-0.005227685825289874,17,1,72,-0.09005520529570321,-0.006003680353046881,-0.00576478555221982,14,1,65,-0.06625824238275879,-0.005521520198563233,-0.005178398064569434,11,1,48
DIA,unlevered,open_session,15,15,high_opening_volume,5.0,85,-0.10650922007796904,0.12941176470588237,0.10544508542761766,13,True,-0.10650922007796904,-0.005917178893220502,-0.005399469735623996,16,1,85,-0.09093920304172198,-0.006062613536114799,-0.005398978515445574,13,1,74,-0.08676078858475933,-0.007230065715396611,-0.007365538917295356,12,0,68
XLF,unlevered,open_session,15,60,high_opening_volume,5.0,74,-0.10007391417819889,0.2702702702702703,0.11028000144609285,44,True,-0.10007391417819889,-0.005559661898788827,-0.003366988906109869,14,0,74,-0.09096678084012422,-0.006064452056008281,-0.003985453721281229,11,0,65,-0.09893628993774739,-0.008244690828145615,-0.0060772291511038135,11,0,54
XLK,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,83,-0.12784887519240473,0.3132530120481928,0.1263914386968753,38,True,-0.12784887519240473,-0.00710271528846693,-0.006331410436423157,14,2,83,-0.09176845681570023,-0.006117897121046682,-0.003441358521281357,11,2,67,-0.08129771066817304,-0.006774809222347754,-0.005733221232847141,10,1,58
IWM,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,76,-0.10767146825127372,0.35526315789473684,0.11437752590409678,29,True,-0.10767146825127372,-0.005981748236181873,-0.0048163283237073196,14,0,76,-0.092948459993066,-0.006196563999537733,-0.004649011544448967,12,0,65,-0.0578100758822192,-0.004817506323518267,-0.0034377849877130218,9,0,55
DIA,unlevered,open_session,30,30,high_opening_volume,5.0,85,-0.11927621737748018,0.17647058823529413,0.11850633053140613,38,True,-0.11927621737748018,-0.006626456520971121,-0.004964148802473312,17,1,85,-0.09336202664158633,-0.006224135109439088,-0.004016663506063445,14,1,71,-0.08312749592610658,-0.006927291327175548,-0.004238978811552441,12,0,63
XLK,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,88,-0.1270466307105037,0.22727272727272727,0.1270466307105037,38,True,-0.1270466307105037,-0.007058146150583539,-0.006714413802844099,16,2,88,-0.09348644632767333,-0.006232429755178222,-0.005212538779515885,13,2,70,-0.07930731283519998,-0.006608942736266665,-0.005722615102120021,11,1,62
XLK,unlevered,open_session,30,30,all,5.0,198,-0.11502944653820568,0.40404040404040403,0.1133132094961854,2,True,-0.11502944653820568,-0.0063905248076780935,-0.007819950420066724,14,0,198,-0.09414389552801394,-0.006276259701867596,-0.007228369080359842,11,0,165,-0.09964525837964044,-0.008303771531636703,-0.007819950420066724,10,0,133
SOXL,leveraged,combined_previous_close,60,15,all,10.0,204,-0.16826347327105529,0.46078431372549017,0.2830403645809123,37,True,-0.16826347327105529,-0.00934797073728085,-0.019788225753044175,13,0,204,-0.09463104829649793,-0.0063087365530998625,-0.016189416314249083,10,0,169,-0.23817442945317202,-0.019847869121097667,-0.02442765707116784,10,0,141
QQQ,unlevered,open_session,30,60,high_opening_volume,5.0,75,-0.10030791595120336,0.32,0.10030791595120336,38,True,-0.10030791595120336,-0.0055726619972890756,-0.003179629559062591,15,1,75,-0.09469687144428085,-0.006313124762952056,-0.0040538654735803314,13,1,63,-0.07950470214796668,-0.00662539184566389,-0.0032293566404552054,11,1,50
DIA,unlevered,open_session,30,15,high_opening_volume,5.0,85,-0.11188068609235224,0.11764705882352941,0.11082294878066135,13,True,-0.11188068609235224,-0.006215593671797347,-0.0049888750194751474,17,1,85,-0.0947541830671973,-0.006316945537813153,-0.004353715265524305,14,1,71,-0.08098610165007858,-0.006748841804173215,-0.005301831384474931,12,0,63
DIA,unlevered,combined_previous_close,30,60,high_opening_volume,5.0,88,-0.13281840381064902,0.20454545454545456,0.13042890037515165,13,True,-0.13281840381064902,-0.0073788002117027235,-0.004663287335958,17,0,88,-0.09482433188321171,-0.006321622125547447,-0.004322202594456592,14,0,73,-0.09520032847457405,-0.007933360706214504,-0.005198716057328967,12,0,65
DIA,unlevered,open_session,30,60,high_opening_volume,5.0,85,-0.12478986361131683,0.2,0.12205972293093803,13,True,-0.12478986361131683,-0.006932770200628713,-0.003409731580264863,16,1,85,-0.09484102682349327,-0.0063227351215662175,-0.0017175711052248577,13,1,71,-0.10123897124624848,-0.008436580937187374,-0.006495607431733719,12,0,63
QQQ,unlevered,open_session,15,60,all,5.0,197,-0.11140422222617752,0.36548223350253806,0.1343686447192196,35,True,-0.11140422222617752,-0.006189123457009862,-0.006247479167770242,13,0,197,-0.09510181386439565,-0.0063401209242930434,-0.006671140781741136,11,0,164,-0.12807933345855438,-0.010673277788212865,-0.008256610438177658,10,0,132
TQQQ,leveraged,combined_previous_close,60,60,high_opening_volume,10.0,61,-0.13212679519977666,0.32786885245901637,0.13506495337298163,38,True,-0.13212679519977666,-0.007340377511098704,-0.001919621782628167,12,2,61,-0.0951819824134198,-0.0063454654942279864,-0.00314854710089596,9,2,47,-0.07691555097169578,-0.006409629247641315,-0.0017387462340514026,7,2,32
DIA,unlevered,open_session,60,60,high_opening_volume,5.0,90,-0.13079771657016737,0.2111111111111111,0.12840264516698663,13,True,-0.13079771657016737,-0.0072665398094537426,-0.005610923616500507,15,0,90,-0.09618560682563515,-0.006412373788375677,-0.004194106763277805,12,0,77,-0.09850679190481426,-0.008208899325401189,-0.005610923616500507,11,0,67
SMH,unlevered,open_session,15,60,high_opening_volume,5.0,65,-0.08400772978467286,0.4153846153846154,0.10090217222398812,2,True,-0.08400772978467286,-0.004667096099148492,-0.00437281071248935,12,1,65,-0.09666067625198493,-0.006444045083465662,-0.007175160006356873,11,1,57,-0.09457145292521685,-0.007880954410434737,-0.007443396095765442,10,1,43
XLK,unlevered,combined_previous_close,60,60,high_opening_volume,5.0,86,-0.11040222472931804,0.29069767441860467,0.12188330001475922,38,True,-0.11040222472931804,-0.006133456929406558,-0.005564733093908647,14,1,86,-0.09751201469162507,-0.006500800979441671,-0.006964922137157381,11,1,71,-0.11032639781871167,-0.00919386648489264,-0.009297913021548199,10,1,65
TQQQ,leveraged,combined_previous_close,30,30,high_opening_volatility,10.0,51,-0.14149924087288557,0.35294117647058826,0.14560170857703314,78,True,-0.14149924087288557,-0.007861068937382532,-0.00471099791900631,11,4,51,-0.097731660833146,-0.006515444055543066,-0.0032475925815935724,8,4,39,-0.05705576179756644,-0.00475464681646387,-0.0016237962907967862,6,4,29
