date,pair,symbol,signal_ts,entry_ts,exit_ts,gross_return,signal_strength,signal_et,time_bucket,impulse_bucket_bp
2022-05-16,QQQ_TQQQ_SQQQ,TQQQ,2022-05-16 13:44:00+00:00,2022-05-16 13:45:00+00:00,2022-05-16 14:00:00+00:00,-0.008732212160414088,0.004073489068085578,2022-05-16 09:44:00-04:00,pre1000,40_60
2022-05-23,QQQ_TQQQ_SQQQ,SQQQ,2022-05-23 14:17:00+00:00,2022-05-23 14:18:00+00:00,2022-05-23 14:33:00+00:00,-0.009474368188735927,0.004191927940412343,2022-05-23 10:17:00-04:00,1000_1200,40_60
2022-05-25,QQQ_TQQQ_SQQQ,TQQQ,2022-05-25 18:06:00+00:00,2022-05-25 18:07:00+00:00,2022-05-25 18:22:00+00:00,0.028507512990788797,0.005394004356695792,2022-05-25 14:06:00-04:00,1400_1540,40_60
2022-06-01,QQQ_TQQQ_SQQQ,TQQQ,2022-06-01 14:00:00+00:00,2022-06-01 14:01:00+00:00,2022-06-01 14:16:00+00:00,-0.021245205075243412,0.004115424032795412,2022-06-01 10:00:00-04:00,1000_1200,40_60
2022-06-13,QQQ_TQQQ_SQQQ,TQQQ,2022-06-13 13:39:00+00:00,2022-06-13 13:40:00+00:00,2022-06-13 13:55:00+00:00,-0.005647731916632481,0.004472684675730365,2022-06-13 09:39:00-04:00,pre1000,40_60
2022-06-13,QQQ_TQQQ_SQQQ,SQQQ,2022-06-13 19:16:00+00:00,2022-06-13 19:17:00+00:00,2022-06-13 19:32:00+00:00,0.014077390116614241,0.0041671196144508205,2022-06-13 15:16:00-04:00,1400_1540,40_60
2022-06-15,QQQ_TQQQ_SQQQ,TQQQ,2022-06-15 18:01:00+00:00,2022-06-15 18:02:00+00:00,2022-06-15 18:17:00+00:00,-0.00041084634346755244,0.004541745023595722,2022-06-15 14:01:00-04:00,1400_1540,40_60
2022-06-15,QQQ_TQQQ_SQQQ,TQQQ,2022-06-15 18:32:00+00:00,2022-06-15 18:33:00+00:00,2022-06-15 18:48:00+00:00,0.07512195954741596,0.004636451856377843,2022-06-15 14:32:00-04:00,1400_1540,40_60
2022-06-15,QQQ_TQQQ_SQQQ,SQQQ,2022-06-15 19:00:00+00:00,2022-06-15 19:01:00+00:00,2022-06-15 19:16:00+00:00,0.009350561033661942,0.004929952119169911,2022-06-15 15:00:00-04:00,1400_1540,40_60
2022-06-29,QQQ_TQQQ_SQQQ,SQQQ,2022-06-29 14:02:00+00:00,2022-06-29 14:03:00+00:00,2022-06-29 14:18:00+00:00,0.02577467311481274,0.004226096143687297,2022-06-29 10:02:00-04:00,1000_1200,40_60
2022-06-29,QQQ_TQQQ_SQQQ,SQQQ,2022-06-29 14:25:00+00:00,2022-06-29 14:26:00+00:00,2022-06-29 14:41:00+00:00,0.003377795485955959,0.004200494175785385,2022-06-29 10:25:00-04:00,1000_1200,40_60
2022-07-01,QQQ_TQQQ_SQQQ,TQQQ,2022-07-01 14:11:00+00:00,2022-07-01 14:12:00+00:00,2022-07-01 14:27:00+00:00,-0.015822545234309926,0.004307889490173689,2022-07-01 10:11:00-04:00,1000_1200,40_60
2022-07-06,QQQ_TQQQ_SQQQ,TQQQ,2022-07-06 14:00:00+00:00,2022-07-06 14:01:00+00:00,2022-07-06 14:16:00+00:00,-0.0031210937500000258,0.004167390171904817,2022-07-06 10:00:00-04:00,1000_1200,40_60
2022-07-06,QQQ_TQQQ_SQQQ,SQQQ,2022-07-06 18:27:00+00:00,2022-07-06 18:28:00+00:00,2022-07-06 18:43:00+00:00,-0.0182724252491695,0.004064331565727164,2022-07-06 14:27:00-04:00,1400_1540,40_60
2022-07-13,QQQ_TQQQ_SQQQ,SQQQ,2022-07-13 13:39:00+00:00,2022-07-13 13:40:00+00:00,2022-07-13 13:55:00+00:00,-0.0038307665073464836,0.004218661372660248,2022-07-13 09:39:00-04:00,pre1000,40_60
2022-07-13,QQQ_TQQQ_SQQQ,TQQQ,2022-07-13 14:00:00+00:00,2022-07-13 14:01:00+00:00,2022-07-13 14:16:00+00:00,0.00324324324324321,0.004084903998590961,2022-07-13 10:00:00-04:00,1000_1200,40_60
2022-07-13,QQQ_TQQQ_SQQQ,TQQQ,2022-07-13 18:00:00+00:00,2022-07-13 18:01:00+00:00,2022-07-13 18:16:00+00:00,-0.0011822854883352107,0.004351004211772036,2022-07-13 14:00:00-04:00,1400_1540,40_60
2022-07-14,QQQ_TQQQ_SQQQ,SQQQ,2022-07-14 13:45:00+00:00,2022-07-14 13:46:00+00:00,2022-07-14 14:01:00+00:00,0.013995797583610692,0.004623407133195645,2022-07-14 09:45:00-04:00,pre1000,40_60
2022-07-15,QQQ_TQQQ_SQQQ,SQQQ,2022-07-15 14:00:00+00:00,2022-07-15 14:01:00+00:00,2022-07-15 14:16:00+00:00,0.014594335093614852,0.005945796460177011,2022-07-15 10:00:00-04:00,1000_1200,40_60
2022-07-27,QQQ_TQQQ_SQQQ,SQQQ,2022-07-27 18:35:00+00:00,2022-07-27 18:36:00+00:00,2022-07-27 18:51:00+00:00,-0.020231213872832332,0.00526603317551233,2022-07-27 14:35:00-04:00,1400_1540,40_60
2022-08-26,QQQ_TQQQ_SQQQ,TQQQ,2022-08-26 14:02:00+00:00,2022-08-26 14:03:00+00:00,2022-08-26 14:18:00+00:00,0.0250910733102514,0.005087779906409962,2022-08-26 10:02:00-04:00,1000_1200,40_60
2022-08-26,QQQ_TQQQ_SQQQ,TQQQ,2022-08-26 14:30:00+00:00,2022-08-26 14:31:00+00:00,2022-08-26 14:46:00+00:00,-0.007202528234400596,0.004078019789460208,2022-08-26 10:30:00-04:00,1000_1200,40_60
2022-09-08,QQQ_TQQQ_SQQQ,SQQQ,2022-09-08 13:41:00+00:00,2022-09-08 13:42:00+00:00,2022-09-08 13:57:00+00:00,-0.014063176114236242,0.004325347210488939,2022-09-08 09:41:00-04:00,pre1000,40_60
2022-09-21,QQQ_TQQQ_SQQQ,TQQQ,2022-09-21 18:00:00+00:00,2022-09-21 18:01:00+00:00,2022-09-21 18:16:00+00:00,-0.01450802799505968,0.012853735134114808,2022-09-21 14:00:00-04:00,1400_1540,100_200
2022-09-21,QQQ_TQQQ_SQQQ,SQQQ,2022-09-21 18:34:00+00:00,2022-09-21 18:35:00+00:00,2022-09-21 18:50:00+00:00,-0.01790860436393571,0.004298987657745057,2022-09-21 14:34:00-04:00,1400_1540,40_60
2022-09-21,QQQ_TQQQ_SQQQ,TQQQ,2022-09-21 19:10:00+00:00,2022-09-21 19:11:00+00:00,2022-09-21 19:26:00+00:00,-0.0034517766497462743,0.006156491831470379,2022-09-21 15:10:00-04:00,1400_1540,60_100
2022-09-28,QQQ_TQQQ_SQQQ,SQQQ,2022-09-28 14:00:00+00:00,2022-09-28 14:01:00+00:00,2022-09-28 14:16:00+00:00,0.019378637477166283,0.004596577017115022,2022-09-28 10:00:00-04:00,1000_1200,40_60
2022-09-30,QQQ_TQQQ_SQQQ,SQQQ,2022-09-30 13:42:00+00:00,2022-09-30 13:43:00+00:00,2022-09-30 13:58:00+00:00,-0.010384219554030794,0.004359713293430767,2022-09-30 09:42:00-04:00,pre1000,40_60
2022-10-13,QQQ_TQQQ_SQQQ,SQQQ,2022-10-13 15:17:00+00:00,2022-10-13 15:18:00+00:00,2022-10-13 15:33:00+00:00,-0.007273599232675232,0.005563005158325973,2022-10-13 11:17:00-04:00,1000_1200,40_60
2022-10-13,QQQ_TQQQ_SQQQ,SQQQ,2022-10-13 15:38:00+00:00,2022-10-13 15:39:00+00:00,2022-10-13 15:54:00+00:00,0.009028590536699577,0.006069146937241365,2022-10-13 11:38:00-04:00,1000_1200,60_100
2022-10-14,QQQ_TQQQ_SQQQ,TQQQ,2022-10-14 14:00:00+00:00,2022-10-14 14:01:00+00:00,2022-10-14 14:16:00+00:00,-0.01463687150838,0.0062313432835821025,2022-10-14 10:00:00-04:00,1000_1200,60_100
2022-10-14,QQQ_TQQQ_SQQQ,SQQQ,2022-10-14 14:28:00+00:00,2022-10-14 14:29:00+00:00,2022-10-14 14:44:00+00:00,0.015559481839129141,0.005001515610791207,2022-10-14 10:28:00-04:00,1000_1200,40_60
2022-10-18,QQQ_TQQQ_SQQQ,SQQQ,2022-10-18 16:08:00+00:00,2022-10-18 16:09:00+00:00,2022-10-18 16:24:00+00:00,0.0011561919915141772,0.004476673202856052,2022-10-18 12:08:00-04:00,1200_1400,40_60
2022-10-21,QQQ_TQQQ_SQQQ,SQQQ,2022-10-21 13:44:00+00:00,2022-10-21 13:45:00+00:00,2022-10-21 14:00:00+00:00,-0.02008238928939232,0.0040316559653574835,2022-10-21 09:44:00-04:00,pre1000,40_60
2022-10-24,QQQ_TQQQ_SQQQ,SQQQ,2022-10-24 13:45:00+00:00,2022-10-24 13:46:00+00:00,2022-10-24 14:01:00+00:00,0.021992481203007452,0.006561727497455205,2022-10-24 09:45:00-04:00,pre1000,60_100
2022-10-26,QQQ_TQQQ_SQQQ,SQQQ,2022-10-26 14:00:00+00:00,2022-10-26 14:01:00+00:00,2022-10-26 14:16:00+00:00,0.0020513822408907423,0.005239735859891015,2022-10-26 10:00:00-04:00,1000_1200,40_60
2022-11-02,QQQ_TQQQ_SQQQ,SQQQ,2022-11-02 18:00:00+00:00,2022-11-02 18:01:00+00:00,2022-11-02 18:16:00+00:00,-0.0030103480714956943,0.00907826341606266,2022-11-02 14:00:00-04:00,1400_1540,60_100
2022-11-02,QQQ_TQQQ_SQQQ,SQQQ,2022-11-02 18:35:00+00:00,2022-11-02 18:36:00+00:00,2022-11-02 18:51:00+00:00,0.06192129629629628,0.005097989586346552,2022-11-02 14:35:00-04:00,1400_1540,40_60
2022-11-02,QQQ_TQQQ_SQQQ,TQQQ,2022-11-02 18:51:00+00:00,2022-11-02 18:52:00+00:00,2022-11-02 19:07:00+00:00,0.00647836227001819,0.0066069593304948215,2022-11-02 14:51:00-04:00,1400_1540,60_100
2022-11-02,QQQ_TQQQ_SQQQ,SQQQ,2022-11-02 19:08:00+00:00,2022-11-02 19:09:00+00:00,2022-11-02 19:24:00+00:00,0.042568673822084735,0.005310713627143748,2022-11-02 15:08:00-04:00,1400_1540,40_60
2022-11-23,QQQ_TQQQ_SQQQ,SQQQ,2022-11-23 19:01:00+00:00,2022-11-23 19:02:00+00:00,2022-11-23 19:17:00+00:00,-0.0068771138669673215,0.004166884599961618,2022-11-23 14:01:00-05:00,1400_1540,40_60
2022-11-30,QQQ_TQQQ_SQQQ,SQQQ,2022-11-30 18:30:00+00:00,2022-11-30 18:31:00+00:00,2022-11-30 18:46:00+00:00,-0.011859393419783482,0.005470887065259777,2022-11-30 13:30:00-05:00,1200_1400,40_60
2022-12-14,QQQ_TQQQ_SQQQ,TQQQ,2022-12-14 19:00:00+00:00,2022-12-14 19:01:00+00:00,2022-12-14 19:16:00+00:00,-0.01724892194237848,0.007114624505928813,2022-12-14 14:00:00-05:00,1400_1540,60_100
2022-12-14,QQQ_TQQQ_SQQQ,TQQQ,2022-12-14 19:34:00+00:00,2022-12-14 19:35:00+00:00,2022-12-14 19:50:00+00:00,0.023869763387061482,0.009093452714045935,2022-12-14 14:34:00-05:00,1400_1540,60_100
2022-12-14,QQQ_TQQQ_SQQQ,SQQQ,2022-12-14 20:02:00+00:00,2022-12-14 20:03:00+00:00,2022-12-14 20:18:00+00:00,-0.006393621337153044,0.004305215260762996,2022-12-14 15:02:00-05:00,1400_1540,40_60
2023-01-03,QQQ_TQQQ_SQQQ,TQQQ,2023-01-03 14:52:00+00:00,2023-01-03 14:53:00+00:00,2023-01-03 15:08:00+00:00,-0.009240542881894354,0.00442676229967498,2023-01-03 09:52:00-05:00,pre1000,40_60
2023-01-04,QQQ_TQQQ_SQQQ,TQQQ,2023-01-04 19:25:00+00:00,2023-01-04 19:26:00+00:00,2023-01-04 19:41:00+00:00,-0.0005931198102014923,0.004033778179898917,2023-01-04 14:25:00-05:00,1400_1540,40_60
2023-01-10,QQQ_TQQQ_SQQQ,SQQQ,2023-01-10 14:53:00+00:00,2023-01-10 14:54:00+00:00,2023-01-10 15:09:00+00:00,-0.0010811873402791772,0.004145077720207224,2023-01-10 09:53:00-05:00,pre1000,40_60
2023-02-02,QQQ_TQQQ_SQQQ,TQQQ,2023-02-02 20:08:00+00:00,2023-02-02 20:09:00+00:00,2023-02-02 20:24:00+00:00,0.018654212631183498,0.0041386445938954575,2023-02-02 15:08:00-05:00,1400_1540,40_60
2023-02-07,QQQ_TQQQ_SQQQ,SQQQ,2023-02-07 17:41:00+00:00,2023-02-07 17:42:00+00:00,2023-02-07 17:57:00+00:00,-0.0344902073732718,0.004298323325786724,2023-02-07 12:41:00-05:00,1200_1400,40_60
2023-03-07,QQQ_TQQQ_SQQQ,TQQQ,2023-03-07 15:00:00+00:00,2023-03-07 15:01:00+00:00,2023-03-07 15:16:00+00:00,-0.020570325900514663,0.0041293416364182045,2023-03-07 10:00:00-05:00,1000_1200,40_60
2023-03-13,QQQ_TQQQ_SQQQ,SQQQ,2023-03-13 13:47:00+00:00,2023-03-13 13:48:00+00:00,2023-03-13 14:03:00+00:00,-0.013740053050397938,0.006224211483320419,2023-03-13 09:47:00-04:00,pre1000,60_100
2023-03-22,QQQ_TQQQ_SQQQ,SQQQ,2023-03-22 18:00:00+00:00,2023-03-22 18:01:00+00:00,2023-03-22 18:16:00+00:00,0.006996533249290948,0.0046547462360757574,2023-03-22 14:00:00-04:00,1400_1540,40_60
2023-03-23,QQQ_TQQQ_SQQQ,SQQQ,2023-03-23 19:00:00+00:00,2023-03-23 19:01:00+00:00,2023-03-23 19:16:00+00:00,0.014434889434889353,0.004551049494687653,2023-03-23 15:00:00-04:00,1400_1540,40_60
2024-08-05,QQQ_TQQQ_SQQQ,SQQQ,2024-08-05 13:36:00+00:00,2024-08-05 13:37:00+00:00,2024-08-05 13:52:00+00:00,-0.02145730889584263,0.004092227106912372,2024-08-05 09:36:00-04:00,pre1000,40_60
2024-08-05,QQQ_TQQQ_SQQQ,SQQQ,2024-08-05 14:00:00+00:00,2024-08-05 14:01:00+00:00,2024-08-05 14:16:00+00:00,0.0121212121212122,0.008965644795857042,2024-08-05 10:00:00-04:00,1000_1200,60_100
2024-08-05,QQQ_TQQQ_SQQQ,SQQQ,2024-08-05 15:11:00+00:00,2024-08-05 15:12:00+00:00,2024-08-05 15:27:00+00:00,-0.001897533206831059,0.004322667703496874,2024-08-05 11:11:00-04:00,1000_1200,40_60
2024-08-23,QQQ_TQQQ_SQQQ,TQQQ,2024-08-23 14:48:00+00:00,2024-08-23 14:49:00+00:00,2024-08-23 15:04:00+00:00,0.011398597652523046,0.004386697860962574,2024-08-23 10:48:00-04:00,1000_1200,40_60
2024-09-04,QQQ_TQQQ_SQQQ,TQQQ,2024-09-04 14:00:00+00:00,2024-09-04 14:01:00+00:00,2024-09-04 14:16:00+00:00,0.016447368421052655,0.00637458237514632,2024-09-04 10:00:00-04:00,1000_1200,60_100
2024-09-06,QQQ_TQQQ_SQQQ,SQQQ,2024-09-06 15:00:00+00:00,2024-09-06 15:01:00+00:00,2024-09-06 15:16:00+00:00,0.01318565400843874,0.005014088256827698,2024-09-06 11:00:00-04:00,1000_1200,40_60
2024-09-18,QQQ_TQQQ_SQQQ,SQQQ,2024-09-18 18:00:00+00:00,2024-09-18 18:01:00+00:00,2024-09-18 18:16:00+00:00,0.01610924546772563,0.008211775136687027,2024-09-18 14:00:00-04:00,1400_1540,60_100
2025-02-07,QQQ_TQQQ_SQQQ,TQQQ,2025-02-07 15:53:00+00:00,2025-02-07 15:54:00+00:00,2025-02-07 16:09:00+00:00,0.007183048006704107,0.00647665940725306,2025-02-07 10:53:00-05:00,1000_1200,60_100
2025-03-05,QQQ_TQQQ_SQQQ,SQQQ,2025-03-05 15:00:00+00:00,2025-03-05 15:01:00+00:00,2025-03-05 15:16:00+00:00,0.0065632458233890745,0.006459843667733223,2025-03-05 10:00:00-05:00,1000_1200,60_100
2025-03-11,QQQ_TQQQ_SQQQ,TQQQ,2025-03-11 14:02:00+00:00,2025-03-11 14:03:00+00:00,2025-03-11 14:18:00+00:00,-0.00744645247657294,0.004249679170260645,2025-03-11 10:02:00-04:00,1000_1200,40_60
2025-03-19,QQQ_TQQQ_SQQQ,SQQQ,2025-03-19 18:00:00+00:00,2025-03-19 18:01:00+00:00,2025-03-19 18:16:00+00:00,-0.0019069589038115398,0.004264012572027243,2025-03-19 14:00:00-04:00,1400_1540,40_60
2025-04-04,QQQ_TQQQ_SQQQ,SQQQ,2025-04-04 14:51:00+00:00,2025-04-04 14:52:00+00:00,2025-04-04 15:07:00+00:00,-0.027646938357567152,0.005418465002814843,2025-04-04 10:51:00-04:00,1000_1200,40_60
2025-04-04,QQQ_TQQQ_SQQQ,TQQQ,2025-04-04 15:25:00+00:00,2025-04-04 15:26:00+00:00,2025-04-04 15:41:00+00:00,-0.02582943665107984,0.00526171303074674,2025-04-04 11:25:00-04:00,1000_1200,40_60
2025-04-07,QQQ_TQQQ_SQQQ,TQQQ,2025-04-07 13:38:00+00:00,2025-04-07 13:39:00+00:00,2025-04-07 13:54:00+00:00,0.06703204047217559,0.004013690871931264,2025-04-07 09:38:00-04:00,pre1000,40_60
2025-04-07,QQQ_TQQQ_SQQQ,TQQQ,2025-04-07 14:01:00+00:00,2025-04-07 14:02:00+00:00,2025-04-07 14:17:00+00:00,0.18052642885640324,0.0046240978827127854,2025-04-07 10:01:00-04:00,1000_1200,40_60
2025-04-07,QQQ_TQQQ_SQQQ,TQQQ,2025-04-07 14:18:00+00:00,2025-04-07 14:19:00+00:00,2025-04-07 14:34:00+00:00,-0.06546275395033863,0.017567659228108323,2025-04-07 10:18:00-04:00,1000_1200,100_200
2025-04-07,QQQ_TQQQ_SQQQ,TQQQ,2025-04-07 14:34:00+00:00,2025-04-07 14:35:00+00:00,2025-04-07 14:50:00+00:00,0.009997500624843836,0.011447684552692405,2025-04-07 10:34:00-04:00,1000_1200,100_200
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 14:50:00+00:00,2025-04-07 14:51:00+00:00,2025-04-07 15:06:00+00:00,-0.0034317269076304946,0.008667569043717682,2025-04-07 10:50:00-04:00,1000_1200,60_100
2025-04-07,QQQ_TQQQ_SQQQ,TQQQ,2025-04-07 15:14:00+00:00,2025-04-07 15:15:00+00:00,2025-04-07 15:30:00+00:00,-0.01628084456881207,0.016684340756451088,2025-04-07 11:14:00-04:00,1000_1200,100_200
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 15:30:00+00:00,2025-04-07 15:31:00+00:00,2025-04-07 15:46:00+00:00,-0.028941355674029,0.005251746567092042,2025-04-07 11:30:00-04:00,1000_1200,40_60
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 16:11:00+00:00,2025-04-07 16:12:00+00:00,2025-04-07 16:27:00+00:00,-0.02046197053934773,0.004134814173758272,2025-04-07 12:11:00-04:00,1200_1400,40_60
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 17:00:00+00:00,2025-04-07 17:01:00+00:00,2025-04-07 17:16:00+00:00,-0.005543563579277877,0.012101130879492716,2025-04-07 13:00:00-04:00,1200_1400,100_200
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 17:29:00+00:00,2025-04-07 17:30:00+00:00,2025-04-07 17:45:00+00:00,-0.010711398544866468,0.004388034349344094,2025-04-07 13:29:00-04:00,1200_1400,40_60
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 17:46:00+00:00,2025-04-07 17:47:00+00:00,2025-04-07 18:02:00+00:00,0.008046713517982695,0.004508407887957144,2025-04-07 13:46:00-04:00,1200_1400,40_60
2025-04-07,QQQ_TQQQ_SQQQ,TQQQ,2025-04-07 18:25:00+00:00,2025-04-07 18:26:00+00:00,2025-04-07 18:41:00+00:00,0.0067211526847903436,0.004078398471183187,2025-04-07 14:25:00-04:00,1400_1540,40_60
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 19:00:00+00:00,2025-04-07 19:01:00+00:00,2025-04-07 19:16:00+00:00,0.028251310162038523,0.004112017015242886,2025-04-07 15:00:00-04:00,1400_1540,40_60
2025-04-07,QQQ_TQQQ_SQQQ,SQQQ,2025-04-07 19:32:00+00:00,2025-04-07 19:33:00+00:00,2025-04-07 19:48:00+00:00,0.016628843572204843,0.004048487144277635,2025-04-07 15:32:00-04:00,1400_1540,40_60
2025-04-08,QQQ_TQQQ_SQQQ,TQQQ,2025-04-08 16:31:00+00:00,2025-04-08 16:32:00+00:00,2025-04-08 16:47:00+00:00,-0.01963501963501968,0.004389004389004358,2025-04-08 12:31:00-04:00,1200_1400,40_60
2025-04-08,QQQ_TQQQ_SQQQ,TQQQ,2025-04-08 16:56:00+00:00,2025-04-08 16:57:00+00:00,2025-04-08 17:12:00+00:00,-0.020386299155489174,0.0040904270815125265,2025-04-08 12:56:00-04:00,1200_1400,40_60
2025-04-08,QQQ_TQQQ_SQQQ,SQQQ,2025-04-08 17:35:00+00:00,2025-04-08 17:36:00+00:00,2025-04-08 17:51:00+00:00,-0.009207365892714203,0.004519189815910263,2025-04-08 13:35:00-04:00,1200_1400,40_60
2025-04-08,QQQ_TQQQ_SQQQ,SQQQ,2025-04-08 18:30:00+00:00,2025-04-08 18:31:00+00:00,2025-04-08 18:46:00+00:00,0.025610002016535516,0.006647740714454731,2025-04-08 14:30:00-04:00,1400_1540,60_100
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 13:38:00+00:00,2025-04-09 13:39:00+00:00,2025-04-09 13:54:00+00:00,-0.02304861514623291,0.007444049562962407,2025-04-09 09:38:00-04:00,pre1000,60_100
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 14:00:00+00:00,2025-04-09 14:01:00+00:00,2025-04-09 14:16:00+00:00,0.02973229754652662,0.005340485628159808,2025-04-09 10:00:00-04:00,1000_1200,40_60
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 14:23:00+00:00,2025-04-09 14:24:00+00:00,2025-04-09 14:39:00+00:00,0.004431314623338345,0.00404549997620296,2025-04-09 10:23:00-04:00,1000_1200,40_60
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 15:15:00+00:00,2025-04-09 15:16:00+00:00,2025-04-09 15:31:00+00:00,-0.00146484375,0.00403379797594039,2025-04-09 11:15:00-04:00,1000_1200,40_60
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 17:02:00+00:00,2025-04-09 17:03:00+00:00,2025-04-09 17:18:00+00:00,0.00591715976331364,0.006043718701202128,2025-04-09 13:02:00-04:00,1200_1400,60_100
2025-04-09,QQQ_TQQQ_SQQQ,TQQQ,2025-04-09 17:18:00+00:00,2025-04-09 17:19:00+00:00,2025-04-09 17:34:00+00:00,0.1873926907039487,0.006767235302410857,2025-04-09 13:18:00-04:00,1200_1400,60_100
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 17:34:00+00:00,2025-04-09 17:35:00+00:00,2025-04-09 17:50:00+00:00,0.003057324840764375,0.004121855835036881,2025-04-09 13:34:00-04:00,1200_1400,40_60
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 17:54:00+00:00,2025-04-09 17:55:00+00:00,2025-04-09 18:10:00+00:00,-0.028188108662224654,0.004149285524096991,2025-04-09 13:54:00-04:00,1200_1400,40_60
2025-04-09,QQQ_TQQQ_SQQQ,SQQQ,2025-04-09 18:18:00+00:00,2025-04-09 18:19:00+00:00,2025-04-09 18:34:00+00:00,-0.011624763449580966,0.004034252215878054,2025-04-09 14:18:00-04:00,1400_1540,40_60
2025-04-09,QQQ_TQQQ_SQQQ,TQQQ,2025-04-09 18:42:00+00:00,2025-04-09 18:43:00+00:00,2025-04-09 18:58:00+00:00,-0.008560621142743363,0.006409949512534818,2025-04-09 14:42:00-04:00,1400_1540,60_100
2025-04-10,QQQ_TQQQ_SQQQ,SQQQ,2025-04-10 16:28:00+00:00,2025-04-10 16:29:00+00:00,2025-04-10 16:44:00+00:00,-0.021656628584383886,0.004637106076685438,2025-04-10 12:28:00-04:00,1200_1400,40_60
2025-04-10,QQQ_TQQQ_SQQQ,SQQQ,2025-04-10 16:49:00+00:00,2025-04-10 16:50:00+00:00,2025-04-10 17:05:00+00:00,-0.00942675159235662,0.004025197280149051,2025-04-10 12:49:00-04:00,1200_1400,40_60
2025-04-10,QQQ_TQQQ_SQQQ,TQQQ,2025-04-10 17:39:00+00:00,2025-04-10 17:40:00+00:00,2025-04-10 17:55:00+00:00,0.02798298634430263,0.004293538281232356,2025-04-10 13:39:00-04:00,1200_1400,40_60
2025-04-10,QQQ_TQQQ_SQQQ,TQQQ,2025-04-10 18:08:00+00:00,2025-04-10 18:09:00+00:00,2025-04-10 18:24:00+00:00,0.01940689053641509,0.004783084866230136,2025-04-10 14:08:00-04:00,1400_1540,40_60
2025-04-11,QQQ_TQQQ_SQQQ,SQQQ,2025-04-11 13:38:00+00:00,2025-04-11 13:39:00+00:00,2025-04-11 13:54:00+00:00,-0.023635413946200057,0.004187637869716099,2025-04-11 09:38:00-04:00,pre1000,40_60
2025-04-11,QQQ_TQQQ_SQQQ,SQQQ,2025-04-11 14:33:00+00:00,2025-04-11 14:34:00+00:00,2025-04-11 14:49:00+00:00,-0.013505448884276072,0.004048582995951344,2025-04-11 10:33:00-04:00,1000_1200,40_60
2025-04-23,QQQ_TQQQ_SQQQ,SQQQ,2025-04-23 13:37:00+00:00,2025-04-23 13:38:00+00:00,2025-04-23 13:53:00+00:00,0.0049705535924615685,0.008085134278784212,2025-04-23 09:37:00-04:00,pre1000,60_100
2025-08-22,QQQ_TQQQ_SQQQ,SQQQ,2025-08-22 14:00:00+00:00,2025-08-22 14:01:00+00:00,2025-08-22 14:16:00+00:00,-0.022125416204217374,0.008162759402223996,2025-08-22 10:00:00-04:00,1000_1200,60_100
2025-10-29,QQQ_TQQQ_SQQQ,TQQQ,2025-10-29 18:35:00+00:00,2025-10-29 18:36:00+00:00,2025-10-29 18:51:00+00:00,0.0008676643685892049,0.004468219005663965,2025-10-29 14:35:00-04:00,1400_1540,40_60
2025-11-21,QQQ_TQQQ_SQQQ,SQQQ,2025-11-21 18:48:00+00:00,2025-11-21 18:49:00+00:00,2025-11-21 19:04:00+00:00,-0.001421555957611731,0.004341289548809746,2025-11-21 13:48:00-05:00,1200_1400,40_60
2026-01-21,QQQ_TQQQ_SQQQ,SQQQ,2026-01-21 19:27:00+00:00,2026-01-21 19:28:00+00:00,2026-01-21 19:43:00+00:00,-0.02336719883889693,0.004304982649119271,2026-01-21 14:27:00-05:00,1400_1540,40_60
2026-02-20,QQQ_TQQQ_SQQQ,SQQQ,2026-02-20 15:01:00+00:00,2026-02-20 15:02:00+00:00,2026-02-20 15:17:00+00:00,0.024545970488081492,0.005336461413914417,2026-02-20 10:01:00-05:00,1000_1200,40_60
2026-03-09,QQQ_TQQQ_SQQQ,SQQQ,2026-03-09 19:19:00+00:00,2026-03-09 19:20:00+00:00,2026-03-09 19:35:00+00:00,-0.024252055551716944,0.00447335976808505,2026-03-09 15:19:00-04:00,1400_1540,40_60
2026-03-31,QQQ_TQQQ_SQQQ,SQQQ,2026-03-31 16:41:00+00:00,2026-03-31 16:42:00+00:00,2026-03-31 16:57:00+00:00,0.008835356135834305,0.0040527887924257655,2026-03-31 12:41:00-04:00,1200_1400,40_60
2026-04-02,QQQ_TQQQ_SQQQ,SQQQ,2026-04-02 14:36:00+00:00,2026-04-02 14:37:00+00:00,2026-04-02 14:52:00+00:00,0.011337284205101827,0.004634184094661542,2026-04-02 10:36:00-04:00,1000_1200,40_60
