variant,pair,mechanism,formation_min,hold_min,threshold_bp,cost_bp_side,trades,trades_per_session,gross_return,net_return,recent12_return,recent18_return,mean_trade_bp,green_all_days,green_active_days,positive_month_fraction,positive_week_fraction,max_drawdown,recovery_sessions,block_returns,worst_day
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t10,SMH_SOXL_SOXS,impulse_reversal,2,3,10,0,67047,39.14010507880911,-1.683165994851235,-1.6831659948512347,-0.7126700572388788,-1.6152810864463114,-0.2510427006206445,0.47869235259778165,0.49516908212560384,0.39759036144578314,0.47075208913649025,1.9367244134755037,,"[-1.4389516650250074, 1.0377245454731336, -1.2819388752993612]",-0.27841491170755195
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t10,SMH_SOXL_SOXS,impulse_reversal,2,3,10,1,67047,39.14010507880911,-1.683165994851235,-15.092565994851235,-2.486870057238878,-4.527881086446311,-2.2510427006206437,0.37769994162288384,0.39070048309178745,0.08433734939759036,0.24512534818941503,14.932422460266354,,"[-4.9859516650250075, -4.167475454526866, -5.939138875299361]",-0.2958149117075519
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t10,SMH_SOXL_SOXS,impulse_reversal,2,3,10,2,67047,39.14010507880911,-1.683165994851235,-28.50196599485124,-4.2610700572388795,-7.440481086446312,-4.251042700620644,0.2761237594862814,0.2856280193236715,0.0,0.11977715877437325,28.23916949466605,,"[-8.532951665025008, -9.372675454526867, -10.596338875299363]",-0.31321491170755195
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t10,SMH_SOXL_SOXS,impulse_reversal,2,3,10,5,67047,39.14010507880911,-1.683165994851235,-68.73016599485125,-9.58367005723888,-16.178281086446315,-10.25104270062065,0.08347927612375948,0.08635265700483091,0.0,0.005571030640668524,68.92648944645464,,"[-19.17395166502501, -24.98827545452687, -24.56793887529936]",-0.365414911707552
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t10,SMH_SOXL_SOXS,impulse_reversal,2,3,10,10,67047,39.14010507880911,-1.683165994851235,-135.77716599485126,-18.45467005723888,-30.741281086446314,-20.251042700620655,0.008172796263864565,0.008454106280193236,0.0,0.0,139.2174301795894,,"[-36.90895166502501, -51.01427545452687, -47.85393887529936]",-0.452414911707552
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,10,0,18551,10.829538820782254,1.6595055920987427,1.6595055920987427,0.4058449319310473,0.7221163777059871,0.8945639545570281,0.4705195563339171,0.49266503667481665,0.5662650602409639,0.5013927576601671,0.25300982570030683,35.0,"[0.021526346382208406, 0.5325847301154168, 1.1053945156011173]",-0.09892832681191299
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,10,1,18551,10.829538820782254,1.6595055920987427,-2.050694407901257,-0.006155068068952746,-0.09708362229401282,-1.105436045442971,0.4267367192060712,0.44600366076876147,0.3253012048192771,0.3871866295264624,2.289761730213465,,"[-1.2288736536177916, -0.550615269884583, -0.27120548439888253]",-0.104928326811913
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,10,2,18551,10.829538820782254,1.6595055920987427,-5.760894407901258,-0.4181550680689528,-0.9162836222940131,-3.1054360454429726,0.38237011091652073,0.399633923123856,0.24096385542168675,0.2785515320334262,5.872042866272067,,"[-2.479273653617792, -1.6338152698845834, -1.647805484398883]",-0.11092832681191299
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,10,5,18551,10.829538820782254,1.6595055920987427,-16.891494407901263,-1.654155068068953,-3.373883622294014,-9.105436045442977,0.24810274372446,0.2593044539353264,0.012048192771084338,0.11142061281337047,17.269761815003857,,"[-6.230473653617793, -4.883415269884584, -5.777605484398885]",-0.14263477433545454
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,10,10,18551,10.829538820782254,1.6595055920987427,-35.44249440790126,-3.714155068068953,-7.469883622294014,-19.10543604544298,0.11208406304728546,0.11714460036607688,0.0,0.013927576601671309,36.663975586793825,,"[-12.482473653617792, -10.299415269884584, -12.660605484398884]",-0.20363477433545454
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t20,SMH_SOXL_SOXS,impulse_continuation,2,3,20,0,23257,13.576765907764157,2.577426624326752,2.577426624326752,0.31078874963270564,1.5486240651352823,1.1082369283771563,0.4944541739638062,0.5221948212083847,0.6144578313253012,0.5766016713091922,0.26256394234037783,102.0,"[0.7680493488349868, 0.534398489943367, 1.2749787855483983]",-0.17791231381483008
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t20,SMH_SOXL_SOXS,impulse_continuation,2,3,20,1,23257,13.576765907764157,2.577426624326752,-2.0739733756732477,-0.2406112503672943,0.5480240651352823,-0.8917630716228422,0.44716870986573265,0.47196549599507087,0.4457831325301205,0.47075208913649025,2.3307238414538953,,"[-0.44875065116501317, -1.2918015100566327, -0.3334212144516015]",-0.19131231381483008
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t20,SMH_SOXL_SOXS,impulse_continuation,2,3,20,2,23257,13.576765907764157,2.577426624326752,-6.725373375673248,-0.7920112503672945,-0.4525759348647177,-2.891763071622844,0.4051371862230006,0.42760320394331486,0.2289156626506024,0.3565459610027855,6.410312187371743,,"[-1.665550651165013, -3.118001510056633, -1.9418212144516018]",-0.20471231381483007
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t20,SMH_SOXL_SOXS,impulse_continuation,2,3,20,5,23257,13.576765907764157,2.577426624326752,-20.679573375673254,-2.4462112503672953,-3.4543759348647187,-8.891763071622847,0.26503210741389377,0.2797288971041282,0.03614457831325301,0.14484679665738162,21.08791128075773,,"[-5.315950651165015, -8.596601510056637, -6.767021214451603]",-0.2449123138148301
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t20,SMH_SOXL_SOXS,impulse_continuation,2,3,20,10,23257,13.576765907764157,2.577426624326752,-43.936573375673255,-5.203211250367295,-8.457375934864718,-18.89176307162285,0.10974897840046702,0.11583487369069624,0.0,0.019498607242339833,44.96210123679865,,"[-11.399950651165014, -17.727601510056633, -14.809021214451604]",-0.3119123138148301
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t20,SMH_SOXL_SOXS,impulse_reversal,2,3,20,0,23257,13.576765907764157,-2.5962637406747153,-2.5962637406747153,-0.13499793094179635,-1.646022418721558,-1.116336475329886,0.44950379451255107,0.47501542257865514,0.39759036144578314,0.4206128133704735,2.7039355387474417,,"[-0.8918144505674868, -0.43390385391074415, -1.2705454361964845]",-0.5951697882592464
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t20,SMH_SOXL_SOXS,impulse_reversal,2,3,20,1,23257,13.576765907764157,-2.5962637406747153,-7.2476637406747155,-0.6863979309417962,-2.646622418721558,-3.116336475329884,0.4051371862230006,0.42760320394331486,0.30120481927710846,0.33147632311977715,7.204465639214632,,"[-2.1086144505674866, -2.260103853910744, -2.878945436196485]",-0.6091697882592464
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t20,SMH_SOXL_SOXS,impulse_reversal,2,3,20,2,23257,13.576765907764157,-2.5962637406747153,-11.899063740674716,-1.2377979309417966,-3.6472224187215585,-5.116336475329886,0.36544074722708697,0.38570548367221197,0.1566265060240964,0.2590529247910863,11.732522306759234,,"[-3.3254144505674867, -4.086303853910744, -4.487345436196485]",-0.6231697882592464
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t20,SMH_SOXL_SOXS,impulse_reversal,2,3,20,5,23257,13.576765907764157,-2.5962637406747153,-25.85326374067472,-2.891997930941797,-6.649022418721559,-11.116336475329891,0.2475189725627554,0.26124460874922983,0.03614457831325301,0.0947075208913649,25.47508119121788,,"[-6.975814450567489, -9.564903853910748, -9.312545436196487]",-0.6651697882592464
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t20,SMH_SOXL_SOXS,impulse_reversal,2,3,20,10,23257,13.576765907764157,-2.5962637406747153,-49.110263740674725,-5.648997930941797,-11.65202241872156,-21.116336475329888,0.11792177466433158,0.12446087492298213,0.0,0.027855153203342618,48.66102433338952,,"[-13.059814450567488, -18.695903853910746, -17.35454543619649]",-0.7351697882592464
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t20,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,20,0,2929,1.709865732632808,0.6521388072202047,0.6521388072202047,0.03224933874284919,0.357533553726438,2.2264896115404733,0.2626970227670753,0.5148741418764302,0.5783132530120482,0.4568245125348189,0.2914170938103586,610.0,"[0.10318024790084013, -0.01098363313231221, 0.5599421924516768]",-0.08262797933987864
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t20,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,20,1,2929,1.709865732632808,0.6521388072202047,0.0663388072202046,-0.01435066125715078,0.22433355372643807,0.22648961154047462,0.2533566841798015,0.4937428896473265,0.5301204819277109,0.4206128133704735,0.4194316410247889,785.0,"[-0.1242197520991599, -0.13318363313231218, 0.3237421924516768]",-0.09162797933987864
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t20,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,20,2,2929,1.709865732632808,0.6521388072202047,-0.5194611927797952,-0.060950661257150825,0.09113355372643799,-1.773510388459525,0.24051371862230006,0.46871444823663255,0.40963855421686746,0.37604456824512533,0.7109075861975216,,"[-0.3516197520991598, -0.2553836331323122, 0.08754219245167681]",-0.10062797933987865
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t20,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,20,5,2929,1.709865732632808,0.6521388072202047,-2.276861192779796,-0.20075066125715088,-0.30846644627356223,-7.773510388459533,0.21074138937536485,0.41069397042093286,0.30120481927710846,0.3008356545961003,2.2947982535100255,,"[-1.0338197520991603, -0.6219836331323124, -0.6210578075483236]",-0.12762797933987866
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t20,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,20,10,2929,1.709865732632808,0.6521388072202047,-5.205861192779796,-0.4337506612571509,-0.9744664462735622,-17.773510388459535,0.15761821366024517,0.30716723549488056,0.07228915662650602,0.17548746518105848,5.268672704664732,,"[-2.17081975209916, -1.2329836331323123, -1.8020578075483236]",-0.17262797933987867
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t40,SMH_SOXL_SOXS,impulse_continuation,2,3,40,0,3760,2.1949795680093405,1.4443570410478015,1.4443570410478015,-0.04809229903682377,0.4595913031132748,3.841375109169685,0.258610624635143,0.4955257270693512,0.5903614457831325,0.49025069637883006,0.1682218005684043,498.0,"[0.714685584917766, 0.03670585669417492, 0.6929655994358606]",-0.11680595659756554
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t40,SMH_SOXL_SOXS,impulse_continuation,2,3,40,1,3760,2.1949795680093405,1.4443570410478015,0.692357041047802,-0.12309229903682371,0.2915913031132749,1.8413751091696866,0.2475189725627554,0.47163515016685204,0.5662650602409639,0.46518105849582175,0.2665713898959938,640.0,"[0.49428558491776625, -0.23949414330582497, 0.4375655994358606]",-0.12760595659756552
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t40,SMH_SOXL_SOXS,impulse_continuation,2,3,40,2,3760,2.1949795680093405,1.4443570410478015,-0.0596429589521984,-0.19809229903682368,0.12359130311327485,-0.15862489083031267,0.24051371862230006,0.4582869855394883,0.4819277108433735,0.43175487465181056,0.5355885626148613,,"[0.273885584917766, -0.5156941433058251, 0.18216559943586058]",-0.13840595659756555
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t40,SMH_SOXL_SOXS,impulse_continuation,2,3,40,5,3760,2.1949795680093405,1.4443570410478015,-2.3156429589522007,-0.423092299036824,-0.3804086968867258,-6.158624890830323,0.22008172796263864,0.41935483870967744,0.3493975903614458,0.33147632311977715,2.0273984584793614,,"[-0.3873144150822346, -1.3442941433058258, -0.5840344005641401]",-0.1708059565975656
SMH_SOXL_SOXS_impulse_continuation_f2_h3_t40,SMH_SOXL_SOXS,impulse_continuation,2,3,40,10,3760,2.1949795680093405,1.4443570410478015,-6.0756429589522,-0.7980922990368239,-1.2204086968867256,-16.158624890830325,0.17046117921774664,0.3248053392658509,0.13253012048192772,0.22562674094707522,5.835811445807696,,"[-1.4893144150822344, -2.7252941433058253, -1.86103440056414]",-0.22480595659756558
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t40,SMH_SOXL_SOXS,impulse_reversal,2,3,40,0,3760,2.1949795680093405,-1.3260005342498382,-1.3260005342498382,0.09037636389660109,-0.4782246008814419,-3.5265971655580803,0.2568593111500292,0.49052396878483834,0.42168674698795183,0.37604456824512533,1.5905285183507516,,"[-0.7171213199183148, 0.06760889191728436, -0.6764881062488078]",-0.41283200313950863
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t40,SMH_SOXL_SOXS,impulse_reversal,2,3,40,1,3760,2.1949795680093405,-1.3260005342498382,-2.078000534249838,0.015376363896601103,-0.6462246008814418,-5.526597165558079,0.2545242265032107,0.4849833147942158,0.37349397590361444,0.34818941504178275,2.256128518350746,,"[-0.9375213199183147, -0.20859110808271564, -0.9318881062488078]",-0.4244320031395086
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t40,SMH_SOXL_SOXS,impulse_reversal,2,3,40,2,3760,2.1949795680093405,-1.3260005342498382,-2.8300005342498387,-0.059623636103398894,-0.8142246008814419,-7.526597165558078,0.24576765907764156,0.4682981090100111,0.3493975903614458,0.3203342618384401,2.921728518350743,,"[-1.157921319918315, -0.48479110808271564, -1.1872881062488077]",-0.43603200313950863
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t40,SMH_SOXL_SOXS,impulse_reversal,2,3,40,5,3760,2.1949795680093405,-1.3260005342498382,-5.08600053424984,-0.28462363610339914,-1.3182246008814422,-13.526597165558089,0.2177466433158202,0.41490545050055616,0.24096385542168675,0.26740947075208915,5.093057117760281,,"[-1.8191213199183158, -1.3133911080827163, -1.9534881062488088]",-0.4708320031395087
SMH_SOXL_SOXS_impulse_reversal_f2_h3_t40,SMH_SOXL_SOXS,impulse_reversal,2,3,40,10,3760,2.1949795680093405,-1.3260005342498382,-8.84600053424984,-0.659623636103399,-2.1582246008814425,-23.526597165558087,0.17571511967308814,0.3348164627363737,0.0963855421686747,0.18384401114206128,8.847548284156076,,"[-2.9211213199183153, -2.694391108082716, -3.2304881062488082]",-0.5288320031395087
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t40,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,40,0,263,0.1535318155283129,0.09526009477067454,0.09526009477067454,-0.015207795726491447,-0.07119140478470387,3.6220568353868647,0.021015761821366025,0.46153846153846156,0.1686746987951807,0.06963788300835655,0.15934264066654072,,"[0.13686634269655784, -0.033793557470918834, -0.007812690454964466]",-0.1442765707660677
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t40,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,40,1,263,0.1535318155283129,0.09526009477067454,0.04266009477067456,-0.016207795726491447,-0.08179140478470387,1.6220568353868643,0.021015761821366025,0.4444444444444444,0.1686746987951807,0.06963788300835655,0.1868825827983626,,"[0.10366634269655786, -0.035993557470918834, -0.025012690454964473]",-0.1452765707660677
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t40,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,40,2,263,0.1535318155283129,0.09526009477067454,-0.009939905229325391,-0.017207795726491445,-0.09239140478470387,-0.37794316461312955,0.020431990659661413,0.43209876543209874,0.1686746987951807,0.06406685236768803,0.21516002728095837,,"[0.07046634269655791, -0.03819355747091882, -0.042212690454964466]",-0.1462765707660677
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t40,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,40,5,263,0.1535318155283129,0.09526009477067454,-0.1677399052293257,-0.020207795726491447,-0.12419140478470392,-6.377943164613145,0.018680677174547577,0.3950617283950617,0.14457831325301204,0.0584958217270195,0.3047260205877806,,"[-0.0291336573034423, -0.04479355747091884, -0.09381269045496453]",-0.1492765707660677
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h3_t40,SMH_SOXL_SOXS,leveraged_lag_convergence,2,3,40,10,263,0.1535318155283129,0.09526009477067454,-0.43073990522932554,-0.02520779572649145,-0.1771914047847039,-16.377943164613146,0.015178050204319907,0.32098765432098764,0.12048192771084337,0.04178272980501393,0.4719111243360584,,"[-0.1951336573034422, -0.05579355747091884, -0.1798126904549645]",-0.1542765707660677
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t5,SMH_SOXL_SOXS,impulse_continuation,2,5,5,0,80314,46.88499708114419,-1.8803531245265448,-1.8803531245265446,-0.3649263103789716,-0.8348458815803379,-0.23412519915911856,0.48744892002335083,0.5042270531400966,0.4457831325301205,0.5125348189415042,1.8548503999271464,,"[-0.0583432775729551, -0.9421998735384655, -0.8798099734151242]",-0.31091242099428196
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t5,SMH_SOXL_SOXS,impulse_continuation,2,5,5,1,80314,46.88499708114419,-1.8803531245265448,-17.94315312452654,-2.7145263103789716,-4.438045881580337,-2.234125199159118,0.37302977232924694,0.3858695652173913,0.08433734939759036,0.2646239554317549,18.33892162410967,,"[-4.6239432775729545, -6.7949998735384645, -6.5242099734151235]",-0.32271242099428193
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t5,SMH_SOXL_SOXS,impulse_continuation,2,5,5,2,80314,46.88499708114419,-1.8803531245265448,-34.00595312452655,-5.064126310378972,-8.04124588158034,-4.23412519915912,0.2615294804436661,0.27053140096618356,0.012048192771084338,0.12534818941504178,34.89441707047829,,"[-9.189543277572955, -12.647799873538467, -12.168609973415126]",-0.33451242099428197
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t5,SMH_SOXL_SOXS,impulse_continuation,2,5,5,5,80314,46.88499708114419,-1.8803531245265448,-82.19435312452656,-12.112926310378974,-18.85084588158034,-10.234125199159124,0.07764156450671336,0.08031400966183574,0.0,0.0,86.21771073158888,,"[-22.886343277572955, -30.20619987353847, -29.101809973415126]",-0.369912420994282
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t5,SMH_SOXL_SOXS,impulse_continuation,2,5,5,10,80314,46.88499708114419,-1.8803531245265448,-162.50835312452654,-23.86092631037897,-36.86684588158033,-20.234125199159124,0.008756567425569177,0.009057971014492754,0.0,0.0,176.975797307767,,"[-45.71434327757295, -59.47019987353846, -57.32380997341512]",-0.428912420994282
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t5,SMH_SOXL_SOXS,impulse_reversal,2,5,5,0,80314,46.88499708114419,0.4598320158332755,0.4598320158332755,0.24267917019223328,0.39315403626888556,0.057254278934342144,0.47343841214244015,0.4897342995169082,0.4819277108433735,0.49025069637883006,1.1863865129525577,417.0,"[-0.6185167498796802, 0.6394820999553114, 0.4388666657576443]",-0.2368123626001274
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t5,SMH_SOXL_SOXS,impulse_reversal,2,5,5,1,80314,46.88499708114419,0.4598320158332755,-15.602967984166725,-2.1069208298077666,-3.210045963731114,-1.9427457210656571,0.36719206071220084,0.37983091787439616,0.07228915662650602,0.2646239554317549,15.49351836882692,,"[-5.18411674987968, -5.213317900044688, -5.205533334242355]",-0.24861236260012737
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t5,SMH_SOXL_SOXS,impulse_reversal,2,5,5,2,80314,46.88499708114419,0.4598320158332755,-31.665767984166727,-4.456520829807767,-6.813245963731116,-3.9427457210656582,0.2761237594862814,0.2856280193236715,0.0,0.14206128133704735,31.808602875589386,,"[-9.749716749879681, -11.06611790004469, -10.849933334242357]",-0.2604123626001274
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t5,SMH_SOXL_SOXS,impulse_reversal,2,5,5,5,80314,46.88499708114419,0.4598320158332755,-79.85416798416674,-11.505320829807768,-17.622845963731116,-9.942745721065663,0.09340338587273789,0.0966183574879227,0.0,0.008356545961002786,81.92887698314101,,"[-23.446516749879684, -28.624517900044694, -27.783133334242358]",-0.29581236260012744
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t5,SMH_SOXL_SOXS,impulse_reversal,2,5,5,10,80314,46.88499708114419,0.4598320158332755,-160.16816798416673,-23.253320829807766,-35.638845963731114,-19.94274572106566,0.013426736719206071,0.013888888888888888,0.0,0.0,170.44251869339527,,"[-46.27451674987968, -57.88851790004469, -56.005133334242345]",-0.35481236260012744
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t5,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,5,0,44189,25.79626386456509,-0.10089430615648665,-0.10089430615648665,0.597158366649275,0.14004862399593787,-0.022832448382286687,0.4997081144191477,0.5169082125603864,0.5180722891566265,0.5292479108635098,0.9220327540958887,,"[0.016655646031043303, -0.6957167193437971, 0.5781667671562671]",-0.20663243396958098
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t5,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,5,1,44189,25.79626386456509,-0.10089430615648665,-8.938694306156485,-0.5448416333507248,-1.777151376004062,-2.0228324483822857,0.4138937536485698,0.4281400966183575,0.1686746987951807,0.32590529247910865,8.879756466609676,,"[-2.7631443539689564, -3.6449167193437972, -2.5306332328437326]",-0.21623243396958097
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t5,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,5,2,44189,25.79626386456509,-0.10089430615648665,-17.77649430615649,-1.686841633350725,-3.6943513760040627,-4.022832448382286,0.3327495621716287,0.3442028985507246,0.04819277108433735,0.20612813370473537,17.69446427767628,,"[-5.542944353968957, -6.594116719343797, -5.639433232843734]",-0.22583243396958097
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t5,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,5,5,44189,25.79626386456509,-0.10089430615648665,-44.2898943061565,-5.112841633350726,-9.445951376004064,-10.02283244838229,0.16520723876240515,0.1708937198067633,0.0,0.022284122562674095,44.67803450733285,,"[-13.882344353968959, -15.441716719343802, -14.965833232843737]",-0.254632433969581
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t5,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,5,10,44189,25.79626386456509,-0.10089430615648665,-88.47889430615649,-10.822841633350723,-19.031951376004063,-20.022832448382292,0.03327495621716287,0.034420289855072464,0.0,0.0,91.36015372290849,,"[-27.781344353968954, -30.187716719343797, -30.509833232843732]",-0.302632433969581
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t10,SMH_SOXL_SOXS,impulse_continuation,2,5,10,0,51986,30.347927612375948,1.2289962395816265,1.2289962395816265,-0.2665530070579133,0.5068784647674386,0.2364090792870439,0.4746059544658494,0.49094202898550726,0.5903614457831325,0.5571030640668524,0.40808053805595945,471.0,"[0.6598021208334591, 0.16364059171376721, 0.40555352703440006]",-0.1661745965278768
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t10,SMH_SOXL_SOXS,impulse_continuation,2,5,10,1,51986,30.347927612375948,1.2289962395816265,-9.168203760418372,-1.6583530070579129,-1.755321535232561,-1.7635909207129545,0.4168126094570928,0.4311594202898551,0.25301204819277107,0.35376044568245124,7.9850735829420545,,"[-2.1129978791665405, -3.8463594082862325, -3.2088464729655994]",-0.1775745965278768
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t10,SMH_SOXL_SOXS,impulse_continuation,2,5,10,2,51986,30.347927612375948,1.2289962395816265,-19.565403760418373,-3.0501530070579133,-4.017521535232562,-3.7635909207129568,0.3362521891418564,0.34782608695652173,0.07228915662650602,0.21727019498607242,19.600556360014018,,"[-4.8857978791665415, -7.856359408286233, -6.8232464729656]",-0.1889745965278768
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t10,SMH_SOXL_SOXS,impulse_continuation,2,5,10,5,51986,30.347927612375948,1.2289962395816265,-50.75700376041839,-7.225553007057915,-10.804121535232564,-9.76359092071296,0.15002918855808522,0.15519323671497584,0.0,0.013927576601671309,51.39652907106128,,"[-13.204197879166545, -19.88635940828624, -17.666446472965603]",-0.22317459652787683
SMH_SOXL_SOXS_impulse_continuation_f2_h5_t10,SMH_SOXL_SOXS,impulse_continuation,2,5,10,10,51986,30.347927612375948,1.2289962395816265,-102.74300376041839,-14.184553007057914,-22.11512153523256,-19.763590920712964,0.028021015761821366,0.028985507246376812,0.0,0.0,105.96434569335081,,"[-27.068197879166544, -39.936359408286236, -35.738446472965606]",-0.28017459652787685
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t10,SMH_SOXL_SOXS,impulse_reversal,2,5,10,0,51986,30.347927612375948,-1.8718274886229533,-1.8718274886229536,0.3102437134932632,-0.7564731049457963,-0.36006376497960096,0.485697606538237,0.5024154589371981,0.40963855421686746,0.47075208913649025,2.4461430421640844,,"[-1.1367881384551985, -0.14530885091080292, -0.589730499256952]",-0.2707703645061277
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t10,SMH_SOXL_SOXS,impulse_reversal,2,5,10,1,51986,30.347927612375948,-1.8718274886229533,-12.269027488622951,-1.0815562865067365,-3.0186731049457958,-2.3600637649795986,0.3975481611208406,0.411231884057971,0.1566265060240964,0.28690807799442897,12.229939007229213,,"[-3.9095881384551987, -4.155308850910802, -4.2041304992569515]",-0.28117036450612765
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t10,SMH_SOXL_SOXS,impulse_reversal,2,5,10,2,51986,30.347927612375948,-1.8718274886229533,-22.666227488622958,-2.4733562865067373,-5.280873104945797,-4.360063764979601,0.31465265615878574,0.3254830917874396,0.04819277108433735,0.1615598885793872,22.558482378471453,,"[-6.682388138455199, -8.165308850910803, -7.818530499256951]",-0.29157036450612767
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t10,SMH_SOXL_SOXS,impulse_reversal,2,5,10,5,51986,30.347927612375948,-1.8718274886229533,-53.85782748862297,-6.648756286506739,-12.067473104945801,-10.360063764979605,0.14769410391126678,0.1527777777777778,0.0,0.03064066852367688,54.7446011392622,,"[-15.000788138455203, -20.195308850910806, -18.661730499256954]",-0.3227703645061277
SMH_SOXL_SOXS_impulse_reversal_f2_h5_t10,SMH_SOXL_SOXS,impulse_reversal,2,5,10,10,51986,30.347927612375948,-1.8718274886229533,-105.84382748862295,-13.607756286506739,-23.378473104945797,-20.360063764979607,0.030939871570344425,0.0320048309178744,0.0,0.0,109.52826058472844,,"[-28.8647881384552, -40.2453088509108, -36.73373049925695]",-0.38069673928640174
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,10,0,16398,9.572679509632223,0.7729062241354686,0.7729062241354686,0.3324915594692599,0.4424757180644978,0.47134176371232384,0.4705195563339171,0.4923640806353085,0.5301204819277109,0.4986072423398329,0.3869174671037911,165.0,"[0.3448933713175574, -0.3112220674299865, 0.7392349202478977]",-0.18156842411245055
SMH_SOXL_SOXS_leveraged_lag_convergence_f2_h5_t10,SMH_SOXL_SOXS,leveraged_lag_convergence,2,5,10,1,16398,9.572679509632223,0.7729062241354686,-2.5066937758645307,-0.039708440530740075,-0.2793242819355021,-1.5286582362876737,0.43374197314652657,0.45332519829164125,0.3373493975903614,0.3955431754874652,2.3954264471328934,,"[-0.7489066286824424, -1.2918220674299863, -0.4659650797521021]",-0.18656842411245056
