family,rule,target,stop,hold,trades,net_return,mean_bp,target_rate,green_rate,top_abs_share,beta,cut
simple,prior3_bp_ge_5,2,5,1,74,-0.003924516701616421,-0.5303400948130298,0.6216216216216216,0.6216216216216216,0.028594833594502062,,
simple,prior3_bp_ge_10,2,5,1,48,-0.0023937773687106034,-0.4987036184813757,0.625,0.625,0.04225101276769295,,
simple,prior3_bp_le_0,2,5,1,12,-0.0011678597930696588,-0.9732164942247157,0.5833333333333334,0.5833333333333334,0.1532232907321973,,
simple,prior3_bp_le_-5,2,5,1,4,6.165709533934027e-06,0.015414273834835068,0.75,0.75,0.4975212385657641,,
simple,prior5_bp_ge_0,2,5,1,75,-0.004940877422693668,-0.6587836563591557,0.6,0.6,0.027846430816564877,,
simple,prior5_bp_ge_5,2,5,1,71,-0.004949828626180097,-0.6971589614338165,0.5915492957746479,0.5915492957746479,0.02941339196516119,,
simple,prior5_bp_ge_10,2,5,1,55,-0.004521564116725996,-0.8221025666774538,0.5818181818181818,0.5818181818181818,0.03705077907768167,,
simple,prior5_bp_le_0,2,5,1,15,-0.0013362080010440591,-0.8908053340293728,0.6,0.6,0.12106003607336593,,
simple,prior5_bp_le_-5,2,5,1,12,-0.0011495326370277725,-0.9579438641898104,0.5833333333333334,0.5833333333333334,0.1520095018304744,,
simple,range_ge_10,2,5,1,61,-0.007592212483179872,-1.244624997242602,0.5573770491803278,0.5573770491803278,0.03050172737705059,,
simple,range_ge_15,2,5,1,26,-0.002051922759481739,-0.7892010613391304,0.6538461538461539,0.6538461538461539,0.07269972800001237,,
simple,range_ge_20,2,5,1,15,-0.001018849048875281,-0.6792326992501874,0.6666666666666666,0.6666666666666666,0.1278866211958778,,
simple,close_loc_ge_0.75,2,5,1,69,-0.002958528360732293,-0.42877222619308597,0.6231884057971014,0.6231884057971014,0.029912223863331196,,
simple,close_loc_ge_0.9,2,5,1,43,-0.0005386191647764882,-0.12526027087825306,0.6511627906976745,0.6511627906976745,0.05045010229591062,,
simple,early,2,5,1,22,-0.0033465329340687244,-1.5211513336676021,0.5,0.5,0.08000973952080093,,
simple,midday,2,5,1,40,-0.0011984473925920058,-0.29961184814800146,0.625,0.625,0.054160245940015554,,
simple,late,2,5,1,29,-0.0015284681410422385,-0.5270579796697374,0.6551724137931034,0.6551724137931034,0.0698328109555889,,
simple,green10_rvol3,2,5,1,15,0.0002653700040252671,0.17691333601684475,0.7333333333333333,0.7333333333333333,0.14400811822623377,,
simple,rvol3_prior3_pos,2,5,1,41,-0.005045995192343056,-1.2307305347178183,0.5121951219512195,0.5121951219512195,0.04549586201253738,,
simple,rvol3_prior3_neg,2,5,1,7,-0.00019690376135828025,-0.2812910876546861,0.7142857142857143,0.7142857142857143,0.2747328072668132,,
simple,range15_close90,2,5,1,11,0.0014582628571246925,1.3256935064769932,0.9090909090909091,0.9090909090909091,0.229173231155609,,
simple,all,2,5,3,91,-0.004679981558325497,-0.5142836877280765,0.6703296703296703,0.6813186813186813,0.02187605351050594,,
simple,green_ge_7.5,2,5,3,55,-0.004025012875226941,-0.7318205227685348,0.6363636363636364,0.6545454545454545,0.0354379976986806,,
simple,green_ge_10,2,5,3,31,-0.00012457716580849265,-0.040186182518868595,0.7419354838709677,0.7419354838709677,0.06507650262405536,,
simple,green_ge_15,2,5,3,11,0.001472288359397611,1.3384439630887373,0.9090909090909091,0.9090909090909091,0.22480430293200898,,
simple,rvol_ge_3,2,5,3,48,-0.0053685072829471325,-1.1184390172806526,0.5833333333333334,0.6041666666666666,0.03672525755959197,,
simple,rvol_ge_4,2,5,3,30,-0.0009357770003880495,-0.31192566679601647,0.6666666666666666,0.7,0.06744919569322233,,
simple,rvol_ge_5,2,5,3,14,-0.0018316691602092705,-1.3083351144351933,0.5,0.5714285714285714,0.12948073659305245,,
simple,prior3_bp_ge_0,2,5,3,79,-0.0038834337807596153,-0.4915738962986855,0.6708860759493671,0.6835443037974683,0.025361331414152293,,
simple,prior3_bp_ge_5,2,5,3,74,-0.0032926579176708604,-0.4449537726582244,0.6756756756756757,0.6891891891891891,0.02731997459833003,,
simple,prior3_bp_ge_10,2,5,3,48,-0.0016942620522113483,-0.3529712608773642,0.6875,0.7083333333333334,0.04062398169748167,,
simple,prior3_bp_le_0,2,5,3,12,-0.0007965477775658814,-0.6637898146382344,0.6666666666666666,0.6666666666666666,0.15119431195947888,,
simple,prior3_bp_le_-5,2,5,3,4,6.165709533934027e-06,0.015414273834835068,0.75,0.75,0.4975212385657641,,
simple,prior5_bp_ge_0,2,5,3,75,-0.003918722528819973,-0.5224963371759964,0.6666666666666666,0.68,0.026598028786084787,,
simple,prior5_bp_ge_5,2,5,3,71,-0.003927673732306403,-0.553193483423437,0.6619718309859155,0.676056338028169,0.028024042890440092,,
simple,prior5_bp_ge_10,2,5,3,55,-0.004397640607418429,-0.7995710195306235,0.6363636363636364,0.6545454545454545,0.03479063085721651,,
simple,prior5_bp_le_0,2,5,3,15,-0.0009648959855402817,-0.6432639903601878,0.6666666666666666,0.6666666666666666,0.11977020115465373,,
simple,prior5_bp_le_-5,2,5,3,12,-0.0007782206215239951,-0.6485171846033293,0.6666666666666666,0.6666666666666666,0.14998138648112008,,
simple,range_ge_10,2,5,3,61,-0.006944714481550984,-1.138477783860817,0.5901639344262295,0.6065573770491803,0.030167345745114958,,
simple,range_ge_15,2,5,3,26,-0.002051922759481739,-0.7892010613391304,0.6538461538461539,0.6538461538461539,0.07269972800001237,,
simple,range_ge_20,2,5,3,15,-0.001018849048875281,-0.6792326992501874,0.6666666666666666,0.6666666666666666,0.1278866211958778,,
simple,close_loc_ge_0.75,2,5,3,69,-0.0017627791339508425,-0.25547523680446993,0.6956521739130435,0.7101449275362319,0.028631479030933014,,
simple,close_loc_ge_0.9,2,5,3,43,0.0008102666758558197,0.1884341106641441,0.7674418604651163,0.7674418604651163,0.04752036186806457,,
simple,early,2,5,3,22,-0.002756173413292373,-1.2528060969510788,0.5909090909090909,0.5909090909090909,0.07743935627501705,,
simple,midday,2,5,3,40,-0.0005547639076064481,-0.13869097690161203,0.7,0.725,0.051338513911015904,,
simple,late,2,5,3,29,-0.0013690442374266754,-0.47208421980230186,0.6896551724137931,0.6896551724137931,0.06791947945805084,,
simple,green10_rvol3,2,5,3,15,-0.00016091916520899474,-0.10727944347266316,0.7333333333333333,0.7333333333333333,0.13090635235270406,,
simple,rvol3_prior3_pos,2,5,3,41,-0.005171603521588852,-1.2613667125826469,0.5609756097560976,0.5853658536585366,0.04238782258752784,,
simple,rvol3_prior3_neg,2,5,3,7,-0.00019690376135828025,-0.2812910876546861,0.7142857142857143,0.7142857142857143,0.2747328072668132,,
simple,range15_close90,2,5,3,11,0.0014582628571246925,1.3256935064769932,0.9090909090909091,0.9090909090909091,0.229173231155609,,
simple,all,3,1,1,91,-0.00795185591098413,-0.8738303198883659,0.23076923076923078,0.24175824175824176,0.01486543774635593,,
simple,green_ge_7.5,3,1,1,55,-0.0068846937897625304,-1.251762507229551,0.16363636363636364,0.16363636363636364,0.0250582589055338,,
simple,green_ge_10,3,1,1,31,-0.0028179002230749317,-0.9090000719596555,0.22580645161290322,0.22580645161290322,0.043716057265261066,,
simple,green_ge_15,3,1,1,11,-0.000745110630331558,-0.6773733003014164,0.2727272727272727,0.2727272727272727,0.11983700389492873,,
simple,rvol_ge_3,3,1,1,48,-0.004018430331987122,-0.8371729858306504,0.22916666666666666,0.25,0.028327433613313847,,
simple,rvol_ge_4,3,1,1,30,-0.0018191905859319402,-0.6063968619773134,0.26666666666666666,0.3,0.04452309827682935,,
simple,rvol_ge_5,3,1,1,14,-0.0014113309681730302,-1.0080935486950215,0.21428571428571427,0.21428571428571427,0.09556906811594945,,
simple,prior3_bp_ge_0,3,1,1,79,-0.0069531346456381815,-0.8801436260301496,0.22784810126582278,0.24050632911392406,0.01717807596437869,,
simple,prior3_bp_ge_5,3,1,1,74,-0.006390309689033868,-0.8635553633829552,0.22972972972972974,0.24324324324324326,0.018362291293820894,,
simple,prior3_bp_ge_10,3,1,1,48,-0.004279818288307258,-0.891628810064012,0.22916666666666666,0.22916666666666666,0.028511030670919583,,
simple,prior3_bp_le_0,3,1,1,12,-0.0009987212653459476,-0.832267721121623,0.25,0.25,0.1095026800456308,,
simple,prior3_bp_le_-5,3,1,1,4,0.00017781795215665586,0.44454488039163964,0.5,0.5,0.29566606713169236,,
simple,prior5_bp_ge_0,3,1,1,75,-0.006593544803662255,-0.8791393071549674,0.22666666666666666,0.24,0.018147987281687407,,
simple,prior5_bp_ge_5,3,1,1,71,-0.00626889433761002,-0.8829428644521155,0.22535211267605634,0.23943661971830985,0.019187402069225784,,
simple,prior5_bp_ge_10,3,1,1,55,-0.0057712667029740095,-1.0493212187225471,0.2,0.2,0.025121614792254058,,
simple,prior5_bp_le_0,3,1,1,15,-0.0011565028111522047,-0.7710018741014698,0.26666666666666666,0.26666666666666666,0.08602277617202994,,
simple,prior5_bp_le_-5,3,1,1,12,-0.0010131857809539957,-0.8443214841283297,0.25,0.25,0.10894319601005806,,
simple,range_ge_10,3,1,1,61,-0.005157759956677999,-0.8455344191275407,0.2459016393442623,0.2459016393442623,0.021717157636003712,,
simple,range_ge_15,3,1,1,26,-0.003353711903671175,-1.2898891937196828,0.15384615384615385,0.15384615384615385,0.053643223837120606,,
simple,range_ge_20,3,1,1,15,-0.0021222487913820087,-1.4148325275880058,0.13333333333333333,0.13333333333333333,0.09256952285301465,,
simple,close_loc_ge_0.75,3,1,1,69,-0.006876606748205338,-0.9966096736529475,0.2028985507246377,0.21739130434782608,0.019903221810434534,,
simple,close_loc_ge_0.9,3,1,1,43,-0.003920134289306154,-0.9116591370479428,0.23255813953488372,0.23255813953488372,0.030986271640791006,,
simple,early,3,1,1,22,-0.002112325276813376,-0.9601478530969891,0.22727272727272727,0.22727272727272727,0.05976739324916304,,
simple,midday,3,1,1,40,-0.002260078029120649,-0.5650195072801623,0.275,0.3,0.03378815317126802,,
simple,late,3,1,1,29,-0.003579452605050104,-1.2342940017414152,0.1724137931034483,0.1724137931034483,0.046905022003077765,,
simple,green10_rvol3,3,1,1,15,-0.0015524348337095928,-1.0349565558063951,0.2,0.2,0.0915356162880116,,
simple,rvol3_prior3_pos,3,1,1,41,-0.004084038943988122,-0.996107059509298,0.1951219512195122,0.21951219512195122,0.03376492192099269,,
simple,rvol3_prior3_neg,3,1,1,7,6.560861200100021e-05,0.09372658857285746,0.42857142857142855,0.42857142857142855,0.17444353129828222,,
simple,range15_close90,3,1,1,11,-0.00018603394910476911,-0.16912177191342648,0.36363636363636365,0.36363636363636365,0.11732288100846833,,
simple,all,3,1,3,91,-0.007930492827498803,-0.8714827282965718,0.24175824175824176,0.24175824175824176,0.014694669205805337,,
simple,green_ge_7.5,3,1,3,55,-0.007022687165418096,-1.2768522118941992,0.16363636363636364,0.16363636363636364,0.02478335775345851,,
simple,green_ge_10,3,1,3,31,-0.0028179002230749317,-0.9090000719596555,0.22580645161290322,0.22580645161290322,0.043716057265261066,,
simple,green_ge_15,3,1,3,11,-0.000745110630331558,-0.6773733003014164,0.2727272727272727,0.2727272727272727,0.11983700389492873,,
simple,rvol_ge_3,3,1,3,48,-0.0039970672485017955,-0.832722343437874,0.25,0.25,0.027656180585911978,,
simple,rvol_ge_4,3,1,3,30,-0.0016598341267910488,-0.5532780422636829,0.3,0.3,0.043646921967034784,,
simple,rvol_ge_5,3,1,3,14,-0.0014113309681730302,-1.0080935486950215,0.21428571428571427,0.21428571428571427,0.09556906811594945,,
simple,prior3_bp_ge_0,3,1,3,79,-0.006931771562152855,-0.877439438247197,0.24050632911392406,0.24050632911392406,0.01694434052085373,,
simple,prior3_bp_ge_5,3,1,3,74,-0.006368946605548542,-0.8606684602092625,0.24324324324324326,0.24324324324324326,0.018092583087469936,,
simple,prior3_bp_ge_10,3,1,3,48,-0.004417811663962823,-0.9203774299922547,0.22916666666666666,0.22916666666666666,0.028160078967139002,,
simple,prior3_bp_le_0,3,1,3,12,-0.0009987212653459476,-0.832267721121623,0.25,0.25,0.1095026800456308,,
simple,prior3_bp_le_-5,3,1,3,4,0.00017781795215665586,0.44454488039163964,0.5,0.5,0.29566606713169236,,
simple,prior5_bp_ge_0,3,1,3,75,-0.006572181720176928,-0.8762908960235904,0.24,0.24,0.017884975605972298,,
simple,prior5_bp_ge_5,3,1,3,71,-0.006247531254124694,-0.8799339794541823,0.23943661971830985,0.23943661971830985,0.018891142280715496,,
simple,prior5_bp_ge_10,3,1,3,55,-0.005909260078629575,-1.0744109233871952,0.2,0.2,0.024848746789498884,,
simple,prior5_bp_le_0,3,1,3,15,-0.0011565028111522047,-0.7710018741014698,0.26666666666666666,0.26666666666666666,0.08602277617202994,,
simple,prior5_bp_le_-5,3,1,3,12,-0.0010131857809539957,-0.8443214841283297,0.25,0.25,0.10894319601005806,,
simple,range_ge_10,3,1,3,61,-0.005157759956677999,-0.8455344191275407,0.2459016393442623,0.2459016393442623,0.021717157636003712,,
simple,range_ge_15,3,1,3,26,-0.003353711903671175,-1.2898891937196828,0.15384615384615385,0.15384615384615385,0.053643223837120606,,
simple,range_ge_20,3,1,3,15,-0.0021222487913820087,-1.4148325275880058,0.13333333333333333,0.13333333333333333,0.09256952285301465,,
simple,close_loc_ge_0.75,3,1,3,69,-0.006855243664720012,-0.9935135745971031,0.21739130434782608,0.21739130434782608,0.019582940342938785,,
simple,close_loc_ge_0.9,3,1,3,43,-0.003920134289306154,-0.9116591370479428,0.23255813953488372,0.23255813953488372,0.030986271640791006,,
simple,early,3,1,3,22,-0.002112325276813376,-0.9601478530969891,0.22727272727272727,0.22727272727272727,0.05976739324916304,,
simple,midday,3,1,3,40,-0.002238714945635323,-0.5596787364088307,0.3,0.3,0.0328230634001539,,
simple,late,3,1,3,29,-0.003579452605050104,-1.2342940017414152,0.1724137931034483,0.1724137931034483,0.046905022003077765,,
simple,green10_rvol3,3,1,3,15,-0.0015524348337095928,-1.0349565558063951,0.2,0.2,0.0915356162880116,,
simple,rvol3_prior3_pos,3,1,3,41,-0.004062675860502796,-0.9908965513421453,0.21951219512195122,0.21951219512195122,0.03280119131351522,,
simple,rvol3_prior3_neg,3,1,3,7,6.560861200100021e-05,0.09372658857285746,0.42857142857142855,0.42857142857142855,0.17444353129828222,,
simple,range15_close90,3,1,3,11,-0.00018603394910476911,-0.16912177191342648,0.36363636363636365,0.36363636363636365,0.11732288100846833,,
simple,all,3,2,1,91,-0.00881341341966213,-0.9685069691936407,0.32967032967032966,0.34065934065934067,0.012218587354429841,,
simple,green_ge_7.5,3,2,1,55,-0.006958236722313882,-1.2651339495116147,0.2909090909090909,0.2909090909090909,0.019607504198836483,,
simple,green_ge_10,3,2,1,31,-0.0022030534638330934,-0.7106624076880947,0.3870967741935484,0.3870967741935484,0.03437117454099945,,
simple,green_ge_15,3,2,1,11,-0.00030450308213658683,-0.2768209837605335,0.45454545454545453,0.45454545454545453,0.09193925354660758,,
simple,rvol_ge_3,3,2,1,48,-0.004928912520216433,-1.0268567750450903,0.3125,0.3333333333333333,0.022672281069829745,,
simple,rvol_ge_4,3,2,1,30,-0.001422101667596487,-0.474033889198829,0.4,0.43333333333333335,0.035949992020808196,,
simple,rvol_ge_5,3,2,1,14,-0.00186210284510957,-1.33007346079255,0.2857142857142857,0.2857142857142857,0.07246719241076782,,
simple,prior3_bp_ge_0,3,2,1,79,-0.007567861288163891,-0.9579571250840367,0.3291139240506329,0.34177215189873417,0.01411944967165151,,
simple,prior3_bp_ge_5,3,2,1,74,-0.007251959244606865,-0.9799944925144412,0.32432432432432434,0.33783783783783783,0.015102566229253999,,
simple,prior3_bp_ge_10,3,2,1,48,-0.003943163069727862,-0.8214923061933045,0.3541666666666667,0.3541666666666667,0.022789972730575574,,
simple,prior3_bp_le_0,3,2,1,12,-0.0012455521314982398,-1.0379601095818665,0.3333333333333333,0.3333333333333333,0.08866057018304666,,
simple,prior3_bp_le_-5,3,2,1,4,-1.8632277727359536e-06,-0.004658069431839884,0.5,0.5,0.2527721757809064,,
simple,prior5_bp_ge_0,3,2,1,75,-0.00755829167400035,-1.0077722232000466,0.32,0.3333333333333333,0.014898752380979811,,
simple,prior5_bp_ge_5,3,2,1,71,-0.007559938805616784,-1.0647801134671526,0.30985915492957744,0.323943661971831,0.015755688866334078,,
simple,prior5_bp_ge_10,3,2,1,55,-0.006105425258355779,-1.1100773197010507,0.3090909090909091,0.3090909090909091,0.019819119556955433,,
simple,prior5_bp_le_0,3,2,1,15,-0.0009515051533226515,-0.6343367688817676,0.4,0.4,0.07066367337592747,,
simple,prior5_bp_le_-5,3,2,1,12,-0.0012552673078460863,-1.0460560898717386,0.3333333333333333,0.3333333333333333,0.08842468567821167,,
simple,range_ge_10,3,2,1,61,-0.005929445368309527,-0.9720402243130373,0.3442622950819672,0.3442622950819672,0.017473171225779027,,
simple,range_ge_15,3,2,1,26,-0.003693244041348742,-1.4204784774418238,0.2692307692307692,0.2692307692307692,0.041065856279461264,,
simple,range_ge_20,3,2,1,15,-0.002768470854091043,-1.8456472360606953,0.2,0.2,0.06750127815258651,,
simple,close_loc_ge_0.75,3,2,1,69,-0.006914541842327537,-1.0021075133808026,0.3188405797101449,0.3333333333333333,0.01621845978222989,,
simple,close_loc_ge_0.9,3,2,1,43,-0.0038746611936615327,-0.9010839985259378,0.3488372093023256,0.3488372093023256,0.025124148824073975,,
simple,early,3,2,1,22,-0.0037597779327143144,-1.7089899694155974,0.22727272727272727,0.22727272727272727,0.04921944183603043,,
simple,midday,3,2,1,40,-0.0003661732066086998,-0.09154330165217495,0.45,0.475,0.027497165714688805,,
simple,late,3,2,1,29,-0.004687462280339116,-1.6163663035652127,0.2413793103448276,0.2413793103448276,0.03660876081378999,,
simple,green10_rvol3,3,2,1,15,-0.0009525653780889654,-0.6350435853926435,0.4,0.4,0.07089776956702934,,
simple,rvol3_prior3_pos,3,2,1,41,-0.004631534219888267,-1.1296424926556747,0.2926829268292683,0.3170731707317073,0.02663058542868443,,
simple,rvol3_prior3_neg,3,2,1,7,-0.00029737830032816603,-0.4248261433259515,0.42857142857142855,0.42857142857142855,0.14509646049221764,,
simple,range15_close90,3,2,1,11,-0.00031629684701639516,-0.28754258819672285,0.45454545454545453,0.45454545454545453,0.09652597210680777,,
simple,all,3,2,3,91,-0.009094449466056975,-0.9993900512150522,0.34065934065934067,0.34065934065934067,0.011959262494258367,,
simple,green_ge_7.5,3,2,3,55,-0.007194796794866232,-1.3081448717938604,0.2909090909090909,0.2909090909090909,0.01933583924011347,,
simple,green_ge_10,3,2,3,31,-0.0022030534638330934,-0.7106624076880947,0.3870967741935484,0.3870967741935484,0.03437117454099945,,
simple,green_ge_15,3,2,3,11,-0.00030450308213658683,-0.2768209837605335,0.45454545454545453,0.45454545454545453,0.09193925354660758,,
simple,rvol_ge_3,3,2,3,48,-0.005006116133627891,-1.0429408611724773,0.3333333333333333,0.3333333333333333,0.022070331798536978,,
simple,rvol_ge_4,3,2,3,30,-0.0012627452084555957,-0.4209150694851986,0.43333333333333335,0.43333333333333335,0.03533492168738394,,
simple,rvol_ge_5,3,2,3,14,-0.00186210284510957,-1.33007346079255,0.2857142857142857,0.2857142857142857,0.07246719241076782,,
simple,prior3_bp_ge_0,3,2,3,79,-0.007848897334558735,-0.9935313081719918,0.34177215189873417,0.34177215189873417,0.013774301086456168,,
simple,prior3_bp_ge_5,3,2,3,74,-0.0075329952910017095,-1.0179723366218527,0.33783783783783783,0.33783783783783783,0.01470835091835083,,
simple,prior3_bp_ge_10,3,2,3,48,-0.004383555575263598,-0.9132407448465829,0.3541666666666667,0.3541666666666667,0.022115547817907505,,
simple,prior3_bp_le_0,3,2,3,12,-0.0012455521314982398,-1.0379601095818665,0.3333333333333333,0.3333333333333333,0.08866057018304666,,
simple,prior3_bp_le_-5,3,2,3,4,-1.8632277727359536e-06,-0.004658069431839884,0.5,0.5,0.2527721757809064,,
simple,prior5_bp_ge_0,3,2,3,75,-0.007839327720395195,-1.0452436960526927,0.3333333333333333,0.3333333333333333,0.014514970199873273,,
simple,prior5_bp_ge_5,3,2,3,71,-0.007840974852011628,-1.1043626552129053,0.323943661971831,0.323943661971831,0.01532712375214281,,
simple,prior5_bp_ge_10,3,2,3,55,-0.006545817763891515,-1.1901486843439117,0.3090909090909091,0.3090909090909091,0.019307092016360033,,
simple,prior5_bp_le_0,3,2,3,15,-0.0009515051533226515,-0.6343367688817676,0.4,0.4,0.07066367337592747,,
simple,prior5_bp_le_-5,3,2,3,12,-0.0012552673078460863,-1.0460560898717386,0.3333333333333333,0.3333333333333333,0.08842468567821167,,
simple,range_ge_10,3,2,3,61,-0.005929445368309527,-0.9720402243130373,0.3442622950819672,0.3442622950819672,0.017473171225779027,,
simple,range_ge_15,3,2,3,26,-0.003693244041348742,-1.4204784774418238,0.2692307692307692,0.2692307692307692,0.041065856279461264,,
simple,range_ge_20,3,2,3,15,-0.002768470854091043,-1.8456472360606953,0.2,0.2,0.06750127815258651,,
simple,close_loc_ge_0.75,3,2,3,69,-0.007195577888722382,-1.042837375177157,0.3333333333333333,0.3333333333333333,0.015764712111701985,,
simple,close_loc_ge_0.9,3,2,3,43,-0.004078493626644919,-0.948486889917423,0.3488372093023256,0.3488372093023256,0.02474037290312877,,
simple,early,3,2,3,22,-0.0037597779327143144,-1.7089899694155974,0.22727272727272727,0.22727272727272727,0.04921944183603043,,
simple,midday,3,2,3,40,-0.0006472092530035445,-0.16180231325088612,0.475,0.475,0.02616444166760099,,
simple,late,3,2,3,29,-0.004687462280339116,-1.6163663035652127,0.2413793103448276,0.2413793103448276,0.03660876081378999,,
simple,green10_rvol3,3,2,3,15,-0.0009525653780889654,-0.6350435853926435,0.4,0.4,0.07089776956702934,,
simple,rvol3_prior3_pos,3,2,3,41,-0.004708737833299725,-1.1484726422682257,0.3170731707317073,0.3170731707317073,0.0258039339457971,,
simple,rvol3_prior3_neg,3,2,3,7,-0.00029737830032816603,-0.4248261433259515,0.42857142857142855,0.42857142857142855,0.14509646049221764,,
simple,range15_close90,3,2,3,11,-0.00031629684701639516,-0.28754258819672285,0.45454545454545453,0.45454545454545453,0.09652597210680777,,
simple,all,3,3,1,91,-0.009596505821381052,-1.054561079272643,0.38461538461538464,0.4065934065934066,0.014107185513671747,,
simple,green_ge_7.5,3,3,1,55,-0.008401962871397273,-1.5276296129813225,0.32727272727272727,0.34545454545454546,0.022776575094931355,,
simple,green_ge_10,3,3,1,31,-0.0031654513139688367,-1.0211133270867214,0.41935483870967744,0.41935483870967744,0.03841136106580656,,
simple,green_ge_15,3,3,1,11,-0.0009324098180780727,-0.8476452891618842,0.45454545454545453,0.45454545454545453,0.10671076884241595,,
simple,rvol_ge_3,3,3,1,48,-0.006389796939602621,-1.331207695750546,0.3333333333333333,0.375,0.026799412752257924,,
simple,rvol_ge_4,3,3,1,30,-0.002421891554347466,-0.8072971847824887,0.4,0.4666666666666667,0.04255793015095136,,
simple,rvol_ge_5,3,3,1,14,-0.002881550908024444,-2.0582506485888885,0.2857142857142857,0.2857142857142857,0.08043682782579814,,
simple,prior3_bp_ge_0,3,3,1,79,-0.008477715000672181,-1.0731284810977444,0.379746835443038,0.4050632911392405,0.015846145560984508,,
simple,prior3_bp_ge_5,3,3,1,74,-0.008095093668935682,-1.0939315768832003,0.3783783783783784,0.40540540540540543,0.016846642729889772,,
simple,prior3_bp_ge_10,3,3,1,48,-0.004142131422869677,-0.8629440464311827,0.4166666666666667,0.4166666666666667,0.02605279803330034,,
simple,prior3_bp_le_0,3,3,1,12,-0.0011187908207088704,-0.9323256839240586,0.4166666666666667,0.4166666666666667,0.10546706432544972,,
simple,prior3_bp_le_-5,3,3,1,4,-0.00020229524819481703,-0.5057381204870426,0.5,0.5,0.2858038587109337,,
simple,prior5_bp_ge_0,3,3,1,75,-0.009044462681472631,-1.2059283575296842,0.36,0.38666666666666666,0.0170891462126373,,
simple,prior5_bp_ge_5,3,3,1,71,-0.00880711300133985,-1.2404384508929367,0.352112676056338,0.38028169014084506,0.017623568297216927,,
simple,prior5_bp_ge_10,3,3,1,55,-0.0070322686193928785,-1.2785942944350688,0.36363636363636365,0.36363636363636365,0.02216201162926842,,
simple,prior5_bp_le_0,3,3,1,15,-0.0008574985739606689,-0.5716657159737792,0.4666666666666667,0.4666666666666667,0.07993357625715937,,
simple,prior5_bp_le_-5,3,3,1,12,-0.0010624778551956426,-0.8853982126630355,0.4166666666666667,0.4166666666666667,0.09866085847813694,,
simple,range_ge_10,3,3,1,61,-0.008331602621134748,-1.3658364952679913,0.36065573770491804,0.3770491803278688,0.02029289279293331,,
simple,range_ge_15,3,3,1,26,-0.004929570687822404,-1.8959887260855401,0.3076923076923077,0.3076923076923077,0.04342226806403073,,
simple,range_ge_20,3,3,1,15,-0.004031232477871294,-2.6874883185808622,0.2,0.2,0.07293137890880315,,
simple,close_loc_ge_0.75,3,3,1,69,-0.006589333447117429,-0.9549758619010766,0.391304347826087,0.42028985507246375,0.018836448199707426,,
simple,close_loc_ge_0.9,3,3,1,43,-0.002562262244471758,-0.5958749405748274,0.4418604651162791,0.46511627906976744,0.030214371082731027,,
simple,early,3,3,1,22,-0.003693033209270391,-1.6786514587592687,0.3181818181818182,0.3181818181818182,0.051872379495829166,,
simple,midday,3,3,1,40,-0.0006728740452807136,-0.1682185113201784,0.475,0.525,0.03498832196110371,,
simple,late,3,3,1,29,-0.005230598566829947,-1.8036546782172231,0.3103448275862069,0.3103448275862069,0.04012345947928692,,
simple,green10_rvol3,3,3,1,15,-0.0016290597332185852,-1.0860398221457235,0.4,0.4,0.08085214591970175,,
simple,rvol3_prior3_pos,3,3,1,41,-0.005647676296518411,-1.377482023541076,0.3170731707317073,0.36585365853658536,0.030915644106015012,,
simple,rvol3_prior3_neg,3,3,1,7,-0.0007421206430842098,-1.0601723472631568,0.42857142857142855,0.42857142857142855,0.17120785946427666,,
simple,range15_close90,3,3,1,11,-0.00021198455735738087,-0.19271323396125534,0.5454545454545454,0.5454545454545454,0.10904330215280088,,
simple,all,3,3,3,91,-0.009705853718020463,-1.0665773316506002,0.4175824175824176,0.4175824175824176,0.013692364486035882,,
simple,green_ge_7.5,3,3,3,55,-0.009320193878395666,-1.6945807051628483,0.32727272727272727,0.32727272727272727,0.022243975456735832,,
simple,green_ge_10,3,3,3,31,-0.0033979726790057674,-1.0961202190341186,0.41935483870967744,0.41935483870967744,0.037629795640868074,,
simple,green_ge_15,3,3,3,11,-0.0009324098180780727,-0.8476452891618842,0.45454545454545453,0.45454545454545453,0.10671076884241595,,
simple,rvol_ge_3,3,3,3,48,-0.007148671487460123,-1.4893065598875257,0.3541666666666667,0.3541666666666667,0.02573972566216279,,
simple,rvol_ge_4,3,3,3,30,-0.0025736912889601227,-0.857897096320041,0.43333333333333335,0.43333333333333335,0.04080235079399065,,
simple,rvol_ge_5,3,3,3,14,-0.002881550908024444,-2.0582506485888885,0.2857142857142857,0.2857142857142857,0.08043682782579814,,
simple,prior3_bp_ge_0,3,3,3,79,-0.009055274137621638,-1.146237232610334,0.4050632911392405,0.4050632911392405,0.015770041858861307,,
simple,prior3_bp_ge_5,3,3,3,74,-0.009159716866268375,-1.2377995765227534,0.3918918918918919,0.3918918918918919,0.016793066315591416,,
simple,prior3_bp_ge_10,3,3,3,48,-0.005346760173630338,-1.1139083695063206,0.4166666666666667,0.4166666666666667,0.025682152623630047,,
simple,prior3_bp_le_0,3,3,3,12,-0.0006505795803988246,-0.5421496503323538,0.5,0.5,0.10180543591270876,,
simple,prior3_bp_le_-5,3,3,3,4,-0.00020229524819481703,-0.5057381204870426,0.5,0.5,0.2858038587109337,,
