candidate,extra_adverse_bps_per_side,minimum_date,maximum_date,net_simple_return,maximum_drawdown,role_coverage,trade_roles,trade_sessions,positive_months,negative_months,inactive_months,worst_month,best_month,recent12_net_simple_return,recent12_maximum_drawdown,recent12_positive_months,recent12_negative_months,recent12_worst_month,top5_symbol_positive_share,leave_top5_return,best_symbol,best_symbol_pnl
sp500_triple_ma10_50_200_monthly_top10,10.0,2021-05-03,2026-04-30,1.0534766727960156,0.28744373358620534,1.0,588,51,30,20,10,-0.18424827223145207,0.2844229438160718,0.9943779759497285,0.09660595281832718,9,3,-0.02116345142978676,0.42584437978517586,0.3088460240285018,SNDK,0.1900080136130648
sp500_triple_ma10_50_200_monthly_top2,0.0,2021-05-03,2026-04-30,2.521874972193424,0.2851472745419244,1.0,124,43,33,17,10,-0.2382919210612534,0.6581427876442951,1.8266963600546118,0.12411498946561637,11,1,-0.027274215536941704,0.7418633166271483,-0.14366062918782774,SNDK,0.9505400680653242
sp500_triple_ma10_50_200_monthly_top2,1.0,2021-05-03,2026-04-30,2.5156749721934237,0.28576580781822314,1.0,124,43,33,17,10,-0.2383919210612534,0.6581427876442951,1.825496360054612,0.12419981348955637,11,1,-0.027374215536941707,0.742342698852793,-0.1489106291878275,SNDK,0.9504900680653242
sp500_triple_ma10_50_200_monthly_top2,2.0,2021-05-03,2026-04-30,2.509474972193424,0.2863847171849709,1.0,124,43,33,17,10,-0.23849192106125341,0.6581427876442951,1.8242963600546118,0.1242847535355143,11,1,-0.02747421553694171,0.7428037881271597,-0.15416062918782725,SNDK,0.9504400680653242
sp500_triple_ma10_50_200_monthly_top2,5.0,2021-05-03,2026-04-30,2.4908749721934242,0.2882437052611868,1.0,124,43,33,17,10,-0.2387919210612534,0.6581427876442951,1.8206963600546118,0.1245402721908073,11,1,-0.027774215536941704,0.7441880838406436,-0.1699106291878274,SNDK,0.9502900680653242
sp500_triple_ma10_50_200_monthly_top2,10.0,2021-05-03,2026-04-30,2.459874972193424,0.291349572637242,1.0,124,43,33,17,10,-0.2392919210612534,0.6581427876442951,1.8146963600546118,0.1249684794179815,11,1,-0.028274215536941705,0.7465134001656724,-0.1961606291878275,SNDK,0.9500400680653243
sp500_triple_ma10_50_200_monthly_top3,0.0,2021-05-03,2026-04-30,2.11253558809496,0.30026791258775914,1.0,181,46,33,17,10,-0.2551668481582031,0.5559709767748087,1.6980683487571708,0.12564749563678088,11,1,-0.019218531439921804,0.6723322079322673,0.08915396568528777,SNDK,0.633693378710216
sp500_triple_ma10_50_200_monthly_top3,1.0,2021-05-03,2026-04-30,2.106502254761627,0.3013495143571567,1.0,181,46,32,18,10,-0.2551668481582031,0.5559709767748087,1.6970016820905043,0.12570860104070453,11,1,-0.01928519810658847,0.6728638187178616,0.08392063235195435,SNDK,0.6336600453768827
sp500_triple_ma10_50_200_monthly_top3,2.0,2021-05-03,2026-04-30,2.100468921428294,0.30243138508559153,1.0,181,46,32,18,10,-0.2551668481582031,0.5559709767748087,1.6959350154238377,0.12576976590760633,11,1,-0.019351864773255137,0.6733966925607076,0.07868729901862137,SNDK,0.6336267120435494
sp500_triple_ma10_50_200_monthly_top3,5.0,2021-05-03,2026-04-30,2.082368921428294,0.30567861202871394,1.0,181,46,32,18,10,-0.2551668481582031,0.5559709767748087,1.6927350154238376,0.12595361815541992,11,1,-0.019551864773255136,0.6750029376073298,0.06298729901862155,SNDK,0.6335267120435494
sp500_triple_ma10_50_200_monthly_top3,10.0,2021-05-03,2026-04-30,2.052202254761627,0.31109604548903746,1.0,181,46,32,18,10,-0.2551668481582031,0.5559709767748087,1.6874016820905045,0.12626123596638086,11,1,-0.019885198106588474,0.6777056987102434,0.036820632351954874,SNDK,0.6333600453768827
