campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,complete_trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,mean_spread_bps,reference_price,holdout_rows_loaded,broker_margin,direct_short
CAM-0601,RUN-0009,qqq__sue__hold3__top5__price20,0940,2.0,0.42405495555083045,0.1425334705883656,94,94,1.0,251,151,100,8,4,0.0353379129625692,0.036779029011858616,-0.07359153750616411,0.13488350005539795,14.763705249059514,09:30 SIP midpoint,0,False,False
CAM-0601,RUN-0009,qqq__sue__hold3__top5__price20,0940,5.0,0.4225561912649662,0.14302532717276387,94,94,1.0,251,151,100,8,4,0.035213015938747184,0.03663556362197902,-0.07368626608766568,0.13468350005539798,14.763705249059514,09:30 SIP midpoint,0,False,False
CAM-0601,RUN-0009,qqq__sue__hold3__top5__price20,0940,10.0,0.4200582507885259,0.14384652135357437,94,94,1.0,251,151,100,8,4,0.035004854232377154,0.036396454638846346,-0.07384414705683497,0.13435016672206462,14.763705249059514,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0009,qqq__value_quality__top5__trend0,0940,0.0,0.8211341470404196,0.10348871833783889,70,70,1.0,251,156,95,10,2,0.06842784558670163,0.0632397839404969,-0.041705645066300645,0.28727667117307526,14.47572916342922,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0009,qqq__value_quality__top5__trend0,0940,2.0,0.8200971172595702,0.10366579290653381,70,70,1.0,251,156,95,10,2,0.0683414264382975,0.06311402148009737,-0.04182555565589549,0.2871695230696883,14.47572916342922,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0009,qqq__value_quality__top5__trend0,0940,5.0,0.8185415725882962,0.10393168842494645,70,70,1.0,251,156,95,10,2,0.06821179771569134,0.06292537778949805,-0.042005421540287774,0.2870088009146079,14.47572916342922,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0009,qqq__value_quality__top5__trend0,0940,10.0,0.8159489981361726,0.10437560568072737,70,70,1.0,251,156,95,10,2,0.06799574984468106,0.06261097163849921,-0.04230519801427492,0.28674093065614054,14.47572916342922,09:30 SIP midpoint,0,False,False
CAM-0603,RUN-0009,qqq__lowvol_quality__top20__trend1,0940,0.0,0.261392951742315,0.06980296639948473,280,280,1.0,251,141,110,8,4,0.021782745978526252,0.018193216544094337,-0.0413460607424026,0.12945737256100845,13.105638589138492,09:30 SIP midpoint,0,False,False
CAM-0603,RUN-0009,qqq__lowvol_quality__top20__trend1,0940,2.0,0.2602756484935316,0.06991376237849073,280,280,1.0,251,141,110,8,4,0.021689637374460963,0.018123491813966917,-0.04140810705732427,0.12940853466113583,13.105638589138492,09:30 SIP midpoint,0,False,False
CAM-0603,RUN-0009,qqq__lowvol_quality__top20__trend1,0940,5.0,0.2585996936203565,0.07008030698290307,280,280,1.0,251,141,110,8,4,0.021549974468363042,0.018018904718775784,-0.041501176529706765,0.12933527781132687,13.105638589138492,09:30 SIP midpoint,0,False,False
CAM-0603,RUN-0009,qqq__lowvol_quality__top20__trend1,0940,10.0,0.255806435498398,0.07035882030645467,280,280,1.0,251,141,110,8,4,0.021317202958199832,0.01784459289345723,-0.04165629231701094,0.12921318306164528,13.105638589138492,09:30 SIP midpoint,0,False,False
CAM-0604,RUN-0009,sp500__value_quality__top20__trend0,0940,0.0,0.42291299909674385,0.05205206352578576,286,286,1.0,251,147,104,11,1,0.03524274992472865,0.03558225476323092,-0.0304738788706768,0.1236034795163995,16.472048439030115,09:30 SIP midpoint,0,False,False
CAM-0604,RUN-0009,sp500__value_quality__top20__trend0,0940,2.0,0.4217224252118287,0.052207917818228464,286,286,1.0,251,147,104,11,1,0.03514353543431906,0.03546643372888273,-0.030632714902290043,0.12354825294207517,16.472048439030115,09:30 SIP midpoint,0,False,False
CAM-0604,RUN-0009,sp500__value_quality__top20__trend0,0940,5.0,0.41993656438445603,0.052442123966718886,286,286,1.0,251,147,104,11,1,0.03499471369870467,0.035292702177360455,-0.030870968949709896,0.12346541308058867,16.472048439030115,09:30 SIP midpoint,0,False,False
CAM-0604,RUN-0009,sp500__value_quality__top20__trend0,0940,10.0,0.4169601296721682,0.052833604229596355,286,286,1.0,251,147,104,11,1,0.03474667747268068,0.03500314959148999,-0.03126805902874298,0.12332734664477785,16.472048439030115,09:30 SIP midpoint,0,False,False
CAM-0605,RUN-0009,qqq__resmom__top3__liquid,0940,0.0,0.285629648616756,0.22481280090692474,47,47,1.0,251,138,113,9,3,0.023802470718063,0.022457231294664363,-0.17081521531823832,0.21855905958211475,13.334318302862506,09:30 SIP midpoint,0,False,False
CAM-0605,RUN-0009,qqq__resmom__top3__liquid,0940,2.0,0.28387606327456594,0.22498901695612866,47,47,1.0,251,138,113,9,3,0.023656338606213828,0.0222976047211321,-0.17082312936398766,0.2184547778759129,13.334318302862506,09:30 SIP midpoint,0,False,False
CAM-0605,RUN-0009,qqq__resmom__top3__liquid,0940,5.0,0.28124568526128085,0.22525383955819467,47,47,1.0,251,138,113,9,3,0.023437140438440068,0.0220581648608337,-0.17083500043261168,0.2182983553166101,13.334318302862506,09:30 SIP midpoint,0,False,False
CAM-0605,RUN-0009,qqq__resmom__top3__liquid,0940,10.0,0.27686172190580555,0.22569654499446704,47,47,1.0,251,138,113,8,4,0.023071810158817135,0.021659098427003032,-0.17085478554698505,0.21803765105110545,13.334318302862506,09:30 SIP midpoint,0,False,False
CAM-0607,RUN-0009,etf__long_cheap_r2__top1__z1__trend0,0940,0.0,0.3468686923042892,0.2818289846201918,478,478,1.0,234,121,113,8,4,0.028905724358690765,0.08123604332744383,-0.20443338170546255,0.17859709317603611,4.034226390737017,09:30 SIP midpoint,0,False,False
CAM-0607,RUN-0009,etf__long_cheap_r2__top1__z1__trend0,0940,2.0,0.2512686923042891,0.30022106186398395,478,478,1.0,239,119,120,8,4,0.020939057692024105,0.07423604332744384,-0.21203338170546254,0.1697970931760361,4.034226390737017,09:30 SIP midpoint,0,False,False
CAM-0607,RUN-0009,etf__long_cheap_r2__top1__z1__trend0,0940,5.0,0.10786869230428897,0.33249645913158266,478,478,1.0,239,115,124,8,4,0.00898905769202408,0.06373604332744381,-0.22343338170546256,0.1565970931760361,4.034226390737017,09:30 SIP midpoint,0,False,False
CAM-0607,RUN-0009,etf__long_cheap_r2__top1__z1__trend0,0940,10.0,-0.13113130769571124,0.4365852840772827,478,478,1.0,239,110,129,8,4,-0.010927608974642594,0.04623604332744381,-0.24243338170546258,0.1345970931760361,4.034226390737017,09:30 SIP midpoint,0,False,False
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,0.0,0.2749902874446616,0.3252262481350012,221,221,1.0,251,139,112,8,4,0.022915857287055138,0.02491271155573957,-0.1893151313201424,0.24650784437595905,11.726446928943743,09:30 SIP midpoint,0,False,False
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,2.0,0.270828995043932,0.3266130980392224,221,221,1.0,251,139,112,8,4,0.022569082920327665,0.024542736224965313,-0.1895608814136392,0.24613192972223305,11.726446928943743,09:30 SIP midpoint,0,False,False
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,5.0,0.26458705644283764,0.32870172486068083,221,221,1.0,251,138,113,8,4,0.02204892137023647,0.023987773228803938,-0.18992950655388433,0.24556805774164406,11.726446928943743,09:30 SIP midpoint,0,False,False
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,10.0,0.2541838254410136,0.332205221027175,221,221,1.0,251,138,113,8,4,0.0211819854534178,0.023062834901868307,-0.19054388178762624,0.24462827110732907,11.726446928943743,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,0.0,0.25044405915870466,0.13661110357270878,211,211,1.0,251,141,110,8,4,0.020870338263225388,0.025559618619169368,-0.09876843673264968,0.14992651026247672,11.908225198275614,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,2.0,0.24661795652247337,0.13795077505947687,211,211,1.0,251,141,110,8,4,0.020551496376872782,0.025289911704058986,-0.09909472546909326,0.14964956503080415,11.908225198275614,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,5.0,0.24087880256812644,0.14017179754794398,211,211,1.0,251,141,110,8,4,0.020073233547343864,0.024885351331393416,-0.09958415857375863,0.14923414718329525,11.908225198275614,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,10.0,0.23131354597754814,0.14389795196419405,211,211,1.0,251,137,114,8,4,0.019276128831462343,0.02421108404361746,-0.10039988041486758,0.14854178410411378,11.908225198275614,09:30 SIP midpoint,0,False,False
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,0.0,1.1710151283682904,0.12854514115219906,52,52,1.0,251,134,117,9,3,0.09758459403069086,0.05480397820717699,-0.11856615926562299,0.4375633493279396,19.98795597592687,09:30 SIP midpoint,0,False,False
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,2.0,1.1675484617016239,0.12891925336844526,52,52,1.0,251,134,117,9,3,0.09729570514180198,0.05440397820717699,-0.118966159265623,0.4371633493279396,19.98795597592687,09:30 SIP midpoint,0,False,False
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,5.0,1.1623484617016238,0.12948249632943265,52,52,1.0,251,134,117,9,3,0.09686237180846867,0.053803978207176986,-0.11956615926562297,0.4365633493279396,19.98795597592687,09:30 SIP midpoint,0,False,False
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,10.0,1.1536817950349572,0.1304268080200997,52,52,1.0,251,134,117,9,3,0.09614014958624643,0.052803978207176985,-0.12056615926562299,0.4355633493279396,19.98795597592687,09:30 SIP midpoint,0,False,False
CAM-0611,RUN-0009,qqq__ma50_200__weekly__top3__momentum,0940,0.0,1.2229796745322126,0.12409168323852286,56,56,1.0,251,136,115,9,3,0.1019149728776844,0.05288251130753979,-0.11856615926562299,0.4375633493279396,19.136261081620308,09:30 SIP midpoint,0,False,False
CAM-0611,RUN-0009,qqq__ma50_200__weekly__top3__momentum,0940,2.0,1.2192463411988794,0.12446863322852644,56,56,1.0,251,136,115,9,3,0.10160386176657327,0.05258543780866563,-0.118966159265623,0.4371633493279396,19.136261081620308,09:30 SIP midpoint,0,False,False
CAM-0611,RUN-0009,qqq__ma50_200__weekly__top3__momentum,0940,5.0,1.2136463411988794,0.12503632913208831,56,56,1.0,251,136,115,9,3,0.10113719509990661,0.05218543780866563,-0.11956615926562297,0.4365633493279396,19.136261081620308,09:30 SIP midpoint,0,False,False
CAM-0611,RUN-0009,qqq__ma50_200__weekly__top3__momentum,0940,10.0,1.204313007865546,0.12598859359405873,56,56,1.0,251,136,115,9,3,0.10035941732212883,0.05151877114199896,-0.12056615926562299,0.4355633493279396,19.136261081620308,09:30 SIP midpoint,0,False,False
CAM-0612,RUN-0009,qqq__ma10_50_200__monthly__top3__momentum,0940,0.0,0.9507823984855965,0.157815984658347,38,38,1.0,251,137,114,8,4,0.07923186654046639,0.05534187133964963,-0.09245894193370187,0.38724666748037273,14.062417000533532,09:30 SIP midpoint,0,False,False
CAM-0612,RUN-0009,qqq__ma10_50_200__monthly__top3__momentum,0940,2.0,0.9482490651522633,0.15814448363273015,38,38,1.0,251,137,114,8,4,0.07902075542935527,0.055208538006316296,-0.09259227526703519,0.38711333414703936,14.062417000533532,09:30 SIP midpoint,0,False,False
CAM-0612,RUN-0009,qqq__ma10_50_200__monthly__top3__momentum,0940,5.0,0.9444490651522632,0.15863895962805064,38,38,1.0,251,137,114,8,4,0.0787040887626886,0.055008538006316304,-0.09279227526703519,0.3869133341470394,14.062417000533532,09:30 SIP midpoint,0,False,False
CAM-0612,RUN-0009,qqq__ma10_50_200__monthly__top3__momentum,0940,10.0,0.9381157318189299,0.15946772545900342,38,38,1.0,251,137,114,8,4,0.07817631098491083,0.054675204672982966,-0.09312560860036852,0.386580000813706,14.062417000533532,09:30 SIP midpoint,0,False,False
CAM-0614,RUN-0009,sp500__donchian20__reversal,0940,0.0,0.09487858119909927,0.07336986446346346,54383,54352,0.999301252229557,251,121,130,8,4,0.007906548433258274,0.009227404144414187,-0.030081555214630303,0.045519942321508716,28.39255330562353,09:30 SIP midpoint,0,False,False
CAM-0614,RUN-0009,sp500__donchian20__reversal,0940,2.0,0.08888237410563815,0.07453900266318515,54383,54352,0.999301252229557,251,121,130,8,4,0.007406864508803178,0.008781636743546374,-0.03050533317093121,0.044875608825554414,28.39255330562353,09:30 SIP midpoint,0,False,False
CAM-0614,RUN-0009,sp500__donchian20__reversal,0940,5.0,0.07988806346544643,0.07631000736957229,54383,54352,0.999301252229557,251,121,130,7,5,0.006657338622120537,0.008112985642244655,-0.031141000105382587,0.04390910858162296,28.39255330562353,09:30 SIP midpoint,0,False,False
CAM-0614,RUN-0009,sp500__donchian20__reversal,0940,10.0,0.06489754573179349,0.07930872728347481,54383,54352,0.999301252229557,251,121,130,7,5,0.005408128810982793,0.006998567140075121,-0.032200444996134885,0.0422982748417372,28.39255330562353,09:30 SIP midpoint,0,False,False
CAM-0615,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,0.0,0.3322122971269741,0.06954199723783439,276,276,1.0,251,136,115,9,3,0.02768435809391451,0.03906622677829758,-0.05726677783137018,0.08915781950704875,16.430103278233307,09:30 SIP midpoint,0,False,False
CAM-0615,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,2.0,0.3296707300537226,0.07011767132305853,276,276,1.0,251,136,115,9,3,0.02747256083781022,0.03890618985151918,-0.05745557047741803,0.0889430939741284,16.430103278233307,09:30 SIP midpoint,0,False,False
CAM-0615,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,5.0,0.3258583794438454,0.07106781505590783,276,276,1.0,251,136,115,9,3,0.02715486495365378,0.03866613446135158,-0.05773875944648981,0.08862100567474787,16.430103278233307,09:30 SIP midpoint,0,False,False
CAM-0615,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,10.0,0.3195044617607166,0.07265453995991293,276,276,1.0,251,136,115,9,3,0.026625371813393056,0.038266042144405585,-0.05821074106160944,0.088084191842447,16.430103278233307,09:30 SIP midpoint,0,False,False
CAM-0616,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,0.0,0.34140548690245776,0.07358437451555765,256,256,1.0,251,140,111,9,3,0.02845045724187148,0.040218405375427715,-0.05372561445009222,0.08883798796094915,15.70983820749359,09:30 SIP midpoint,0,False,False
CAM-0616,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,2.0,0.338826861351149,0.07422996947532279,256,256,1.0,251,140,111,9,3,0.028235571779262416,0.04005478515801435,-0.05389513225831519,0.08859657236446004,15.70983820749359,09:30 SIP midpoint,0,False,False
CAM-0616,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,5.0,0.3349589230241857,0.07519959401219944,256,256,1.0,251,140,111,9,3,0.0279132435853488,0.03980935483189431,-0.05414940897064964,0.0882344489697264,15.70983820749359,09:30 SIP midpoint,0,False,False
CAM-0616,RUN-0009,qqq__fullcov_s50__mom60__positive_top10,0940,10.0,0.32851235914591354,0.07681892887085175,256,256,1.0,251,140,111,9,3,0.027376029928826127,0.039400304288360916,-0.05457320349120705,0.08763090997850366,15.70983820749359,09:30 SIP midpoint,0,False,False
CAM-0617,RUN-0011,etf__alpha_M20_E5__top5__monthly__trend0,0940,0.0,0.6466651938479802,0.1565141682773175,102,102,1.0,250,130,120,9,3,0.05388876615399835,0.024300351302030357,-0.10257516018802043,0.28616135085081323,1.6897103733530163,09:30 SIP midpoint,0,False,False
CAM-0617,RUN-0011,etf__alpha_M20_E5__top5__monthly__trend0,0940,2.0,0.6428665575104067,0.15672666089891096,102,102,1.0,250,130,120,9,3,0.05357221312586722,0.02396098818416218,-0.1028538864237568,0.2857922355941006,1.6897103733530163,09:30 SIP midpoint,0,False,False
CAM-0617,RUN-0011,etf__alpha_M20_E5__top5__monthly__trend0,0940,5.0,0.6371686030040462,0.1570454304511884,102,102,1.0,250,130,120,9,3,0.05309738358367052,0.023451943507359917,-0.10327197577736133,0.2852385627090316,1.6897103733530163,09:30 SIP midpoint,0,False,False
CAM-0617,RUN-0011,etf__alpha_M20_E5__top5__monthly__trend0,0940,10.0,0.6276720121601121,0.15757679470704022,102,102,1.0,250,130,120,9,3,0.0523060010133427,0.022603535712689464,-0.10396879136670223,0.28431577456724993,1.6897103733530163,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0009,sector11__mom252_skip21__weekly__top3,0940,0.0,0.2665757297341468,0.055492135213263065,175,175,1.0,250,141,109,11,1,0.02221464414451223,0.012898199130901969,-0.027394789098928556,0.0774133378697879,1.2171040108886833,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0009,sector11__mom252_skip21__weekly__top3,0940,2.0,0.26369769658448683,0.055712498271353654,175,175,1.0,250,141,109,11,1,0.021974808048707235,0.012609082545930371,-0.027709286860600445,0.0772590759872366,1.2171040108886833,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0009,sector11__mom252_skip21__weekly__top3,0940,5.0,0.25938064685999684,0.056044278990771225,175,175,1.0,250,141,109,11,1,0.021615053904999737,0.012175407668472974,-0.028181033503108285,0.07702768316340966,1.2171040108886833,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0009,sector11__mom252_skip21__weekly__top3,0940,10.0,0.25218556398584696,0.056600567956399665,175,175,1.0,250,141,109,10,2,0.02101546366548725,0.011452616206043976,-0.028967277907288015,0.07664202845703144,1.2171040108886833,09:30 SIP midpoint,0,False,False
CAM-0619,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,0.0,0.39685958184320613,0.09988172200071019,10,10,1.0,250,151,99,8,4,0.03307163182026718,0.03485215670899561,-0.06438080618015551,0.15122536758633565,1.0384009839813753,09:30 SIP midpoint,0,False,False
CAM-0619,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,2.0,0.39485958184320613,0.1000197855629909,10,10,1.0,250,151,99,8,4,0.03290496515360051,0.03445215670899561,-0.06438080618015551,0.15082536758633563,1.0384009839813753,09:30 SIP midpoint,0,False,False
CAM-0619,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,5.0,0.39185958184320613,0.10022759804781986,10,10,1.0,250,151,99,8,4,0.03265496515360051,0.03385215670899561,-0.06438080618015551,0.15022536758633565,1.0384009839813753,09:30 SIP midpoint,0,False,False
CAM-0619,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,10.0,0.3868595818432061,0.10057587785688704,10,10,1.0,250,151,99,8,4,0.032238298486933846,0.032852156708995606,-0.06438080618015551,0.14922536758633564,1.0384009839813753,09:30 SIP midpoint,0,False,False
CAM-0620,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,0.0,0.3607493542799908,0.09278652908503714,10,10,1.0,239,154,85,8,4,0.03006244618999923,0.019939146242684003,-0.06438080618015551,0.15122536758633565,0.9258224751477055,09:30 SIP midpoint,0,False,False
CAM-0620,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,2.0,0.3587493542799908,0.09316904770264069,10,10,1.0,239,154,85,8,4,0.029895779523332566,0.019539146242684005,-0.06438080618015551,0.15082536758633563,0.9258224751477055,09:30 SIP midpoint,0,False,False
CAM-0620,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,5.0,0.35574935427999077,0.09374375215730267,10,10,1.0,239,154,85,8,4,0.029645779523332565,0.018939146242684002,-0.06438080618015551,0.15022536758633565,0.9258224751477055,09:30 SIP midpoint,0,False,False
CAM-0620,RUN-0009,sector11__mom63_skip0__monthly__top1,0940,10.0,0.35074935427999077,0.09470407164943376,10,10,1.0,239,154,85,8,4,0.029229112856665896,0.017939146242684,-0.06438080618015551,0.14922536758633564,0.9258224751477055,09:30 SIP midpoint,0,False,False
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,0.0,0.2982431584142453,0.0455145684697116,988,988,1.0,249,140,109,9,3,0.024853596534520437,0.015309011376629673,-0.0196363355947717,0.07649489724681571,1.2122652305047554,09:30 SIP midpoint,0,False,False
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,2.0,0.276740936192023,0.04882624967770036,988,988,1.0,249,139,110,7,5,0.023061744682668587,0.013733455821074112,-0.02120966892810503,0.07435934169126017,1.2122652305047554,09:30 SIP midpoint,0,False,False
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,5.0,0.2444876028586897,0.05394859948959359,988,988,1.0,249,134,115,7,5,0.02037396690489081,0.01137012248774078,-0.023569668928105032,0.07115600835792683,1.2122652305047554,09:30 SIP midpoint,0,False,False
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,10.0,0.19073204730313414,0.0629252888230856,988,988,1.0,249,129,120,7,5,0.015894337275261176,0.007431233598851892,-0.02750300226143837,0.06581711946903794,1.2122652305047554,09:30 SIP midpoint,0,False,False
CAM-0622,RUN-0009,QQQ__target15__vol20__monthly__thr20__def1,0940,0.0,0.18112191781828557,0.0943898599955232,12,12,1.0,250,143,107,8,4,0.015093493151523798,0.010705452517551773,-0.031033595072066378,0.06360806917722284,0.59693570281392,09:30 SIP midpoint,0,False,False
CAM-0622,RUN-0009,QQQ__target15__vol20__monthly__thr20__def1,0940,2.0,0.18024078997739323,0.09443740485954434,12,12,1.0,250,143,107,8,4,0.015020065831449436,0.010674799100529233,-0.031033595072066378,0.06360806917722284,0.59693570281392,09:30 SIP midpoint,0,False,False
CAM-0622,RUN-0009,QQQ__target15__vol20__monthly__thr20__def1,0940,5.0,0.1789190982160547,0.09450881203109379,12,12,1.0,250,143,107,8,4,0.014909924851337892,0.010628818974995426,-0.031033595072066378,0.06360806917722284,0.59693570281392,09:30 SIP midpoint,0,False,False
CAM-0622,RUN-0009,QQQ__target15__vol20__monthly__thr20__def1,0940,10.0,0.17671627861382383,0.09462806425655484,12,12,1.0,250,143,107,8,4,0.014726356551151986,0.010552185432439081,-0.031033595072066378,0.06360806917722284,0.59693570281392,09:30 SIP midpoint,0,False,False
CAM-0623,RUN-0009,qqq__chs_safe__top5__liquid__raw,0940,0.0,0.7640644094779683,0.0963171607003811,74,74,1.0,251,146,105,9,3,0.06367203412316402,0.045580083438375385,-0.03135326501888476,0.2800910377776886,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0623,RUN-0009,qqq__chs_safe__top5__liquid__raw,0940,2.0,0.7624743443316921,0.09652009035202996,74,74,1.0,251,146,105,9,3,0.06353952869430768,0.04540543722595324,-0.03143565767501205,0.2799308825272313,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0623,RUN-0009,qqq__chs_safe__top5__liquid__raw,0940,5.0,0.7600892466122777,0.09682497271177234,74,74,1.0,251,146,105,9,3,0.06334077055102316,0.04514346790732003,-0.031559246659203,0.27969064965154544,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0623,RUN-0009,qqq__chs_safe__top5__liquid__raw,0940,10.0,0.7561140837465874,0.09733441517462697,74,74,1.0,251,146,105,9,3,0.06300950697888229,0.04470685237626468,-0.031765228299521234,0.27929026152540226,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0624,RUN-0009,qqq__chs_safe__top5__liquid__target8,0940,0.0,0.17545874741771011,0.037117621121545874,74,74,1.0,251,146,105,9,3,0.014621562284809179,0.01047945382045053,-0.007782563785707573,0.0593970032724869,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0624,RUN-0009,qqq__chs_safe__top5__liquid__target8,0940,2.0,0.17506092690870598,0.03718012858294146,74,74,1.0,251,146,105,9,3,0.014588410575725498,0.010440730854995674,-0.007842377096227445,0.05935977185462377,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0624,RUN-0009,qqq__chs_safe__top5__liquid__target8,0940,5.0,0.17446419614519976,0.0372739302989576,74,74,1.0,251,146,105,9,3,0.01453868301209998,0.010382646406813387,-0.007932097062007265,0.059303924727829076,10.922614800160622,09:30 SIP midpoint,0,False,False
CAM-0624,RUN-0009,qqq__chs_safe__top5__liquid__target8,0940,10.0,0.17346964487268934,0.0374303746495639,74,74,1.0,251,146,105,9,3,0.014455803739390781,0.010285838993176246,-0.008081630338306956,0.059210846183171253,10.922614800160622,09:30 SIP midpoint,0,False,False
