rule,a,b,target,stop,hold,trades,net_return,mean_bp,target_rate,green_rate,top_abs_share
prior5_bp_ge_0&range_ge_10,prior5_bp_ge_0,range_ge_10,5,2,3,52,-0.003777206512451947,-0.7263858677792207,0.28846153846153844,0.28846153846153844,0.027124257558282388
prior5_bp_ge_10&close_loc_ge_0.75,prior5_bp_ge_10,close_loc_ge_0.75,2,1,1,38,-0.0037777366787224986,-0.9941412312427629,0.2631578947368421,0.2631578947368421,0.028056727662284574
prior5_bp_ge_10&close_loc_ge_0.75,prior5_bp_ge_10,close_loc_ge_0.75,2,1,3,38,-0.0037777366787224986,-0.9941412312427629,0.2631578947368421,0.2631578947368421,0.028056727662284574
prior3_bp_ge_5&prior5_bp_ge_10,prior3_bp_ge_5,prior5_bp_ge_10,2,5,3,54,-0.003781994334882466,-0.7003693212745307,0.6481481481481481,0.6666666666666666,0.035954436995149885
prior3_bp_ge_0&prior5_bp_ge_10,prior3_bp_ge_0,prior5_bp_ge_10,2,5,3,54,-0.003781994334882466,-0.7003693212745307,0.6481481481481481,0.6666666666666666,0.035954436995149885
prior5_bp_ge_0&range_ge_10,prior5_bp_ge_0,range_ge_10,5,1,3,52,-0.003786358754761965,-0.7281459143773009,0.19230769230769232,0.19230769230769232,0.03702114858408258
prior5_bp_ge_5&close_loc_ge_0.75,prior5_bp_ge_5,close_loc_ge_0.75,1,3,1,51,-0.003787904609752757,-0.742726394069168,0.6274509803921569,0.6274509803921569,0.04036211581965718
prior3_bp_ge_5&range_ge_10,prior3_bp_ge_5,range_ge_10,5,2,3,52,-0.0037881530187139356,-0.7284909651372954,0.28846153846153844,0.28846153846153844,0.027108765765905048
prior5_bp_ge_0&close_loc_ge_0.9,prior5_bp_ge_0,close_loc_ge_0.9,5,3,3,33,-0.0037979945105693913,-1.1509074274452702,0.2727272727272727,0.3333333333333333,0.038363864722343786
prior3_bp_ge_10&prior5_bp_ge_0,prior3_bp_ge_10,prior5_bp_ge_0,5,2,1,47,-0.003799692473163918,-0.8084452070561527,0.2553191489361702,0.2765957446808511,0.031615466058761504
prior3_bp_ge_5&range_ge_10,prior3_bp_ge_5,range_ge_10,5,1,3,52,-0.0038014934375411036,-0.731056430296366,0.19230769230769232,0.19230769230769232,0.036981267813563555
prior3_bp_ge_5&close_loc_ge_0.75,prior3_bp_ge_5,close_loc_ge_0.75,1,2,3,54,-0.0038039629661430485,-0.7044375863227867,0.5740740740740741,0.5740740740740741,0.030237753991074628
prior3_bp_ge_10&range_ge_10,prior3_bp_ge_10,range_ge_10,2,5,1,37,-0.003807066496386735,-1.0289368909153338,0.5675675675675675,0.5675675675675675,0.05035115351977144
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,2,1,3,36,-0.003807785756171911,-1.0577182656033086,0.25,0.25,0.03475059483726762
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,2,1,1,36,-0.003807785756171911,-1.0577182656033086,0.25,0.25,0.03475059483726762
prior5_bp_ge_0&close_loc_ge_0.9,prior5_bp_ge_0,close_loc_ge_0.9,5,3,1,33,-0.003808151274733995,-1.1539852347678774,0.2727272727272727,0.30303030303030304,0.03982681757717277
prior3_bp_ge_0&prior5_bp_ge_5,prior3_bp_ge_0,prior5_bp_ge_5,1,5,1,69,-0.003809335335197672,-0.5520775848112569,0.7101449275362319,0.7101449275362319,0.046047427937005704
prior5_bp_ge_0&prior5_bp_ge_10,prior5_bp_ge_0,prior5_bp_ge_10,5,5,3,55,-0.003814060178379708,-0.6934654869781287,0.43636363636363634,0.4909090909090909,0.02271341360612441
prior5_bp_ge_5&prior5_bp_ge_10,prior5_bp_ge_5,prior5_bp_ge_10,5,5,3,55,-0.003814060178379708,-0.6934654869781287,0.43636363636363634,0.4909090909090909,0.02271341360612441
rvol_ge_3&close_loc_ge_0.75,rvol_ge_3,close_loc_ge_0.75,5,2,1,33,-0.003818683119615196,-1.1571767029136957,0.18181818181818182,0.2727272727272727,0.04888856443282865
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,3,1,1,36,-0.0038200203877566397,-1.0611167743768444,0.19444444444444445,0.19444444444444445,0.03829209800614677
prior5_bp_ge_5&close_loc_ge_0.9,prior5_bp_ge_5,close_loc_ge_0.9,5,1,1,32,-0.003822443341826798,-1.1945135443208743,0.125,0.125,0.06546146361402153
prior5_bp_ge_5&close_loc_ge_0.9,prior5_bp_ge_5,close_loc_ge_0.9,5,1,3,32,-0.003822443341826798,-1.1945135443208743,0.125,0.125,0.06546146361402153
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,5,1,1,36,-0.00382929447321545,-1.063692909226514,0.1388888888888889,0.1388888888888889,0.05792437119219343
green_ge_7.5&range_ge_10,green_ge_7.5,range_ge_10,1,5,1,49,-0.003834567737427075,-0.7825648443728724,0.7142857142857143,0.7142857142857143,0.05861835211432932
green_ge_7.5&range_ge_10,green_ge_7.5,range_ge_10,2,2,1,49,-0.003836863567639681,-0.7830333811509553,0.4489795918367347,0.4489795918367347,0.02544742310935013
green_ge_7.5&range_ge_10,green_ge_7.5,range_ge_10,2,2,3,49,-0.003836863567639681,-0.7830333811509553,0.4489795918367347,0.4489795918367347,0.02544742310935013
close_loc_ge_0.75&close_loc_ge_0.9,close_loc_ge_0.75,close_loc_ge_0.9,5,3,3,43,-0.0038405221647777044,-0.893144689483187,0.3023255813953488,0.3488372093023256,0.02949111444422573
green_ge_7.5&rvol_ge_3,green_ge_7.5,rvol_ge_3,1,1,3,30,-0.003843070430447848,-1.2810234768159494,0.26666666666666666,0.26666666666666666,0.04718472932850964
green_ge_7.5&rvol_ge_3,green_ge_7.5,rvol_ge_3,1,1,1,30,-0.003843070430447848,-1.2810234768159494,0.26666666666666666,0.26666666666666666,0.04718472932850964
rvol_ge_3&range_ge_10,rvol_ge_3,range_ge_10,2,2,1,34,-0.0038437420420863733,-1.1305123653195215,0.38235294117647056,0.38235294117647056,0.03572562199278444
rvol_ge_3&range_ge_10,rvol_ge_3,range_ge_10,2,2,3,34,-0.0038437420420863733,-1.1305123653195215,0.38235294117647056,0.38235294117647056,0.03572562199278444
prior5_bp_ge_5&range_ge_10,prior5_bp_ge_5,range_ge_10,2,2,1,49,-0.0038442349153433586,-0.7845377378251753,0.4489795918367347,0.4489795918367347,0.025463258009552566
prior5_bp_ge_5&range_ge_10,prior5_bp_ge_5,range_ge_10,2,2,3,49,-0.0038442349153433586,-0.7845377378251753,0.4489795918367347,0.4489795918367347,0.025463258009552566
rvol_ge_3&prior5_bp_ge_5,rvol_ge_3,prior5_bp_ge_5,1,5,1,40,-0.0038468266601288104,-0.9617066650322026,0.65,0.65,0.06620008287848757
prior5_bp_ge_0&rvol3_prior3_pos,prior5_bp_ge_0,rvol3_prior3_pos,1,5,1,40,-0.0038479370706696603,-0.9619842676674151,0.65,0.65,0.06620782164830309
green_ge_7.5&close_loc_ge_0.75,green_ge_7.5,close_loc_ge_0.75,5,5,1,42,-0.0038500417323762415,-0.9166766029467242,0.35714285714285715,0.42857142857142855,0.033038910098754405
prior3_bp_ge_10&prior5_bp_ge_10,prior3_bp_ge_10,prior5_bp_ge_10,5,1,1,43,-0.0038520456647130885,-0.8958245731890903,0.16279069767441862,0.16279069767441862,0.04705136041851001
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,3,3,1,36,-0.003858849661213637,-1.0719026836704548,0.3888888888888889,0.3888888888888889,0.034384501601692236
rvol_ge_3&prior3_bp_ge_5,rvol_ge_3,prior3_bp_ge_5,1,3,1,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
rvol_ge_3&prior3_bp_ge_0,rvol_ge_3,prior3_bp_ge_0,1,3,1,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
prior3_bp_ge_0&rvol3_prior3_pos,prior3_bp_ge_0,rvol3_prior3_pos,1,3,3,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
prior3_bp_ge_0&rvol3_prior3_pos,prior3_bp_ge_0,rvol3_prior3_pos,1,3,1,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
prior3_bp_ge_5&rvol3_prior3_pos,prior3_bp_ge_5,rvol3_prior3_pos,1,3,1,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
rvol_ge_3&prior3_bp_ge_0,rvol_ge_3,prior3_bp_ge_0,1,3,3,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
prior3_bp_ge_5&rvol3_prior3_pos,prior3_bp_ge_5,rvol3_prior3_pos,1,3,3,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
rvol_ge_3&rvol3_prior3_pos,rvol_ge_3,rvol3_prior3_pos,1,3,3,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
rvol_ge_3&prior3_bp_ge_5,rvol_ge_3,prior3_bp_ge_5,1,3,3,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
rvol_ge_3&rvol3_prior3_pos,rvol_ge_3,rvol3_prior3_pos,1,3,1,41,-0.0038590564992022625,-0.9412332924883566,0.6097560975609756,0.6097560975609756,0.046708721656000006
prior3_bp_ge_10&rvol3_prior3_pos,prior3_bp_ge_10,rvol3_prior3_pos,5,2,3,29,-0.0038590951936058326,-1.3307224805537352,0.20689655172413793,0.20689655172413793,0.05176116754144708
rvol_ge_3&prior3_bp_ge_10,rvol_ge_3,prior3_bp_ge_10,5,2,3,29,-0.0038590951936058326,-1.3307224805537352,0.20689655172413793,0.20689655172413793,0.05176116754144708
prior5_bp_ge_5&range_ge_10,prior5_bp_ge_5,range_ge_10,1,5,1,49,-0.0038613730120475864,-0.78803530858114,0.7142857142857143,0.7142857142857143,0.05893262096087372
prior3_bp_ge_10&prior5_bp_ge_5,prior3_bp_ge_10,prior5_bp_ge_5,3,1,1,46,-0.0038619562151764875,-0.8395556989514102,0.2391304347826087,0.2391304347826087,0.029629201478751914
rvol_ge_3&prior5_bp_ge_0,rvol_ge_3,prior5_bp_ge_0,1,2,3,42,-0.0038664852099049574,-0.9205917166440374,0.5238095238095238,0.5238095238095238,0.03809784981066725
rvol_ge_3&prior5_bp_ge_0,rvol_ge_3,prior5_bp_ge_0,1,2,1,42,-0.0038664852099049574,-0.9205917166440374,0.5238095238095238,0.5238095238095238,0.03809784981066725
rvol_ge_3&close_loc_ge_0.75,rvol_ge_3,close_loc_ge_0.75,3,3,3,33,-0.0038715225918123375,-1.173188664185557,0.3939393939393939,0.3939393939393939,0.0381131697397009
green_ge_7.5&rvol_ge_3,green_ge_7.5,rvol_ge_3,2,1,1,30,-0.0038715642916605786,-1.2905214305535262,0.2,0.2,0.04121737080488569
green_ge_7.5&rvol_ge_3,green_ge_7.5,rvol_ge_3,2,1,3,30,-0.0038715642916605786,-1.2905214305535262,0.2,0.2,0.04121737080488569
prior3_bp_ge_10&prior5_bp_ge_10,prior3_bp_ge_10,prior5_bp_ge_10,3,1,3,43,-0.0038724009613400057,-0.9005583631023268,0.23255813953488372,0.23255813953488372,0.031395959973623606
close_loc_ge_0.75&close_loc_ge_0.9,close_loc_ge_0.75,close_loc_ge_0.9,3,2,1,43,-0.0038746611936615327,-0.9010839985259378,0.3488372093023256,0.3488372093023256,0.025124148824073975
range_ge_10&rvol3_prior3_pos,range_ge_10,rvol3_prior3_pos,3,5,3,30,-0.003875141485736089,-1.2917138285786962,0.4666666666666667,0.5,0.05008787263825014
rvol_ge_3&prior5_bp_ge_5,rvol_ge_3,prior5_bp_ge_5,1,5,3,40,-0.0038767702293019957,-0.9691925573254989,0.7,0.7,0.06291798245316435
prior5_bp_ge_0&rvol3_prior3_pos,prior5_bp_ge_0,rvol3_prior3_pos,1,5,3,40,-0.0038778806398428456,-0.9694701599607114,0.7,0.7,0.06292497285146248
green_ge_7.5&prior5_bp_ge_10,green_ge_7.5,prior5_bp_ge_10,5,1,3,39,-0.003880414835920387,-0.9949781630565095,0.15384615384615385,0.15384615384615385,0.051741190088868065
green_ge_7.5&prior5_bp_ge_5,green_ge_7.5,prior5_bp_ge_5,1,3,1,46,-0.00388330208164267,-0.8441961047049282,0.6304347826086957,0.6304347826086957,0.04267006889909494
green_ge_7.5&prior5_bp_ge_5,green_ge_7.5,prior5_bp_ge_5,1,3,3,46,-0.00388330208164267,-0.8441961047049282,0.6304347826086957,0.6304347826086957,0.04267006889909494
prior5_bp_ge_0&close_loc_ge_0.75,prior5_bp_ge_0,close_loc_ge_0.75,1,2,1,55,-0.0038894571838159475,-0.7071740334210813,0.5636363636363636,0.5636363636363636,0.029910110305866516
prior5_bp_ge_10&rvol3_prior3_pos,prior5_bp_ge_10,rvol3_prior3_pos,5,1,3,32,-0.0038988215875729315,-1.2183817461165412,0.125,0.125,0.06478827208154818
rvol_ge_3&prior5_bp_ge_10,rvol_ge_3,prior5_bp_ge_10,5,1,3,32,-0.0038988215875729315,-1.2183817461165412,0.125,0.125,0.06478827208154818
prior3_bp_ge_5&prior5_bp_ge_5,prior3_bp_ge_5,prior5_bp_ge_5,5,5,1,68,-0.00389975330477077,-0.573493133054525,0.3382352941176471,0.4411764705882353,0.022668359263190344
rvol_ge_3&range_ge_10,rvol_ge_3,range_ge_10,2,1,1,34,-0.00390210620515663,-1.147678295634303,0.23529411764705882,0.23529411764705882,0.036422947792461
rvol_ge_3&range_ge_10,rvol_ge_3,range_ge_10,2,1,3,34,-0.00390210620515663,-1.147678295634303,0.23529411764705882,0.23529411764705882,0.036422947792461
prior3_bp_ge_0&prior5_bp_ge_10,prior3_bp_ge_0,prior5_bp_ge_10,2,5,1,54,-0.003905917844190032,-0.7233181192944504,0.5925925925925926,0.5925925925925926,0.03837358321819601
prior3_bp_ge_5&prior5_bp_ge_10,prior3_bp_ge_5,prior5_bp_ge_10,2,5,1,54,-0.003905917844190032,-0.7233181192944504,0.5925925925925926,0.5925925925925926,0.03837358321819601
prior3_bp_ge_10&prior5_bp_ge_10,prior3_bp_ge_10,prior5_bp_ge_10,5,3,1,43,-0.003906373839926314,-0.9084590325410031,0.3023255813953488,0.32558139534883723,0.029540029406412385
prior5_bp_ge_0&rvol3_prior3_pos,prior5_bp_ge_0,rvol3_prior3_pos,5,5,1,40,-0.00390908976661708,-0.97727244165427,0.275,0.425,0.038269811852503645
prior3_bp_ge_0&prior3_bp_ge_10,prior3_bp_ge_0,prior3_bp_ge_10,3,5,1,48,-0.0039091658606486,-0.8144095543017916,0.5,0.5,0.03483948886445823
prior3_bp_ge_5&prior3_bp_ge_10,prior3_bp_ge_5,prior3_bp_ge_10,3,5,1,48,-0.0039091658606486,-0.8144095543017916,0.5,0.5,0.03483948886445823
prior3_bp_ge_0&prior5_bp_ge_0,prior3_bp_ge_0,prior5_bp_ge_0,2,5,1,72,-0.003911105050304786,-0.5432090347645536,0.6111111111111112,0.6111111111111112,0.0296673398590648
prior3_bp_ge_10&prior5_bp_ge_5,prior3_bp_ge_10,prior5_bp_ge_5,5,1,3,46,-0.0039142488463790315,-0.8509236622563112,0.17391304347826086,0.17391304347826086,0.04286344504042127
prior3_bp_ge_10&close_loc_ge_0.75,prior3_bp_ge_10,close_loc_ge_0.75,5,3,3,35,-0.003914463735418705,-1.11841821011963,0.3142857142857143,0.3142857142857143,0.034115030053449256
prior5_bp_ge_10&rvol3_prior3_pos,prior5_bp_ge_10,rvol3_prior3_pos,1,1,1,32,-0.003918337667971339,-1.2244805212410435,0.28125,0.28125,0.044879701651161404
prior5_bp_ge_10&rvol3_prior3_pos,prior5_bp_ge_10,rvol3_prior3_pos,1,1,3,32,-0.003918337667971339,-1.2244805212410435,0.28125,0.28125,0.044879701651161404
rvol_ge_3&prior5_bp_ge_10,rvol_ge_3,prior5_bp_ge_10,1,1,3,32,-0.003918337667971339,-1.2244805212410435,0.28125,0.28125,0.044879701651161404
rvol_ge_3&prior5_bp_ge_10,rvol_ge_3,prior5_bp_ge_10,1,1,1,32,-0.003918337667971339,-1.2244805212410435,0.28125,0.28125,0.044879701651161404
prior5_bp_ge_10&range_ge_15,prior5_bp_ge_10,range_ge_15,3,3,1,20,-0.003918514431899056,-1.959257215949528,0.3,0.3,0.056297736045963866
prior5_bp_ge_10&range_ge_15,prior5_bp_ge_10,range_ge_15,3,3,3,20,-0.003918514431899056,-1.959257215949528,0.3,0.3,0.056297736045963866
close_loc_ge_0.75&close_loc_ge_0.9,close_loc_ge_0.75,close_loc_ge_0.9,3,1,1,43,-0.003920134289306154,-0.9116591370479428,0.23255813953488372,0.23255813953488372,0.030986271640791006
close_loc_ge_0.75&close_loc_ge_0.9,close_loc_ge_0.75,close_loc_ge_0.9,3,1,3,43,-0.003920134289306154,-0.9116591370479428,0.23255813953488372,0.23255813953488372,0.030986271640791006
green_ge_7.5&prior3_bp_ge_5,green_ge_7.5,prior3_bp_ge_5,2,3,1,47,-0.003924281958896048,-0.8349536082757548,0.5106382978723404,0.5106382978723404,0.03090071379915438
prior3_bp_ge_0&prior3_bp_ge_5,prior3_bp_ge_0,prior3_bp_ge_5,2,5,1,74,-0.003924516701616421,-0.5303400948130298,0.6216216216216216,0.6216216216216216,0.028594833594502062
prior5_bp_ge_5&rvol3_prior3_pos,prior5_bp_ge_5,rvol3_prior3_pos,5,5,1,39,-0.003924892650397083,-1.006382730871047,0.28205128205128205,0.41025641025641024,0.038306649115772834
rvol_ge_3&prior5_bp_ge_5,rvol_ge_3,prior5_bp_ge_5,5,5,1,40,-0.003927464997663943,-0.9818662494159858,0.275,0.4,0.03830064802211668
prior5_bp_ge_0&prior5_bp_ge_5,prior5_bp_ge_0,prior5_bp_ge_5,2,5,3,71,-0.003927673732306403,-0.553193483423437,0.6619718309859155,0.676056338028169,0.028024042890440092
green_ge_7.5&prior3_bp_ge_0,green_ge_7.5,prior3_bp_ge_0,1,3,1,50,-0.003931014884485884,-0.7862029768971768,0.64,0.64,0.03844816252812896
green_ge_7.5&prior3_bp_ge_0,green_ge_7.5,prior3_bp_ge_0,1,3,3,50,-0.003931014884485884,-0.7862029768971768,0.64,0.64,0.03844816252812896
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,3,5,3,36,-0.003932675196724356,-1.0924097768678764,0.5277777777777778,0.5555555555555556,0.0415628513196894
green_ge_7.5&prior5_bp_ge_10,green_ge_7.5,prior5_bp_ge_10,3,1,1,39,-0.00393730400377168,-1.0095651291722256,0.20512820512820512,0.20512820512820512,0.03514203300508162
prior3_bp_ge_0&prior3_bp_ge_10,prior3_bp_ge_0,prior3_bp_ge_10,3,2,1,48,-0.003943163069727862,-0.8214923061933045,0.3541666666666667,0.3541666666666667,0.022789972730575574
prior3_bp_ge_5&prior3_bp_ge_10,prior3_bp_ge_5,prior3_bp_ge_10,3,2,1,48,-0.003943163069727862,-0.8214923061933045,0.3541666666666667,0.3541666666666667,0.022789972730575574
green_ge_7.5&prior5_bp_ge_0,green_ge_7.5,prior5_bp_ge_0,1,2,3,49,-0.0039493733448742185,-0.805994560178412,0.5510204081632653,0.5510204081632653,0.033761161596807476
green_ge_7.5&prior5_bp_ge_0,green_ge_7.5,prior5_bp_ge_0,1,2,1,49,-0.0039493733448742185,-0.805994560178412,0.5510204081632653,0.5510204081632653,0.033761161596807476
prior3_bp_ge_10&range_ge_10,prior3_bp_ge_10,range_ge_10,5,5,1,37,-0.003955789310328028,-1.0691322460346022,0.3783783783783784,0.40540540540540543,0.03519383579597588
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,3,1,3,36,-0.003958013763412205,-1.0994482676145012,0.19444444444444445,0.19444444444444445,0.037653857796469375
rvol_ge_3&prior5_bp_ge_5,rvol_ge_3,prior5_bp_ge_5,1,3,1,40,-0.003961915646374825,-0.9904789115937063,0.6,0.6,0.04723215356302589
rvol_ge_3&prior5_bp_ge_5,rvol_ge_3,prior5_bp_ge_5,1,3,3,40,-0.003961915646374825,-0.9904789115937063,0.6,0.6,0.04723215356302589
prior3_bp_ge_0&close_loc_ge_0.75,prior3_bp_ge_0,close_loc_ge_0.75,1,3,3,59,-0.003962420383840426,-0.6715966752271908,0.6610169491525424,0.6610169491525424,0.03473069955767727
prior5_bp_ge_0&rvol3_prior3_pos,prior5_bp_ge_0,rvol3_prior3_pos,1,3,1,40,-0.003963026056915675,-0.9907565142289187,0.6,0.6,0.04723786825936489
prior5_bp_ge_0&rvol3_prior3_pos,prior5_bp_ge_0,rvol3_prior3_pos,1,3,3,40,-0.003963026056915675,-0.9907565142289187,0.6,0.6,0.04723786825936489
prior5_bp_ge_5&rvol3_prior3_pos,prior5_bp_ge_5,rvol3_prior3_pos,1,5,1,39,-0.003963751535896343,-1.016346547665729,0.6410256410256411,0.6410256410256411,0.06702502399371706
prior5_bp_ge_0&prior5_bp_ge_10,prior5_bp_ge_0,prior5_bp_ge_10,1,3,3,55,-0.00396462746257642,-0.7208413568320764,0.6545454545454545,0.6545454545454545,0.036968963357176705
prior5_bp_ge_5&prior5_bp_ge_10,prior5_bp_ge_5,prior5_bp_ge_10,1,3,3,55,-0.00396462746257642,-0.7208413568320764,0.6545454545454545,0.6545454545454545,0.036968963357176705
green_ge_7.5&range_ge_10,green_ge_7.5,range_ge_10,5,5,3,49,-0.003967049598614492,-0.8096019589009166,0.42857142857142855,0.46938775510204084,0.025347559563846298
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,5,1,3,36,-0.003967287848871015,-1.1020244024641708,0.1388888888888889,0.1388888888888889,0.05704674620739059
rvol_ge_3&prior3_bp_ge_5,rvol_ge_3,prior3_bp_ge_5,5,1,3,41,-0.003977754521613197,-0.9701840296617553,0.14634146341463414,0.17073170731707318,0.049139529805823375
prior3_bp_ge_5&rvol3_prior3_pos,prior3_bp_ge_5,rvol3_prior3_pos,5,1,3,41,-0.003977754521613197,-0.9701840296617553,0.14634146341463414,0.17073170731707318,0.049139529805823375
rvol_ge_3&prior3_bp_ge_0,rvol_ge_3,prior3_bp_ge_0,5,1,3,41,-0.003977754521613197,-0.9701840296617553,0.14634146341463414,0.17073170731707318,0.049139529805823375
prior3_bp_ge_0&rvol3_prior3_pos,prior3_bp_ge_0,rvol3_prior3_pos,5,1,3,41,-0.003977754521613197,-0.9701840296617553,0.14634146341463414,0.17073170731707318,0.049139529805823375
rvol_ge_3&rvol3_prior3_pos,rvol_ge_3,rvol3_prior3_pos,5,1,3,41,-0.003977754521613197,-0.9701840296617553,0.14634146341463414,0.17073170731707318,0.049139529805823375
prior3_bp_ge_10&rvol3_prior3_pos,prior3_bp_ge_10,rvol3_prior3_pos,2,5,3,29,-0.003980813112519188,-1.3726941767307546,0.5517241379310345,0.5862068965517241,0.05875638262457856
rvol_ge_3&prior3_bp_ge_10,rvol_ge_3,prior3_bp_ge_10,2,5,3,29,-0.003980813112519188,-1.3726941767307546,0.5517241379310345,0.5862068965517241,0.05875638262457856
rvol_ge_3&prior3_bp_ge_5,rvol_ge_3,prior3_bp_ge_5,1,2,3,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
prior3_bp_ge_0&rvol3_prior3_pos,prior3_bp_ge_0,rvol3_prior3_pos,1,2,3,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
prior3_bp_ge_5&rvol3_prior3_pos,prior3_bp_ge_5,rvol3_prior3_pos,1,2,3,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
rvol_ge_3&prior3_bp_ge_0,rvol_ge_3,prior3_bp_ge_0,1,2,1,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
rvol_ge_3&rvol3_prior3_pos,rvol_ge_3,rvol3_prior3_pos,1,2,3,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
prior3_bp_ge_5&rvol3_prior3_pos,prior3_bp_ge_5,rvol3_prior3_pos,1,2,1,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
prior3_bp_ge_0&rvol3_prior3_pos,prior3_bp_ge_0,rvol3_prior3_pos,1,2,1,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
rvol_ge_3&prior3_bp_ge_5,rvol_ge_3,prior3_bp_ge_5,1,2,1,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
rvol_ge_3&rvol3_prior3_pos,rvol_ge_3,rvol3_prior3_pos,1,2,1,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
rvol_ge_3&prior3_bp_ge_0,rvol_ge_3,prior3_bp_ge_0,1,2,3,41,-0.003981083071462055,-0.970995871088306,0.5121951219512195,0.5121951219512195,0.03861003779185209
prior5_bp_ge_5&rvol3_prior3_pos,prior5_bp_ge_5,rvol3_prior3_pos,5,1,3,39,-0.003982603050935785,-1.0211802694707142,0.15384615384615385,0.15384615384615385,0.05114106803637444
prior3_bp_ge_5&prior5_bp_ge_0,prior3_bp_ge_5,prior5_bp_ge_0,5,5,1,71,-0.003984987438506171,-0.5612658364093199,0.3380281690140845,0.4507042253521127,0.021830343095129358
prior3_bp_ge_10&prior5_bp_ge_10,prior3_bp_ge_10,prior5_bp_ge_10,5,1,3,43,-0.003990039040368654,-0.9279160558996868,0.16279069767441862,0.16279069767441862,0.0464706393207476
green_ge_7.5&range_ge_10,green_ge_7.5,range_ge_10,1,2,1,49,-0.003991478324358644,-0.8145874131344171,0.5510204081632653,0.5510204081632653,0.033907512403390856
green_ge_7.5&range_ge_10,green_ge_7.5,range_ge_10,1,2,3,49,-0.003991478324358644,-0.8145874131344171,0.5510204081632653,0.5510204081632653,0.033907512403390856
prior3_bp_ge_10&prior5_bp_ge_0,prior3_bp_ge_10,prior5_bp_ge_0,5,1,1,47,-0.003992309247684567,-0.8494274995073546,0.1702127659574468,0.1702127659574468,0.04258917672975656
prior5_bp_ge_5&rvol3_prior3_pos,prior5_bp_ge_5,rvol3_prior3_pos,1,5,3,39,-0.003993695105069528,-1.0240243859152636,0.6923076923076923,0.6923076923076923,0.06366269252708699
prior3_bp_ge_0&close_loc_ge_0.9,prior3_bp_ge_0,close_loc_ge_0.9,1,1,3,37,-0.0039961112552412414,-1.0800300689841194,0.32432432432432434,0.32432432432432434,0.036285542297926784
prior3_bp_ge_0&close_loc_ge_0.9,prior3_bp_ge_0,close_loc_ge_0.9,1,1,1,37,-0.0039961112552412414,-1.0800300689841194,0.32432432432432434,0.32432432432432434,0.036285542297926784
prior3_bp_ge_10&prior5_bp_ge_5,prior3_bp_ge_10,prior5_bp_ge_5,3,1,3,46,-0.003999949590832053,-0.8695542588765331,0.2391304347826087,0.2391304347826087,0.02925036498685877
prior3_bp_ge_10&close_loc_ge_0.75,prior3_bp_ge_10,close_loc_ge_0.75,5,2,3,35,-0.004004500406581624,-1.1441429733090354,0.22857142857142856,0.22857142857142856,0.04245844442265827
prior3_bp_ge_5&close_loc_ge_0.75,prior3_bp_ge_5,close_loc_ge_0.75,1,2,1,54,-0.004005889375275684,-0.7418313657917934,0.5555555555555556,0.5555555555555556,0.030243296902418157
