variant,extra_bps,year,net_pnl
weakest2_nonpositive,10,2022,-0.021280980338002742
weakest2_nonpositive,10,2023,-0.2964954498322264
weakest2_nonpositive,10,2024,-0.14183556915529666
weakest2_nonpositive,10,2025,-0.23861384796929008
weakest2_nonpositive,10,2026,0.5195363996863104
weakest1_le_-0.005,-1,2020,0.5912165402907575
weakest1_le_-0.005,-1,2021,0.3014812286347798
weakest1_le_-0.005,-1,2022,0.24034026419035104
weakest1_le_-0.005,-1,2023,0.2912370195927523
weakest1_le_-0.005,-1,2024,0.2771862376135573
weakest1_le_-0.005,-1,2025,0.2740439284240248
weakest1_le_-0.005,-1,2026,0.7684070706099122
weakest1_le_-0.005,0,2020,0.5665007685598756
weakest1_le_-0.005,0,2021,0.2684242380881101
weakest1_le_-0.005,0,2022,0.20809542062187347
weakest1_le_-0.005,0,2023,0.2591819776930262
weakest1_le_-0.005,0,2024,0.2435341655732427
weakest1_le_-0.005,0,2025,0.24099242478870786
weakest1_le_-0.005,0,2026,0.7584543844644059
weakest1_le_-0.005,1,2020,0.541789939489074
weakest1_le_-0.005,1,2021,0.23537385827847968
weakest1_le_-0.005,1,2022,0.17585702537727754
weakest1_le_-0.005,1,2023,0.22713334616064373
weakest1_le_-0.005,1,2024,0.20988882327436253
weakest1_le_-0.005,1,2025,0.2079475307931522
weakest1_le_-0.005,1,2026,0.7485036886570949
weakest1_le_-0.005,2,2020,0.517084051595851
weakest1_le_-0.005,2,2021,0.2023300872230558
weakest1_le_-0.005,2,2022,0.14362507652245204
weakest1_le_-0.005,2,2023,0.19509112307288135
weakest1_le_-0.005,2,2024,0.17625020869839547
weakest1_le_-0.005,2,2025,0.17490924445486433
weakest1_le_-0.005,2,2026,0.7385549825909968
weakest1_le_-0.005,5,2020,0.4429960201655273
weakest1_le_-0.005,5,2021,0.10323840676570106
weakest1_le_-0.005,5,2022,0.04696788896709647
weakest1_le_-0.005,5,2023,0.09900288526156653
weakest1_le_-0.005,5,2024,0.07537471113490757
weakest1_le_-0.005,5,2025,0.07583401157054626
weakest1_le_-0.005,5,2026,0.7087207968737415
weakest1_le_-0.005,10,2020,0.3196146531381916
weakest1_le_-0.005,10,2021,-0.0617824037462128
weakest1_le_-0.005,10,2022,-0.11399867612260739
weakest1_le_-0.005,10,2023,-0.06101618809655296
weakest1_le_-0.005,10,2024,-0.09261675184047269
weakest1_le_-0.005,10,2025,-0.08915940822783663
weakest1_le_-0.005,10,2026,0.6590368931867592
weakest1_le_-0.01,-1,2020,0.6028428831809177
weakest1_le_-0.01,-1,2021,0.45908303428435815
weakest1_le_-0.01,-1,2022,0.2811421445363411
weakest1_le_-0.01,-1,2023,0.21830727165093045
weakest1_le_-0.01,-1,2024,0.4743646668530147
weakest1_le_-0.01,-1,2025,0.29742572279213264
weakest1_le_-0.01,-1,2026,0.7474457216417649
weakest1_le_-0.01,0,2020,0.5815244464479575
weakest1_le_-0.01,0,2021,0.4305940665742751
weakest1_le_-0.01,0,2022,0.2544885814637444
weakest1_le_-0.01,0,2023,0.1912663142923383
weakest1_le_-0.01,0,2024,0.44607262312402063
weakest1_le_-0.01,0,2025,0.26916906331352586
weakest1_le_-0.01,0,2026,0.7386971073588658
weakest1_le_-0.01,1,2020,0.5602102729760177
weakest1_le_-0.01,1,2021,0.4021107960880145
weakest1_le_-0.01,1,2022,0.2278403485707443
weakest1_le_-0.01,1,2023,0.16423076458445296
weakest1_le_-0.01,1,2024,0.4177862372379886
weakest1_le_-0.01,1,2025,0.2409180546017372
weakest1_le_-0.01,1,2026,0.7299502426238683
weakest1_le_-0.01,2,2020,0.5389003614863761
weakest1_le_-0.01,2,2021,0.37363322111674346
weakest1_le_-0.01,2,2022,0.20119744425860586
weakest1_le_-0.01,2,2023,0.13720062090530594
weakest1_le_-0.01,2,2024,0.38950550749790247
weakest1_le_-0.01,2,2025,0.21267269496187524
weakest1_le_-0.01,2,2026,0.7212051269120135
weakest1_le_-0.01,5,2020,0.47499618613167993
weakest1_le_-0.01,5,2021,0.2882346522148964
weakest1_le_-0.01,5,2022,0.12130068682961248
weakest1_le_-0.01,5,2023,0.05614260983029151
weakest1_le_-0.01,5,2024,0.3046972381933778
weakest1_le_-0.01,5,2025,0.12797049353511736
weakest1_le_-0.01,5,2026,0.6949802686708548
weakest1_le_-0.01,10,2020,0.3685743476538682
weakest1_le_-0.01,10,2021,0.1460174550526644
weakest1_le_-0.01,10,2022,-0.011754152964738807
weakest1_le_-0.01,10,2023,-0.07884610591602348
weakest1_le_-0.01,10,2024,0.16346308741349824
weakest1_le_-0.01,10,2025,-0.013087018731042344
weakest1_le_-0.01,10,2026,0.6513071031483623
weakest1_le_-0.015,-1,2020,0.6414163668597028
weakest1_le_-0.015,-1,2021,0.5139099200544741
weakest1_le_-0.015,-1,2022,0.25315251145575124
weakest1_le_-0.015,-1,2023,0.11765960337984382
weakest1_le_-0.015,-1,2024,0.4974390315656737
weakest1_le_-0.015,-1,2025,0.48248267293818214
weakest1_le_-0.015,-1,2026,0.5940565313694111
weakest1_le_-0.015,0,2020,0.6226899562273966
weakest1_le_-0.015,0,2021,0.4894095881036603
weakest1_le_-0.015,0,2022,0.23030416578803004
weakest1_le_-0.015,0,2023,0.09803803361614527
weakest1_le_-0.015,0,2024,0.47334195346717434
weakest1_le_-0.015,0,2025,0.458388585812311
weakest1_le_-0.015,0,2026,0.5869384318730873
weakest1_le_-0.015,1,2020,0.6039672905027256
weakest1_le_-0.015,1,2021,0.46491415572928174
weakest1_le_-0.015,1,2022,0.20746038933252076
weakest1_le_-0.015,1,2023,0.07842038777400728
weakest1_le_-0.015,1,2024,0.44924969430240136
weakest1_le_-0.015,1,2025,0.4342993170220312
weakest1_le_-0.015,1,2026,0.5798217558543155
weakest1_le_-0.015,2,2020,0.5852483685624437
weakest1_le_-0.015,2,2021,0.44042362146175307
weakest1_le_-0.015,2,2022,0.18462118071873324
weakest1_le_-0.015,2,2023,0.058806664676492204
weakest1_le_-0.015,2,2024,0.42516225262596097
weakest1_le_-0.015,2,2025,0.41021486512212757
weakest1_le_-0.015,2,2026,0.5727065028861367
weakest1_le_-0.015,5,2020,0.5291140542221829
weakest1_le_-0.015,5,2021,0.36698139261331575
weakest1_le_-0.015,5,2022,0.11613094823103343
weakest1_le_-0.015,5,2023,-1.0979910697095363e-05
weakest1_le_-0.015,5,2024,0.3529288180814135
weakest1_le_-0.015,5,2025,0.3379903963212577
weakest1_le_-0.015,5,2026,0.5513692780181447
weakest1_le_-0.015,10,2020,0.43563163463654364
weakest1_le_-0.015,10,2021,0.24467550301255825
weakest1_le_-0.015,10,2022,0.0020717898324228434
weakest1_le_-0.015,10,2023,-0.09796204237508466
weakest1_le_-0.015,10,2024,0.2326359755381815
weakest1_le_-0.015,10,2025,0.21771248474176896
weakest1_le_-0.015,10,2026,0.515835657783434
