variant,block,net_pnl,signal_days
tail05_reclaim10_anomaly_ge1_5_final_c5,block_3,0.08629653254707878,62
tail05_reclaim10_anomaly_ge1_5_final_c10,block_1,0.06951615027670613,57
tail05_reclaim10_anomaly_ge1_5_final_c10,block_2,0.11682723489391256,59
tail05_reclaim10_anomaly_ge1_5_final_c10,block_3,0.024296532547078767,62
tail05_reclaim10_anomaly_ge1_5_final_c20,block_1,-0.04448384972329392,57
tail05_reclaim10_anomaly_ge1_5_final_c20,block_2,-0.0011727651060874957,59
tail05_reclaim10_anomaly_ge1_5_final_c20,block_3,-0.09970346745292133,62
tail05_reclaim10_anomaly_ge2_1200_c5,block_1,-0.06239336640168924,35
tail05_reclaim10_anomaly_ge2_1200_c5,block_2,0.1360997283627024,34
tail05_reclaim10_anomaly_ge2_1200_c5,block_3,-0.0752838550050155,39
tail05_reclaim10_anomaly_ge2_1200_c10,block_1,-0.09639336640168927,35
tail05_reclaim10_anomaly_ge2_1200_c10,block_2,0.10409972836270238,34
tail05_reclaim10_anomaly_ge2_1200_c10,block_3,-0.11328385500501553,39
tail05_reclaim10_anomaly_ge2_1200_c20,block_1,-0.16439336640168922,35
tail05_reclaim10_anomaly_ge2_1200_c20,block_2,0.0400997283627024,34
tail05_reclaim10_anomaly_ge2_1200_c20,block_3,-0.18928385500501554,39
tail05_reclaim10_anomaly_ge2_final_c5,block_1,0.17168894792425865,35
tail05_reclaim10_anomaly_ge2_final_c5,block_2,0.13762919468416857,34
tail05_reclaim10_anomaly_ge2_final_c5,block_3,0.10308236033465343,39
tail05_reclaim10_anomaly_ge2_final_c10,block_1,0.13668894792425862,35
tail05_reclaim10_anomaly_ge2_final_c10,block_2,0.10362919468416854,34
tail05_reclaim10_anomaly_ge2_final_c10,block_3,0.0640823603346534,39
tail05_reclaim10_anomaly_ge2_final_c20,block_1,0.0666889479242586,35
tail05_reclaim10_anomaly_ge2_final_c20,block_2,0.03562919468416856,34
tail05_reclaim10_anomaly_ge2_final_c20,block_3,-0.01391763966534659,39
tail05_reclaim25_all_1200_c5,block_1,-0.08507172720509125,59
tail05_reclaim25_all_1200_c5,block_2,0.34245753814570234,67
tail05_reclaim25_all_1200_c5,block_3,0.07113305043023835,77
tail05_reclaim25_all_1200_c10,block_1,-0.14107172720509126,59
tail05_reclaim25_all_1200_c10,block_2,0.2834575381457023,67
tail05_reclaim25_all_1200_c10,block_3,-0.001866949569761675,77
tail05_reclaim25_all_1200_c20,block_1,-0.2530717272050913,59
tail05_reclaim25_all_1200_c20,block_2,0.1654575381457023,67
tail05_reclaim25_all_1200_c20,block_3,-0.1478669495697617,77
tail05_reclaim25_all_final_c5,block_1,0.16646348659992122,59
tail05_reclaim25_all_final_c5,block_2,0.2525601610054177,67
tail05_reclaim25_all_final_c5,block_3,0.2832045728601544,77
tail05_reclaim25_all_final_c10,block_1,0.10746348659992117,59
tail05_reclaim25_all_final_c10,block_2,0.1855601610054177,67
tail05_reclaim25_all_final_c10,block_3,0.20620457286015434,77
tail05_reclaim25_all_final_c20,block_1,-0.010536513400078794,59
tail05_reclaim25_all_final_c20,block_2,0.0515601610054177,67
tail05_reclaim25_all_final_c20,block_3,0.05220457286015433,77
tail05_reclaim25_participation_q50_1200_c5,block_1,-0.014531332588728352,46
tail05_reclaim25_participation_q50_1200_c5,block_2,0.26087059603606494,51
tail05_reclaim25_participation_q50_1200_c5,block_3,0.00722615365476259,63
tail05_reclaim25_participation_q50_1200_c10,block_1,-0.05853133258872836,46
tail05_reclaim25_participation_q50_1200_c10,block_2,0.2168705960360649,51
tail05_reclaim25_participation_q50_1200_c10,block_3,-0.052773846345237435,63
tail05_reclaim25_participation_q50_1200_c20,block_1,-0.14653133258872836,46
tail05_reclaim25_participation_q50_1200_c20,block_2,0.12887059603606493,51
tail05_reclaim25_participation_q50_1200_c20,block_3,-0.17277384634523746,63
tail05_reclaim25_participation_q50_final_c5,block_1,0.14153012735422343,46
tail05_reclaim25_participation_q50_final_c5,block_2,0.2205195931012211,51
tail05_reclaim25_participation_q50_final_c5,block_3,0.3079275476675032,63
tail05_reclaim25_participation_q50_final_c10,block_1,0.0955301273542234,46
tail05_reclaim25_participation_q50_final_c10,block_2,0.16951959310122106,51
tail05_reclaim25_participation_q50_final_c10,block_3,0.24492754766750313,63
tail05_reclaim25_participation_q50_final_c20,block_1,0.0035301273542234085,46
tail05_reclaim25_participation_q50_final_c20,block_2,0.06751959310122099,51
tail05_reclaim25_participation_q50_final_c20,block_3,0.11892754766750309,63
tail05_reclaim25_participation_q67_1200_c5,block_1,-0.051097486013309046,36
tail05_reclaim25_participation_q67_1200_c5,block_2,0.32400222879959867,42
tail05_reclaim25_participation_q67_1200_c5,block_3,-0.09158090112068291,52
tail05_reclaim25_participation_q67_1200_c10,block_1,-0.08609748601330906,36
tail05_reclaim25_participation_q67_1200_c10,block_2,0.28900222879959864,42
tail05_reclaim25_participation_q67_1200_c10,block_3,-0.14358090112068295,52
tail05_reclaim25_participation_q67_1200_c20,block_1,-0.15609748601330906,36
tail05_reclaim25_participation_q67_1200_c20,block_2,0.21900222879959869,42
tail05_reclaim25_participation_q67_1200_c20,block_3,-0.24758090112068298,52
tail05_reclaim25_participation_q67_final_c5,block_1,0.10669483620035874,36
tail05_reclaim25_participation_q67_final_c5,block_2,0.3830923507077707,42
tail05_reclaim25_participation_q67_final_c5,block_3,0.16585591777225694,52
tail05_reclaim25_participation_q67_final_c10,block_1,0.07069483620035871,36
tail05_reclaim25_participation_q67_final_c10,block_2,0.34109235070777066,42
tail05_reclaim25_participation_q67_final_c10,block_3,0.11385591777225691,52
tail05_reclaim25_participation_q67_final_c20,block_1,-0.0013051637996412853,36
tail05_reclaim25_participation_q67_final_c20,block_2,0.2570923507077707,42
tail05_reclaim25_participation_q67_final_c20,block_3,0.009855917772256934,52
tail05_reclaim25_participation_q80_1200_c5,block_1,-0.012413207752279887,26
tail05_reclaim25_participation_q80_1200_c5,block_2,0.28024483458939914,34
tail05_reclaim25_participation_q80_1200_c5,block_3,-0.03799470446284325,43
tail05_reclaim25_participation_q80_1200_c10,block_1,-0.03841320775227989,26
tail05_reclaim25_participation_q80_1200_c10,block_2,0.2512448345893991,34
tail05_reclaim25_participation_q80_1200_c10,block_3,-0.08099470446284326,43
tail05_reclaim25_participation_q80_1200_c20,block_1,-0.09041320775227991,26
tail05_reclaim25_participation_q80_1200_c20,block_2,0.19324483458939914,34
tail05_reclaim25_participation_q80_1200_c20,block_3,-0.16699470446284326,43
tail05_reclaim25_participation_q80_final_c5,block_1,0.13010871700286947,26
tail05_reclaim25_participation_q80_final_c5,block_2,0.305566356057871,34
tail05_reclaim25_participation_q80_final_c5,block_3,0.12063754629975845,43
tail05_reclaim25_participation_q80_final_c10,block_1,0.10410871700286944,26
tail05_reclaim25_participation_q80_final_c10,block_2,0.271566356057871,34
tail05_reclaim25_participation_q80_final_c10,block_3,0.07763754629975841,43
tail05_reclaim25_participation_q80_final_c20,block_1,0.052108717002869454,26
tail05_reclaim25_participation_q80_final_c20,block_2,0.20356635605787105,34
tail05_reclaim25_participation_q80_final_c20,block_3,-0.008362453700241575,43
tail05_reclaim25_anomaly_ge1_1200_c5,block_1,-0.013135659083795301,44
tail05_reclaim25_anomaly_ge1_1200_c5,block_2,0.4760378128034535,56
tail05_reclaim25_anomaly_ge1_1200_c5,block_3,0.01582299368502975,59
tail05_reclaim25_anomaly_ge1_1200_c10,block_1,-0.055135659083795314,44
tail05_reclaim25_anomaly_ge1_1200_c10,block_2,0.42503781280345343,56
tail05_reclaim25_anomaly_ge1_1200_c10,block_3,-0.04017700631497029,59
tail05_reclaim25_anomaly_ge1_1200_c20,block_1,-0.13913565908379533,44
tail05_reclaim25_anomaly_ge1_1200_c20,block_2,0.32303781280345345,56
tail05_reclaim25_anomaly_ge1_1200_c20,block_3,-0.1521770063149703,59
tail05_reclaim25_anomaly_ge1_final_c5,block_1,0.1376559777087111,44
tail05_reclaim25_anomaly_ge1_final_c5,block_2,0.42611087335881936,56
tail05_reclaim25_anomaly_ge1_final_c5,block_3,0.16665400561455052,59
tail05_reclaim25_anomaly_ge1_final_c10,block_1,0.09365597770871106,44
tail05_reclaim25_anomaly_ge1_final_c10,block_2,0.3701108733588193,56
tail05_reclaim25_anomaly_ge1_final_c10,block_3,0.10765400561455049,59
tail05_reclaim25_anomaly_ge1_final_c20,block_1,0.005655977708711082,44
tail05_reclaim25_anomaly_ge1_final_c20,block_2,0.2581108733588193,56
tail05_reclaim25_anomaly_ge1_final_c20,block_3,-0.010345994385449527,59
tail05_reclaim25_anomaly_ge1_5_1200_c5,block_1,-0.04075251221593593,35
tail05_reclaim25_anomaly_ge1_5_1200_c5,block_2,0.36687367484011363,39
tail05_reclaim25_anomaly_ge1_5_1200_c5,block_3,-0.07333553453185948,41
tail05_reclaim25_anomaly_ge1_5_1200_c10,block_1,-0.07475251221593592,35
tail05_reclaim25_anomaly_ge1_5_1200_c10,block_2,0.3318736748401136,39
tail05_reclaim25_anomaly_ge1_5_1200_c10,block_3,-0.11333553453185952,41
tail05_reclaim25_anomaly_ge1_5_1200_c20,block_1,-0.14275251221593593,35
tail05_reclaim25_anomaly_ge1_5_1200_c20,block_2,0.26187367484011365,39
tail05_reclaim25_anomaly_ge1_5_1200_c20,block_3,-0.19333553453185948,41
tail05_reclaim25_anomaly_ge1_5_final_c5,block_1,0.08988562788633078,35
tail05_reclaim25_anomaly_ge1_5_final_c5,block_2,0.3799295732794141,39
tail05_reclaim25_anomaly_ge1_5_final_c5,block_3,0.10792730661193907,41
tail05_reclaim25_anomaly_ge1_5_final_c10,block_1,0.054885627886330765,35
tail05_reclaim25_anomaly_ge1_5_final_c10,block_2,0.3409295732794141,39
tail05_reclaim25_anomaly_ge1_5_final_c10,block_3,0.06692730661193903,41
tail05_reclaim25_anomaly_ge1_5_final_c20,block_1,-0.015114372113669224,35
tail05_reclaim25_anomaly_ge1_5_final_c20,block_2,0.2629295732794141,39
tail05_reclaim25_anomaly_ge1_5_final_c20,block_3,-0.015072693388060967,41
tail05_reclaim25_anomaly_ge2_1200_c5,block_1,-0.06027043530774234,18
tail05_reclaim25_anomaly_ge2_1200_c5,block_2,0.18452980200565172,18
tail05_reclaim25_anomaly_ge2_1200_c5,block_3,-0.07879518414753292,26
tail05_reclaim25_anomaly_ge2_1200_c10,block_1,-0.07827043530774236,18
tail05_reclaim25_anomaly_ge2_1200_c10,block_2,0.1675298020056517,18
tail05_reclaim25_anomaly_ge2_1200_c10,block_3,-0.10379518414753292,26
tail05_reclaim25_anomaly_ge2_1200_c20,block_1,-0.11427043530774234,18
tail05_reclaim25_anomaly_ge2_1200_c20,block_2,0.13352980200565173,18
tail05_reclaim25_anomaly_ge2_1200_c20,block_3,-0.15379518414753293,26
tail05_reclaim25_anomaly_ge2_final_c5,block_1,-0.019076865117633013,18
tail05_reclaim25_anomaly_ge2_final_c5,block_2,0.20326918552037443,18
tail05_reclaim25_anomaly_ge2_final_c5,block_3,0.13998467466100242,26
tail05_reclaim25_anomaly_ge2_final_c10,block_1,-0.03707686511763303,18
tail05_reclaim25_anomaly_ge2_final_c10,block_2,0.1852691855203744,18
tail05_reclaim25_anomaly_ge2_final_c10,block_3,0.1139846746610024,26
tail05_reclaim25_anomaly_ge2_final_c20,block_1,-0.073076865117633,18
tail05_reclaim25_anomaly_ge2_final_c20,block_2,0.14926918552037444,18
tail05_reclaim25_anomaly_ge2_final_c20,block_3,0.06198467466100242,26
tail05_reclaim50_all_1200_c5,block_1,-0.024021929354055407,24
tail05_reclaim50_all_1200_c5,block_2,0.12756769935709428,31
tail05_reclaim50_all_1200_c5,block_3,-0.05127731215833171,41
tail05_reclaim50_all_1200_c10,block_1,-0.046021929354055406,24
tail05_reclaim50_all_1200_c10,block_2,0.09956769935709425,31
tail05_reclaim50_all_1200_c10,block_3,-0.09227731215833171,41
tail05_reclaim50_all_1200_c20,block_1,-0.0900219293540554,24
tail05_reclaim50_all_1200_c20,block_2,0.043567699357094286,31
tail05_reclaim50_all_1200_c20,block_3,-0.1742773121583317,41
tail05_reclaim50_all_final_c5,block_1,0.0544590436597201,24
tail05_reclaim50_all_final_c5,block_2,0.04760884144672328,31
tail05_reclaim50_all_final_c5,block_3,-0.048644737820986814,41
tail05_reclaim50_all_final_c10,block_1,0.030459043659720082,24
tail05_reclaim50_all_final_c10,block_2,0.016608841446723255,31
tail05_reclaim50_all_final_c10,block_3,-0.08964473782098681,41
tail05_reclaim50_all_final_c20,block_1,-0.0175409563402799,24
tail05_reclaim50_all_final_c20,block_2,-0.045391158553276745,31
tail05_reclaim50_all_final_c20,block_3,-0.17164473782098683,41
tail05_reclaim50_participation_q50_1200_c5,block_1,0.018928960334516964,19
tail05_reclaim50_participation_q50_1200_c5,block_2,0.1413237948060132,23
tail05_reclaim50_participation_q50_1200_c5,block_3,-0.12597492068832494,30
tail05_reclaim50_participation_q50_1200_c10,block_1,0.0009289603345169622,19
tail05_reclaim50_participation_q50_1200_c10,block_2,0.12132379480601319,23
tail05_reclaim50_participation_q50_1200_c10,block_3,-0.15597492068832497,30
tail05_reclaim50_participation_q50_1200_c20,block_1,-0.03507103966548303,19
tail05_reclaim50_participation_q50_1200_c20,block_2,0.0813237948060132,23
tail05_reclaim50_participation_q50_1200_c20,block_3,-0.21597492068832497,30
tail05_reclaim50_participation_q50_final_c5,block_1,0.0668047721217796,19
tail05_reclaim50_participation_q50_final_c5,block_2,0.17582644459371954,23
tail05_reclaim50_participation_q50_final_c5,block_3,-0.0077753921000602855,30
tail05_reclaim50_participation_q50_final_c10,block_1,0.04780477212177959,19
tail05_reclaim50_participation_q50_final_c10,block_2,0.15282644459371952,23
tail05_reclaim50_participation_q50_final_c10,block_3,-0.03777539210006031,30
tail05_reclaim50_participation_q50_final_c20,block_1,0.0098047721217796,19
tail05_reclaim50_participation_q50_final_c20,block_2,0.10682644459371951,23
tail05_reclaim50_participation_q50_final_c20,block_3,-0.09777539210006028,30
tail05_reclaim50_participation_q67_1200_c5,block_1,0.0023098740539050366,13
tail05_reclaim50_participation_q67_1200_c5,block_2,0.19163546728887937,20
tail05_reclaim50_participation_q67_1200_c5,block_3,-0.12936568536346693,24
tail05_reclaim50_participation_q67_1200_c10,block_1,-0.010690125946094971,13
tail05_reclaim50_participation_q67_1200_c10,block_2,0.17463546728887935,20
tail05_reclaim50_participation_q67_1200_c10,block_3,-0.15336568536346695,24
tail05_reclaim50_participation_q67_1200_c20,block_1,-0.036690125946094956,13
tail05_reclaim50_participation_q67_1200_c20,block_2,0.14063546728887938,20
tail05_reclaim50_participation_q67_1200_c20,block_3,-0.20136568536346694,24
tail05_reclaim50_participation_q67_final_c5,block_1,0.05908808733472093,13
tail05_reclaim50_participation_q67_final_c5,block_2,0.27584462776659735,20
tail05_reclaim50_participation_q67_final_c5,block_3,-0.07637070179244054,24
tail05_reclaim50_participation_q67_final_c10,block_1,0.046088087334720924,13
tail05_reclaim50_participation_q67_final_c10,block_2,0.25584462776659733,20
tail05_reclaim50_participation_q67_final_c10,block_3,-0.10037070179244055,24
tail05_reclaim50_participation_q67_final_c20,block_1,0.02008808733472093,13
tail05_reclaim50_participation_q67_final_c20,block_2,0.21584462776659732,20
tail05_reclaim50_participation_q67_final_c20,block_3,-0.14837070179244052,24
tail05_reclaim50_participation_q80_1200_c5,block_1,0.08217945705867513,6
tail05_reclaim50_participation_q80_1200_c5,block_2,0.19372370463872934,16
tail05_reclaim50_participation_q80_1200_c5,block_3,-0.08780613819704364,17
tail05_reclaim50_participation_q80_1200_c10,block_1,0.07617945705867513,6
tail05_reclaim50_participation_q80_1200_c10,block_2,0.17972370463872933,16
tail05_reclaim50_participation_q80_1200_c10,block_3,-0.10480613819704365,17
tail05_reclaim50_participation_q80_1200_c20,block_1,0.06417945705867512,6
tail05_reclaim50_participation_q80_1200_c20,block_2,0.15172370463872936,16
tail05_reclaim50_participation_q80_1200_c20,block_3,-0.13880613819704365,17
tail05_reclaim50_participation_q80_final_c5,block_1,0.1231466267054302,6
tail05_reclaim50_participation_q80_final_c5,block_2,0.2224656350380282,16
tail05_reclaim50_participation_q80_final_c5,block_3,-0.06238048031010712,17
tail05_reclaim50_participation_q80_final_c10,block_1,0.11714662670543019,6
tail05_reclaim50_participation_q80_final_c10,block_2,0.20646563503802817,16
tail05_reclaim50_participation_q80_final_c10,block_3,-0.07938048031010714,17
tail05_reclaim50_participation_q80_final_c20,block_1,0.10514662670543018,6
tail05_reclaim50_participation_q80_final_c20,block_2,0.17446563503802817,16
tail05_reclaim50_participation_q80_final_c20,block_3,-0.11338048031010714,17
tail05_reclaim50_anomaly_ge1_1200_c5,block_1,0.024512428791345464,16
tail05_reclaim50_anomaly_ge1_1200_c5,block_2,0.20484044087376047,25
tail05_reclaim50_anomaly_ge1_1200_c5,block_3,-0.06704369541803215,27
tail05_reclaim50_anomaly_ge1_1200_c10,block_1,0.009512428791345458,16
tail05_reclaim50_anomaly_ge1_1200_c10,block_2,0.18184044087376044,25
tail05_reclaim50_anomaly_ge1_1200_c10,block_3,-0.09404369541803215,27
tail05_reclaim50_anomaly_ge1_1200_c20,block_1,-0.02048757120865454,16
tail05_reclaim50_anomaly_ge1_1200_c20,block_2,0.13584044087376046,25
tail05_reclaim50_anomaly_ge1_1200_c20,block_3,-0.14804369541803214,27
tail05_reclaim50_anomaly_ge1_final_c5,block_1,0.1062475312583826,16
tail05_reclaim50_anomaly_ge1_final_c5,block_2,0.21784661857379795,25
tail05_reclaim50_anomaly_ge1_final_c5,block_3,-0.054487109337595555,27
tail05_reclaim50_anomaly_ge1_final_c10,block_1,0.09024753125838259,16
tail05_reclaim50_anomaly_ge1_final_c10,block_2,0.19284661857379792,25
tail05_reclaim50_anomaly_ge1_final_c10,block_3,-0.08148710933759556,27
tail05_reclaim50_anomaly_ge1_final_c20,block_1,0.0582475312583826,16
tail05_reclaim50_anomaly_ge1_final_c20,block_2,0.14284661857379793,25
tail05_reclaim50_anomaly_ge1_final_c20,block_3,-0.13548710933759556,27
tail05_reclaim50_anomaly_ge1_5_1200_c5,block_1,0.030323457723728575,12
tail05_reclaim50_anomaly_ge1_5_1200_c5,block_2,0.24401516568945358,18
tail05_reclaim50_anomaly_ge1_5_1200_c5,block_3,-0.15548393952829356,19
tail05_reclaim50_anomaly_ge1_5_1200_c10,block_1,0.018323457723728565,12
tail05_reclaim50_anomaly_ge1_5_1200_c10,block_2,0.22801516568945357,18
tail05_reclaim50_anomaly_ge1_5_1200_c10,block_3,-0.17448393952829358,19
tail05_reclaim50_anomaly_ge1_5_1200_c20,block_1,-0.005676542276271426,12
tail05_reclaim50_anomaly_ge1_5_1200_c20,block_2,0.1960151656894536,18
tail05_reclaim50_anomaly_ge1_5_1200_c20,block_3,-0.21248393952829359,19
tail05_reclaim50_anomaly_ge1_5_final_c5,block_1,0.1713900713739568,12
tail05_reclaim50_anomaly_ge1_5_final_c5,block_2,0.309199730854791,18
tail05_reclaim50_anomaly_ge1_5_final_c5,block_3,-0.09451826670396471,19
tail05_reclaim50_anomaly_ge1_5_final_c10,block_1,0.15939007137395678,12
tail05_reclaim50_anomaly_ge1_5_final_c10,block_2,0.291199730854791,18
tail05_reclaim50_anomaly_ge1_5_final_c10,block_3,-0.11351826670396473,19
tail05_reclaim50_anomaly_ge1_5_final_c20,block_1,0.13539007137395678,12
tail05_reclaim50_anomaly_ge1_5_final_c20,block_2,0.25519973085479103,18
tail05_reclaim50_anomaly_ge1_5_final_c20,block_3,-0.15151826670396473,19
tail05_reclaim50_anomaly_ge2_1200_c5,block_1,-0.021010265387033877,4
tail05_reclaim50_anomaly_ge2_1200_c5,block_2,0.09947929259703636,6
tail05_reclaim50_anomaly_ge2_1200_c5,block_3,-0.11785420481958414,11
tail05_reclaim50_anomaly_ge2_1200_c10,block_1,-0.02501026538703388,4
tail05_reclaim50_anomaly_ge2_1200_c10,block_2,0.09347929259703636,6
tail05_reclaim50_anomaly_ge2_1200_c10,block_3,-0.12885420481958412,11
tail05_reclaim50_anomaly_ge2_1200_c20,block_1,-0.033010265387033874,4
tail05_reclaim50_anomaly_ge2_1200_c20,block_2,0.08147929259703635,6
tail05_reclaim50_anomaly_ge2_1200_c20,block_3,-0.15085420481958414,11
tail05_reclaim50_anomaly_ge2_final_c5,block_1,0.021943968266183167,4
tail05_reclaim50_anomaly_ge2_final_c5,block_2,0.09676933803844545,6
tail05_reclaim50_anomaly_ge2_final_c5,block_3,-0.024946835006972853,11
tail05_reclaim50_anomaly_ge2_final_c10,block_1,0.01794396826618317,4
tail05_reclaim50_anomaly_ge2_final_c10,block_2,0.09076933803844545,6
tail05_reclaim50_anomaly_ge2_final_c10,block_3,-0.03594683500697285,11
tail05_reclaim50_anomaly_ge2_final_c20,block_1,0.00994396826618317,4
tail05_reclaim50_anomaly_ge2_final_c20,block_2,0.07876933803844544,6
tail05_reclaim50_anomaly_ge2_final_c20,block_3,-0.05794683500697284,11
tail10_reclaim00_all_1200_c5,block_1,-0.3282046790678873,112
tail10_reclaim00_all_1200_c5,block_2,0.3356216179652935,119
tail10_reclaim00_all_1200_c5,block_3,-0.061640481077807834,118
tail10_reclaim00_all_1200_c10,block_1,-0.42520467906788734,112
tail10_reclaim00_all_1200_c10,block_2,0.2356216179652934,119
tail10_reclaim00_all_1200_c10,block_3,-0.17464048107780797,118
tail10_reclaim00_all_1200_c20,block_1,-0.6192046790678873,112
tail10_reclaim00_all_1200_c20,block_2,0.035621617965293416,119
tail10_reclaim00_all_1200_c20,block_3,-0.40064048107780786,118
tail10_reclaim00_all_final_c5,block_1,-0.1235671080291178,112
tail10_reclaim00_all_final_c5,block_2,0.264583118790556,119
tail10_reclaim00_all_final_c5,block_3,-0.02255503960323766,118
tail10_reclaim00_all_final_c10,block_1,-0.23556710802911793,112
tail10_reclaim00_all_final_c10,block_2,0.14558311879055597,119
tail10_reclaim00_all_final_c10,block_3,-0.14055503960323765,118
tail10_reclaim00_all_final_c20,block_1,-0.45956710802911793,112
tail10_reclaim00_all_final_c20,block_2,-0.09241688120944407,119
tail10_reclaim00_all_final_c20,block_3,-0.3765550396032379,118
tail10_reclaim00_participation_q50_1200_c5,block_1,-0.20471431408080615,105
tail10_reclaim00_participation_q50_1200_c5,block_2,0.2956321863824095,108
tail10_reclaim00_participation_q50_1200_c5,block_3,0.03478468472700518,113
tail10_reclaim00_participation_q50_1200_c10,block_1,-0.29971431408080623,105
tail10_reclaim00_participation_q50_1200_c10,block_2,0.2036321863824094,108
tail10_reclaim00_participation_q50_1200_c10,block_3,-0.07521531527299488,113
tail10_reclaim00_participation_q50_1200_c20,block_1,-0.4897143140808062,105
tail10_reclaim00_participation_q50_1200_c20,block_2,0.01963218638240946,108
tail10_reclaim00_participation_q50_1200_c20,block_3,-0.2952153152729948,113
tail10_reclaim00_participation_q50_final_c5,block_1,-0.057293668707312305,105
tail10_reclaim00_participation_q50_final_c5,block_2,0.242286296010504,108
tail10_reclaim00_participation_q50_final_c5,block_3,0.13155140380026786,113
tail10_reclaim00_participation_q50_final_c10,block_1,-0.16229366870731232,105
tail10_reclaim00_participation_q50_final_c10,block_2,0.13428629601050396,108
tail10_reclaim00_participation_q50_final_c10,block_3,0.018551403800267832,113
tail10_reclaim00_participation_q50_final_c20,block_1,-0.3722936687073124,105
tail10_reclaim00_participation_q50_final_c20,block_2,-0.08171370398949605,108
tail10_reclaim00_participation_q50_final_c20,block_3,-0.2074485961997322,113
tail10_reclaim00_participation_q67_1200_c5,block_1,-0.29723075081328326,100
tail10_reclaim00_participation_q67_1200_c5,block_2,0.31498340493237875,102
tail10_reclaim00_participation_q67_1200_c5,block_3,-0.015105271122990045,109
tail10_reclaim00_participation_q67_1200_c10,block_1,-0.39023075081328334,100
tail10_reclaim00_participation_q67_1200_c10,block_2,0.22598340493237876,102
tail10_reclaim00_participation_q67_1200_c10,block_3,-0.12410527112299011,109
tail10_reclaim00_participation_q67_1200_c20,block_1,-0.5762307508132832,100
tail10_reclaim00_participation_q67_1200_c20,block_2,0.04798340493237868,102
tail10_reclaim00_participation_q67_1200_c20,block_3,-0.34210527112299005,109
tail10_reclaim00_participation_q67_final_c5,block_1,-0.11732824285680038,100
tail10_reclaim00_participation_q67_final_c5,block_2,0.29311249418393676,102
tail10_reclaim00_participation_q67_final_c5,block_3,0.1286878943345442,109
tail10_reclaim00_participation_q67_final_c10,block_1,-0.2173282428568004,100
tail10_reclaim00_participation_q67_final_c10,block_2,0.19111249418393672,102
tail10_reclaim00_participation_q67_final_c10,block_3,0.019687894334544133,109
tail10_reclaim00_participation_q67_final_c20,block_1,-0.4173282428568005,100
tail10_reclaim00_participation_q67_final_c20,block_2,-0.012887505816063276,102
tail10_reclaim00_participation_q67_final_c20,block_3,-0.19831210566545585,109
tail10_reclaim00_participation_q80_1200_c5,block_1,-0.23886874432911803,90
tail10_reclaim00_participation_q80_1200_c5,block_2,0.3643830894671418,93
tail10_reclaim00_participation_q80_1200_c5,block_3,-0.007197555619411648,93
tail10_reclaim00_participation_q80_1200_c10,block_1,-0.32386874432911805,90
tail10_reclaim00_participation_q80_1200_c10,block_2,0.27938308946714185,93
tail10_reclaim00_participation_q80_1200_c10,block_3,-0.10019755561941168,93
tail10_reclaim00_participation_q80_1200_c20,block_1,-0.4938687443291181,90
tail10_reclaim00_participation_q80_1200_c20,block_2,0.10938308946714179,93
tail10_reclaim00_participation_q80_1200_c20,block_3,-0.2861975556194116,93
tail10_reclaim00_participation_q80_final_c5,block_1,-0.10412806646026712,90
tail10_reclaim00_participation_q80_final_c5,block_2,0.2823373427727768,93
tail10_reclaim00_participation_q80_final_c5,block_3,0.09094442609245715,93
tail10_reclaim00_participation_q80_final_c10,block_1,-0.1941280664602672,90
tail10_reclaim00_participation_q80_final_c10,block_2,0.1893373427727767,93
tail10_reclaim00_participation_q80_final_c10,block_3,-0.0020555739075428913,93
tail10_reclaim00_participation_q80_final_c20,block_1,-0.3741280664602673,90
tail10_reclaim00_participation_q80_final_c20,block_2,0.0033373427727767142,93
tail10_reclaim00_participation_q80_final_c20,block_3,-0.1880555739075429,93
tail10_reclaim00_anomaly_ge1_1200_c5,block_1,-0.2518587109133084,103
tail10_reclaim00_anomaly_ge1_1200_c5,block_2,0.43401147719512934,109
tail10_reclaim00_anomaly_ge1_1200_c5,block_3,0.004275409604687044,112
tail10_reclaim00_anomaly_ge1_1200_c10,block_1,-0.34585871091330844,103
tail10_reclaim00_anomaly_ge1_1200_c10,block_2,0.33801147719512925,109
tail10_reclaim00_anomaly_ge1_1200_c10,block_3,-0.10472459039531304,112
tail10_reclaim00_anomaly_ge1_1200_c20,block_1,-0.5338587109133084,103
tail10_reclaim00_anomaly_ge1_1200_c20,block_2,0.14601147719512922,109
tail10_reclaim00_anomaly_ge1_1200_c20,block_3,-0.322724590395313,112
tail10_reclaim00_anomaly_ge1_final_c5,block_1,-0.01574580674114387,103
tail10_reclaim00_anomaly_ge1_final_c5,block_2,0.3960619535801764,109
tail10_reclaim00_anomaly_ge1_final_c5,block_3,-0.011867911778581083,112
tail10_reclaim00_anomaly_ge1_final_c10,block_1,-0.11874580674114396,103
tail10_reclaim00_anomaly_ge1_final_c10,block_2,0.2870619535801763,109
tail10_reclaim00_anomaly_ge1_final_c10,block_3,-0.12386791177858117,112
tail10_reclaim00_anomaly_ge1_final_c20,block_1,-0.324745806741144,103
tail10_reclaim00_anomaly_ge1_final_c20,block_2,0.0690619535801763,109
tail10_reclaim00_anomaly_ge1_final_c20,block_3,-0.3478679117785812,112
tail10_reclaim00_anomaly_ge1_5_1200_c5,block_1,-0.2721395057228292,82
tail10_reclaim00_anomaly_ge1_5_1200_c5,block_2,0.3736818035441416,96
