week,return
2022-09-16,-0.04062901043313599
2022-09-23,-0.024409257036226144
2022-09-30,0.022402418920770436
2022-10-07,0.011968020537506324
2022-10-14,-0.04571327523974205
2022-10-21,-0.01908273598266883
2022-10-28,0.0475885989690509
2022-11-04,0.07285223887895469
2022-11-11,0.04572621850955992
2022-11-18,0.012411291940455182
2022-11-25,0.052822931906030456
2022-12-02,0.11206865457540549
2022-12-09,-0.027350987895367877
2022-12-16,-0.037392740599430555
2022-12-23,-0.020113745544112233
2022-12-30,-0.017692878585581842
2023-01-06,0.028114299061397917
2023-01-13,0.018465601752571167
2023-01-20,-0.020017925071059872
2023-01-27,-0.014994560364211911
2023-02-03,0.03585978602177514
2023-02-10,0.010053594330486311
2023-02-17,-0.04806067032176417
2023-02-24,0.0006143625401044857
2023-03-03,0.04428940450170822
2023-03-10,-0.09006329255663392
2023-03-17,-0.015416595430686304
2023-03-24,0.008649326195845944
2023-03-31,0.03543335541166039
2023-04-07,-0.02828077216213668
2023-04-14,0.02532362901553226
2023-04-21,-0.003886008635172831
2023-04-28,0.04634782759154034
2023-05-05,-0.016204255928289942
2023-05-12,0.014964104205898814
2023-05-19,0.06034621861225292
2023-05-26,0.15942672700700644
2023-06-02,-0.016446516289007188
2023-06-09,-0.016367663056041717
2023-06-16,0.01918961066263405
2023-06-23,-0.015046929918044353
2023-06-30,0.011421078886535391
2023-07-07,0.005447064766128402
2023-07-14,0.05022573533017875
2023-07-21,-0.038663949326738445
2023-07-28,0.05976538962024267
2023-08-04,-0.04201597526396649
2023-08-11,-0.06991571030386408
2023-08-18,-0.005391863482573769
2023-08-25,0.05667545783450992
2023-09-01,0.027764305763828823
2023-09-08,0.011033235063301138
2023-09-15,-0.03759271860252915
2023-09-22,-0.016222917657644352
2023-09-29,0.024863609624323418
2023-10-06,0.026316420936381348
2023-10-13,0.028317441668581335
2023-10-20,-0.049145899997140766
2023-10-27,-0.023609848030834397
2023-11-03,0.08316571838975331
2023-11-10,0.018202668838072037
2023-11-17,0.030679459275653784
2023-11-24,-0.0030335523330850137
2023-12-01,0.04424164387862263
2023-12-08,0.011569811357622806
2023-12-15,0.020525877921904263
2023-12-22,0.0008632764890733977
2023-12-29,-0.009967015748569877
2024-01-05,-0.01742382196747995
2024-01-12,0.05449363224116754
2024-01-19,0.015179422600236765
2024-01-26,-0.00588665256358343
2024-02-02,-0.030819166593438467
2024-02-09,0.052360463953846116
2024-02-16,0.019017954193007218
2024-02-23,-0.01644431612031839
2024-03-01,0.06252586123666555
2024-03-08,-0.0340567686396816
2024-03-15,-0.003104941037236554
2024-03-22,0.011640305102886592
2024-03-29,-0.012840540295458681
2024-04-05,0.002776192072390422
2024-04-12,-0.010212673734116877
2024-04-19,-0.1032907439478143
2024-04-26,0.09609945859558391
2024-05-03,-0.00900975363107917
2024-05-10,0.03566757951240879
2024-05-17,0.02796951274394716
2024-05-24,0.05696374919699001
2024-05-31,-0.02004250686829365
2024-06-07,0.07130199424625344
2024-06-14,0.05698015861000384
2024-06-21,-0.020114111252726483
2024-06-28,-0.061779385558308364
2024-07-05,0.020992824463500218
2024-07-12,0.02066959683065656
2024-07-19,-0.09893351253690198
2024-07-26,-0.06745948316137934
2024-08-02,-0.28643881180839253
2024-08-09,0.10847884949939747
2024-08-16,0.15709889536461874
2024-08-23,0.018325658344652346
2024-08-30,-0.15482044965390707
2024-09-06,-0.06887243027725848
2024-09-13,0.12312020567760869
2024-09-20,0.11281757967748143
2024-09-27,-0.00882414231697383
2024-10-04,-0.01126453119910312
2024-10-11,-0.003872293388247637
2024-10-18,-0.0020836643062902313
2024-10-25,0.06419697513092806
2024-11-01,-0.07334091563947581
2024-11-08,0.16491795340901758
2024-11-15,-0.046689612191211
2024-11-22,0.0772131151942139
2024-11-29,-0.01588639557417136
2024-12-06,0.044946675899077054
2024-12-13,-0.012974201601488594
2024-12-20,0.024526652129877445
2024-12-27,-0.028867077569505906
2025-01-03,0.07930900757495815
2025-01-10,-0.15099949858320413
2025-01-17,0.1685852961620559
2025-01-24,-0.04910545552608824
2025-01-31,0.009636717935559272
2025-02-07,0.1821946448675267
2025-02-14,0.1426541558258707
2025-02-21,-0.17416343531614015
2025-02-28,-0.06075736850794061
2025-03-07,-0.14928606249801282
2025-03-14,0.12994460520867163
2025-03-21,0.0812710315029976
2025-03-28,-0.1616474052122177
2025-04-04,-0.1492385190143133
2025-04-11,0.296185188251711
2025-04-18,-0.02671157888594329
2025-04-25,0.1790065647977867
2025-05-02,0.06894357305782069
2025-05-09,0.08261465376506034
2025-05-16,-0.005268450132649094
2025-05-23,0.004981222822398618
2025-05-30,0.028980768721036346
2025-06-06,0.009303585847954982
2025-06-13,0.010893657736973818
2025-06-20,-0.020251684859337683
2025-06-27,0.04608984945280753
2025-07-04,-0.016258226489444576
2025-07-11,-0.01088257168349332
2025-07-18,0.03982057085038444
2025-07-25,0.0065325368753581005
2025-08-01,-0.005081174701481889
2025-08-08,0.03505437433654049
2025-08-15,-0.009358806069387042
2025-08-22,-0.05056301871005733
2025-08-29,-0.031407481063336434
2025-09-05,-0.006949250053016713
2025-09-12,0.06578280300208027
2025-09-19,0.01664632269798194
2025-09-26,-0.004925353135891648
2025-10-03,0.13081344853497434
2025-10-10,0.009500204314433588
2025-10-17,0.010261434798176488
2025-10-24,0.041825195320981744
2025-10-31,0.048277323335740474
2025-11-07,-0.021254084805600947
2025-11-14,-0.03803271630399649
2025-11-21,-0.1128192072722931
2025-11-28,0.05313984911626755
2025-12-05,0.07630517617072362
2025-12-12,0.02134900385289732
2025-12-19,0.04372311565360024
2025-12-26,-0.00891945203860404
2026-01-02,0.07001610282020666
2026-01-09,0.019833222444852715
2026-01-16,0.06936146047121497
2026-01-23,0.045507039663791674
2026-01-30,0.03278805443732127
2026-02-06,0.026890261053975628
2026-02-13,0.03260861886048549
2026-02-20,0.02764669988590151
2026-02-27,-0.04952008185435594
2026-03-06,-0.11628000123818427
2026-03-13,0.18093277574530897
2026-03-20,0.02796228279593619
2026-03-27,-0.09141546954841369
2026-04-03,0.09167613258525145
2026-04-10,0.1481429801203372
2026-04-17,0.06643655483766996
2026-04-24,0.0834968548730276
2026-05-01,0.04216030162428187
