anchor,volume_threshold,asset_class,hold,parent_events,filtered_events,attrition,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_events,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_events,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_events
slow_residual120,2.0,leveraged_inverse_vol_etfs,5,64,10,54,8,8,-0.09424261154282632,-0.08288499899856738,0.12374445937754186,388,True,-0.09424261154282632,-0.005235700641268128,0.0,2,14,8,-0.09424261154282632,-0.006282840769521754,0.0,2,11,8,0.013315735411475245,0.001109644617622937,0.0,1,9,4
slow_residual120,10.0,all,5,64,23,41,22,21,-0.09056770032655642,-0.09056770032655642,0.12033141169662134,477,True,-0.09056770032655641,-0.005031538907030912,0.0,6,7,22,-0.09469872502068859,-0.006313248334712572,0.0,5,7,18,0.015795521312466605,0.0013162934427055505,0.0,3,6,15
slow_residual120,0.0,leveraged_inverse_vol_etfs,5,64,11,53,9,9,-0.09554903407022275,-0.08288499899856738,0.1250508819049383,388,True,-0.09554903407022275,-0.00530827967056793,0.0,2,14,9,-0.09554903407022275,-0.006369935604681517,0.0,2,11,9,0.013315735411475245,0.001109644617622937,0.0,1,9,4
episode_control45,5.0,stocks,60,59,32,27,31,30,-0.04260428042895325,-0.04260428042895325,0.12020348941017091,433,True,-0.04260428042895325,-0.0023669044682751803,0.0015822287105372599,8,1,31,-0.09717454745474652,-0.006478303163649768,0.0,7,1,28,-0.03840564607444296,-0.00320047050620358,0.0015822287105372599,5,1,22
slow_residual120,5.0,all,30,64,38,26,36,35,-0.06421252106748666,-0.06421252106748666,0.13449383228767772,387,True,-0.06421252106748668,-0.0035673622815270375,0.0,7,4,36,-0.09734674710992433,-0.006489783140661622,0.0,6,4,30,-0.02171460084223445,-0.0018095500701862041,0.0,5,3,24
slow_residual120,0.0,leveraged_inverse_vol_etfs,60,64,11,53,7,7,-0.09814015908582152,-0.14163884128862358,0.16812769990744464,387,True,-0.09814015908582152,-0.005452231060323418,0.0,2,14,7,-0.09814015908582152,-0.006542677272388101,0.0,2,11,7,-0.0036404154568084844,-0.0003033679547340404,0.0,1,9,3
slow_residual120,5.0,leveraged_inverse_vol_etfs,30,64,6,58,4,4,-0.09941580384962179,-0.09941580384962179,0.141943412431776,387,True,-0.09941580384962179,-0.005523100213867877,0.0,2,16,4,-0.09941580384962179,-0.006627720256641452,0.0,2,13,4,-0.0015281306715064762,-0.00012734422262553969,0.0,1,11,1
slow_residual120,5.0,all,5,64,38,26,36,35,-0.11778583039659053,-0.11778583039659053,0.14289381799894768,507,True,-0.11778583039659053,-0.00654365724425503,0.0,8,4,36,-0.10568154811365807,-0.007045436540910538,0.0,7,4,30,-0.001064585256318043,-8.871543802650358e-05,0.0,5,3,24
slow_residual120,10.0,leveraged_inverse_vol_etfs,5,64,2,62,1,1,-0.10732225465977985,-0.10732225465977985,0.10732225465977985,386,True,-0.10732225465977985,-0.00596234748109888,0.0,1,17,1,-0.10732225465977985,-0.007154816977318656,0.0,1,14,1,0.0,0.0,0.0,0,12,0
slow_residual120,5.0,leveraged_inverse_vol_etfs,60,64,6,58,4,4,-0.10733054924379337,-0.10733054924379337,0.17544103329520666,387,True,-0.10733054924379337,-0.005962808291321854,0.0,1,16,4,-0.10733054924379337,-0.007155369949586225,0.0,1,13,4,0.030667876588021725,0.002555656382335144,0.0,0,11,1
source60,5.0,stocks,60,301,118,183,86,81,-0.09602728478111311,-0.08788352868334562,0.22823146962063998,358,True,-0.0960272847811131,-0.005334849154506283,-0.008981155590536909,13,0,86,-0.10972631640720851,-0.007315087760480567,-0.012143747500465754,11,0,74,-0.21925660597620505,-0.01827138383135042,-0.012223537749571292,10,0,56
slow_residual120,10.0,leveraged_inverse_vol_etfs,15,64,2,62,1,1,-0.11226274421738158,-0.11226274421738158,0.11226274421738158,386,True,-0.11226274421738158,-0.0062368191231878655,0.0,1,17,1,-0.11226274421738158,-0.007484182947825439,0.0,1,14,1,0.0,0.0,0.0,0,12,0
slow_residual120,10.0,leveraged_inverse_vol_etfs,30,64,2,62,1,1,-0.11495755670334606,-0.11495755670334606,0.11495755670334606,386,True,-0.11495755670334606,-0.00638653092796367,0.0,1,17,1,-0.11495755670334606,-0.0076638371135564045,0.0,1,14,1,0.0,0.0,0.0,0,12,0
source60,5.0,leveraged_inverse_vol_etfs,5,301,9,292,5,5,-0.11640921418051942,-0.09692914146341691,0.12505459009535647,388,True,-0.11640921418051942,-0.006467178565584412,0.0,2,15,5,-0.11640921418051942,-0.0077606142787012946,0.0,2,12,5,-0.011387025443929664,-0.0009489187869941387,0.0,1,10,2
episode_control45,0.0,stocks,60,59,44,15,41,40,-0.06965473724737635,-0.06965473724737635,0.18723328031607686,433,True,-0.06965473724737636,-0.0038697076248542426,0.0029629059481572923,8,0,41,-0.12181954407584561,-0.008121302938389707,0.002761354475240065,7,0,37,-0.07829494405649629,-0.006524578671374691,0.0033868269970908646,5,0,29
slow_residual120,2.0,leveraged_inverse_vol_etfs,30,64,10,54,7,7,-0.12210676449054159,-0.12137130672625229,0.1426788701960653,388,True,-0.12210676449054159,-0.006783709138363421,0.0,3,14,7,-0.12210676449054159,-0.008140450966036106,0.0,3,11,7,-0.023483633548136984,-0.0019569694623447487,0.0,2,9,3
episode_control45,2.0,stocks,60,59,40,19,37,36,-0.07033115616886287,-0.07033115616886287,0.1868194026655965,433,True,-0.07033115616886287,-0.003907286453825715,0.0029629059481572923,7,1,37,-0.12490142319465614,-0.008326761546310409,0.002761354475240065,6,1,34,-0.08137682317530681,-0.006781401931275567,0.0033868269970908646,4,1,26
source60,2.0,stocks,60,301,214,87,113,110,-0.1488265244272099,-0.12293648227112747,0.2415850449701232,359,True,-0.14882652442720978,-0.0082681402459561,-0.01255526208874707,11,0,113,-0.127292719038678,-0.0084861812692452,-0.011642316280278444,9,0,94,-0.25985012112455985,-0.02165417676037999,-0.012926715890171738,8,0,72
source60,0.0,stocks,5,301,254,47,158,150,-0.17841136137657998,-0.1492045129862888,0.21334757129897902,392,True,-0.17841136137657992,-0.009911742298698884,-0.00422364468303759,10,0,158,-0.12731120481403924,-0.008487413654269282,-0.00022383964372618345,8,0,137,-0.13306798741414327,-0.011088998951178606,-0.00507762052107957,7,0,103
slow_residual120,2.0,leveraged_inverse_vol_etfs,60,64,10,54,7,7,-0.12897015135437973,-0.14163884128862358,0.17324623051849136,387,True,-0.12897015135437973,-0.007165008408576651,0.0,2,14,7,-0.12897015135437973,-0.008598010090291982,0.0,2,11,7,-0.0036404154568084844,-0.0003033679547340404,0.0,1,9,3
source60,10.0,leveraged_inverse_vol_etfs,15,301,4,297,2,2,-0.13665785035042533,-0.13665785035042533,0.14929524223332613,386,True,-0.13665785035042533,-0.007592102797245852,0.0,1,16,2,-0.13665785035042533,-0.009110523356695021,0.0,1,13,2,0.012637391882900808,0.001053115990241734,0.0,0,11,1
source60,10.0,leveraged_inverse_vol_etfs,30,301,4,297,2,2,-0.13737753488605375,-0.13737753488605375,0.14668824679556813,386,True,-0.13737753488605375,-0.007632085271447431,0.0,1,16,2,-0.13737753488605375,-0.009158502325736917,0.0,1,13,2,0.009310711909514382,0.0007758926591261984,0.0,0,11,1
abrupt_residual15,5.0,leveraged_inverse_vol_etfs,15,59,5,54,4,4,-0.14096547219046762,-0.13496846994215372,0.15643863799423086,391,True,-0.14096547219046762,-0.007831415121692645,0.0,1,17,4,-0.14096547219046762,-0.009397698146031174,0.0,1,14,4,0.0,0.0,0.0,0,12,0
source60,2.0,leveraged_inverse_vol_etfs,5,301,19,282,15,14,-0.15324162796242063,-0.0875479770863426,0.16657934860523094,498,True,-0.15324162796242063,-0.008513423775690036,0.0,5,10,15,-0.1418453850944595,-0.009456359006297299,0.0,4,9,12,0.009390381801105805,0.0007825318167588171,0.0,3,7,8
source60,2.0,all,5,301,256,45,157,149,-0.20608460911320314,-0.15214261368543144,0.2577242644550767,534,True,-0.2060846091132031,-0.011449144950733505,-0.00422364468303759,10,0,157,-0.14495288566745335,-0.009663525711163556,0.0034910451894891864,7,0,134,-0.06129767696165868,-0.00510813974680489,0.0016336027728815015,6,0,101
abrupt_residual15,10.0,leveraged_inverse_vol_etfs,30,59,2,57,1,1,-0.14668824679556813,-0.14668824679556813,0.14668824679556813,386,True,-0.14668824679556813,-0.00814934704419823,0.0,1,17,1,-0.14668824679556813,-0.009779216453037875,0.0,1,14,1,0.0,0.0,0.0,0,12,0
abrupt_residual15,10.0,leveraged_inverse_vol_etfs,15,59,2,57,1,1,-0.14929524223332613,-0.14929524223332613,0.14929524223332613,386,True,-0.14929524223332613,-0.008294180124073673,0.0,1,17,1,-0.14929524223332613,-0.009953016148888409,0.0,1,14,1,0.0,0.0,0.0,0,12,0
slow_residual120,10.0,leveraged_inverse_vol_etfs,60,64,2,62,1,1,-0.15246036379968564,-0.15246036379968564,0.15246036379968564,386,True,-0.15246036379968564,-0.008470020211093646,0.0,1,17,1,-0.15246036379968564,-0.010164024253312375,0.0,1,14,1,0.0,0.0,0.0,0,12,0
source60,0.0,leveraged_inverse_vol_etfs,5,301,23,278,19,18,-0.16452398420838438,-0.09883033333230633,0.17232862773332291,498,True,-0.16452398420838438,-0.009140221344910243,0.0,5,10,19,-0.15312774134042323,-0.010208516089361548,0.0,4,9,16,-0.0018919744448579311,-0.00015766453707149425,0.0,3,7,12
abrupt_residual15,10.0,all,60,59,20,39,19,19,-0.15978049216098233,-0.15978049216098233,0.2627034769252947,399,True,-0.15978049216098233,-0.008876694008943463,0.0,8,5,19,-0.15636186327631407,-0.010424124218420937,0.0,7,4,17,0.021506646790223297,0.0017922205658519414,0.0,5,4,11
source60,0.0,all,60,301,301,0,137,135,-0.21605211537847394,-0.22224669793392263,0.33168732764509884,520,True,-0.21605211537847382,-0.0120028952988041,-0.014181884983936013,13,0,137,-0.1572390513777354,-0.01048260342518236,-0.013468207897215694,11,0,117,-0.14698132500682223,-0.01224844375056852,-0.010202412500567075,9,0,93
slow_residual120,2.0,all,5,64,58,6,56,55,-0.17410801755244731,-0.16275040500818838,0.1789004821678791,507,True,-0.1741080175524473,-0.009672667641802628,-0.0040644210595383,11,2,56,-0.15842988169044936,-0.010561992112696624,-0.005133393017009878,9,2,47,-0.019690320937397195,-0.0016408600781164329,-0.00035603278520557075,6,2,37
slow_residual120,0.0,all,5,64,64,0,61,60,-0.1745751195343823,-0.16191108446272692,0.17936487366252535,507,True,-0.1745751195343823,-0.009698617751910128,-0.003028556859477111,11,2,61,-0.15889698367238436,-0.010593132244825625,-0.0030616646168875,9,2,52,-0.01885100039193576,-0.0015709166993279802,-0.00035603278520557075,6,2,41
source60,0.0,leveraged_inverse_vol_etfs,60,301,23,278,14,13,-0.22575890761553669,-0.23760312520748178,0.2500536956283712,498,True,-0.22575890761553669,-0.012542161534196482,0.0,5,10,14,-0.15965485724842393,-0.010643657149894929,0.0,3,9,12,0.00013429461933040648,1.1191218277533874e-05,0.0,2,7,9
source60,10.0,all,60,301,73,228,57,51,-0.17754511713740334,-0.17478451591412242,0.30957858821522666,399,True,-0.1775451171374033,-0.009863617618744628,-0.002773420322326744,11,1,57,-0.1640974846485066,-0.01093983230990044,-0.0016714682840535105,9,1,50,0.002463877259757141,0.00020532310497976174,-0.0008423110688126042,7,1,38
abrupt_residual15,10.0,all,5,59,20,39,19,19,-0.16855012903172562,-0.16855012903172562,0.20271191708269812,386,True,-0.1685501290317256,-0.009363896057318088,-0.002009729903333534,9,5,19,-0.1673499463334922,-0.01115666308889948,-0.007022721836881128,8,4,17,-0.12203907170313733,-0.010169922641928111,-0.0103472854277562,7,4,11
source60,2.0,leveraged_inverse_vol_etfs,60,301,19,282,12,11,-0.23814940488630892,-0.24999362247825402,0.2500536956283712,498,True,-0.23814940488630892,-0.01323052249368383,0.0,5,10,12,-0.17204535451919617,-0.011469690301279745,0.0,3,9,10,-0.012256202651441835,-0.0010213502209534863,0.0,2,7,7
abrupt_residual15,5.0,leveraged_inverse_vol_etfs,60,59,5,54,4,4,-0.1747175982271958,-0.14298989400536222,0.20683015354541304,388,True,-0.1747175982271958,-0.00970653323484421,0.0,1,17,4,-0.1747175982271958,-0.011647839881813053,0.0,1,14,4,0.0,0.0,0.0,0,12,0
source60,5.0,leveraged_inverse_vol_etfs,15,301,9,292,5,5,-0.17509566557282907,-0.15267894063925325,0.18773305745572988,388,True,-0.17509566557282907,-0.009727536976268282,0.0,2,15,5,-0.17509566557282907,-0.011673044371521939,0.0,2,12,5,-0.027773896332411563,-0.0023144913610342968,0.0,1,10,2
source60,10.0,leveraged_inverse_vol_etfs,60,301,4,297,2,2,-0.17540308419297257,-0.17540308419297257,0.17905844014772976,386,True,-0.17540308419297257,-0.009744615788498476,0.0,1,16,2,-0.17540308419297257,-0.011693538946198172,0.0,1,13,2,0.0036553559547571907,0.0003046129962297659,0.0,0,11,1
abrupt_residual15,10.0,leveraged_inverse_vol_etfs,60,59,2,57,1,1,-0.17905844014772976,-0.17905844014772976,0.17905844014772976,386,True,-0.17905844014772976,-0.00994769111931832,0.0,1,17,1,-0.17905844014772976,-0.011937229343181983,0.0,1,14,1,0.0,0.0,0.0,0,12,0
source60,5.0,leveraged_inverse_vol_etfs,60,301,9,292,5,5,-0.18583173163288225,-0.19767594922482734,0.1989746066432304,386,True,-0.18583173163288225,-0.01032398509071568,0.0,2,15,5,-0.18583173163288225,-0.012388782108858817,0.0,2,12,5,-0.026042579765127916,-0.0021702149804273263,0.0,1,10,2
abrupt_residual15,5.0,all,15,59,37,22,33,32,-0.20752987584460736,-0.20153287359629346,0.25042873779971153,458,True,-0.20752987584460736,-0.01152943754692263,-0.006366093223727774,11,2,33,-0.19157597143492278,-0.012771731428994852,-0.00555600933488931,9,2,29,-0.0502769314509992,-0.004189744287583267,-0.006366093223727774,7,2,19
source60,5.0,stocks,15,301,118,183,90,85,-0.23216479703967402,-0.22270787517776053,0.3193995050814714,506,True,-0.2321647970396739,-0.012898044279981884,-0.013168390558777165,12,0,90,-0.1933174039548795,-0.012887826930325301,-0.016315921213351237,10,0,78,-0.22377466138746643,-0.018647888448955537,-0.016851308031155858,9,0,60
source60,10.0,all,15,301,73,228,58,52,-0.23576545789049136,-0.22860937180757684,0.28756955677960183,388,True,-0.2357654578904913,-0.013098080993916184,-0.0027436846471243755,9,1,58,-0.19492313207618822,-0.012994875471745881,0.0,7,1,51,-0.08572833006829392,-0.00714402750569116,-0.0027436846471243755,6,1,39
abrupt_residual15,0.0,leveraged_inverse_vol_etfs,15,59,15,44,13,10,-0.19522041449340916,-0.14077219039555788,0.26193278832979583,388,True,-0.19522041449340916,-0.010845578582967176,0.0,1,16,13,-0.19522041449340916,-0.013014694299560611,0.0,1,13,13,0.007806266443434408,0.000650522203619534,0.0,0,11,1
source60,10.0,all,30,301,73,228,58,52,-0.25118868444426135,-0.2649348286149305,0.285295696783033,386,True,-0.25118868444426135,-0.013954926913570075,-0.004045329331647581,12,1,58,-0.2008797051487531,-0.013391980343250207,-0.002252716704574052,9,1,51,-0.1075849017049624,-0.008965408475413534,-0.001756204462891259,7,1,39
source60,0.0,all,5,301,301,0,181,170,-0.2678774975084721,-0.21805572225452008,0.3099685762576394,534,True,-0.2678774975084721,-0.014882083194915118,-0.009077425560390977,11,0,181,-0.20674577406272232,-0.013783051604181489,-0.00022383964372618345,8,0,158,-0.10634551377967826,-0.008862126148306521,-0.00507762052107957,7,0,118
abrupt_residual15,10.0,all,15,59,20,39,19,19,-0.21241368062228994,-0.21241368062228994,0.23341811771510582,513,True,-0.21241368062228994,-0.011800760034571664,0.0,7,5,19,-0.20762494193416436,-0.013841662795610958,0.0,6,4,17,-0.060546691643113645,-0.005045557636926137,0.0,5,4,11
abrupt_residual15,0.0,leveraged_inverse_vol_etfs,30,59,15,44,12,9,-0.21450779973328898,-0.17968713589351548,0.3056305012901591,388,True,-0.21450779973328898,-0.01191709998518272,0.0,2,16,12,-0.21450779973328898,-0.014300519982219265,0.0,2,13,12,-0.0003257593877061798,-2.7146615642181647e-05,0.0,1,11,1
source60,5.0,all,60,301,148,153,92,91,-0.20313088041971877,-0.21497509801166387,0.3494591965758481,415,True,-0.20313088041971875,-0.011285048912206597,-0.012223537749571292,14,0,92,-0.2168299120458142,-0.014455327469720947,-0.01230332799867683,12,0,80,-0.17471480584482385,-0.01455956715373532,-0.012223537749571292,10,0,64
source60,2.0,all,60,301,256,45,125,123,-0.27924126037010216,-0.28543584292555085,0.3688783556659698,520,True,-0.2792412603701021,-0.015513403353894561,-0.014286106884950238,13,0,125,-0.22042819636936362,-0.014695213091290907,-0.014211115500065033,11,0,105,-0.2134368537070771,-0.017786404475589757,-0.014286106884950238,9,0,81
abrupt_residual15,10.0,all,30,59,20,39,19,19,-0.2247181847842591,-0.2247181847842591,0.25885289408759826,433,True,-0.2247181847842591,-0.012484343599125505,-0.004154283801874158,9,5,19,-0.22535606256628848,-0.015023737504419233,-0.010424336973478774,8,4,17,-0.043137745439650876,-0.0035948121199709062,0.0,5,4,11
source60,0.0,leveraged_inverse_vol_etfs,15,301,23,278,17,16,-0.262020201693341,-0.1759943924398812,0.2692006571181764,498,True,-0.262020201693341,-0.014556677871852278,0.0,6,10,17,-0.2450711619226557,-0.01633807746151038,0.0,4,9,15,-0.0341403083623542,-0.00284502569686285,0.0,3,7,11
source60,5.0,stocks,30,301,118,183,87,82,-0.27857776442160365,-0.28925055248706527,0.30842847221064223,506,True,-0.27857776442160354,-0.015476542467866863,-0.008845812904375742,14,0,87,-0.24905504405097795,-0.01660366960339853,-0.010731730108272542,12,0,75,-0.2938910416462053,-0.024490920137183774,-0.02095575882424993,11,0,57
source60,2.0,leveraged_inverse_vol_etfs,15,301,19,282,14,13,-0.27073330136781654,-0.18470749211435672,0.2707333013678166,498,True,-0.27073330136781654,-0.015040738964878696,0.0,7,10,14,-0.25378426159713124,-0.016918950773142084,0.0,5,9,12,-0.04285340803682974,-0.0035711173364024787,0.0,4,7,8
abrupt_residual15,2.0,leveraged_inverse_vol_etfs,15,59,12,47,11,8,-0.25732817620690757,-0.2028799521090563,0.2832299018053459,391,True,-0.25732817620690757,-0.014296009789272642,0.0,1,17,11,-0.25732817620690757,-0.017155211747127173,0.0,1,14,11,0.0,0.0,0.0,0,12,0
abrupt_residual15,0.0,all,30,59,59,0,51,47,-0.28231229821269116,-0.24749163437291766,0.3411897569037522,388,True,-0.28231229821269116,-0.01568401656737173,-0.005257871407428726,11,1,51,-0.2573497515955519,-0.017156650106370127,-0.0025271286885292215,9,1,45,-0.050605596351495176,-0.004217133029291264,-0.005212168486739387,6,1,24
abrupt_residual15,0.0,all,15,59,59,0,53,49,-0.27552410808662514,-0.22107588398877387,0.3208739706207036,388,True,-0.27552410808662514,-0.015306894893701397,-0.009170671417062626,11,1,53,-0.2762143742304641,-0.018414291615364273,-0.007176177112566238,9,1,47,-0.0842581021466342,-0.007021508512219517,-0.006366093223727774,7,1,25
abrupt_residual15,2.0,leveraged_inverse_vol_etfs,30,59,12,47,10,7,-0.28953937937518287,-0.25471871553540937,0.3284843697313583,388,True,-0.28953937937518287,-0.01608552107639905,0.0,1,17,10,-0.28953937937518287,-0.01930262529167886,0.0,1,14,10,0.0,0.0,0.0,0,12,0
source60,2.0,stocks,15,301,214,87,130,125,-0.3545345921949314,-0.313551979535882,0.42690834194097216,520,True,-0.35453459219493144,-0.019696366233051748,-0.02017908540607051,14,0,130,-0.3012903887389921,-0.020086025915932806,-0.01738669484896048,12,0,110,-0.25622019196560203,-0.021351682663800168,-0.017374139731614547,10,0,83
source60,0.0,stocks,15,301,254,47,144,138,-0.38154972155020805,-0.33897877355125633,0.44773538705712324,520,True,-0.38154972155020805,-0.021197206752789337,-0.01946737409110948,14,0,144,-0.3283055180942688,-0.02188703453961792,-0.013798574720074277,12,0,124,-0.27305766248524127,-0.022754805207103438,-0.013793949944316701,10,0,95
source60,5.0,all,30,301,148,153,93,92,-0.3585992805140082,-0.37603712137542616,0.40397894887179814,506,True,-0.35859928051400813,-0.019922182250778228,-0.01573862884678933,14,0,93,-0.3290765601433825,-0.021938437342892168,-0.020745527585306116,12,0,81,-0.28615995751845147,-0.02384666312653762,-0.01573862884678933,10,0,65
abrupt_residual15,2.0,all,30,59,55,4,48,44,-0.3618336384545274,-0.32701297461475387,0.4051614263668669,433,True,-0.3618336384545274,-0.020101868803029298,-0.005257871407428726,11,2,48,-0.3368710918373881,-0.02245807278915921,-0.0025271286885292215,9,2,42,-0.05476959756373134,-0.004564133130310945,-0.005212168486739387,6,2,22
source60,2.0,stocks,30,301,214,87,123,119,-0.38597418349499835,-0.37059841126412696,0.40863903169485327,520,True,-0.38597418349499824,-0.02144301019416657,-0.020125408184015033,14,0,123,-0.33696945829371006,-0.022464630552914002,-0.01918504676434385,12,0,104,-0.2878723385654684,-0.023989361547122365,-0.014958388436308196,10,0,77
abrupt_residual15,2.0,all,15,59,55,4,50,46,-0.33837199094232134,-0.28392376684447007,0.3687046292415676,458,True,-0.33837199094232134,-0.018798443941240073,-0.009170671417062626,11,2,50,-0.3390622570861603,-0.022604150472410687,-0.007176177112566238,9,2,44,-0.0928044897322664,-0.007733707477688867,-0.006366093223727774,7,2,23
abrupt_residual15,0.0,all,60,59,59,0,49,45,-0.35026835292756203,-0.2432118376739289,0.46792201875406897,388,True,-0.35026835292756203,-0.019459352940420113,-0.0030915572263675566,10,1,49,-0.35779450918509365,-0.023852967279006244,-0.003559089491736776,9,1,43,0.010002808985348067,0.0008335674154456722,-0.0030915572263675566,7,1,24
source60,0.0,stocks,30,301,254,47,137,131,-0.41361657983509315,-0.3981356783048282,0.43526109517582734,520,True,-0.41361657983509303,-0.02297869887972739,-0.01758315281734539,14,0,137,-0.36461185463380485,-0.02430745697558699,-0.01603541476635782,12,0,118,-0.30201083618683133,-0.025167569682235946,-0.015449636208559537,10,0,89
source60,5.0,all,15,301,148,153,105,96,-0.4061213364208706,-0.37517393932287957,0.49872718272122407,506,True,-0.40612133642087056,-0.02256229646782614,-0.01715029566915976,13,0,105,-0.36727394333607616,-0.02448492955573841,-0.01738669484896048,11,0,93,-0.25133568122574373,-0.02094464010214531,-0.02140258794229848,9,0,68
abrupt_residual15,0.0,leveraged_inverse_vol_etfs,60,59,15,44,11,8,-0.39516958274239944,-0.2881130674887663,0.46722077456508526,388,True,-0.39516958274239944,-0.02195386570791108,0.0,2,16,11,-0.39516958274239944,-0.026344638849493295,0.0,2,13,11,-0.007740253527864225,-0.0006450211273220188,0.0,1,11,1
source60,2.0,all,30,301,256,45,134,131,-0.4588482917043539,-0.47165839533949433,0.4814259159054026,520,True,-0.4588482917043538,-0.02549157176135299,-0.021076894667250143,14,0,134,-0.3964203255320871,-0.02642802170213914,-0.020156654526484727,12,0,114,-0.28099142865374244,-0.02341595238781187,-0.014958388436308196,9,0,86
abrupt_residual15,2.0,all,60,59,55,4,46,42,-0.40226667812078204,-0.2952101628671489,0.5126262409737482,399,True,-0.40226667812078204,-0.02234814878448789,-0.0030915572263675566,10,2,46,-0.40979283437831365,-0.027319522291887575,-0.003559089491736776,9,2,40,0.010513180771072163,0.0008760983975893469,-0.0030915572263675566,7,2,22
source60,0.0,all,30,301,301,0,147,144,-0.47477833645014483,-0.4875884400852853,0.5014305929245447,520,True,-0.4747783364501448,-0.026376574247230264,-0.02638457841762452,14,0,147,-0.4123503702778781,-0.02749002468519187,-0.019213732889426162,12,0,127,-0.2835227039801952,-0.023626891998349598,-0.013613674691695318,9,0,99
abrupt_residual15,2.0,leveraged_inverse_vol_etfs,60,59,12,47,9,6,-0.4399380261934793,-0.3328815109398462,0.4913702487769318,388,True,-0.4399380261934793,-0.024441001455193297,0.0,1,17,9,-0.4399380261934793,-0.029329201746231954,0.0,1,14,9,0.0,0.0,0.0,0,12,0
source60,2.0,all,15,301,256,45,146,139,-0.579708969305164,-0.5080444098649046,0.6550381815615698,520,True,-0.5797089693051639,-0.03220605385028688,-0.030769741905007746,14,0,146,-0.5177983746737672,-0.03451989164491782,-0.030424378561627274,12,0,125,-0.3171411868123256,-0.026428432234360467,-0.03011955512143055,10,0,93
source60,0.0,all,15,301,301,0,163,154,-0.5933688313101131,-0.526197872644669,0.6686118323542353,520,True,-0.5933688313101131,-0.03296493507278406,-0.02998662505795767,14,0,163,-0.5314582366787164,-0.03543054911191443,-0.029814731681233823,12,0,142,-0.32670532609635494,-0.027225443841362912,-0.027571728049513293,10,0,107
