latency_ms,entry_ttl_s,queue_model,exit_ttl_s,commission_per_share_side,forced_slippage_bp,orders,fills,portfolio_fills,fill_rate,passive_exit_rate,forced_exit_rate,stop_rate,mean_spread_edge_bps,mean_markout_5s_bps,mean_net_trade_bps,net_fixed_base_return,positive_day_fraction,max_drawdown,worst_day
50,10,optimistic_diagnostic,15,0.004,1,1035,344,344,0.3323671497584541,0.42441860465116277,0.5755813953488372,0.13372093023255813,1.2366098871454771,-0.8081348347717514,-1.8100029362476635,-0.0031132050503459817,0.0,0.0028921656230526814,-0.0005950856431993981
50,10,optimistic_diagnostic,15,0.004,2,1035,344,344,0.3323671497584541,0.42441860465116277,0.5755813953488372,0.13372093023255813,1.2366098871454771,-0.8081348347717514,-2.385548267513773,-0.00410314302012369,0.0,0.0038125832521105373,-0.0006950431015012024
50,10,optimistic_diagnostic,30,0.0025,0,1035,344,344,0.3323671497584541,0.45930232558139533,0.5406976744186046,0.1308139534883721,1.2366098871454771,-0.8081348347717514,-0.8378290497989277,-0.0014410659656541559,0.08333333333333333,0.0014025600234820054,-0.0004917183892606833
50,10,optimistic_diagnostic,30,0.0025,1,1035,344,344,0.3323671497584541,0.45930232558139533,0.5406976744186046,0.1308139534883721,1.2366098871454771,-0.8081348347717514,-1.3785024873096734,-0.002371024278172638,0.08333333333333333,0.002277680691121984,-0.0005866715417544202
50,10,optimistic_diagnostic,30,0.0025,2,1035,344,344,0.3323671497584541,0.45930232558139533,0.5406976744186046,0.1308139534883721,1.2366098871454771,-0.8081348347717514,-1.919175924820419,-0.00330098259069112,0.08333333333333333,0.0031528976304812306,-0.0006816246942481635
50,10,optimistic_diagnostic,30,0.004,0,1035,344,344,0.3323671497584541,0.45930232558139533,0.5406976744186046,0.1308139534883721,1.2366098871454771,-0.8081348347717514,-1.0584597565800538,-0.0018205507813176928,0.08333333333333333,0.0017499184297933353,-0.0005334020342900089
50,10,optimistic_diagnostic,30,0.004,1,1035,344,344,0.3323671497584541,0.45930232558139533,0.5406976744186046,0.1308139534883721,1.2366098871454771,-0.8081348347717514,-1.5991331940907996,-0.002750509093836175,0.08333333333333333,0.0026250863824408962,-0.0006283551867837458
50,10,optimistic_diagnostic,30,0.004,2,1035,344,344,0.3323671497584541,0.45930232558139533,0.5406976744186046,0.1308139534883721,1.2366098871454771,-0.8081348347717514,-2.1398066316015445,-0.0036804674063546576,0.0,0.0035003506151098374,-0.0007233083392774892
50,10,base,5,0.0025,0,1035,187,187,0.18067632850241547,0.23529411764705882,0.7647058823529411,0.19786096256684493,0.05126375891902297,-0.9124845813613074,-2.607075241582955,-0.0024376153508800635,0.16666666666666666,0.0024172016111812483,-0.0005880113172028051
50,10,base,5,0.0025,1,1035,187,187,0.18067632850241547,0.23529411764705882,0.7647058823529411,0.19786096256684493,0.05126375891902297,-0.9124845813613074,-3.371967801072067,-0.003152789894002383,0.08333333333333333,0.003082540843315783,-0.0006829737868705053
50,10,base,5,0.0025,2,1035,187,187,0.18067632850241547,0.23529411764705882,0.7647058823529411,0.19786096256684493,0.05126375891902297,-0.9124845813613074,-4.136860360561186,-0.0038679644371247086,0.0,0.003747946621465411,-0.0007779362565382117
50,10,base,5,0.004,0,1035,187,187,0.18067632850241547,0.23529411764705882,0.7647058823529411,0.19786096256684493,0.05126375891902297,-0.9124845813613074,-2.837217569936395,-0.0026527984278905295,0.16666666666666666,0.0026186126705389375,-0.0006256092677298716
50,10,base,5,0.004,1,1035,187,187,0.18067632850241547,0.23529411764705882,0.7647058823529411,0.19786096256684493,0.05126375891902297,-0.9124845813613074,-3.6021101294255065,-0.00336797297101285,0.08333333333333333,0.003283971165337247,-0.0007205717373975719
50,10,base,5,0.004,2,1035,187,187,0.18067632850241547,0.23529411764705882,0.7647058823529411,0.19786096256684493,0.05126375891902297,-0.9124845813613074,-4.367002688914626,-0.004083147514135176,0.0,0.00394939620899657,-0.0008155342070652781
50,10,base,15,0.0025,0,1035,187,187,0.18067632850241547,0.3422459893048128,0.6577540106951871,0.18181818181818182,0.05126375891902297,-0.9124845813613074,-2.626279723397116,-0.002455571541376304,0.16666666666666666,0.0024309004508538744,-0.0005548519913049848
50,10,base,15,0.0025,1,1035,187,187,0.18067632850241547,0.3422459893048128,0.6577540106951871,0.18181818181818182,0.05126375891902297,-0.9124845813613074,-3.2842078406516766,-0.003070734331009318,0.08333333333333333,0.0030061926657567527,-0.0006248143678438332
50,10,base,15,0.0025,2,1035,187,187,0.18067632850241547,0.3422459893048128,0.6577540106951871,0.18181818181818182,0.05126375891902297,-0.9124845813613074,-3.942135957906223,-0.003685897120642318,0.0,0.003581530914686475,-0.0006947767443826877
50,10,base,15,0.004,0,1035,187,187,0.18067632850241547,0.3422459893048128,0.6577540106951871,0.18181818181818182,0.05126375891902297,-0.9124845813613074,-2.8564220517505565,-0.0026707546183867706,0.16666666666666666,0.002632312559088135,-0.0005924499418320514
50,10,base,15,0.004,1,1035,187,187,0.18067632850241547,0.3422459893048128,0.6577540106951871,0.18181818181818182,0.05126375891902297,-0.9124845813613074,-3.5143501690051173,-0.003285917408019785,0.08333333333333333,0.0032076207788661313,-0.0006624123183708997
50,10,base,15,0.004,2,1035,187,187,0.18067632850241547,0.3422459893048128,0.6577540106951871,0.18181818181818182,0.05126375891902297,-0.9124845813613074,-4.172278286259664,-0.0039010801976527855,0.0,0.003782975034587698,-0.0007323746949097542
50,10,base,30,0.0025,0,1035,187,187,0.18067632850241547,0.37433155080213903,0.6256684491978609,0.1711229946524064,0.05126375891902297,-0.9124845813613074,-2.4356872474904865,-0.002277367576403605,0.16666666666666666,0.002252692078572561,-0.0004784719861439941
50,10,base,30,0.0025,1,1035,187,187,0.18067632850241547,0.37433155080213903,0.6256684491978609,0.1711229946524064,0.05126375891902297,-0.9124845813613074,-3.0615261483742677,-0.00286252694872994,0.08333333333333333,0.002797971804034348,-0.0005384387924065654
50,10,base,30,0.0025,2,1035,187,187,0.18067632850241547,0.37433155080213903,0.6256684491978609,0.1711229946524064,0.05126375891902297,-0.9124845813613074,-3.6873650492580197,-0.0034476863210562477,0.0,0.0033432951619684573,-0.0005984055986691361
50,10,base,30,0.004,0,1035,187,187,0.18067632850241547,0.37433155080213903,0.6256684491978609,0.1711229946524064,0.05126375891902297,-0.9124845813613074,-2.6658295758439268,-0.0024925506534140716,0.16666666666666666,0.0024541017252429726,-0.0005160699366710607
50,10,base,30,0.004,1,1035,187,187,0.18067632850241547,0.37433155080213903,0.6256684491978609,0.1711229946524064,0.05126375891902297,-0.9124845813613074,-3.2916684767277076,-0.0030777100257404068,0.08333333333333333,0.0029993970409071865,-0.0005760367429336319
50,10,base,30,0.004,2,1035,187,187,0.18067632850241547,0.37433155080213903,0.6256684491978609,0.1711229946524064,0.05126375891902297,-0.9124845813613074,-3.9175073776114595,-0.0036628693980667146,0.0,0.003544735990893759,-0.0006360035491962025
50,10,conservative,5,0.0025,0,1035,170,170,0.1642512077294686,0.22941176470588234,0.7705882352941177,0.2235294117647059,-0.5206790734631473,-0.42957380938337814,-2.766068780273551,-0.002351158463232518,0.16666666666666666,0.0023077388567566,-0.0005455099951909874
50,10,conservative,5,0.0025,1,1035,170,170,0.1642512077294686,0.22941176470588234,0.7705882352941177,0.2235294117647059,-0.5206790734631473,-0.42957380938337814,-3.536906307435979,-0.0030063703613205824,0.16666666666666666,0.002918103611776105,-0.0006504685333945996
50,10,conservative,5,0.0025,2,1035,170,170,0.1642512077294686,0.22941176470588234,0.7705882352941177,0.2235294117647059,-0.5206790734631473,-0.42957380938337814,-4.307743834598487,-0.0036615822594087146,0.16666666666666666,0.003528523313107783,-0.0007554270715982265
50,10,conservative,5,0.004,0,1035,170,170,0.1642512077294686,0.22941176470588234,0.7705882352941177,0.2235294117647059,-0.5206790734631473,-0.42957380938337814,-2.99966890141599,-0.002549718566203592,0.16666666666666666,0.002494674619144451,-0.0005814700335101482
50,10,conservative,5,0.004,1,1035,170,170,0.1642512077294686,0.22941176470588234,0.7705882352941177,0.2235294117647059,-0.5206790734631473,-0.42957380938337814,-3.7705064285784182,-0.003204930464291656,0.16666666666666666,0.003105054906580729,-0.0006864285717137604
50,10,conservative,5,0.004,2,1035,170,170,0.1642512077294686,0.22941176470588234,0.7705882352941177,0.2235294117647059,-0.5206790734631473,-0.42957380938337814,-4.541343955740928,-0.003860142362379788,0.16666666666666666,0.00371549014236831,-0.0007913871099173874
50,10,conservative,15,0.0025,0,1035,170,170,0.1642512077294686,0.35294117647058826,0.6470588235294118,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-2.6365262902500652,-0.0022410473467125553,0.08333333333333333,0.0021976229479879874,-0.0004439596257340316
50,10,conservative,15,0.0025,1,1035,170,170,0.1642512077294686,0.35294117647058826,0.6470588235294118,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-3.2837945222434852,-0.0027912253439069624,0.08333333333333333,0.0027029395469475555,-0.0005240529647143218
50,10,conservative,15,0.0025,2,1035,170,170,0.1642512077294686,0.35294117647058826,0.6470588235294118,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-3.931062754236942,-0.0033414033411014008,0.08333333333333333,0.003208301635564558,-0.0006041463036946348
50,10,conservative,15,0.004,0,1035,170,170,0.1642512077294686,0.35294117647058826,0.6470588235294118,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-2.870126411392505,-0.002439607449683629,0.08333333333333333,0.0023845574261808326,-0.00047002128261860565
50,10,conservative,15,0.004,1,1035,170,170,0.1642512077294686,0.35294117647058826,0.6470588235294118,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-3.5173946433859244,-0.0029897854468780363,0.08333333333333333,0.0028898883323504295,-0.0005501146215988957
50,10,conservative,15,0.004,2,1035,170,170,0.1642512077294686,0.35294117647058826,0.6470588235294118,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-4.164662875379382,-0.0035399634440724755,0.08333333333333333,0.0033952647299959984,-0.0006302079605792089
50,10,conservative,30,0.0025,0,1035,170,170,0.1642512077294686,0.3764705882352941,0.6235294117647059,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-2.753353640379841,-0.0023403505943228654,0.08333333333333333,0.002296930517467636,-0.00048458883086902353
50,10,conservative,30,0.0025,1,1035,170,170,0.1642512077294686,0.3764705882352941,0.6235294117647059,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-3.3770797938009354,-0.002870517824730795,0.08333333333333333,0.0027822390477656375,-0.0005595428635324271
50,10,conservative,30,0.0025,2,1035,170,170,0.1642512077294686,0.3764705882352941,0.6235294117647059,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-4.000805947222066,-0.0034006850551387556,0.08333333333333333,0.003267591266552881,-0.0006344968961958371
50,10,conservative,30,0.004,0,1035,170,170,0.1642512077294686,0.3764705882352941,0.6235294117647059,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-2.986953761522281,-0.002538910697293939,0.08333333333333333,0.0024838661538063495,-0.0005205488691881844
50,10,conservative,30,0.004,1,1035,170,170,0.1642512077294686,0.3764705882352941,0.6235294117647059,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-3.6106799149433737,-0.003069077927701869,0.08333333333333333,0.0029691887580176788,-0.0005955029018515879
50,10,conservative,30,0.004,2,1035,170,170,0.1642512077294686,0.3764705882352941,0.6235294117647059,0.20588235294117646,-0.5206790734631473,-0.42957380938337814,-4.234406068364506,-0.0035992451581098304,0.08333333333333333,0.003454555052494778,-0.0006704569345149979
50,10,adversarial,5,0.0025,0,1035,397,397,0.38357487922705313,0.41309823677581864,0.5869017632241813,0.12594458438287154,1.6656954302248974,-0.5358383194235196,-0.8811123091255189,-0.0017490079336141546,0.3333333333333333,0.0017889908695812914,-0.0005129418359248674
50,10,adversarial,5,0.0025,1,1035,397,397,0.38357487922705313,0.41309823677581864,0.5869017632241813,0.12594458438287154,1.6656954302248974,-0.5358383194235196,-1.4680432364548124,-0.0029140658243628024,0.08333333333333333,0.002904151007451909,-0.0006528724577287333
50,10,adversarial,5,0.0025,2,1035,397,397,0.38357487922705313,0.41309823677581864,0.5869017632241813,0.12594458438287154,1.6656954302248974,-0.5358383194235196,-2.0549741637841485,-0.004079123715111535,0.0,0.004019422664203051,-0.0007928030795326361
50,10,adversarial,5,0.004,0,1035,397,397,0.38357487922705313,0.41309823677581864,0.5869017632241813,0.12594458438287154,1.6656954302248974,-0.5358383194235196,-1.0908200179723115,-0.002165277735675038,0.16666666666666666,0.002180548545952606,-0.0005606110191361104
50,10,adversarial,5,0.004,1,1035,397,397,0.38357487922705313,0.41309823677581864,0.5869017632241813,0.12594458438287154,1.6656954302248974,-0.5358383194235196,-1.677750945301605,-0.0033303356264236866,0.0,0.003295755863345892,-0.0007005416409399764
50,10,adversarial,5,0.004,2,1035,397,397,0.38357487922705313,0.41309823677581864,0.5869017632241813,0.12594458438287154,1.6656954302248974,-0.5358383194235196,-2.2646818726309412,-0.004495393517172419,0.0,0.0044110747070982646,-0.0008404722627438792
50,10,adversarial,15,0.0025,0,1035,397,397,0.38357487922705313,0.5516372795969773,0.44836272040302266,0.11083123425692695,1.6656954302248974,-0.5358383194235196,-0.3300462490692552,-0.0006551418044024715,0.5833333333333334,0.0007891839805549349,-0.00040710657157278646
50,10,adversarial,15,0.0025,1,1035,397,397,0.38357487922705313,0.5516372795969773,0.44836272040302266,0.11083123425692695,1.6656954302248974,-0.5358383194235196,-0.7784213070105157,-0.001545166294415874,0.3333333333333333,0.0015587491109609831,-0.0005021120980587797
50,10,adversarial,15,0.0025,2,1035,397,397,0.38357487922705313,0.5516372795969773,0.44836272040302266,0.11083123425692695,1.6656954302248974,-0.5358383194235196,-1.2267963649517997,-0.0024351907844293226,0.08333333333333333,0.002418836389367172,-0.0005971176245447846
50,10,adversarial,15,0.004,0,1035,397,397,0.38357487922705313,0.5516372795969773,0.44836272040302266,0.11083123425692695,1.6656954302248974,-0.5358383194235196,-0.5397539579160479,-0.001071411606463355,0.4166666666666667,0.001090242735264267,-0.00044422006596313133
50,10,adversarial,15,0.004,1,1035,397,397,0.38357487922705313,0.5516372795969773,0.44836272040302266,0.11083123425692695,1.6656954302248974,-0.5358383194235196,-0.9881290158573084,-0.0019614360964767576,0.16666666666666666,0.0019503114457302586,-0.0005392255924491245
50,10,adversarial,15,0.004,2,1035,397,397,0.38357487922705313,0.5516372795969773,0.44836272040302266,0.11083123425692695,1.6656954302248974,-0.5358383194235196,-1.4365040737985924,-0.002851460586490206,0.0,0.002810431759124575,-0.0006342311189351295
50,10,adversarial,30,0.0025,0,1035,397,397,0.38357487922705313,0.6095717884130982,0.3904282115869018,0.10831234256926953,1.6656954302248974,-0.5358383194235196,-0.2067256113991072,-0.0004103503386272279,0.5833333333333334,0.0006749978754500246,-0.00040101272635645183
50,10,adversarial,30,0.0025,1,1035,397,397,0.38357487922705313,0.6095717884130982,0.3904282115869018,0.10831234256926953,1.6656954302248974,-0.5358383194235196,-0.5971679591252866,-0.0011853783988636938,0.4166666666666667,0.0012796598104421726,-0.0004860204694272317
50,10,adversarial,30,0.0025,2,1035,397,397,0.38357487922705313,0.6095717884130982,0.3904282115869018,0.10831234256926953,1.6656954302248974,-0.5358383194235196,-0.9876103068514794,-0.0019604064591001867,0.25,0.0019697095572251398,-0.0005710282124980055
50,10,adversarial,30,0.004,0,1035,397,397,0.38357487922705313,0.6095717884130982,0.3904282115869018,0.10831234256926953,1.6656954302248974,-0.5358383194235196,-0.4164333202458998,-0.0008266201406881114,0.4166666666666667,0.0009550813549247124,-0.0004381262207467967
50,10,adversarial,30,0.004,1,1035,397,397,0.38357487922705313,0.6095717884130982,0.3904282115869018,0.10831234256926953,1.6656954302248974,-0.5358383194235196,-0.806875667972079,-0.0016016482009245773,0.3333333333333333,0.0016451228170325113,-0.0005231339638175766
50,10,adversarial,30,0.004,2,1035,397,397,0.38357487922705313,0.6095717884130982,0.3904282115869018,0.10831234256926953,1.6656954302248974,-0.5358383194235196,-1.1973180156982721,-0.0023766762611610705,0.08333333333333333,0.0023586816491421737,-0.0006081417068883505
50,15,optimistic_diagnostic,5,0.0025,0,1035,381,381,0.3681159420289855,0.28608923884514437,0.7139107611548556,0.13910761154855644,1.2935861779660183,-0.8245144342086711,-1.071033712180689,-0.0020403192217042124,0.16666666666666666,0.0019587205588042314,-0.0005406717982221079
50,15,optimistic_diagnostic,5,0.0025,1,1035,381,381,0.3681159420289855,0.28608923884514437,0.7139107611548556,0.13910761154855644,1.2935861779660183,-0.8245144342086711,-1.7849587269483695,-0.003400346374836644,0.0,0.0031443331743329535,-0.0006657908289263464
50,15,optimistic_diagnostic,5,0.0025,2,1035,381,381,0.3681159420289855,0.28608923884514437,0.7139107611548556,0.13910761154855644,1.2935861779660183,-0.8245144342086711,-2.49888374171604,-0.004760373527969056,0.0,0.004415093219768589,-0.0007909098596306148
50,15,optimistic_diagnostic,5,0.004,0,1035,381,381,0.3681159420289855,0.28608923884514437,0.7139107611548556,0.13910761154855644,1.2935861779660183,-0.8245144342086711,-1.292985906816259,-0.002463138152484973,0.08333333333333333,0.0023204687347789985,-0.0005823248805920185
50,15,optimistic_diagnostic,5,0.004,1,1035,381,381,0.3681159420289855,0.28608923884514437,0.7139107611548556,0.13910761154855644,1.2935861779660183,-0.8245144342086711,-2.00691092158394,-0.0038231653056174054,0.0,0.0035342397689954153,-0.0007074439112962571
50,15,optimistic_diagnostic,5,0.004,2,1035,381,381,0.3681159420289855,0.28608923884514437,0.7139107611548556,0.13910761154855644,1.2935861779660183,-0.8245144342086711,-2.7208359363516093,-0.0051831924587498164,0.0,0.00480507703148979,-0.0008325629420005253
50,15,optimistic_diagnostic,15,0.0025,0,1035,381,381,0.3681159420289855,0.4120734908136483,0.5879265091863517,0.12860892388451445,1.2935861779660183,-0.8245144342086711,-0.7010669236762437,-0.001335532489603244,0.08333333333333333,0.0014301129006126555,-0.00031392449534245974
50,15,optimistic_diagnostic,15,0.0025,1,1035,381,381,0.3681159420289855,0.4120734908136483,0.5879265091863517,0.12860892388451445,1.2935861779660183,-0.8245144342086711,-1.288959399028941,-0.0024554676551501323,0.08333333333333333,0.0024004061386859437,-0.00041902367916099
50,15,optimistic_diagnostic,15,0.0025,2,1035,381,381,0.3681159420289855,0.4120734908136483,0.5879265091863517,0.12860892388451445,1.2935861779660183,-0.8245144342086711,-1.8768518743816414,-0.0035754028206970265,0.08333333333333333,0.003370844945095272,-0.000524122862979559
50,15,optimistic_diagnostic,15,0.004,0,1035,381,381,0.3681159420289855,0.4120734908136483,0.5879265091863517,0.12860892388451445,1.2935861779660183,-0.8245144342086711,-0.9230191183118135,-0.0017583514203840052,0.08333333333333333,0.001791827351061494,-0.00035557757771237033
50,15,optimistic_diagnostic,15,0.004,1,1035,381,381,0.3681159420289855,0.4120734908136483,0.5879265091863517,0.12860892388451445,1.2935861779660183,-0.8245144342086711,-1.5109115936645108,-0.0028782865859308935,0.08333333333333333,0.0027621798739090354,-0.00046067676153090065
50,15,optimistic_diagnostic,15,0.004,2,1035,381,381,0.3681159420289855,0.4120734908136483,0.5879265091863517,0.12860892388451445,1.2935861779660183,-0.8245144342086711,-2.098804069017211,-0.003998221751477787,0.08333333333333333,0.0037326779788112033,-0.0005657759453494696
50,15,optimistic_diagnostic,30,0.0025,0,1035,381,381,0.3681159420289855,0.4540682414698163,0.5459317585301837,0.12598425196850394,1.2935861779660183,-0.8245144342086711,-0.571916089575351,-0.0010895001506410434,0.25,0.001336429656246951,-0.00033090581577464265
50,15,optimistic_diagnostic,30,0.0025,1,1035,381,381,0.3681159420289855,0.4540682414698163,0.5459317585301837,0.12598425196850394,1.2935861779660183,-0.8245144342086711,-1.1178227041211455,-0.0021294522513507826,0.08333333333333333,0.002232332419831386,-0.00043084648141243577
50,15,optimistic_diagnostic,30,0.0025,2,1035,381,381,0.3681159420289855,0.4540682414698163,0.5459317585301837,0.12598425196850394,1.2935861779660183,-0.8245144342086711,-1.6637293186669329,-0.003169404352060507,0.08333333333333333,0.003147615902033914,-0.0005307871470502353
50,15,optimistic_diagnostic,30,0.004,0,1035,381,381,0.3681159420289855,0.4540682414698163,0.5459317585301837,0.12598425196850394,1.2935861779660183,-0.8245144342086711,-0.7938682842109209,-0.001512319081421804,0.16666666666666666,0.001678840202895097,-0.00037753143027417346
50,15,optimistic_diagnostic,30,0.004,1,1035,381,381,0.3681159420289855,0.4540682414698163,0.5459317585301837,0.12598425196850394,1.2935861779660183,-0.8245144342086711,-1.3397748987567155,-0.002552271182131543,0.08333333333333333,0.002594065877302839,-0.00047747209591196657
50,15,optimistic_diagnostic,30,0.004,2,1035,381,381,0.3681159420289855,0.4540682414698163,0.5459317585301837,0.12598425196850394,1.2935861779660183,-0.8245144342086711,-1.8856815133025024,-0.003592223282841267,0.08333333333333333,0.0035094013956796554,-0.0005774127615497661
50,15,base,5,0.0025,0,1035,226,226,0.21835748792270532,0.22566371681415928,0.7743362831858407,0.19469026548672566,0.0024579911251623784,-0.7881572076460976,-2.3962687865908827,-0.0027077837288476975,0.16666666666666666,0.002740191606593615,-0.0004664287725130064
50,15,base,5,0.0025,1,1035,226,226,0.21835748792270532,0.22566371681415928,0.7743362831858407,0.19469026548672566,0.0024579911251623784,-0.7881572076460976,-3.1707461489645645,-0.003582943148329958,0.08333333333333333,0.0035406037142428487,-0.0005686593996260893
50,15,base,5,0.0025,2,1035,226,226,0.21835748792270532,0.22566371681415928,0.7743362831858407,0.19469026548672566,0.0024579911251623784,-0.7881572076460976,-3.9452235113383036,-0.004458102567812283,0.0,0.004341135876680203,-0.000673758467700455
50,15,base,5,0.004,0,1035,226,226,0.21835748792270532,0.22566371681415928,0.7743362831858407,0.19469026548672566,0.0024579911251623784,-0.7881572076460976,-2.62072802485568,-0.0029614226680869174,0.16666666666666666,0.0029728817169149165,-0.0005059983318728804
50,15,base,5,0.004,1,1035,226,226,0.21835748792270532,0.22566371681415928,0.7743362831858407,0.19469026548672566,0.0024579911251623784,-0.7881572076460976,-3.3952053872293613,-0.0038365820875691783,0.08333333333333333,0.003773328087048908,-0.0006059483146846368
50,15,base,5,0.004,2,1035,226,226,0.21835748792270532,0.22566371681415928,0.7743362831858407,0.19469026548672566,0.0024579911251623784,-0.7881572076460976,-4.1696827496031,-0.004711741507051504,0.0,0.004573894519632145,-0.0007070163916374231
50,15,base,15,0.0025,0,1035,226,226,0.21835748792270532,0.3230088495575221,0.6769911504424779,0.18141592920353983,0.0024579911251623784,-0.7881572076460976,-2.336864623360475,-0.002640657024397337,0.16666666666666666,0.002722862041655757,-0.00046356033155176425
50,15,base,15,0.0025,1,1035,226,226,0.21835748792270532,0.3230088495575221,0.6769911504424779,0.18141592920353983,0.0024579911251623784,-0.7881572076460976,-3.0139905184768976,-0.003405809285878895,0.16666666666666666,0.0034281682882087894,-0.0005686593996260893
50,15,base,15,0.0025,2,1035,226,226,0.21835748792270532,0.3230088495575221,0.6769911504424779,0.18141592920353983,0.0024579911251623784,-0.7881572076460976,-3.6911164135933605,-0.004170961547360497,0.0,0.004133559165584051,-0.000673758467700455
50,15,base,15,0.004,0,1035,226,226,0.21835748792270532,0.3230088495575221,0.6769911504424779,0.18141592920353983,0.0024579911251623784,-0.7881572076460976,-2.561323861625272,-0.002894295963636558,0.16666666666666666,0.0029555401699206756,-0.0004968182554887324
50,15,base,15,0.004,1,1035,226,226,0.21835748792270532,0.3230088495575221,0.6769911504424779,0.18141592920353983,0.0024579911251623784,-0.7881572076460976,-3.2384497567416948,-0.003659448225118115,0.08333333333333333,0.0036608751896649886,-0.0006019173235630574
50,15,base,15,0.004,2,1035,226,226,0.21835748792270532,0.3230088495575221,0.6769911504424779,0.18141592920353983,0.0024579911251623784,-0.7881572076460976,-3.915575651858158,-0.004424600486599719,0.0,0.004366294845462142,-0.0007070163916374231
50,15,base,30,0.0025,0,1035,226,226,0.21835748792270532,0.3584070796460177,0.6415929203539823,0.17256637168141592,0.0024579911251623784,-0.7881572076460976,-2.1629628391636238,-0.002444148008254895,0.16666666666666666,0.0025263692223105746,-0.0004192789270482237
50,15,base,30,0.0025,1,1035,226,226,0.21835748792270532,0.3584070796460177,0.6415929203539823,0.17256637168141592,0.0024579911251623784,-0.7881572076460976,-2.8046815175092794,-0.0031692901147854853,0.16666666666666666,0.003191654423520739,-0.000509274617403326
50,15,base,30,0.0025,2,1035,226,226,0.21835748792270532,0.3584070796460177,0.6415929203539823,0.17256637168141592,0.0024579911251623784,-0.7881572076460976,-3.4464001958549475,-0.003894432221316091,0.0,0.003857019453363903,-0.0005992703077583886
50,15,base,30,0.004,0,1035,226,226,0.21835748792270532,0.3584070796460177,0.6415929203539823,0.17256637168141592,0.0024579911251623784,-0.7881572076460976,-2.387422077428421,-0.002697786947494116,0.16666666666666666,0.002759043223751038,-0.00045198184139506826
50,15,base,30,0.004,1,1035,226,226,0.21835748792270532,0.3584070796460177,0.6415929203539823,0.17256637168141592,0.0024579911251623784,-0.7881572076460976,-3.0291407557740757,-0.003422929054024706,0.08333333333333333,0.0034243563573157242,-0.0005419775317501706
50,15,base,30,0.004,2,1035,226,226,0.21835748792270532,0.3584070796460177,0.6415929203539823,0.17256637168141592,0.0024579911251623784,-0.7881572076460976,-3.6708594341197442,-0.004148071160555312,0.0,0.004089749324542145,-0.0006319732221052332
50,15,conservative,5,0.0025,0,1035,202,202,0.19516908212560385,0.2079207920792079,0.7920792079207921,0.21287128712871287,-0.4302659106779935,-0.4695235477253509,-2.734312970804661,-0.002761656100512708,0.16666666666666666,0.0028388198481449005,-0.0006355951666257966
50,15,conservative,5,0.0025,1,1035,202,202,0.19516908212560385,0.2079207920792079,0.7920792079207921,0.21287128712871287,-0.4302659106779935,-0.4695235477253509,-3.5266178853908334,-0.0035618840642447423,0.16666666666666666,0.0035792103667429075,-0.0007455449692976317
50,15,conservative,5,0.0025,2,1035,202,202,0.19516908212560385,0.2079207920792079,0.7920792079207921,0.21287128712871287,-0.4302659106779935,-0.4695235477253509,-4.318922799977065,-0.004362112027976837,0.0,0.0043196897284149645,-0.0008554947719694815
50,15,conservative,5,0.004,0,1035,202,202,0.19516908212560385,0.2079207920792079,0.7920792079207921,0.21287128712871287,-0.4302659106779935,-0.4695235477253509,-2.962970509112324,-0.0029926002142034473,0.16666666666666666,0.0030550275291257134,-0.0006731931171528631
50,15,conservative,5,0.004,1,1035,202,202,0.19516908212560385,0.2079207920792079,0.7920792079207921,0.21287128712871287,-0.4302659106779935,-0.4695235477253509,-3.7552754236984973,-0.0037928281779354826,0.16666666666666666,0.0037954419507404513,-0.0007831429198246982
50,15,conservative,5,0.004,2,1035,202,202,0.19516908212560385,0.2079207920792079,0.7920792079207921,0.21287128712871287,-0.4302659106779935,-0.4695235477253509,-4.547580338284729,-0.004593056141667576,0.0,0.004535945219609348,-0.0008930927224965481
50,15,conservative,15,0.0025,0,1035,202,202,0.19516908212560385,0.3316831683168317,0.6683168316831684,0.19306930693069307,-0.4302659106779935,-0.4695235477253509,-2.486586944396735,-0.002511452813840702,0.16666666666666666,0.002584550947400542,-0.0006000985784754084
50,15,conservative,15,0.0025,1,1035,202,202,0.19516908212560385,0.3316831683168317,0.6683168316831684,0.19306930693069307,-0.4302659106779935,-0.4695235477253509,-3.155100200102947,-0.003186651202103977,0.16666666666666666,0.003204886464487183,-0.0007002119925787003
50,15,conservative,15,0.0025,2,1035,202,202,0.19516908212560385,0.3316831683168317,0.6683168316831684,0.19306930693069307,-0.4302659106779935,-0.4695235477253509,-3.8236134558091814,-0.003861849590367274,0.0,0.0038252902131152107,-0.0008003254066820235
