symbol,session,window,signal_ts,status,entry_partial_shares,entry_ns,exit_ns,side,entry_price,exit_price_raw,exit_type,spread_edge_bps,markout_5s_bps,portfolio_accepted,exit_price,gross_return,net_return,fixed_base_pnl,config
WFC,2025-09-03,morning,2025-09-03 14:00:07.400000+00:00,filled,,1.756908008082413e+18,1.756908068082413e+18,-1.0,81.49,81.43,max_hold,0.6136098668461009,4.295269067927937,True,81.446286,0.0007362866609398462,0.00043826236348011116,2.191311817400556e-05,l500_e1_base_x15
AMZN,2025-09-03,morning,2025-09-03 14:01:05.800000+00:00,filled,,1.7569080668257533e+18,1.7569081268257533e+18,1.0,226.59,226.74,max_hold,0.6619447938048489,-3.0890757044192836,True,226.69465200000002,0.0006619886137958678,0.000426550156670708,2.1327507833535404e-05,l500_e1_base_x15
AMD,2025-09-03,morning,2025-09-03 14:01:08.700000+00:00,filled,,1.7569080693067302e+18,1.7569080704826755e+18,1.0,162.76,162.77,passive,-0.30721022395597386,7.373045374950358,True,162.77,6.14401572869214e-05,1.2288031457479269e-05,6.144015728739635e-07,l500_e1_base_x15
UBER,2025-09-03,morning,2025-09-03 14:01:41.600000+00:00,filled,,1.756908102314739e+18,1.7569081170066368e+18,-1.0,92.83,92.98,stop,2.1549402004090097,-3.77114535071615,True,92.998596,-0.0016158569427987255,-0.0019023591511365717,-9.511795755682859e-05,l500_e1_base_x15
GOOGL,2025-09-03,midday,2025-09-03 17:00:05.100000+00:00,filled,,1.756918805918869e+18,1.7569188086601725e+18,1.0,229.72,229.73,passive,0.0,0.870625108828584,True,229.73,4.353125544136734e-05,8.706251088241793e-06,4.353125544120897e-07,l500_e1_base_x15
NVDA,2025-09-03,midday,2025-09-03 17:00:07.600000+00:00,filled,,1.756918808420784e+18,1.756918868420784e+18,-1.0,170.93,171.0,max_hold,-0.2925088483923978,-2.3400707871408453,True,171.0342,-0.0004095243666997787,-0.0006564090563388032,-3.282045281694016e-05,l500_e1_base_x15
XOM,2025-10-01,morning,2025-10-01 14:01:06.100000+00:00,filled,,1.7593272673103785e+18,1.7593273273103785e+18,1.0,112.06,112.08,max_hold,0.0,1.784758165268251,True,112.057584,0.0001784758165268251,-9.295020524715905e-05,-4.647510262357953e-06,l500_e1_base_x15
MU,2025-10-01,morning,2025-10-01 14:01:29+00:00,filled,,1.7593272897191544e+18,1.7593273497191544e+18,1.0,169.37,169.92,max_hold,1.4758404911583731,-2.951680982318425,True,169.88601599999998,0.0032473283344156756,0.0029994450020663583,0.00014997225010331792,l500_e1_base_x15
PLTR,2025-10-01,midday,2025-10-01 17:00:43+00:00,filled,,1.7593380439590387e+18,1.7593381039590387e+18,-1.0,184.26,184.26,max_hold,0.27136305663322313,1.0854522265328925,True,184.29685199999997,-0.0,-0.00024341691088669218,-1.2170845544334609e-05,l500_e1_base_x15
NVDA,2025-10-01,midday,2025-10-01 17:01:08.100000+00:00,filled,,1.7593380691934339e+18,1.759338078453333e+18,-1.0,187.07,187.07,passive,-0.2672724842974985,-2.1381798743830265,True,187.07,-0.0,-4.276474047148127e-05,-2.1382370235740637e-06,l500_e1_base_x15
XOM,2024-12-04,morning,2024-12-04 15:00:10+00:00,filled,,1.7333244106574702e+18,1.7333244706574702e+18,1.0,116.46,116.35,max_hold,1.2878300064391988,0.0,True,116.32673,-0.0009445303108363338,-0.0012130345182895072,-6.0651725914475366e-05,l500_e1_base_x30
CVX,2024-12-04,morning,2024-12-04 15:00:10.300000+00:00,filled,,1.7333244111533156e+18,1.733324415326872e+18,1.0,160.84,160.86,passive,-0.31087760748565,0.9326328224569501,True,160.86,0.00012434717731913848,7.460830639150853e-05,3.730415319575427e-06,l500_e1_base_x30
NVDA,2024-12-04,morning,2024-12-04 15:01:54.200000+00:00,filled,,1.7333245150565857e+18,1.7333245156463173e+18,1.0,140.72,140.72,passive,-0.7106815436016862,0.0,True,140.72,0.0,-5.685048322910745e-05,-2.8425241614553727e-06,l500_e1_base_x30
NVDA,2025-01-08,morning,2025-01-08 15:00:49.800000+00:00,filled,,1.7363484505153224e+18,1.7363484901437353e+18,-1.0,143.32,143.54,stop,0.34888183372260073,0.34888183372260073,True,143.568708,-0.0015350265140943265,-0.0017911526653641746,-8.955763326820874e-05,l500_e1_base_x30
GOOGL,2025-03-05,morning,2025-03-05 15:00:26.800000+00:00,filled,,1.7411868279300296e+18,1.7411868639080986e+18,1.0,170.89,170.62,stop,1.1702065414551654,-4.095722895092247,True,170.585876,-0.0015799637193515234,-0.0018264614664402436,-9.132307332201218e-05,l500_e1_base_x30
XOM,2025-03-05,midday,2025-03-05 18:00:05+00:00,filled,,1.7411976059416164e+18,1.7411976659416164e+18,1.0,104.51,104.6,max_hold,0.4784002296316751,-0.4784002296330348,True,104.57907999999999,0.000861161611328956,0.0005844416802218484,2.922208401109242e-05,l500_e1_base_x30
PLTR,2025-03-05,midday,2025-03-05 18:00:16.800000+00:00,filled,,1.7411976174366474e+18,1.7411976774366474e+18,-1.0,88.16,88.06,max_hold,2.26911731336465,6.240072611754801,True,88.077612,0.0011343012704173585,0.000843784029038051,4.2189201451902555e-05,l500_e1_base_x30
META,2025-04-02,morning,2025-04-02 14:00:08+00:00,filled,,1.743602408809386e+18,1.743602420749743e+18,-1.0,586.34,587.46,stop,2.388263391333783,-4.9471170249055545,True,587.577492,-0.0019101545178565413,-0.0021241805096018944,-0.00010620902548009472,l500_e1_base_x30
WMT,2025-04-02,morning,2025-04-02 14:01:08.300000+00:00,filled,,1.743602469132587e+18,1.743602529132587e+18,1.0,88.77,88.84,max_hold,1.1263798152742865,2.815949538184916,True,88.822232,0.0007885546919005001,0.0004982764447448869,2.491382223724435e-05,l500_e1_base_x30
PLTR,2025-04-02,midday,2025-04-02 17:00:05.500000+00:00,filled,,1.74361320639703e+18,1.7436132088324137e+18,1.0,87.9,87.91,passive,0.0,-6.257110352674268,True,87.91,0.00011376564277577821,2.2753128555072868e-05,1.1376564277536435e-06,l500_e1_base_x30
NVDA,2025-04-02,midday,2025-04-02 17:01:32.200000+00:00,filled,,1.7436132934079619e+18,1.7436133534079619e+18,-1.0,111.22,111.25,max_hold,-0.0,-3.1469160222978414,True,111.27225,-0.00026973565905413717,-0.0005417191152670454,-2.7085955763352273e-05,l500_e1_base_x30
BAC,2025-06-04,morning,2025-06-04 14:00:07.200000+00:00,filled,,1.7490456083943237e+18,1.7490456108342303e+18,1.0,44.7,44.72,passive,2.236636099306198,-1.1183180496538936,True,44.72,0.0004474272930647879,0.00026845637583883714,1.3422818791941857e-05,l500_e1_base_x30
WFC,2025-06-04,morning,2025-06-04 14:00:08.700000+00:00,filled,,1.749045609266971e+18,1.749045609785925e+18,-1.0,76.99,76.98,passive,-0.649392817716691,0.6493928177148455,True,76.98,0.00012988699831135089,2.5977399662175654e-05,1.2988699831087828e-06,l500_e1_base_x30
PLTR,2025-06-04,morning,2025-06-04 14:01:31.400000+00:00,filled,,1.7490456920774866e+18,1.7490457341218332e+18,1.0,128.11,127.91,stop,0.3902743628767476,-7.024938531790331,True,127.884418,-0.001561158379517735,-0.0018232924830225354,-9.116462415112678e-05,l500_e1_base_x30
UBER,2025-07-02,morning,2025-07-02 14:00:11.700000+00:00,filled,,1.7514648128953032e+18,1.7514648414779482e+18,-1.0,92.94,93.1,stop,1.6142050040355738,-4.842615012106721,True,93.11861999999999,-0.0017215407789971657,-0.0020079621261028095,-0.00010039810630514048,l500_e1_base_x30
AMD,2025-07-02,morning,2025-07-02 14:01:09.600000+00:00,filled,,1.7514648703147832e+18,1.7514649062739018e+18,-1.0,135.41,135.62,stop,1.107869566824091,-0.36928985560733063,True,135.647124,-0.0015508455800901555,-0.0018102355808285529,-9.051177904142766e-05,l500_e1_base_x30
NVDA,2025-07-02,morning,2025-07-02 14:01:22.700000+00:00,filled,,1.7514648836519657e+18,1.7514649436519657e+18,-1.0,154.74,154.88,max_hold,0.3231330985229878,2.585064788187576,True,154.910976,-0.0009047434406099674,-0.0011566240144758693,-5.7831200723793465e-05,l500_e1_base_x30
GOOGL,2025-07-02,midday,2025-07-02 17:00:05.300000+00:00,filled,,1.7514756066829043e+18,1.7514756666829043e+18,1.0,178.01,177.98,max_hold,-0.5617977528084778,0.8426966292127167,True,177.944404,-0.00016852985787315958,-0.0004134374473344156,-2.067187236672078e-05,l500_e1_base_x30
TSLA,2025-07-02,midday,2025-07-02 17:01:11.900000+00:00,filled,,1.7514756733968046e+18,1.7514757333968046e+18,-1.0,314.91,314.8,max_hold,0.1587780441737126,6.033565678536095,True,314.86296,0.0003493061509638107,0.00012397192848762555,6.198596424381278e-06,l500_e1_base_x30
XOM,2025-09-03,morning,2025-09-03 14:00:05.300000+00:00,filled,,1.7569080061482304e+18,1.7569080661482304e+18,-1.0,112.73,112.61,max_hold,-0.886996629413262,1.3304949441205232,True,112.632522,0.0010644903752328977,0.0007937372482924643,3.9686862414623214e-05,l500_e1_base_x30
WFC,2025-09-03,morning,2025-09-03 14:00:07.400000+00:00,filled,,1.756908008082413e+18,1.756908068082413e+18,-1.0,81.49,81.43,max_hold,0.6136098668461009,4.295269067927937,True,81.446286,0.0007362866609398462,0.00043826236348011116,2.191311817400556e-05,l500_e1_base_x30
AMZN,2025-09-03,morning,2025-09-03 14:01:05.800000+00:00,filled,,1.7569080668257533e+18,1.7569081268257533e+18,1.0,226.59,226.74,max_hold,0.6619447938048489,-3.0890757044192836,True,226.69465200000002,0.0006619886137958678,0.000426550156670708,2.1327507833535404e-05,l500_e1_base_x30
AMD,2025-09-03,morning,2025-09-03 14:01:08.700000+00:00,filled,,1.7569080693067302e+18,1.7569080704826755e+18,1.0,162.76,162.77,passive,-0.30721022395597386,7.373045374950358,True,162.77,6.14401572869214e-05,1.2288031457479269e-05,6.144015728739635e-07,l500_e1_base_x30
UBER,2025-09-03,morning,2025-09-03 14:01:41.600000+00:00,filled,,1.756908102314739e+18,1.7569081170066368e+18,-1.0,92.83,92.98,stop,2.1549402004090097,-3.77114535071615,True,92.998596,-0.0016158569427987255,-0.0019023591511365717,-9.511795755682859e-05,l500_e1_base_x30
GOOGL,2025-09-03,midday,2025-09-03 17:00:05.100000+00:00,filled,,1.756918805918869e+18,1.7569188086601725e+18,1.0,229.72,229.73,passive,0.0,0.870625108828584,True,229.73,4.353125544136734e-05,8.706251088241793e-06,4.353125544120897e-07,l500_e1_base_x30
NVDA,2025-09-03,midday,2025-09-03 17:00:07.600000+00:00,filled,,1.756918808420784e+18,1.756918868420784e+18,-1.0,170.93,171.0,max_hold,-0.2925088483923978,-2.3400707871408453,True,171.0342,-0.0004095243666997787,-0.0006564090563388032,-3.282045281694016e-05,l500_e1_base_x30
XOM,2025-10-01,morning,2025-10-01 14:01:06.100000+00:00,filled,,1.7593272673103785e+18,1.7593273273103785e+18,1.0,112.06,112.08,max_hold,0.0,1.784758165268251,True,112.057584,0.0001784758165268251,-9.295020524715905e-05,-4.647510262357953e-06,l500_e1_base_x30
MU,2025-10-01,morning,2025-10-01 14:01:29+00:00,filled,,1.7593272897191544e+18,1.7593273497191544e+18,1.0,169.37,169.92,max_hold,1.4758404911583731,-2.951680982318425,True,169.88601599999998,0.0032473283344156756,0.0029994450020663583,0.00014997225010331792,l500_e1_base_x30
PLTR,2025-10-01,midday,2025-10-01 17:00:43+00:00,filled,,1.7593380439590387e+18,1.7593381039590387e+18,-1.0,184.26,184.26,max_hold,0.27136305663322313,1.0854522265328925,True,184.29685199999997,-0.0,-0.00024341691088669218,-1.2170845544334609e-05,l500_e1_base_x30
NVDA,2025-10-01,midday,2025-10-01 17:01:08.100000+00:00,filled,,1.7593380691934339e+18,1.759338078453333e+18,-1.0,187.07,187.07,passive,-0.2672724842974985,-2.1381798743830265,True,187.07,-0.0,-4.276474047148127e-05,-2.1382370235740637e-06,l500_e1_base_x30
XOM,2024-12-04,morning,2024-12-04 15:00:10+00:00,filled,,1.733324410657557e+18,1.733324470657557e+18,1.0,116.46,116.35,max_hold,1.2878300064391988,0.0,True,116.32673,-0.0009445303108363338,-0.0012130345182895072,-6.0651725914475366e-05,l500_e2_conservative_x30
NVDA,2024-12-04,morning,2024-12-04 15:01:54.200000+00:00,filled,,1.7333245151260047e+18,1.7333245751260047e+18,1.0,140.72,140.98,max_hold,-0.7106815436016862,-0.7106815435996664,True,140.95180399999998,0.0018476407049459274,0.0015904206935757714,7.952103467878858e-05,l500_e2_conservative_x30
NVDA,2025-01-08,morning,2025-01-08 15:00:49.800000+00:00,filled,,1.7363484505500383e+18,1.7363484901437353e+18,-1.0,143.32,143.54,stop,0.34888183372260073,0.34888183372260073,True,143.568708,-0.0015350265140943265,-0.0017911526653641746,-8.955763326820874e-05,l500_e2_conservative_x30
PLTR,2025-01-08,midday,2025-01-08 18:00:07.600000+00:00,filled,,1.7363592091479944e+18,1.7363592691479944e+18,1.0,67.5,67.79,max_hold,0.7406858751196879,11.110288126805843,True,67.776442,0.004296296296296389,0.003976918518518563,0.00019884592592592815,l500_e2_conservative_x30
NVDA,2025-01-08,midday,2025-01-08 18:01:08.400000+00:00,filled,,1.7363592702812024e+18,1.7363592750455014e+18,-1.0,139.58,139.57,passive,2.036230794555381e-12,-0.0,True,139.57,7.164350193451301e-05,1.4328700387013376e-05,7.164350193506688e-07,l500_e2_conservative_x30
BAC,2025-03-05,morning,2025-03-05 15:00:16.700000+00:00,filled,,1.7411868182881242e+18,1.7411868616887785e+18,1.0,42.41,42.34,stop,1.1788282447253466,-3.5364847341743646,True,42.331532,-0.0016505541145954536,-0.002038858759726333,-0.00010194293798631665,l500_e2_conservative_x30
GOOGL,2025-03-05,morning,2025-03-05 15:00:26.800000+00:00,filled,,1.741186827930062e+18,1.7411868639080986e+18,1.0,170.89,170.62,stop,1.1702065414551654,-4.095722895092247,True,170.585876,-0.0015799637193515234,-0.0018264614664402436,-9.132307332201218e-05,l500_e2_conservative_x30
XOM,2025-03-05,midday,2025-03-05 18:00:05+00:00,filled,,1.7411976059416164e+18,1.7411976659416164e+18,1.0,104.51,104.6,max_hold,0.4784002296316751,-0.4784002296330348,True,104.57907999999999,0.000861161611328956,0.0005844416802218484,2.922208401109242e-05,l500_e2_conservative_x30
PLTR,2025-03-05,midday,2025-03-05 18:00:16.800000+00:00,filled,,1.7411976174366474e+18,1.7411976774366474e+18,-1.0,88.16,88.06,max_hold,2.26911731336465,6.240072611754801,True,88.077612,0.0011343012704173585,0.000843784029038051,4.2189201451902555e-05,l500_e2_conservative_x30
AMZN,2025-03-05,midday,2025-03-05 18:01:29.600000+00:00,filled,,1.7411976916751772e+18,1.7411977091389327e+18,1.0,207.99,208.01,passive,0.0,-3.846338766287442,True,208.01,9.615846915708355e-05,5.7695081494215146e-05,2.8847540747107576e-06,l500_e2_conservative_x30
META,2025-04-02,morning,2025-04-02 14:00:08+00:00,filled,,1.7436024088096753e+18,1.743602420749743e+18,-1.0,586.34,587.46,stop,1.449881024469495,-4.0084945970612385,True,587.577492,-0.0019101545178565413,-0.0021241805096018944,-0.00010620902548009472,l500_e2_conservative_x30
WMT,2025-04-02,morning,2025-04-02 14:01:08.300000+00:00,filled,,1.7436024692109568e+18,1.7436024709467387e+18,1.0,88.77,88.78,passive,1.6008623087982428e-12,3.942773459501699,True,88.78,0.00011265067027154575,2.2530134054355252e-05,1.1265067027177627e-06,l500_e2_conservative_x30
PLTR,2025-04-02,midday,2025-04-02 17:00:05.500000+00:00,filled,,1.74361320639703e+18,1.7436132217608212e+18,1.0,87.9,87.91,passive,0.0,-6.257110352674268,True,87.91,0.00011376564277577821,2.2753128555072868e-05,1.1376564277536435e-06,l500_e2_conservative_x30
WFC,2025-04-02,midday,2025-04-02 17:00:05+00:00,filled,,1.743613206906154e+18,1.743613266906154e+18,-1.0,72.16,72.22,max_hold,0.6929526713319178,-0.0,True,72.234444,-0.0008314855875831801,-0.001142516629711748,-5.71258314855874e-05,l500_e2_conservative_x30
PLTR,2025-04-02,midday,2025-04-02 17:01:08.100000+00:00,filled,,1.7436132698685036e+18,1.7436132721461514e+18,1.0,87.94,87.95,passive,0.0,1.705708437571136,True,87.95,0.00011371389583812959,2.274277916767246e-05,1.137138958383623e-06,l500_e2_conservative_x30
DIS,2025-04-02,midday,2025-04-02 17:01:23.100000+00:00,filled,,1.7436132854730122e+18,1.7436133454730122e+18,1.0,98.05,98.06,max_hold,0.5099179032185674,-1.529753709654253,True,98.04038800000001,0.00010198878123411643,-0.0001796226415093316,-8.98113207546658e-06,l500_e2_conservative_x30
NVDA,2025-04-02,midday,2025-04-02 17:01:32.200000+00:00,filled,,1.7436132936009052e+18,1.7436133536009052e+18,-1.0,111.22,111.25,max_hold,-0.4495392222967366,-2.697235333782975,True,111.27225,-0.00026973565905413717,-0.0005417191152670454,-2.7085955763352273e-05,l500_e2_conservative_x30
WFC,2025-06-04,morning,2025-06-04 14:00:08.700000+00:00,filled,,1.7490456104136515e+18,1.7490456704136515e+18,-1.0,76.99,77.07,max_hold,-0.649392817716691,2.597571270863073,True,77.08541399999999,-0.0010390959864917302,-0.001343213404338109,-6.716067021690545e-05,l500_e2_conservative_x30
PLTR,2025-06-04,morning,2025-06-04 14:01:31.400000+00:00,filled,,1.749045692077932e+18,1.7490457341218332e+18,1.0,128.11,127.91,stop,-0.3903048280703682,-6.244877249134765,True,127.884418,-0.001561158379517735,-0.0018232924830225354,-9.116462415112678e-05,l500_e2_conservative_x30
NVDA,2025-06-04,midday,2025-06-04 17:01:09.400000+00:00,filled,,1.7490564718347382e+18,1.7490565318347382e+18,1.0,140.58,140.59,max_hold,0.35565672013340344,-0.7113134402688285,True,140.561882,7.113387395071065e-05,-0.0001857874519847446,-9.28937259923723e-06,l500_e2_conservative_x30
NVDA,2025-07-02,morning,2025-07-02 14:01:22.700000+00:00,filled,,1.7514648837028785e+18,1.7514649437028785e+18,-1.0,154.74,154.88,max_hold,-0.32311221687262615,3.2311221687299345,True,154.910976,-0.0009047434406099674,-0.0011566240144758693,-5.7831200723793465e-05,l500_e2_conservative_x30
GOOGL,2025-07-02,midday,2025-07-02 17:00:05.300000+00:00,filled,,1.7514756066829056e+18,1.7514756666829056e+18,1.0,178.01,177.98,max_hold,-0.5617977528084778,0.8426966292127167,True,177.944404,-0.00016852985787315958,-0.0004134374473344156,-2.067187236672078e-05,l500_e2_conservative_x30
NVDA,2025-07-02,midday,2025-07-02 17:00:05.800000+00:00,filled,,1.7514756079847153e+18,1.7514756679847153e+18,1.0,157.26,157.2,max_hold,0.31793469621310866,1.9076081772822662,True,157.16855999999999,-0.00038153376573828233,-0.000632328627750259,-3.1616431387512955e-05,l500_e2_conservative_x30
JPM,2025-07-02,midday,2025-07-02 17:00:09.800000+00:00,filled,,1.7514756115817797e+18,1.7514756715817797e+18,1.0,291.93,291.75,max_hold,-0.17127686906062503,-0.8563843452933892,True,291.69165,-0.0006165861679169898,-0.0008438666803686685,-4.219333401843343e-05,l500_e2_conservative_x30
TSLA,2025-07-02,midday,2025-07-02 17:00:11.600000+00:00,filled,,1.7514756140052826e+18,1.7514756740052826e+18,1.0,314.82,314.86,max_hold,-0.47648544337107746,-1.111799367861634,True,314.797028,0.00012705673083038073,-9.83800266818549e-05,-4.919001334092746e-06,l500_e2_conservative_x30
TSLA,2025-07-02,midday,2025-07-02 17:01:11.900000+00:00,filled,,1.751475673618236e+18,1.751475733618236e+18,-1.0,314.91,314.8,max_hold,0.1587780441737126,5.874787634364188,True,314.86296,0.0003493061509638107,0.00012397192848762555,6.198596424381278e-06,l500_e2_conservative_x30
XOM,2025-09-03,morning,2025-09-03 14:00:05.300000+00:00,filled,,1.7569080067947392e+18,1.7569080252040412e+18,-1.0,112.73,112.71,passive,-0.4435179846538744,-0.0,True,112.71,0.0001774150625389003,0.00010644903752337648,5.3224518761688245e-06,l500_e2_conservative_x30
WFC,2025-09-03,morning,2025-09-03 14:00:07.400000+00:00,filled,,1.7569080080824284e+18,1.7569080680824284e+18,-1.0,81.49,81.43,max_hold,-1.7438771278932387e-12,4.908577739602462,True,81.446286,0.0007362866609398462,0.00043826236348011116,2.191311817400556e-05,l500_e2_conservative_x30
DIS,2025-09-03,morning,2025-09-03 14:00:07.900000+00:00,filled,,1.7569080097445924e+18,1.7569080697445924e+18,1.0,117.51,117.35,max_hold,-0.4255138079238895,-5.95719331092236,True,117.32652999999999,-0.0013615862479789873,-0.0016293932431283636,-8.146966215641819e-05,l500_e2_conservative_x30
AMZN,2025-09-03,morning,2025-09-03 14:01:05.800000+00:00,filled,,1.7569080668519355e+18,1.7569081268519355e+18,1.0,226.59,226.74,max_hold,0.0,-2.2066287126520563,True,226.69465200000002,0.0006619886137958678,0.000426550156670708,2.1327507833535404e-05,l500_e2_conservative_x30
AMD,2025-09-03,morning,2025-09-03 14:01:08.700000+00:00,filled,,1.7569080693075418e+18,1.756908070483279e+18,1.0,162.76,162.77,passive,-0.30721022395597386,7.373045374950358,True,162.77,6.14401572869214e-05,1.2288031457479269e-05,6.144015728739635e-07,l500_e2_conservative_x30
UBER,2025-09-03,morning,2025-09-03 14:01:41.600000+00:00,filled,,1.7569081023147722e+18,1.7569081170066368e+18,-1.0,92.83,92.98,stop,2.1549402004090097,-3.77114535071615,True,92.998596,-0.0016158569427987255,-0.0019023591511365717,-9.511795755682859e-05,l500_e2_conservative_x30
GOOGL,2025-09-03,midday,2025-09-03 17:00:05.100000+00:00,filled,,1.7569188059310533e+18,1.7569188087623022e+18,1.0,229.72,229.73,passive,0.0,0.870625108828584,True,229.73,4.353125544136734e-05,8.706251088241793e-06,4.353125544120897e-07,l500_e2_conservative_x30
NVDA,2025-09-03,midday,2025-09-03 17:00:07.600000+00:00,filled,,1.7569188085687186e+18,1.7569188184347584e+18,-1.0,170.93,170.94,passive,-0.5850005850000529,-2.047502047501848,True,170.94,-5.850348095706374e-05,-0.0001053062657227573,-5.265313286137865e-06,l500_e2_conservative_x30
XOM,2025-10-01,morning,2025-10-01 14:01:06.100000+00:00,filled,,1.7593272673108385e+18,1.7593273273108385e+18,1.0,112.06,112.08,max_hold,-0.44620945071576035,2.23104725358007,True,112.057584,0.0001784758165268251,-9.295020524715905e-05,-4.647510262357953e-06,l500_e2_conservative_x30
MU,2025-10-01,morning,2025-10-01 14:01:29+00:00,filled,,1.7593272897195156e+18,1.7593273497195156e+18,1.0,169.37,169.92,max_hold,-0.8857134421768684,-0.5904756281195905,True,169.88601599999998,0.0032473283344156756,0.0029994450020663583,0.00014997225010331792,l500_e2_conservative_x30
AMZN,2025-10-01,midday,2025-10-01 17:00:05.900000+00:00,filled,,1.7593380081717873e+18,1.7593380110337137e+18,-1.0,220.98,220.97,passive,-1.2861665956377956e-12,0.9050592813846796,True,220.97,4.5252964069105376e-05,9.050592813788153e-06,4.525296406894077e-07,l500_e2_conservative_x30
AAPL,2025-10-01,midday,2025-10-01 17:00:06.700000+00:00,filled,,1.7593380087875794e+18,1.7593380687875794e+18,-1.0,256.55,256.65,max_hold,-0.779514362551421,0.5846357719135657,True,256.70133,-0.0003897875657765188,-0.0006210485285518343,-3.105242642759172e-05,l500_e2_conservative_x30
PLTR,2025-10-01,midday,2025-10-01 17:00:43+00:00,filled,,1.7593380439590464e+18,1.7593381039590464e+18,-1.0,184.26,184.26,max_hold,0.27136305663322313,1.0854522265328925,True,184.29685199999997,-0.0,-0.00024341691088669218,-1.2170845544334609e-05,l500_e2_conservative_x30
NVDA,2025-10-01,midday,2025-10-01 17:01:08.100000+00:00,filled,,1.7593380705654935e+18,1.7593380784555707e+18,-1.0,187.07,187.07,passive,-0.2672724842974985,-2.1381798743830265,True,187.07,-0.0,-4.276474047148127e-05,-2.1382370235740637e-06,l500_e2_conservative_x30
XOM,2024-12-04,morning,2024-12-04 15:00:10+00:00,filled,,1.733324410657557e+18,1.733324470657557e+18,1.0,116.46,116.35,max_hold,1.2878300064391988,0.0,True,116.32673,-0.0009445303108363338,-0.0012130345182895072,-6.0651725914475366e-05,l500_e2_conservative_x5
NVDA,2024-12-04,morning,2024-12-04 15:01:54.200000+00:00,filled,,1.7333245151260047e+18,1.7333245751260047e+18,1.0,140.72,140.98,max_hold,-0.7106815436016862,-0.7106815435996664,True,140.95180399999998,0.0018476407049459274,0.0015904206935757714,7.952103467878858e-05,l500_e2_conservative_x5
NVDA,2025-01-08,morning,2025-01-08 15:00:49.800000+00:00,filled,,1.7363484505500383e+18,1.7363484901437353e+18,-1.0,143.32,143.54,stop,0.34888183372260073,0.34888183372260073,True,143.568708,-0.0015350265140943265,-0.0017911526653641746,-8.955763326820874e-05,l500_e2_conservative_x5
PLTR,2025-01-08,midday,2025-01-08 18:00:07.600000+00:00,filled,,1.7363592091479944e+18,1.7363592691479944e+18,1.0,67.5,67.79,max_hold,0.7406858751196879,11.110288126805843,True,67.776442,0.004296296296296389,0.003976918518518563,0.00019884592592592815,l500_e2_conservative_x5
NVDA,2025-01-08,midday,2025-01-08 18:01:08.400000+00:00,filled,,1.7363592702812024e+18,1.7363592750455014e+18,-1.0,139.58,139.57,passive,2.036230794555381e-12,-0.0,True,139.57,7.164350193451301e-05,1.4328700387013376e-05,7.164350193506688e-07,l500_e2_conservative_x5
BAC,2025-03-05,morning,2025-03-05 15:00:16.700000+00:00,filled,,1.7411868182881242e+18,1.7411868616887785e+18,1.0,42.41,42.34,stop,1.1788282447253466,-3.5364847341743646,True,42.331532,-0.0016505541145954536,-0.002038858759726333,-0.00010194293798631665,l500_e2_conservative_x5
GOOGL,2025-03-05,morning,2025-03-05 15:00:26.800000+00:00,filled,,1.741186827930062e+18,1.7411868639080986e+18,1.0,170.89,170.62,stop,1.1702065414551654,-4.095722895092247,True,170.585876,-0.0015799637193515234,-0.0018264614664402436,-9.132307332201218e-05,l500_e2_conservative_x5
XOM,2025-03-05,midday,2025-03-05 18:00:05+00:00,filled,,1.7411976059416164e+18,1.7411976659416164e+18,1.0,104.51,104.6,max_hold,0.4784002296316751,-0.4784002296330348,True,104.57907999999999,0.000861161611328956,0.0005844416802218484,2.922208401109242e-05,l500_e2_conservative_x5
PLTR,2025-03-05,midday,2025-03-05 18:00:16.800000+00:00,filled,,1.7411976174366474e+18,1.7411976774366474e+18,-1.0,88.16,88.06,max_hold,2.26911731336465,6.240072611754801,True,88.077612,0.0011343012704173585,0.000843784029038051,4.2189201451902555e-05,l500_e2_conservative_x5
AMZN,2025-03-05,midday,2025-03-05 18:01:29.600000+00:00,filled,,1.7411976916751772e+18,1.7411977516751772e+18,1.0,207.99,208.05,max_hold,0.0,-3.846338766287442,True,208.00839000000002,0.000288475407471524,4.9954324727202196e-05,2.49771623636011e-06,l500_e2_conservative_x5
META,2025-04-02,morning,2025-04-02 14:00:08+00:00,filled,,1.7436024088096753e+18,1.743602420749743e+18,-1.0,586.34,587.46,stop,1.449881024469495,-4.0084945970612385,True,587.577492,-0.0019101545178565413,-0.0021241805096018944,-0.00010620902548009472,l500_e2_conservative_x5
WMT,2025-04-02,morning,2025-04-02 14:01:08.300000+00:00,filled,,1.7436024692109568e+18,1.7436024709467387e+18,1.0,88.77,88.78,passive,1.6008623087982428e-12,3.942773459501699,True,88.78,0.00011265067027154575,2.2530134054355252e-05,1.1265067027177627e-06,l500_e2_conservative_x5
PLTR,2025-04-02,midday,2025-04-02 17:00:05.500000+00:00,filled,,1.74361320639703e+18,1.74361326639703e+18,1.0,87.9,87.94,max_hold,0.0,-6.257110352674268,True,87.922412,0.0004550625711034362,0.00016395904436847044,8.197952218423523e-06,l500_e2_conservative_x5
WFC,2025-04-02,midday,2025-04-02 17:00:05+00:00,filled,,1.743613206906154e+18,1.743613266906154e+18,-1.0,72.16,72.22,max_hold,0.6929526713319178,-0.0,True,72.234444,-0.0008314855875831801,-0.001142516629711748,-5.71258314855874e-05,l500_e2_conservative_x5
