campaign_id,source_run,variant_id,panel,entries,position_change_count,active_days,positive_months,negative_months,inactive_months,maximum_drawdown,recent12_average_month,recent12_positive_months,recent12_negative_months,top5_day_positive_share,top5_symbol_positive_share,holding,net_-1bps,net_0bps,net_1bps,net_2bps,calendar_sessions_proxy,estimated_sessions,entries_per_session,profitable_low_cost,hf_half_daily,hf_daily,recent_consistent,prior_quote_replayed,quote_replay_required
CAM-0608,RUN-0021,sp500__slow_residual_r20__top10__weekly,sp500,1176,3515,1128,30,24,6,0.324098079777227,0.018110328221339,7,5,0.0721233615289937,0.2199522405370423,open_to_next_open,0.3900218420552857,0.3663950108031652,0.3427681795510446,0.3191413482989242,1829.0,1260.0,0.9333333333333333,True,True,False,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r2__top3__z0.5__trend1,sp500,3165,4769,1055,28,23,9,0.3874112834473662,0.0198375353280284,7,5,0.0526848857171533,0.1502285597577095,open_to_close,0.7476048045566953,0.5366048045566959,0.3256048045566965,0.1146048045566964,1829.0,1260.0,2.511904761904762,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r2__top3__z0.5__trend1,sp500,3165,4769,1055,28,23,9,0.3874112834473662,0.0198375353280284,7,5,0.0526848857171533,0.1502285597577095,open_to_close,0.7476048045566953,0.5366048045566959,0.3256048045566965,0.1146048045566964,1829.0,1260.0,2.511904761904762,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian20__reversal,sp500,10368,297026,1234,33,26,1,0.2635305368476665,0.0120230528699426,8,4,0.051750302365316,0.0547879566380275,open_to_next_open,0.3524716031001008,0.3364705190973874,0.3204694350946738,0.3044683510919603,1829.0,1260.0,8.228571428571428,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs10__top1__trend0,etf,1106,2045,1106,41,46,1,0.5172271278124947,0.0040763444126792,7,5,0.0818466668142116,0.8094821655140781,open_to_close,0.7415880094228691,0.5203880094228684,0.2991880094228678,0.0779880094228689,1829.0,1848.0,0.5984848484848485,True,True,False,True,False,True
CAM-0614,RUN-0020,sp500__donchian20__breakout__top10__volume1,sp500,4236,9533,936,26,25,9,0.4579767352522369,0.0396003932203869,8,4,0.0800322895132261,0.2333409100751676,open_to_next_open,0.602981906965762,0.4428960561992932,0.2828102054328245,0.1227243546663562,1829.0000000000002,1260.0,3.361904761904762,True,True,True,True,False,True
CAM-0608,RUN-0020,sp500__residual_r5__top10__liquid_trend,sp500,10533,15343,1055,29,22,9,0.295141883117686,0.0209341659325521,8,4,0.0587358007776633,0.1338028670961741,open_to_close,0.700670070673557,0.489670070673557,0.278670070673557,0.0676700706735572,1829.0,1260.0,8.35952380952381,True,True,True,True,False,True
CAM-0613,RUN-0021,sp500__pivot_top3__trend0,sp500,3660,4483,1222,36,23,1,0.1081115810542492,0.0070586676781612,8,4,0.0428869294552803,0.4330215931383711,return_override,0.7669106527446968,0.522510652744697,0.2781106527446973,0.0337106527446971,1829.0,1260.0,2.9047619047619047,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r5__top3__z0.5__trend0,sp500,3669,3539,1224,35,24,1,0.6430223397243473,0.0217807916238397,9,3,0.0643378041750449,0.2362659618078735,open_to_close,0.7635126663042745,0.5189126663042749,0.2743126663042761,0.0297126663042761,1829.0,1260.0,2.9119047619047618,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r5__top3__z1__trend0,sp500,3669,3539,1224,35,24,1,0.6430223397243473,0.0217807916238397,9,3,0.0643378041750449,0.2362659618078735,open_to_close,0.7635126663042745,0.5189126663042749,0.2743126663042761,0.0297126663042761,1829.0,1260.0,2.9119047619047618,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r5__top3__z0.5__trend0,sp500,3669,3539,1224,35,24,1,0.6430223397243473,0.0217807916238397,9,3,0.0643378041750449,0.2362659618078735,open_to_close,0.7635126663042745,0.5189126663042749,0.2743126663042761,0.0297126663042761,1829.0,1260.0,2.9119047619047618,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r5__top3__z1__trend0,sp500,3669,3539,1224,35,24,1,0.6430223397243473,0.0217807916238397,9,3,0.0643378041750449,0.2362659618078735,open_to_close,0.7635126663042745,0.5189126663042749,0.2743126663042761,0.0297126663042761,1829.0,1260.0,2.9119047619047618,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r5__top3__z0.5__trend1,sp500,3165,3481,1055,28,23,9,0.371750199024687,0.0229887226908037,8,4,0.0630771482609137,0.1897022916149174,open_to_close,0.6909471814178462,0.4799471814178466,0.2689471814178475,0.057947181417847,1829.0,1260.0,2.511904761904762,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r5__top3__z0.5__trend1,sp500,3165,3481,1055,28,23,9,0.371750199024687,0.0229887226908037,8,4,0.0630771482609137,0.1897022916149174,open_to_close,0.6909471814178462,0.4799471814178466,0.2689471814178475,0.057947181417847,1829.0,1260.0,2.511904761904762,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian20__breakout__top10__volume0,sp500,7044,16133,1020,27,24,9,0.5287681429365075,0.0379634783757299,8,4,0.0554047999496485,0.1957321425005119,open_to_next_open,0.5905156332053719,0.4261113280166653,0.2617070228279591,0.097302717639253,1829.0,1260.0,5.59047619047619,True,True,True,True,False,True
CAM-0612,RUN-0020,sp500__ma5_20_50__weekly__top10__risk_adjusted,sp500,1078,3353,1104,31,22,7,0.3016165796506364,0.0298693864253755,9,3,0.040241971731374,0.1717024610472933,open_to_next_open,0.3034854071774241,0.280437393656971,0.2573893801365181,0.2343413666160649,1829.0000000000002,1260.0,0.8555555555555555,True,True,False,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r5__top3__z1__trend1,sp500,3159,3475,1053,28,23,9,0.3775315466296586,0.0229887226908037,8,4,0.0632557976728689,0.1909650433841905,open_to_close,0.6711419867069861,0.4605419867069866,0.2499419867069875,0.039341986706987,1829.0,1260.0,2.507142857142857,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r5__top3__z1__trend1,sp500,3159,3475,1053,28,23,9,0.3775315466296586,0.0229887226908037,8,4,0.0632557976728689,0.1909650433841905,open_to_close,0.6711419867069861,0.4605419867069866,0.2499419867069875,0.039341986706987,1829.0,1260.0,2.507142857142857,True,True,True,True,False,True
CAM-0612,RUN-0020,sp500__ma3_10_21__weekly__top10__risk_adjusted,sp500,1349,3607,1104,34,19,7,0.3791820896351096,0.0310143775979713,10,2,0.0401254154973132,0.1454197409128785,open_to_next_open,0.2969521425954631,0.2684227084564632,0.239893274317463,0.2113638401784632,1829.0000000000002,1260.0,1.0706349206349206,True,True,True,True,False,True
CAM-0609,RUN-0021,sp500__slow_residual_r10__top10__weekly,sp500,1618,3958,1128,31,23,6,0.2730348257553706,0.0011015961404243,7,5,0.0636988901430741,0.1375812440902964,open_to_next_open,0.2979234915356678,0.2650206781386795,0.2321178647416913,0.1992150513447032,1829.0,1260.0,1.2841269841269842,True,True,True,True,False,True
CAM-0613,RUN-0020,sp500__pivot__trend1__volume0,sp500,63463,92843,1148,45,11,4,0.0168368521912029,0.0045527776888549,10,2,0.0580687961141499,0.1158563945673386,return_override,0.3185858432552276,0.2680014473743631,0.2174170514934987,0.1668326556126342,1829.0,1260.0,50.36746031746032,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r5__top10__z1__trend1,sp500,10220,10245,1053,31,20,9,0.3288811518368654,0.0200890074193081,8,4,0.0689878654702967,0.123675439908888,open_to_close,0.6036757693217416,0.3930957693217414,0.1825157693217411,-0.028064230678259,1829.0,1260.0,8.11111111111111,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r5__top10__z1__trend1,sp500,10220,10245,1053,31,20,9,0.3288811518368654,0.0200890074193081,8,4,0.0689878654702967,0.123675439908888,open_to_close,0.6036757693217416,0.3930957693217414,0.1825157693217411,-0.028064230678259,1829.0,1260.0,8.11111111111111,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs10__top3__trend0,etf,2065,3849,1106,43,44,1,0.4084384497094964,0.0010579426538347,8,4,0.0748498154543219,0.8093721025124124,open_to_close,0.6201930835060274,0.3989930835060274,0.1777930835060273,-0.043406916493972,1829.0,1848.0,1.1174242424242424,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r2__top10__z1__trend1,sp500,10131,14209,1053,28,23,9,0.3897061164643298,0.020958460387808,7,5,0.0576648068696827,0.150818339612705,open_to_close,0.5983936986710775,0.3877936986710769,0.1771936986710768,-0.0334063013289235,1829.0,1260.0,8.040476190476191,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r2__top10__z1__trend1,sp500,10131,14209,1053,28,23,9,0.3897061164643298,0.020958460387808,7,5,0.0576648068696827,0.150818339612705,open_to_close,0.5983936986710775,0.3877936986710769,0.1771936986710768,-0.0334063013289235,1829.0,1260.0,8.040476190476191,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs20__top3__trend1,etf,1897,3473,925,38,41,9,0.3311052190631063,0.0277989472156432,8,4,0.1050061523927939,0.755598964603083,open_to_close,0.541815227473851,0.3568152274738511,0.1718152274738512,-0.0131847725261487,1829.0,1848.0,1.0265151515151516,True,True,True,True,False,True
CAM-0613,RUN-0020,sp500__pivot__trend1__volume1,sp500,30672,50265,1135,43,13,4,0.0145813554883586,0.0032183940752465,9,3,0.0800136228741924,0.1478121183898474,return_override,0.2188380251775911,0.193425056390152,0.1680120876027129,0.1425991188152738,1829.0,1260.0,24.34285714285714,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs20__top1__trend1,etf,925,1704,925,39,40,9,0.5822764684236325,0.0273793741190762,8,4,0.1052819217808467,0.883071414011176,open_to_close,0.519700593797827,0.334700593797827,0.149700593797827,-0.0352994062021728,1829.0,1848.0,0.5005411255411255,True,True,False,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r5__top10__z0.5__trend1,sp500,10544,9940,1055,32,19,9,0.3348398517150048,0.0189931217461454,8,4,0.0668079016643219,0.1192894541623152,open_to_close,0.565227310738604,0.3542473107386036,0.1432673107386033,-0.0677126892613969,1829.0,1260.0,8.368253968253969,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r5__top10__z0.5__trend1,sp500,10544,9940,1055,32,19,9,0.3348398517150048,0.0189931217461454,8,4,0.0668079016643219,0.1192894541623152,open_to_close,0.565227310738604,0.3542473107386036,0.1432673107386033,-0.0677126892613969,1829.0,1260.0,8.368253968253969,True,True,True,True,False,True
CAM-0621,RUN-0020,etf__ibs20__top5__trend1,etf,2496,4486,925,42,37,9,0.319318770498539,0.0215643146214004,9,3,0.1063502417511303,0.7737708703661602,open_to_close,0.5077898947995259,0.3227898947995257,0.1377898947995255,-0.0472101052004741,1829.0,1848.0,1.3506493506493507,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r2__top10__z0.5__trend1,sp500,10529,14249,1055,28,23,9,0.4489718394929186,0.0206156171949125,7,5,0.0587477411293766,0.1443970184535849,open_to_close,0.5308956382918399,0.3199156382918393,0.1089356382918391,-0.1020443617081611,1829.0,1260.0,8.356349206349206,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r2__top10__z0.5__trend1,sp500,10529,14249,1055,28,23,9,0.4489718394929186,0.0206156171949125,7,5,0.0587477411293766,0.1443970184535849,open_to_close,0.5308956382918399,0.3199156382918393,0.1089356382918391,-0.1020443617081611,1829.0,1260.0,8.356349206349206,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian50__breakout__top10__volume0,sp500,6237,14835,1003,27,24,9,0.50335376147365,0.0276706629290019,9,3,0.0441760259482117,0.1673584323609615,open_to_next_open,0.3850161562317374,0.2319403943768594,0.0788646325219814,-0.0742111293328965,1829.0000000000002,1260.0,4.95,True,True,True,True,False,True
CAM-0614,RUN-0020,qqq__donchian20__breakout__top10__volume0,qqq,4394,12124,1293,36,37,10,0.5990425923754947,0.0261968169691623,7,5,0.0568832788097093,0.431725166476225,open_to_next_open,0.3699953737365624,0.1988594290675471,0.0277234843985316,-0.1434124602704834,1829.0000000000002,1743.0,2.5209409064830752,True,True,True,True,False,True
CAM-0609,RUN-0020,sp500__residual_r5__top10__liquid,sp500,11280,16273,1128,29,25,6,0.310553411326862,0.008220930716825,7,5,0.0582414335956982,0.1240927370313628,open_to_close,0.4737007913869456,0.2481007913869455,0.0225007913869455,-0.2030992086130545,1829.0,1260.0,8.952380952380953,True,True,True,True,False,True
CAM-0613,RUN-0021,etf__pivot_top3__trend1,etf,3740,4258,1533,48,36,4,0.4230301889903418,0.0144537264887699,9,3,0.0393691420830942,0.8936803938653967,return_override,0.6143795955497943,0.3077795955497945,0.0011795955497948,-0.3054204044502052,1829.0,1848.0,2.0238095238095237,True,True,True,True,False,True
CAM-0614,RUN-0020,qqq__donchian20__breakout__top3__volume0,qqq,2586,5980,1293,35,38,10,0.6227086858896357,0.0325278352119032,7,5,0.053788151633507,0.5840083929818938,open_to_next_open,0.3994070066204948,0.1947789571819147,-0.0098490922566651,-0.2144771416952445,1829.0000000000002,1743.0,1.4836488812392428,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r2__top10__z0.5__trend0,sp500,12235,16694,1224,31,28,1,0.4901045676890356,0.0166001132438431,8,4,0.0693399253561214,0.1041373349091169,open_to_close,0.4757152224906779,0.2310152224906773,-0.0136847775093228,-0.2583847775093234,1829.0,1260.0,9.71031746031746,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r2__top10__z0.5__trend0,sp500,12235,16694,1224,31,28,1,0.4901045676890356,0.0166001132438431,8,4,0.0693399253561214,0.1041373349091169,open_to_close,0.4757152224906779,0.2310152224906773,-0.0136847775093228,-0.2583847775093234,1829.0,1260.0,9.71031746031746,True,True,True,True,False,True
CAM-0613,RUN-0021,etf__pivot_top5__trend1,etf,5335,6163,1533,47,37,4,0.4151253520432253,0.0114079193607975,8,4,0.041127628418216,0.8871780885726103,return_override,0.5941806547308766,0.2875806547308764,-0.0190193452691235,-0.3256193452691234,1829.0,1848.0,2.886904761904762,True,True,True,True,False,True
CAM-0613,RUN-0020,sp500__pivot__trend0__volume0,sp500,113120,166639,1222,32,27,1,0.0775834829509526,0.000497584958797,7,5,0.0814642621546803,0.1921343281870691,return_override,0.1555353577633597,0.0670197565352949,-0.0214958446927697,-0.1100114459208344,1829.0,1260.0,89.77777777777777,True,True,True,True,False,True
CAM-0606,RUN-0020,sp500__long_cheap_r2__top10__z1__trend0,sp500,12216,16706,1224,31,28,1,0.4888715307044562,0.0163998617908041,8,4,0.0692674456169746,0.1035714857214309,open_to_close,0.4651311601360818,0.2204311601360812,-0.0242688398639189,-0.2689688398639194,1829.0,1260.0,9.695238095238095,True,True,True,True,False,True
CAM-0607,RUN-0020,sp500__long_cheap_r2__top10__z1__trend0,sp500,12216,16706,1224,31,28,1,0.4888715307044562,0.0163998617908041,8,4,0.0692674456169746,0.1035714857214309,open_to_close,0.4651311601360818,0.2204311601360812,-0.0242688398639189,-0.2689688398639194,1829.0,1260.0,9.695238095238095,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian100__breakout__top3__volume0,sp500,2362,5174,992,26,25,9,0.6592009215978132,0.0195210651329085,8,4,0.0524935423796986,0.1794967329634556,open_to_next_open,0.2883306106444151,0.1169603508652831,-0.0544099089138485,-0.2257801686929802,1829.0,1260.0,1.8746031746031746,True,True,True,True,False,True
CAM-0613,RUN-0020,etf__pivot__trend1__volume0,etf,6719,9310,1533,45,39,4,0.1538598686552869,0.0015156779318877,7,5,0.0618195829128999,0.955266214176334,return_override,0.083597803172915,-0.0004458905606931,-0.0844895842943013,-0.1685332780279095,1829.0,1848.0,3.6358225108225106,True,True,True,True,False,True
CAM-0614,RUN-0020,sp500__donchian100__breakout__top10__volume0,sp500,5687,13850,992,26,25,9,0.6333012545256778,0.0212571370600728,8,4,0.0508468882983907,0.1945250099293324,open_to_next_open,0.0643034482172628,-0.0827754612971886,-0.2298543708116399,-0.3769332803260912,1829.0,1260.0,4.5134920634920634,True,True,True,True,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top5__z1__trend0,etf,2845,2648,1752,53,34,1,0.2131129879206585,-0.0013909257591187,7,5,0.0610115053590067,0.9085894482763136,open_to_close,2.5202027320355724,2.169802732035571,1.8194027320355692,1.469002732035571,1829.0,1848.0,1.5395021645021645,True,True,True,False,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top5__z1__trend0,etf,2845,2648,1752,53,34,1,0.2131129879206585,-0.0013909257591187,7,5,0.0610115053590067,0.9085894482763136,open_to_close,2.5202027320355724,2.169802732035571,1.8194027320355692,1.469002732035571,1829.0,1848.0,1.5395021645021645,True,True,True,False,False,True
CAM-0608,RUN-0021,qqq__slow_residual_r5__top10__weekly,qqq,2540,5829,1588,41,35,7,0.4623074299392289,0.0326881265263049,6,6,0.0454337859021159,0.2751642242137364,open_to_next_open,1.8987108238360912,1.8451095495356729,1.791508275235254,1.7379070009348356,1829.0,1743.0,1.4572576018359151,True,True,True,False,False,True
CAM-0606,RUN-0020,etf__long_cheap_r5__top3__z1__trend0,etf,2833,2623,1752,53,34,1,0.2194038832218825,-0.0014226505890788,7,5,0.0610435749504714,0.9055846699070224,open_to_close,2.490335270290623,2.139935270290622,1.7895352702906204,1.4391352702906215,1829.0,1848.0,1.533008658008658,True,True,True,False,False,True
CAM-0607,RUN-0020,etf__long_cheap_r5__top3__z1__trend0,etf,2833,2623,1752,53,34,1,0.2194038832218825,-0.0014226505890788,7,5,0.0610435749504714,0.9055846699070224,open_to_close,2.490335270290623,2.139935270290622,1.7895352702906204,1.4391352702906215,1829.0,1848.0,1.533008658008658,True,True,True,False,False,True
CAM-0609,RUN-0021,qqq__slow_residual_r20__top10__weekly,qqq,1339,4649,1596,48,29,6,0.3434144104172459,0.0189518017242255,6,6,0.0504534677761787,0.2491353577741123,open_to_next_open,1.2674405639128867,1.239095587456425,1.2107506109999628,1.182405634543501,1829.0,1743.0,0.7682157200229489,True,True,False,False,False,True
CAM-0612,RUN-0020,qqq__ma5_20_50__weekly__top10__momentum,qqq,1074,2395,1570,42,34,7,0.342076809908785,0.0410114614699412,6,6,0.0453255306980661,0.3351975601194595,open_to_next_open,1.1703223140033567,1.1428557267017698,1.1153891394001825,1.0879225520985951,1829.0,1743.0,0.6161790017211703,True,True,False,False,False,True
CAM-0614,RUN-0020,qqq__donchian50__reversal,qqq,1182,43962,1673,49,31,3,0.3061525811428166,0.0050114411466736,5,7,0.0396255158539298,0.115765185931045,open_to_next_open,1.0876984676349517,1.0766208947090576,1.0655433217831634,1.0544657488572695,1829.0,1743.0,0.6781411359724613,True,True,False,False,False,True
CAM-0612,RUN-0020,qqq__ma5_20_50__weekly__top10__risk_adjusted,qqq,1065,3889,1570,44,32,7,0.3053223407097224,0.021758105075564,6,6,0.048582479429788,0.3210370232913735,open_to_next_open,0.9084267306717904,0.8797005829369292,0.8509744352020682,0.8222482874672072,1829.0,1743.0,0.6110154905335629,True,True,False,False,False,True
CAM-0608,RUN-0020,qqq__residual_r5__top3__liquid_trend,qqq,4435,6503,1514,43,30,10,0.2446050472056409,0.0123544423294438,6,6,0.043638913339656,0.3078907743897737,open_to_close,1.4249376807669831,1.122191349113697,0.8194450174604113,0.5166986858071255,1829.0,1743.0,2.544463568559954,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs30__top5__hold2__trend0,etf,3546,9591,1793,49,38,1,0.3117619526353098,-0.0013301890208356,6,6,0.0494175666306628,0.6050054759071487,open_to_next_open,1.0650754849449204,0.9263221516115876,0.7875688182782545,0.6488154849449208,1829.0,1848.0,1.9188311688311688,True,True,True,False,False,True
CAM-0606,RUN-0020,qqq__long_cheap_r5__top3__z1__trend1,qqq,3871,4074,1470,37,36,10,0.2886117376826368,0.0060169189677302,5,7,0.0592379074700329,0.3304406328959413,open_to_close,1.3220401261854715,1.028040126185472,0.7340401261854724,0.4400401261854725,1829.0,1743.0,2.2208835341365463,True,True,True,False,False,True
CAM-0607,RUN-0020,qqq__long_cheap_r5__top3__z1__trend1,qqq,3871,4074,1470,37,36,10,0.2886117376826368,0.0060169189677302,5,7,0.0592379074700329,0.3304406328959413,open_to_close,1.3220401261854715,1.028040126185472,0.7340401261854724,0.4400401261854725,1829.0,1743.0,2.2208835341365463,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs30__top3__hold2__trend0,etf,2782,7066,1793,48,39,1,0.3670290757237583,0.0025386935984689,6,6,0.0499446572027297,0.5998185752158096,open_to_next_open,0.9435751954180148,0.8026751954180147,0.6617751954180144,0.5208751954180149,1829.0,1848.0,1.5054112554112553,True,True,True,False,False,True
CAM-0606,RUN-0020,qqq__long_cheap_r5__top10__z1__trend1,qqq,5839,7490,1470,37,36,10,0.3416351670359487,-0.0020023058741254,5,7,0.0631265654683708,0.3076204265274502,open_to_close,1.2413983393241124,0.9474483393241122,0.6534983393241123,0.3595483393241128,1829.0,1743.0,3.3499713138267353,True,True,True,False,False,True
CAM-0607,RUN-0020,qqq__long_cheap_r5__top10__z1__trend1,qqq,5839,7490,1470,37,36,10,0.3416351670359487,-0.0020023058741254,5,7,0.0631265654683708,0.3076204265274502,open_to_close,1.2413983393241124,0.9474483393241122,0.6534983393241123,0.3595483393241128,1829.0,1743.0,3.3499713138267353,True,True,True,False,False,True
CAM-0606,RUN-0020,qqq__long_cheap_r5__top3__z0.5__trend1,qqq,4418,4288,1516,40,33,10,0.2583826585361683,0.0087779388214589,5,7,0.0537911530759719,0.2572165140513714,open_to_close,1.2506998375299243,0.9474998375299254,0.644299837529926,0.3410998375299257,1829.0,1743.0,2.5347102696500285,True,True,True,False,False,True
CAM-0607,RUN-0020,qqq__long_cheap_r5__top3__z0.5__trend1,qqq,4418,4288,1516,40,33,10,0.2583826585361683,0.0087779388214589,5,7,0.0537911530759719,0.2572165140513714,open_to_close,1.2506998375299243,0.9474998375299254,0.644299837529926,0.3410998375299257,1829.0,1743.0,2.5347102696500285,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs30__top5__hold5__trend0,etf,1889,9552,1799,50,37,1,0.229130384792577,0.0027829379378851,6,6,0.0475768000543444,0.6115501718278151,open_to_next_open,0.7101916543112872,0.6550283209779537,0.5998649876446206,0.5447016543112873,1829.0,1848.0,1.022186147186147,True,True,True,False,False,True
CAM-0621,RUN-0020,etf__ibs30__top5__trend0,etf,5708,9662,1717,44,43,1,0.3373208789535506,-0.0065550678444855,5,7,0.0610626262480952,0.8083669091461171,open_to_close,1.2830973744762877,0.9396973744762872,0.596297374476287,0.2528973744762875,1829.0,1848.0,3.088744588744589,True,True,True,False,False,True
CAM-0608,RUN-0020,qqq__residual_r5__top10__liquid_trend,qqq,13561,18124,1514,42,31,10,0.3078911343525711,0.0080621997364374,6,6,0.0476271246836189,0.3239795712519427,open_to_close,1.1373545032098744,0.8345895959094458,0.5318246886090177,0.2290597813085895,1829.0,1743.0,7.780263912794033,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs20__top5__hold2__trend0,etf,3023,7625,1763,43,44,1,0.3063180160032145,-0.0177498936806632,6,6,0.0583685394279763,0.6149022192518584,open_to_next_open,0.7655183567876607,0.6353016901209942,0.5050850234543276,0.3748683567876607,1829.0,1848.0,1.6358225108225108,True,True,True,False,False,True
CAM-0609,RUN-0020,sp500__residual_r1__top3__liquid,sp500,3382,6599,1128,34,20,6,0.1369935327913468,-0.0104556959843411,6,6,0.0475799119558393,0.1068750192203857,open_to_close,0.9252420896375428,0.6999103474270447,0.4745786052165466,0.2492468630060484,1829.0,1260.0,2.684126984126984,True,True,True,False,False,True
CAM-0621,RUN-0020,etf__ibs30__top1__trend0,etf,1717,3035,1717,44,43,1,0.3940222613663519,-0.0083852527565019,9,3,0.0571829503937258,0.7727399043741724,open_to_close,1.1443104043743295,0.8009104043743286,0.4575104043743273,0.1141104043743289,1829.0,1848.0,0.9291125541125541,True,True,False,False,False,True
CAM-0606,RUN-0020,qqq__long_cheap_r1__top10__z0.5__trend0,qqq,16423,26304,1693,42,39,2,0.3379521374315002,0.0012301948771793,6,6,0.0511410335377643,0.4044414813326606,open_to_close,1.1301191154928785,0.7915391154928784,0.4529591154928781,0.1143791154928776,1829.0,1743.0,9.422260470453242,True,True,True,False,False,True
CAM-0607,RUN-0020,qqq__long_cheap_r1__top10__z0.5__trend0,qqq,16423,26304,1693,42,39,2,0.3379521374315002,0.0012301948771793,6,6,0.0511410335377643,0.4044414813326606,open_to_close,1.1301191154928785,0.7915391154928784,0.4529591154928781,0.1143791154928776,1829.0,1743.0,9.422260470453242,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs20__top3__hold2__trend0,etf,2394,5848,1763,41,46,1,0.3053833040381337,-0.0154653327929847,6,6,0.0576749866261499,0.6334143594454649,open_to_next_open,0.7121805859240524,0.5810305859240523,0.4498805859240524,0.3187305859240525,1829.0,1848.0,1.2954545454545454,True,True,True,False,False,True
CAM-0608,RUN-0020,sp500__residual_r1__top10__liquid,sp500,11276,21492,1128,28,26,6,0.4049081358068646,-0.0105408991997419,6,6,0.091054194897632,0.2377895919445904,open_to_close,0.8880579014588217,0.6627507041755483,0.4374435068922752,0.2121363096090015,1829.0,1260.0,8.94920634920635,True,True,True,False,False,True
CAM-0609,RUN-0020,sp500__residual_r2__top3__liquid,sp500,3383,5886,1128,30,24,6,0.1445668409888135,0.0018686411485346,4,8,0.0465563102063144,0.1284519802679626,open_to_close,0.8671923756780655,0.6417521980396839,0.4163120204013023,0.1908718427629208,1829.0,1260.0,2.6849206349206347,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs10__top1__hold2__trend0,etf,943,2028,1529,47,40,1,0.3416849171086854,-0.0098973569883994,7,5,0.0677101111315866,0.8115276353153338,open_to_next_open,0.619086482902913,0.5176864829029131,0.416286482902913,0.314886482902913,1829.0,1848.0,0.5102813852813853,True,True,False,False,False,True
CAM-0621,RUN-0020,etf__ibs30__top3__trend0,etf,4190,7106,1717,38,49,1,0.3688696657917963,-0.0055050688990458,4,8,0.0638028683853833,0.7757773563179498,open_to_close,1.0868854306934843,0.7434854306934846,0.4000854306934847,0.0566854306934853,1829.0,1848.0,2.267316017316017,True,True,True,False,False,True
CAM-0608,RUN-0020,qqq__residual_r2__top3__liquid_trend,qqq,4453,7390,1515,40,33,10,0.3732305717075408,-0.0038408819285726,6,6,0.0349325410966699,0.4895363152235039,open_to_close,1.0046261742424427,0.7016914483177885,0.3987567223931343,0.0958219964684807,1828.9999999999998,1743.0,2.5547905909351694,True,True,True,False,False,True
CAM-0621,RUN-0021,etf__ibs30__top1__hold2__trend0,etf,1338,3004,1793,43,44,1,0.3811358431773547,-0.0311708012352835,5,7,0.0586016647134966,0.6783860117114039,open_to_next_open,0.6768818018023675,0.5266818018023667,0.376481801802366,0.2262818018023661,1829.0,1848.0,0.724025974025974,True,True,False,False,False,True
CAM-0606,RUN-0020,qqq__long_cheap_r5__top10__z0.5__trend1,qqq,12371,12216,1516,38,35,10,0.3232635535860716,-0.0030548776975895,4,8,0.0661496475431992,0.3139583306916811,open_to_close,0.9564820949677696,0.6533220949677694,0.3501620949677693,0.0470020949677691,1829.0,1743.0,7.097532989099254,True,True,True,False,False,True
