date,entry,limit,stop,outcome,return,distance_bp,spread_bp,config
2025-05-20,518.99,519.1,518.88,stop,-0.00031192893890052975,2.1195013391397453,0.1926856526268672,t2_h1_s1
2025-05-20,517.41,517.52,517.3,target,0.00021259735992740225,2.1259735992735673,0.38655559635891734,t2_h1_s1
2025-05-20,517.67,517.78,517.56,stop,-0.0003124693337454021,2.1249058280374302,0.38636144112702553,t2_h1_s1
2025-05-20,517.93,518.04,517.8199999999999,target,0.0002123839128840288,2.123839128840068,0.19308001235618377,t2_h1_s1
2025-05-21,518.89,519.0,518.78,target,0.00021199098074742295,2.1199098074739084,0.38545300364178914,t2_h1_s1
2025-05-21,519.27,519.38,519.16,target,0.00021183584647688214,2.11835846476811,0.19258175095293595,t2_h1_s1
2025-05-21,520.2,520.31,520.0900000000001,target,0.0002114571318720948,2.1145713187216444,0.38448229459309147,t2_h1_s1
2025-05-21,521.3,521.41,521.1899999999999,target,0.00021101093420305972,2.110109342029803,0.3836709637816682,t2_h1_s1
2025-05-21,521.75,521.86,521.64,target,0.0002108289410638342,2.1082894106375396,0.19166634722234122,t2_h1_s1
2025-05-21,522.02,522.13,521.91,target,0.00021071989578946848,2.107198957894595,0.1915672113561584,t2_h1_s1
2025-05-21,522.08,522.19,521.97,stop,-0.00031067460925526813,2.1069567882319498,0.1915451950895708,t2_h1_s1
2025-05-21,522.4,522.51,522.29,stop,-0.00031054555895870806,2.105666156202405,0.19142786040982074,t2_h1_s1
2025-05-21,522.52,522.63,522.41,timeout,-9.999999999987796e-05,2.105182576743735,0.3827751196161522,t2_h1_s1
2025-05-21,520.9,521.01,520.79,stop,-0.0003111518525630297,2.1117296985988414,0.3839655966819677,t2_h1_s1
2025-05-21,518.63,518.74,518.52,stop,-0.00031207604650707044,2.120972562327934,0.38564624669668035,t2_h1_s1
2025-05-21,517.52,517.63,517.41,stop,-0.00031253091667959865,2.1255217189676467,0.1932329810050426,t2_h1_s1
2025-05-21,517.01,517.12,516.9,stop,-0.0003127405659465454,2.127618421307395,0.19342359767859918,t2_h1_s1
2025-05-21,515.3,515.41,515.1899999999999,stop,-0.00035225499708901875,2.1346788278675266,0.3881384878123839,t2_h1_s1
2025-05-21,515.66,515.77,515.55,stop,-0.0003132975216227907,2.1331885350815196,0.5818125399992269,t2_h1_s1
2025-05-21,516.05,516.16,515.9399999999999,stop,-0.00033251235345421737,2.1315763976361524,0.387574365832144,t2_h1_s1
2025-05-21,515.92,516.03,515.81,stop,-0.0003131900294618406,2.132113505970182,0.3876720294626601,t2_h1_s1
2025-05-21,516.57,516.68,516.4600000000002,target,0.00021294306676722385,2.12943066767137,0.3871842028857486,t2_h1_s1
2025-05-21,517.42,517.53,517.31,stop,-0.00031257199180556583,2.1259325113063596,0.386548125241859,t2_h1_s1
2025-05-21,516.77,516.88,516.66,stop,-0.00031283936761028475,2.1286065367574287,0.7740986588733456,t2_h1_s1
2025-05-21,516.51,516.62,516.4,stop,-0.0003129465063600456,2.129678031403335,0.5808550185859573,t2_h1_s1
2025-05-21,515.8,515.91,515.6899999999999,stop,-0.00033262504846831575,2.13260953858111,0.19387735318510124,t2_h1_s1
2025-05-21,515.94,516.05,515.8300000000002,target,0.0002132030856298872,2.132030856299181,0.38765700108633894,t2_h1_s1
2025-05-21,516.19,516.3,516.0800000000002,target,0.00021309982758266344,2.1309982758267294,0.3874692446315109,t2_h1_s1
2025-05-21,514.64,514.75,514.53,stop,-0.00031372027048048867,2.1374164464482677,0.38863627531027234,t2_h1_s1
2025-05-21,515.02,515.13,514.91,target,0.00021358393848780466,2.135839384878522,0.3883495145617921,t2_h1_s1
2025-05-21,515.41,515.52,515.3,target,0.00021342232397514316,2.1342232397511425,0.3880556471802521,t2_h1_s1
