variant,K,M,breadth,execution,state,full_gross_simple_return,mean_decision_bps,break_even_cost_bps_per_side,standard_max_drawdown,max_recovery_days,recovery_unresolved,decision_count,trading_days,average_month_18m,negative_months_18m,average_month_15m,negative_months_15m,average_month_12m,negative_months_12m
K4_M1_decile_actionable_oc_high_market_vol,4,1,decile,actionable_oc,high_market_vol,-0.0371637578881457,-0.3686880742871597,-0.18434403714357986,0.0543281457213629,441,True,1008,112,-0.0020646532160080947,6,-0.002477583859209714,6,-0.0025269447627322083,5
K3_M2_quintile_actionable_oc_high_market_vol,3,2,quintile,actionable_oc,high_market_vol,-0.04017400320608082,-0.3985516191079449,-0.19927580955397245,0.05695451564007615,359,True,1008,112,-0.002231889067004489,6,-0.002678266880405388,6,-0.0043917624600340035,5
K2_M4_quintile_actionable_oc_high_market_vol,2,4,quintile,actionable_oc,high_market_vol,-0.0419113081555087,-0.4677601356641594,-0.2338800678320797,0.06308416315613122,393,True,896,112,-0.0023284060086393708,6,-0.0027940872103672455,6,-0.0026839029826271218,5
K3_M1_quintile_source_cc_all,3,1,quintile,source_cc,all,-0.07383467306213454,-0.2011843952646718,-0.1005921976323359,0.10650619371067237,531,True,3670,367,-0.004101926281229698,14,-0.002845660583226014,11,-0.005378222841293925,10
K4_M6_decile_source_cc_high_noise,4,6,decile,source_cc,high_noise,-0.033548069556932986,-0.8202461994360136,-0.4101230997180068,0.13710629055453205,457,True,409,200,-0.0018637816420518326,9,-0.002858910947990707,9,0.00033733316870782315,7
K4_M4_quintile_source_cc_all,4,4,quintile,source_cc,all,-0.08643602736383578,-0.392534184213605,-0.1962670921068025,0.21589880569684847,542,True,2202,367,-0.004802001520213099,10,-0.0028605169390954854,7,-0.001051993945774736,5
K3_M3_quintile_source_cc_high_market_vol,3,3,quintile,source_cc,high_market_vol,-0.04344647487209234,-0.48489369276888766,-0.24244684638444383,0.054072840634067317,421,True,896,112,-0.002413693048449574,6,-0.0028964316581394883,6,-0.0028450203064157415,5
K4_M6_decile_actionable_oc_high_noise,4,6,decile,actionable_oc,high_noise,-0.03716320895977431,-0.9086359158869016,-0.4543179579434508,0.13875100062193904,457,True,409,200,-0.002064622719987462,9,-0.0030545144518980315,9,0.00015423148807655563,7
K3_M3_quintile_actionable_oc_high_market_vol,3,3,quintile,actionable_oc,high_market_vol,-0.046938840938960516,-0.5238709926223272,-0.2619354963111636,0.05430087758823888,421,True,896,112,-0.0026077133854978066,6,-0.0031292560625973682,6,-0.0030514352866148884,5
K2_M1_decile_source_cc_high_market_vol,2,1,decile,source_cc,high_market_vol,-0.04728933937242905,-0.38384204036062564,-0.19192102018031282,0.0910185730365722,360,True,1232,112,-0.0026271855206905044,5,-0.003152622624828606,5,-0.007019028072310067,4
K2_M4_decile_source_cc_high_noise,2,4,decile,source_cc,high_noise,-0.060263633229120775,-0.7217201584325841,-0.36086007921629204,0.10353529389525398,458,True,835,256,-0.003347979623840042,9,-0.003241823461007483,8,-0.004128168318961278,7
K2_M1_quintile_source_cc_all,2,1,quintile,source_cc,all,-0.07663503016282505,-0.1898316328036289,-0.09491581640181446,0.12632310873618804,356,True,4037,367,-0.004257501675712503,13,-0.003286974339699139,10,-0.006918353517538357,9
K4_M4_quintile_actionable_oc_all,4,4,quintile,actionable_oc,all,-0.09698017397176528,-0.44041859206069633,-0.22020929603034817,0.22353410872175686,542,True,2202,367,-0.0053877874428758495,10,-0.003383602800817024,7,-0.0014659741279788847,5
K2_M2_quintile_source_cc_high_market_vol,2,2,quintile,source_cc,high_market_vol,-0.050806432220415976,-0.45362885911085704,-0.22681442955542852,0.07122649069439714,352,True,1120,112,-0.0028225795678008883,5,-0.0033870954813610657,5,-0.004869444200841609,4
K1_M4_decile_source_cc_high_noise,1,4,decile,source_cc,high_noise,-0.04492356519085515,-0.4820125020478019,-0.24100625102390094,0.10743442063640601,394,True,932,265,-0.0024957536217141744,9,-0.003423254016837106,9,-0.008939371129390064,8
K3_M1_quintile_actionable_oc_all,3,1,quintile,actionable_oc,all,-0.08804998392495597,-0.23991821232958035,-0.11995910616479018,0.1181286838939507,531,True,3670,367,-0.004891665773608667,14,-0.0035693291149221464,11,-0.006103881347511073,10
K2_M4_decile_actionable_oc_high_noise,2,4,decile,actionable_oc,high_noise,-0.06828593153312434,-0.8177955872230459,-0.40889779361152295,0.10624737417474514,458,True,835,256,-0.0037936628629513525,10,-0.003751289873234224,9,-0.004560842895306058,8
K2_M1_decile_actionable_oc_high_market_vol,2,1,decile,actionable_oc,high_market_vol,-0.05631775927919798,-0.45712466947400954,-0.22856233473700477,0.09800021541872031,360,True,1232,112,-0.0031287644043998873,5,-0.003754517285279865,5,-0.007631813240653825,4
K6_M6_decile_source_cc_all,6,6,decile,source_cc,all,-0.043729128910473807,-0.5957646990527765,-0.29788234952638826,0.13523236129552235,440,True,734,367,-0.0024293960505818784,9,-0.0037781345675872826,8,-0.00016883482896951494,6
K4_M3_quintile_source_cc_high_noise,4,3,quintile,source_cc,high_noise,-0.04624249847030627,-0.6232142650984671,-0.31160713254923356,0.0924962918120381,454,True,742,257,-0.0025690276927947914,10,-0.0038607467259221067,10,-0.0012649181335763048,8
K1_M4_decile_actionable_oc_high_noise,1,4,decile,actionable_oc,high_noise,-0.05100708290292405,-0.5472862972416739,-0.27364314862083694,0.11177424458645667,394,True,932,265,-0.0028337268279402233,9,-0.003867528762619714,9,-0.009118362763229583,8
K2_M2_quintile_actionable_oc_high_market_vol,2,2,quintile,actionable_oc,high_market_vol,-0.05850155183809063,-0.5223352842686664,-0.2611676421343332,0.07539131386689552,352,True,1120,112,-0.003250086213227257,6,-0.003900103455872709,6,-0.005311230608985355,5
K6_M6_decile_actionable_oc_all,6,6,decile,actionable_oc,all,-0.047501654695836754,-0.6471615081176673,-0.32358075405883363,0.13750778571852643,440,True,734,367,-0.0026389808164353767,9,-0.003933613374885037,8,-0.00032897112042536424,6
K4_M3_quintile_actionable_oc_high_noise,4,3,quintile,actionable_oc,high_noise,-0.04987881919219804,-0.6722212829137203,-0.33611064145686015,0.09481471780198797,454,True,742,257,-0.0027710455106776687,11,-0.0040407045981961315,11,-0.001408055862205712,8
K1_M2_quintile_source_cc_high_market_vol,1,2,quintile,source_cc,high_market_vol,-0.06091804903664243,-0.4944646837389811,-0.24723234186949056,0.07204634343228378,441,True,1232,112,-0.0033843360575912477,7,-0.004061203269109498,7,-0.0038570534590196756,5
K6_M4_decile_source_cc_all,6,4,decile,source_cc,all,-0.12374197734144388,-0.8429290009635144,-0.4214645004817572,0.24155183668300015,540,True,1468,367,-0.006874554296746884,11,-0.0041782973523576,9,0.0006418870591156535,7
K2_M2_decile_source_cc_high_noise,2,2,decile,source_cc,high_noise,-0.09064528555988481,-0.8455716936556419,-0.42278584682782094,0.09845115039897977,479,True,1072,277,-0.005035849197771379,10,-0.004203601236769459,9,-0.005064695341168628,7
K3_M2_quintile_source_cc_high_noise,3,2,quintile,source_cc,high_noise,-0.06587735170503656,-0.6777505319448203,-0.33887526597241013,0.07727634114242005,471,True,972,274,-0.003659852872502031,10,-0.004220120006048176,9,-0.0050416776177076425,7
K4_M3_decile_source_cc_high_noise,4,3,decile,source_cc,high_noise,-0.052399775112304,-0.7061964300849595,-0.35309821504247974,0.11929020683737598,469,True,742,257,-0.0029110986173502213,8,-0.004269337405917454,8,-0.0013087512260779404,6
K3_M2_quintile_actionable_oc_high_noise,3,2,quintile,actionable_oc,high_noise,-0.06851438603057891,-0.7048805147178903,-0.35244025735894513,0.07990881355659714,471,True,972,274,-0.003806354779476607,10,-0.00436340176260209,9,-0.005109912516365916,7
K2_M3_quintile_source_cc_high_market_vol,2,3,quintile,source_cc,high_market_vol,-0.06638427087976811,-0.6585741158707155,-0.32928705793535773,0.08283488899577425,359,True,1008,112,-0.0036880150488760063,6,-0.004425618058651207,6,-0.006029925406340674,5
K4_M3_decile_actionable_oc_high_noise,4,3,decile,actionable_oc,high_noise,-0.05683162868721369,-0.7659249149220169,-0.38296245746100843,0.12142709060408707,469,True,742,257,-0.0031573127048452046,8,-0.004450103317064105,8,-0.0014585365438621097,6
K6_M6_decile_source_cc_high_noise,6,6,decile,source_cc,high_noise,-0.06869374663727623,-3.350914470111036,-1.675457235055518,0.08978911841960062,440,True,205,153,-0.0038163192576264574,11,-0.004459759783151035,10,-0.002741342802518225,8
K4_M2_quintile_source_cc_all,4,2,quintile,source_cc,all,-0.09499386839264626,-0.3235485980675963,-0.16177429903379814,0.14120240083590968,514,True,2936,367,-0.005277437132924793,11,-0.004471089146553294,9,-0.0030952810939790117,7
K6_M4_decile_actionable_oc_all,6,4,decile,actionable_oc,all,-0.13015222363914192,-0.8865955288769889,-0.44329776443849445,0.24689992948954004,540,True,1468,367,-0.00723067909106344,12,-0.004474254436396391,10,0.0005186464610844223,7
K6_M6_decile_actionable_oc_high_noise,6,6,decile,actionable_oc,high_noise,-0.06928809854173204,-3.3799072459381483,-1.6899536229690741,0.08985896897399773,440,True,205,153,-0.0038493388078740015,11,-0.004478808449779345,10,-0.002731025225622954,8
K2_M2_quintile_source_cc_high_noise,2,2,quintile,source_cc,high_noise,-0.08015844278942966,-0.7477466678118438,-0.3738733339059219,0.08146305060598057,479,True,1072,277,-0.004453246821634981,11,-0.004498528665078704,10,-0.004895552766415119,8
K2_M1_quintile_actionable_oc_all,2,1,quintile,actionable_oc,all,-0.09808023100224053,-0.24295325985197055,-0.12147662992598528,0.1393895519513773,527,True,4037,367,-0.005448901722346695,13,-0.0045739974513266885,10,-0.00819362605364699,9
K1_M2_quintile_actionable_oc_high_market_vol,1,2,quintile,actionable_oc,high_market_vol,-0.0696547886557237,-0.5653797780497054,-0.2826898890248527,0.07390285096494806,441,True,1232,112,-0.00386971048087354,7,-0.004643652577048247,7,-0.004163442891411383,5
K2_M2_decile_actionable_oc_high_noise,2,2,decile,actionable_oc,high_noise,-0.09843581756450068,-0.9182445668330286,-0.4591222834165143,0.1065583184293756,479,True,1072,277,-0.005468656531361149,10,-0.004716808085815067,9,-0.00549130121327096,7
K4_M1_decile_source_cc_all,4,1,decile,source_cc,all,-0.0969970936628129,-0.2936636199297999,-0.14683180996489995,0.1813897164951582,519,True,3303,367,-0.005388727425711828,12,-0.00475156956953779,10,-0.004201625133102074,8
K3_M3_decile_source_cc_high_market_vol,3,3,decile,source_cc,high_market_vol,-0.07157989709544994,-0.7988827800831466,-0.3994413900415733,0.08011282920476069,441,True,896,112,-0.003976660949747219,7,-0.004771993139696663,7,-0.00321387560711046,5
K2_M3_quintile_actionable_oc_high_market_vol,2,3,quintile,actionable_oc,high_market_vol,-0.07351672610588539,-0.7293326002567997,-0.36466630012839985,0.08768211986011307,359,True,1008,112,-0.004084262561438077,6,-0.004901115073725692,6,-0.006453635964830519,5
K2_M2_quintile_actionable_oc_high_noise,2,2,quintile,actionable_oc,high_noise,-0.08648640014948208,-0.8067761207974075,-0.40338806039870373,0.08767554313274169,479,True,1072,277,-0.00480480000830456,12,-0.004936270351835442,11,-0.0051175834159690806,9
K3_M4_decile_source_cc_high_noise,3,4,decile,source_cc,high_noise,-0.05823007550777371,-0.7922459252758326,-0.3961229626379163,0.11045274892393593,471,True,735,247,-0.003235004194876317,7,-0.004937429579454899,7,-0.0035845090252836827,6
K1_M6_quintile_source_cc_high_market_vol,1,6,quintile,source_cc,high_market_vol,-0.0741330844750673,-0.9455750570799402,-0.4727875285399701,0.07494446514891422,441,True,784,112,-0.004118504693059296,7,-0.0049422056316711545,7,-0.004827576621284885,6
K4_M3_quintile_source_cc_all,4,3,quintile,source_cc,all,-0.11350556390744945,-0.4418278081255332,-0.2209139040627666,0.1943678820016212,542,True,2569,367,-0.006305864661524971,14,-0.004977751557765354,11,-0.002687763359445198,8
K3_M4_decile_actionable_oc_high_noise,3,4,decile,actionable_oc,high_noise,-0.05984225470040759,-0.8141803360599674,-0.4070901680299837,0.11106282933187815,471,True,735,247,-0.0033245697055782,7,-0.005016761897673981,7,-0.0036040965946903675,6
K1_M3_quintile_source_cc_high_market_vol,1,3,quintile,source_cc,high_market_vol,-0.07579820957943022,-0.6767697283877696,-0.3383848641938848,0.07152946251094375,441,True,1120,112,-0.004211011643301678,6,-0.005053213971962014,6,-0.0037986274728731614,4
K3_M3_decile_actionable_oc_high_market_vol,3,3,decile,actionable_oc,high_market_vol,-0.07584770483024317,-0.8465145628375346,-0.4232572814187673,0.08167942896859148,441,True,896,112,-0.004213761379457951,7,-0.0050565136553495415,7,-0.0034774890639477814,5
K3_M4_quintile_source_cc_high_noise,3,4,quintile,source_cc,high_noise,-0.05987068549054485,-0.8145671495312231,-0.40728357476561156,0.09971473607449746,451,True,735,247,-0.0033261491939191607,11,-0.0050568351339751,11,-0.004604236176780751,9
K1_M3_decile_source_cc_high_noise,1,3,decile,source_cc,high_noise,-0.08656940527500073,-0.823686063510949,-0.4118430317554745,0.11803570058160703,422,True,1051,279,-0.0048094114041667075,10,-0.005068392570043472,9,-0.008806789936290256,8
K4_M2_quintile_actionable_oc_all,4,2,quintile,actionable_oc,all,-0.10698261435720721,-0.3643822014891254,-0.1821911007445627,0.15051126195485406,514,True,2936,367,-0.0059434785754004,11,-0.0050790719560652635,9,-0.0036115608596327445,7
K2_M6_quintile_source_cc_high_noise,2,6,quintile,source_cc,high_noise,-0.0788511770316438,-1.2697452017978068,-0.6348726008989034,0.10080389598421605,456,True,621,234,-0.004380620946202434,9,-0.005163356819008349,8,-0.0035673194667758027,6
K3_M4_quintile_actionable_oc_high_noise,3,4,quintile,actionable_oc,high_noise,-0.06279152823374393,-0.85430650658155,-0.427153253290775,0.1024953015269781,455,True,735,247,-0.003488418235207995,11,-0.005212863737522056,11,-0.004717390809473771,9
K1_M6_quintile_actionable_oc_high_market_vol,1,6,quintile,actionable_oc,high_market_vol,-0.07943448885677319,-1.0131950109282295,-0.5065975054641148,0.08017486519028619,441,True,784,112,-0.004413027158709621,7,-0.005295632590451546,7,-0.0050203695166075165,6
K1_M4_quintile_source_cc_high_market_vol,1,4,quintile,source_cc,high_market_vol,-0.08070611831394214,-0.8006559356541877,-0.40032796782709384,0.07905804270759778,441,True,1008,112,-0.004483673239663452,6,-0.005380407887596142,6,-0.0044308619338114825,5
K4_M1_decile_actionable_oc_all,4,1,decile,actionable_oc,all,-0.111557818095785,-0.33774695154642737,-0.16887347577321368,0.18988938796885788,519,True,3303,367,-0.006197656560876944,12,-0.005398042367426183,10,-0.0048302992845207305,8
K1_M3_decile_actionable_oc_high_noise,1,3,decile,actionable_oc,high_noise,-0.0918280544537661,-0.8737207845267946,-0.4368603922633973,0.1229487225800525,422,True,1051,279,-0.005101558580764785,11,-0.005452902790690593,10,-0.008976722451886854,8
K2_M6_quintile_actionable_oc_high_noise,2,6,quintile,actionable_oc,high_noise,-0.08389875459047763,-1.351026643969044,-0.675513321984522,0.10542522575158711,456,True,621,234,-0.004661041921693202,10,-0.005509129851770489,9,-0.0037377913143822046,6
K2_M1_decile_source_cc_all,2,1,decile,source_cc,all,-0.09614323359972676,-0.23815514887224862,-0.11907757443612431,0.18828582560907356,360,True,4037,367,-0.005341290755540377,12,-0.005537387594767029,10,-0.011460007515928676,9
K4_M3_quintile_actionable_oc_all,4,3,quintile,actionable_oc,all,-0.12497242771548822,-0.4864633231432005,-0.24323166157160026,0.20246619251974501,542,True,2569,367,-0.0069429126508604565,14,-0.005539391998009004,11,-0.0031888017913532973,8
K1_M3_quintile_actionable_oc_high_market_vol,1,3,quintile,actionable_oc,high_market_vol,-0.08380705461135499,-0.7482772733156696,-0.3741386366578348,0.07949044064800524,441,True,1120,112,-0.004655947478408609,7,-0.005587136974090331,7,-0.004092098770209125,5
K1_M4_quintile_actionable_oc_high_market_vol,1,4,quintile,actionable_oc,high_market_vol,-0.08897797227631538,-0.8827179789317005,-0.4413589894658502,0.0868690266350771,441,True,1008,112,-0.0049432206820175205,6,-0.005931864818421025,6,-0.004737011465592889,5
K3_M2_decile_source_cc_high_market_vol,3,2,decile,source_cc,high_market_vol,-0.09024242958446718,-0.8952621982586031,-0.44763109912930155,0.09848317667586298,360,True,1008,112,-0.005013468310248177,8,-0.0060161619722978125,8,-0.007400438344534385,6
K4_M2_decile_source_cc_high_market_vol,4,2,decile,source_cc,high_market_vol,-0.09061518869756885,-1.0113302309996524,-0.5056651154998262,0.12509616936591378,441,True,896,112,-0.005034177149864936,8,-0.0060410125798379235,8,-0.004437601229559254,6
K3_M1_decile_source_cc_all,3,1,decile,source_cc,all,-0.1412065590584606,-0.38475901650806693,-0.19237950825403347,0.16683238000174547,526,True,3670,367,-0.007844808836581143,11,-0.006219296478991915,9,-0.009124187871900542,8
K4_M2_decile_actionable_oc_high_market_vol,4,2,decile,actionable_oc,high_market_vol,-0.09360110198558035,-1.0446551560890662,-0.5223275780445331,0.12633917536357162,441,True,896,112,-0.005200061221421131,8,-0.006240073465705358,8,-0.004668861139602394,6
K3_M2_decile_actionable_oc_high_market_vol,3,2,decile,actionable_oc,high_market_vol,-0.09409011588927788,-0.9334336893777565,-0.46671684468887825,0.10150064833979155,360,True,1008,112,-0.005227228660515438,8,-0.006272674392618525,8,-0.007649539797024349,6
K2_M2_decile_source_cc_high_market_vol,2,2,decile,source_cc,high_market_vol,-0.09463429888318912,-0.8449490971713316,-0.4224745485856658,0.12829341697089391,360,True,1120,112,-0.005257461049066063,6,-0.006308953258879275,6,-0.01002460169366453,5
K2_M3_decile_source_cc_high_market_vol,2,3,decile,source_cc,high_market_vol,-0.09759840862200278,-0.9682381807738375,-0.48411909038691875,0.12237873956745805,359,True,1008,112,-0.005422133812333489,6,-0.006506560574800187,6,-0.008795180834382773,5
K1_M1_decile_source_cc_all,1,1,decile,source_cc,all,-0.21194640052861066,-0.48125885678612784,-0.24062942839306392,0.2771216102213901,541,True,4404,367,-0.011774800029367264,13,-0.006670738843005149,11,-0.012012759038761762,9
K4_M6_decile_source_cc_all,4,6,decile,source_cc,all,-0.14443039514996436,-0.9838582775883128,-0.4919291387941564,0.2989823534201818,485,True,1468,367,-0.008023910841664686,9,-0.006817994442733249,7,-0.004012717129585859,6
K2_M2_decile_actionable_oc_high_market_vol,2,2,decile,actionable_oc,high_market_vol,-0.10282788281282476,-0.9181060965430782,-0.4590530482715391,0.13510272807830195,360,True,1120,112,-0.005712660156268041,6,-0.00685519218752165,6,-0.010614755839285499,5
K3_M1_decile_actionable_oc_all,3,1,decile,actionable_oc,all,-0.15547339664055504,-0.42363323335301084,-0.21181661667650542,0.18001071183289666,526,True,3670,367,-0.008637410924475281,12,-0.0069127707775383275,10,-0.009746333230474276,8
K2_M3_decile_actionable_oc_high_market_vol,2,3,decile,actionable_oc,high_market_vol,-0.10508850658685878,-1.0425447082029637,-0.5212723541014819,0.12908006571734992,360,True,1008,112,-0.0058382503659365976,6,-0.007005900439123917,6,-0.009378578429942247,5
K2_M4_quintile_source_cc_high_noise,2,4,quintile,source_cc,high_noise,-0.09789465289222662,-1.1723910526015167,-0.5861955263007583,0.11397197127470649,456,True,835,256,-0.005438591827345923,9,-0.007010578280301576,9,-0.005408121208985907,7
K2_M1_decile_actionable_oc_all,2,1,decile,actionable_oc,all,-0.12408372221723551,-0.30736616848460624,-0.15368308424230312,0.19793737809506212,360,True,4037,367,-0.006893540123179752,13,-0.007093639319952236,10,-0.01316874779474566,9
K3_M3_quintile_source_cc_high_noise,3,3,quintile,source_cc,high_noise,-0.09985199248216972,-1.1692270782455472,-0.5846135391227736,0.13217347295684528,455,True,854,264,-0.005547332915676096,8,-0.007131638435201024,8,-0.0057611271906993925,6
K4_M6_decile_actionable_oc_all,4,6,decile,actionable_oc,all,-0.15348155825233592,-1.0455147019913893,-0.5227573509956946,0.3049635661667101,485,True,1468,367,-0.008526753236240883,9,-0.007296882143334289,7,-0.00448086442913731,6
K3_M3_quintile_actionable_oc_high_noise,3,3,quintile,actionable_oc,high_noise,-0.102925158227711,-1.2052126256172244,-0.6026063128086122,0.13534798843051726,455,True,854,264,-0.005718064345983943,8,-0.0072986992909777814,8,-0.00587627168718025,6
K2_M4_quintile_actionable_oc_high_noise,2,4,quintile,actionable_oc,high_noise,-0.10418687303785595,-1.2477469824892926,-0.6238734912446463,0.12037423935300993,456,True,835,256,-0.00578815961321422,9,-0.007440711186167189,9,-0.005638332908342705,7
K1_M4_decile_source_cc_high_market_vol,1,4,decile,source_cc,high_market_vol,-0.11271066890823381,-1.1181613978991447,-0.5590806989495724,0.12332976624892052,339,True,1008,112,-0.006261703828235212,5,-0.007514044593882254,5,-0.008819348203374005,4
K3_M2_decile_actionable_oc_high_noise,3,2,decile,actionable_oc,high_noise,-0.1366548049325339,-1.4059136309931475,-0.7029568154965737,0.16061064262870156,472,True,972,274,-0.007591933607362996,10,-0.008022638861680692,9,-0.008328129237720723,8
K3_M3_decile_source_cc_high_noise,3,3,decile,source_cc,high_noise,-0.11937491369724634,-1.3978327130825094,-0.6989163565412547,0.15299655186982464,471,True,854,264,-0.006631939649847017,8,-0.00802808814695401,8,-0.004763160502647873,6
K3_M2_decile_source_cc_high_noise,3,2,decile,source_cc,high_noise,-0.13662935735427212,-1.4056518246324292,-0.7028259123162146,0.15906140762491425,471,True,972,274,-0.007590519853015119,10,-0.008041870208965157,9,-0.008461179149980265,8
K3_M3_decile_actionable_oc_high_noise,3,3,decile,actionable_oc,high_noise,-0.12059111002936122,-1.4120738879316306,-0.7060369439658153,0.15559150108689349,471,True,854,264,-0.006699506112742291,8,-0.008082384842441535,8,-0.004748042259308866,6
K2_M3_decile_source_cc_high_noise,2,3,decile,source_cc,high_noise,-0.14572152542837793,-1.5274793021842545,-0.7637396510921273,0.16443181557278988,471,True,954,272,-0.008095640301576548,11,-0.008123439303278576,10,-0.009200621619851164,8
K2_M3_quintile_source_cc_high_noise,2,3,quintile,source_cc,high_noise,-0.12293775047766976,-1.2886556653843793,-0.6443278326921896,0.13212892621866698,456,True,954,272,-0.00682987502653721,13,-0.008166552925499438,12,-0.008592352453889432,10
K1_M4_decile_actionable_oc_high_market_vol,1,4,decile,actionable_oc,high_market_vol,-0.12385643362859836,-1.2287344606011743,-0.6143672303005872,0.12816081456156145,359,True,1008,112,-0.006880912979366576,5,-0.008257095575239891,5,-0.009299591319299414,4
K1_M1_decile_actionable_oc_all,1,1,decile,actionable_oc,all,-0.24238317218597216,-0.5503705090507995,-0.27518525452539977,0.3030146779730022,541,True,4404,367,-0.013465731788109562,12,-0.008399630626807672,10,-0.01335759648531411,8
K2_M3_quintile_actionable_oc_high_noise,2,3,quintile,actionable_oc,high_noise,-0.12902677833705567,-1.3524819532186128,-0.6762409766093064,0.1385603739114066,456,True,954,272,-0.007168154352058648,13,-0.008587550417885639,12,-0.008821923290133022,10
K2_M3_decile_actionable_oc_high_noise,2,3,decile,actionable_oc,high_noise,-0.15307351443262304,-1.6045441764425894,-0.8022720882212947,0.1701883257727906,471,True,954,272,-0.008504084135145725,11,-0.008595522984182891,10,-0.009637743695514516,8
K4_M4_decile_source_cc_all,4,4,decile,source_cc,all,-0.21193312721184016,-0.9624574351128072,-0.4812287175564036,0.3273649014598162,542,True,2202,367,-0.011774062622880012,13,-0.009094081770808258,10,-0.009787881941731857,8
K4_M4_decile_actionable_oc_all,4,4,decile,actionable_oc,all,-0.22321154708777033,-1.0136764172923265,-0.5068382086461632,0.3354764428242799,542,True,2202,367,-0.012400641504876131,13,-0.009602992601874128,10,-0.010239714235599036,8
K1_M2_decile_source_cc_high_market_vol,1,2,decile,source_cc,high_market_vol,-0.14609355183335138,-1.1858242843616182,-0.5929121421808091,0.14679424427384172,360,True,1232,112,-0.008116308435186188,6,-0.009739570122223425,6,-0.01090668913076042,5
K1_M6_decile_source_cc_high_market_vol,1,6,decile,source_cc,high_market_vol,-0.14946840889156027,-1.9064848072903096,-0.9532424036451548,0.15300718225776674,441,True,784,112,-0.00830380049397557,7,-0.009964560592770684,7,-0.009438431900341224,5
K1_M2_quintile_source_cc_all,1,2,quintile,source_cc,all,-0.2039533586582073,-0.5052102022744793,-0.25260510113723966,0.24402584376918945,531,True,4037,367,-0.011330742147678183,14,-0.010409622826338222,11,-0.012422825723693529,9
K1_M3_decile_source_cc_high_market_vol,1,3,decile,source_cc,high_market_vol,-0.15641359703754243,-1.3965499735494853,-0.6982749867747426,0.15228847160705453,441,True,1120,112,-0.008689644279863466,8,-0.010427573135836159,8,-0.008658063355577688,5
K1_M2_decile_actionable_oc_high_market_vol,1,2,decile,actionable_oc,high_market_vol,-0.157497139140949,-1.2783858696505601,-0.6391929348252801,0.15378254545516926,441,True,1232,112,-0.008749841063386056,6,-0.010499809276063267,6,-0.011362084744795992,5
K1_M6_decile_actionable_oc_high_market_vol,1,6,decile,actionable_oc,high_market_vol,-0.15785787378337962,-2.0134932880533114,-1.0067466440266557,0.16099084561969298,441,True,784,112,-0.008769881876854423,7,-0.010523858252225309,7,-0.009748711055884113,5
K1_M3_decile_actionable_oc_high_market_vol,1,3,decile,actionable_oc,high_market_vol,-0.16691639025928165,-1.4903249130293006,-0.7451624565146503,0.1627823726429508,441,True,1120,112,-0.009273132792182316,8,-0.011127759350618778,8,-0.009106282982052868,5
K4_M3_decile_source_cc_all,4,3,decile,source_cc,all,-0.2125336266937388,-0.8273009991971151,-0.41365049959855754,0.2941174492022838,542,True,2569,367,-0.011807423705207713,11,-0.011153521639187794,9,-0.009558828659363536,7
K1_M2_quintile_actionable_oc_all,1,2,quintile,actionable_oc,all,-0.22604721857546728,-0.5599386142567927,-0.27996930712839635,0.2606270813809886,531,True,4037,367,-0.012558178809748183,14,-0.011612632207070619,11,-0.01331810213849959,9
K4_M3_decile_actionable_oc_all,4,3,decile,actionable_oc,all,-0.2253745985831363,-0.8772853195139597,-0.43864265975697986,0.303742935541712,542,True,2569,367,-0.012520811032396457,12,-0.011671649871124396,10,-0.010072766139117343,7
K2_M6_decile_source_cc_all,2,6,decile,source_cc,all,-0.24910981373375018,-1.1312888907073124,-0.5656444453536562,0.36597842761518434,331,True,2202,367,-0.013839434096319455,11,-0.01260446225863603,8,-0.020783482773573794,7
K4_M2_decile_source_cc_all,4,2,decile,source_cc,all,-0.22536292638345412,-0.767584899126206,-0.383792449563103,0.30692676394214713,519,True,2936,367,-0.01252016257685856,12,-0.012635453883316211,10,-0.010718955684958613,7
K3_M6_decile_source_cc_all,3,6,decile,source_cc,all,-0.2864906560449464,-1.5612569811713701,-0.7806284905856851,0.34670821546127967,541,True,1835,367,-0.01591614755805258,11,-0.012779089176977787,9,-0.013129570172179911,7
K3_M2_quintile_source_cc_all,3,2,quintile,source_cc,all,-0.23915838003574566,-0.7240641236322909,-0.36203206181614545,0.23618643238087383,541,True,3303,367,-0.013286576668652537,14,-0.013085390817773209,12,-0.016104206806322827,10
K4_M2_decile_actionable_oc_all,4,2,decile,actionable_oc,all,-0.2377419720708431,-0.8097478612767136,-0.4048739306383568,0.31389143244819906,519,True,2936,367,-0.013207887337269061,12,-0.013125317775778305,10,-0.01122346594081259,7
K3_M6_decile_actionable_oc_all,3,6,decile,actionable_oc,all,-0.2973841439272308,-1.6206220377505764,-0.8103110188752882,0.3547193524549943,541,True,1835,367,-0.016521341329290597,11,-0.013345171518178395,9,-0.013698955502471771,7
K3_M4_quintile_source_cc_all,3,4,quintile,source_cc,all,-0.24950039755265976,-0.9711965650161921,-0.48559828250809606,0.259810286055742,542,True,2569,367,-0.013861133197369988,13,-0.013460502129572909,11,-0.012565266696696975,8
K3_M3_quintile_source_cc_all,3,3,quintile,source_cc,all,-0.24255380967569992,-0.8261369539363076,-0.4130684769681538,0.2488759269225451,541,True,2936,367,-0.013475211648649994,13,-0.01350016405225718,11,-0.013131932128775397,9
