variant,threshold,pressure_state,activation_state,exit,leg,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q50_edge20_always_next_0934_close_negative_signal_bull_c10,q50,edge20,always,next_0934_close,negative_signal_bull,10,0.6702924135500135,0.07775295730896216,49.0,False,47,0.6170212765957447,0.2476894053052372,0.42260300824477626,0.5784270886831233,0.03723846741944519,6,2,0.038427336693220175,5,2,0.042637755699312635,4,1
q50_edge33_edge40_next_0934_close_both_reversal_c5,q50,edge33,edge40,next_0934_close,both_reversal,5,0.5828391015285503,0.21647247324679308,,True,107,0.5700934579439252,0.31872871560871885,0.2641103859198315,0.9035642644042753,0.032379950084919465,5,0,0.03842633842147676,4,0,0.03392014169114935,3,0
q40_edge25_edge10_next_0934_close_both_reversal_c10,q40,edge25,edge10,next_0934_close,both_reversal,10,0.6006981864918156,0.20392517475057187,,True,83,0.5542168674698795,0.5631222090185247,0.03757597747329089,0.8581276015913557,0.03337212147176753,7,2,0.038420772946188335,6,1,0.01067643592658619,5,1
q60_edge33_edge20_next_open_both_reversal_c5,q60,edge33,edge20,next_open,both_reversal,5,0.5611880886070915,0.15916854417122314,,True,76,0.5657894736842105,0.31638446935958664,0.24480361924750482,0.9264980046512027,0.031177116033727303,8,0,0.03833337395174154,6,0,0.03347243428527908,5,0
q40_edge20_edge20_next_open_both_reversal_c10,q40,edge20,edge20,next_open,both_reversal,10,0.572469707484078,0.196225565494918,,True,76,0.5921052631578947,0.31811098462556264,0.25435872285851535,0.8995054892800848,0.031803872638004334,8,1,0.038021455571900856,7,0,0.01847579969317137,6,0
q60_edge33_always_next_open_negative_signal_bull_c10,q60,edge33,always,next_open,negative_signal_bull,10,0.6431855954330117,0.10331709867398027,55.0,False,52,0.5961538461538461,0.25742756156739555,0.38575803386561613,0.6135319584015969,0.03573253307961176,5,2,0.03762570049292679,5,2,0.047385678875607316,3,2
q50_edge25_edge10_next_open_negative_signal_bull_c5,q50,edge25,edge10,next_open,negative_signal_bull,5,0.5656455692801867,0.047183317828760486,23.0,False,36,0.6666666666666666,0.24652516004790936,0.31912040923227736,0.607143116988491,0.03142475384889926,3,4,0.037461342885720804,3,3,0.03962084512744054,3,1
q50_all_edge40_next_open_negative_signal_bull_c10,q50,all,edge40,next_open,negative_signal_bull,10,0.4159042841279006,0.2542909065920513,67.0,False,61,0.5737704918032787,-0.0013273016107942966,0.4172315857386949,0.8192740291067933,0.023105793562661143,7,2,0.03742745853541122,4,2,0.04492695330614229,2,2
q40_all_edge20_next_0934_close_negative_signal_bull_c10,q40,all,edge20,next_0934_close,negative_signal_bull,10,0.4207664010802802,0.401284371352143,265.0,False,69,0.5797101449275363,-0.16220728764132974,0.5829736887216099,1.067697716024791,0.023375911171126678,8,2,0.037424322499782815,5,2,0.0604971105219733,3,2
q50_edge33_edge40_next_open_both_reversal_c10,q50,edge33,edge40,next_open,both_reversal,10,0.48801607083343856,0.20846638259569708,,True,107,0.5514018691588785,0.19106019280013975,0.2969558780332988,1.0307776613165232,0.02711200393519103,8,0,0.037278646496089266,5,0,0.03510294102703934,4,0
q40_all_edge10_next_0934_close_negative_signal_bull_c5,q40,all,edge10,next_0934_close,negative_signal_bull,5,0.4144072191787608,0.34767237677915874,246.0,False,66,0.5303030303030303,-0.2570825146874476,0.6714897338662084,1.0961472300448467,0.023022623287708932,6,1,0.03701908482540818,4,1,0.05664243793388659,2,1
q60_edge20_always_next_open_positive_signal_inverse_c5,q60,edge20,always,next_open,positive_signal_inverse,5,0.4280943996747365,0.22675442385504058,,True,60,0.5333333333333333,0.3699005368665401,0.058193862808196384,1.375043417391475,0.02378302220415203,8,0,0.03687738306145763,5,0,0.011168519065135857,4,0
q60_edge20_edge20_next_0934_close_both_reversal_c5,q60,edge20,edge20,next_0934_close,both_reversal,5,0.6025836689199849,0.13687444466276769,,True,54,0.5925925925925926,0.638865316508311,-0.03628164758832608,0.8081238223196356,0.03347687049555472,7,1,0.036675071851383446,6,0,0.011633140420856752,5,0
q60_edge33_edge20_next_0934_close_both_reversal_c5,q60,edge33,edge20,next_0934_close,both_reversal,5,0.6141454196512521,0.16797946372586067,,True,76,0.5657894736842105,0.49119116457182144,0.1229542550794307,0.8575047003326122,0.03411918998062512,6,0,0.03666107668391232,5,0,0.025904861418882864,4,0
q40_edge25_always_next_open_negative_signal_bull_c10,q40,edge25,always,next_open,negative_signal_bull,10,0.6095507843225489,0.116230233019123,42.0,False,65,0.6,0.05291255493681701,0.5566382293857319,0.6424828447468547,0.03386393246236383,6,1,0.03665924098330713,5,1,0.041120661055341325,4,0
q60_edge33_always_next_0934_close_negative_signal_bull_c10,q60,edge33,always,next_0934_close,negative_signal_bull,10,0.68315468908185,0.13098271471106473,194.0,False,52,0.5961538461538461,0.20766597895986216,0.4754887101219878,0.6479249347421819,0.037953038282325,5,2,0.03655152431845799,5,2,0.051768120776376624,3,2
q60_edge20_edge40_next_open_both_reversal_c10,q60,edge20,edge40,next_open,both_reversal,10,0.5172307638979824,0.16583224366968483,,True,61,0.5409836065573771,0.44269574394579636,0.07453501995218603,0.9707651292996361,0.0287350424387768,7,1,0.036448234362863347,5,0,0.01427555106084269,4,0
q40_edge33_edge20_next_open_both_reversal_c5,q40,edge33,edge20,next_open,both_reversal,5,0.5396486499739658,0.21544289909118755,,True,108,0.5740740740740741,0.20430899355278576,0.33533965642118,0.963478078474904,0.02998048055410921,7,0,0.03637445609968291,5,0,0.0394759370857346,4,0
q60_edge20_always_next_open_negative_signal_bull_c10,q60,edge20,always,next_open,negative_signal_bull,10,0.6237455425820386,0.04083386652273188,75.0,False,38,0.631578947368421,0.3742431405608716,0.24950240202116702,0.6166356594640493,0.03465253014344659,4,3,0.036329696969528584,4,3,0.03500543507672308,4,2
q50_edge25_edge10_next_0934_close_negative_signal_bull_c10,q50,edge25,edge10,next_0934_close,negative_signal_bull,10,0.5878648409865289,0.0774450929283204,54.0,False,36,0.5833333333333334,0.25888966249335266,0.32897517849317626,0.6698858748060672,0.03265915783258494,4,4,0.036255002268260256,4,3,0.03704448254429435,4,1
q40_edge33_always_next_0934_close_both_reversal_c10,q40,edge33,always,next_0934_close,both_reversal,10,0.6882134026771346,0.30809605029589104,,True,173,0.5491329479768786,0.41576043749679237,0.27245296518034223,0.8267142229236212,0.03823407792650748,6,0,0.03604768205135844,6,0,0.02696772639228384,5,0
q40_edge33_edge10_next_open_both_reversal_c5,q40,edge33,edge10,next_open,both_reversal,5,0.47617909503572786,0.2082452267933843,,True,97,0.5773195876288659,0.23592554518682418,0.24025354984890368,1.0811772403339082,0.026454394168651547,10,1,0.03599305009922145,7,1,0.021947284200926554,6,1
q60_edge25_always_next_open_positive_signal_inverse_c5,q60,edge25,always,next_open,positive_signal_inverse,5,0.39008694936358923,0.23195605234073136,,True,63,0.5238095238095238,0.34765279726437026,0.04243415209921897,1.5090184053971996,0.02167149718686607,8,0,0.03582673568085914,5,0,0.009855209839387738,4,0
q40_edge33_edge20_next_0934_close_both_reversal_c5,q40,edge33,edge20,next_0934_close,both_reversal,5,0.6217754614538759,0.2232979027519539,,True,108,0.5648148148148148,0.4115070248643331,0.21026843658954275,0.8469819359022093,0.03454308119188199,6,0,0.03541063219985569,5,0,0.03713338632768904,4,0
q50_edge25_edge20_next_0934_close_negative_signal_bull_c5,q50,edge25,edge20,next_0934_close,negative_signal_bull,5,0.5810146261378497,0.05380446750143229,15.0,False,35,0.6,0.31721670898305376,0.26379791715479595,0.68638952503301,0.03227859034099165,4,6,0.03538468283743274,4,4,0.04033223657281795,3,3
q50_edge25_edge10_next_open_negative_signal_bull_c10,q50,edge25,edge10,next_open,negative_signal_bull,10,0.5296455692801867,0.04838017297923471,23.0,False,36,0.6111111111111112,0.22852516004790935,0.30112040923227734,0.6389703486115089,0.02942475384889926,4,4,0.0352613428857208,3,3,0.03720417846077387,3,1
q60_edge33_edge40_next_open_both_reversal_c5,q60,edge33,edge40,next_open,both_reversal,5,0.48832717672731285,0.18664391265850547,,True,84,0.5357142857142857,0.29117917857447195,0.1971479981528409,1.0403600053213162,0.027129287595961823,9,0,0.03512906624660824,6,0,0.027287396955347144,5,0
q40_edge25_always_next_0934_close_negative_signal_bull_c10,q40,edge25,always,next_0934_close,negative_signal_bull,10,0.6206052634586585,0.13774507167367883,46.0,False,65,0.5846153846153846,0.051894908265234574,0.5687103551934239,0.6893439221822484,0.03447807019214769,7,1,0.03507104566984793,6,1,0.04200365215669239,5,0
q40_edge33_always_next_0934_close_negative_signal_bull_c5,q40,edge33,always,next_0934_close,negative_signal_bull,5,0.7457378612075792,0.18995314822034587,47.0,False,77,0.5844155844155844,0.1409870646751673,0.6047507965324119,0.6002551038743261,0.041429881178198846,5,0,0.03504611372825383,5,0,0.05395971299873382,3,0
q60_all_edge40_next_open_both_reversal_c10,q60,all,edge40,next_open,both_reversal,10,0.39310758252573796,0.21648892086703564,22.0,False,98,0.5204081632653061,0.17893521034695403,0.21417237217878393,1.320920897210392,0.021839310140318775,9,0,0.03484719238059419,6,0,0.02186488668629291,5,0
q60_all_edge40_next_0934_close_both_reversal_c10,q60,all,edge40,next_0934_close,both_reversal,10,0.46599472569959066,0.2154489847370362,,True,98,0.5714285714285714,0.3803128668873871,0.08568185881220358,1.1317038823730157,0.02588859587219948,7,0,0.03462844526070209,5,0,0.012927084970473818,4,0
q40_edge33_always_next_open_negative_signal_bull_c5,q40,edge33,always,next_open,negative_signal_bull,5,0.6790346581730647,0.17733389805556088,46.0,False,77,0.6233766233766234,0.13643662415986169,0.5425980340132031,0.5885044499155204,0.03772414767628138,5,0,0.03438293412279404,5,0,0.04835559335906573,3,0
q40_edge25_edge40_next_open_both_reversal_c5,q40,edge25,edge40,next_open,both_reversal,5,0.48856618549183095,0.22123889616182574,,True,99,0.5555555555555556,0.266525332714313,0.22204085277751795,1.039851056550587,0.027142565860657275,7,1,0.0338018633949197,6,0,0.016380583467777248,5,0
q40_edge20_always_next_open_negative_signal_bull_c5,q40,edge20,always,next_open,negative_signal_bull,5,0.5753393174093807,0.10808989768040371,42.0,False,54,0.6481481481481481,0.10357580294780477,0.47176351446157594,0.6772068798326208,0.03196329541163226,6,2,0.033778476522429254,5,2,0.03139974285118225,5,1
q40_all_edge10_next_0934_close_both_reversal_c10,q40,all,edge10,next_0934_close,both_reversal,10,0.3351127213810693,0.24759535629871993,34.0,False,127,0.5354330708661418,0.18436860998401372,0.15074411139705557,1.629169181091849,0.018617373410059406,8,1,0.03374004985127857,5,1,0.01939252484137886,4,1
q60_edge33_edge20_next_open_both_reversal_c10,q60,edge33,edge20,next_open,both_reversal,10,0.4851880886070914,0.16829705926777552,,True,76,0.5526315789473685,0.2783844693595866,0.2068036192475048,1.0613196333958113,0.02695489381150508,9,0,0.033666707285074864,7,0,0.02922243428527908,6,0
q60_edge25_edge10_next_0934_close_negative_signal_bull_c5,q60,edge25,edge10,next_0934_close,negative_signal_bull,5,0.550649951674393,0.06729674490952464,91.0,False,27,0.5555555555555556,0.3155853332544962,0.2350646184198968,0.7235924815467225,0.030591663981910724,3,5,0.03357400964745119,3,4,0.03029395039187178,3,2
q60_edge20_edge20_next_0934_close_both_reversal_c10,q60,edge20,edge20,next_0934_close,both_reversal,10,0.5485836689199849,0.1428763231904234,,True,54,0.5925925925925926,0.611865316508311,-0.0632816475883261,0.8785573561529151,0.030476870495554715,7,1,0.03340840518471678,6,0,0.008549807087523417,5,0
q60_edge20_always_next_open_positive_signal_inverse_c10,q60,edge20,always,next_open,positive_signal_inverse,10,0.36809439967473645,0.23819250908167472,,True,60,0.5333333333333333,0.3399005368665401,0.028193862808196357,1.585594311705469,0.020449688870818692,8,0,0.03327738306145763,5,0,0.007835185731802521,4,0
q50_edge25_edge20_next_0934_close_negative_signal_bull_c10,q50,edge25,edge20,next_0934_close,negative_signal_bull,10,0.5460146261378497,0.05581507587484633,15.0,False,35,0.6,0.30021670898305375,0.24579791715479593,0.721230411092631,0.030334145896547204,4,6,0.033184682837432734,4,4,0.03808223657281795,3,3
q40_all_edge40_next_0934_close_negative_signal_bull_c5,q40,all,edge40,next_0934_close,negative_signal_bull,5,0.42420842529478475,0.3343738405463979,265.0,False,75,0.56,-0.19596868176381987,0.6201771070586046,1.0708210830506835,0.023567134738599154,6,2,0.03312763220002328,4,2,0.05407292522393161,2,2
q40_all_edge10_next_0934_close_negative_signal_bull_c10,q40,all,edge10,next_0934_close,negative_signal_bull,10,0.3484072191787607,0.35896872087523074,265.0,False,66,0.5303030303030303,-0.2900825146874476,0.6384897338662083,1.2894432166828451,0.019355956621042263,7,1,0.03308575149207484,4,1,0.05272577126721992,2,1
q40_all_edge10_next_open_both_reversal_c10,q40,all,edge10,next_open,both_reversal,10,0.23090459587038137,0.3102893051392155,54.0,False,127,0.5354330708661418,0.07395034266126044,0.15695425320912093,2.228668625653264,0.012828033103910076,9,1,0.0329068185041277,6,1,0.014804333541022036,5,1
q40_edge20_edge20_next_0934_close_both_reversal_c5,q40,edge20,edge20,next_0934_close,both_reversal,5,0.5717640516120223,0.20063615619557582,,True,76,0.5789473684210527,0.44985856340262376,0.1219054882093985,0.8523068295346727,0.031764669534001234,7,1,0.032861316759954386,6,0,0.01103636732264481,5,0
q40_edge33_edge10_next_0934_close_both_reversal_c5,q40,edge33,edge10,next_0934_close,both_reversal,5,0.5345328995788409,0.2082129764969505,,True,97,0.5360824742268041,0.3753845274717358,0.15914837210710508,0.9852201510021699,0.029696272198824494,7,1,0.03275830860243442,6,1,0.01839966567777614,5,1
q60_edge33_edge40_next_0934_close_both_reversal_c5,q60,edge33,edge40,next_0934_close,both_reversal,5,0.5377941495236869,0.20460735061694485,,True,84,0.5595238095238095,0.4380807801274921,0.0997133693961948,0.979245654689849,0.02987745275131594,6,0,0.03275671087760124,5,0,0.01855467237738631,4,0
q50_edge25_edge40_next_0934_close_negative_signal_bull_c5,q50,edge25,edge40,next_0934_close,negative_signal_bull,5,0.5032086860403484,0.11460845918366827,75.0,False,42,0.5714285714285714,0.15314291255560597,0.35006577348474244,0.7925188184053199,0.02795603811335269,6,5,0.03272037896015983,5,4,0.0353871523142783,4,3
q60_edge20_edge10_next_open_positive_signal_inverse_c5,q60,edge20,edge10,next_open,positive_signal_inverse,5,0.42820354697913754,0.1225304306403884,,True,28,0.6428571428571429,0.44593556786792277,-0.017732020888785227,1.1467077931259049,0.02378908594328542,7,4,0.03255825954313445,5,3,0.003634855463754083,4,3
q50_edge20_edge20_next_open_positive_signal_inverse_c5,q50,edge20,edge20,next_open,positive_signal_inverse,5,0.4575901712684435,0.15701719143851892,,True,42,0.6428571428571429,0.30235421463868517,0.1552359566297583,1.084223438285228,0.025421676181580193,4,2,0.032463504481287965,3,1,0.015575655000796329,2,1
q50_edge25_edge20_next_open_negative_signal_bull_c5,q50,edge25,edge20,next_open,negative_signal_bull,5,0.5168649031114426,0.05041179195738613,36.0,False,35,0.6285714285714286,0.2490520890367336,0.267812814074709,0.6496715842791324,0.02871471683952459,4,6,0.03241326416018368,4,4,0.03723474481564775,3,3
q60_edge20_edge20_next_open_positive_signal_inverse_c5,q60,edge20,edge20,next_open,positive_signal_inverse,5,0.45538435435936386,0.12051783908682595,,True,33,0.6363636363636364,0.310492812039439,0.14489154231992485,1.089475262091855,0.025299130797742438,5,2,0.032316450020682654,4,1,0.014824746669189879,3,1
q60_all_edge10_next_0934_close_negative_signal_bull_c5,q60,all,edge10,next_0934_close,negative_signal_bull,5,0.436579748887274,0.14167084622707662,55.0,False,40,0.55,0.01760175217355231,0.4189779967137217,0.9624966482974754,0.024254430493737447,5,2,0.032232761444494946,4,2,0.03851990692596322,2,2
q40_edge20_edge10_next_0934_close_both_reversal_c5,q40,edge20,edge10,next_0934_close,both_reversal,5,0.513511313780505,0.2105489847293635,,True,73,0.547945205479452,0.5075786637319893,0.00593265004851562,0.9711672885682543,0.028528406321139163,7,2,0.03214164809876763,6,1,0.0015272185358247148,5,1
q60_edge25_always_next_open_positive_signal_inverse_c10,q60,edge25,always,next_open,positive_signal_inverse,10,0.3270869493635892,0.24429022195266561,,True,63,0.5238095238095238,0.31665279726437023,0.01043415209921894,1.7843829826610393,0.018171497186866066,8,0,0.0320934023475258,5,0,0.006355209839387736,4,0
q40_edge20_always_next_0934_close_both_reversal_c10,q40,edge20,always,next_0934_close,both_reversal,10,0.5356285972209807,0.30645124493173803,,True,133,0.5413533834586466,0.4191266376207966,0.11650195960018406,1.0622207465243276,0.02975714429005448,9,0,0.03199927670620918,7,0,-0.0018364883276536699,6,0
q60_edge33_edge20_next_0934_close_both_reversal_c10,q60,edge33,edge20,next_0934_close,both_reversal,10,0.5381454196512521,0.17703578448612214,,True,76,0.5657894736842105,0.4531911645718214,0.08495425507943066,0.9693152909797875,0.029896967758402893,7,0,0.03199441001724566,6,0,0.02165486141888286,5,0
q60_edge25_edge10_next_0934_close_negative_signal_bull_c10,q60,edge25,edge10,next_0934_close,negative_signal_bull,10,0.523649951674393,0.07070224210856811,91.0,False,27,0.5555555555555556,0.3025853332544962,0.22106461841989677,0.75135338738712,0.029091663981910723,3,5,0.031974009647451195,3,4,0.02854395039187178,3,2
q50_edge33_edge40_next_0934_close_both_reversal_c10,q50,edge33,edge40,next_0934_close,both_reversal,10,0.47583910152855025,0.23219152912724406,,True,107,0.5700934579439252,0.2657287156087188,0.21011038591983144,1.0962373255225126,0.026435505640475015,5,0,0.03182633842147675,4,0,0.027253475024482676,3,0
q60_edge25_edge10_next_open_negative_signal_bull_c5,q60,edge25,edge10,next_open,negative_signal_bull,5,0.4781490539588643,0.04151607045640343,53.0,False,27,0.6296296296296297,0.2861122247986032,0.1920368291602611,0.7160599570037306,0.026563836331048016,3,5,0.031628241864299314,3,4,0.029743933579625154,3,2
q50_edge25_edge20_next_open_positive_signal_inverse_c5,q50,edge25,edge20,next_open,positive_signal_inverse,5,0.44423182110368387,0.15823969901252635,,True,45,0.6444444444444445,0.3300456072209106,0.11418621388277328,1.1168267675772854,0.024679545616871326,4,2,0.03157294780363732,3,1,0.014462459153733028,2,1
q60_edge25_edge10_next_open_positive_signal_inverse_c5,q60,edge25,edge10,next_open,positive_signal_inverse,5,0.4124438362701601,0.12372843867443603,,True,30,0.6333333333333333,0.46152324559304136,-0.04907940932288124,1.1905241421610175,0.02291354645945334,7,4,0.03150761216253596,5,3,0.002321546238005965,4,3
q40_all_edge40_next_0934_close_both_reversal_c10,q40,all,edge40,next_0934_close,both_reversal,10,0.39142746215235913,0.2440635958136068,,True,153,0.5490196078431373,0.09230771385493819,0.29911974829742094,1.4107225389997489,0.021745970119575506,7,0,0.031395548266096605,5,0,0.026821400683172847,4,0
q60_edge20_always_next_0934_close_negative_signal_bull_c5,q60,edge20,always,next_0934_close,negative_signal_bull,5,0.6107437171538403,0.05879455680865421,49.0,False,38,0.6052631578947368,0.3172907091223086,0.29345300803153174,0.6413173884101404,0.03393020650854669,4,3,0.031324126189924015,4,3,0.033342075903525774,3,2
q60_edge25_edge20_next_open_positive_signal_inverse_c5,q60,edge25,edge20,next_open,positive_signal_inverse,5,0.43962464365038645,0.12167662910019021,,True,35,0.6285714285714286,0.3441906235826978,0.09543402006768864,1.1285308864822141,0.024423591313910357,5,2,0.03126580264008416,4,1,0.013511437443441762,3,1
q40_edge20_edge20_next_open_positive_signal_inverse_c5,q40,edge20,edge20,next_open,positive_signal_inverse,5,0.4685371321681683,0.15602935923842476,,True,46,0.6304347826086957,0.30853979148502797,0.1599973406831403,1.0588915045480882,0.026029840676009348,6,2,0.03122091549133009,5,1,0.014022418763348985,4,1
q40_all_edge20_next_open_negative_signal_bull_c5,q40,all,edge20,next_open,negative_signal_bull,5,0.33925898706474633,0.31811075045657683,210.0,False,69,0.5652173913043478,-0.08166954514947433,0.42092853221422066,1.074228657099825,0.01884772150359702,10,2,0.031009267153256234,7,2,0.04615251599189817,4,2
q60_edge20_edge10_next_open_positive_signal_inverse_c10,q60,edge20,edge10,next_open,positive_signal_inverse,10,0.4002035469791375,0.1257682337491125,,True,28,0.6428571428571429,0.43193556786792275,-0.03173202088878524,1.2144428704687813,0.022233530387729863,7,4,0.03082492620980112,5,3,0.0021348554637540818,4,3
q40_edge20_always_next_open_negative_signal_bull_c10,q40,edge20,always,next_open,negative_signal_bull,10,0.5213393174093807,0.11865368884040982,42.0,False,54,0.6111111111111112,0.07657580294780475,0.4447635144615759,0.737760861580696,0.02896329541163226,7,2,0.03077847652242925,6,2,0.028066409517848917,6,1
q40_edge33_always_next_0934_close_negative_signal_bull_c10,q40,edge33,always,next_0934_close,negative_signal_bull,10,0.6687378612075792,0.20816777480485413,62.0,False,77,0.5844155844155844,0.10298706467516727,0.5657507965324119,0.6618930720370534,0.03715210340042106,5,0,0.030646113728253824,5,0,0.049459712998733814,3,0
q40_all_edge40_next_open_both_reversal_c10,q40,all,edge40,next_open,both_reversal,10,0.2884170061682241,0.26101304493668265,23.0,False,153,0.5228758169934641,-0.0656775930056146,0.3540945991738387,1.9659144002732327,0.016023167009345782,7,0,0.030489454454602626,5,0,0.02510246031756287,4,0
q40_edge25_edge20_next_open_positive_signal_inverse_c5,q40,edge25,edge20,next_open,positive_signal_inverse,5,0.45517878200340867,0.15723647390423812,,True,49,0.6326530612244898,0.3362311840672534,0.11894759793615528,1.0899673017150497,0.02528771011130048,6,2,0.03033035881367945,5,1,0.012909222916285684,4,1
q60_edge20_edge20_next_open_positive_signal_inverse_c10,q60,edge20,edge20,next_open,positive_signal_inverse,10,0.42238435435936383,0.12405028374051007,,True,33,0.6363636363636364,0.294492812039439,0.12789154231992483,1.1627561100436634,0.0234657974644091,5,2,0.030316450020682655,4,1,0.013158080002523212,3,1
q50_edge25_edge20_next_open_negative_signal_bull_c10,q50,edge25,edge20,next_open,negative_signal_bull,10,0.4818649031114426,0.05435399578666802,36.0,False,35,0.6,0.23205208903673358,0.249812814074709,0.6864837806753227,0.026770272395080143,4,6,0.030213264160183682,4,4,0.03498474481564775,3,3
q50_edge25_edge40_next_0934_close_negative_signal_bull_c10,q50,edge25,edge40,next_0934_close,negative_signal_bull,10,0.46120868604034837,0.12315898052915003,75.0,False,42,0.5714285714285714,0.13214291255560595,0.3290657734847424,0.853848518450364,0.025622704780019354,6,5,0.030187045626826496,5,4,0.0326371523142783,4,3
q40_edge33_edge10_next_open_both_reversal_c10,q40,edge33,edge10,next_open,both_reversal,10,0.3791790950357278,0.22308336379128396,,True,97,0.5567010309278351,0.18792554518682414,0.19125354984890364,1.3445730699562628,0.021065505279762656,10,1,0.030059716765888107,7,1,0.016113950867593218,6,1
q60_edge25_edge10_next_open_negative_signal_bull_c10,q60,edge25,edge10,next_open,negative_signal_bull,10,0.4511490539588643,0.04498256515633793,53.0,False,27,0.5925925925925926,0.2731122247986032,0.1780368291602611,0.7478313166316013,0.025063836331048014,4,5,0.03002824186429931,3,4,0.027993933579625152,3,2
q60_edge33_edge40_next_open_both_reversal_c10,q60,edge33,edge40,next_open,both_reversal,10,0.4043271767273128,0.19883632401352055,,True,84,0.5238095238095238,0.24917917857447192,0.15514799815284086,1.2441312212803077,0.022462620929295154,9,0,0.0299957329132749,6,0,0.022204063622013808,5,0
q40_edge33_always_next_open_negative_signal_bull_c10,q40,edge33,always,next_open,negative_signal_bull,10,0.6020346581730647,0.19570804521921203,47.0,False,77,0.5974025974025974,0.09843662415986165,0.503598034013203,0.6554687718132572,0.033446369898503595,6,0,0.029982934122794038,6,0,0.04385559335906573,4,0
q50_edge20_edge40_next_0934_close_both_reversal_c5,q50,edge20,edge40,next_0934_close,both_reversal,5,0.44391672665825066,0.2020244347090734,,True,78,0.5512820512820513,0.4243380744267147,0.019578652231535987,1.0977698671996738,0.024662040369902813,7,1,0.02994962531301238,6,0,0.006768556471792623,5,0
q60_all_edge10_next_0934_close_negative_signal_bull_c10,q60,all,edge10,next_0934_close,negative_signal_bull,10,0.396579748887274,0.14463015805672122,55.0,False,40,0.55,-0.0023982478264477063,0.3989779967137217,1.046968601355828,0.02203220827151522,5,2,0.02989942811116161,4,2,0.03618657359262989,2,2
q50_edge20_edge10_next_open_positive_signal_inverse_c5,q50,edge20,edge10,next_open,positive_signal_inverse,5,0.3883079432005011,0.16357127810322306,,True,37,0.6216216216216216,0.4269075499635885,-0.03859960676308738,1.2645230492016828,0.02157266351113895,8,3,0.029898552624558695,6,2,0.0012699219710034422,5,2
q50_edge20_edge20_next_open_positive_signal_inverse_c10,q50,edge20,edge20,next_open,positive_signal_inverse,10,0.41559017126844344,0.1624155367964477,,True,42,0.6428571428571429,0.28135421463868515,0.1342359566297583,1.1817651686015476,0.02308834284824686,4,2,0.02986350448128796,3,1,0.01340898833412966,2,1
q60_edge25_always_next_0934_close_positive_signal_inverse_c5,q60,edge25,always,next_0934_close,positive_signal_inverse,5,0.34639347813903143,0.2656348620382333,,True,63,0.5555555555555556,0.5049752462070987,-0.15858176806806723,1.5916427825843902,0.01924408211883508,8,0,0.029818007084844035,5,0,-0.004753747619888578,4,0
q60_edge20_always_next_0934_close_positive_signal_inverse_c5,q60,edge20,always,next_0934_close,positive_signal_inverse,5,0.37778035547793,0.26080453049181673,,True,60,0.5666666666666667,0.5373947760443498,-0.15961442056641983,1.459405369865777,0.020987797526551666,8,0,0.02974916358495386,5,0,-0.004839801994751296,4,0
q40_edge33_edge20_next_open_both_reversal_c10,q40,edge33,edge20,next_open,both_reversal,10,0.4316486499739657,0.23130608991755602,,True,108,0.5648148148148148,0.1503089935527857,0.28133965642118,1.1929601641509837,0.023980480554109205,8,0,0.029707789433016232,6,0,0.0332259370857346,5,0
q40_edge20_edge10_next_open_positive_signal_inverse_c5,q40,edge20,edge10,next_open,positive_signal_inverse,5,0.4145591953876122,0.1610245346067292,,True,40,0.625,0.4330931268099313,-0.018533931422319072,1.1844492893373757,0.0230310664104229,8,3,0.029676249720426574,6,2,0.0009920433408382907,5,2
q50_edge33_edge20_next_0934_close_negative_signal_bull_c5,q50,edge33,edge20,next_0934_close,negative_signal_bull,5,0.4951274833714969,0.17121828744162562,215.0,False,43,0.5813953488372093,0.13263637846716936,0.36249110490432757,0.8486835393527759,0.02750708240952761,6,4,0.029658873319675885,6,2,0.04599553377798927,4,2
q60_edge25_edge10_next_open_positive_signal_inverse_c10,q60,edge25,edge10,next_open,positive_signal_inverse,10,0.3824438362701601,0.12717844707570947,,True,30,0.6333333333333333,0.44652324559304135,-0.06407940932288125,1.270838482076625,0.021246879792786673,7,4,0.029640945495869295,5,3,0.0006548795713392971,4,3
q50_edge33_edge10_next_0934_close_negative_signal_bull_c5,q50,edge33,edge10,next_0934_close,negative_signal_bull,5,0.49145012975764957,0.1882441447570615,158.0,False,42,0.5476190476190477,0.07346003861135397,0.4179900911462956,0.855033948664888,0.027302784986536086,6,2,0.02962735485300163,6,1,0.04124714904425512,4,1
q60_edge20_edge40_next_0934_close_both_reversal_c5,q60,edge20,edge40,next_0934_close,both_reversal,5,0.4754229625179095,0.17998280561130922,,True,61,0.5573770491803278,0.5073400468683955,-0.031917084350486014,1.0228443317773213,0.026412386806550527,8,1,0.029383410293438352,7,0,0.0008483108564843559,6,0
q60_edge20_always_next_0934_close_negative_signal_bull_c10,q60,edge20,always,next_0934_close,negative_signal_bull,10,0.5727437171538403,0.0633461755666433,49.0,False,38,0.6052631578947368,0.2982907091223086,0.2744530080315317,0.6751371583691054,0.031819095397435576,5,3,0.029190792856590684,5,3,0.03109207590352577,4,2
