decision_date,entry_date,exit_date,symbol,weight,signal,entry_price,exit_price,gross_return_contribution,net_return_contribution
2021-09-08,2021-09-09,2021-09-16,TQQQ,1.0,0.11397276494967445,37.68,36.39,-0.03423566878980888,-0.03523566878980888
2021-09-15,2021-09-16,2021-09-23,SOXL,1.0,0.20093919920909542,47.74,46.8921,-0.017760787599497285,-0.018760787599497286
2021-09-22,2021-09-23,2021-09-30,SOXL,1.0,0.05785501943745719,46.8921,41.06,-0.12437276214970105,-0.12537276214970106
2021-10-18,2021-10-19,2021-10-26,TQQQ,1.0,0.04734791729098009,35.26,37.08,0.051616562677254674,0.05061656267725467
2021-10-25,2021-10-26,2021-11-02,TQQQ,1.0,0.05174906042208738,37.08,39.01,0.05204962243797184,0.05104962243797184
2021-11-01,2021-11-02,2021-11-09,SOXL,1.0,0.3495407887628308,49.82,65.27,0.3101164191087915,0.3091164191087915
2021-11-08,2021-11-09,2021-11-16,SOXL,1.0,0.6555497655028659,65.27,62.38,-0.04427761605638114,-0.04527761605638114
2021-11-15,2021-11-16,2021-11-23,SOXL,1.0,0.47456836210919273,62.38,64.83,0.039275408784866794,0.03827540878486679
2021-11-22,2021-11-23,2021-12-01,SOXL,1.0,0.45206391478029295,64.83,67.54,0.041801635045503716,0.040801635045503715
2021-11-30,2021-12-01,2021-12-08,SOXL,1.0,0.2944355484387511,67.54,70.93,0.05019247853124065,0.049192478531240647
2021-12-07,2021-12-08,2021-12-15,SOXL,1.0,0.1329870947434686,70.93,61.84,-0.12815451853940507,-0.12915451853940507
2021-12-15,2021-12-16,2021-12-23,SOXL,1.0,0.029780801209372543,69.01,66.0,-0.043616867120707226,-0.044616867120707226
2021-12-22,2021-12-23,2021-12-31,SOXL,1.0,0.00988569663268457,66.0,68.7,0.040909090909091006,0.039909090909091005
2021-12-30,2021-12-31,2022-01-07,TQQQ,1.0,0.09257349149045879,42.16,37.23,-0.11693548387096775,-0.11793548387096775
2022-01-11,2022-01-12,2022-01-20,SOXL,1.0,0.016870179948585973,64.99,52.12,-0.1980304662255732,-0.1990304662255732
2022-03-29,2022-03-30,2022-04-06,TQQQ,1.0,0.25059952038369304,30.84,27.41,-0.11121919584954598,-0.11221919584954598
2023-01-26,2023-01-27,2023-02-03,SOXL,1.0,0.6440129449838188,14.5,16.78,0.15724137931034488,0.15624137931034487
2023-02-02,2023-02-03,2023-02-10,SOXL,1.0,0.7795431976166833,16.78,16.06,-0.042908224076281476,-0.04390822407628148
2023-02-09,2023-02-10,2023-02-17,SOXL,1.0,0.3370967741935482,16.06,15.98,-0.004981320049813109,-0.005981320049813109
2023-02-16,2023-02-17,2023-02-27,SOXL,1.0,0.3831775700934581,15.98,14.96,-0.06382978723404253,-0.06482978723404254
2023-02-28,2023-03-01,2023-03-08,SOXL,1.0,0.061594202898550776,14.81,14.86,0.0033760972316001503,0.0023760972316001503
2023-03-20,2023-03-21,2023-03-28,SOXL,1.0,0.07161290322580638,17.01,15.87,-0.0670194003527338,-0.0680194003527338
2023-03-27,2023-03-28,2023-04-04,TQQQ,1.0,0.1375899280575541,12.57,14.08,0.12012728719172627,0.11912728719172627
2023-04-03,2023-04-04,2023-04-12,TQQQ,1.0,0.19100169779286924,14.08,13.67,-0.029119318181818232,-0.030119318181818233
2023-04-11,2023-04-12,2023-04-19,TQQQ,1.0,0.25773195876288657,13.67,13.44,-0.016825164594001518,-0.01782516459400152
2023-04-18,2023-04-19,2023-04-26,TQQQ,1.0,0.10789049919484706,13.44,13.01,-0.03199404761904756,-0.03299404761904756
2023-04-26,2023-04-27,2023-05-04,TQQQ,1.0,0.02974276527331199,13.28,13.39,0.008283132530120474,0.007283132530120474
2023-05-05,2023-05-08,2023-05-15,TQQQ,1.0,0.028425655976676234,14.05,14.43,0.027046263345195554,0.026046263345195553
2023-05-12,2023-05-15,2023-05-22,TQQQ,1.0,0.045851528384279305,14.43,15.84,0.09771309771309777,0.09671309771309777
2023-05-19,2023-05-22,2023-05-30,TQQQ,1.0,0.1808035714285714,15.84,18.16,0.1464646464646464,0.1454646464646464
2023-05-26,2023-05-30,2023-06-06,SOXL,1.0,0.6078706957132818,24.57,20.55,-0.1636141636141636,-0.1646141636141636
2023-06-05,2023-06-06,2023-06-13,SOXL,1.0,0.44920525224602614,20.55,25.79,0.25498783454987817,0.25398783454987817
2023-06-12,2023-06-13,2023-06-21,SOXL,1.0,0.754636233951498,25.79,24.17,-0.06281504459092657,-0.06381504459092657
2023-06-20,2023-06-21,2023-06-28,SOXL,1.0,0.4174813110983322,24.17,23.18,-0.04095986760446846,-0.04195986760446846
2023-06-27,2023-06-28,2023-07-06,TQQQ,1.0,0.12235563178959419,19.34,19.99,0.03360910031023767,0.03260910031023767
2023-07-05,2023-07-06,2023-07-13,SOXL,1.0,0.13733905579399153,22.6,26.51,0.17300884955752216,0.17200884955752216
2023-07-12,2023-07-13,2023-07-20,TQQQ,1.0,0.09038961038961024,21.51,22.58,0.04974430497443039,0.048744304974430386
2023-07-19,2023-07-20,2023-07-27,TQQQ,1.0,0.1408866995073892,22.58,22.56,-0.0008857395925597755,-0.0018857395925597755
2023-07-26,2023-07-27,2023-08-03,TQQQ,1.0,0.10239429444727466,22.56,20.56,-0.08865248226950351,-0.08965248226950351
2023-08-02,2023-08-03,2023-08-10,SOXL,1.0,0.05995807127882591,24.29,23.66,-0.025936599423631135,-0.026936599423631136
2023-08-30,2023-08-31,2023-09-08,TQQQ,1.0,0.0009519276534983856,21.02,20.16,-0.04091341579448138,-0.04191341579448138
2023-09-07,2023-09-08,2023-09-15,TQQQ,1.0,0.0166163141993958,20.16,20.73,0.028273809523809534,0.027273809523809533
2023-09-14,2023-09-15,2023-09-22,TQQQ,1.0,0.10670892762810347,20.73,18.07,-0.12831644958996624,-0.12931644958996624
2023-10-19,2023-10-20,2023-10-27,TQQQ,1.0,0.002808988764045006,17.76,15.79,-0.11092342342342354,-0.11192342342342354
2023-11-02,2023-11-03,2023-11-10,TQQQ,1.0,0.0208098987626546,18.35,19.38,0.056130790190735524,0.055130790190735524
2023-11-10,2023-11-13,2023-11-20,TQQQ,1.0,0.0903743315508021,20.13,21.58,0.07203179334326881,0.07103179334326881
2023-11-17,2023-11-20,2023-11-28,SOXL,1.0,0.3900240384615383,23.09,22.5,-0.025552187093980105,-0.026552187093980106
2023-11-27,2023-11-28,2023-12-05,SOXL,1.0,0.5211920529801324,22.5,21.68,-0.0364444444444445,-0.0374444444444445
2023-12-04,2023-12-05,2023-12-12,SOXL,1.0,0.2138193688792165,21.68,25.75,0.1877306273062731,0.1867306273062731
2023-12-11,2023-12-12,2023-12-19,SOXL,1.0,0.2674757281553397,25.75,30.33,0.17786407766990275,0.17686407766990275
2023-12-18,2023-12-19,2023-12-27,SOXL,1.0,0.3095546908776481,30.33,32.56,0.07352456313880662,0.07252456313880662
2023-12-26,2023-12-27,2024-01-04,SOXL,1.0,0.4000870700914234,32.56,24.96,-0.2334152334152334,-0.2344152334152334
2024-01-03,2024-01-04,2024-01-11,SOXL,1.0,0.17660242043926488,24.96,28.25,0.13181089743589736,0.13081089743589736
2024-01-10,2024-01-11,2024-01-19,TQQQ,1.0,0.08829926054806436,25.23,26.16,0.03686087990487508,0.035860879904875076
2024-01-18,2024-01-19,2024-01-26,SOXL,1.0,0.02971277649389248,32.42,34.87,0.07557063541024056,0.07457063541024056
2024-01-25,2024-01-26,2024-02-02,SOXL,1.0,0.1542288557213931,34.87,32.35,-0.07226842558072832,-0.07326842558072832
2024-02-01,2024-02-02,2024-02-09,SOXL,1.0,0.23619047619047628,32.35,37.86,0.17032457496136,0.16932457496136
2024-02-08,2024-02-09,2024-02-16,SOXL,1.0,0.31877884274050405,37.86,39.84,0.05229793977813002,0.05129793977813002
2024-02-15,2024-02-16,2024-02-26,SOXL,1.0,0.2539275408784867,39.84,41.22,0.034638554216867457,0.033638554216867456
2024-02-23,2024-02-26,2024-03-04,SOXL,1.0,0.0821659482758621,41.22,50.0,0.21300339640950994,0.21200339640950994
2024-03-01,2024-03-04,2024-03-11,SOXL,1.0,0.4893682588597841,50.0,46.94,-0.06120000000000003,-0.06220000000000003
2024-03-08,2024-03-11,2024-03-18,SOXL,1.0,0.3176312247644686,46.94,44.7,-0.047720494247976086,-0.04872049424797609
2024-03-15,2024-03-18,2024-03-25,SOXL,1.0,0.09281513679365894,44.7,44.5,-0.004474272930648837,-0.005474272930648837
2024-03-22,2024-03-25,2024-04-02,SOXL,1.0,0.15583768981827228,44.5,45.83,0.029887640449438146,0.028887640449438146
2024-04-03,2024-04-04,2024-04-11,TQQQ,1.0,0.02777777777777768,31.18,29.81,-0.04393842206542664,-0.04493842206542664
2024-04-11,2024-04-12,2024-04-19,TQQQ,1.0,0.02076198666758744,29.94,26.14,-0.12692050768203078,-0.12792050768203078
2024-05-10,2024-05-13,2024-05-20,TQQQ,1.0,0.00783378746593999,29.96,31.51,0.05173564753004012,0.05073564753004012
2024-05-17,2024-05-20,2024-05-28,SOXL,1.0,0.47450470932120825,45.96,53.34,0.16057441253263716,0.15957441253263716
2024-05-24,2024-05-28,2024-06-04,SOXL,1.0,0.2924623115577889,53.34,48.46,-0.09148856392950888,-0.09248856392950888
2024-06-03,2024-06-04,2024-06-11,SOXL,1.0,0.24685655632537862,48.46,53.38,0.1015270326042097,0.1005270326042097
2024-06-10,2024-06-11,2024-06-18,SOXL,1.0,0.31489154277358034,53.38,63.42,0.18808542525290362,0.18708542525290361
2024-06-17,2024-06-18,2024-06-26,SOXL,1.0,0.3803964757709253,63.42,55.16,-0.13024282560706413,-0.13124282560706413
2024-06-25,2024-06-26,2024-07-03,TQQQ,1.0,0.13682277318640956,36.8,38.48,0.04565217391304355,0.04465217391304355
2024-07-02,2024-07-03,2024-07-11,TQQQ,1.0,0.224897054165347,38.48,42.49,0.10420997920997932,0.10320997920997932
2024-07-10,2024-07-11,2024-07-18,SOXL,1.0,0.27136237256719187,70.01,54.16,-0.22639622911012725,-0.22739622911012725
2024-07-23,2024-07-24,2024-07-31,TQQQ,1.0,0.02058987200890372,35.12,33.49,-0.04641230068337121,-0.04741230068337121
2024-08-21,2024-08-22,2024-08-29,TQQQ,1.0,0.0974641002138712,36.43,33.73,-0.07411474059840795,-0.07511474059840795
2024-08-29,2024-08-30,2024-09-09,TQQQ,1.0,0.04703282828282829,34.06,29.29,-0.1400469759248386,-0.1410469759248386
2024-09-09,2024-09-10,2024-09-17,TQQQ,1.0,0.004417261297995134,29.89,33.85,0.13248578119772492,0.13148578119772492
2024-09-20,2024-09-23,2024-09-30,TQQQ,1.0,0.025738520035098134,35.31,35.73,0.01189464740866586,0.010894647408665858
2024-09-27,2024-09-30,2024-10-07,TQQQ,1.0,0.08441362677117858,35.73,35.53,-0.005597537083683046,-0.006597537083683046
2024-10-04,2024-10-07,2024-10-14,SOXL,1.0,0.4129429892141756,35.92,39.44,0.0979955456570154,0.0969955456570154
2024-10-11,2024-10-14,2024-10-21,SOXL,1.0,0.15674543822913556,39.44,34.84,-0.11663286004056783,-0.11763286004056783
2024-10-18,2024-10-21,2024-10-28,TQQQ,1.0,0.06415739948674082,37.03,38.1,0.02889549014312731,0.02789549014312731
2024-10-25,2024-10-28,2024-11-04,TQQQ,1.0,0.038921323324992985,38.1,35.32,-0.0729658792650919,-0.0739658792650919
2024-11-04,2024-11-05,2024-11-12,TQQQ,1.0,0.009770114942528885,35.48,41.27,0.1631905298759866,0.1621905298759866
2024-11-11,2024-11-12,2024-11-19,TQQQ,1.0,0.08398950131233573,41.27,37.28,-0.09668039738308698,-0.09768039738308698
2024-11-18,2024-11-19,2024-11-26,TQQQ,1.0,0.00959232613908867,37.28,39.65,0.06357296137339041,0.06257296137339041
2024-11-25,2024-11-26,2024-12-04,TQQQ,1.0,0.05078855920876779,39.65,42.44,0.07036569987389663,0.06936569987389662
2024-12-03,2024-12-04,2024-12-11,TQQQ,1.0,0.1841206602162777,42.44,43.44,0.023562676720075393,0.022562676720075392
2024-12-10,2024-12-11,2024-12-18,TQQQ,1.0,0.026150121065375398,43.44,45.83,0.05501841620626147,0.054018416206261466
2024-12-17,2024-12-18,2024-12-26,TQQQ,1.0,0.2145684877276326,45.83,43.81,-0.04407593279511224,-0.04507593279511224
2024-12-24,2024-12-26,2025-01-03,TQQQ,1.0,0.12490460442635443,43.81,39.99,-0.0871947044053869,-0.0881947044053869
2025-01-06,2025-01-07,2025-01-15,SOXL,1.0,0.1157280219780219,33.57,29.65,-0.11677092642240106,-0.11777092642240106
2025-01-17,2025-01-21,2025-01-28,SOXL,1.0,0.043687761002248804,33.33,25.44,-0.23672367236723668,-0.23772367236723668
2025-01-30,2025-01-31,2025-02-07,TQQQ,1.0,0.023627861186315657,42.46,43.13,0.01577955723033453,0.014779557230334528
2025-02-06,2025-02-07,2025-02-14,TQQQ,1.0,0.06698089804018847,43.13,44.41,0.029677718525388253,0.02867771852538825
2025-02-13,2025-02-14,2025-02-24,TQQQ,1.0,0.09792284866468837,44.41,42.25,-0.048637694213015004,-0.049637694213015005
2025-02-25,2025-02-26,2025-03-05,SOXL,1.0,0.0003990422984836428,25.99,21.25,-0.1823778376298576,-0.1833778376298576
2025-05-12,2025-05-13,2025-05-20,SOXL,1.0,0.6744868035190614,17.36,17.62,0.01497695852534564,0.01397695852534564
2025-05-19,2025-05-20,2025-05-28,SOXL,1.0,1.0734787600459237,17.62,17.43,-0.010783200908059065,-0.011783200908059066
2025-05-27,2025-05-28,2025-06-04,SOXL,1.0,0.4068348250610252,17.43,18.68,0.0717154331612162,0.0707154331612162
2025-06-03,2025-06-04,2025-06-11,SOXL,1.0,0.4022988505747127,18.68,22.36,0.19700214132762306,0.19600214132762306
2025-06-10,2025-06-11,2025-06-18,SOXL,1.0,0.27787507297139524,22.36,21.715,-0.028846153846153855,-0.029846153846153856
2025-06-17,2025-06-18,2025-06-26,SOXL,1.0,0.18604651162790709,21.715,25.18,0.159567119502648,0.158567119502648
2025-06-25,2025-06-26,2025-07-03,SOXL,1.0,0.421631000578369,25.18,26.4,0.04845115170770442,0.04745115170770442
2025-07-02,2025-07-03,2025-07-11,SOXL,1.0,0.42349726775956276,26.4,26.85,0.017045454545454586,0.016045454545454585
2025-07-10,2025-07-11,2025-07-18,SOXL,1.0,0.2503426222019187,26.85,27.66,0.03016759776536304,0.02916759776536304
2025-07-17,2025-07-18,2025-07-25,SOXL,1.0,0.2754435107376283,27.66,25.165,-0.09020245842371655,-0.09120245842371655
2025-07-24,2025-07-25,2025-08-01,TQQQ,1.0,0.1266564729867481,44.16,42.63,-0.0346467391304347,-0.0356467391304347
2025-07-31,2025-08-01,2025-08-08,TQQQ,1.0,0.06933333333333325,42.63,45.12,0.05840957072484154,0.05740957072484154
2025-08-07,2025-08-08,2025-08-15,TQQQ,1.0,0.06377430061640577,45.12,47.24,0.04698581560283688,0.04598581560283688
2025-08-14,2025-08-15,2025-08-22,TQQQ,1.0,0.08660693774408434,47.24,43.51,-0.07895850973751062,-0.07995850973751062
2025-08-22,2025-08-25,2025-09-02,SOXL,1.0,0.072265625,27.35,24.08,-0.11956124314442429,-0.12056124314442429
2025-08-29,2025-09-02,2025-09-09,SOXL,1.0,0.08139534883720945,24.08,27.165,0.1281146179401993,0.1271146179401993
2025-09-08,2025-09-09,2025-09-16,SOXL,1.0,0.05328665888759221,27.165,30.33,0.116510215350635,0.11551021535063499
2025-09-15,2025-09-16,2025-09-23,SOXL,1.0,0.09609061015710618,30.33,34.7,0.14408176722716792,0.14308176722716792
2025-09-22,2025-09-23,2025-09-30,SOXL,1.0,0.25428051001821506,34.7,34.065,-0.018299711815562114,-0.019299711815562115
2025-09-29,2025-09-30,2025-10-07,SOXL,1.0,0.306451612903226,34.065,42.78,0.2558344341699692,0.2548344341699692
2025-10-06,2025-10-07,2025-10-14,SOXL,1.0,0.540251107828656,42.78,36.62,-0.14399251986909778,-0.14499251986909778
2025-10-13,2025-10-14,2025-10-21,SOXL,1.0,0.30466666666666664,36.62,41.805,0.14158929546695798,0.14058929546695798
2025-10-20,2025-10-21,2025-10-28,SOXL,1.0,0.22683706070287557,41.805,46.435,0.11075230235617761,0.10975230235617761
2025-10-27,2025-10-28,2025-11-04,SOXL,1.0,0.3768371546149323,46.435,44.77,-0.03585657370517925,-0.03685657370517925
2025-11-03,2025-11-04,2025-11-11,SOXL,1.0,0.16470870294893314,44.77,43.72,-0.023453205271387167,-0.02445320527138717
2025-11-10,2025-11-11,2025-11-18,SOXL,1.0,0.14869698518140018,43.72,35.31,-0.1923604757548032,-0.1933604757548032
2025-12-03,2025-12-04,2025-12-11,SOXL,1.0,0.08831775700934585,45.89,48.01,0.04619742863368925,0.04519742863368925
2025-12-10,2025-12-11,2025-12-18,SOXL,1.0,0.18751494857689543,48.01,39.97,-0.16746511143511766,-0.16846511143511766
2025-12-17,2025-12-18,2025-12-26,SOXL,1.0,0.04832605531295475,39.97,44.75,0.11958969226920191,0.11858969226920191
2025-12-24,2025-12-26,2026-01-05,SOXL,1.0,0.22228366049212056,44.75,50.345,0.12502793296089387,0.12402793296089387
2026-01-02,2026-01-05,2026-01-12,SOXL,1.0,0.014169171318162421,50.345,52.385,0.04052040917668087,0.03952040917668087
