"path","bytes","sha256"
"results/RUN-0063/metrics.csv","3995","5cded158f59fbd08bcb2f6dec5602ad602a3a90bab39899ce4467378de750064"
"results/RUN-0063/report.json","9772","7554e150db0224c2614fe43c537c20829360d4d17a219397a2fcd982985d131f"
"results/RUN-0064/metrics.csv","2796","32c3d182bc949d9b4c8b013f329e16f75f8d68fccda208f99bc0375f4f9a25d3"
"results/RUN-0064/report.json","6593","cbb80da0d58e3ad3f78350ee55481cd2b9c20ed533af63b817204dfde77306cd"
"results/RUN-0065/metrics.csv","2687","021b49ff1e9b7debc4bb1fac820ad349a561961e04908d9b33469a966844feb5"
"results/RUN-0065/report.json","8191","effaae1b8a50de1d2d095944ea383b064845c8ea9d59f60a5d60ef1788f004f2"
"results/RUN-0066/bar_report.json","4701","a71a9330a5f0b5ab4f8eb96c386944f88559942b0dbe5248e7060d7282425c2e"
"results/RUN-0066/metrics.csv","1595","5703d5c1f8659e001562b3e01c1c8d23a2501e7c72c9a396654d9eed11325009"
"results/RUN-0066/quote_quotes_0930_1200s_report.json","416","16689b1ce764dde6d16117b09b1bb1d4d678ae93431a850fa7daac895373298c"
"results/RUN-0066/quote_quotes_0930_30s_report.json","487","44384aed722d094acb167f28a1baca341c28ade41a7cd663a53e38d006fcf6f9"
"results/RUN-0066/quote_quotes_0940_1200s_report.json","416","16689b1ce764dde6d16117b09b1bb1d4d678ae93431a850fa7daac895373298c"
"results/RUN-0066/quote_quotes_0940_30s_report.json","467","d485dfca04bf3288eb787a5d9503132a6f8767fc8e1eb52a85f266594ed50672"
"results/RUN-0066/quote_report.json","15865","a39e192e2124ec2a9cf77e7031e792ece27be76c3f7c297c8a677235e861fea3"
"results/RUN-0067/last_year_breadth.csv","953","b2bb50addaea26e752866566fc3e72db8e3144c41d33e488d341f2024a4cbf4f"
"results/RUN-0067/report.json","3470","36c99780a9e130dd0e424143868a05d1e323b584e24b93e391322845e2559615"
"results/RUN-0068/compounded_breadth.csv","3051","565c800a6147a9244177dc7feb9217b23e122998f025173ee520f468a2250768"
"results/RUN-0068/report.json","9216","62fc9122356b0c3c33bf86baa25a54868efb53fd23649dbf7f3a3c6b1b983386"
"results/RUN-0069/ranking_2026-08-14.csv","2304","6793fcd51c4010701cbb0350e21ad04b02ad91f7ddec9a29fdd0dca7afc74b95"
"results/RUN-0069/report.json","2558","ed42a9461ceb85e97fba11aaceaef3d15eee44ee8c989ec87c00ffaa34963678"
"results/RUN-0070/incumbent_events.csv","83105","e2705143e25958e9c0d2ba0a163ca3740e2b0d54cc04aeb42b8596ebd5a2414a"
"results/RUN-0070/nearest_analogues.csv","1352","9ccb083d6574703e924861e25c37dbc2e77a39beb75f89687f8494bff9cc798b"
"results/RUN-0070/report.json","5664","86fe544b80a7137932123aeb57230dc10734a33b23b58e955a17a831cc9f482a"
"results/RUN-0070/threshold_summary.csv","776","29dd0c47dceec092f732ed399fe0b04066589f0a18b8aff8af80441942ccb2bb"
"results/RUN-0070/weeks_ret5_ge_10.csv","4743","b40462737cf275144f2bcdb4e437b498d3f89ae9e3469c2ba7675846c8008ccf"
"results/RUN-0070/weeks_ret5_ge_15.csv","2423","ece5216030e946aab28a37831993a2be2f96d4be120ea4e6698c53ef82a25150"
"results/RUN-0070/weeks_ret5_ge_20.csv","1092","858a053963340b286a405c625551220677059467aa5bfb8bb7dfaa30316cbb34"
"results/RUN-0070/weeks_ret5_ge_25.csv","463","39ecb570d5bbc46bf174a1cb7b958eb16170178f28ac2dea6054aa88c65db2db"
"results/RUN-0070/weeks_ret5_ge_30.csv","347","f7acae73673869fd17f3db7e1e9c782d6df8a0983588a7706d31148da937564c"
"results/RUN-0070/weeks_ret5_ge_35.csv","117","9ec07a04eae2600f053f584fcddefac34be0e4a0cb0cf05d9d01de65e79c45b1"
"results/RUN-0071/report.json","26508","a8a009c328c5518bf096ad8b882b7823dc21a26be79485194c8749fcf7aaf65d"
"results/RUN-0071/results.csv","8581","873730b3856ce3da60eeac7fd58f117767690482d11acd5df36dd4c2df2ee3c3"
"results/RUN-0072/metrics.csv","3565","689bae730d54583d11206d4d1f05a4eb5d06e36a3899fbf92f811628256a5064"
"results/RUN-0072/remote_missing_0930_report.json","486","5d01b1f15dce4b62516e7748238235dce60a1396747139bb36727bc3ce64ca4d"
"results/RUN-0072/remote_missing_0940_report.json","486","1956dc67a5ad9b92db9e5dc4ae3cdaa9a1831e6278a4a70d318cdc09e575ebaa"
"results/RUN-0072/report.json","11206","98fae7c8a046981f2f9b04d6103cf853f52f296099bcf8419ec1a6bad2602b37"
"results/RUN-0073/conditional_results.csv","7197","26a096763a88736e9e21fb0709eb3718b0e0c5a77590636e57f63ef09ef27e49"
"results/RUN-0073/rebalance_scale_diagnostic.csv","397","514ec36c5656dbe7244a973660f7da1aae9b831d6df4eac951fc06475c93f508"
"results/RUN-0073/rebalance_state_stability.csv","1030","53f6cdfe5b806acbc014d283e680b817874f53800ee2bd7a533154455fbcde97"
"results/RUN-0073/report.json","1524","829cd12b466e9d3577c132c05fb0051fc5e46b55e1410546c108de0e26c25f6b"
"results/RUN-0073/weekly_compound.csv","10386","a5cb8eff4b4e1cd6bafdb09fbf79fb6e9339ccd0e660c4493a347d798700241f"
"results/RUN-0073/weekly_fixed.csv","10364","9074d9cf4fbf418cfd0bce03c6f3e6e0e793117758695b6cdfdb17cd427b0d10"
"results/RUN-0074/chronological_stability.csv","3293","940500e418ff5b938eb0a6a4358ff9b67e95563a6da4f0001b04a2289dda1a23"
"results/RUN-0074/conditional_results.csv","8025","7b61eec63b8eddeb11840d990e7cb65549f85efc78d9ea79ecb89086f35df3e7"
"results/RUN-0074/cycles_with_market_state.csv","116976","4392556b791753a990c54b13ca36c76dd78359e2589c973be55b4c9676c0c6d3"
"results/RUN-0074/report.json","676","14a8f8a5365bc0bd0eefed927d09689f91d432fc6821d0788fb81651b591a5be"
"results/RUN-0075/metrics.csv","3646","b53d3fbdf580db9d262f0d75a348e2a23ca76c2f999c6a15b04a1d8d6caa05ab"
"results/RUN-0075/report.json","9140","cce6b4d7925c9cd1f0b6e22e05662744a60ed8d01528b4e3fb75ab9ce0a5fcc2"
"results/RUN-0076/completed_episodes.csv","1320","b8a6583717e80ff7e0ea7d7f9cc60b6747fa120a55b63dcb2c65ed88775f5a79"
"results/RUN-0076/full_history_completed_episodes.csv","10094","a5f42bbe4f3156d6476c6fbc89d2e8facea6ab1f6e3760c7a60145f8c3d827b1"
"results/RUN-0076/report.json","1400","f39030d61d30ffd5c0fd195363d2b5472e9cbceec4e8ac5b9e81b1a4eb17f688"
"results/RUN-0077/comparison.csv","840","f04d0eaae59ec7ab762fa4e45db81a221d34ad390d6c0779fe10d053ac378597"
"results/RUN-0077/report.json","2274","24c2915c55a12fa27cdf10cb656c62af2fb8fe540886a92fedf1a6f3fa5f5033"
"results/RUN-0078/comparison.csv","882","b545838a2cfd07d8c27e2b6386239fdac58cf4330897f055e9c994e9ed525495"
"results/RUN-0078/report.json","2658","528d09b849afad15fd88c2ec1c319c4b50a59157bb3b565ae4e2de116f8ba8ed"
"results/RUN-0079/development.csv","7378","7b699cf24c61f4d324ea5b530416022b7c11c69642fba00aab73e4731a9a5a01"
"results/RUN-0079/quote_metrics.csv","13621","c2de2813bbb406c86664134cc0b06fc50b82fc86394f313303fc07be13185a37"
"results/RUN-0079/quote_report.json","26346","2d5e939c68cb6543150c8053063b8015b2d66be737ab819fb2ec8ef6957599b4"
"results/RUN-0079/report.json","15578","3ab14d00924e8401f6fad6196ff5f3cf4fa9a01739eaad3ff91b5dbba1417c4b"
"results/RUN-0079/skip21_vs_30_attribution.json","3538","7541ac9b5598d1a94d87b4b30bc4ea21442d2aa35d97a9259557974cf9b36a70"
"results/RUN-0079/trailing_year_compounded.csv","514","00c8f34719a7d2264baf0268443c60108a6f08cc4846d2be5fce166e4a38f6f3"
"runs/RUN-0001.yaml","1373","861c79a5ad1841b5c4599b5fc25ab1adc3f4ed80580e5bb11ea35a9580f16ba6"
"runs/RUN-0002.yaml","652","1ff5564afd736b800a851b92a9b33ad92cbf1bd360b59854586840d804c3188f"
"runs/RUN-0003.yaml","286","9fc036919b88f2ba45ef2ee83e35df56164f86294547a52fa9eb5b46177948bf"
"runs/RUN-0007.yaml","364","eed2df75a835b84f7008be207d7fe0012f185c3d4fd82b48ab5f9097897da632"
"runs/RUN-0008.yaml","1896","cac15ae789a219a82be1ac90d792f7de4374a71f42619e2ec0d40422193e526d"
"runs/RUN-0009.yaml","1222","65fd51b3ced370eb30acacdc2886b6c5c17cb2f1625cc6a34d88d8497f1085f9"
"runs/RUN-0012.yaml","2306","a4117db044b19663f1e0fc2e1371cd9d4aff7e680de27c6f6b0d80f486132f6f"
"runs/RUN-0020.yaml","7689","b99add7e7fa6b2c614d874385e34106a4eae2064379ad3faf21b434a81ff0447"
"runs/RUN-0022.yaml","3676","cc910d0e8ed154805b7fd96326473fc0a761248542f9b52f8b98407eeb3c9236"
"runs/RUN-0023.yaml","3619","ac15759cf90a26be49a9b2e33fe7780725f1a5166399cf9501240b058d88d47f"
"runs/RUN-0024.yaml","2731","fa3342dc921113d37eb769e2fece59bd277cb418527859ed23b6703cbd1e222f"
"runs/RUN-0025.yaml","649","c5dcd83eb8d9e4a6fabb823eae26597ba63f6e0719982de6bbe2476ac844286e"
"runs/RUN-0026.yaml","2705","04b89b5892710257f3a094c1b770956a8db88d5c1e85e7b6db1bcfc1d71f3800"
"runs/RUN-0027.yaml","3224","4035809af53fa90a7c73a3bc76d5026528420c533b7c2d786e6ab4c925a53e64"
"runs/RUN-0028.yaml","2997","b9c4fde703f5348cec4712ebe36c5b6bb47dd7098a05f1211172a498a9896fa6"
"runs/RUN-0029.yaml","2269","291e5f5367750b60bddf4fc0525b0edde3cfce0c6fef9f3c235699c64845d6b9"
"runs/RUN-0030.yaml","2420","c294ce64eec364cf75620e748b4d5e5bba10e155e1a164133b9aba1fc195e797"
"runs/RUN-0031.yaml","3176","29efa519046a8cca0d86bfb4943c7de048106f9212a9bb7857cfc050e51db730"
"runs/RUN-0032.yaml","3561","0c2b7daacd3148ce7c0f82215b7849e586f7b2ebb2449d689f12631a9b385bea"
"runs/RUN-0033.yaml","3543","5e749237c1cc6e5d172484823e6de187c81e2e3e53085afe24074492cef1de9d"
"runs/RUN-0034.yaml","3590","36a8741e673e0df539f63eaaf0ebb9e7252030e5f38fdc03d9696a5a752207d8"
"runs/RUN-0035.yaml","3076","e14882c6d02bb43f1ce7182954962e445347a43d3227a046e43a7672611994e7"
"runs/RUN-0036.yaml","3018","ef3ab9f8d8900867a3d73a1d9461ebfed8f187097a6e3d7d4ce92edb5e1ac0e5"
"runs/RUN-0037.yaml","1299","c6b19ff93d40aa9ed1a2d4b92382c819e642d7f2a51dc7fc5a2ba2b8b27bb628"
"runs/RUN-0038.yaml","3072","a543a2c31010b48dda885890b76ce49144e5efe9ef6f38854429f343a544ff0d"
"runs/RUN-0039.yaml","2979","8669fbe8686d1a13c7989a91c714e6331d5ea0bf4a747245b8f2e0572e0e6a31"
"runs/RUN-0040.yaml","2099","6c988003de0a0e521156bb132119cbfe989460a1fd830266c23247f8f96f879a"
"runs/RUN-0041.yaml","2543","9ee1b755a5e786a05781207676cac649e854f4a2bea215520439588b01d70024"
"runs/RUN-0042.yaml","2309","603193fe6b51d39975af65889d43c2af023f311070ae18b10581b3d5e2676d9e"
"runs/RUN-0043.yaml","2368","058afd1002bc7a5292c0fc8658a1a687af7496c835718a70cbfa48326d6b787a"
"runs/RUN-0044.yaml","1314","75904be55dd23ecf95f6599c1f04e9ef1b310489ec53b53dfeb17d1242582909"
"runs/RUN-0045.yaml","1903","7e0218e56633af7daa4805c0ed61a5c9c7799582b14615a99d1c89a6d1870dce"
"runs/RUN-0046.yaml","1577","9d5d6bfffd46c1a41f0d4f603f7b3a2c9911346d3b7d2d3d3ef79fafdbaa1b0f"
"runs/RUN-0047.yaml","2297","745ff339e83dd5da64a207612957231aaddc504acbc86d37e2a54a94386184a7"
"runs/RUN-0048.yaml","1204","8bde158e507274e38e75d37ea222b21c1811e89520ae2206cb57b0ea535f9f9e"
"runs/RUN-0049.yaml","1523","8c2c8e44fbaaf8367478f49078cec7fc4f7a5ff2f60ce7bc32ec624d54c56a54"
"runs/RUN-0050.yaml","1642","8176797229077a8cb79253c1f40f210a17c42ff130b355764a9011a88b82d2a7"
"runs/RUN-0051.yaml","1184","335793cd76b2701a6cb5e4b03b5aa5086ee07b9e888e79bfe4ebf74a2e872356"
"runs/RUN-0052.yaml","885","c438ae31a38e63eda0371326314a02b9a71ade5469946f96620d301469c88e4f"
"runs/RUN-0053.yaml","865","fa26d3f3501e95fc72d058f17b1095c69a004b5842e1f21e4f01125f6ab93835"
"runs/RUN-0054.yaml","3686","fd77b1db3564d51303d689103046cdaf3ee067eda2a1d0dc54d8564b815b8fd2"
"runs/RUN-0055.yaml","2421","8098d9b85a9c36d907b257293319c45db2aad9a599378874defe323a6551bd83"
"runs/RUN-0056.yaml","3168","c56a0d38cbc992d1c8e45a82f4eb380976f25428ff404a0ff7719ceb5ff8ff6d"
"runs/RUN-0057.yaml","3256","840fe883678a053817ee7fb7be18059d963fe92119b03c139419cca7c5f5064e"
"runs/RUN-0058.yaml","4070","d166b4d65c480090652ff0d3e7e1bd8e749277f85159f547f348ecb7a7f8dd7e"
"runs/RUN-0059.yaml","2549","734bc86d0a60b7f94e08e30de8ec777f78cc299ce57df72655b700af781b6058"
"runs/RUN-0060.yaml","2946","6787181dde385d73971f7544d00b60b034024356ce7eff565f4ae95e71274442"
"runs/RUN-0061.yaml","2897","49da8976c8dbfb31a9d285e5b4fb3ca85968262b915364bd588a1a318e947bc0"
"runs/RUN-0062.yaml","2591","5a00174161b237620b4882eb83ded6c7b8b3894f269881b4fd7586d5e6c2a849"
"runs/RUN-0063.yaml","2124","a462665866d5265d9f4a7d21ac39892ec7283b5d40304fbc2a47a34c41c7660c"
"runs/RUN-0064.yaml","1372","a6fe12ee08f3300877e8235294ccab9fc095493d8445b651e506544e1ac2909d"
"runs/RUN-0065.yaml","3025","8d2a9c6b07f638a177857c31b47da798c21124f5ec11a401ce734a74eab278c3"
"runs/RUN-0066.yaml","2667","1f0964d9803fec00e7e4edaee42c31e23922b8d88eaa3e98937060be20e6f853"
"runs/RUN-0067.yaml","1727","c7323978ddde77833be2a12a6f9ba5d6b36ca74069a906c0d803e5fcc7aec835"
"runs/RUN-0068.yaml","2908","b2f0480774f706bdd846d92d7be099b281034c83385305fe552edb3e9c973621"
"runs/RUN-0069.yaml","1856","7fa29bff4c0c8d33aa163e2066e458de943b9e645a69decfc48ff9a114653a23"
"runs/RUN-0070.yaml","2777","22bdd55502629307fb55f280a15a88174cd3af66da34a375493f249eb74d63e1"
"runs/RUN-0071.yaml","3014","9d1ef5bc140e60907271795d43238548f7636b921f3eb8fba67a3c3c9ec02d23"
"runs/RUN-0072.yaml","2736","52312c79a74ff504eebfec1026b0ddca7d3f79ba2925441b3faa898ab53abdbb"
"runs/RUN-0073.yaml","3581","68e6f98987f4b25fc077bde44a482732ef20725ee4e8a2aad0711ef93716ffdb"
"runs/RUN-0074.yaml","2661","909808acfb4042573275b9605f47112bd773adf1763368f6cfc285ee94a82146"
"runs/RUN-0075.yaml","2739","10cd6421ab43b20574d92ffcdac7158c3cfa4d932979cd5c75ff2af05dd5e44e"
"runs/RUN-0076.yaml","1552","59fc89b7c076b041616676e2f3efe8674a1ebfd32959bcfd8f795cf18ee0075e"
"runs/RUN-0077.yaml","2206","514ebef1be8269a5b8fde0ca12f97c57882ea744785df7ed0b9bc19006e11013"
"runs/RUN-0078.yaml","1837","fad0b52fd9ea4a6d151af8673dc9590e4ee151fc5cea75fefcd38527d4fdd5cd"
"runs/RUN-0079.yaml","3709","9ae314495ca5ee3bbfb922e77ba3e0c8c8fbbd663d9620d6f53eb6dd7d004708"
"src/build_last_year_chart_data.py","2706","2c61e773eff68c292d3011b470af367c48a513e7bf022c1848abfee507895844"
"src/current_week_mark.py","1807","10795671702bc8d0a28c2839a8074f0a193f57928277c7cc7125adc13f8a5ac2"
"src/plot_run_0059_equity.py","2890","c3b02a2b9e732a7daa8a80f8cd760cde1695438f4db73bf2643eaeade2955e1a"
"src/plot_run_0060_fixed_risk.py","3614","b3bfb20f544ebd798e5f3bffafd46ab8671ec7d4c099e2ce1d352b7023eecfd7"
"src/plot_run_0068_compounded_breadth.py","2467","368022ed5e145a6eaf7901b1bad9b8ec0f3fb442a660c079d1014210c2ec47d5"
"src/pull_chart_benchmarks.py","1739","be80d715766500dc19fd32a3885e6e89e8ef7a43352bcb2719983f8a98235665"
"src/run_0026_aligned_sp500_dual.py","10298","592a9901deb3ee6d38f5e1e17706f71d203119b189613dcfd5c6d3205fd2b179"
"src/run_0027_rank_challengers.py","13957","085a993fdc04bb11e495f48d17b59b55cab584dd6f8331caadcd287e09e5f11a"
"src/run_0028_short_momentum_grid.py","9996","a9eb4e2facfc132e360c93818463000bcb303b5195ec6ffac5560e90b70e5f50"
"src/run_0029_breadth_curve.py","1935","01f2b384565604f794c18790511e6e042d5db19321a918d00d0006b7e8a4d28e"
"src/run_0030_daily_rebalance.py","6789","3c9ff9922f4fd9a2a5b3a5129116cbeaf6568114e41e98910e5ee37b3886b4b7"
"src/run_0031_weighted_positioning.py","8719","187be1d4d532d55520401b9617e1a775a2022cbd75492bca0189d13a7339b1b4"
"src/run_0032_uncapped_proportional.py","8218","3f9b6cb58ea7cf30fe86061ab9ac09d71323a4bf776d89d4e01730b75e34763a"
"src/run_0033_exit_overlays.py","5164","4fcdc8eb07d1efcd57059cad0a2b490cdbb4b07cd0d797396ed90b02ecabb065"
"src/run_0033_quote.py","5439","ba80f1ec525134067b73a15bbb0d507b31227cf0295601e4790405f0524224ac"
"src/run_0034_quote.py","6066","cdf5161a11d150aef5e2e176bb7f85ed1f4dc623ed521a7a78692085e6f73a1e"
"src/run_0034_staircase_ratchet.py","3247","81843f6c4ab8b52f166df27446030396cd9ebaf32bba266e3a4530c8d59ddeb9"
"src/run_0035_trade_diagnostics.py","6266","7608d212d8c6ee72c20be71face2949060f923be6b945a85d1dfbb4063522390"
"src/run_0036_quote.py","836","6a228128287ac392480e9ab869512ce0203cf3386863e551ce4410f91e0dc163"
"src/run_0036_selection_diagnostics.py","3283","d1f910c53a0b5954ada9dd8505060e88e2fdbfb05b76fb35f12442c432b713f6"
"src/run_0038_quote.py","579","0a4e3fa176e207227b58b497f4d4a28c39bb7a4e2f89195d30f37b200549b794"
"src/run_0038_weekday_rebalance.py","2151","aa11dd5beeac6df15355880c4e8e9cbd435c8ba73a7be6b2c3f0b6446a8a4b4b"
"src/run_0039_friday_close_execution.py","9438","fa5233b4f439c3709b92eacdafa097fe2dce247bd543163360abc320aa322054"
"src/run_0040_oos_may.py","8726","05b40bb47e6541ab5b64b55c9a9068a44a88af4e5131553f7c6082208acc51d6"
"src/run_0040_pull_daily.py","2532","4d694acc22dae613a4e25b1371179101dc5267340ef243e89a84daec71c9bd22"
"src/run_0041_oos_jun_jul.py","10652","2ce70390165ecb5c5d0c70fb2691a244351599833eceb6496c545a2ccb2e59d2"
"src/run_0041_pull_daily.py","2533","9de7af500c3e6c572ac290f4b19a571b3765423f689940df6c89b96df46ae2f4"
"src/run_0041_pull_qqq_benchmark.py","1801","847f234d4aaf0644ab085ae0edc6b8536166999a1385ccc9660808a1fca88e18"
"src/run_0042_oos_augtd.py","10322","dfff0bb378beb41924c69fc5817bfe4dadca159354daea15f2d101c2317c5ab7"
"src/run_0042_pull_daily.py","2558","f96fcee0069ca8f37c80a13c867c6663b192e641f4688a1cf9217ff1c8947e63"
"src/run_0043_oos_sp500_june.py","7834","0043c77bcc91ebed8298836325d1228d96d2b9899cf804c3ed4873c57d9d9db4"
"src/run_0043_pull_sp500_daily.py","2552","1f222b22797cc7e0f47f3f433e8d9be875bd6123d88441875188861517204349"
"src/run_0044_oos_sp500_july.py","7834","0043c77bcc91ebed8298836325d1228d96d2b9899cf804c3ed4873c57d9d9db4"
"src/run_0044_pull_sp500_daily.py","2552","1f222b22797cc7e0f47f3f433e8d9be875bd6123d88441875188861517204349"
"src/run_0045_oos_sp500_full.py","7903","cb6fcbb42e5dfc400f10ab14034474a11b2fa9f478a3ce1d638700bcafa35f8c"
"src/run_0045_pull_sp500_daily.py","2564","f5fe3aca460c9733b8128d6807f03c359a469d47c5329a7513ac69b7e0ff2b6d"
"src/run_0046_daily_july.py","10665","adcad667db1e01a96a1a337a41930cda582c6d7d9b543ae4570184d42b99649f"
"src/run_0047_inverse_flip.py","7507","a849d34cc7c15adee72eaedb644ec128778038d36fc5fb6c2548a2aaded04c59"
"src/run_0048_sector_diversity.py","5213","499d58a87270f0fc18caf75fbfecb55c4e11ca812d243baede1063f4f4d7576a"
"src/run_0049_top10_chart.py","5586","4a7ca27eb7ef8c7e9761950522fd9c1fd83b0439fcf4de4adb2a279aee145ef7"
"src/run_0050_previous_cycle_gate.py","2669","ce034f1b9f017675fb75c118dff8c2fe275843c4dd47182fd7dddd7f3d1d1fbb"
"src/run_0051_reversal_controls.py","3619","f0b9d76d7e9dcd50e9a21e8f67591ac864d057e03968bee76266a2dea535f8cf"
"src/run_0052_july_controls.py","3289","8ea4c6f15ad354759900142d4c6e6074af3e11c5dcb8c032fef0367f3b12b6ad"
"src/run_0054_profit_trims.py","6012","885b27fbff27c5d3bc1a8d99b8de4b16823fa342edf0f39ee9787064d9879870"
"src/run_0054_quote.py","8702","1408f4cf84b10ec96df00df7f3f410cae132a9221619fc6ab138b0e682570b50"
"src/run_0055_quote.py","1081","eee7840baf18328d2fe80123438b20bd916b4d00382cef33be8a629a8be80db1"
"src/run_0055_trim_boundary.py","2177","a59f326bbf5dd3a00e7304328e3b3f6827cba60602adc4be024dc7a4464c6fbc"
"src/run_0056_profit_ladders.py","4775","fde8af1d71e4b261d1884e501af24471ac08995443f27eb155c40e4a73ba0e3e"
"src/run_0056_quote.py","962","218ad3c5fa534db7a9338949b97ab36cd7620caf4e407ae475a50f8035ab1b74"
"src/run_0057_micro_ladders.py","2565","af1b31abb1ac5aca05331f624f7ceb986444dc3a659086ad05ff87001f306e75"
"src/run_0057_quote.py","991","57ec8ca7a15fc3744f2dc29d8bcae4de98a931bc238da39861a294b7e6c6b205"
"src/run_0058_self_financing.py","16321","28ae677d5e8e888e299997e3b0be31166c6951dac962f79b0488181b645e4641"
"src/run_0059_oos_change_only.py","12980","c7c2f82eb648485b211a22699f054929f45b51b16892282639505dd7e2884a9c"
"src/run_0060_fixed_risk_budget.py","14295","71fd9bc6bce2491a1d75842804318e677ec8467da8bf30a5875811540bf39a0d"
"src/run_0061_partial_compounding.py","5350","46c4eaaa21da21f107cb6889cd531844760a944d34e53a2200d414e29bb31c77"
"src/run_0062_drawdown_governor.py","4330","0f98ac7bb2fdc7ca9f688b657ec3d3e1058e8ef4f2a1027dd5395dbbbf99c175"
"src/run_0063_profit_lock_tiers.py","3136","fa370b3bbddd1f0c23f7929dc5fa3f7fee0af99dd23942cf9167c5eb66940a0a"
"src/run_0064_profit_lock_neighborhood.py","446","6f8cd3f747b5e17cf9600ad6e624c21b3025c14472dd654414938c549cac2a47"
"src/run_0065_replacement_only.py","8988","8be2f0ec69cdeb50759b05fbc20bd1269acaa01a35aa34f16ca1e807325e8678"
"src/run_0066_entry_extension_veto.py","4370","c2f5b18693ecafc5cc733f85cc1e21129277d3a29dd11feb723802c5a2e9c2c2"
"src/run_0066_quote.py","1165","33eb82c6272a8c3bc56628575585e0d9ab7ebfe3359ed98a2f973dbe2e46ef42"
"src/run_0067_last_year_breadth.py","11703","223a6b0ac28710634ecfe2df39b90f19627edd851b705b8237bc0fa0d021322d"
"src/run_0068_compounded_breadth.py","8376","443ffcfed616b0ab5041ac65f0587cb7548c4b95e84c5664ce41abe0ae51fabd"
"src/run_0069_current_picks.py","5833","319cc101d966531801ba133511012eaffe1b4c7de2b75e47cbd2a15144e4ce94"
"src/run_0070_hot_incumbent_analogs.py","4465","f7f58f6bbaee26d981ae0b7363980c6d3f145a7800c87790738c37643bb8cd79"
"src/run_0071_overextension_substitution.py","8520","805a107c9254617f005e82b5d7e2949bc86e34836416f9b972c26ea24dbd7161"
"src/run_0072_quote_substitution.py","5226","1171a9859b5181381f95f671756e924d43099e3df9c48202cb2f090c15c30a7c"
"src/run_0073_weekly_dependence.py","6892","96dc5c2358f2f6a277f431464b857291f215bf7f314ed1db5f5ff33ccf3f5f6c"
"src/run_0074_monday_market_state.py","8136","ec01e541b82fd21c195e989066fb52a4ed0c75f02468fe9f63c0f2e3aed335a4"
"src/run_0075_gap_up_exact.py","6134","dce83c3339fcdaa3c79e60b9f573e1b3b4e8bf55c4f56a8dfb5e5d4f4b5a23ac"
"src/run_0076_recent_trade_stats.py","3786","95712f8e598139fbca3f9f08cb4bd80191b88658f8ed75366aa4b90ca1551529"
"src/run_0077_two_entry_filters.py","4503","0bd0ba73896ec7df2e3581efd46449357dae952e6613d01e09fd90c6c45c8762"
"src/run_0078_max_sma_extension.py","1734","19ed2b369034f4175bcd34dd1da555da93d1488ac7eb33f666dce13482dd427a"
"src/run_0079_126_skip_grid.py","3014","0b34279bd448ec8f03f608dca7c813e0c8f8b17245e8b95b4653c2e22f4d0057"
"src/run_0079_attribution.py","2295","7b1dd14e38676f26d412781d99d844c21cd4ed1604af286de5a73be8fdf6c6b8"
"src/run_0079_quote_fill.py","5851","8b25f8501dfc3e70c406fb7bcacf90e59f3739f43e5d0ce49d230fbbc027a783"
"src/update_top10_visual.py","2998","abd2a0f3bb5e534b594f565686cf00a5a6d830e7535822e12924dbcbd30e60c6"
