variant,extra_bps,symbol,net_pnl
f10_s0,10.0,APP,-0.02564916817204748
f10_s0,10.0,XLNX,-0.025720818771627012
f10_s0,10.0,ZS,-0.02658525916975829
f10_s0,10.0,WMT,-0.027442946904277694
f10_s0,10.0,ARM,-0.02772938424991578
f10_s0,10.0,CSX,-0.028945340718888688
f10_s0,10.0,MDB,-0.03391097457128152
f10_s0,10.0,PANW,-0.03404302113357723
f10_s0,10.0,KLAC,-0.034790073496340584
f10_s0,10.0,ABNB,-0.03573761441107252
f10_s0,10.0,HON,-0.03681883472949912
f10_s0,10.0,DXCM,-0.036997254793720805
f10_s0,10.0,LULU,-0.047280288590420314
f10_s0,10.0,AVGO,-0.04913944001106203
f10_s0,10.0,CRWD,-0.05748574101196021
f10_s0,10.0,AMZN,-0.06331353935849732
f10_s0,10.0,SMCI,-0.1011257743147324
f10_s0,10.0,MELI,-0.1147033348220278
f10_s0,10.0,BKNG,-0.11906448350016846
f10_s0,10.0,LCID,-0.1316356049295101
f10_s1,0.0,TSLA,0.4013369087248965
f10_s1,0.0,MRNA,0.30464344211889394
f10_s1,0.0,AMD,0.24406669375931206
f10_s1,0.0,ZM,0.23133148227784092
f10_s1,0.0,PDD,0.22705502344271955
f10_s1,0.0,NVDA,0.17678288062438224
f10_s1,0.0,INTC,0.15016967873485731
f10_s1,0.0,META,0.13504790684426823
f10_s1,0.0,NFLX,0.13243075388969922
f10_s1,0.0,GOOG,0.11143764343475718
f10_s1,0.0,MRVL,0.10177849253132135
f10_s1,0.0,BIDU,0.09077292672164916
f10_s1,0.0,ASML,0.08445298385873663
f10_s1,0.0,WDC,0.0819299296044718
f10_s1,0.0,GOOGL,0.07782593638169849
f10_s1,0.0,SBUX,0.06521833962729218
f10_s1,0.0,PLTR,0.06469439731056822
f10_s1,0.0,PANW,0.04898348656701229
f10_s1,0.0,ADBE,0.04517523736371846
f10_s1,0.0,GILD,0.045115619172250675
f10_s1,0.0,AAPL,0.04306703997685587
f10_s1,0.0,MU,0.04076753477310496
f10_s1,0.0,ARM,0.0386447025477306
f10_s1,0.0,CEG,0.038632718103617514
f10_s1,0.0,VRTX,0.03691098489680252
f10_s1,0.0,ADSK,0.03603586894467895
f10_s1,0.0,CSCO,0.03521224887731237
f10_s1,0.0,AVGO,0.03186672458260798
f10_s1,0.0,PEP,0.03040129339472485
f10_s1,0.0,EA,0.030147301473009626
f10_s1,0.0,WBD,0.02322966324847257
f10_s1,0.0,DOCU,0.022597098442331903
f10_s1,0.0,DASH,0.0219816430133154
f10_s1,0.0,TXN,0.019069349828779468
f10_s1,0.0,CHTR,0.01877645271115328
f10_s1,0.0,ISRG,0.018545577825872333
f10_s1,0.0,SHOP,0.014918633077660542
f10_s1,0.0,OKTA,0.014519191514055821
f10_s1,0.0,MSFT,0.011657117722907047
f10_s1,0.0,COST,0.01145629848766723
f10_s1,0.0,ON,0.01062145711470586
f10_s1,0.0,ADP,0.010097729562168884
f10_s1,0.0,MELI,0.007407566462823867
f10_s1,0.0,REGN,0.006463237819638739
f10_s1,0.0,MDLZ,0.006271308498833278
f10_s1,0.0,ATVI,0.0038475008418207297
f10_s1,0.0,AZN,0.0025274758878345294
f10_s1,0.0,CMCSA,0.0010877556096972087
f10_s1,0.0,WYNN,0.0
f10_s1,0.0,RIVN,0.0
f10_s1,0.0,SGEN,0.0
f10_s1,0.0,SNDK,0.0
f10_s1,0.0,UAL,0.0
f10_s1,0.0,AEP,0.0
f10_s1,0.0,ALNY,0.0
f10_s1,0.0,ALXN,0.0
f10_s1,0.0,ANSS,0.0
f10_s1,0.0,CCEP,0.0
f10_s1,0.0,AAL,0.0
f10_s1,0.0,CELG,0.0
f10_s1,0.0,CERN,0.0
f10_s1,0.0,BIIB,0.0
f10_s1,0.0,AXON,0.0
f10_s1,0.0,BKR,0.0
f10_s1,0.0,ALGN,0.0
f10_s1,0.0,CDNS,0.0
f10_s1,0.0,BMRN,0.0
f10_s1,0.0,CDW,0.0
f10_s1,0.0,CHKP,0.0
f10_s1,0.0,XEL,0.0
f10_s1,0.0,WBA,0.0
f10_s1,0.0,MPWR,0.0
f10_s1,0.0,KHC,0.0
f10_s1,0.0,INSM,0.0
f10_s1,0.0,KDP,0.0
f10_s1,0.0,MNST,0.0
f10_s1,0.0,MAR,0.0
f10_s1,0.0,LBTYK,0.0
f10_s1,0.0,LBTYA,0.0
f10_s1,0.0,INCY,0.0
f10_s1,0.0,HSIC,0.0
f10_s1,0.0,IDXX,0.0
f10_s1,0.0,ROST,0.0
f10_s1,0.0,JBHT,0.0
f10_s1,0.0,HAS,0.0
f10_s1,0.0,GFS,0.0
f10_s1,0.0,FOX,0.0
f10_s1,0.0,FER,0.0
f10_s1,0.0,FOXA,0.0
f10_s1,0.0,FTNT,0.0
f10_s1,0.0,GEHC,0.0
f10_s1,0.0,FANG,0.0
f10_s1,0.0,FAST,0.0
f10_s1,0.0,CTAS,0.0
f10_s1,0.0,CTXS,0.0
f10_s1,0.0,EXPE,0.0
f10_s1,0.0,FI,0.0
f10_s1,0.0,EXC,0.0
f10_s1,0.0,CTSH,0.0
f10_s1,0.0,CPRT,0.0
f10_s1,0.0,CSGP,0.0
f10_s1,0.0,VRSN,0.0
f10_s1,0.0,ULTA,0.0
f10_s1,0.0,VRSK,0.0
f10_s1,0.0,PAYX,0.0
f10_s1,0.0,MYL,0.0
f10_s1,0.0,NLOK,0.0
f10_s1,0.0,QQQ,0.0
f10_s1,0.0,SNPS,0.0
f10_s1,0.0,TTWO,0.0
f10_s1,0.0,TTD,0.0
f10_s1,0.0,TRI,0.0
f10_s1,0.0,TEAM,0.0
f10_s1,0.0,TCOM,0.0
f10_s1,0.0,SWKS,0.0
f10_s1,0.0,SOLS,0.0
f10_s1,0.0,SPLK,0.0
f10_s1,0.0,WTW,0.0
f10_s1,0.0,VSNT,0.0
f10_s1,0.0,ODFL,0.0
f10_s1,0.0,ORLY,0.0
f10_s1,0.0,NTES,0.0
f10_s1,0.0,NTAP,0.0
f10_s1,0.0,MXIM,0.0
f10_s1,0.0,PCAR,0.0
f10_s1,0.0,SIRI,0.0
f10_s1,0.0,ROP,0.0
f10_s1,0.0,MTCH,0.0
f10_s1,0.0,LIN,-0.0017671625011409877
f10_s1,0.0,CSX,-0.002547058334525288
f10_s1,0.0,INTU,-0.0029625591046719127
f10_s1,0.0,PYPL,-0.0033621597007539314
f10_s1,0.0,STX,-0.005902449001323754
f10_s1,0.0,DLTR,-0.008187745444969398
f10_s1,0.0,WDAY,-0.011651499904232754
f10_s1,0.0,MCHP,-0.01213714167855351
f10_s1,0.0,LRCX,-0.013363072198366448
f10_s1,0.0,LULU,-0.016324291274149548
f10_s1,0.0,QCOM,-0.01676024492763488
f10_s1,0.0,JD,-0.01942572085852473
f10_s1,0.0,AMGN,-0.01980197059169033
f10_s1,0.0,NXPI,-0.020436701306041728
f10_s1,0.0,KLAC,-0.020824535776405122
f10_s1,0.0,EBAY,-0.021463399254374738
f10_s1,0.0,PTON,-0.023150789966619855
f10_s1,0.0,MSTR,-0.02317681786043816
f10_s1,0.0,XLNX,-0.02505415210496035
f10_s1,0.0,HON,-0.025467783265470355
f10_s1,0.0,ZS,-0.02591859250309162
f10_s1,0.0,ENPH,-0.02631885128106888
f10_s1,0.0,WMT,-0.026776280237611028
f10_s1,0.0,AMZN,-0.029905767058121507
f10_s1,0.0,MDB,-0.031141477898865236
f10_s1,0.0,DXCM,-0.03566392146038747
f10_s1,0.0,ADI,-0.03814522475740907
f10_s1,0.0,ILMN,-0.038968878803326445
f10_s1,0.0,TMUS,-0.04611053291260048
f10_s1,0.0,BKNG,-0.05939763417700995
f10_s1,0.0,ABNB,-0.0735483867487615
f10_s1,0.0,CRWD,-0.07939562819457728
f10_s1,0.0,SMCI,-0.10045910764806572
f10_s1,0.0,APP,-0.1041225734756186
f10_s1,0.0,LCID,-0.10747956697576831
f10_s1,0.0,DDOG,-0.11458931687789291
f10_s1,0.0,AMAT,-0.14347240973965666
f10_s1,1.0,TSLA,0.3998035753915632
f10_s1,1.0,MRNA,0.30377677545222725
f10_s1,1.0,AMD,0.24273336042597873
f10_s1,1.0,ZM,0.2309981489445076
f10_s1,1.0,PDD,0.22605502344271955
f10_s1,1.0,NVDA,0.17484954729104893
f10_s1,1.0,INTC,0.14963634540152398
f10_s1,1.0,META,0.13424790684426824
f10_s1,1.0,NFLX,0.1314974205563659
f10_s1,1.0,GOOG,0.11103764343475718
f10_s1,1.0,MRVL,0.10054515919798802
f10_s1,1.0,BIDU,0.0905062600549825
f10_s1,1.0,ASML,0.08398631719206996
f10_s1,1.0,WDC,0.08179659627113847
f10_s1,1.0,GOOGL,0.07729260304836516
f10_s1,1.0,SBUX,0.06455167296062551
f10_s1,1.0,PLTR,0.06422773064390155
f10_s1,1.0,PANW,0.04818348656701229
f10_s1,1.0,ADBE,0.044908570697051786
f10_s1,1.0,GILD,0.04444895250558401
f10_s1,1.0,AAPL,0.042800373310189196
f10_s1,1.0,MU,0.03956753477310497
f10_s1,1.0,ARM,0.03841136921439727
f10_s1,1.0,CEG,0.03816605143695085
f10_s1,1.0,VRTX,0.03644431823013586
f10_s1,1.0,ADSK,0.035969202278012286
f10_s1,1.0,CSCO,0.034812248877312366
f10_s1,1.0,AVGO,0.03060005791594132
f10_s1,1.0,EA,0.03008063480634296
f10_s1,1.0,PEP,0.029534626728058185
f10_s1,1.0,WBD,0.023029663248472568
f10_s1,1.0,DOCU,0.022263765108998572
f10_s1,1.0,DASH,0.021581643013315402
f10_s1,1.0,TXN,0.018769349828779466
f10_s1,1.0,CHTR,0.018509786044486616
f10_s1,1.0,ISRG,0.017945577825872333
f10_s1,1.0,SHOP,0.014718633077660541
f10_s1,1.0,OKTA,0.014452524847389155
f10_s1,1.0,MSFT,0.01139045105624038
f10_s1,1.0,COST,0.010989631821000566
f10_s1,1.0,ON,0.010554790448039194
f10_s1,1.0,ADP,0.010031062895502218
f10_s1,1.0,MELI,0.006007566462823872
f10_s1,1.0,MDLZ,0.005937975165499945
f10_s1,1.0,REGN,0.005863237819638739
f10_s1,1.0,ATVI,0.0034475008418207304
f10_s1,1.0,AZN,0.002327475887834529
f10_s1,1.0,CMCSA,0.0007544222763638756
f10_s1,1.0,WYNN,0.0
f10_s1,1.0,RIVN,0.0
f10_s1,1.0,SGEN,0.0
f10_s1,1.0,SNDK,0.0
f10_s1,1.0,UAL,0.0
f10_s1,1.0,AEP,0.0
f10_s1,1.0,ALNY,0.0
f10_s1,1.0,ALXN,0.0
f10_s1,1.0,ANSS,0.0
f10_s1,1.0,CCEP,0.0
f10_s1,1.0,AAL,0.0
f10_s1,1.0,CELG,0.0
f10_s1,1.0,CERN,0.0
f10_s1,1.0,BIIB,0.0
f10_s1,1.0,AXON,0.0
f10_s1,1.0,BKR,0.0
f10_s1,1.0,ALGN,0.0
f10_s1,1.0,CDNS,0.0
f10_s1,1.0,BMRN,0.0
f10_s1,1.0,CDW,0.0
f10_s1,1.0,CHKP,0.0
f10_s1,1.0,XEL,0.0
f10_s1,1.0,WBA,0.0
f10_s1,1.0,MPWR,0.0
f10_s1,1.0,KHC,0.0
f10_s1,1.0,INSM,0.0
f10_s1,1.0,KDP,0.0
f10_s1,1.0,MNST,0.0
f10_s1,1.0,MAR,0.0
f10_s1,1.0,LBTYK,0.0
f10_s1,1.0,LBTYA,0.0
f10_s1,1.0,INCY,0.0
f10_s1,1.0,HSIC,0.0
f10_s1,1.0,IDXX,0.0
f10_s1,1.0,ROST,0.0
f10_s1,1.0,JBHT,0.0
f10_s1,1.0,HAS,0.0
f10_s1,1.0,GFS,0.0
f10_s1,1.0,FOX,0.0
f10_s1,1.0,FER,0.0
f10_s1,1.0,FOXA,0.0
f10_s1,1.0,FTNT,0.0
f10_s1,1.0,GEHC,0.0
f10_s1,1.0,FANG,0.0
f10_s1,1.0,FAST,0.0
f10_s1,1.0,CTAS,0.0
f10_s1,1.0,CTXS,0.0
f10_s1,1.0,EXPE,0.0
f10_s1,1.0,FI,0.0
f10_s1,1.0,EXC,0.0
f10_s1,1.0,CTSH,0.0
f10_s1,1.0,CPRT,0.0
f10_s1,1.0,CSGP,0.0
f10_s1,1.0,VRSN,0.0
f10_s1,1.0,ULTA,0.0
f10_s1,1.0,VRSK,0.0
f10_s1,1.0,PAYX,0.0
f10_s1,1.0,MYL,0.0
f10_s1,1.0,NLOK,0.0
f10_s1,1.0,QQQ,0.0
f10_s1,1.0,SNPS,0.0
f10_s1,1.0,TTWO,0.0
f10_s1,1.0,TTD,0.0
f10_s1,1.0,TRI,0.0
f10_s1,1.0,TEAM,0.0
f10_s1,1.0,TCOM,0.0
f10_s1,1.0,SWKS,0.0
f10_s1,1.0,SOLS,0.0
f10_s1,1.0,SPLK,0.0
f10_s1,1.0,WTW,0.0
f10_s1,1.0,VSNT,0.0
f10_s1,1.0,ODFL,0.0
f10_s1,1.0,ORLY,0.0
f10_s1,1.0,NTES,0.0
f10_s1,1.0,NTAP,0.0
f10_s1,1.0,MXIM,0.0
f10_s1,1.0,PCAR,0.0
f10_s1,1.0,SIRI,0.0
f10_s1,1.0,ROP,0.0
f10_s1,1.0,MTCH,0.0
f10_s1,1.0,LIN,-0.001833829167807654
f10_s1,1.0,CSX,-0.0027470583345252887
f10_s1,1.0,INTU,-0.0032292257713385786
f10_s1,1.0,PYPL,-0.00376215970075393
f10_s1,1.0,STX,-0.006102449001323753
f10_s1,1.0,DLTR,-0.008254412111636064
f10_s1,1.0,WDAY,-0.011784833237566086
f10_s1,1.0,MCHP,-0.012270475011886843
f10_s1,1.0,LRCX,-0.014296405531699776
f10_s1,1.0,LULU,-0.016590957940816213
f10_s1,1.0,QCOM,-0.01716024492763488
f10_s1,1.0,JD,-0.01982572085852473
f10_s1,1.0,NXPI,-0.020770034639375063
f10_s1,1.0,AMGN,-0.021001970591690327
f10_s1,1.0,KLAC,-0.021357869109738453
f10_s1,1.0,EBAY,-0.021730065921041403
f10_s1,1.0,PTON,-0.023284123299953188
f10_s1,1.0,MSTR,-0.023510151193771492
f10_s1,1.0,XLNX,-0.025120818771627015
f10_s1,1.0,HON,-0.025667783265470354
f10_s1,1.0,ZS,-0.025985259169758287
f10_s1,1.0,ENPH,-0.026385517947735547
f10_s1,1.0,WMT,-0.026842946904277694
f10_s1,1.0,AMZN,-0.030439100391454837
f10_s1,1.0,MDB,-0.031208144565531903
f10_s1,1.0,DXCM,-0.035797254793720805
f10_s1,1.0,ADI,-0.03854522475740907
f10_s1,1.0,ILMN,-0.039302212136659784
f10_s1,1.0,TMUS,-0.046977199579267145
f10_s1,1.0,BKNG,-0.06026430084367662
f10_s1,1.0,ABNB,-0.07381505341542818
f10_s1,1.0,CRWD,-0.08006229486124394
f10_s1,1.0,SMCI,-0.10052577431473239
f10_s1,1.0,APP,-0.10478924014228526
f10_s1,1.0,LCID,-0.10754623364243499
f10_s1,1.0,DDOG,-0.1149893168778929
f10_s1,1.0,AMAT,-0.14427240973965666
f10_s1,2.0,TSLA,0.39827024205822986
f10_s1,2.0,MRNA,0.3029101087855606
f10_s1,2.0,AMD,0.2414000270926454
f10_s1,2.0,ZM,0.23066481561117425
f10_s1,2.0,PDD,0.22505502344271955
f10_s1,2.0,NVDA,0.1729162139577156
f10_s1,2.0,INTC,0.14910301206819065
f10_s1,2.0,META,0.13344790684426822
f10_s1,2.0,NFLX,0.13056408722303256
f10_s1,2.0,GOOG,0.11063764343475718
f10_s1,2.0,MRVL,0.09931182586465469
f10_s1,2.0,BIDU,0.09023959338831583
f10_s1,2.0,ASML,0.08351965052540329
f10_s1,2.0,WDC,0.08166326293780514
f10_s1,2.0,GOOGL,0.07675926971503183
f10_s1,2.0,SBUX,0.06388500629395885
f10_s1,2.0,PLTR,0.0637610639772349
f10_s1,2.0,PANW,0.04738348656701229
f10_s1,2.0,ADBE,0.04464190403038512
f10_s1,2.0,GILD,0.04378228583891734
f10_s1,2.0,AAPL,0.04253370664352253
f10_s1,2.0,MU,0.03836753477310497
f10_s1,2.0,ARM,0.03817803588106394
f10_s1,2.0,CEG,0.037699384770284186
f10_s1,2.0,VRTX,0.03597765156346919
f10_s1,2.0,ADSK,0.03590253561134561
f10_s1,2.0,CSCO,0.03441224887731237
f10_s1,2.0,EA,0.030013968139676293
f10_s1,2.0,AVGO,0.02933339124927465
f10_s1,2.0,PEP,0.02866796006139152
f10_s1,2.0,WBD,0.02282966324847257
f10_s1,2.0,DOCU,0.02193043177566524
f10_s1,2.0,DASH,0.0211816430133154
f10_s1,2.0,TXN,0.018469349828779468
f10_s1,2.0,CHTR,0.018243119377819948
f10_s1,2.0,ISRG,0.017345577825872333
f10_s1,2.0,SHOP,0.01451863307766054
f10_s1,2.0,OKTA,0.014385858180722489
f10_s1,2.0,MSFT,0.011123784389573711
f10_s1,2.0,COST,0.010522965154333895
f10_s1,2.0,ON,0.010488123781372528
f10_s1,2.0,ADP,0.009964396228835552
f10_s1,2.0,MDLZ,0.005604641832166611
f10_s1,2.0,REGN,0.005263237819638739
f10_s1,2.0,MELI,0.00460756646282387
f10_s1,2.0,ATVI,0.0030475008418207293
f10_s1,2.0,AZN,0.002127475887834529
f10_s1,2.0,CMCSA,0.00042108894303054256
f10_s1,2.0,WYNN,0.0
f10_s1,2.0,RIVN,0.0
f10_s1,2.0,SGEN,0.0
f10_s1,2.0,SNDK,0.0
f10_s1,2.0,UAL,0.0
f10_s1,2.0,AEP,0.0
f10_s1,2.0,ALNY,0.0
f10_s1,2.0,ALXN,0.0
f10_s1,2.0,ANSS,0.0
f10_s1,2.0,CCEP,0.0
f10_s1,2.0,AAL,0.0
f10_s1,2.0,CELG,0.0
f10_s1,2.0,CERN,0.0
f10_s1,2.0,BIIB,0.0
f10_s1,2.0,AXON,0.0
f10_s1,2.0,BKR,0.0
f10_s1,2.0,ALGN,0.0
f10_s1,2.0,CDNS,0.0
f10_s1,2.0,BMRN,0.0
f10_s1,2.0,CDW,0.0
f10_s1,2.0,CHKP,0.0
f10_s1,2.0,XEL,0.0
f10_s1,2.0,WBA,0.0
f10_s1,2.0,MPWR,0.0
f10_s1,2.0,KHC,0.0
f10_s1,2.0,INSM,0.0
f10_s1,2.0,KDP,0.0
f10_s1,2.0,MNST,0.0
f10_s1,2.0,MAR,0.0
f10_s1,2.0,LBTYK,0.0
f10_s1,2.0,LBTYA,0.0
f10_s1,2.0,INCY,0.0
f10_s1,2.0,HSIC,0.0
f10_s1,2.0,IDXX,0.0
f10_s1,2.0,ROST,0.0
f10_s1,2.0,JBHT,0.0
f10_s1,2.0,HAS,0.0
f10_s1,2.0,GFS,0.0
f10_s1,2.0,FOX,0.0
f10_s1,2.0,FER,0.0
f10_s1,2.0,FOXA,0.0
f10_s1,2.0,FTNT,0.0
f10_s1,2.0,GEHC,0.0
f10_s1,2.0,FANG,0.0
f10_s1,2.0,FAST,0.0
f10_s1,2.0,CTAS,0.0
f10_s1,2.0,CTXS,0.0
f10_s1,2.0,EXPE,0.0
f10_s1,2.0,FI,0.0
f10_s1,2.0,EXC,0.0
f10_s1,2.0,CTSH,0.0
f10_s1,2.0,CPRT,0.0
f10_s1,2.0,CSGP,0.0
f10_s1,2.0,VRSN,0.0
f10_s1,2.0,ULTA,0.0
f10_s1,2.0,VRSK,0.0
f10_s1,2.0,PAYX,0.0
f10_s1,2.0,MYL,0.0
f10_s1,2.0,NLOK,0.0
f10_s1,2.0,QQQ,0.0
f10_s1,2.0,SNPS,0.0
f10_s1,2.0,TTWO,0.0
f10_s1,2.0,TTD,0.0
f10_s1,2.0,TRI,0.0
f10_s1,2.0,TEAM,0.0
f10_s1,2.0,TCOM,0.0
f10_s1,2.0,SWKS,0.0
f10_s1,2.0,SOLS,0.0
f10_s1,2.0,SPLK,0.0
f10_s1,2.0,WTW,0.0
f10_s1,2.0,VSNT,0.0
f10_s1,2.0,ODFL,0.0
f10_s1,2.0,ORLY,0.0
f10_s1,2.0,NTES,0.0
f10_s1,2.0,NTAP,0.0
f10_s1,2.0,MXIM,0.0
f10_s1,2.0,PCAR,0.0
f10_s1,2.0,SIRI,0.0
f10_s1,2.0,ROP,0.0
f10_s1,2.0,MTCH,0.0
f10_s1,2.0,LIN,-0.0019004958344743211
f10_s1,2.0,CSX,-0.002947058334525288
f10_s1,2.0,INTU,-0.0034958924380052462
f10_s1,2.0,PYPL,-0.004162159700753929
f10_s1,2.0,STX,-0.006302449001323752
f10_s1,2.0,DLTR,-0.00832107877830273
f10_s1,2.0,WDAY,-0.011918166570899419
f10_s1,2.0,MCHP,-0.012403808345220178
f10_s1,2.0,LRCX,-0.01522973886503311
f10_s1,2.0,LULU,-0.01685762460748288
f10_s1,2.0,QCOM,-0.017560244927634878
f10_s1,2.0,JD,-0.020225720858524733
f10_s1,2.0,NXPI,-0.021103367972708398
f10_s1,2.0,KLAC,-0.021891202443071786
f10_s1,2.0,EBAY,-0.02199673258770807
f10_s1,2.0,AMGN,-0.022201970591690327
f10_s1,2.0,PTON,-0.02341745663328652
f10_s1,2.0,MSTR,-0.023843484527104827
f10_s1,2.0,XLNX,-0.02518748543829368
f10_s1,2.0,HON,-0.025867783265470352
f10_s1,2.0,ZS,-0.026051925836424957
f10_s1,2.0,ENPH,-0.026452184614402213
f10_s1,2.0,WMT,-0.02690961357094436
f10_s1,2.0,AMZN,-0.030972433724788175
f10_s1,2.0,MDB,-0.03127481123219857
f10_s1,2.0,DXCM,-0.035930588127054144
f10_s1,2.0,ADI,-0.038945224757409067
f10_s1,2.0,ILMN,-0.039635545469993115
f10_s1,2.0,TMUS,-0.047843866245933814
f10_s1,2.0,BKNG,-0.06113096751034329
f10_s1,2.0,ABNB,-0.07408172008209485
f10_s1,2.0,CRWD,-0.0807289615279106
f10_s1,2.0,SMCI,-0.10059244098139905
f10_s1,2.0,APP,-0.10545590680895192
f10_s1,2.0,LCID,-0.10761290030910164
f10_s1,2.0,DDOG,-0.11538931687789292
f10_s1,2.0,AMAT,-0.14507240973965668
f10_s1,5.0,TSLA,0.39367024205822987
f10_s1,5.0,MRNA,0.3003101087855606
f10_s1,5.0,AMD,0.2374000270926454
f10_s1,5.0,ZM,0.22966481561117424
f10_s1,5.0,PDD,0.22205502344271955
f10_s1,5.0,NVDA,0.1671162139577156
f10_s1,5.0,INTC,0.14750301206819064
f10_s1,5.0,META,0.13104790684426823
f10_s1,5.0,NFLX,0.12776408722303256
f10_s1,5.0,GOOG,0.10943764343475718
f10_s1,5.0,MRVL,0.09561182586465469
f10_s1,5.0,BIDU,0.08943959338831584
f10_s1,5.0,ASML,0.08211965052540329
f10_s1,5.0,WDC,0.08126326293780514
f10_s1,5.0,GOOGL,0.07515926971503183
f10_s1,5.0,PLTR,0.06236106397723489
f10_s1,5.0,SBUX,0.06188500629395885
f10_s1,5.0,PANW,0.04498348656701229
f10_s1,5.0,ADBE,0.043841904030385126
f10_s1,5.0,GILD,0.04178228583891734
f10_s1,5.0,AAPL,0.041733706643522536
f10_s1,5.0,ARM,0.03747803588106394
f10_s1,5.0,CEG,0.03629938477028418
f10_s1,5.0,ADSK,0.035702535611345614
f10_s1,5.0,MU,0.034767534773104965
f10_s1,5.0,VRTX,0.03457765156346919
f10_s1,5.0,CSCO,0.03321224887731237
f10_s1,5.0,EA,0.02981396813967629
f10_s1,5.0,PEP,0.026067960061391518
f10_s1,5.0,AVGO,0.025533391249274652
f10_s1,5.0,WBD,0.02222966324847257
f10_s1,5.0,DOCU,0.020930431775665236
f10_s1,5.0,DASH,0.019981643013315398
f10_s1,5.0,TXN,0.017569349828779467
f10_s1,5.0,CHTR,0.01744311937781995
f10_s1,5.0,ISRG,0.015545577825872334
f10_s1,5.0,OKTA,0.014185858180722488
f10_s1,5.0,SHOP,0.013918633077660541
f10_s1,5.0,MSFT,0.010323784389573713
f10_s1,5.0,ON,0.010288123781372527
f10_s1,5.0,ADP,0.009764396228835551
f10_s1,5.0,COST,0.009122965154333897
f10_s1,5.0,MDLZ,0.004604641832166611
f10_s1,5.0,REGN,0.0034632378196387398
f10_s1,5.0,ATVI,0.0018475008418207296
f10_s1,5.0,AZN,0.0015274758878345293
f10_s1,5.0,MELI,0.0004075664628238676
f10_s1,5.0,WYNN,0.0
f10_s1,5.0,UAL,0.0
f10_s1,5.0,RIVN,0.0
f10_s1,5.0,SGEN,0.0
f10_s1,5.0,SNDK,0.0
f10_s1,5.0,SNPS,0.0
f10_s1,5.0,AEP,0.0
f10_s1,5.0,ALNY,0.0
f10_s1,5.0,ALXN,0.0
f10_s1,5.0,ANSS,0.0
f10_s1,5.0,ALGN,0.0
f10_s1,5.0,AAL,0.0
f10_s1,5.0,CCEP,0.0
f10_s1,5.0,CELG,0.0
f10_s1,5.0,BIIB,0.0
f10_s1,5.0,AXON,0.0
f10_s1,5.0,BMRN,0.0
f10_s1,5.0,BKR,0.0
f10_s1,5.0,CDNS,0.0
f10_s1,5.0,CDW,0.0
f10_s1,5.0,CERN,0.0
f10_s1,5.0,CHKP,0.0
f10_s1,5.0,XEL,0.0
f10_s1,5.0,WBA,0.0
f10_s1,5.0,MPWR,0.0
f10_s1,5.0,KHC,0.0
f10_s1,5.0,INSM,0.0
f10_s1,5.0,KDP,0.0
f10_s1,5.0,MNST,0.0
f10_s1,5.0,MAR,0.0
f10_s1,5.0,LBTYK,0.0
f10_s1,5.0,LBTYA,0.0
f10_s1,5.0,INCY,0.0
f10_s1,5.0,HSIC,0.0
f10_s1,5.0,IDXX,0.0
f10_s1,5.0,ROST,0.0
f10_s1,5.0,JBHT,0.0
f10_s1,5.0,HAS,0.0
f10_s1,5.0,GFS,0.0
f10_s1,5.0,FOX,0.0
f10_s1,5.0,FER,0.0
f10_s1,5.0,FOXA,0.0
f10_s1,5.0,FTNT,0.0
f10_s1,5.0,GEHC,0.0
f10_s1,5.0,FANG,0.0
f10_s1,5.0,FAST,0.0
f10_s1,5.0,CTAS,0.0
f10_s1,5.0,CTXS,0.0
f10_s1,5.0,EXPE,0.0
f10_s1,5.0,FI,0.0
f10_s1,5.0,EXC,0.0
f10_s1,5.0,CTSH,0.0
f10_s1,5.0,CPRT,0.0
f10_s1,5.0,CSGP,0.0
f10_s1,5.0,VRSN,0.0
f10_s1,5.0,ULTA,0.0
f10_s1,5.0,VRSK,0.0
f10_s1,5.0,PAYX,0.0
f10_s1,5.0,MYL,0.0
f10_s1,5.0,NLOK,0.0
f10_s1,5.0,QQQ,0.0
f10_s1,5.0,PCAR,0.0
f10_s1,5.0,TTWO,0.0
f10_s1,5.0,TTD,0.0
f10_s1,5.0,TRI,0.0
f10_s1,5.0,TEAM,0.0
f10_s1,5.0,TCOM,0.0
f10_s1,5.0,SWKS,0.0
f10_s1,5.0,SOLS,0.0
f10_s1,5.0,SPLK,0.0
f10_s1,5.0,WTW,0.0
f10_s1,5.0,VSNT,0.0
f10_s1,5.0,ODFL,0.0
f10_s1,5.0,ORLY,0.0
f10_s1,5.0,NTES,0.0
f10_s1,5.0,NTAP,0.0
f10_s1,5.0,MXIM,0.0
f10_s1,5.0,MTCH,0.0
f10_s1,5.0,SIRI,0.0
f10_s1,5.0,ROP,0.0
f10_s1,5.0,CMCSA,-0.0005789110569694583
f10_s1,5.0,LIN,-0.0021004958344743208
f10_s1,5.0,CSX,-0.003547058334525288
f10_s1,5.0,INTU,-0.004295892438005246
f10_s1,5.0,PYPL,-0.005362159700753931
f10_s1,5.0,STX,-0.006902449001323755
f10_s1,5.0,DLTR,-0.008521078778302731
f10_s1,5.0,WDAY,-0.01231816657089942
f10_s1,5.0,MCHP,-0.012803808345220179
f10_s1,5.0,LULU,-0.01765762460748288
f10_s1,5.0,LRCX,-0.01802973886503311
f10_s1,5.0,QCOM,-0.01876024492763488
f10_s1,5.0,JD,-0.021425720858524733
