toxicity_quantile,spread_cents,order_size,latency_ms,ttl_s,queue_model,exit_horizon_s,slippage_bp,candidate_orders,fills,net,first_block,second_block,positive_day_fraction,mean_trade_bp,stop_rate
0.05,3,1.0,500,1,conservative,15,2,267,3,-6.873717964440306e-05,0.0,-6.873717964440306e-05,0.0,-4.582478642960204,0.0
0.05,3,1.0,500,5,base,5,1,267,36,-0.0006403848787535387,-0.00028139020754581567,-0.000358994671207723,0.0,-3.557693770852992,0.0
0.05,3,1.0,500,5,base,5,2,267,36,-0.0008204076813454476,-0.0003564029149116008,-0.00046400476643384674,0.0,-4.557820451919152,0.0
0.05,3,1.0,500,5,base,15,1,267,36,-0.0004950287047247686,-4.655758412489977e-05,-0.00044847112059986883,0.16666666666666666,-2.750159470693159,0.027777777777777776
0.05,3,1.0,500,5,base,15,2,267,36,-0.000675076528849562,-0.00012157598981318575,-0.0005535005390363761,0.16666666666666666,-3.7504251602753436,0.027777777777777776
0.05,3,1.0,500,5,conservative,5,1,267,28,-0.0006559806735628487,-0.0002922506495908986,-0.0003637300239719501,0.0,-4.685576239734634,0.0
0.05,3,1.0,500,5,conservative,5,2,267,28,-0.0007960050047886112,-0.0003422598660013081,-0.0004537451387873031,0.0,-5.685750034204365,0.0
0.05,3,1.0,500,5,conservative,15,1,267,28,-0.0005567836349126723,-0.00014718934002255922,-0.00040959429489011314,0.16666666666666666,-3.977025963661946,0.03571428571428571
0.05,3,1.0,500,5,conservative,15,2,267,28,-0.0006968184401406337,-0.0001971964576450722,-0.0004996219824955615,0.16666666666666666,-4.977274572433099,0.03571428571428571
0.05,3,1.0,500,15,base,5,1,267,67,-0.0011634420526679132,-0.0004995663624211446,-0.0006638756902467688,0.0,-3.472961351247503,0.0
0.05,3,1.0,500,15,base,5,2,267,67,-0.0014984923855323985,-0.0006445916999992466,-0.000853900685533152,0.0,-4.4731115986041745,0.0
0.05,3,1.0,500,15,base,15,1,267,67,-0.0010021482876489821,-0.00023498883956227131,-0.000767159448086711,0.16666666666666666,-2.991487425817857,0.04477611940298507
0.05,3,1.0,500,15,base,15,2,267,67,-0.001337251052482677,-0.0003800252915010818,-0.0009572257609815951,0.0,-3.9917941865154534,0.04477611940298507
0.05,3,1.0,500,15,conservative,5,1,267,59,-0.0011717394111591976,-0.00043383911890509247,-0.0007379002922541051,0.0,-3.9719980039294835,0.01694915254237288
0.05,3,1.0,500,15,conservative,5,2,267,59,-0.0014667967851337014,-0.0005488668786395744,-0.000917929906494127,0.0,-4.972192491978649,0.01694915254237288
0.05,3,1.0,500,15,conservative,15,1,267,59,-0.0011249849505975378,-0.0003386839419854514,-0.0007863010086120864,0.0,-3.8135083071102973,0.05084745762711865
0.05,3,1.0,500,15,conservative,15,2,267,59,-0.0014200704568360695,-0.0004537086396291087,-0.0009663618172069607,0.0,-4.813798158766337,0.05084745762711865
0.05,3,10.0,250,1,base,5,1,267,7,-0.0001368650077291111,-6.360164290909069e-05,-7.326336482002042e-05,0.0,-3.9104287922603174,0.0
0.05,3,10.0,250,1,base,5,2,267,7,-0.0001718575190018669,-8.859967276409882e-05,-8.325784623776808e-05,0.0,-4.910214828624768,0.0
0.05,3,10.0,250,1,base,15,1,267,7,-0.00013132179609419526,-5.148930035068434e-05,-7.983249574351092e-05,0.0,-3.7520513169770076,0.0
0.05,3,10.0,250,1,base,15,2,267,7,-0.00016631166398377333,-7.648534380130925e-05,-8.982632018246408e-05,0.0,-4.751761828107808,0.0
0.05,3,10.0,250,1,conservative,5,1,267,2,-2.712212128161933e-05,-2.712212128161933e-05,0.0,0.0,-2.7122121281619327,0.0
0.05,3,10.0,250,1,conservative,5,2,267,2,-3.712074916306894e-05,-3.712074916306894e-05,0.0,0.0,-3.7120749163068942,0.0
0.05,3,10.0,250,1,conservative,15,1,267,2,-2.1725722034710727e-05,-2.1725722034710727e-05,0.0,0.0,-2.1725722034710726,0.0
0.05,3,10.0,250,1,conservative,15,2,267,2,-3.172426765731209e-05,-3.172426765731209e-05,0.0,0.0,-3.1724267657312084,0.0
0.05,3,10.0,250,5,base,5,1,267,34,-0.0006130382043117358,-0.0002905333922815176,-0.0003225048120302182,0.0,-3.606107084186682,0.0
0.05,3,10.0,250,5,base,5,2,267,34,-0.0007830555176324351,-0.00037554190928436055,-0.0004075136083480746,0.0,-4.606208927249618,0.0
0.05,3,10.0,250,5,base,15,1,267,34,-0.0004302623175677704,-4.2578681003172065e-05,-0.00038768363656459834,0.16666666666666666,-2.530954809222179,0.029411764705882353
0.05,3,10.0,250,5,base,15,2,267,34,-0.000600292482090566,-0.0001275900065906099,-0.0004727024754999561,0.16666666666666666,-3.531132247591565,0.029411764705882353
0.05,3,10.0,250,5,conservative,5,1,267,25,-0.000633930443902269,-0.00030121347149126963,-0.00033271697241099937,0.0,-5.0714435512181515,0.0
0.05,3,10.0,250,5,conservative,5,2,267,25,-0.0007589430463681629,-0.0003662168619168142,-0.0003927261844513486,0.0,-6.071544370945301,0.0
0.05,3,10.0,250,5,conservative,15,1,267,25,-0.000416404725222507,-0.00016015719785755135,-0.00025624752736495566,0.16666666666666666,-3.331237801780056,0.04
0.05,3,10.0,250,5,conservative,15,2,267,25,-0.0005414196356983301,-0.00022515737101894937,-0.00031626226467938067,0.16666666666666666,-4.331357085586641,0.04
0.05,3,10.0,250,15,base,5,1,267,69,-0.0011742942134351413,-0.0005017981653774577,-0.0006724960480576837,0.0,-3.403751343290265,0.0
0.05,3,10.0,250,15,base,5,2,267,69,-0.001519329177540184,-0.00066681470563194,-0.000852514471908244,0.0,-4.403852688522272,0.0
0.05,3,10.0,250,15,base,15,1,267,69,-0.000944411018185025,-0.00020673581600191758,-0.0007376752021831074,0.16666666666666666,-2.737423241116015,0.043478260869565216
0.05,3,10.0,250,15,base,15,2,267,69,-0.001289495748312126,-0.00037176501810171254,-0.0009177307302104133,0.0,-3.737668835687321,0.043478260869565216
0.05,3,10.0,250,15,conservative,5,1,267,59,-0.0012479350046274188,-0.0005219453558043403,-0.0007259896488230785,0.0,-4.230288151279385,0.01694915254237288
0.05,3,10.0,250,15,conservative,5,2,267,59,-0.0015429713978637098,-0.0006519552785491299,-0.00089101611931458,0.0,-5.230411518182067,0.01694915254237288
0.05,3,10.0,250,15,conservative,15,1,267,59,-0.0011315937289383226,-0.0003260395784497065,-0.0008055541504886162,0.0,-3.835910945553636,0.06779661016949153
0.05,3,10.0,250,15,conservative,15,2,267,59,-0.0014266534270568566,-0.00045604933652007584,-0.0009706040905367807,0.0,-4.83611331205714,0.06779661016949153
0.05,3,10.0,500,1,base,5,1,267,4,-6.27866568870413e-05,-6.836969001146039e-06,-5.5949687885895254e-05,0.0,-3.1393328443520643,0.0
0.05,3,10.0,500,1,base,5,2,267,4,-8.278370398326057e-05,-1.1836969001143973e-05,-7.09467349821166e-05,0.0,-4.139185199163028,0.0
0.05,3,10.0,500,1,base,15,1,267,4,-6.05768805495946e-05,-6.836969001146039e-06,-5.373991154844856e-05,0.0,-3.02884402747973,0.0
0.05,3,10.0,500,1,base,15,2,267,4,-8.057414864554703e-05,-1.1836969001143973e-05,-6.873717964440306e-05,0.0,-4.0287074322773515,0.0
0.05,3,10.0,500,1,conservative,5,1,267,3,-5.5949687885895254e-05,0.0,-5.5949687885895254e-05,0.0,-3.7299791923930163,0.0
0.05,3,10.0,500,1,conservative,5,2,267,3,-7.09467349821166e-05,0.0,-7.09467349821166e-05,0.0,-4.729782332141106,0.0
0.05,3,10.0,500,1,conservative,15,1,267,3,-5.373991154844856e-05,0.0,-5.373991154844856e-05,0.0,-3.582660769896571,0.0
0.05,3,10.0,500,1,conservative,15,2,267,3,-6.873717964440306e-05,0.0,-6.873717964440306e-05,0.0,-4.582478642960204,0.0
0.05,3,10.0,500,5,base,5,1,267,36,-0.0006362168920924267,-0.00028139020754581567,-0.000354826684546611,0.0,-3.5345382894023705,0.0
0.05,3,10.0,500,5,base,5,2,267,36,-0.0008162401115246907,-0.0003564029149116008,-0.0004598371966130898,0.0,-4.534667286248281,0.0
0.05,3,10.0,500,5,base,15,1,267,36,-0.0004950287047247686,-4.655758412489977e-05,-0.00044847112059986883,0.16666666666666666,-2.750159470693159,0.027777777777777776
0.05,3,10.0,500,5,base,15,2,267,36,-0.000675076528849562,-0.00012157598981318575,-0.0005535005390363761,0.16666666666666666,-3.7504251602753436,0.027777777777777776
0.05,3,10.0,500,5,conservative,5,1,267,28,-0.0006781976052555449,-0.0002922506495908986,-0.0003859469556646462,0.0,-4.844268608968177,0.0
0.05,3,10.0,500,5,conservative,5,2,267,28,-0.0008182221533412352,-0.0003422598660013081,-0.000475962287339927,0.0,-5.844443952437395,0.0
0.05,3,10.0,500,5,conservative,15,1,267,28,-0.0005593783318823663,-0.00014718934002255922,-0.0004121889918598071,0.16666666666666666,-3.9955595134454738,0.03571428571428571
0.05,3,10.0,500,5,conservative,15,2,267,28,-0.0006994133965540796,-0.0001971964576450722,-0.0005022169389090074,0.16666666666666666,-4.995809975386283,0.03571428571428571
0.05,3,10.0,500,15,base,5,1,267,66,-0.0011901293007102367,-0.0005074768481188826,-0.0006826524525913541,0.0,-3.606452426394657,0.0
0.05,3,10.0,500,15,base,5,2,267,66,-0.0015201762691652732,-0.0006525016292133864,-0.000867674639951887,0.0,-4.606594755046283,0.0
0.05,3,10.0,500,15,base,15,1,267,66,-0.0009891609550807014,-0.0001990567579882932,-0.0007901041970924083,0.16666666666666666,-2.997457439638489,0.045454545454545456
0.05,3,10.0,500,15,base,15,2,267,66,-0.0013192640887157024,-0.0003440968034946152,-0.0009751672852210871,0.16666666666666666,-3.997769965805159,0.045454545454545456
0.05,3,10.0,500,15,conservative,5,1,267,58,-0.0011973442063865764,-0.00043383911890509247,-0.0007635050874814839,0.0,-4.1287731254709525,0.017241379310344827
0.05,3,10.0,500,15,conservative,5,2,267,58,-0.0014874003990107175,-0.0005488668786395744,-0.0009385335203711431,0.0,-5.128966893140405,0.017241379310344827
0.05,3,10.0,500,15,conservative,15,1,267,58,-0.00120786138694084,-0.0003386839419854514,-0.0008691774449553886,0.0,-4.165039265313241,0.05172413793103448
0.05,3,10.0,500,15,conservative,15,2,267,58,-0.0014979380642562328,-0.0004537086396291087,-0.001044229424627124,0.0,-5.165303669849078,0.05172413793103448
0.05,3,100.0,250,1,base,5,1,267,6,-0.00013269827158905048,-6.360164290909069e-05,-6.909662867995979e-05,0.0,-4.423275719635017,0.0
0.05,3,100.0,250,1,base,5,2,267,6,-0.00016269036602145767,-8.859967276409882e-05,-7.409069325735884e-05,0.0,-5.423012200715255,0.0
0.05,3,100.0,250,1,base,15,1,267,6,-0.00011465109997081053,-5.148930035068434e-05,-6.316179962012619e-05,0.0,-3.821703332360351,0.0
0.05,3,100.0,250,1,base,15,2,267,6,-0.0001446418015410932,-7.648534380130925e-05,-6.815645773978395e-05,0.0,-4.821393384703105,0.0
0.05,3,100.0,250,1,conservative,5,1,267,2,-2.712212128161933e-05,-2.712212128161933e-05,0.0,0.0,-2.7122121281619327,0.0
0.05,3,100.0,250,1,conservative,5,2,267,2,-3.712074916306894e-05,-3.712074916306894e-05,0.0,0.0,-3.7120749163068942,0.0
0.05,3,100.0,250,1,conservative,15,1,267,2,-2.1725722034710727e-05,-2.1725722034710727e-05,0.0,0.0,-2.1725722034710726,0.0
0.05,3,100.0,250,1,conservative,15,2,267,2,-3.172426765731209e-05,-3.172426765731209e-05,0.0,0.0,-3.1724267657312084,0.0
0.05,3,100.0,250,5,base,5,1,267,31,-0.0006050998144289867,-0.00029507450433867134,-0.0003100253100903154,0.0,-3.903869770509593,0.0
0.05,3,100.0,250,5,base,5,2,267,31,-0.0007601188623945097,-0.00037508313027221333,-0.00038503573212229626,0.0,-4.903992660609739,0.0
0.05,3,100.0,250,5,base,15,1,267,31,-0.00045552868975718986,-6.128791917666975e-05,-0.0003942407705805201,0.16666666666666666,-2.938894772627032,0.03225806451612903
0.05,3,100.0,250,5,base,15,2,267,31,-0.0006105543110260698,-0.00014129677968605233,-0.00046925753134001745,0.16666666666666666,-3.9390600711359336,0.03225806451612903
0.05,3,100.0,250,5,conservative,5,1,267,23,-0.0006157004735195718,-0.00027790941199866,-0.0003377910615209118,0.0,-5.353917161039755,0.0
0.05,3,100.0,250,5,conservative,5,2,267,23,-0.0007307111212607355,-0.0003329113551591373,-0.0003977997661015981,0.0,-6.354009750093351,0.0
0.05,3,100.0,250,5,conservative,15,1,267,23,-0.00042542001761732,-0.00015136800307288044,-0.00027405201454443954,0.16666666666666666,-3.699304501020174,0.043478260869565216
0.05,3,100.0,250,5,conservative,15,2,267,23,-0.0005404302485696611,-0.00020636527733757263,-0.0003340649712320885,0.16666666666666666,-4.69939346582314,0.043478260869565216
0.05,3,100.0,250,15,base,5,1,267,66,-0.0011677335205546114,-0.0005254634917795254,-0.0006422700287750862,0.0,-3.5385864259230653,0.0
0.05,3,100.0,250,15,base,5,2,267,66,-0.0014977677357085825,-0.0006854761352627215,-0.0008122916004458609,0.0,-4.538690108207825,0.0
0.05,3,100.0,250,15,base,15,1,267,66,-0.0010123326761667217,-0.0002773243241333895,-0.0007350083520333321,0.0,-3.067674776262792,0.045454545454545456
0.05,3,100.0,250,15,base,15,2,267,66,-0.0013424092245158188,-0.0004373467528635061,-0.0009050624716523128,0.0,-4.067906740957026,0.045454545454545456
0.05,3,100.0,250,15,conservative,5,1,267,58,-0.0012556880696073895,-0.0005246243316743988,-0.0007310637379329909,0.0,-4.329958860715136,0.017241379310344827
0.05,3,100.0,250,15,conservative,5,2,267,58,-0.0015457243748480574,-0.0006496346738832278,-0.0008960897009648296,0.0,-5.330084051200197,0.017241379310344827
0.05,3,100.0,250,15,conservative,15,1,267,58,-0.001164225852181533,-0.00034086721451343286,-0.0008233586376681001,0.0,-4.014571904074251,0.06896551724137931
0.05,3,100.0,250,15,conservative,15,2,267,58,-0.0014542825009089071,-0.0004658757038194187,-0.0009884067970894884,0.0,-5.0147672445134726,0.06896551724137931
0.05,3,100.0,500,1,base,5,1,267,4,-6.27866568870413e-05,-6.836969001146039e-06,-5.5949687885895254e-05,0.0,-3.1393328443520643,0.0
0.05,3,100.0,500,1,base,5,2,267,4,-8.278370398326057e-05,-1.1836969001143973e-05,-7.09467349821166e-05,0.0,-4.139185199163028,0.0
0.05,3,100.0,500,1,base,15,1,267,4,-6.05768805495946e-05,-6.836969001146039e-06,-5.373991154844856e-05,0.0,-3.02884402747973,0.0
0.05,3,100.0,500,1,base,15,2,267,4,-8.057414864554703e-05,-1.1836969001143973e-05,-6.873717964440306e-05,0.0,-4.0287074322773515,0.0
0.05,3,100.0,500,1,conservative,5,1,267,2,3.562009812468934e-06,0.0,3.562009812468934e-06,0.16666666666666666,0.35620098124689337,0.0
0.05,3,100.0,500,1,conservative,5,2,267,2,-6.440014117391918e-06,0.0,-6.440014117391918e-06,0.0,-0.6440014117391918,0.0
0.05,3,100.0,500,1,conservative,15,1,267,2,4.62942258087642e-06,0.0,4.62942258087642e-06,0.16666666666666666,0.462942258087642,0.0
0.05,3,100.0,500,1,conservative,15,2,267,2,-5.3727081009430056e-06,0.0,-5.3727081009430056e-06,0.0,-0.5372708100943007,0.0
0.05,3,100.0,500,5,base,5,1,267,33,-0.0006381202766028494,-0.00028676730919590483,-0.0003513529674069446,0.0,-3.8673956157748446,0.0
0.05,3,100.0,500,5,base,5,2,267,33,-0.0008031442482948079,-0.00035177936143372115,-0.0004513648868610868,0.0,-4.8675408987564115,0.0
0.05,3,100.0,500,5,base,15,1,267,33,-0.0005075902890097928,-6.144488731537331e-05,-0.0004461454016944195,0.16666666666666666,-3.076304781877532,0.030303030303030304
0.05,3,100.0,500,5,base,15,2,267,33,-0.0006726328337409577,-0.00012645852106967382,-0.000546174312671284,0.16666666666666666,-4.076562628733077,0.030303030303030304
0.05,3,100.0,500,5,conservative,5,1,267,27,-0.0006513542560866283,-0.0002507482803304741,-0.0004006059757561542,0.0,-4.824846341382431,0.0
0.05,3,100.0,500,5,conservative,5,2,267,27,-0.0007863740898986787,-0.000295754248515868,-0.0004906198413828107,0.0,-5.824993258508731,0.0
0.05,3,100.0,500,5,conservative,15,1,267,27,-0.0005172630766126394,-0.00011808610644151492,-0.00039917697017112443,0.16666666666666666,-3.83157834527881,0.037037037037037035
0.05,3,100.0,500,5,conservative,15,2,267,27,-0.0006522974341812218,-0.00016309121562859828,-0.0004892062185526235,0.16666666666666666,-4.831832845786828,0.037037037037037035
0.05,3,100.0,500,15,base,5,1,267,65,-0.0011383355365404907,-0.00046526355787307233,-0.0006730719786674185,0.0,-3.502570881663049,0.0
0.05,3,100.0,500,15,base,5,2,267,65,-0.0014633899019256126,-0.0006102937177732414,-0.0008530961841523711,0.0,-4.502738159771115,0.0
0.05,3,100.0,500,15,base,15,1,267,65,-0.0010078869432033003,-0.00021909067221896416,-0.0007887962709843361,0.16666666666666666,-3.1011905944716927,0.046153846153846156
0.05,3,100.0,500,15,base,15,2,267,65,-0.001332985455361132,-0.0003641267054972239,-0.0009688587498639079,0.0,-4.101493708803482,0.046153846153846156
0.05,3,100.0,500,15,conservative,5,1,267,57,-0.001284366609528185,-0.0005062025019551931,-0.000778164107572992,0.0,-4.506549507116439,0.017543859649122806
0.05,3,100.0,500,15,conservative,5,2,267,57,-0.0015694113561989592,-0.0006162202817849324,-0.0009531910744140267,0.0,-5.506706512978805,0.017543859649122806
0.05,3,100.0,500,15,conservative,15,1,267,57,-0.0012205192828718997,-0.00036435385960519387,-0.0008561654232667059,0.0,-4.282523799550526,0.05263157894736842
0.05,3,100.0,500,15,conservative,15,2,267,57,-0.0015055929139855698,-0.00047437420971482944,-0.0010312187042707402,0.0,-5.282782154335333,0.05263157894736842
0.1,1,1.0,250,1,base,5,1,425,15,-0.00017589237718453927,-0.0001015478004640715,-7.434457672046777e-05,0.16666666666666666,-2.3452316957938573,0.0
0.1,1,1.0,250,1,base,5,2,425,15,-0.00025090338286979985,-0.00013655140167965967,-0.00011435198119014015,0.16666666666666666,-3.3453784382639973,0.0
0.1,1,1.0,250,1,base,15,1,425,15,-0.0002571779026065415,-0.00013504599666034391,-0.0001221319059461976,0.3333333333333333,-3.4290387014205534,0.06666666666666667
0.1,1,1.0,250,1,base,15,2,425,15,-0.00033218350882391,-0.00017004108877559772,-0.0001621424200483123,0.16666666666666666,-4.429113450985468,0.06666666666666667
0.1,1,1.0,250,1,conservative,5,1,425,11,-9.619908794508838e-05,-7.200867361270482e-05,-2.4190414332383558e-05,0.3333333333333333,-1.7490743262743345,0.0
0.1,1,1.0,250,1,conservative,5,2,425,11,-0.0001512079070684725,-9.701277817388048e-05,-5.4195128894592e-05,0.3333333333333333,-2.749234673972227,0.0
0.1,1,1.0,250,1,conservative,15,1,425,11,-0.0001522773200568632,-0.00011838590483645309,-3.389141522041012e-05,0.5,-2.7686785464884225,0.09090909090909091
0.1,1,1.0,250,1,conservative,15,2,425,11,-0.00020728045614783913,-0.00014338278807201645,-6.389766807582268e-05,0.16666666666666666,-3.768735566324347,0.09090909090909091
0.1,1,1.0,250,5,base,5,1,425,55,-0.0008783026643125674,-0.00028109271781852883,-0.0005972099464940384,0.0,-3.193827870227518,0.0
0.1,1,1.0,250,5,base,5,2,425,55,-0.0011533379465997343,-0.000391112581663737,-0.0007622253649359974,0.0,-4.19395616945358,0.0
0.1,1,1.0,250,5,base,15,1,425,55,-0.000907721872800617,-0.00026149564494984563,-0.0006462262278507714,0.16666666666666666,-3.3008068101840613,0.01818181818181818
0.1,1,1.0,250,5,base,15,2,425,55,-0.001182778935797291,-0.0003715178899330301,-0.0008112610458642608,0.16666666666666666,-4.301014311990149,0.01818181818181818
0.1,1,1.0,250,5,conservative,5,1,425,49,-0.0008451055263238884,-0.000272407512759561,-0.0005726980135643274,0.0,-3.449410311526075,0.0
0.1,1,1.0,250,5,conservative,5,2,425,49,-0.001090139928270951,-0.00037742766094733045,-0.0007127122673236205,0.0,-4.4495507276365345,0.0
0.1,1,1.0,250,5,conservative,15,1,425,49,-0.0008418114601624587,-0.00024157326192021536,-0.0006002381982422433,0.16666666666666666,-3.4359651435202387,0.02040816326530612
0.1,1,1.0,250,5,conservative,15,2,425,49,-0.0010868771844170482,-0.0003465986291221948,-0.0007402785552948535,0.16666666666666666,-4.43623340578387,0.02040816326530612
0.1,1,1.0,250,15,base,5,1,425,105,-0.0015648116055947717,-0.0006325386998383236,-0.0009322729057564482,0.0,-2.9805935344662315,0.0
0.1,1,1.0,250,15,base,5,2,425,105,-0.0020898741984715684,-0.0008475603881987711,-0.0012423138102727975,0.0,-3.980712758993463,0.0
0.1,1,1.0,250,15,base,15,1,425,105,-0.0015475135809236214,-0.0007056823930636479,-0.0008418311878599735,0.0,-2.9476449160449936,0.009523809523809525
0.1,1,1.0,250,15,base,15,2,425,105,-0.0020726294054541176,-0.0009207282367567004,-0.0011519011686974175,0.0,-3.9478655341983195,0.009523809523809525
0.1,1,1.0,250,15,conservative,5,1,425,93,-0.0016258167594213149,-0.0006689224130020089,-0.000956894346419306,0.0,-3.4963801277877735,0.0
0.1,1,1.0,250,15,conservative,5,2,425,93,-0.002090873654217125,-0.0008639440467732594,-0.0012269296074438655,0.0,-4.496502482187365,0.0
0.1,1,1.0,250,15,conservative,15,1,425,93,-0.0015280524341405898,-0.0006623589169773079,-0.0008656935171632819,0.0,-3.28613426696901,0.010752688172043012
0.1,1,1.0,250,15,conservative,15,2,425,93,-0.001993151829176786,-0.000857394412130731,-0.0011357574170460553,0.0,-4.2863480197350246,0.010752688172043012
0.1,1,1.0,500,1,base,5,1,425,18,-9.086598462021222e-05,-7.930992699751435e-05,-1.1556057622697877e-05,0.5,-1.0096220513356915,0.0
0.1,1,1.0,500,1,base,5,2,425,18,-0.00018087315447131499,-0.00010930817125737535,-7.156498321393961e-05,0.3333333333333333,-2.0097017163479434,0.0
0.1,1,1.0,500,1,base,15,1,425,18,-8.621221136813947e-05,-2.400110301088173e-07,-8.597220033803065e-05,0.3333333333333333,-0.9579134596459941,0.05555555555555555
0.1,1,1.0,500,1,base,15,2,425,18,-0.00017622211167646958,-3.024358726531811e-05,-0.0001459785244111515,0.3333333333333333,-1.958023463071884,0.05555555555555555
0.1,1,1.0,500,1,conservative,5,1,425,14,-6.271111048695042e-05,-6.658284938762575e-05,3.871738900675342e-06,0.5,-0.8958730069564346,0.0
0.1,1,1.0,500,1,conservative,5,2,425,14,-0.00013271403021703363,-9.158066438924871e-05,-4.1133365827784916e-05,0.3333333333333333,-1.8959147173861945,0.0
0.1,1,1.0,500,1,conservative,15,1,425,14,-1.2920458777620862e-05,-3.919684476960775e-07,-1.2528490329924784e-05,0.3333333333333333,-0.18457798253744123,0.07142857142857142
0.1,1,1.0,500,1,conservative,15,2,425,14,-8.292697764342508e-05,-2.5396403199389348e-05,-5.753057444403573e-05,0.3333333333333333,-1.1846711091917868,0.07142857142857142
0.1,1,1.0,500,5,base,5,1,425,60,-0.0009371551069832596,-0.00039638564199255414,-0.0005407694649907053,0.0,-3.1238503566108644,0.0
0.1,1,1.0,500,5,base,5,2,425,60,-0.0012371727516571423,-0.0005213904050000492,-0.0007157823466570929,0.0,-4.123909172190474,0.0
0.1,1,1.0,500,5,base,15,1,425,60,-0.0009482989419400377,-0.0003408582816630416,-0.0006074406602769959,0.16666666666666666,-3.160996473133458,0.016666666666666666
0.1,1,1.0,500,5,base,15,2,425,60,-0.0012483443649580837,-0.0004658759010673251,-0.0007824684638907586,0.16666666666666666,-4.161147883193611,0.016666666666666666
0.1,1,1.0,500,5,conservative,5,1,425,51,-0.0009218317351956929,-0.00038590940848284307,-0.0005359223267128499,0.0,-3.6150264125321283,0.0
0.1,1,1.0,500,5,conservative,5,2,425,51,-0.0011768472725461952,-0.000495912504689711,-0.0006809347678564841,0.0,-4.615087343318412,0.0
0.1,1,1.0,500,5,conservative,15,1,425,51,-0.0009472194911838696,-0.0003829246983116877,-0.000564294792872182,0.16666666666666666,-3.714586239936743,0.0196078431372549
0.1,1,1.0,500,5,conservative,15,2,425,51,-0.0012022596733294775,-0.0004929371101708791,-0.0007093225631585985,0.16666666666666666,-4.714743816978342,0.0196078431372549
0.1,1,1.0,500,15,base,5,1,425,103,-0.0015369677025171623,-0.0006862217826577464,-0.0008507459198594161,0.0,-2.9844033058585677,0.0
0.1,1,1.0,500,15,base,5,2,425,103,-0.0020520088781874352,-0.000891227666632643,-0.001160781211554792,0.0,-3.984483258616379,0.0
0.1,1,1.0,500,15,base,15,1,425,103,-0.0015571592717801889,-0.0007373820625021102,-0.0008197772092780787,0.0,-3.0236102364663857,0.009708737864077669
0.1,1,1.0,500,15,base,15,2,425,103,-0.0020722389459650447,-0.0009424035937091184,-0.0011298353522559263,0.0,-4.023764943621446,0.009708737864077669
0.1,1,1.0,500,15,conservative,5,1,425,88,-0.0016252220503599442,-0.0007338212294347996,-0.0008914008209251446,0.0,-3.6936864780907817,0.0
0.1,1,1.0,500,15,conservative,5,2,425,88,-0.002065250918582751,-0.0009188272118071996,-0.0011464237067755514,0.0,-4.693752087688071,0.0
0.1,1,1.0,500,15,conservative,15,1,425,88,-0.0015772051253188928,-0.000733869170188789,-0.0008433359551301039,0.0,-3.584557102997484,0.011363636363636364
0.1,1,1.0,500,15,conservative,15,2,425,88,-0.0020172643984124336,-0.0009188838873333434,-0.0010983805110790902,0.0,-4.584691814573713,0.011363636363636364
0.1,1,10.0,250,1,base,5,1,425,15,-0.00017589237718453927,-0.0001015478004640715,-7.434457672046777e-05,0.16666666666666666,-2.3452316957938573,0.0
0.1,1,10.0,250,1,base,5,2,425,15,-0.00025090338286979985,-0.00013655140167965967,-0.00011435198119014015,0.16666666666666666,-3.3453784382639973,0.0
0.1,1,10.0,250,1,base,15,1,425,15,-0.0002571779026065415,-0.00013504599666034391,-0.0001221319059461976,0.3333333333333333,-3.4290387014205534,0.06666666666666667
0.1,1,10.0,250,1,base,15,2,425,15,-0.00033218350882391,-0.00017004108877559772,-0.0001621424200483123,0.16666666666666666,-4.429113450985468,0.06666666666666667
0.1,1,10.0,250,1,conservative,5,1,425,11,-9.619908794508838e-05,-7.200867361270482e-05,-2.4190414332383558e-05,0.3333333333333333,-1.7490743262743345,0.0
0.1,1,10.0,250,1,conservative,5,2,425,11,-0.0001512079070684725,-9.701277817388048e-05,-5.4195128894592e-05,0.3333333333333333,-2.749234673972227,0.0
0.1,1,10.0,250,1,conservative,15,1,425,11,-0.0001522773200568632,-0.00011838590483645309,-3.389141522041012e-05,0.5,-2.7686785464884225,0.09090909090909091
0.1,1,10.0,250,1,conservative,15,2,425,11,-0.00020728045614783913,-0.00014338278807201645,-6.389766807582268e-05,0.16666666666666666,-3.768735566324347,0.09090909090909091
0.1,1,10.0,250,5,base,5,1,425,54,-0.0008790411376242141,-0.00028183119113017556,-0.0005972099464940384,0.0,-3.2557079171267183,0.0
0.1,1,10.0,250,5,base,5,2,425,54,-0.0011490754633397384,-0.0003868500984037411,-0.0007622253649359974,0.0,-4.255835049406439,0.0
0.1,1,10.0,250,5,base,15,1,425,54,-0.0008886529379190939,-0.0002424267100683225,-0.0006462262278507714,0.16666666666666666,-3.2913071774781253,0.018518518518518517
0.1,1,10.0,250,5,base,15,2,425,54,-0.0011587110252830402,-0.00034744997941877915,-0.0008112610458642608,0.16666666666666666,-4.29152231586311,0.018518518518518517
0.1,1,10.0,250,5,conservative,5,1,425,49,-0.0008502949202632763,-0.000272407512759561,-0.0005778874075037153,0.0,-3.4705915112786787,0.0
0.1,1,10.0,250,5,conservative,5,2,425,49,-0.0010953298410978428,-0.00037742766094733045,-0.0007179021801505122,0.0,-4.470734045297318,0.0
