variant,threshold,entry,exit,leg,expression,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q50_1556_next_open_both_signed_reversal_c0,q50,15:56,next_open,both_signed_reversal,underlying_diagnostic,0,0.23656575658257983,0.22132609615651258,37.0,False,187,0.5347593582887701,0.019840496481316805,0.21672526010126303,0.8788830645773091,0.013142542032365546,6,0,0.026714298896307217,3,0,0.022304957287069327,2,0
q50_1556_next_0930_close_both_signed_reversal_c0,q50,15:56,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.2301215699636573,0.23583041421799228,86.0,False,187,0.5401069518716578,0.022396847513645457,0.20772472245001183,0.8924345778206564,0.012784531664647627,7,0,0.026646946270254265,4,0,0.02137055710168062,3,0
q60_1556_next_open_always_bull_control_c2,q60,15:56,next_open,always_bull_control,product_long_only,2,0.48370711142764333,0.4915273470101812,286.0,False,146,0.5547945205479452,-0.13539490835056917,0.6191020197782124,1.2194941128330539,0.026872617301535746,6,0,0.026484321485604475,5,0,0.06027929085382797,3,0
q40_1556_next_open_always_bull_control_c5,q40,15:56,next_open,always_bull_control,product_long_only,5,0.49482600199342885,0.6043841997680479,286.0,False,221,0.5384615384615384,-0.21469318943547988,0.7095191914289087,1.1860289725221163,0.02749033344407938,6,0,0.025940155740774167,6,0,0.06478032169739768,4,0
q60_1559_next_0930_close_always_bull_control_c2,q60,15:59,next_0930_close,always_bull_control,product_long_only,2,0.43198190782642226,0.4900406385904131,363.0,False,146,0.5342465753424658,-0.27936813257763926,0.7113500404040616,1.4041907188170741,0.023998994879245686,7,0,0.025371738966111577,6,0,0.06161698801222707,4,0
q60_1559_next_open_positive_signal_inverse_c2,q60,15:59,next_open,positive_signal_inverse,product_long_only,2,0.18989998209469605,0.2841515035764217,,True,81,0.48148148148148145,0.2284628647609194,-0.038562882666223305,3.1398941163899936,0.010549999005260898,11,0,0.025363218243713778,8,0,-0.0019346445887005505,7,0
q60_1559_next_0930_close_positive_signal_inverse_c2,q60,15:59,next_0930_close,positive_signal_inverse,product_long_only,2,0.19331675299376946,0.3037394787515313,,True,81,0.5185185185185185,0.29698493558333394,-0.10366818258956445,3.0534860010517173,0.01073981961076497,10,0,0.02464997028134027,7,0,-0.003853422140140767,6,0
q50_1559_next_open_negative_signal_long_c0,q50,15:59,next_open,negative_signal_long,underlying_diagnostic,0,0.29705630114321924,0.10043814893817092,114.0,False,86,0.6395348837209303,0.02367862510455432,0.2733776760386649,0.48903144793879244,0.016503127841289957,7,0,0.024599797571292402,4,0,0.027879873151439426,2,0
q67_1559_next_open_always_bull_control_c2,q67,15:59,next_open,always_bull_control,product_long_only,2,0.4507149403971826,0.45030299025836334,280.0,False,125,0.56,-0.2193882410615086,0.6701031814586919,1.3148268318581002,0.02503971891095462,7,0,0.024537050650847398,7,0,0.05668938465354867,5,0
q50_1556_next_0934_close_both_signed_reversal_c0,q50,15:56,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.23153966478604215,0.20145248403351446,33.0,False,187,0.5508021390374331,0.0718527809256363,0.15968688386040586,0.8332470282893627,0.012863314710335675,6,0,0.02446845755657637,3,0,0.018158108924090838,2,0
q50_1559_next_open_positive_signal_inverse_c2,q50,15:59,next_open,positive_signal_inverse,product_long_only,2,0.11452199918128786,0.3398338367276908,32.0,False,101,0.48514851485148514,0.10548089287506715,0.009041106306220903,5.503655964002835,0.006362333287849344,13,0,0.02440005217961583,10,0,-0.0007431578327518756,9,0
q60_1559_next_0934_close_always_bull_control_c2,q60,15:59,next_0934_close,always_bull_control,product_long_only,2,0.39092959090239254,0.6711555204388613,363.0,False,146,0.5136986301369864,-0.5785831144100794,0.9695127053124721,1.560504452318277,0.021718310605688476,8,0,0.024365067976625337,7,0,0.0796148272905002,5,0
q40_1559_next_open_always_bull_control_c5,q40,15:59,next_open,always_bull_control,product_long_only,5,0.46748412583739174,0.6175639741742754,285.0,False,221,0.5565610859728507,-0.25037272846114067,0.7178568542985324,1.2612451729722025,0.02597134032429954,6,0,0.02429978184510837,6,0,0.06600062238271807,4,0
q67_1556_next_open_always_bull_control_c5,q67,15:56,next_open,always_bull_control,product_long_only,5,0.43810658027191407,0.46443282285491005,281.0,False,125,0.536,-0.19729274201397684,0.6353993222858909,1.3395780870427532,0.02433925445955078,7,0,0.02419632108831684,7,0,0.05562692911816481,5,0
q60_1556_next_open_positive_signal_inverse_c2,q60,15:56,next_open,positive_signal_inverse,product_long_only,2,0.17121452268337967,0.292133273131794,,True,81,0.48148148148148145,0.21992738250306723,-0.04871285981968752,3.7617743180778453,0.009511917926854432,11,0,0.024189257305118353,8,0,-0.005445490280521654,7,0
q50_1559_next_0930_close_negative_signal_long_c0,q50,15:59,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.275570843885817,0.11818857306338476,114.0,False,86,0.627906976744186,0.016590094332693428,0.25898074955312356,0.5191618478237592,0.015309491326989833,8,0,0.023851252092446245,5,0,0.026442295569531593,3,0
q67_1556_next_0934_close_always_bull_control_c2,q67,15:56,next_0934_close,always_bull_control,product_long_only,2,0.40100902702594116,0.629665648867949,216.0,False,125,0.52,-0.5287855742067625,0.9297946012327047,1.497681905331801,0.022278279279218997,9,0,0.023828687955430986,8,0,0.07190566839904543,5,0
q60_1559_next_open_always_bull_control_c2,q60,15:59,next_open,always_bull_control,product_long_only,2,0.44244512047821655,0.4891084894505562,286.0,False,146,0.5547945205479452,-0.18044302408435264,0.6228881445625691,1.3394024924786505,0.02458028447101204,6,0,0.023752643621560023,5,0,0.058864957327310785,3,0
q50_1559_next_0934_close_negative_signal_long_c0,q50,15:59,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.27555583787048277,0.11648086640435804,228.0,False,86,0.627906976744186,-0.009155166868840658,0.2847110047393234,0.5458634334991422,0.015308657659471266,6,0,0.023704535206292742,4,0,0.028125397972024818,2,0
q50_1556_next_open_negative_signal_long_c0,q50,15:56,next_open,negative_signal_long,underlying_diagnostic,0,0.27877833662606233,0.10708296473868069,135.0,False,86,0.6162790697674418,0.013039847112192415,0.2657384895138699,0.4928885052307403,0.015487685368114575,7,0,0.023530110898211762,4,0,0.026724807273173473,2,0
q40_1559_next_0930_close_both_signed_reversal_c0,q40,15:59,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.23969084605732027,0.18327789641461448,37.0,False,221,0.5294117647058824,0.05075265759948666,0.1889381884578336,0.8437819354783704,0.013316158114295571,8,0,0.023478694721451542,5,0,0.019870306745062783,4,0
q60_1556_next_0930_close_positive_signal_inverse_c2,q60,15:56,next_0930_close,positive_signal_inverse,product_long_only,2,0.17406865109119551,0.31436055348886066,,True,81,0.5185185185185185,0.2876474717186567,-0.11357882062746116,3.662271900827722,0.009670480616177531,10,0,0.02343907534755167,7,0,-0.007343668922901736,6,0
q60_1559_next_open_both_signed_reversal_c0,q60,15:59,next_open,both_signed_reversal,underlying_diagnostic,0,0.24469037104123714,0.15425428581729161,29.0,False,146,0.547945205479452,0.07326262083705737,0.17142775020417977,0.8328748963455929,0.013593909502290953,8,0,0.023324203372336597,6,0,0.01723464996679146,5,0
q67_1559_next_0930_close_always_bull_control_c2,q67,15:59,next_0930_close,always_bull_control,product_long_only,2,0.4106499392723099,0.449101689677118,216.0,False,125,0.536,-0.32858181426331345,0.7392317535356239,1.4750723396265086,0.022813885515128363,8,0,0.023280929196890243,7,0,0.0568501325499246,5,0
q60_1556_next_0930_close_always_bull_control_c5,q60,15:56,next_0930_close,always_bull_control,product_long_only,5,0.3852795517962684,0.510127084638112,363.0,False,146,0.5136986301369864,-0.2788792531991958,0.6641588049954642,1.5658744529017763,0.021404419544237132,7,0,0.023037736686132515,6,0,0.05834998091901722,4,0
q50_1556_next_open_positive_signal_inverse_c2,q50,15:56,next_open,positive_signal_inverse,product_long_only,2,0.09262656591538711,0.3399208584287376,32.0,False,101,0.48514851485148514,0.09632986004168995,-0.0037032941263025337,7.294084592071847,0.005145920328632644,12,0,0.022997890875082923,9,0,-0.004102274320240734,8,0
q40_1559_next_open_both_signed_reversal_c0,q40,15:59,next_open,both_signed_reversal,underlying_diagnostic,0,0.22181156869580032,0.18216019612612241,37.0,False,221,0.5294117647058824,0.027758961413947625,0.1940526072818527,0.9344331995848106,0.012322864927544462,8,0,0.02299069709221919,5,0,0.020239528692159742,4,0
q67_1556_next_0930_close_always_bull_control_c5,q67,15:56,next_0930_close,always_bull_control,product_long_only,5,0.3978492077240201,0.46058025851611223,363.0,False,125,0.512,-0.3070807866101487,0.7049299943341688,1.516402183718108,0.02210273376244556,8,0,0.02292703836349106,7,0,0.05582147639204074,5,0
q60_1559_next_0930_close_both_signed_reversal_c0,q60,15:59,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.23776309575007704,0.16241619582368869,29.0,False,146,0.547945205479452,0.08103811814586803,0.156724977604209,0.8506232027500353,0.013209060875004279,8,0,0.022830167098457407,6,0,0.015320358128822256,5,0
q60_1559_next_0934_close_both_signed_reversal_c0,q60,15:59,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.2803725372644209,0.11677341689394206,10.0,False,146,0.5753424657534246,0.16936692984882806,0.11100560741559284,0.6838094157383822,0.015576252070245607,7,0,0.022791345851193592,6,0,0.01328215369941895,5,0
q50_1559_next_0930_close_positive_signal_inverse_c2,q50,15:59,next_0930_close,positive_signal_inverse,product_long_only,2,0.09988341320315708,0.3224403160295505,32.0,False,101,0.5148514851485149,0.1539426196967172,-0.05405920649356,5.986068733893241,0.005549078511286514,11,0,0.022785388375251115,8,0,-0.002245614762017907,7,0
q50_1556_next_0930_close_negative_signal_long_c0,q50,15:56,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.25727038580313655,0.12344368451618067,135.0,False,86,0.6162790697674418,0.00592862337835276,0.2513417624247838,0.5299740427300451,0.014292799211285364,6,0,0.02277951478192036,4,0,0.02528545909946739,3,0
q50_1556_next_0934_close_negative_signal_long_c0,q50,15:56,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.2572653103542085,0.12353306538470431,232.0,False,86,0.6162790697674418,-0.019818810930771202,0.2770841212849797,0.5635751924186383,0.014292517241900473,6,0,0.022633719312592046,4,0,0.026968369770615203,2,0
q60_1559_next_open_positive_signal_inverse_c5,q60,15:59,next_open,positive_signal_inverse,product_long_only,5,0.14129998209469596,0.2958953866635561,,True,81,0.48148148148148145,0.20446286476091935,-0.06316288266622339,4.198626409479007,0.007849999005260887,12,0,0.022483218243713778,9,0,-0.004634644588700563,8,0
q60_1559_next_0934_close_positive_signal_inverse_c2,q60,15:59,next_0934_close,positive_signal_inverse,product_long_only,2,0.22883727644814855,0.31941251494024764,,True,81,0.5308641975308642,0.5546042039083409,-0.32576692746019237,2.468946089614896,0.012713182024897145,11,0,0.022344721386819824,8,0,-0.018480483401778457,7,0
q60_1556_next_0934_close_always_bull_control_c5,q60,15:56,next_0934_close,always_bull_control,product_long_only,5,0.34330916857537597,0.6937328131908479,365.0,False,146,0.5205479452054794,-0.5792147625860107,0.9225239311613866,1.7406583288504844,0.01907273158752089,9,0,0.021990823543772502,8,0,0.07629888891227883,5,0
q60_1559_next_0930_close_positive_signal_inverse_c5,q60,15:59,next_0930_close,positive_signal_inverse,product_long_only,5,0.1447167529937694,0.31636332183290417,,True,81,0.5185185185185185,0.2729849355833339,-0.12826818258956452,4.0582032617919,0.008039819610764967,10,0,0.02176997028134028,7,0,-0.006553422140140773,6,0
q40_1559_next_0934_close_both_signed_reversal_c0,q40,15:59,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.26167296006404517,0.14472848544727399,30.0,False,221,0.5429864253393665,0.10656604638510936,0.1551069136789358,0.7460672789141182,0.014537386670224731,7,0,0.021647170071077956,5,0,0.018128733722496498,4,0
q40_1559_next_open_positive_signal_inverse_c2,q40,15:59,next_open,positive_signal_inverse,product_long_only,2,0.08381487502733327,0.3542702397462405,33.0,False,113,0.4778761061946903,0.110561086917842,-0.026746211890508617,7.520021757451477,0.0046563819459629775,12,0,0.02158160285667905,9,0,-0.004266219486422847,8,0
q60_1556_next_open_always_bull_control_c5,q60,15:56,next_open,always_bull_control,product_long_only,5,0.3961071114276432,0.507657291126109,287.0,False,146,0.5273972602739726,-0.17919490835056917,0.5753020197782124,1.4816143355929068,0.022005950634869067,6,0,0.021444321485604458,5,0,0.05557929085382796,3,0
q60_1556_next_open_both_signed_reversal_c0,q60,15:56,next_open,both_signed_reversal,underlying_diagnostic,0,0.21124241778772557,0.15906372149863024,30.0,False,146,0.5273972602739726,0.055577386858154276,0.1556650309295713,0.979476867295046,0.011735689877095865,7,0,0.02142340807668207,5,0,0.015097722984411125,4,0
q40_1556_next_0930_close_both_signed_reversal_c0,q40,15:56,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.2031371671105433,0.1871690994535153,37.0,False,221,0.5248868778280543,0.031126411721429714,0.1720107553891136,1.0109841003452884,0.011285398172807961,9,0,0.021362312987813756,6,0,0.017444114213571543,5,0
q50_1556_next_0930_close_positive_signal_inverse_c2,q50,15:56,next_0930_close,positive_signal_inverse,product_long_only,2,0.07750711679459886,0.3225751040334522,32.0,False,101,0.504950495049505,0.14405173994310094,-0.06654462314850185,8.291974768516257,0.0043059509330332785,11,0,0.02135181357509531,8,0,-0.005578689703607279,7,0
q60_1556_next_open_positive_signal_inverse_c5,q60,15:56,next_open,positive_signal_inverse,product_long_only,5,0.12261452268337958,0.3047366498401399,,True,81,0.48148148148148145,0.19592738250306718,-0.0733128598196876,5.228339843296487,0.006811917926854421,11,0,0.021309257305118352,8,0,-0.008145490280521667,7,0
q60_1556_next_0934_close_positive_signal_inverse_c2,q60,15:56,next_0934_close,positive_signal_inverse,product_long_only,2,0.20915340793294784,0.3277516624449932,,True,81,0.5432098765432098,0.5445548538567136,-0.3354014459237658,2.928546803749042,0.011619633774052658,11,0,0.02111413797012266,8,0,-0.021998263078308433,7,0
q60_1556_next_0930_close_both_signed_reversal_c0,q60,15:56,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.20431546050850913,0.16716330506170354,30.0,False,146,0.5342465753424658,0.06337235028532684,0.1409431102231823,1.0051537246707287,0.011350858917139396,8,0,0.02092828436918446,6,0,0.01318048892606972,5,0
q60_1556_next_0934_close_both_signed_reversal_c0,q60,15:56,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.2469970434151838,0.12312237263572767,13.0,False,146,0.5547945205479452,0.1517859986997302,0.09521104471545361,0.7811014048851758,0.013722057967510212,7,0,0.020892459525927273,5,0,0.011143784627723178,4,0
q40_1556_next_open_both_signed_reversal_c0,q40,15:56,next_open,both_signed_reversal,underlying_diagnostic,0,0.18528497745933692,0.1855856990035419,37.0,False,221,0.5158371040723982,0.008119435241494055,0.17716554221784286,1.1221289495257474,0.01029360985885205,8,0,0.020877313509727234,5,0,0.017818914658902663,4,0
q40_1556_next_open_positive_signal_inverse_c2,q40,15:56,next_open,positive_signal_inverse,product_long_only,2,0.07056930398320473,0.3517802450525675,33.0,False,113,0.4778761061946903,0.10812391155118156,-0.03755460756797667,9.573936104297548,0.003920516887955836,11,0,0.020826458729618896,8,0,-0.006816564502070772,7,0
q50_1559_next_open_positive_signal_inverse_c5,q50,15:59,next_open,positive_signal_inverse,product_long_only,5,0.05392199918128793,0.3502805270228585,32.0,False,101,0.48514851485148514,0.0754808928750671,-0.02155889369377917,11.633279428209804,0.0029956666211826627,13,0,0.020760052179615813,10,0,-0.004193157832751889,9,0
q60_1556_next_0930_close_positive_signal_inverse_c5,q60,15:56,next_0930_close,positive_signal_inverse,product_long_only,5,0.12546865109119543,0.3272874111558395,,True,81,0.5185185185185185,0.26364747171865666,-0.13817882062746123,5.056934335295442,0.006970480616177523,10,0,0.02055907534755168,7,0,-0.010043668922901742,6,0
q40_1556_next_0930_close_always_bull_control_c10,q40,15:56,next_0930_close,always_bull_control,product_long_only,10,0.3570390011984085,0.6149161351429914,364.0,False,221,0.5113122171945701,-0.3703078225128774,0.7273468237112859,1.678356126377339,0.01983550006657825,6,0,0.02046949678943605,6,0,0.06034733509877957,4,0
q60_1559_next_0930_close_always_bull_control_c5,q60,15:59,next_0930_close,always_bull_control,product_long_only,5,0.3443819078264222,0.509911321891861,363.0,False,146,0.5342465753424658,-0.3231681325776393,0.6675500404040615,1.752661716395909,0.01913232821257901,7,0,0.02033173896611157,6,0,0.05691698801222706,4,0
q67_1559_next_open_always_bull_control_c5,q67,15:59,next_open,always_bull_control,product_long_only,5,0.3757149403971829,0.4635372962155865,281.0,False,125,0.56,-0.25658824106150857,0.6323031814586915,1.5693070297663385,0.02087305224428794,7,0,0.020217050650847387,7,0,0.05273938465354866,5,0
q67_1559_next_0934_close_always_bull_control_c2,q67,15:59,next_0934_close,always_bull_control,product_long_only,2,0.33949377864119235,0.6841308805935927,216.0,False,125,0.512,-0.5866054630351004,0.9260992416762938,1.7623129157305846,0.018860765480066276,8,0,0.01988776033544,7,0,0.06901316489378918,4,0
q40_1559_next_0930_close_positive_signal_inverse_c2,q40,15:59,next_0930_close,positive_signal_inverse,product_long_only,2,0.07559461897258657,0.332816145044711,32.0,False,113,0.504424778761062,0.18584577197299978,-0.11025115300041302,7.9094118726464115,0.004199701054032608,11,0,0.019746269011952384,8,0,-0.006044513966141328,7,0
q40_1556_next_0934_close_both_signed_reversal_c0,q40,15:56,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.22515994153754904,0.14942316624217525,33.0,False,221,0.5294117647058824,0.08699317572537324,0.1381667658121758,0.8830789059270787,0.012508885640974946,7,0,0.01953161337624895,5,0,0.015703541536516208,4,0
q67_1556_next_0934_close_always_bull_control_c5,q67,15:56,next_0934_close,always_bull_control,product_long_only,5,0.3260090270259417,0.6609226568817836,216.0,False,125,0.52,-0.5659855742067627,0.8919946012327044,1.8330288860495612,0.018111612612552317,9,0,0.01950868795543097,8,0,0.06795566839904542,5,0
q40_1559_next_0934_close_negative_signal_long_c0,q40,15:59,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.26984246017438573,0.10814166531234698,196.0,False,108,0.5740740740740741,-0.007238852859912215,0.27708131303429795,0.6190365166430347,0.014991247787465875,6,0,0.01950378620019119,5,0,0.026880920548831982,3,0
q60_1559_next_0934_close_positive_signal_inverse_c5,q60,15:59,next_0934_close,positive_signal_inverse,product_long_only,5,0.18023727644814846,0.33515915078069775,,True,81,0.5308641975308642,0.5306042039083408,-0.3503669274601924,3.118039230949289,0.010013182024897137,11,0,0.019464721386819827,8,0,-0.02118048340177846,7,0
q40_1559_next_open_negative_signal_long_c0,q40,15:59,next_open,negative_signal_long,underlying_diagnostic,0,0.2602831547276764,0.08653201244126248,97.0,False,108,0.5833333333333334,0.009767221737185472,0.2505159329904909,0.5581224540612334,0.014460175262648688,8,0,0.019395248516986322,6,0,0.02447667736266676,4,0
q50_1556_next_open_positive_signal_inverse_c5,q50,15:56,next_open,positive_signal_inverse,product_long_only,5,0.03202656591538733,0.35036523349762166,32.0,False,101,0.48514851485148514,0.06632986004168995,-0.03430329412630262,21.00212707903178,0.0017792536619659627,12,0,0.019357890875082915,9,0,-0.007552274320240748,8,0
q60_1559_next_0934_close_always_bull_control_c5,q60,15:59,next_0934_close,always_bull_control,product_long_only,5,0.3033295909023924,0.7047735272831338,222.0,False,146,0.5136986301369864,-0.6223831144100795,0.925712705312472,2.001279747683721,0.0168516439390218,8,0,0.019325067976625327,7,0,0.07491482729050021,5,0
q50_1559_next_0930_close_positive_signal_inverse_c5,q50,15:59,next_0930_close,positive_signal_inverse,product_long_only,5,0.03928341320315709,0.3329265491320283,32.0,False,101,0.5148514851485149,0.12394261969671716,-0.08465920649356007,15.144024622640144,0.0021824118446198385,11,0,0.019145388375251104,8,0,-0.005695614762017918,7,0
q40_1559_next_0930_close_negative_signal_long_c0,q40,15:59,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.25713249304065633,0.08533851204431041,71.0,False,108,0.5740740740740741,0.019168116307544558,0.23796437673311177,0.6088903642734179,0.014285138502258685,7,0,0.019058725599125522,5,0,0.02342337521917372,3,0
q67_1559_next_0930_close_always_bull_control_c5,q67,15:59,next_0930_close,always_bull_control,product_long_only,5,0.33564993927231035,0.4787558271244969,216.0,False,125,0.536,-0.36578181426331335,0.7014317535356237,1.7957350684961473,0.018647218848461686,8,0,0.018960929196890238,7,0,0.05290013254992459,5,0
q40_1556_next_0930_close_positive_signal_inverse_c2,q40,15:56,next_0930_close,positive_signal_inverse,product_long_only,2,0.061808858956129864,0.3401874299746069,,True,113,0.49557522123893805,0.1826501291483162,-0.1208412701921861,10.397976401690524,0.003433825497562787,11,0,0.018957452715935297,8,0,-0.0085716407775573,7,0
q40_1559_next_0930_close_always_bull_control_c10,q40,15:59,next_0930_close,always_bull_control,product_long_only,10,0.33041050653318804,0.6320522789708809,364.0,False,221,0.5339366515837104,-0.4051166545096362,0.7355271610428242,1.8351954880561507,0.01835613925184378,7,0,0.018873437281501503,6,0,0.061573047869496335,4,0
q60_1559_next_open_always_bull_control_c5,q60,15:59,next_open,always_bull_control,product_long_only,5,0.35484512047821637,0.5078007534513437,287.0,False,146,0.5547945205479452,-0.2242430240843527,0.5790881445625691,1.6616040721059762,0.019713617804345353,6,0,0.018712643621560006,5,0,0.054164957327310775,3,0
q40_1556_next_0934_close_negative_signal_long_c0,q40,15:56,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.2520656619989292,0.11139363976655575,203.0,False,108,0.5648148148148148,-0.016954586278947525,0.26902024827787674,0.6255565195913401,0.0140036478888294,7,0,0.018492954416404275,5,0,0.025508901488215135,3,0
q40_1556_next_open_negative_signal_long_c0,q40,15:56,next_open,negative_signal_long,underlying_diagnostic,0,0.24257027163846057,0.09171894864715882,190.0,False,108,0.5740740740740741,0.00010608166227665805,0.2424641899761839,0.5807508963521436,0.013476126202136698,10,0,0.01838892421115239,7,0,0.023108513019407573,5,0
q60_1556_next_0934_close_positive_signal_inverse_c5,q60,15:56,next_0934_close,positive_signal_inverse,product_long_only,5,0.1605534079329478,0.3437140639971606,,True,81,0.5432098765432098,0.5205548538567136,-0.3600014459237658,3.7963413679129556,0.008919633774052657,11,0,0.018234137970122664,8,0,-0.02469826307830844,7,0
q40_1556_next_0930_close_negative_signal_long_c0,q40,15:56,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.23938202505962825,0.09048505473733831,97.0,False,108,0.5740740740740741,0.009488251038904716,0.22989377402072353,0.6147258864276657,0.01329900139220157,7,0,0.018049456872978587,5,0,0.02205223542823173,4,0
q60_1559_next_open_negative_signal_long_c0,q60,15:59,next_open,negative_signal_long,underlying_diagnostic,0,0.23606268669180064,0.06477299736069,30.0,False,65,0.6307692307692307,0.03558984248197594,0.2004728442098247,0.6153868495831885,0.013114593705100035,6,1,0.018030187661792377,4,1,0.020427983533216603,2,1
q50_1556_next_0930_close_positive_signal_inverse_c5,q50,15:56,next_0930_close,positive_signal_inverse,product_long_only,5,0.016907116794598998,0.3399960179221009,,True,101,0.504950495049505,0.11405173994310092,-0.09714462314850192,37.83537220524823,0.0009392842663666109,11,0,0.017711813575095305,8,0,-0.00902868970360729,7,0
q60_1559_next_open_positive_signal_inverse_c10,q60,15:59,next_open,positive_signal_inverse,product_long_only,10,0.06029998209469589,0.3171001183558144,,True,81,0.48148148148148145,0.16446286476091931,-0.10416288266622342,9.755655243112358,0.003349999005260883,12,0,0.017683218243713772,9,0,-0.009134644588700567,8,0
q40_1559_next_open_positive_signal_inverse_c5,q40,15:59,next_open,positive_signal_inverse,product_long_only,5,0.016014875027333342,0.36537236612353796,33.0,False,113,0.4778761061946903,0.07696108691784198,-0.06094621189050864,39.16919006442435,0.0008897152792962967,12,0,0.01758160285667904,9,0,-0.008166219486422857,8,0
q60_1556_next_open_negative_signal_long_c0,q60,15:56,next_open,negative_signal_long,underlying_diagnostic,0,0.2216434021371232,0.07103123647576924,93.0,False,65,0.6,0.029628254124385744,0.19201514801273745,0.6199446331604458,0.012313522340951288,7,1,0.017274407622123008,5,1,0.019514922031512644,3,1
q67_1556_next_open_always_bull_control_c10,q67,15:56,next_open,always_bull_control,product_long_only,10,0.31310658027191396,0.4898958108231631,287.0,False,125,0.528,-0.2592927420139769,0.5723993222858909,1.8584022546449441,0.01739481001510633,7,0,0.016996321088316835,7,0,0.04904359578483147,5,0
q60_1559_next_0930_close_positive_signal_inverse_c10,q60,15:59,next_0930_close,positive_signal_inverse,product_long_only,10,0.06371675299376933,0.33906740408246444,,True,81,0.5185185185185185,0.23298493558333389,-0.16926818258956455,9.138726813216424,0.003539819610764963,11,0,0.01696997028134028,8,0,-0.011053422140140776,7,0
q60_1559_next_0934_close_negative_signal_long_c0,q60,15:59,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.22773062593527205,0.07364344249391433,93.0,False,65,0.6153846153846154,0.023548553658826465,0.20418207227644558,0.6604990223118583,0.012651701440848448,5,1,0.0169421370469765,4,1,0.020228658351234524,2,1
q40_1556_next_open_positive_signal_inverse_c5,q40,15:56,next_open,positive_signal_inverse,product_long_only,5,0.0027693039832048516,0.3629382919227652,33.0,False,113,0.4778761061946903,0.07452391155118154,-0.07175460756797669,242.88630332360188,0.0001538502212891584,11,0,0.016826458729618885,8,0,-0.010716564502070786,7,0
q60_1559_next_0930_close_negative_signal_long_c0,q60,15:59,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.21194590673752678,0.07595854015848472,79.0,False,65,0.6153846153846154,0.025625363852201377,0.1863205428853254,0.6750112362173892,0.011774772596529266,6,1,0.01674293400898165,5,1,0.018451719951575213,3,1
q67_1559_next_0934_close_both_signed_reversal_c0,q67,15:59,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.21601802020255745,0.10040378404665468,,True,125,0.568,0.14258680082770647,0.07343121937485098,0.8864258887487229,0.012001001122364303,6,0,0.0166457470962634,5,0,0.007543027482740466,4,0
q60_1556_next_open_positive_signal_inverse_c10,q60,15:56,next_open,positive_signal_inverse,product_long_only,10,0.04161452268337951,0.32744760180129573,,True,81,0.4691358024691358,0.15592738250306715,-0.11431285981968764,15.284817734226602,0.002311917926854417,12,0,0.01650925730511835,9,0,-0.01264549028052167,8,0
q60_1556_next_0934_close_negative_signal_long_c0,q60,15:56,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.213320037573414,0.07800852776335102,93.0,False,65,0.6,0.017576871151973483,0.19574316642144052,0.6796752355512599,0.011851113198523,6,1,0.016186298100053866,5,1,0.019315163300053857,3,1
q60_1556_next_0930_close_negative_signal_long_c0,q60,15:56,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.1975200843763837,0.08213236855850403,93.0,False,65,0.6,0.019652068148381163,0.17786801622800252,0.6902924675699909,0.010973338020910205,7,1,0.01598612670451595,5,1,0.0175381128017927,3,1
q60_1556_next_0930_close_positive_signal_inverse_c10,q60,15:56,next_0930_close,positive_signal_inverse,product_long_only,10,0.044468651091195355,0.3505368538163497,,True,81,0.5185185185185185,0.22364747171865662,-0.17917882062746127,14.155741500126284,0.0024704806161775198,10,0,0.015759075347551676,7,0,-0.014543668922901746,6,0
q40_1559_next_0930_close_positive_signal_inverse_c5,q40,15:59,next_0930_close,positive_signal_inverse,product_long_only,5,0.007794618972586709,0.3460984123226152,,True,113,0.504424778761062,0.1522457719729997,-0.144451153000413,76.32303501970058,0.0004330343873659283,11,0,0.015746269011952366,8,0,-0.00994451396614134,7,0
