anchor,volume_threshold,universe,confirmation,entry_delay,hold,parent_events,confirmed_events,confirmation_attrition,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months
source60,0.0,stocks,reclaim2,2,5,254,119,135,94,75,-0.07731597374464902,-0.0749051302740801,0.10350628764960357,532,True,-0.07731597374464898,-0.004295331874702721,-0.0021443140093734808,12,0,-0.04180321941773529,-0.0027868812945156863,-0.0016402877697843082,9,0,-0.03604571418034111,-0.003003809515028426,-0.0013014428605761493,7,0
abrupt_residual15,0.0,stocks,immediate,1,30,44,44,0,39,38,-0.06780449847940218,-0.06780449847940218,0.12033830492640361,350,True,-0.06780449847940218,-0.0037669165821890096,-0.002443428212931197,10,1,-0.04284195186226292,-0.002856130124150861,-0.0023597277373331726,8,1,-0.050279836963789,-0.0041899864136490834,-0.005212168486739387,6,1
slow_residual120,0.0,all,immediate,1,30,64,64,0,57,56,-0.02009858495255927,-0.06175208543490611,0.16138037390822943,387,True,-0.020098584952559256,-0.0011165880529199587,-0.0012635352359053323,9,2,-0.044441933799275794,-0.002962795586618386,-0.0025270704718106645,8,2,-0.09068036390745385,-0.00755669699228782,-0.0012635352359053323,6,2
slow_residual120,5.0,stocks,immediate,1,5,29,29,0,29,28,-0.05727291084198484,-0.05727291084198484,0.08126021557881839,283,True,-0.05727291084198483,-0.0031818283801102686,0.0,8,6,-0.045168628559052376,-0.003011241903936825,0.0,7,6,-0.036752400111754985,-0.0030627000093129153,-0.0008552821997105378,6,4
source60,5.0,stocks,no_new_low5,5,5,118,28,90,22,16,-0.048960868264235874,-0.040193453090711526,0.048960868264235846,527,True,-0.04896086826423587,-0.0027200482369019925,-0.0008912363705576567,9,8,-0.04610077652111657,-0.003073385101407771,-0.0017824727411153134,8,6,-0.02477270554076126,-0.002064392128396772,0.0,5,6
abrupt_residual15,0.0,all,no_new_low5,5,15,59,13,46,12,11,-0.05245770170099139,-0.05245770170099139,0.07123663609153637,428,True,-0.0524577017009914,-0.002914316761166189,0.0,3,11,-0.046700641151196765,-0.003113376076746451,0.0,2,11,-0.020809522352139398,-0.001734126862678283,0.0,1,10
slow_residual120,0.0,stocks,reclaim2,2,5,50,25,25,25,25,-0.047234962196476445,-0.047234962196476445,0.07928812647203112,183,True,-0.04723496219647645,-0.002624164566470914,0.0,7,7,-0.04913084156103939,-0.003275389437402626,0.0,6,7,-0.02375438594633736,-0.0019795321621947797,0.0,5,5
abrupt_residual15,5.0,stocks,immediate,1,15,32,32,0,29,28,-0.06656440365413974,-0.06656440365413974,0.11228861792033919,458,True,-0.06656440365413972,-0.0036980224252299845,-0.00401876319455757,10,3,-0.05061049924445513,-0.0033740332829636757,-0.002481517054225831,8,3,-0.0502769314509992,-0.004189744287583267,-0.006366093223727774,7,2
source60,5.0,all,reclaim5,5,30,148,88,60,53,51,-0.05718920816622575,-0.14496090863996736,0.13492390618176836,358,True,-0.05718920816622573,-0.003177178231456985,-0.016237608564454387,13,0,-0.051376099155997466,-0.0034250732770664976,-0.015918979487309137,11,0,-0.14704800621997938,-0.012254000518331615,-0.012413368240387135,9,0
abrupt_residual15,5.0,all,immediate,1,5,37,37,0,33,32,-0.08086847971403925,-0.11334262410574529,0.15706869251246774,386,True,-0.08086847971403924,-0.004492693317446624,-0.007200692035314646,11,2,-0.051769663930063464,-0.0034513109286708975,-0.007378662233748164,9,2,-0.10148980047851389,-0.008457483373209491,-0.007960300870537947,8,2
abrupt_residual15,5.0,stocks,reclaim2,2,15,32,16,16,14,14,-0.06254594229483612,-0.06254594229483612,0.09493681452890898,513,True,-0.06254594229483612,-0.00347477457193534,0.0,4,9,-0.055077658778938776,-0.0036718439185959182,0.0,3,9,-0.055337898860227774,-0.004611491571685648,0.0,3,7
source60,0.0,stocks,no_new_low5,5,60,254,60,194,42,32,-0.06922992948972413,-0.06470418479331849,0.09543174401453983,311,True,-0.06922992948972412,-0.0038461071938735623,0.0,8,3,-0.05761385373833845,-0.0038409235825558967,0.0,7,2,-0.08666364767277877,-0.007221970639398231,-0.005715561636791486,7,2
source60,5.0,all,immediate,1,5,148,148,0,112,100,-0.10500146823100448,-0.08532440570513519,0.1775135132399998,388,True,-0.10500146823100441,-0.005833414901722467,-0.00025840532169739677,9,0,-0.057697222320523,-0.003846481488034867,0.0021967477993042415,7,0,-0.028782726086774558,-0.0023985605072312133,-0.00025840532169739677,6,0
abrupt_residual15,5.0,all,immediate,1,30,37,37,0,32,31,-0.06785294861624712,-0.11031959862873775,0.1654621118362758,386,True,-0.06785294861624712,-0.003769608256458173,-0.008148590865038274,10,2,-0.0605022122719483,-0.004033480818129887,-0.010424336973478774,8,2,0.0036414522785508455,0.0003034543565459038,-0.005212168486739387,6,2
slow_residual120,5.0,all,immediate,1,60,38,38,0,35,34,-0.013381669214019426,-0.013381669214019426,0.16011406118551919,387,True,-0.013381669214019454,-0.0007434260674455252,0.0,8,4,-0.0611994515156245,-0.004079963434374967,0.0,6,4,0.028891421839554794,0.0024076184866295663,0.0,5,3
abrupt_residual15,0.0,all,reclaim5,5,5,59,25,34,24,22,-0.09116404512143009,-0.02124857503727899,0.11970722413807068,399,True,-0.09116404512143012,-0.005064669173412784,0.0,4,9,-0.06293573614483156,-0.00419571574298877,0.0,3,7,0.0003679678108442601,3.066398423702167e-05,0.0,1,7
source60,5.0,stocks,reclaim5,5,5,118,67,51,50,47,-0.10190162638196437,-0.09533008622997069,0.11003441494171928,527,True,-0.10190162638196436,-0.005661201465664687,-0.0037174477033225482,13,1,-0.06491639929093344,-0.004327759952728896,-0.0008131612838058171,10,1,-0.04222128755404692,-0.0035184406295039102,-0.0007055418514427779,8,1
abrupt_residual15,0.0,all,reclaim2,2,15,59,29,30,27,25,-0.0725483705749373,-0.0725483705749373,0.1601674296429197,386,True,-0.0725483705749373,-0.004030465031940961,0.0,5,6,-0.06630147504605283,-0.004420098336403522,0.0,4,6,-0.02287021572083403,-0.0019058513100695025,0.0,3,6
source60,0.0,stocks,no_new_low5,5,5,254,61,193,43,33,-0.08945456802439222,-0.07995832915472417,0.08945456802439233,527,True,-0.08945456802439222,-0.004969698223577346,-0.004318477204977408,13,3,-0.06698822308898601,-0.004465881539265734,-0.0037925587110355617,11,2,-0.03708649180111364,-0.0030905409834261367,-0.001981132091521341,8,2
abrupt_residual15,5.0,all,reclaim2,2,15,37,17,20,15,15,-0.08021063323471767,-0.08021063323471767,0.11237045074376335,513,True,-0.08021063323471767,-0.004456146290817648,0.0,5,8,-0.07274234971882032,-0.004849489981254688,0.0,4,8,-0.055337898860227774,-0.004611491571685648,0.0,3,7
abrupt_residual15,5.0,all,reclaim5,5,15,37,13,24,12,12,-0.07727060736189362,-0.039949846071009036,0.0969041217202932,399,True,-0.07727060736189362,-0.004292811520105201,0.0,5,10,-0.0729255155399885,-0.004861701035999233,0.0,4,8,-0.03390325869353805,-0.0028252715577948375,0.0,2,8
abrupt_residual15,5.0,all,reclaim5,5,5,37,13,24,12,12,-0.08732983070892775,-0.024361715692644212,0.10967883738228831,399,True,-0.08732983070892775,-0.004851657261607097,0.0,4,10,-0.07393466622220568,-0.004928977748147045,0.0,3,8,-0.0071852423180614935,-0.0005987701931717912,0.0,1,8
source60,0.0,stocks,immediate,1,60,254,254,0,126,121,-0.10154358334870925,-0.07266294633353536,0.1966887700444694,359,True,-0.10154358334870912,-0.005641310186039396,-0.010496807897850007,11,0,-0.08000977796017737,-0.005333985197345158,-0.007525407898484321,9,0,-0.20631020147834112,-0.01719251678986176,-0.011210484984570328,8,0
abrupt_residual15,0.0,stocks,immediate,1,15,44,44,0,40,39,-0.08030369359321597,-0.08030369359321597,0.11986743797075478,458,True,-0.08030369359321599,-0.004461316310734221,-0.006366093223727774,10,1,-0.08099395973705491,-0.005399597315803661,-0.00555600933488931,8,1,-0.09206436859006861,-0.007672030715839051,-0.006366093223727774,7,1
slow_residual120,0.0,stocks,immediate,1,5,50,50,0,49,48,-0.09932128083986291,-0.09932128083986291,0.1071683324798698,284,True,-0.09932128083986289,-0.005517848935547938,-0.003028556859477111,12,3,-0.08364314497786496,-0.005576209665190997,-0.0030616646168875,10,3,-0.05246193117911435,-0.00437182759825953,-0.00020418127306292676,7,3
source60,5.0,stocks,no_new_low5,5,15,118,28,90,22,16,-0.09001337158799386,-0.08739308069194716,0.1095214765418729,419,True,-0.09001337158799387,-0.00500074286599966,0.0,7,8,-0.09159708718432416,-0.006106472478954944,0.0,7,6,-0.09889552150525971,-0.008241293458771642,0.0,5,6
source60,5.0,all,no_new_low5,5,5,148,41,107,32,19,-0.09531929327173942,-0.048464057531571986,0.09531929327173949,527,True,-0.09531929327173941,-0.0052955162928744115,-0.0022915749426071757,10,7,-0.09245920152862014,-0.006163946768574676,-0.002800677144099038,9,5,-0.033043309981621735,-0.0027536091651351445,-0.0008912363705576567,6,5
source60,5.0,all,no_new_low5,5,15,148,41,107,32,19,-0.09258350098422442,-0.09626825269842952,0.11203650803617693,419,True,-0.09258350098422445,-0.005143527832456914,0.0,7,7,-0.09416721658055474,-0.006277814438703649,0.0,7,5,-0.10777069351174207,-0.008980891125978505,-0.0037680552695994454,6,5
episode_control45,5.0,stocks,immediate,1,60,32,32,0,31,30,-0.04260428042895325,-0.04260428042895325,0.12020348941017091,433,True,-0.04260428042895325,-0.0023669044682751803,0.0015822287105372599,8,1,-0.09717454745474652,-0.006478303163649768,0.0,7,1,-0.03840564607444296,-0.00320047050620358,0.0015822287105372599,5,1
slow_residual120,5.0,all,immediate,1,30,38,38,0,36,35,-0.06421252106748666,-0.06421252106748666,0.13449383228767772,387,True,-0.06421252106748668,-0.0035673622815270375,0.0,7,4,-0.09734674710992433,-0.006489783140661622,0.0,6,4,-0.02171460084223445,-0.0018095500701862041,0.0,5,3
source60,0.0,all,reclaim2,2,15,301,141,160,109,84,-0.14976675461646355,-0.17913221098858967,0.17735654176368332,532,True,-0.1497667546164635,-0.008320375256470194,-0.0063858825695284295,11,0,-0.09999460396647968,-0.006666306931098645,-0.005226396793125861,9,0,-0.11600264612487947,-0.009666887177073289,-0.007588180141355534,8,0
source60,0.0,stocks,reclaim2,2,30,254,119,135,84,66,-0.15162785337852752,-0.15999347652114457,0.22233691183661308,532,True,-0.1516278533785275,-0.008423769632140416,-0.007321262858822502,12,0,-0.10257345575070614,-0.00683823038338041,-0.007173764154470571,10,0,-0.07279372984060933,-0.006066144153384111,-0.004227169847019483,7,0
source60,5.0,stocks,reclaim2,2,30,118,56,62,51,39,-0.1256696650642338,-0.1326970943661997,0.15033018166065357,433,True,-0.1256696650642338,-0.0069816480591241,-0.002808953298964186,11,3,-0.1047863472548539,-0.006985756483656927,-0.0028031098897069954,9,2,-0.09976420163288145,-0.008313683469406788,-0.002808953298964186,7,2
slow_residual120,5.0,all,immediate,1,5,38,38,0,36,35,-0.11778583039659053,-0.11778583039659053,0.14289381799894768,507,True,-0.11778583039659053,-0.00654365724425503,0.0,8,4,-0.10568154811365807,-0.007045436540910538,0.0,7,4,-0.001064585256318043,-8.871543802650358e-05,0.0,5,3
source60,0.0,stocks,reclaim5,5,5,254,138,116,85,76,-0.17689416528992785,-0.1711997784351221,0.18502695384968282,532,True,-0.1768941652899278,-0.009827453627218211,-0.009170496341631269,13,0,-0.10630048337661366,-0.007086698891774244,-0.006997620180866247,10,0,-0.07091933868087746,-0.005909944890073122,-0.004897266432772602,7,0
source60,5.0,all,reclaim2,2,15,148,73,75,67,48,-0.12910780309485773,-0.15777403138406837,0.19945684825003704,316,True,-0.12910780309485773,-0.007172655727492096,-0.00579180294838588,11,2,-0.10787198678873147,-0.007191465785915432,-0.005226396793125861,9,1,-0.15578072759209777,-0.01298172729934148,-0.00890822869829707,8,1
source60,5.0,stocks,immediate,1,60,118,118,0,86,81,-0.09602728478111311,-0.08788352868334562,0.22823146962063998,358,True,-0.0960272847811131,-0.005334849154506283,-0.008981155590536909,13,0,-0.10972631640720851,-0.007315087760480567,-0.012143747500465754,11,0,-0.21925660597620505,-0.01827138383135042,-0.012223537749571292,10,0
source60,5.0,stocks,reclaim2,2,15,118,56,62,52,40,-0.1346719884741254,-0.13133182986299113,0.16993460755456039,316,True,-0.1346719884741254,-0.007481777137451411,-0.00579180294838588,12,3,-0.11343617216799914,-0.00756241147786661,-0.005226396793125861,10,2,-0.12933852607102053,-0.010778210505918378,-0.008859873124952365,8,2
source60,0.0,all,reclaim5,5,30,301,165,136,83,80,-0.19950260669379627,-0.2872743071675379,0.2200173919659975,520,True,-0.1995026066937962,-0.011083478149655344,-0.016195348263277613,14,0,-0.11435595823713356,-0.007623730549142237,-0.016042016657428645,12,0,-0.18914148967146832,-0.015761790805955692,-0.014696209811087763,10,0
source60,0.0,all,no_new_low5,5,5,301,75,226,54,37,-0.14122241954771517,-0.09405595234797642,0.1412224195477152,527,True,-0.1412224195477152,-0.007845689974873067,-0.00491243214247283,13,3,-0.11875607461230897,-0.007917071640820597,-0.004844395698919254,11,2,-0.051184114994365884,-0.004265342916197157,-0.0033134342200172836,8,2
abrupt_residual15,0.0,all,reclaim2,2,60,59,29,30,25,23,-0.07595334680192933,-0.07595334680192933,0.34025385061621205,386,True,-0.07595334680192933,-0.004219630377884963,0.0,4,6,-0.1208048862637382,-0.008053659084249213,0.0,2,6,0.14928523979575636,0.012440436649646364,0.0,1,6
episode_control45,0.0,stocks,immediate,1,60,44,44,0,41,40,-0.06965473724737635,-0.06965473724737635,0.18723328031607686,433,True,-0.06965473724737636,-0.0038697076248542426,0.0029629059481572923,8,0,-0.12181954407584561,-0.008121302938389707,0.002761354475240065,7,0,-0.07829494405649629,-0.006524578671374691,0.0033868269970908646,5,0
source60,0.0,stocks,reclaim2,2,15,254,119,135,89,71,-0.17674309107343245,-0.174107497134336,0.2155095882056678,532,True,-0.17674309107343245,-0.009819060615190691,-0.005115062352721963,12,0,-0.12697094042344867,-0.008464729361563245,-0.005003727912318064,10,0,-0.11097793227062575,-0.009248161022552145,-0.0029525589579822917,8,0
source60,0.0,stocks,immediate,1,5,254,254,0,158,150,-0.17841136137657998,-0.1492045129862888,0.21334757129897902,392,True,-0.17841136137657992,-0.009911742298698884,-0.00422364468303759,10,0,-0.12731120481403924,-0.008487413654269282,-0.00022383964372618345,8,0,-0.13306798741414327,-0.011088998951178606,-0.00507762052107957,7,0
abrupt_residual15,0.0,all,immediate,1,15,59,59,0,52,48,-0.12675793893239634,-0.07230971483454507,0.17915285662956804,388,True,-0.12675793893239634,-0.007042107718466463,-0.009170671417062626,11,1,-0.12744820507623528,-0.008496547005082351,-0.007176177112566238,9,1,-0.0842581021466342,-0.007021508512219517,-0.006366093223727774,7,1
source60,0.0,stocks,no_new_low5,5,15,254,61,193,43,33,-0.14460248050168462,-0.14126585108629214,0.1480726726527487,419,True,-0.14460248050168462,-0.008033471138982479,-0.008184382141729837,12,3,-0.12835209887663343,-0.008556806591775563,-0.010347608559697628,10,2,-0.12747173031088363,-0.010622644192573636,-0.00913252966189609,8,2
source60,5.0,all,reclaim5,5,5,148,88,60,62,54,-0.16882841812566124,-0.12503389013736624,0.17696120668541615,527,True,-0.16882841812566124,-0.009379356562536736,-0.006014335916133427,15,0,-0.13184319103463032,-0.008789546068975355,-0.002800677144099038,12,0,-0.07192509146144246,-0.005993757621786872,-0.0018560871698382565,10,0
source60,5.0,stocks,reclaim5,5,30,118,67,51,47,45,-0.14410933491746358,-0.14762635093133158,0.17623160224266243,506,True,-0.14410933491746358,-0.00800607416208131,-0.012413368240387135,13,1,-0.1382962259072353,-0.009219748393815686,-0.00890775699346513,11,1,-0.1497134485113436,-0.012476120709278634,-0.00838898876168581,9,1
source60,0.0,all,no_new_low5,5,15,301,75,226,54,37,-0.16273516887196268,-0.16620531700781466,0.16613180000440578,419,True,-0.16273516887196268,-0.009040842715109038,-0.008184382141729837,12,3,-0.14648478724691147,-0.009765652483127432,-0.00854725760859831,10,2,-0.15241119623240615,-0.012700933019367179,-0.009447433084147968,8,2
abrupt_residual15,0.0,all,reclaim2,2,30,59,29,30,27,25,-0.10125482516500939,-0.10125482516500939,0.32230830012316275,386,True,-0.10125482516500939,-0.005625268064722744,8.137020069298815e-05,3,6,-0.15069386562340248,-0.010046257708226832,0.0,3,6,0.06819469873648032,0.00568289156137336,0.0,2,6
source60,0.0,all,immediate,1,60,301,301,0,137,135,-0.21605211537847394,-0.22224669793392263,0.33168732764509884,520,True,-0.21605211537847382,-0.0120028952988041,-0.014181884983936013,13,0,-0.1572390513777354,-0.01048260342518236,-0.013468207897215694,11,0,-0.14698132500682223,-0.01224844375056852,-0.010202412500567075,9,0
source60,0.0,all,reclaim5,5,60,301,163,138,80,77,-0.2505645111167189,-0.3009039666410827,0.29913533656297586,520,True,-0.25056451111671885,-0.01392025061759549,-0.01151381973994214,12,0,-0.1576131432072293,-0.010507542880481953,-0.011045630240217427,10,0,-0.2605478463417282,-0.02171232052847735,-0.01151381973994214,9,0
slow_residual120,0.0,all,immediate,1,5,64,64,0,61,60,-0.1745751195343823,-0.16191108446272692,0.17936487366252535,507,True,-0.1745751195343823,-0.009698617751910128,-0.003028556859477111,11,2,-0.15889698367238436,-0.010593132244825625,-0.0030616646168875,9,2,-0.01885100039193576,-0.0015709166993279802,-0.00035603278520557075,6,2
source60,5.0,all,reclaim5,5,60,148,87,61,52,50,-0.12828966719602142,-0.17862912272038522,0.20438182672436894,434,True,-0.1282896671960214,-0.0071272037331122995,-0.0064651321735480485,11,0,-0.16356574344092822,-0.010904382896061882,-0.006713199121470392,9,0,-0.18317880558788424,-0.01526490046565702,-0.008084982870270319,8,0
abrupt_residual15,5.0,all,immediate,1,15,37,37,0,33,32,-0.20752987584460736,-0.20153287359629346,0.25042873779971153,458,True,-0.20752987584460736,-0.01152943754692263,-0.006366093223727774,11,2,-0.19157597143492278,-0.012771731428994852,-0.00555600933488931,9,2,-0.0502769314509992,-0.004189744287583267,-0.006366093223727774,7,2
source60,5.0,stocks,immediate,1,15,118,118,0,90,85,-0.23216479703967402,-0.22270787517776053,0.3193995050814714,506,True,-0.2321647970396739,-0.012898044279981884,-0.013168390558777165,12,0,-0.1933174039548795,-0.012887826930325301,-0.016315921213351237,10,0,-0.22377466138746643,-0.018647888448955537,-0.016851308031155858,9,0
source60,5.0,stocks,reclaim5,5,15,118,67,51,48,46,-0.21543272391200058,-0.20862736318558772,0.232216803970117,506,True,-0.2154327239120006,-0.011968484661777811,-0.014764871716817283,12,1,-0.19708221553611868,-0.013138814369074579,-0.010307859050676878,10,1,-0.19358012848890263,-0.01613167737407522,-0.015086378698259737,9,1
source60,0.0,all,reclaim5,5,5,301,165,136,100,86,-0.27833289686144086,-0.23498722753750328,0.28646568542119577,532,True,-0.27833289686144086,-0.015462938714524492,-0.015208275850063896,14,0,-0.19843454413860045,-0.01322896960924003,-0.013006409749975351,11,0,-0.12540211697373246,-0.010450176414477706,-0.010002014965420799,8,0
source60,0.0,stocks,reclaim5,5,30,254,138,116,77,72,-0.27555941890887076,-0.2817696411228455,0.29412505458467414,520,True,-0.27555941890887076,-0.015308856606048376,-0.014542878205238797,14,0,-0.1994526410853122,-0.013296842739020813,-0.013043739753048948,12,0,-0.19267669425988004,-0.016056391188323336,-0.012789043385545701,10,0
source60,0.0,all,immediate,1,5,301,301,0,181,170,-0.25301350821288937,-0.20319173295893733,0.30004146748092286,392,True,-0.25301350821288937,-0.014056306011827188,-0.00422364468303759,10,0,-0.20674577406272232,-0.013783051604181489,-0.00022383964372618345,8,0,-0.10634551377967826,-0.008862126148306521,-0.00507762052107957,7,0
source60,5.0,all,immediate,1,60,148,148,0,92,91,-0.20313088041971877,-0.21497509801166387,0.3494591965758481,415,True,-0.20313088041971875,-0.011285048912206597,-0.012223537749571292,14,0,-0.2168299120458142,-0.014455327469720947,-0.01230332799867683,12,0,-0.17471480584482385,-0.01455956715373532,-0.012223537749571292,10,0
source60,5.0,all,reclaim5,5,15,148,88,60,69,53,-0.2431430311214102,-0.24683513853631506,0.2593343104996961,506,True,-0.24314303112141022,-0.013507946173411679,-0.014764871716817283,13,0,-0.2247925227455283,-0.01498616818303522,-0.010307859050676878,11,0,-0.23178790383962988,-0.01931565865330249,-0.016433189195662022,10,0
source60,0.0,stocks,reclaim5,5,60,254,136,118,73,68,-0.25332969517194864,-0.24730263496444477,0.2961455673183403,400,True,-0.25332969517194864,-0.014073871953997147,-0.010251198429643834,13,0,-0.22626980919532147,-0.015084653946354765,-0.009456766619070243,11,0,-0.2728379965979526,-0.02273649971649605,-0.010251198429643834,10,0
source60,5.0,stocks,reclaim5,5,60,118,66,52,46,44,-0.20139081526935032,-0.19101641172304182,0.2573659608887741,434,True,-0.20139081526935032,-0.011188378626075017,-0.007836159423738831,12,1,-0.2366668915142571,-0.01577779276761714,-0.008959119726007268,10,1,-0.19556609459054086,-0.01629717454921174,-0.007836159423738831,8,1
source60,5.0,stocks,immediate,1,30,118,118,0,87,82,-0.27857776442160365,-0.28925055248706527,0.30842847221064223,506,True,-0.27857776442160354,-0.015476542467866863,-0.008845812904375742,14,0,-0.24905504405097795,-0.01660366960339853,-0.010731730108272542,12,0,-0.2938910416462053,-0.024490920137183774,-0.02095575882424993,11,0
abrupt_residual15,0.0,all,immediate,1,30,59,59,0,51,47,-0.28231229821269116,-0.24749163437291766,0.3411897569037522,388,True,-0.28231229821269116,-0.01568401656737173,-0.005257871407428726,11,1,-0.2573497515955519,-0.017156650106370127,-0.0025271286885292215,9,1,-0.050605596351495176,-0.004217133029291264,-0.005212168486739387,6,1
source60,0.0,stocks,reclaim5,5,15,254,138,116,80,75,-0.35193170776240496,-0.3459734040320641,0.36076386811465805,520,True,-0.35193170776240496,-0.01955176154235583,-0.02177379268810061,15,0,-0.2865169510488675,-0.019101130069924498,-0.02255851934064717,13,0,-0.25331057154907044,-0.02110921429575587,-0.023325065983836844,11,0
source60,0.0,stocks,immediate,1,15,254,254,0,144,138,-0.38154972155020805,-0.33897877355125633,0.44773538705712324,520,True,-0.38154972155020805,-0.021197206752789337,-0.01946737409110948,14,0,-0.3283055180942688,-0.02188703453961792,-0.013798574720074277,12,0,-0.27305766248524127,-0.022754805207103438,-0.013793949944316701,10,0
source60,5.0,all,immediate,1,30,148,148,0,93,92,-0.3585992805140082,-0.37603712137542616,0.40397894887179814,506,True,-0.35859928051400813,-0.019922182250778228,-0.01573862884678933,14,0,-0.3290765601433825,-0.021938437342892168,-0.020745527585306116,12,0,-0.28615995751845147,-0.02384666312653762,-0.01573862884678933,10,0
source60,0.0,stocks,immediate,1,30,254,254,0,136,130,-0.38848687230677026,-0.3730059707765054,0.41105897243486433,520,True,-0.38848687230677026,-0.021582604017042793,-0.015449636208559537,14,0,-0.3394821471054821,-0.022632143140365473,-0.014863857650761253,12,0,-0.2768811286585086,-0.023073427388209052,-0.013027896133897035,10,0
source60,0.0,all,reclaim5,5,15,301,165,136,108,85,-0.4148552106192909,-0.4193713650804681,0.42282982173820843,520,True,-0.41485521061929087,-0.023047511701071714,-0.023325065983836844,15,0,-0.3406608519304328,-0.02271072346202885,-0.02409161262702652,13,0,-0.31792893062215377,-0.026494077551846146,-0.027478822205068858,11,0
abrupt_residual15,0.0,all,reclaim5,5,30,59,25,34,22,20,-0.3559117816184167,-0.28972302099428876,0.3996947328804875,430,True,-0.3559117816184167,-0.019772876756578704,0.0,7,9,-0.3526503982702733,-0.02351002655135155,0.0,6,7,0.002605890063105753,0.00021715750525881273,0.0,4,7
abrupt_residual15,0.0,all,immediate,1,60,59,59,0,49,45,-0.35026835292756203,-0.2432118376739289,0.46792201875406897,388,True,-0.35026835292756203,-0.019459352940420113,-0.0030915572263675566,10,1,-0.35779450918509365,-0.023852967279006244,-0.003559089491736776,9,1,0.010002808985348067,0.0008335674154456722,-0.0030915572263675566,7,1
source60,5.0,all,immediate,1,15,148,148,0,105,96,-0.4061213364208706,-0.37517393932287957,0.49872718272122407,506,True,-0.40612133642087056,-0.02256229646782614,-0.01715029566915976,13,0,-0.36727394333607616,-0.02448492955573841,-0.01738669484896048,11,0,-0.25133568122574373,-0.02094464010214531,-0.02140258794229848,9,0
source60,0.0,all,immediate,1,30,301,301,0,146,143,-0.44964862892182206,-0.46245873255696246,0.4772284701835818,520,True,-0.449648628921822,-0.024980479384545666,-0.01762457382789199,14,0,-0.3872206627495553,-0.025814710849970352,-0.01603541476635782,12,0,-0.2583929964518724,-0.0215327497043227,-0.010907960349627422,9,0
abrupt_residual15,0.0,all,reclaim5,5,15,59,25,34,23,21,-0.4519571023295925,-0.2629471364211766,0.45551819767361335,534,True,-0.4519571023295925,-0.025108727907199584,0.0,6,9,-0.4284187990194368,-0.028561253267962453,0.0,5,7,-0.04595707372002833,-0.003829756143335694,0.0,3,7
abrupt_residual15,0.0,all,reclaim5,5,60,59,25,34,22,20,-0.4825212679700558,-0.35328544404515405,0.564520373152149,430,True,-0.4825212679700558,-0.026806737109447545,0.0,4,9,-0.4993928836038195,-0.033292858906921304,0.0,4,7,0.04616847884611874,0.003847373237176562,0.0,1,7
source60,0.0,all,immediate,1,15,301,301,0,163,154,-0.5933688313101131,-0.526197872644669,0.6686118323542353,520,True,-0.5933688313101131,-0.03296493507278406,-0.02998662505795767,14,0,-0.5314582366787164,-0.03543054911191443,-0.029814731681233823,12,0,-0.32670532609635494,-0.027225443841362912,-0.027571728049513293,10,0
