trade_symbols,lookback,market_sma,holding_sessions,entry_delay_sessions,cost_bps_per_side,breadth,require_positive_momentum,require_market_trend,full_net,full_max_dd,full_decisions,full_beta,top_symbol_share,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_max_dd,18m_recovery_days,18m_decisions,18m_soxl_net,18m_tqqq_net,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_max_dd,15m_recovery_days,15m_decisions,15m_soxl_net,15m_tqqq_net,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_max_dd,12m_recovery_days,12m_decisions,12m_soxl_net,12m_tqqq_net
"('TQQQ', 'SOXL')",5,100,3,1,5.0,1,True,True,1.496958011264852,0.6138472647494873,362,3.2415953606155052,1.100191517632001,0.45324459565143427,0.02518025531396856,0.0,8,0.4662601834980686,225,75,0.06331327354430716,0.45906157661098823,0.8014723459349344,0.053431489728995626,0.007523881256364301,5,0.27203123598197726,113,61,0.6072226850624691,0.1942496608724662,0.8322967677296231,0.06935806397746858,0.05383781376425479,4,0.2677364524157954,93,56,0.5804194441064146,0.25187732362320914
"('TQQQ', 'SOXL')",20,20,10,1,5.0,2,True,True,3.5654370281388883,0.26725128452697233,131,3.3114574248632818,0.544447753123677,0.8936681780436531,0.04964823211353628,0.008662371140704919,7,0.47795273995021653,195,27,0.6993146574957716,0.07571028092271398,0.9873644960514821,0.06582429973676547,0.003643171094496838,6,0.30619490685172535,91,22,0.9603667858745051,0.09620458086404576,1.205585709451309,0.10046547578760907,0.09736421072411096,4,0.27477414595101207,91,20,0.9603667858745051,0.24521892357680414
"('TQQQ', 'SOXL')",20,20,3,1,5.0,1,True,True,3.6868816917613696,0.22985755800370497,393,3.421534537920141,0.6793228062329156,0.8325376152620197,0.04625208973677886,0.0,8,0.6496791860726434,190,81,0.8931511854502864,0.008516684315593714,1.382041840855495,0.09213612272369966,0.01654360204567152,5,0.2863920874672834,86,66,1.3129573184146834,0.09973054222413713,1.3875133943206976,0.11562611619339146,0.07680318023406063,4,0.2856846795751588,86,62,1.3129573184146834,0.07455607590601432
"('TQQQ', 'SOXL')",60,20,5,1,5.0,1,True,True,3.736913665182989,0.3297958664261333,228,3.3489339693440843,0.8065451575827164,0.8726224946093737,0.04847902747829855,0.0,8,0.36206682351715747,275,51,0.9725406568004262,-0.06424755851651165,1.0894540177918683,0.07263026785279122,0.009040309761030454,5,0.3022642346480381,128,41,0.9725406568004262,0.14828649171985542,1.1450556637146683,0.09542130530955571,0.035277907251826224,4,0.29420702055451436,84,38,0.9725406568004262,0.1725150069142426
"('TQQQ', 'SOXL')",5,200,3,1,5.0,1,True,True,1.8178385444952092,0.6156828441816925,348,3.292587375967277,0.6135867691900464,0.64183066222698,0.03565725901260999,0.0,8,0.4662601834980686,225,83,0.282339055645081,0.4286218610857605,0.9900584125104805,0.06600389416736535,0.007523881256364301,5,0.34818394080649606,113,69,0.826248467163243,0.16380994534723847,1.020882834305169,0.08507356952543073,0.05383781376425479,4,0.3426868710983568,93,64,0.7994452262071884,0.2214376080979814
"('TQQQ', 'SOXL')",20,50,10,1,5.0,2,True,True,2.833072392118861,0.3281064407750437,131,3.4055296560074106,0.5303559593725873,1.1173288551736393,0.062073825287424396,0.027835305116626866,6,0.3463049740207805,183,27,0.7562945485598139,0.24239106698865798,1.0043098168766622,0.0669539877917775,0.003643171094496838,5,0.3654339532823077,183,21,0.7245524043274008,0.26924719590080803,1.0152030317144134,0.08460025264286776,0.09736421072411096,4,0.3634986885745044,183,20,0.7245524043274008,0.29065062738701264
"('TQQQ', 'SOXL')",20,200,5,1,5.0,2,True,True,2.706688862801684,0.2680984032321742,220,3.3921360839639476,0.5914181275381004,0.7819877221836267,0.04344376234353481,0.005305445339263238,8,0.6012682770640642,314,56,0.3233313252099453,0.4943270006482216,1.0242581124280594,0.06828387416187062,0.0,7,0.30545019603774215,127,45,0.7358256798461116,0.27315287535161314,1.213316368515209,0.10110969737626745,0.04586348709806434,5,0.19759522550652517,85,42,0.9192035174759692,0.2941128510392399
"('TQQQ', 'SOXL')",20,100,5,1,5.0,2,True,True,2.617113352644543,0.351953674610017,237,3.319743604163818,0.5255998738733393,0.6175058541168106,0.034305880784267245,0.005305445339263238,8,0.6012682770640642,314,53,0.18456874554304453,0.46860771224830605,0.8597762443612431,0.05731841629074954,0.0,7,0.30545019603774215,127,42,0.5970631001792108,0.2474335869516976,1.048834500448393,0.08740287503736606,0.04586348709806434,5,0.19759522550652517,85,39,0.7804409378090684,0.26839356263932435
"('TQQQ', 'SOXL')",5,20,5,1,5.0,2,True,True,2.6380482819193554,0.3384923694114152,253,3.039325765160555,0.6457007258153572,0.4327146976985696,0.024039705427698305,0.002403489846186796,8,0.5210253490610106,215,53,0.4982646179820637,-0.013470284168603575,0.7650304911402709,0.051002032742684736,0.0036268753178349683,6,0.3172376915276574,90,44,0.7438334158026938,0.021197075337577143,0.9729957577141781,0.08108297980951483,0.02735289352408126,5,0.19794079279255586,90,39,0.7830241107667304,0.04460495137693915
"('TQQQ', 'SOXL')",20,200,10,1,5.0,2,True,True,3.019928776423898,0.32129018032735324,117,3.3818607593973513,0.5349870246702757,0.9241413247637245,0.051341184709095794,0.005922519833962525,8,0.5073583924618769,289,29,0.6983028702546132,0.2788750610338116,0.9319104585191351,0.06212736390127568,0.0,7,0.4156725671475456,142,23,0.8523621281422393,0.08669521380497608,1.2481094844761285,0.10400912370634403,0.04707961886139263,5,0.1994572395433822,78,21,1.140010839184948,0.10809864529118068
"('TQQQ', 'SOXL')",20,200,3,1,5.0,2,True,True,2.860702315130933,0.3536793886193062,366,3.3840554958492217,0.5482863559116115,1.0397635483850058,0.057764641576944754,0.01582249617681865,7,0.3730129377020426,224,93,0.7069406541850509,0.38514063378208396,1.1050419639764133,0.07366946426509421,0.011062630991394533,6,0.2177101479331792,113,75,0.8950949762569118,0.24059300750282714,1.199047184236537,0.09992059868637808,0.043606696916228455,5,0.2009552931978693,91,70,0.9836286430518328,0.21541854118470433
