candidate,extra_adverse_bps_per_side,month,net_pnl
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-01,-0.00034115804236271863
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-02,0.035911101474362564
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-03,-0.19904204888831556
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-04,-0.008223548823156943
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-05,0.36266709434395805
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-06,0.07748994939408145
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-07,0.1267206300016797
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-08,0.09021334304500117
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-09,-0.11518587936060665
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-10,-0.0692235027391589
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-11,0.379616111528196
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2023-12,0.007837641342086643
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-01,-0.11126531481591728
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-02,-0.011925227629023195
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-03,0.025597533219373636
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-04,-0.07013047086133699
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-05,0.2964701238257206
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-06,0.09513699343223214
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-07,-0.09201336373261464
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-08,-0.11895767373886428
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-09,0.12082014618339353
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-10,0.2695348116578672
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-11,-0.07853197397687374
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2024-12,0.006972138226748581
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-01,0.07858030484715361
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-02,0.08516193895197077
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-03,-0.2218363644603878
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-04,0.1578558940654211
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-05,0.1402385248917986
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-06,0.03479339042125973
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-07,0.14105772764045388
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-08,-0.20393365380633674
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-09,0.14389487276345517
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-10,0.08449806673949874
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-11,-0.03857993672791331
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2025-12,0.13316849311269122
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2026-01,0.35827398343299044
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2026-02,0.1277959793154757
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2026-03,0.02903714039320722
qqq_dual_ma50_200_weekly_top1_f126_s21,2.0,2026-04,0.4358768565662997
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-06,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-07,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-08,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-09,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-10,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-11,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2019-12,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-01,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-02,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-03,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-04,0.19330535609506777
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-05,0.14413566247449439
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-06,0.26521123960329585
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-07,0.13464804997361668
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-08,-0.09105198878331644
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-09,0.16780822273936424
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-10,0.022426925614740467
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-11,0.15112840498901103
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2020-12,0.038531750688841515
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-01,0.13496307139711117
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-02,-0.14665344868732
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-03,0.001894286371254772
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-04,0.1262207074634617
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-05,0.12662460021402666
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-06,0.247392383630902
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-07,-0.13495741144508133
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-08,0.1307557629738887
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-09,-0.049271866007459364
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-10,-0.03956911546375241
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-11,0.055604946317950876
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2021-12,-0.10201277063379999
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-01,0.019522569515341703
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-02,0.06007168896124948
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-03,0.04082315175651663
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-04,-0.17718184690388294
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-05,-0.17017341771905348
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-06,-0.07712576242032743
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-07,-8.373101265668481e-05
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-08,0.06123141924729414
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-09,-0.03224840496481984
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-10,0.01833440905632311
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-11,0.2729478697043364
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2022-12,-0.16473809806984252
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-01,-0.0009411580423627219
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-02,0.03531110147436256
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-03,-0.19904204888831556
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-04,-0.008823548823156946
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-05,0.36266709434395805
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-06,0.07688994939408145
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-07,0.12612063000167972
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-08,0.09021334304500117
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-09,-0.11518587936060665
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-10,-0.0692235027391589
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-11,0.37901611152819603
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2023-12,0.007837641342086643
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-01,-0.11126531481591728
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-02,-0.012525227629023195
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-03,0.025597533219373636
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-04,-0.07073047086133699
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-05,0.2964701238257206
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-06,0.09513699343223214
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-07,-0.09261336373261464
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-08,-0.11955767373886428
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-09,0.11902014618339352
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-10,0.2683348116578672
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-11,-0.08033197397687375
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2024-12,0.006972138226748581
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-01,0.07858030484715361
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-02,0.08516193895197077
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-03,-0.2218363644603878
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-04,0.1578558940654211
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-05,0.13963852489179862
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-06,0.03479339042125973
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-07,0.14105772764045388
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-08,-0.20513365380633675
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-09,0.14269487276345516
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-10,0.08389806673949873
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-11,-0.03917993672791331
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2025-12,0.1319684931126912
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2026-01,0.35827398343299044
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2026-02,0.1277959793154757
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2026-03,0.028437140393207216
qqq_dual_ma50_200_weekly_top1_f126_s21,5.0,2026-04,0.43467685656629973
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-06,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-07,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-08,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-09,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-10,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-11,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2019-12,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-01,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-02,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-03,0.0
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-04,0.19080535609506777
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-05,0.14413566247449439
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-06,0.26321123960329584
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-07,0.13364804997361668
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-08,-0.09205198878331644
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-09,0.16680822273936424
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-10,0.020426925614740465
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-11,0.15012840498901103
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2020-12,0.037531750688841514
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-01,0.13496307139711117
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-02,-0.14665344868732
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-03,-0.00010571362874522983
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-04,0.1232207074634617
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-05,0.12562460021402666
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-06,0.245392383630902
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-07,-0.13795741144508133
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-08,0.1297557629738887
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-09,-0.049271866007459364
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-10,-0.03956911546375241
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-11,0.055604946317950876
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2021-12,-0.10401277063379999
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-01,0.0155225695153417
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-02,0.05707168896124948
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-03,0.03982315175651663
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-04,-0.17918184690388295
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-05,-0.17217341771905348
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-06,-0.08012576242032743
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-07,-8.373101265668481e-05
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-08,0.06023141924729414
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-09,-0.034248404964819845
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-10,0.017334409056323108
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-11,0.2719478697043364
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2022-12,-0.16473809806984252
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-01,-0.0019411580423627228
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-02,0.03431110147436256
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-03,-0.19904204888831556
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-04,-0.009823548823156947
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-05,0.36266709434395805
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-06,0.07588994939408145
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-07,0.12512063000167972
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-08,0.09021334304500117
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-09,-0.11518587936060665
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-10,-0.0692235027391589
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-11,0.37801611152819603
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2023-12,0.007837641342086643
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-01,-0.11126531481591728
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-02,-0.013525227629023195
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-03,0.025597533219373636
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-04,-0.07173047086133699
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-05,0.2964701238257206
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-06,0.09513699343223214
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-07,-0.09361336373261464
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-08,-0.12055767373886428
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-09,0.11602014618339351
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-10,0.2663348116578672
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-11,-0.08333197397687375
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2024-12,0.006972138226748581
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-01,0.07858030484715361
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-02,0.08516193895197077
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-03,-0.2218363644603878
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-04,0.1578558940654211
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-05,0.13863852489179862
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-06,0.03479339042125973
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-07,0.14105772764045388
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-08,-0.20713365380633675
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-09,0.14069487276345516
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-10,0.08289806673949873
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-11,-0.04017993672791331
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2025-12,0.1299684931126912
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2026-01,0.35827398343299044
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2026-02,0.1277959793154757
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2026-03,0.027437140393207216
qqq_dual_ma50_200_weekly_top1_f126_s21,10.0,2026-04,0.43267685656629973
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-06,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-07,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-08,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-09,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-10,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-11,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2019-12,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-01,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-02,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-03,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-04,0.02176549146365847
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-05,0.10151018974546822
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-06,-0.015279167015400996
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-07,0.004365169673159697
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-08,0.5859338088052695
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-09,-0.11587268219789904
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-10,-0.0163347510510099
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-11,-0.08234024464625456
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2020-12,-0.17546175918159457
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-01,0.18267569623107893
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-02,0.17920827269039852
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-03,-0.061838923857544636
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-04,0.0833645861131016
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-05,0.16625031225344467
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-06,0.14643242218609565
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-07,-0.09351968632881069
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-08,0.08214674369617281
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-09,-0.049271866007459364
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-10,0.039383646296052954
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-11,0.052631526977585885
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2021-12,-0.02023730601805107
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-01,-0.05889309901596562
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-02,-0.19480617235446207
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-03,-0.016035258406779662
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-04,-0.01691414083222198
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-05,-0.2976047517969945
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-06,-0.008273051147270505
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-07,-0.0056071061384996845
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-08,-0.020925111436444377
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-09,-0.0467772357939672
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-10,-0.06897903919729464
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-11,0.0020575287592190517
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2022-12,0.11383436812170433
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-01,0.27413627320245226
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-02,-0.1229889437286279
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-03,0.16757386707354505
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-04,0.048085919203819216
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-05,0.005403245027768233
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-06,0.1124535075838069
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-07,-0.011063684061357826
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-08,-0.16742094974840105
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-09,0.05870393391310447
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-10,0.003530243637905439
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-11,0.261426466720848
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2023-12,0.06907254649968297
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-01,0.06647946311752784
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-02,0.0321034111482289
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-03,0.13490669714478898
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-04,-0.11637368594372488
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-05,0.08148598154713782
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-06,-0.11842087933961454
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-07,-0.23419362776312946
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-08,0.06369969926167673
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-09,0.1471627519780213
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-10,-0.0834714083884267
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-11,-0.04101318179506175
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2024-12,0.006972138226748581
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-01,0.07858030484715361
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-02,-0.01818583448303379
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-03,0.09107776977165316
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-04,0.18427017675281965
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-05,-0.2092518695477381
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-06,0.10593806185204335
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-07,-0.14385303552221862
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-08,-0.07929781581815454
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-09,-0.12417281888632437
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-10,-0.15270291034723227
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-11,-0.005244693418526625
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2025-12,0.17382556037747465
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2026-01,0.22088225174731713
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2026-02,0.08393096052322913
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2026-03,0.1116340005155394
qqq_dual_ma50_200_weekly_top1_f42_s10,0.0,2026-04,0.4499325586241365
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-06,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-07,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-08,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-09,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-10,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-11,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2019-12,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-01,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-02,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-03,0.0
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-04,0.021665491463658468
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-05,0.1011101897454682
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-06,-0.016079167015401005
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-07,0.0035651696731596877
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-08,0.5859338088052695
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-09,-0.11627268219789905
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-10,-0.0163347510510099
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-11,-0.08294024464625455
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2020-12,-0.17566175918159457
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-01,0.18227569623107892
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-02,0.1790082726903985
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-03,-0.062238923857544634
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-04,0.08276458611310161
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-05,0.16545031225344467
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-06,0.14583242218609566
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-07,-0.09391968632881069
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-08,0.0819467436961728
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-09,-0.049271866007459364
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-10,0.039183646296052956
qqq_dual_ma50_200_weekly_top1_f42_s10,1.0,2021-11,0.05243152697758588
