family,panel,formation,skip,top_k,variant,eligible_cells,active_sessions,turnover,full_net_2bps,full_net_10bps,full_drawdown_2bps,top5_symbol_positive_share_2bps,leave_top5_return_2bps,common_net,common_drawdown,common_positive_months,common_negative_months,common_worst_month,train_net,train_drawdown,train_positive_months,train_negative_months,train_worst_month,validation_net,validation_drawdown,validation_positive_months,validation_negative_months,validation_worst_month,recent12_net,recent12_drawdown,recent12_positive_months,recent12_negative_months,recent12_worst_month,neighbor_cells,neighbor_train_min,neighbor_train_median,neighbor_validation_positive_fraction,neighbor_full_10bps_positive_fraction
qqq_single_ma150_weekly,qqq,252,42,1,qqq_single_ma150_weekly_top1_f252_s42,44351,1428,165.0,2.2850393753578877,2.1530393753578885,0.8392140571207701,0.7012496025575626,-0.2464525139832019,2.285039375357888,0.8392140571207701,37,32,-0.5076899158211856,-0.24195244504163843,0.8392140571207701,20,22,-0.5076899158211856,2.526991820399526,0.30301668318348374,18,10,-0.09439470439124284,1.2522796037747925,0.14981803384535386,7,5,-0.07641312634014963,4,-0.5658651447031631,-0.1903943471751826,1.0,1.0
qqq_single_ma150_weekly,qqq,42,0,2,qqq_single_ma150_weekly_top2_f42_s0,49397,1574,257.0,1.1824063133882703,0.9768063133882707,0.6315598407012318,0.47101708557396554,-0.2779937711160807,0.6489510923066955,0.798918906324585,34,35,-0.28516854891340526,0.11069788526314012,0.6650303940986597,18,24,-0.28516854891340526,0.5382532070435555,0.7672820626405521,17,11,-0.23919163895556406,1.0895212067227287,0.15524061566567782,9,3,-0.09458359127599267,4,0.11069788526314012,0.5399751592576333,1.0,1.0
qqq_single_ma150_weekly,qqq,42,5,2,qqq_single_ma150_weekly_top2_f42_s5,49397,1574,249.0,1.1197436299688082,0.9205436299688077,0.5915081593757247,0.5477788705661907,-0.4443449344542225,0.766283217404108,0.720067550929259,36,33,-0.3261725310415944,0.2787177617416907,0.720067550929259,21,21,-0.24190428476743647,0.4875654556624175,0.7401936321205633,15,13,-0.3261725310415944,1.052513624431951,0.12477994435864168,9,3,-0.07819892716723165,6,0.11069788526314012,0.6278688241910618,1.0,1.0
qqq_single_ma150_weekly,qqq,42,10,2,qqq_single_ma150_weekly_top2_f42_s10,49397,1574,258.0,1.5035544553353022,1.2971544553353027,0.5662103012086016,0.4087536259104276,0.2796051862923994,1.0837271448208028,0.6907559415812005,36,33,-0.18578948999445793,0.4545050916085478,0.6907559415812005,20,22,-0.18003350857214978,0.6292220532122551,0.5112755509485363,16,12,-0.18578948999445793,0.6554368618265644,0.25315127675425136,8,4,-0.11550083106590193,6,0.2787177617416907,0.7771373501333876,1.0,1.0
qqq_single_ma150_weekly,qqq,42,21,2,qqq_single_ma150_weekly_top2_f42_s21,49397,1574,259.0,2.7777139330509546,2.5705139330509548,0.44519624909229666,0.46457148048812175,0.7400112246610981,2.03940326136725,0.6248207600725182,42,27,-0.20909312614866182,0.8373737501980338,0.6248207600725182,24,18,-0.20909312614866182,1.2020295111692159,0.4001513545030544,18,10,-0.1773033493754248,1.0355024199141432,0.144251814966594,9,3,-0.06975187783685632,6,0.2128516421401488,0.5857030208386445,1.0,1.0
qqq_single_ma150_weekly,qqq,42,42,2,qqq_single_ma150_weekly_top2_f42_s42,49397,1574,242.0,2.308496414220366,2.1148964142203655,0.4480849557827952,0.6212532059003736,-0.4867455538709198,1.4298676624937714,0.7053974081541172,41,28,-0.25366999501577087,0.2128516421401488,0.7053974081541172,22,20,-0.2479318007568123,1.2170160203536224,0.5088744638733749,19,9,-0.25366999501577087,1.2254293730454986,0.21913538208391875,10,2,-0.1917764674241113,4,0.2128516421401488,0.5066088869812642,1.0,1.0
qqq_single_ma150_weekly,qqq,63,0,2,qqq_single_ma150_weekly_top2_f63_s0,49397,1574,202.0,2.889965956197754,2.728365956197754,0.41045112015207713,0.5573806052761668,0.4074980585416066,2.1871823671746173,0.5684698799893496,42,27,-0.22273335194549385,0.8012325567735759,0.5684698799893496,23,19,-0.22273335194549385,1.3859498104010413,0.38060699629378875,20,8,-0.1282428209137353,1.2874738820460683,0.1525888364517827,10,2,-0.10803151488827639,6,0.11069788526314012,0.5362338760220362,1.0,1.0
qqq_single_ma150_weekly,qqq,63,5,2,qqq_single_ma150_weekly_top2_f63_s5,49397,1574,208.0,2.1443123301955955,1.977912330195596,0.4117963764367678,0.5542697198958183,-0.08118940611763303,1.4666928094072298,0.5304945419861475,32,37,-0.21129018778362266,1.129721080706326,0.5304945419861475,22,20,-0.19633580418280902,0.33697172870090375,0.9003385370387216,10,18,-0.21129018778362266,1.0728804130224763,0.18396592741490334,8,4,-0.03719636981379258,9,0.11069788526314012,0.5987720805278738,1.0,1.0
qqq_single_ma150_weekly,qqq,63,10,2,qqq_single_ma150_weekly_top2_f63_s10,49397,1574,197.0,3.183773478147824,3.0261734781478236,0.4368497836141306,0.5269853651394901,0.9406302907820665,2.394365962461496,0.4464321541915346,40,29,-0.16609396790549644,1.1194344959621936,0.4464321541915346,23,19,-0.16609396790549644,1.274931466499302,0.41033102523139414,17,11,-0.12028881781805531,1.105742959244333,0.19707428904722007,10,2,-0.0311017769084665,9,0.2787177617416907,0.7937499903023817,1.0,1.0
qqq_single_ma150_weekly,qqq,63,21,2,qqq_single_ma150_weekly_top2_f63_s21,49397,1574,210.0,2.8416217543158275,2.6736217543158274,0.432644828630634,0.4738427214152419,0.8924692583710272,1.9422017476913442,0.5261287578255013,36,33,-0.22302622537856737,0.7169009500687412,0.5261287578255013,22,20,-0.22302622537856737,1.2253007976226034,0.38948687988562974,14,14,-0.15340232093616665,0.9639436249759054,0.17992540706893562,7,5,-0.09522008683184893,9,0.2128516421401488,0.7169009500687412,1.0,1.0
qqq_single_ma150_weekly,qqq,63,42,2,qqq_single_ma150_weekly_top2_f63_s42,49397,1574,215.0,2.862470559921592,2.690470559921592,0.39980656584831137,0.5811732366749321,0.020732040764451565,2.131399513116076,0.620691980762037,35,34,-0.24119708298764947,0.296316823893787,0.620691980762037,20,22,-0.24119708298764947,1.835082689222289,0.44761755287107097,15,13,-0.19021227381413666,1.3287480868140016,0.3238549760483341,6,6,-0.14048962954498723,6,0.2128516421401488,0.7594148234444659,1.0,1.0
qqq_single_ma150_weekly,qqq,84,0,2,qqq_single_ma150_weekly_top2_f84_s0,49397,1574,171.0,2.9291800893212567,2.7923800893212567,0.5237169548631503,0.5093192287454736,0.7273694305121325,2.035304945309467,0.829740223955844,41,28,-0.18977668972474232,0.19667855896767594,0.829740223955844,22,20,-0.18977668972474232,1.838626386341791,0.3886377998803888,20,8,-0.1776253770330843,1.5083058969030536,0.1166643991620298,10,2,-0.02313625039039713,6,0.19667855896767594,0.7974912735379788,1.0,1.0
qqq_single_ma150_weekly,qqq,84,5,2,qqq_single_ma150_weekly_top2_f84_s5,49397,1574,170.0,2.964350472360223,2.828350472360223,0.3717061207695344,0.5808915407500727,0.47383073397991593,2.2141297261429695,0.5645821501165392,39,30,-0.20753186451439976,0.7937499903023817,0.5645821501165392,24,18,-0.20753186451439976,1.4203797358405885,0.36964554344026473,15,13,-0.10332544038656867,1.0551722355925621,0.14654739418132193,9,3,-0.06603491087505446,9,0.19667855896767594,0.8012325567735759,1.0,1.0
qqq_single_ma150_weekly,qqq,84,10,2,qqq_single_ma150_weekly_top2_f84_s10,49397,1574,172.0,2.7185558566221197,2.58095585662212,0.4038208826499102,0.5933033631668866,0.2640535952973573,1.9039196653065578,0.5978646360740878,39,30,-0.21614883053903267,0.5987720805278738,0.5978646360740878,22,20,-0.21614883053903267,1.305147584778684,0.3896730050506913,17,11,-0.17335198080907077,1.0362859515784288,0.14808287975480738,8,4,-0.08080478811328436,9,0.5987720805278738,0.9334887268401761,1.0,1.0
qqq_single_ma150_weekly,qqq,84,21,2,qqq_single_ma150_weekly_top2_f84_s21,49397,1574,179.0,3.56031928556531,3.4171192855653105,0.4189014568931774,0.5866930721639365,0.7049875519115596,2.8182012736005992,0.43714681330208893,41,28,-0.18702543827559864,0.8291335133611784,0.43714681330208893,24,18,-0.18702543827559864,1.989067760239421,0.30173822733241457,17,11,-0.15091505159073682,1.357460491723553,0.1902401389771363,8,4,-0.15091505159073682,9,0.296316823893787,0.8019286968201905,1.0,1.0
qqq_single_ma150_weekly,qqq,84,42,2,qqq_single_ma150_weekly_top2_f84_s42,49397,1574,182.0,3.556036242584936,3.4104362425849364,0.40696881822686065,0.7122636246233313,-0.3328574282631451,2.5827034092399264,0.606585045111823,40,29,-0.3989658772841056,0.8019286968201905,0.606585045111823,21,21,-0.3989658772841056,1.780774712419736,0.3160695992384407,19,9,-0.14415118182148928,1.1696115009717514,0.13849351996728634,9,3,-0.07660890073623738,6,0.296316823893787,0.7594148234444659,1.0,1.0
qqq_single_ma150_weekly,qqq,126,0,2,qqq_single_ma150_weekly_top2_f126_s0,49397,1574,114.0,3.361743761225458,3.270543761225458,0.38722554992780006,0.635960673571571,0.4077627484025679,2.435572118180545,0.5871423421880242,42,27,-0.34762968810728984,0.6983827370384945,0.5871423421880242,24,18,-0.34762968810728984,1.7371893811420507,0.5004355837932574,18,10,-0.13705532399454093,1.5411662062228584,0.1272777230971356,10,2,-0.047864531182098574,6,0.19667855896767594,0.7371162510523782,1.0,1.0
qqq_single_ma150_weekly,qqq,126,5,2,qqq_single_ma150_weekly_top2_f126_s5,49397,1574,115.0,3.783583730457555,3.691583730457556,0.37766280633697163,0.6564184791521738,0.316440468503429,2.8393670944690586,0.4228389820880827,43,26,-0.3648571400586584,0.9972245000977867,0.4228389820880827,26,16,-0.3648571400586584,1.8421425943712717,0.4390726979040542,17,11,-0.12743260163924322,1.443055113096872,0.1275575836791051,10,2,-0.059133423139736206,9,-0.018566094412487216,0.6989798607976865,1.0,1.0
qqq_single_ma150_weekly,qqq,126,10,2,qqq_single_ma150_weekly_top2_f126_s10,49397,1574,123.0,3.7318883105768847,3.633488310576885,0.4663859169904506,0.6386082654559911,0.5021251459018936,2.9437319206989443,0.33657304176292385,38,31,-0.17663303849089243,1.30720464882307,0.33657304176292385,23,19,-0.17663303849089243,1.6365272718758743,0.4538672484438871,15,13,-0.12743260163924322,1.306311077816696,0.12910454696333565,9,3,-0.06649049756637068,9,-0.018566094412487216,0.7937499903023817,1.0,1.0
qqq_single_ma150_weekly,qqq,126,21,2,qqq_single_ma150_weekly_top2_f126_s21,49397,1574,150.0,3.709498656971551,3.58949865697155,0.41284104852611325,0.6165443794848476,0.7271780794536227,3.0200396293077825,0.41523624169610773,39,30,-0.18754728657709124,0.9334887268401761,0.41523624169610773,22,20,-0.18754728657709124,2.0865509024676063,0.3770006335819957,17,11,-0.13598075714881774,1.3976169050892895,0.13230183133295534,8,4,-0.13598075714881774,9,-0.21822237014263968,0.5987720805278738,1.0,1.0
qqq_single_ma150_weekly,qqq,126,42,2,qqq_single_ma150_weekly_top2_f126_s42,48553,1555,171.0,2.8782342009194872,2.7414342009194876,0.520058708156038,0.6237272268043433,0.16901067051308782,2.4135357583660104,0.5336104794234814,42,27,-0.32312598085723476,0.3681656132372883,0.5336104794234814,22,20,-0.32312598085723476,2.045370145128722,0.46014533765499965,20,8,-0.21799923539772734,1.5652502533930557,0.1406823020824501,10,2,-0.15569853123297506,6,-0.21822237014263968,0.5850471550287394,1.0,1.0
qqq_single_ma150_weekly,qqq,189,0,2,qqq_single_ma150_weekly_top2_f189_s0,48075,1530,100.0,4.076535539447413,3.9965355394474127,0.37233891767465793,0.6417305582647059,0.7801058598730766,3.268773434215829,0.5164879861290581,44,25,-0.3718211310071731,0.77525264130707,0.5164879861290581,24,18,-0.3718211310071731,2.4935207929087593,0.31661296813990614,21,7,-0.12743260163924322,1.5381540872985093,0.11579452485586637,9,3,-0.03027964651399708,6,0.20053543694756143,0.6986812989180905,1.0,1.0
qqq_single_ma150_weekly,qqq,189,5,2,qqq_single_ma150_weekly_top2_f189_s5,48022,1525,102.0,3.7820157408976387,3.7004157408976392,0.4033273766295495,0.6044487642038749,0.6006383286879315,3.0790902295826896,0.5357952328646929,42,27,-0.41763390472119244,0.6989798607976865,0.5357952328646929,23,19,-0.41763390472119244,2.380110368785003,0.3306483768552084,20,8,-0.12743260163924322,1.5124934777719408,0.12053777257118968,9,3,-0.061996505676174235,9,-0.018566094412487216,0.6983827370384945,1.0,1.0
qqq_single_ma150_weekly,qqq,189,10,2,qqq_single_ma150_weekly_top2_f189_s10,47954,1521,106.0,2.714679500725298,2.629879500725298,0.4871094480604899,0.6360379857884821,-0.07533678891381701,2.091396479683489,0.6953618057032317,42,27,-0.4455270560747804,-0.018566094412487216,0.6953618057032317,25,17,-0.4455270560747804,2.1099625740959755,0.37254017287707863,18,10,-0.12743260163924322,1.4649357147141626,0.12053777257118968,9,3,-0.09816894756888833,9,-0.018566094412487216,0.26686076326461144,1.0,1.0
qqq_single_ma150_weekly,qqq,189,21,2,qqq_single_ma150_weekly_top2_f189_s21,47714,1511,117.0,2.7954000772581877,2.701800077258188,0.4998965044879671,0.6048421502431097,0.2739438957696616,2.2809343411653233,0.6486895169589272,40,29,-0.19752079097272546,0.14929258131869497,0.6486895169589272,22,20,-0.19752079097272546,2.131641759846629,0.40666185305749436,18,10,-0.17441381950842744,1.6284357267066065,0.1330852404019872,9,3,-0.14394354492565592,9,-0.21822237014263968,0.16574325937614043,1.0,1.0
qqq_single_ma150_weekly,qqq,189,42,2,qqq_single_ma150_weekly_top2_f189_s42,47072,1491,120.0,2.37620950562711,2.2802095056271106,0.6291202135578826,0.5339859778365171,0.2660881566881108,1.9726382737791992,0.7846025070553488,38,31,-0.2367552159282181,-0.21822237014263968,0.7846025070553488,21,21,-0.2367552159282181,2.1908606439218383,0.3900691244220441,18,10,-0.17597708630433406,1.6353515388757933,0.1178142958290334,9,3,-0.0766689598707581,6,-0.21822237014263968,0.20807667229165322,1.0,1.0
qqq_single_ma150_weekly,qqq,252,0,2,qqq_single_ma150_weekly_top2_f252_s0,46235,1467,115.0,2.5527613800153426,2.4607613800153425,0.5495489138640666,0.5830295528321097,0.44594477556649936,2.2202246972642063,0.6349317361082795,40,29,-0.26875238617652836,0.38570206019069675,0.6349317361082795,23,19,-0.26875238617652836,1.8345226370735097,0.44898327135515376,18,10,-0.17421381950842743,1.488619769736963,0.12124359211934561,9,3,-0.13336903417348206,4,0.20053543694756143,0.5423409604941916,1.0,1.0
qqq_single_ma150_weekly,qqq,252,5,2,qqq_single_ma150_weekly_top2_f252_s5,46033,1463,123.0,2.2817527157396054,2.183352715739606,0.608747552896888,0.6700670358403655,-0.0851461934880291,2.150015717224302,0.6499786361958271,40,29,-0.26875238617652836,0.20053543694756143,0.6499786361958271,22,20,-0.26875238617652836,1.9494802802767408,0.38781148218823347,19,9,-0.20340450783204425,1.4741021757520518,0.13417054885006321,9,3,-0.1570910686418297,6,-0.018566094412487216,0.2931187485691291,1.0,1.0
qqq_single_ma150_weekly,qqq,252,10,2,qqq_single_ma150_weekly_top2_f252_s10,45823,1458,127.0,2.113885154653882,2.0122851546538825,0.7238692064048269,0.6282356957314917,-0.00991887133915137,2.161774497088607,0.7059268455078342,39,30,-0.2882469721904248,0.16574325937614043,0.7059268455078342,20,22,-0.2882469721904248,1.996031237712467,0.40219873420515023,20,8,-0.2522652914169209,1.5331642178445257,0.13417054885006321,9,3,-0.14258521439468655,6,-0.018566094412487216,0.18313934816185093,1.0,1.0
qqq_single_ma150_weekly,qqq,252,21,2,qqq_single_ma150_weekly_top2_f252_s21,45325,1448,124.0,2.416331425605554,2.3171314256055537,0.6457677056639158,0.5583464752004211,0.3567945886396844,2.357060149502299,0.6648515980386129,41,28,-0.24968981682048982,0.26686076326461144,0.6648515980386129,22,20,-0.24968981682048982,2.0901993862376878,0.3377151614577568,20,8,-0.24225228814319483,1.36325148394111,0.13417054885006321,9,3,-0.14258521439468655,6,-0.21822237014263968,0.06536324345310388,1.0,1.0
qqq_single_ma150_weekly,qqq,252,42,2,qqq_single_ma150_weekly_top2_f252_s42,44351,1428,132.0,1.8689376925660384,1.7633376925660382,0.6687882071939173,0.6312146403007307,-0.09044450959666994,1.8689376925660384,0.6687882071939173,38,31,-0.2683661290404889,-0.03311166621435985,0.6687882071939173,21,21,-0.2683661290404889,1.902049358780398,0.27821291060675507,18,10,-0.14258521439468655,1.1108417446013572,0.13417054885006321,8,4,-0.14258521439468655,4,-0.21822237014263968,0.05809045755216756,1.0,1.0
qqq_single_ma150_weekly,qqq,42,0,3,qqq_single_ma150_weekly_top3_f42_s0,49397,1574,231.66666666666663,1.735025612709187,1.5496922793758534,0.3831056167861698,0.4506460545640828,0.363281952292029,1.2249482792768376,0.472671709357832,37,32,-0.19181080058779276,0.5516924430988158,0.4522412279008206,22,20,-0.18153920557946598,0.6732558361780214,0.5114718748274205,15,13,-0.19181080058779276,0.9786179935358472,0.12008682873303982,8,4,-0.06669703744852165,4,0.5414658417473754,0.590492343683884,1.0,1.0
qqq_single_ma150_weekly,qqq,42,5,3,qqq_single_ma150_weekly_top3_f42_s5,49397,1574,234.33333333333331,1.3685073449186655,1.1810406782519989,0.4466119596519532,0.43926531187821916,0.17013113680606273,0.9512618256480986,0.5518771953939624,37,32,-0.2795133678940175,0.5414658417473754,0.5518771953939624,22,20,-0.21180899619113186,0.4097959839007232,0.6793065333448728,15,13,-0.2795133678940175,0.939594070021605,0.1471870450845913,9,3,-0.08600133523216441,6,0.5414658417473754,0.7210228391040301,1.0,1.0
qqq_single_ma150_weekly,qqq,42,10,3,qqq_single_ma150_weekly_top3_f42_s10,49397,1574,231.0,1.716584456449455,1.5317844564494552,0.401460409288219,0.3713570990188616,0.7229425963325081,1.401205293654193,0.4635811473854058,39,30,-0.1851842746726584,0.9005016228724041,0.4635811473854058,24,18,-0.14302834906744602,0.5007036707817892,0.5112946287771607,15,13,-0.1851842746726584,0.7462737704780326,0.13353044239705059,9,3,-0.04390543412531652,6,0.4943711180715288,0.7005776866940674,1.0,1.0
qqq_single_ma150_weekly,qqq,42,21,3,qqq_single_ma150_weekly_top3_f42_s21,49397,1574,234.99999999999997,2.7837196451567503,2.59571964515675,0.3931698568229381,0.480725788649128,0.8332461780732572,2.031046725521414,0.5207770311536213,43,26,-0.1966555437440125,0.7718631291191825,0.5207770311536213,25,17,-0.1966555437440125,1.2591835964022309,0.3442343565819529,19,9,-0.17894239306783902,1.169987618201558,0.10757938666816047,11,1,-0.009090296535413073,6,0.4261432200423036,0.6331171235953557,1.0,1.0
qqq_single_ma150_weekly,qqq,42,42,3,qqq_single_ma150_weekly_top3_f42_s42,49397,1574,228.33333333333331,2.178011294451222,1.9953446277845561,0.38011390893501595,0.5529732315320444,0.14228410638082867,1.4965464739812866,0.45907245941756336,40,29,-0.2198841030701246,0.4476247768580009,0.45907245941756336,24,18,-0.2198841030701246,1.0489216971232858,0.4386922498004667,17,11,-0.1769182726156812,1.0268215146559128,0.15907390035331181,8,4,-0.130343098794828,4,0.4261432200423036,0.47099794746476487,1.0,1.0
qqq_single_ma150_weekly,qqq,63,0,3,qqq_single_ma150_weekly_top3_f63_s0,49397,1574,197.0,2.7076256304536614,2.5500256304536615,0.35232842200980435,0.44976474690872115,0.9953817378084131,2.039057114994253,0.4785522389105198,43,26,-0.17189648814693473,0.8127534339391079,0.4785522389105198,24,18,-0.17189648814693473,1.2263036810551446,0.35116969459516745,19,9,-0.11165931232457216,1.1491872328416262,0.12287106516606043,10,2,-0.09019540695020564,6,0.5414658417473754,0.613635937396499,1.0,1.0
qqq_single_ma150_weekly,qqq,63,5,3,qqq_single_ma150_weekly_top3_f63_s5,49397,1574,187.0,2.0415702876001243,1.8919702876001239,0.3659192458834209,0.46242073386503524,0.4762715539101121,1.354751705770746,0.4722378900848748,36,33,-0.2001039845421805,0.6292922442689521,0.4722378900848748,20,22,-0.2001039845421805,0.7254594615017935,0.6020342916599213,16,12,-0.17539175224080444,1.0790904282198113,0.17178688470433714,9,3,-0.02287439968224283,9,0.5414658417473754,0.6292922442689521,1.0,1.0
qqq_single_ma150_weekly,qqq,63,10,3,qqq_single_ma150_weekly_top3_f63_s10,49397,1574,185.0,2.4816446596987185,2.3336446596987184,0.41016327792641766,0.5025671908802174,0.6925516594530894,1.8562307731091046,0.4097145229407685,39,30,-0.14751251620813632,0.9450352833105042,0.4097145229407685,24,18,-0.14751251620813632,0.9111954897986003,0.4450350018014801,15,13,-0.14551426443020318,1.0696991171040533,0.1443240962887032,8,4,-0.04343446026355126,9,0.4943711180715288,0.6344315202807437,1.0,1.0
qqq_single_ma150_weekly,qqq,63,21,3,qqq_single_ma150_weekly_top3_f63_s21,49397,1574,191.0,2.409562521716035,2.256762521716035,0.4223079252205384,0.47446676591847475,0.8163140785510083,1.8390071067345455,0.47890964105384914,39,30,-0.20144869116669695,0.4943711180715288,0.47890964105384914,24,18,-0.20144869116669695,1.3446359886630168,0.35192898941285145,15,13,-0.11552532559522793,1.0543456252590637,0.13688191678330347,8,4,-0.06116214711209142,9,0.4261432200423036,0.6344315202807437,1.0,1.0
qqq_single_ma150_weekly,qqq,63,42,3,qqq_single_ma150_weekly_top3_f63_s42,49397,1574,206.99999999999997,2.7280766508611887,2.5624766508611887,0.3815622439376553,0.5452364548595641,0.2779575394081042,2.075983521936313,0.55822774062991,39,30,-0.2536856096852355,0.4261432200423036,0.55822774062991,22,20,-0.2536856096852355,1.64984030189401,0.3667437001103643,17,11,-0.14628425359499503,1.3060686369973928,0.18373037759831118,8,4,-0.09508254490538415,6,0.4261432200423036,0.5373840036839612,1.0,1.0
qqq_single_ma150_weekly,qqq,84,0,3,qqq_single_ma150_weekly_top3_f84_s0,49397,1574,163.66666666666666,2.9772722837172485,2.846338950383915,0.3210485190453595,0.4487035083543987,1.249167193738655,2.2038422563360514,0.4331883539597342,42,27,-0.19188508443842156,0.6227267902198793,0.4331883539597342,23,19,-0.19188508443842156,1.581115466116172,0.36584184800037145,20,8,-0.11106167523401543,1.3818895159252698,0.1051108788542346,10,2,-0.07092690109949393,6,0.5134231900421584,0.6260095172444158,1.0,1.0
qqq_single_ma150_weekly,qqq,84,5,3,qqq_single_ma150_weekly_top3_f84_s5,49397,1574,157.66666666666663,2.715830925535996,2.5896975922026617,0.3263306969577986,0.5109643281908107,0.8758706692368912,2.171587334288966,0.44095381085558083,45,24,-0.19036169063999786,0.6045450845731186,0.44095381085558083,26,16,-0.19036169063999786,1.5670422497158476,0.3462683794400681,19,9,-0.12168458814417393,1.1802646686265217,0.11067864385979112,9,3,-0.06849617835859946,9,0.5134231900421584,0.8127534339391079,1.0,1.0
qqq_single_ma150_weekly,qqq,84,10,3,qqq_single_ma150_weekly_top3_f84_s10,49397,1574,168.33333333333331,2.909987869353948,2.775321202687281,0.34131119939630206,0.536376019123927,0.8407258029556446,2.3574936238856306,0.2694058100294921,44,25,-0.18487255554554105,1.0161035038621586,0.2694058100294921,26,16,-0.18487255554554105,1.341390120023472,0.3989727006156568,19,9,-0.15594915461435513,1.0976376367834648,0.12445075235931322,8,4,-0.07004914410858795,9,0.4943711180715288,0.6344315202807437,1.0,1.0
qqq_single_ma150_weekly,qqq,84,21,3,qqq_single_ma150_weekly_top3_f84_s21,49397,1574,175.0,2.8575129913369337,2.717512991336934,0.37349542544806735,0.5400691392941379,0.7835075726154792,2.376869953969716,0.36380891144187266,42,27,-0.18514015210814838,0.6344315202807437,0.36380891144187266,24,18,-0.18514015210814838,1.7424384336889718,0.3355297953864121,18,10,-0.1482106907765334,1.395755882140048,0.1617217867313922,9,3,-0.09468094916966491,9,0.4261432200423036,0.7253924033513348,1.0,1.0
qqq_single_ma150_weekly,qqq,84,42,3,qqq_single_ma150_weekly_top3_f84_s42,49397,1574,189.66666666666666,2.510034950162888,2.3583016168295545,0.3633128245159919,0.5713480330677302,0.11653923997806137,1.7611970103213803,0.5473347566707122,39,30,-0.3624355323934293,0.5803968892963938,0.5473347566707122,22,20,-0.3624355323934293,1.1808001210249868,0.4907752180453137,17,11,-0.13676464750700126,1.1813848321601954,0.1283146694630737,9,3,-0.10894069507338631,6,0.4261432200423036,0.6074142047885687,1.0,1.0
qqq_single_ma150_weekly,qqq,126,0,3,qqq_single_ma150_weekly_top3_f126_s0,49397,1574,137.66666666666663,3.1040675948306147,2.993934261497281,0.3185117535838042,0.5101746654724761,0.9871405926562997,2.3876151998456163,0.4368712323403533,40,29,-0.2962798372338222,0.9184152203919941,0.4368712323403533,23,19,-0.2962798372338222,1.4691999794536224,0.41215574795608734,17,11,-0.158920349502735,1.2777343253721867,0.11470829209196173,8,4,-0.06439408021609473,6,0.3516179485072556,0.613635937396499,1.0,1.0
qqq_single_ma150_weekly,qqq,126,5,3,qqq_single_ma150_weekly_top3_f126_s5,49397,1574,143.66666666666666,2.444457871155827,2.3295245378224934,0.41299559679758313,0.5395891299466109,0.3260012201585005,1.7523765457974998,0.601121314715697,39,30,-0.3307809496765833,0.5134231900421584,0.601121314715697,24,18,-0.3307809496765833,1.2389533557553407,0.4658644278591982,16,12,-0.11820375435966948,1.2177112330674977,0.11310206087410694,8,4,-0.05037849607215783,9,0.3516179485072556,0.6227267902198793,1.0,1.0
qqq_single_ma150_weekly,qqq,126,10,3,qqq_single_ma150_weekly_top3_f126_s10,49397,1574,141.66666666666666,2.9523587823411614,2.8390254490078277,0.36589930655457503,0.5186077614915909,0.8104521667707134,2.280452888243516,0.357863578687151,39,30,-0.1801039804187145,1.163980011399317,0.357863578687151,24,18,-0.1801039804187145,1.1164728768441985,0.4153184757587811,16,12,-0.11408597021450406,0.9701902597748506,0.15447750749561376,9,3,-0.06097605354756476,9,0.3516179485072556,0.6344315202807437,1.0,1.0
qqq_single_ma150_weekly,qqq,126,21,3,qqq_single_ma150_weekly_top3_f126_s21,49397,1574,145.0,3.489745108524958,3.3737451085249583,0.38529594898793784,0.562352892244067,0.9942086540430051,2.7740485018927767,0.30233541998582725,43,26,-0.1575264536043616,1.0036893852201763,0.30233541998582725,23,19,-0.1575264536043616,1.770359116672601,0.33849891139899213,20,8,-0.11836318290161185,1.1628901748660547,0.12867836625674905,9,3,-0.11836318290161185,9,0.4646299799897263,0.7253924033513348,1.0,1.0
qqq_single_ma150_weekly,qqq,126,42,3,qqq_single_ma150_weekly_top3_f126_s42,48553,1555,153.0,2.824607369274164,2.702207369274164,0.42833700303501804,0.5001470091692963,0.7408877835889065,2.3621206312518357,0.44258832221686173,47,22,-0.34528838186511,0.7253924033513348,0.44258832221686173,27,15,-0.34528838186511,1.6367282279005,0.40715470313978674,20,8,-0.16476846595685904,1.3599596071724114,0.12802386817134198,10,2,-0.0934551679895583,6,0.4694855675027831,0.6799119618160392,1.0,1.0
qqq_single_ma150_weekly,qqq,189,0,3,qqq_single_ma150_weekly_top3_f189_s0,48075,1530,110.99999999999999,3.2375605434609795,3.148760543460979,0.33495906237751905,0.5311462899042121,0.9352120747170742,2.5367274786742007,0.44606975856782877,42,27,-0.35326776087520567,0.7023505339350828,0.44606975856782877,22,20,-0.35326776087520567,1.834376944739118,0.36729025676315924,21,7,-0.1700625002909276,1.4433096410427446,0.10306524963426852,9,3,-0.0705997743883802,6,0.18706819329030078,0.579763008981629,1.0,1.0
qqq_single_ma150_weekly,qqq,189,5,3,qqq_single_ma150_weekly_top3_f189_s5,48022,1525,112.99999999999999,2.7268356255987394,2.6364356255987387,0.4153427476676403,0.5311422694531766,0.5408077404993712,2.0380328677551276,0.5716461064021958,42,27,-0.4017410297845422,0.3516179485072556,0.5716461064021958,21,21,-0.4017410297845422,1.686414919247872,0.3955449390895869,22,6,-0.19947754579599186,1.4543690046541817,0.09915654579360422,10,2,-0.07624631835296536,9,0.1361538245438887,0.5134231900421584,1.0,1.0
