account_notional,participation,execution,period_type,period,net_return
50000,0.05,stress_1000ms_5bp,weekly,2024-12-21/2024-12-27,0.0
50000,0.05,stress_1000ms_5bp,weekly,2024-12-28/2025-01-03,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-01-04/2025-01-10,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-01-11/2025-01-17,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-01-18/2025-01-24,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-01-25/2025-01-31,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-02-01/2025-02-07,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-02-08/2025-02-14,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-02-15/2025-02-21,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-02-22/2025-02-28,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-03-01/2025-03-07,0.0003145140797523008
50000,0.05,stress_1000ms_5bp,weekly,2025-03-08/2025-03-14,-0.0009806123364473223
50000,0.05,stress_1000ms_5bp,weekly,2025-03-15/2025-03-21,-0.0034277305170863264
50000,0.05,stress_1000ms_5bp,weekly,2025-03-22/2025-03-28,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-03-29/2025-04-04,-0.0006097482626909221
50000,0.05,stress_1000ms_5bp,weekly,2025-04-05/2025-04-11,0.04747185699993639
50000,0.05,stress_1000ms_5bp,weekly,2025-04-12/2025-04-18,-6.7047991284485005e-06
50000,0.05,stress_1000ms_5bp,weekly,2025-04-19/2025-04-25,-0.00014729339274271335
50000,0.05,stress_1000ms_5bp,weekly,2025-04-26/2025-05-02,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-05-03/2025-05-09,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-05-10/2025-05-16,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-05-17/2025-05-23,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-05-24/2025-05-30,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-05-31/2025-06-06,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-06-07/2025-06-13,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-06-14/2025-06-20,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-06-21/2025-06-27,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-06-28/2025-07-04,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-07-05/2025-07-11,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-07-12/2025-07-18,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-07-19/2025-07-25,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-07-26/2025-08-01,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-08-02/2025-08-08,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-08-09/2025-08-15,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-08-16/2025-08-22,-0.004938591204397807
50000,0.05,stress_1000ms_5bp,weekly,2025-08-23/2025-08-29,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-08-30/2025-09-05,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-09-06/2025-09-12,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-09-13/2025-09-19,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-09-20/2025-09-26,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-09-27/2025-10-03,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-10-04/2025-10-10,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-10-11/2025-10-17,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-10-18/2025-10-24,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-10-25/2025-10-31,0.000366534866698538
50000,0.05,stress_1000ms_5bp,weekly,2025-11-01/2025-11-07,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-11-08/2025-11-14,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-11-15/2025-11-21,-0.017810814925330706
50000,0.05,stress_1000ms_5bp,weekly,2025-11-22/2025-11-28,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-11-29/2025-12-05,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-12-06/2025-12-12,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-12-13/2025-12-19,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-12-20/2025-12-26,0.0
50000,0.05,stress_1000ms_5bp,weekly,2025-12-27/2026-01-02,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-01-03/2026-01-09,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-01-10/2026-01-16,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-01-17/2026-01-23,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-01-24/2026-01-30,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-01-31/2026-02-06,0.018146456579995827
50000,0.05,stress_1000ms_5bp,weekly,2026-02-07/2026-02-13,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-02-14/2026-02-20,0.009054248491060023
50000,0.05,stress_1000ms_5bp,weekly,2026-02-21/2026-02-27,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-02-28/2026-03-06,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-03-07/2026-03-13,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-03-14/2026-03-20,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-03-21/2026-03-27,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-03-28/2026-04-03,0.0008697978046102651
50000,0.05,stress_1000ms_5bp,weekly,2026-04-04/2026-04-10,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-04-11/2026-04-17,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-04-18/2026-04-24,0.0
50000,0.05,stress_1000ms_5bp,weekly,2026-04-25/2026-05-01,0.0
50000,0.05,stress_1000ms_5bp,monthly,2019-06,0.0
50000,0.05,stress_1000ms_5bp,monthly,2019-07,0.0
50000,0.05,stress_1000ms_5bp,monthly,2019-08,-0.0013651240249554777
50000,0.05,stress_1000ms_5bp,monthly,2019-09,-0.00027495017844912493
50000,0.05,stress_1000ms_5bp,monthly,2019-10,-8.024830897203419e-05
50000,0.05,stress_1000ms_5bp,monthly,2019-11,0.0
50000,0.05,stress_1000ms_5bp,monthly,2019-12,0.0
50000,0.05,stress_1000ms_5bp,monthly,2020-01,6.628497518388292e-05
50000,0.05,stress_1000ms_5bp,monthly,2020-02,-0.000868277377102238
50000,0.05,stress_1000ms_5bp,monthly,2020-03,0.00545837208422507
50000,0.05,stress_1000ms_5bp,monthly,2020-04,-0.0062143453210282895
50000,0.05,stress_1000ms_5bp,monthly,2020-05,0.0
50000,0.05,stress_1000ms_5bp,monthly,2020-06,-0.0006842503748125888
50000,0.05,stress_1000ms_5bp,monthly,2020-07,-1.3524162249102486e-05
50000,0.05,stress_1000ms_5bp,monthly,2020-08,0.0
50000,0.05,stress_1000ms_5bp,monthly,2020-09,0.0008942140397401097
50000,0.05,stress_1000ms_5bp,monthly,2020-10,-0.0013634532733632653
50000,0.05,stress_1000ms_5bp,monthly,2020-11,0.0003691541004470089
50000,0.05,stress_1000ms_5bp,monthly,2020-12,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-01,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-02,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-03,0.02317764771076605
50000,0.05,stress_1000ms_5bp,monthly,2021-04,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-05,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-06,-0.00012762836612810355
50000,0.05,stress_1000ms_5bp,monthly,2021-07,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-08,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-09,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-10,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-11,0.0
50000,0.05,stress_1000ms_5bp,monthly,2021-12,0.004664733276232918
50000,0.05,stress_1000ms_5bp,monthly,2022-01,0.004284536369935014
50000,0.05,stress_1000ms_5bp,monthly,2022-02,0.006531838177102257
50000,0.05,stress_1000ms_5bp,monthly,2022-03,-0.002613737202783812
50000,0.05,stress_1000ms_5bp,monthly,2022-04,0.00037447127047993194
50000,0.05,stress_1000ms_5bp,monthly,2022-05,0.0014121930096518162
50000,0.05,stress_1000ms_5bp,monthly,2022-06,0.0013491324127655104
50000,0.05,stress_1000ms_5bp,monthly,2022-07,0.00017636157619498098
50000,0.05,stress_1000ms_5bp,monthly,2022-08,0.0006748596994547801
50000,0.05,stress_1000ms_5bp,monthly,2022-09,-0.009055777593999191
50000,0.05,stress_1000ms_5bp,monthly,2022-10,-0.0017681611356088404
50000,0.05,stress_1000ms_5bp,monthly,2022-11,0.0010218892494872412
50000,0.05,stress_1000ms_5bp,monthly,2022-12,0.002321745822147776
50000,0.05,stress_1000ms_5bp,monthly,2023-01,-0.0043894856819430275
50000,0.05,stress_1000ms_5bp,monthly,2023-02,-0.0023159784418882784
50000,0.05,stress_1000ms_5bp,monthly,2023-03,0.0015176397003374125
50000,0.05,stress_1000ms_5bp,monthly,2023-04,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-05,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-06,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-07,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-08,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-09,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-10,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-11,0.0
50000,0.05,stress_1000ms_5bp,monthly,2023-12,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-01,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-02,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-03,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-04,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-05,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-06,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-07,0.0009964697651174406
50000,0.05,stress_1000ms_5bp,monthly,2024-08,0.001417122539911021
50000,0.05,stress_1000ms_5bp,monthly,2024-09,0.011866099138588007
50000,0.05,stress_1000ms_5bp,monthly,2024-10,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-11,0.0
50000,0.05,stress_1000ms_5bp,monthly,2024-12,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-01,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-02,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-03,-0.004093828773781348
50000,0.05,stress_1000ms_5bp,monthly,2025-04,0.046708110545374305
50000,0.05,stress_1000ms_5bp,monthly,2025-05,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-06,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-07,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-08,-0.004938591204397807
50000,0.05,stress_1000ms_5bp,monthly,2025-09,0.0
50000,0.05,stress_1000ms_5bp,monthly,2025-10,0.000366534866698538
50000,0.05,stress_1000ms_5bp,monthly,2025-11,-0.017810814925330706
50000,0.05,stress_1000ms_5bp,monthly,2025-12,0.0
50000,0.05,stress_1000ms_5bp,monthly,2026-01,0.0
50000,0.05,stress_1000ms_5bp,monthly,2026-02,0.02720070507105585
50000,0.05,stress_1000ms_5bp,monthly,2026-03,0.0
50000,0.05,stress_1000ms_5bp,monthly,2026-04,0.0008697978046102651
50000,0.05,stress_1000ms_5bp,yearly,2019,-0.0017203225123766368
50000,0.05,stress_1000ms_5bp,yearly,2020,-0.0023558253089594142
50000,0.05,stress_1000ms_5bp,yearly,2021,0.027714752620870867
50000,0.05,stress_1000ms_5bp,yearly,2022,0.004709351654827467
50000,0.05,stress_1000ms_5bp,yearly,2023,-0.005187824423493893
50000,0.05,stress_1000ms_5bp,yearly,2024,0.014279691443616469
50000,0.05,stress_1000ms_5bp,yearly,2025,0.02023141050856298
50000,0.05,stress_1000ms_5bp,yearly,2026,0.028070502875666117
50000,0.1,primary_250ms_2bp,weekly,2019-06-15/2019-06-21,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-06-22/2019-06-28,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-06-29/2019-07-05,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-07-06/2019-07-12,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-07-13/2019-07-19,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-07-20/2019-07-26,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-07-27/2019-08-02,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-08-03/2019-08-09,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-08-10/2019-08-16,-0.00012038752249550011
50000,0.1,primary_250ms_2bp,weekly,2019-08-17/2019-08-23,-0.0025512177564487215
50000,0.1,primary_250ms_2bp,weekly,2019-08-24/2019-08-30,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-08-31/2019-09-06,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-09-07/2019-09-13,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-09-14/2019-09-20,-0.000616580683863211
50000,0.1,primary_250ms_2bp,weekly,2019-09-21/2019-09-27,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-09-28/2019-10-04,3.594481103779633e-06
50000,0.1,primary_250ms_2bp,weekly,2019-10-05/2019-10-11,-0.00010143971205758819
50000,0.1,primary_250ms_2bp,weekly,2019-10-12/2019-10-18,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-10-19/2019-10-25,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-10-26/2019-11-01,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-11-02/2019-11-08,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-11-09/2019-11-15,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-11-16/2019-11-22,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-11-23/2019-11-29,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-11-30/2019-12-06,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-12-07/2019-12-13,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-12-14/2019-12-20,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-12-21/2019-12-27,0.0
50000,0.1,primary_250ms_2bp,weekly,2019-12-28/2020-01-03,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-01-04/2020-01-10,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-01-11/2020-01-17,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-01-18/2020-01-24,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-01-25/2020-01-31,0.00013423595280943638
50000,0.1,primary_250ms_2bp,weekly,2020-02-01/2020-02-07,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-02-08/2020-02-14,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-02-15/2020-02-21,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-02-22/2020-02-28,-0.0016624691061787483
50000,0.1,primary_250ms_2bp,weekly,2020-02-29/2020-03-06,0.0008791049790042069
50000,0.1,primary_250ms_2bp,weekly,2020-03-07/2020-03-13,-0.003751715096980487
50000,0.1,primary_250ms_2bp,weekly,2020-03-14/2020-03-20,0.014715741331733726
50000,0.1,primary_250ms_2bp,weekly,2020-03-21/2020-03-27,0.0005501987602479642
50000,0.1,primary_250ms_2bp,weekly,2020-03-28/2020-04-03,-0.0006244447110577753
50000,0.1,primary_250ms_2bp,weekly,2020-04-04/2020-04-10,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-04-11/2020-04-17,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-04-18/2020-04-24,-0.011083417716456628
50000,0.1,primary_250ms_2bp,weekly,2020-04-25/2020-05-01,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-05-02/2020-05-08,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-05-09/2020-05-15,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-05-16/2020-05-22,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-05-23/2020-05-29,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-05-30/2020-06-05,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-06-06/2020-06-12,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-06-13/2020-06-19,-0.00128782603479304
50000,0.1,primary_250ms_2bp,weekly,2020-06-20/2020-06-26,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-06-27/2020-07-03,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-07-04/2020-07-10,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-07-11/2020-07-17,9.569686062787985e-06
50000,0.1,primary_250ms_2bp,weekly,2020-07-18/2020-07-24,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-07-25/2020-07-31,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-08-01/2020-08-07,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-08-08/2020-08-14,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-08-15/2020-08-21,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-08-22/2020-08-28,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-08-29/2020-09-04,0.0021918840231954033
50000,0.1,primary_250ms_2bp,weekly,2020-09-05/2020-09-11,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-09-12/2020-09-18,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-09-19/2020-09-25,-0.00011695620875824621
50000,0.1,primary_250ms_2bp,weekly,2020-09-26/2020-10-02,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-10-03/2020-10-09,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-10-10/2020-10-16,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-10-17/2020-10-23,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-10-24/2020-10-30,-0.002183153769246098
50000,0.1,primary_250ms_2bp,weekly,2020-10-31/2020-11-06,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-11-07/2020-11-13,0.0008031377724455177
50000,0.1,primary_250ms_2bp,weekly,2020-11-14/2020-11-20,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-11-21/2020-11-27,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-11-28/2020-12-04,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-12-05/2020-12-11,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-12-12/2020-12-18,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-12-19/2020-12-25,0.0
50000,0.1,primary_250ms_2bp,weekly,2020-12-26/2021-01-01,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-01-02/2021-01-08,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-01-09/2021-01-15,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-01-16/2021-01-22,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-01-23/2021-01-29,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-01-30/2021-02-05,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-02-06/2021-02-12,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-02-13/2021-02-19,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-02-20/2021-02-26,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-02-27/2021-03-05,0.026799620955808783
50000,0.1,primary_250ms_2bp,weekly,2021-03-06/2021-03-12,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-03-13/2021-03-19,-0.00443474625074985
50000,0.1,primary_250ms_2bp,weekly,2021-03-20/2021-03-26,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-03-27/2021-04-02,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-04-03/2021-04-09,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-04-10/2021-04-16,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-04-17/2021-04-23,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-04-24/2021-04-30,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-05-01/2021-05-07,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-05-08/2021-05-14,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-05-15/2021-05-21,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-05-22/2021-05-28,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-05-29/2021-06-04,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-06-05/2021-06-11,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-06-12/2021-06-18,-0.00023654229154169038
50000,0.1,primary_250ms_2bp,weekly,2021-06-19/2021-06-25,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-06-26/2021-07-02,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-07-03/2021-07-09,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-07-10/2021-07-16,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-07-17/2021-07-23,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-07-24/2021-07-30,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-07-31/2021-08-06,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-08-07/2021-08-13,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-08-14/2021-08-20,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-08-21/2021-08-27,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-08-28/2021-09-03,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-09-04/2021-09-10,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-09-11/2021-09-17,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-09-18/2021-09-24,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-09-25/2021-10-01,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-10-02/2021-10-08,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-10-09/2021-10-15,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-10-16/2021-10-22,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-10-23/2021-10-29,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-10-30/2021-11-05,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-11-06/2021-11-12,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-11-13/2021-11-19,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-11-20/2021-11-26,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-11-27/2021-12-03,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-12-04/2021-12-10,0.0
50000,0.1,primary_250ms_2bp,weekly,2021-12-11/2021-12-17,0.009083796040791828
50000,0.1,primary_250ms_2bp,weekly,2021-12-18/2021-12-24,0.00036626554689062204
50000,0.1,primary_250ms_2bp,weekly,2021-12-25/2021-12-31,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-01-01/2022-01-07,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-01-08/2022-01-14,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-01-15/2022-01-21,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-01-22/2022-01-28,0.008629725254948983
50000,0.1,primary_250ms_2bp,weekly,2022-01-29/2022-02-04,-0.006687403719256089
50000,0.1,primary_250ms_2bp,weekly,2022-02-05/2022-02-11,0.011596150689862004
50000,0.1,primary_250ms_2bp,weekly,2022-02-12/2022-02-18,-4.631713657268313e-05
50000,0.1,primary_250ms_2bp,weekly,2022-02-19/2022-02-25,0.0009643883223354821
50000,0.1,primary_250ms_2bp,weekly,2022-02-26/2022-03-04,0.002791318136372681
50000,0.1,primary_250ms_2bp,weekly,2022-03-05/2022-03-11,-0.0026544867026594503
50000,0.1,primary_250ms_2bp,weekly,2022-03-12/2022-03-18,-0.0048113309338132446
50000,0.1,primary_250ms_2bp,weekly,2022-03-19/2022-03-25,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-03-26/2022-04-01,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-04-02/2022-04-08,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-04-09/2022-04-15,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-04-16/2022-04-22,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-04-23/2022-04-29,0.0007683615276944634
50000,0.1,primary_250ms_2bp,weekly,2022-04-30/2022-05-06,-0.004434975804839015
50000,0.1,primary_250ms_2bp,weekly,2022-05-07/2022-05-13,0.007927606878624307
50000,0.1,primary_250ms_2bp,weekly,2022-05-14/2022-05-20,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-05-21/2022-05-27,-0.00018668266346729936
50000,0.1,primary_250ms_2bp,weekly,2022-05-28/2022-06-03,-0.0023463707258548267
50000,0.1,primary_250ms_2bp,weekly,2022-06-04/2022-06-10,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-06-11/2022-06-17,0.0040980311937612425
50000,0.1,primary_250ms_2bp,weekly,2022-06-18/2022-06-24,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-06-25/2022-07-01,0.001258859028194419
50000,0.1,primary_250ms_2bp,weekly,2022-07-02/2022-07-08,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-07-09/2022-07-15,0.0005149170165967307
50000,0.1,primary_250ms_2bp,weekly,2022-07-16/2022-07-22,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-07-23/2022-07-29,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-07-30/2022-08-05,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-08-06/2022-08-12,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-08-13/2022-08-19,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-08-20/2022-08-26,0.001320733053389334
50000,0.1,primary_250ms_2bp,weekly,2022-08-27/2022-09-02,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-09-03/2022-09-09,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-09-10/2022-09-16,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-09-17/2022-09-23,-0.019614409518096322
50000,0.1,primary_250ms_2bp,weekly,2022-09-24/2022-09-30,0.001302696260747845
50000,0.1,primary_250ms_2bp,weekly,2022-10-01/2022-10-07,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-10-08/2022-10-14,-0.006502701459708072
50000,0.1,primary_250ms_2bp,weekly,2022-10-15/2022-10-21,0.0002628354329134119
50000,0.1,primary_250ms_2bp,weekly,2022-10-22/2022-10-28,0.00294990961807642
50000,0.1,primary_250ms_2bp,weekly,2022-10-29/2022-11-04,0.0013293701259747743
50000,0.1,primary_250ms_2bp,weekly,2022-11-05/2022-11-11,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-11-12/2022-11-18,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-11-19/2022-11-25,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-11-26/2022-12-02,0.00010408158368321726
50000,0.1,primary_250ms_2bp,weekly,2022-12-03/2022-12-09,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-12-10/2022-12-16,0.00468305898820234
50000,0.1,primary_250ms_2bp,weekly,2022-12-17/2022-12-23,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-12-24/2022-12-30,0.0
50000,0.1,primary_250ms_2bp,weekly,2022-12-31/2023-01-06,-0.0032048607478502356
50000,0.1,primary_250ms_2bp,weekly,2023-01-07/2023-01-13,0.0
