variant,block,net_pnl,signal_days
tail10_anomaly1_0932_none_c20,block_3,-0.034600474855216404,80
tail10_anomaly1_0932_stop1_c5,block_1,0.00645756663827024,76
tail10_anomaly1_0932_stop1_c5,block_2,0.1415653955383923,77
tail10_anomaly1_0932_stop1_c5,block_3,-0.293241033740304,80
tail10_anomaly1_0932_stop1_c10,block_1,-0.06854243336172972,76
tail10_anomaly1_0932_stop1_c10,block_2,0.0655653955383923,77
tail10_anomaly1_0932_stop1_c10,block_3,-0.372241033740304,80
tail10_anomaly1_0932_stop1_c20,block_1,-0.21854243336172974,76
tail10_anomaly1_0932_stop1_c20,block_2,-0.0864346044616077,77
tail10_anomaly1_0932_stop1_c20,block_3,-0.5302410337403041,80
tail10_anomaly1_0932_stop2_c5,block_1,0.0022294952764106146,76
tail10_anomaly1_0932_stop2_c5,block_2,0.2127788603302037,77
tail10_anomaly1_0932_stop2_c5,block_3,-0.10362055035439247,80
tail10_anomaly1_0932_stop2_c10,block_1,-0.07277050472358942,76
tail10_anomaly1_0932_stop2_c10,block_2,0.13677886033020364,77
tail10_anomaly1_0932_stop2_c10,block_3,-0.18262055035439242,80
tail10_anomaly1_0932_stop2_c20,block_1,-0.2227705047235894,76
tail10_anomaly1_0932_stop2_c20,block_2,-0.015221139669796307,77
tail10_anomaly1_0932_stop2_c20,block_3,-0.3406205503543925,80
tail10_anomaly1_0932_stop3_c5,block_1,0.02944987891213338,76
tail10_anomaly1_0932_stop3_c5,block_2,0.2132175604239526,77
tail10_anomaly1_0932_stop3_c5,block_3,0.06646803138875307,80
tail10_anomaly1_0932_stop3_c10,block_1,-0.04555012108786663,76
tail10_anomaly1_0932_stop3_c10,block_2,0.13721756042395253,77
tail10_anomaly1_0932_stop3_c10,block_3,-0.012531968611246974,80
tail10_anomaly1_0932_stop3_c20,block_1,-0.19555012108786668,76
tail10_anomaly1_0932_stop3_c20,block_2,-0.014782439576047478,77
tail10_anomaly1_0932_stop3_c20,block_3,-0.17053196861124698,80
tail10_anomaly1_0932_auction_failure_c5,block_1,0.02668131510908807,76
tail10_anomaly1_0932_auction_failure_c5,block_2,0.11783678141317161,77
tail10_anomaly1_0932_auction_failure_c5,block_3,-0.16064712263884773,80
tail10_anomaly1_0932_auction_failure_c10,block_1,-0.0483186848909119,76
tail10_anomaly1_0932_auction_failure_c10,block_2,0.0418367814131716,77
tail10_anomaly1_0932_auction_failure_c10,block_3,-0.23964712263884777,80
tail10_anomaly1_0932_auction_failure_c20,block_1,-0.19831868489091192,76
tail10_anomaly1_0932_auction_failure_c20,block_2,-0.11016321858682837,77
tail10_anomaly1_0932_auction_failure_c20,block_3,-0.3976471226388478,80
tail10_anomaly1_0933_none_c5,block_1,0.10789386891990711,76
tail10_anomaly1_0933_none_c5,block_2,0.31596494315000784,77
tail10_anomaly1_0933_none_c5,block_3,0.2270892644821558,80
tail10_anomaly1_0933_none_c10,block_1,0.033893868919907075,76
tail10_anomaly1_0933_none_c10,block_2,0.24296494315000783,77
tail10_anomaly1_0933_none_c10,block_3,0.14808926448215579,80
tail10_anomaly1_0933_none_c20,block_1,-0.11410613108009296,76
tail10_anomaly1_0933_none_c20,block_2,0.09696494315000784,77
tail10_anomaly1_0933_none_c20,block_3,-0.009910735517844244,80
tail10_anomaly1_0933_stop1_c5,block_1,-0.08655754582917698,76
tail10_anomaly1_0933_stop1_c5,block_2,0.2142155105058458,77
tail10_anomaly1_0933_stop1_c5,block_3,-0.2748755954494433,80
tail10_anomaly1_0933_stop1_c10,block_1,-0.160557545829177,76
tail10_anomaly1_0933_stop1_c10,block_2,0.1412155105058458,77
tail10_anomaly1_0933_stop1_c10,block_3,-0.35387559544944325,80
tail10_anomaly1_0933_stop1_c20,block_1,-0.308557545829177,76
tail10_anomaly1_0933_stop1_c20,block_2,-0.004784489494154186,77
tail10_anomaly1_0933_stop1_c20,block_3,-0.5118755954494434,80
tail10_anomaly1_0933_stop2_c5,block_1,0.003612810171059827,76
tail10_anomaly1_0933_stop2_c5,block_2,0.24276588829724283,77
tail10_anomaly1_0933_stop2_c5,block_3,-0.21737103527501853,80
tail10_anomaly1_0933_stop2_c10,block_1,-0.0703871898289402,76
tail10_anomaly1_0933_stop2_c10,block_2,0.1697658882972428,77
tail10_anomaly1_0933_stop2_c10,block_3,-0.2963710352750185,80
tail10_anomaly1_0933_stop2_c20,block_1,-0.21838718982894023,76
tail10_anomaly1_0933_stop2_c20,block_2,0.023765888297242823,77
tail10_anomaly1_0933_stop2_c20,block_3,-0.4543710352750185,80
tail10_anomaly1_0933_stop3_c5,block_1,0.05979030244152195,76
tail10_anomaly1_0933_stop3_c5,block_2,0.29020385226991435,77
tail10_anomaly1_0933_stop3_c5,block_3,0.12278504907391549,80
tail10_anomaly1_0933_stop3_c10,block_1,-0.014209697558478063,76
tail10_anomaly1_0933_stop3_c10,block_2,0.21720385226991432,77
tail10_anomaly1_0933_stop3_c10,block_3,0.04378504907391545,80
tail10_anomaly1_0933_stop3_c20,block_1,-0.1622096975584781,76
tail10_anomaly1_0933_stop3_c20,block_2,0.0712038522699143,77
tail10_anomaly1_0933_stop3_c20,block_3,-0.11421495092608457,80
tail10_anomaly1_0933_auction_failure_c5,block_1,0.04456945412728787,76
tail10_anomaly1_0933_auction_failure_c5,block_2,0.06773757379198739,77
tail10_anomaly1_0933_auction_failure_c5,block_3,-0.12345648526757139,80
tail10_anomaly1_0933_auction_failure_c10,block_1,-0.029430545872712127,76
tail10_anomaly1_0933_auction_failure_c10,block_2,-0.00526242620801262,77
tail10_anomaly1_0933_auction_failure_c10,block_3,-0.20245648526757143,80
tail10_anomaly1_0933_auction_failure_c20,block_1,-0.17743054587271218,76
tail10_anomaly1_0933_auction_failure_c20,block_2,-0.15126242620801258,77
tail10_anomaly1_0933_auction_failure_c20,block_3,-0.36045648526757146,80
tail10_anomaly1_0935_none_c5,block_1,0.08355888311944237,76
tail10_anomaly1_0935_none_c5,block_2,0.3225827153841593,77
tail10_anomaly1_0935_none_c5,block_3,0.2696794178561729,80
tail10_anomaly1_0935_none_c10,block_1,0.010558883119442322,76
tail10_anomaly1_0935_none_c10,block_2,0.24658271538415924,77
tail10_anomaly1_0935_none_c10,block_3,0.18967941785617284,80
tail10_anomaly1_0935_none_c20,block_1,-0.1354411168805577,76
tail10_anomaly1_0935_none_c20,block_2,0.09458271538415926,77
tail10_anomaly1_0935_none_c20,block_3,0.02967941785617284,80
tail10_anomaly1_0935_stop1_c5,block_1,-0.008328358146525557,76
tail10_anomaly1_0935_stop1_c5,block_2,0.06133311479200746,77
tail10_anomaly1_0935_stop1_c5,block_3,-0.3236913406984181,80
tail10_anomaly1_0935_stop1_c10,block_1,-0.08132835814652555,76
tail10_anomaly1_0935_stop1_c10,block_2,-0.014666885207992529,77
tail10_anomaly1_0935_stop1_c10,block_3,-0.4036913406984181,80
tail10_anomaly1_0935_stop1_c20,block_1,-0.2273283581465256,76
tail10_anomaly1_0935_stop1_c20,block_2,-0.16666688520799255,77
tail10_anomaly1_0935_stop1_c20,block_3,-0.5636913406984181,80
tail10_anomaly1_0935_stop2_c5,block_1,-0.012844062737805084,76
tail10_anomaly1_0935_stop2_c5,block_2,0.24618046127511067,77
tail10_anomaly1_0935_stop2_c5,block_3,-0.12563175087950512,80
tail10_anomaly1_0935_stop2_c10,block_1,-0.08584406273780515,76
tail10_anomaly1_0935_stop2_c10,block_2,0.1701804612751106,77
tail10_anomaly1_0935_stop2_c10,block_3,-0.20563175087950517,80
tail10_anomaly1_0935_stop2_c20,block_1,-0.2318440627378051,76
tail10_anomaly1_0935_stop2_c20,block_2,0.018180461275110638,77
tail10_anomaly1_0935_stop2_c20,block_3,-0.36563175087950517,80
tail10_anomaly1_0935_stop3_c5,block_1,-0.06729914617017507,76
tail10_anomaly1_0935_stop3_c5,block_2,0.26545997134320204,77
tail10_anomaly1_0935_stop3_c5,block_3,0.17165349404748786,80
tail10_anomaly1_0935_stop3_c10,block_1,-0.14029914617017514,76
tail10_anomaly1_0935_stop3_c10,block_2,0.18945997134320197,77
tail10_anomaly1_0935_stop3_c10,block_3,0.09165349404748782,80
tail10_anomaly1_0935_stop3_c20,block_1,-0.28629914617017516,76
tail10_anomaly1_0935_stop3_c20,block_2,0.037459971343202,77
tail10_anomaly1_0935_stop3_c20,block_3,-0.0683465059525122,80
tail10_anomaly1_0935_auction_failure_c5,block_1,0.07381473750547009,76
tail10_anomaly1_0935_auction_failure_c5,block_2,0.16686028124193006,77
tail10_anomaly1_0935_auction_failure_c5,block_3,-0.10406514269174058,80
tail10_anomaly1_0935_auction_failure_c10,block_1,0.0008147375054701061,76
tail10_anomaly1_0935_auction_failure_c10,block_2,0.09086028124193005,77
tail10_anomaly1_0935_auction_failure_c10,block_3,-0.18406514269174054,80
tail10_anomaly1_0935_auction_failure_c20,block_1,-0.14518526249452993,76
tail10_anomaly1_0935_auction_failure_c20,block_2,-0.061139718758069936,77
tail10_anomaly1_0935_auction_failure_c20,block_3,-0.3440651426917406,80
tail15_anomaly1_0931_none_c5,block_1,0.18593745473237572,84
tail15_anomaly1_0931_none_c5,block_2,0.43420376384380616,83
tail15_anomaly1_0931_none_c5,block_3,0.12379211319943678,95
tail15_anomaly1_0931_none_c10,block_1,0.10293745473237564,84
tail15_anomaly1_0931_none_c10,block_2,0.35120376384380614,83
tail15_anomaly1_0931_none_c10,block_3,0.028792113199436753,95
tail15_anomaly1_0931_none_c20,block_1,-0.06306254526762432,84
tail15_anomaly1_0931_none_c20,block_2,0.18520376384380616,83
tail15_anomaly1_0931_none_c20,block_3,-0.16120788680056328,95
tail15_anomaly1_0931_stop1_c5,block_1,-0.04475429165107131,84
tail15_anomaly1_0931_stop1_c5,block_2,0.13567269845475152,83
tail15_anomaly1_0931_stop1_c5,block_3,-0.21800302071785393,95
tail15_anomaly1_0931_stop1_c10,block_1,-0.12775429165107133,84
tail15_anomaly1_0931_stop1_c10,block_2,0.05267269845475152,83
tail15_anomaly1_0931_stop1_c10,block_3,-0.3130030207178539,95
tail15_anomaly1_0931_stop1_c20,block_1,-0.2937542916510713,84
tail15_anomaly1_0931_stop1_c20,block_2,-0.1133273015452485,83
tail15_anomaly1_0931_stop1_c20,block_3,-0.503003020717854,95
tail15_anomaly1_0931_stop2_c5,block_1,-0.046352849815462074,84
tail15_anomaly1_0931_stop2_c5,block_2,0.2221630785147956,83
tail15_anomaly1_0931_stop2_c5,block_3,-0.08574234435407606,95
tail15_anomaly1_0931_stop2_c10,block_1,-0.12935284981546208,84
tail15_anomaly1_0931_stop2_c10,block_2,0.1391630785147956,83
tail15_anomaly1_0931_stop2_c10,block_3,-0.18074234435407616,95
tail15_anomaly1_0931_stop2_c20,block_1,-0.2953528498154621,84
tail15_anomaly1_0931_stop2_c20,block_2,-0.0268369214852044,83
tail15_anomaly1_0931_stop2_c20,block_3,-0.3707423443540761,95
tail15_anomaly1_0931_stop3_c5,block_1,0.15952978895048003,84
tail15_anomaly1_0931_stop3_c5,block_2,0.380266949615968,83
tail15_anomaly1_0931_stop3_c5,block_3,-0.10292719867809208,95
tail15_anomaly1_0931_stop3_c10,block_1,0.07652978895047999,84
tail15_anomaly1_0931_stop3_c10,block_2,0.297266949615968,83
tail15_anomaly1_0931_stop3_c10,block_3,-0.1979271986780921,95
tail15_anomaly1_0931_stop3_c20,block_1,-0.08947021104952,84
tail15_anomaly1_0931_stop3_c20,block_2,0.13126694961596796,83
tail15_anomaly1_0931_stop3_c20,block_3,-0.3879271986780922,95
tail15_anomaly1_0931_auction_failure_c5,block_1,0.024357453170052834,84
tail15_anomaly1_0931_auction_failure_c5,block_2,0.2341720482981682,83
tail15_anomaly1_0931_auction_failure_c5,block_3,-0.1330061208401573,95
tail15_anomaly1_0931_auction_failure_c10,block_1,-0.058642546829947156,84
tail15_anomaly1_0931_auction_failure_c10,block_2,0.15117204829816816,83
tail15_anomaly1_0931_auction_failure_c10,block_3,-0.2280061208401573,95
tail15_anomaly1_0931_auction_failure_c20,block_1,-0.22464254682994722,84
tail15_anomaly1_0931_auction_failure_c20,block_2,-0.014827951701831776,83
tail15_anomaly1_0931_auction_failure_c20,block_3,-0.41800612084015737,95
tail15_anomaly1_0932_none_c5,block_1,0.16178686907302323,84
tail15_anomaly1_0932_none_c5,block_2,0.33654185846823037,83
tail15_anomaly1_0932_none_c5,block_3,0.1273124538347926,95
tail15_anomaly1_0932_none_c10,block_1,0.08278686907302317,84
tail15_anomaly1_0932_none_c10,block_2,0.2555418584682303,83
tail15_anomaly1_0932_none_c10,block_3,0.033312453834792574,95
tail15_anomaly1_0932_none_c20,block_1,-0.07521313092697682,84
tail15_anomaly1_0932_none_c20,block_2,0.09354185846823032,83
tail15_anomaly1_0932_none_c20,block_3,-0.15468754616520744,95
tail15_anomaly1_0932_stop1_c5,block_1,-0.03610768651054752,84
tail15_anomaly1_0932_stop1_c5,block_2,0.1547178678051912,83
tail15_anomaly1_0932_stop1_c5,block_3,-0.32916672600282293,95
tail15_anomaly1_0932_stop1_c10,block_1,-0.11510768651054751,84
tail15_anomaly1_0932_stop1_c10,block_2,0.07371786780519124,83
tail15_anomaly1_0932_stop1_c10,block_3,-0.4231667260028229,95
tail15_anomaly1_0932_stop1_c20,block_1,-0.2731076865105475,84
tail15_anomaly1_0932_stop1_c20,block_2,-0.08828213219480875,83
tail15_anomaly1_0932_stop1_c20,block_3,-0.611166726002823,95
tail15_anomaly1_0932_stop2_c5,block_1,0.025438739374998215,84
tail15_anomaly1_0932_stop2_c5,block_2,0.18191795868432023,83
tail15_anomaly1_0932_stop2_c5,block_3,-0.1480801865177741,95
tail15_anomaly1_0932_stop2_c10,block_1,-0.05356126062500184,84
tail15_anomaly1_0932_stop2_c10,block_2,0.10091795868432019,83
tail15_anomaly1_0932_stop2_c10,block_3,-0.24208018651777413,95
tail15_anomaly1_0932_stop2_c20,block_1,-0.21156126062500175,84
tail15_anomaly1_0932_stop2_c20,block_2,-0.061082041315679764,83
tail15_anomaly1_0932_stop2_c20,block_3,-0.4300801865177741,95
tail15_anomaly1_0932_stop3_c5,block_1,0.029757786481302714,84
tail15_anomaly1_0932_stop3_c5,block_2,0.16750833512489155,83
tail15_anomaly1_0932_stop3_c5,block_3,-0.042128251438479355,95
tail15_anomaly1_0932_stop3_c10,block_1,-0.049242213518697356,84
tail15_anomaly1_0932_stop3_c10,block_2,0.0865083351248915,83
tail15_anomaly1_0932_stop3_c10,block_3,-0.13612825143847943,95
tail15_anomaly1_0932_stop3_c20,block_1,-0.20724221351869732,84
tail15_anomaly1_0932_stop3_c20,block_2,-0.0754916648751085,83
tail15_anomaly1_0932_stop3_c20,block_3,-0.32412825143847945,95
tail15_anomaly1_0932_auction_failure_c5,block_1,0.014192401831755727,84
tail15_anomaly1_0932_auction_failure_c5,block_2,0.12380070428261242,83
tail15_anomaly1_0932_auction_failure_c5,block_3,-0.1464881622100545,95
tail15_anomaly1_0932_auction_failure_c10,block_1,-0.06480759816824427,84
tail15_anomaly1_0932_auction_failure_c10,block_2,0.04280070428261243,83
tail15_anomaly1_0932_auction_failure_c10,block_3,-0.24048816221005453,95
tail15_anomaly1_0932_auction_failure_c20,block_1,-0.22280759816824425,84
tail15_anomaly1_0932_auction_failure_c20,block_2,-0.11919929571738755,83
tail15_anomaly1_0932_auction_failure_c20,block_3,-0.42848816221005454,95
tail15_anomaly1_0933_none_c5,block_1,0.06876546158197208,84
tail15_anomaly1_0933_none_c5,block_2,0.2716628612005325,83
tail15_anomaly1_0933_none_c5,block_3,0.16146587678834717,95
tail15_anomaly1_0933_none_c10,block_1,-0.008234538418027904,84
tail15_anomaly1_0933_none_c10,block_2,0.19266286120053244,83
tail15_anomaly1_0933_none_c10,block_3,0.06846587678834715,95
tail15_anomaly1_0933_none_c20,block_1,-0.16223453841802793,84
tail15_anomaly1_0933_none_c20,block_2,0.0346628612005325,83
tail15_anomaly1_0933_none_c20,block_3,-0.11753412321165285,95
tail15_anomaly1_0933_stop1_c5,block_1,-0.11822923103958874,84
tail15_anomaly1_0933_stop1_c5,block_2,0.1930340409996447,83
tail15_anomaly1_0933_stop1_c5,block_3,-0.22612322340719665,95
tail15_anomaly1_0933_stop1_c10,block_1,-0.19522923103958872,84
tail15_anomaly1_0933_stop1_c10,block_2,0.11403404099964473,83
tail15_anomaly1_0933_stop1_c10,block_3,-0.3191232234071966,95
tail15_anomaly1_0933_stop1_c20,block_1,-0.34922923103958875,84
tail15_anomaly1_0933_stop1_c20,block_2,-0.043965959000355284,83
tail15_anomaly1_0933_stop1_c20,block_3,-0.5051232234071965,95
tail15_anomaly1_0933_stop2_c5,block_1,-0.07953955559066898,84
tail15_anomaly1_0933_stop2_c5,block_2,0.18550328456577983,83
tail15_anomaly1_0933_stop2_c5,block_3,-0.26808232337745336,95
tail15_anomaly1_0933_stop2_c10,block_1,-0.156539555590669,84
tail15_anomaly1_0933_stop2_c10,block_2,0.10650328456577979,83
tail15_anomaly1_0933_stop2_c10,block_3,-0.3610823233774534,95
tail15_anomaly1_0933_stop2_c20,block_1,-0.31053955559066904,84
tail15_anomaly1_0933_stop2_c20,block_2,-0.05149671543422016,83
tail15_anomaly1_0933_stop2_c20,block_3,-0.5470823233774534,95
tail15_anomaly1_0933_stop3_c5,block_1,-0.011759279615289636,84
tail15_anomaly1_0933_stop3_c5,block_2,0.23125265055437205,83
tail15_anomaly1_0933_stop3_c5,block_3,0.014332737436137694,95
tail15_anomaly1_0933_stop3_c10,block_1,-0.08875927961528962,84
tail15_anomaly1_0933_stop3_c10,block_2,0.15225265055437204,83
tail15_anomaly1_0933_stop3_c10,block_3,-0.07866726256386238,95
tail15_anomaly1_0933_stop3_c20,block_1,-0.24275927961528965,84
tail15_anomaly1_0933_stop3_c20,block_2,-0.005747349445627957,83
tail15_anomaly1_0933_stop3_c20,block_3,-0.2646672625638624,95
tail15_anomaly1_0933_auction_failure_c5,block_1,-0.029408188191538412,84
tail15_anomaly1_0933_auction_failure_c5,block_2,0.06089533401904729,83
tail15_anomaly1_0933_auction_failure_c5,block_3,-0.0871346441991398,95
tail15_anomaly1_0933_auction_failure_c10,block_1,-0.10640818819153841,84
tail15_anomaly1_0933_auction_failure_c10,block_2,-0.018104665980952714,83
tail15_anomaly1_0933_auction_failure_c10,block_3,-0.18013464419913985,95
tail15_anomaly1_0933_auction_failure_c20,block_1,-0.26040818819153844,84
tail15_anomaly1_0933_auction_failure_c20,block_2,-0.1761046659809527,83
tail15_anomaly1_0933_auction_failure_c20,block_3,-0.3661346441991399,95
tail15_anomaly1_0935_none_c5,block_1,0.1601046105592132,84
tail15_anomaly1_0935_none_c5,block_2,0.3132606384211808,83
tail15_anomaly1_0935_none_c5,block_3,0.2064701646654001,95
tail15_anomaly1_0935_none_c10,block_1,0.08010461055921314,84
tail15_anomaly1_0935_none_c10,block_2,0.23226063842118078,83
tail15_anomaly1_0935_none_c10,block_3,0.11147016466540005,95
tail15_anomaly1_0935_none_c20,block_1,-0.07989538944078686,84
tail15_anomaly1_0935_none_c20,block_2,0.07026063842118077,83
tail15_anomaly1_0935_none_c20,block_3,-0.07852983533459995,95
tail15_anomaly1_0935_stop1_c5,block_1,0.017236378080836015,84
tail15_anomaly1_0935_stop1_c5,block_2,0.038270344326237556,83
tail15_anomaly1_0935_stop1_c5,block_3,-0.2667716051516015,95
tail15_anomaly1_0935_stop1_c10,block_1,-0.06276362191916401,84
tail15_anomaly1_0935_stop1_c10,block_2,-0.0427296556737624,83
tail15_anomaly1_0935_stop1_c10,block_3,-0.36177160515160145,95
tail15_anomaly1_0935_stop1_c20,block_1,-0.22276362191916402,84
tail15_anomaly1_0935_stop1_c20,block_2,-0.20472965567376245,83
tail15_anomaly1_0935_stop1_c20,block_3,-0.5517716051516014,95
tail15_anomaly1_0935_stop2_c5,block_1,0.04983813447880758,84
tail15_anomaly1_0935_stop2_c5,block_2,0.21605005295931268,83
tail15_anomaly1_0935_stop2_c5,block_3,-0.17270198862375,95
tail15_anomaly1_0935_stop2_c10,block_1,-0.030161865521192432,84
tail15_anomaly1_0935_stop2_c10,block_2,0.13505005295931266,83
tail15_anomaly1_0935_stop2_c10,block_3,-0.2677019886237501,95
tail15_anomaly1_0935_stop2_c20,block_1,-0.19016186552119246,84
tail15_anomaly1_0935_stop2_c20,block_2,-0.0269499470406873,83
tail15_anomaly1_0935_stop2_c20,block_3,-0.45770198862375017,95
tail15_anomaly1_0935_stop3_c5,block_1,-0.010979599730383705,84
tail15_anomaly1_0935_stop3_c5,block_2,0.2801416900680159,83
tail15_anomaly1_0935_stop3_c5,block_3,0.0589645084178646,95
tail15_anomaly1_0935_stop3_c10,block_1,-0.09097959973038378,84
tail15_anomaly1_0935_stop3_c10,block_2,0.19914169006801596,83
tail15_anomaly1_0935_stop3_c10,block_3,-0.03603549158213544,95
tail15_anomaly1_0935_stop3_c20,block_1,-0.2509795997303838,84
tail15_anomaly1_0935_stop3_c20,block_2,0.03714169006801597,83
tail15_anomaly1_0935_stop3_c20,block_3,-0.22603549158213548,95
tail15_anomaly1_0935_auction_failure_c5,block_1,0.09265791549939306,84
tail15_anomaly1_0935_auction_failure_c5,block_2,0.1856708262294392,83
tail15_anomaly1_0935_auction_failure_c5,block_3,-0.07121213977901801,95
tail15_anomaly1_0935_auction_failure_c10,block_1,0.012657915499393074,84
tail15_anomaly1_0935_auction_failure_c10,block_2,0.10467082622943918,83
tail15_anomaly1_0935_auction_failure_c10,block_3,-0.16621213977901803,95
tail15_anomaly1_0935_auction_failure_c20,block_1,-0.14734208450060693,84
tail15_anomaly1_0935_auction_failure_c20,block_2,-0.05732917377056079,83
tail15_anomaly1_0935_auction_failure_c20,block_3,-0.35621213977901806,95
