variant,selector,gap_tail,auction_anomaly_minimum,entry_minute,risk_rule,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,causal_selected_events,valid_events_recent,symbol_count_recent,signal_days_recent,post_signal_invalid_days,median_events_per_valid_day,mean_observed_path_minute_ratio,stop_or_failure_rate,top_5_day_profit_share,top_10_day_profit_share,top_symbol_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
tail10_anomaly1_0935_auction_failure_c20,tail10_anomaly1,0.1,1.0,09:35,auction_failure,20,-0.5503901239443405,0.6136581151581778,,True,457,445,105,233,4,2.0,0.9720787239825012,0.6449438202247191,,,,-0.030577229108018904,14,0,-0.020916437026037127,11,0,-0.0337670717874842,9,0
tail15_anomaly1_0931_none_c5,tail15_anomaly1,0.15,1.0,09:31,none,5,0.7439333317756187,0.10721272820740112,5.0,False,615,609,109,262,1,2.0,0.9711598258897223,0.0,0.5233074792095492,0.8505657620926533,0.14899710275005726,0.04132962954308993,7,0,0.05408015569429684,4,0,0.04649965642027024,3,0
tail15_anomaly1_0931_none_c10,tail15_anomaly1,0.15,1.0,09:31,none,10,0.4829333317756186,0.15010570254528674,7.0,False,615,609,109,262,1,2.0,0.9711598258897223,0.0,0.7957741809588268,1.289544912955409,0.22075630470245644,0.026829629543089928,8,0,0.03948015569429685,5,0,0.03166632308693692,4,0
tail15_anomaly1_0931_none_c20,tail15_anomaly1,0.15,1.0,09:31,none,20,-0.03906666822438143,0.2887256934961083,34.0,False,615,609,109,262,1,2.0,0.9711598258897223,0.0,,,,-0.0021703704569100706,9,0,0.01028015569429684,6,0,0.00199965642027025,5,0
tail15_anomaly1_0931_stop1_c5,tail15_anomaly1,0.15,1.0,09:31,stop1,5,-0.1270846139141737,0.24062474116896043,,True,615,609,109,262,1,2.0,0.9711598258897223,0.5829228243021346,,,,-0.007060256328565207,10,0,0.00030064736545719535,7,0,-0.0068608601885918686,6,0
tail15_anomaly1_0931_stop1_c10,tail15_anomaly1,0.15,1.0,09:31,stop1,10,-0.38808461391417365,0.41843157539990483,,True,615,609,109,262,1,2.0,0.9711598258897223,0.5829228243021346,,,,-0.021560256328565196,13,0,-0.014299352634542795,10,0,-0.021694193521925188,9,0
tail15_anomaly1_0931_stop1_c20,tail15_anomaly1,0.15,1.0,09:31,stop1,20,-0.9100846139141737,0.9400384419789375,,True,615,609,109,262,1,2.0,0.9711598258897223,0.5829228243021346,,,,-0.050560256328565194,15,0,-0.043499352634542805,12,0,-0.05136086018859185,10,0
tail15_anomaly1_0931_stop2_c5,tail15_anomaly1,0.15,1.0,09:31,stop2,5,0.09006788434525739,0.16931980017343615,70.0,False,615,609,109,262,1,2.0,0.9711598258897223,0.30049261083743845,3.9198341703439326,6.0894128061750905,1.073016648747923,0.005003771352514301,10,0,0.013693490238307711,7,0,0.011368394513393295,6,0
tail15_anomaly1_0931_stop2_c10,tail15_anomaly1,0.15,1.0,09:31,stop2,10,-0.17093211565474273,0.2582997195549064,,True,615,609,109,262,1,2.0,0.9711598258897223,0.30049261083743845,,,,-0.009496228647485701,12,0,-0.0009065097616922924,9,0,-0.0034649388199400437,8,0
tail15_anomaly1_0931_stop2_c20,tail15_anomaly1,0.15,1.0,09:31,stop2,20,-0.6929321156547426,0.7444730208395225,,True,615,609,109,262,1,2.0,0.9711598258897223,0.30049261083743845,,,,-0.038496228647485684,13,0,-0.030106509761692282,10,0,-0.0331316054866067,9,0
tail15_anomaly1_0931_stop3_c5,tail15_anomaly1,0.15,1.0,09:31,stop3,5,0.43686953988835603,0.11512977271128032,5.0,False,615,609,109,262,1,2.0,0.9711598258897223,0.15270935960591134,0.8911261624029662,1.4484054471949717,0.22583661098493507,0.024270529993797557,9,0,0.03392296057662827,6,0,0.023111645911489665,5,0
tail15_anomaly1_0931_stop3_c10,tail15_anomaly1,0.15,1.0,09:31,stop3,10,0.1758695398883558,0.1857705950456314,,True,615,609,109,262,1,2.0,0.9711598258897223,0.15270935960591134,2.185175879776694,3.5410578869040905,0.5371091343668685,0.009770529993797551,9,0,0.019322960576628266,6,0,0.008278312578156324,5,0
tail15_anomaly1_0931_stop3_c20,tail15_anomaly1,0.15,1.0,09:31,stop3,20,-0.34613046011164417,0.4043172875891124,,True,615,609,109,262,1,2.0,0.9711598258897223,0.15270935960591134,,,,-0.01922947000620245,11,0,-0.00987703942337174,8,0,-0.021388354088510347,7,0
tail15_anomaly1_0931_auction_failure_c5,tail15_anomaly1,0.15,1.0,09:31,auction_failure,5,0.12552338062806376,0.2142015425351847,,True,615,609,109,262,1,2.0,0.9711598258897223,0.6732348111658456,2.6520146926651984,4.132913870777312,0.6453664455965145,0.006973521146003541,8,0,0.01669908840123663,5,0,0.008430493954834244,4,0
tail15_anomaly1_0931_auction_failure_c10,tail15_anomaly1,0.15,1.0,09:31,auction_failure,10,-0.13547661937193634,0.2999107217222063,,True,615,609,109,262,1,2.0,0.9711598258897223,0.6732348111658456,,,,-0.007526478853996458,9,0,0.002099088401236631,6,0,-0.006402839378499094,5,0
tail15_anomaly1_0931_auction_failure_c20,tail15_anomaly1,0.15,1.0,09:31,auction_failure,20,-0.6574766193719364,0.6955030164537875,,True,615,609,109,262,1,2.0,0.9711598258897223,0.6732348111658456,,,,-0.03652647885399646,12,0,-0.027100911598763367,9,0,-0.036069506045165754,8,0
tail15_anomaly1_0932_none_c5,tail15_anomaly1,0.15,1.0,09:32,none,5,0.6256411813760461,0.11649447727810229,5.0,False,615,594,109,262,8,2.0,0.9711598258897223,0.0,0.5880838364273414,0.953372698870159,0.16388949297673144,0.034757843409780345,7,0,0.04428556087670865,5,0,0.03865452602525192,4,0
tail15_anomaly1_0932_none_c10,tail15_anomaly1,0.15,1.0,09:32,none,10,0.37164118137604607,0.1810655723367341,13.0,False,615,594,109,262,8,2.0,0.9711598258897223,0.0,0.9765588001490293,1.5780523015273038,0.26459935262551515,0.02064673229866923,8,0,0.029952227543375304,5,0,0.02407119269191858,4,0
tail15_anomaly1_0932_none_c20,tail15_anomaly1,0.15,1.0,09:32,none,20,-0.13635881862395388,0.31134553282196703,180.0,False,615,594,109,262,8,2.0,0.9711598258897223,0.0,,,,-0.0075754899235529905,10,0,0.0012855608767086478,7,0,-0.005095473974748084,5,0
tail15_anomaly1_0932_stop1_c5,tail15_anomaly1,0.15,1.0,09:32,stop1,5,-0.2105565447081792,0.33730463906202274,,True,615,594,109,262,8,2.0,0.9711598258897223,0.5488215488215489,,,,-0.011697585817121065,12,0,-0.009098006614721349,9,0,-0.01453740484980264,8,0
tail15_anomaly1_0932_stop1_c10,tail15_anomaly1,0.15,1.0,09:32,stop1,10,-0.4645565447081792,0.5002594369870933,,True,615,594,109,262,8,2.0,0.9711598258897223,0.5488215488215489,,,,-0.025808696928232174,13,0,-0.02343133994805468,10,0,-0.029120738183135972,8,0
tail15_anomaly1_0932_stop1_c20,tail15_anomaly1,0.15,1.0,09:32,stop1,20,-0.9725565447081792,1.000634108571644,,True,615,594,109,262,8,2.0,0.9711598258897223,0.5488215488215489,,,,-0.054030919150454396,14,0,-0.05209800661472133,11,0,-0.05828740484980263,9,0
tail15_anomaly1_0932_stop2_c5,tail15_anomaly1,0.15,1.0,09:32,stop2,5,0.05927651154154427,0.19812254788326533,29.0,False,615,594,109,262,8,2.0,0.9711598258897223,0.2878787878787879,5.731722332953649,9.060382415483659,1.7146753695716703,0.003293139530085797,10,0,0.006487575932662987,8,0,0.0028198143472121773,6,0
tail15_anomaly1_0932_stop2_c10,tail15_anomaly1,0.15,1.0,09:32,stop2,10,-0.19472348845845586,0.27866231526149965,,True,615,594,109,262,8,2.0,0.9711598258897223,0.2878787878787879,,,,-0.010817971581025324,11,0,-0.007845757400670355,8,0,-0.011763518986121163,6,0
tail15_anomaly1_0932_stop2_c20,tail15_anomaly1,0.15,1.0,09:32,stop2,20,-0.7027234884584557,0.7390663267153288,,True,615,594,109,262,8,2.0,0.9711598258897223,0.2878787878787879,,,,-0.039040193803247525,14,0,-0.036512424067337006,11,0,-0.040930185652787825,9,0
tail15_anomaly1_0932_stop3_c5,tail15_anomaly1,0.15,1.0,09:32,stop3,5,0.15513787016771485,0.2086529015148611,29.0,False,615,594,109,262,8,2.0,0.9711598258897223,0.14814814814814814,2.190029453510955,3.5471365266367756,0.660934792325271,0.008618770564873047,10,0,0.013684564839129606,8,0,0.010448340307201013,6,0
tail15_anomaly1_0932_stop3_c10,tail15_anomaly1,0.15,1.0,09:32,stop3,10,-0.09886212983228532,0.2738871237288205,199.0,False,615,594,109,262,8,2.0,0.9711598258897223,0.14814814814814814,,,,-0.005492340546238069,11,0,-0.0006487684942037367,8,0,-0.004134993026132325,6,0
tail15_anomaly1_0932_stop3_c20,tail15_anomaly1,0.15,1.0,09:32,stop3,20,-0.6068621298322854,0.6766333649323992,,True,615,594,109,262,8,2.0,0.9711598258897223,0.14814814814814814,,,,-0.033714562768460285,13,0,-0.029315435160870405,10,0,-0.03330165969279899,8,0
tail15_anomaly1_0932_auction_failure_c5,tail15_anomaly1,0.15,1.0,09:32,auction_failure,5,-0.008495056095686307,0.2495621383819729,,True,615,594,109,262,8,2.0,0.9711598258897223,0.6750841750841751,,,,-0.0004719475608714615,9,0,0.005323305692119878,6,0,-0.001890621493953504,5,0
tail15_anomaly1_0932_auction_failure_c10,tail15_anomaly1,0.15,1.0,09:32,auction_failure,10,-0.26249505609568635,0.36212857439825225,,True,615,594,109,262,8,2.0,0.9711598258897223,0.6750841750841751,,,,-0.014583058671982575,11,0,-0.009010027641213456,8,0,-0.016473954827286832,6,0
tail15_anomaly1_0932_auction_failure_c20,tail15_anomaly1,0.15,1.0,09:32,auction_failure,20,-0.7704950560956864,0.8196907661485493,,True,615,594,109,262,8,2.0,0.9711598258897223,0.6750841750841751,,,,-0.042805280894204795,14,0,-0.03767669430788013,11,0,-0.04564062149395351,9,0
tail15_anomaly1_0933_none_c5,tail15_anomaly1,0.15,1.0,09:33,none,5,0.5018941995708518,0.08649819074244665,26.0,False,615,572,107,262,13,2.0,0.9711598258897223,0.0,0.7466962967323081,1.1726634414049113,0.21681390729222777,0.027883011087269552,6,0,0.03477456065983926,4,0,0.03609406149907331,3,0
tail15_anomaly1_0933_none_c10,tail15_anomaly1,0.15,1.0,09:33,none,10,0.2528941995708517,0.1435763401205051,34.0,False,615,572,107,262,13,2.0,0.9711598258897223,0.0,1.4621234524099358,2.287727358997133,0.41354965554924683,0.014049677753936209,8,0,0.020774560659839257,5,0,0.02176072816573997,4,0
tail15_anomaly1_0933_none_c20,tail15_anomaly1,0.15,1.0,09:33,none,20,-0.24510580042914837,0.3414133968251472,,True,615,572,107,262,13,2.0,0.9711598258897223,0.0,,,,-0.013616988912730455,11,0,-0.007225439340160742,8,0,-0.00690593850092669,6,0
tail15_anomaly1_0933_stop1_c5,tail15_anomaly1,0.15,1.0,09:33,stop1,5,-0.1513184134471406,0.27119755847787963,,True,615,572,107,262,13,2.0,0.9711598258897223,0.548951048951049,,,,-0.008406578524841146,10,0,-0.003119109327249255,7,0,-0.0027574318672959875,5,0
tail15_anomaly1_0933_stop1_c10,tail15_anomaly1,0.15,1.0,09:33,stop1,10,-0.4003184134471406,0.4533356221983607,,True,615,572,107,262,13,2.0,0.9711598258897223,0.548951048951049,,,,-0.022239911858174467,12,0,-0.01711910932724925,9,0,-0.017090765200629313,7,0
tail15_anomaly1_0933_stop1_c20,tail15_anomaly1,0.15,1.0,09:33,stop1,20,-0.8983184134471407,0.9303691770156707,,True,615,572,107,262,13,2.0,0.9711598258897223,0.548951048951049,,,,-0.049906578524841136,15,0,-0.045119109327249246,12,0,-0.04575743186729598,10,0
tail15_anomaly1_0933_stop2_c5,tail15_anomaly1,0.15,1.0,09:33,stop2,5,-0.1621185944023425,0.2891141961201385,,True,615,572,107,262,13,2.0,0.9711598258897223,0.2937062937062937,,,,-0.009006588577907915,8,0,-0.007433754850252179,6,0,-0.006881586567639456,5,0
tail15_anomaly1_0933_stop2_c10,tail15_anomaly1,0.15,1.0,09:33,stop2,10,-0.41111859440234266,0.4705343256992729,,True,615,572,107,262,13,2.0,0.9711598258897223,0.2937062937062937,,,,-0.02283992191124125,11,0,-0.02143375485025219,9,0,-0.0212149199009728,7,0
tail15_anomaly1_0933_stop2_c20,tail15_anomaly1,0.15,1.0,09:33,stop2,20,-0.9091185944023426,0.9398920238778776,,True,615,572,107,262,13,2.0,0.9711598258897223,0.2937062937062937,,,,-0.05050658857790791,15,0,-0.04943375485025217,12,0,-0.04988158656763944,9,0
tail15_anomaly1_0933_stop3_c5,tail15_anomaly1,0.15,1.0,09:33,stop3,5,0.23382610837522017,0.16687380888038839,56.0,False,615,572,107,262,13,2.0,0.9711598258897223,0.12762237762237763,1.602740355964016,2.5170541620847104,0.4471712777250432,0.0129903393541789,9,0,0.018660557039472996,7,0,0.020465448999209147,5,0
tail15_anomaly1_0933_stop3_c10,tail15_anomaly1,0.15,1.0,09:33,stop3,10,-0.015173891624779987,0.2283713033624972,48.0,False,615,572,107,262,13,2.0,0.9711598258897223,0.12762237762237763,,,,-0.0008429939791544391,10,0,0.004660557039472989,8,0,0.006132115665875811,6,0
tail15_anomaly1_0933_stop3_c20,tail15_anomaly1,0.15,1.0,09:33,stop3,20,-0.51317389162478,0.5789098111797315,,True,615,572,107,262,13,2.0,0.9711598258897223,0.12762237762237763,,,,-0.028509660645821104,12,0,-0.023339442960527014,9,0,-0.022534551000790853,7,0
tail15_anomaly1_0933_auction_failure_c5,tail15_anomaly1,0.15,1.0,09:33,auction_failure,5,-0.05564749837163091,0.2555775192011343,,True,615,572,107,262,13,2.0,0.9711598258897223,0.6678321678321678,,,,-0.0030915276873128305,8,0,0.0027894111594379935,5,0,-0.002186609181674376,4,0
tail15_anomaly1_0933_auction_failure_c10,tail15_anomaly1,0.15,1.0,09:33,auction_failure,10,-0.30464749837163096,0.41066610724839087,,True,615,572,107,262,13,2.0,0.9711598258897223,0.6678321678321678,,,,-0.016924861020646158,9,0,-0.011210588840562006,6,0,-0.016519942515007706,5,0
tail15_anomaly1_0933_auction_failure_c20,tail15_anomaly1,0.15,1.0,09:33,auction_failure,20,-0.802647498371631,0.8497718070552749,,True,615,572,107,262,13,2.0,0.9711598258897223,0.6678321678321678,,,,-0.044591527687312824,15,0,-0.03921058884056199,12,0,-0.045186609181674366,11,0
tail15_anomaly1_0935_none_c5,tail15_anomaly1,0.15,1.0,09:35,none,5,0.679835413645794,0.1180634579271402,5.0,False,615,593,109,262,6,2.0,0.9711598258897223,0.0,0.5948820170681574,0.9361773890416691,0.17675070071501012,0.037768634091433,8,0,0.04775824540609753,5,0,0.043310900257215075,4,0
tail15_anomaly1_0935_none_c10,tail15_anomaly1,0.15,1.0,09:35,none,10,0.4238354136457939,0.18364237300071412,13.0,False,615,593,109,262,6,2.0,0.9711598258897223,0.0,0.9423985096200063,1.4780420001630963,0.2735213921890974,0.023546411869210783,8,0,0.03335824540609754,5,0,0.028644233590548403,4,0
tail15_anomaly1_0935_none_c20,tail15_anomaly1,0.15,1.0,09:35,none,20,-0.08816458635420601,0.31595626445429875,48.0,False,615,593,109,262,6,2.0,0.9711598258897223,0.0,,,,-0.00489803257523366,10,0,0.0045582454060975365,7,0,-0.0006890997427849224,5,0
tail15_anomaly1_0935_stop1_c5,tail15_anomaly1,0.15,1.0,09:35,stop1,5,-0.21126488274452793,0.3545075224296807,,True,615,593,109,262,6,2.0,0.9711598258897223,0.5295109612141653,,,,-0.011736937930251552,10,0,-0.012128268738214942,8,0,-0.019041771735446994,7,0
tail15_anomaly1_0935_stop1_c10,tail15_anomaly1,0.15,1.0,09:35,stop1,10,-0.46726488274452793,0.536406407312241,,True,615,593,109,262,6,2.0,0.9711598258897223,0.5295109612141653,,,,-0.025959160152473765,11,0,-0.026528268738214938,9,0,-0.033708438402113655,8,0
tail15_anomaly1_0935_stop1_c20,tail15_anomaly1,0.15,1.0,09:35,stop1,20,-0.979264882744528,1.0100243944513154,,True,615,593,109,262,6,2.0,0.9711598258897223,0.5295109612141653,,,,-0.05440360459691821,13,0,-0.055328268738214934,10,0,-0.06304177173544699,9,0
tail15_anomaly1_0935_stop2_c5,tail15_anomaly1,0.15,1.0,09:35,stop2,5,0.09318619881437026,0.20397253622824857,,True,615,593,109,262,6,2.0,0.9711598258897223,0.26981450252951095,4.100271659447203,6.185840369763123,1.00246828514966,0.005177011045242793,8,0,0.009576919662664581,6,0,0.0036123386946302193,5,0
tail15_anomaly1_0935_stop2_c10,tail15_anomaly1,0.15,1.0,09:35,stop2,10,-0.16281380118562994,0.30791027367390283,,True,615,593,109,262,6,2.0,0.9711598258897223,0.26981450252951095,,,,-0.009045211176979432,10,0,-0.004823080337335421,7,0,-0.011054327972036449,5,0
tail15_anomaly1_0935_stop2_c20,tail15_anomaly1,0.15,1.0,09:35,stop2,20,-0.6748138011856298,0.7301928729387437,,True,615,593,109,262,6,2.0,0.9711598258897223,0.26981450252951095,,,,-0.03748965562142387,14,0,-0.03362308033733541,11,0,-0.04038766130536976,9,0
tail15_anomaly1_0935_stop3_c5,tail15_anomaly1,0.15,1.0,09:35,stop3,5,0.3281265987554969,0.24497755368776647,31.0,False,615,593,109,262,6,2.0,0.9711598258897223,0.12310286677908938,1.2325177650268138,1.9129614825931054,0.3662043436542947,0.018229255486416494,8,0,0.025429382370325757,6,0,0.028258849873823377,4,0
tail15_anomaly1_0935_stop3_c10,tail15_anomaly1,0.15,1.0,09:35,stop3,10,0.07212659875549673,0.31114229698977497,56.0,False,615,593,109,262,6,2.0,0.9711598258897223,0.12310286677908938,5.537788680400451,8.56401875995122,1.6072857226004253,0.004007033264194267,10,0,0.011029382370325757,7,0,0.013592183207156711,5,0
tail15_anomaly1_0935_stop3_c20,tail15_anomaly1,0.15,1.0,09:35,stop3,20,-0.4398734012445033,0.5296923366914902,,True,615,593,109,262,6,2.0,0.9711598258897223,0.12310286677908938,,,,-0.02443741118025018,10,0,-0.017770617629674242,7,0,-0.01574115012617662,5,0
tail15_anomaly1_0935_auction_failure_c5,tail15_anomaly1,0.15,1.0,09:35,auction_failure,5,0.20711660194981424,0.19173315599423216,,True,615,593,109,262,6,2.0,0.9711598258897223,0.6509274873524452,1.8316897099683245,2.7552702405583864,0.4644893918365682,0.011506477886100794,9,0,0.019043113632679954,6,0,0.009538223870868433,5,0
tail15_anomaly1_0935_auction_failure_c10,tail15_anomaly1,0.15,1.0,09:35,auction_failure,10,-0.04888339805018577,0.2704193178233287,,True,615,593,109,262,6,2.0,0.9711598258897223,0.6509274873524452,,,,-0.0027157443361214284,10,0,0.0046431136326799535,7,0,-0.005128442795798232,6,0
tail15_anomaly1_0935_auction_failure_c20,tail15_anomaly1,0.15,1.0,09:35,auction_failure,20,-0.5608833980501858,0.6274091232621488,,True,615,593,109,262,6,2.0,0.9711598258897223,0.6509274873524452,,,,-0.031160188780565874,13,0,-0.024156886367320045,10,0,-0.03446177612913156,9,0
